secteur,valeur,date,heure
"Nord",24,"2023-03-01",22
"Ouest",25,"2023-03-01",22
"Centre-ville",20,"2023-03-01",21
"Est",25,"2023-03-01",21
"Nord",30,"2023-03-01",21
"Ouest",23,"2023-03-01",21
"Centre-ville",20,"2023-03-01",20
"Est",21,"2023-03-01",20
"Nord",29,"2023-03-01",20
"Ouest",15,"2023-03-01",20
"Centre-ville",20,"2023-03-01",19
"Est",21,"2023-03-01",19
"Nord",27,"2023-03-01",19
"Ouest",23,"2023-03-01",19
"Centre-ville",24,"2023-03-01",18
"Est",26,"2023-03-01",18
"Nord",20,"2023-03-01",18
"Ouest",24,"2023-03-01",18
"Centre-ville",25,"2023-03-01",17
"Est",23,"2023-03-01",17
"Nord",23,"2023-03-01",17
"Ouest",27,"2023-03-01",17
"Centre-ville",24,"2023-03-01",16
"Est",24,"2023-03-01",16
"Nord",22,"2023-03-01",16
"Ouest",28,"2023-03-01",16
"Centre-ville",23,"2023-03-01",15
"Est",24,"2023-03-01",15
"Nord",23,"2023-03-01",15
"Ouest",30,"2023-03-01",15
"Centre-ville",23,"2023-03-01",14
"Est",25,"2023-03-01",14
"Nord",29,"2023-03-01",14
"Ouest",29,"2023-03-01",14
"Centre-ville",23,"2023-03-01",13
"Est",25,"2023-03-01",13
"Nord",30,"2023-03-01",13
"Ouest",28,"2023-03-01",13
"Centre-ville",20,"2023-03-01",12
"Est",24,"2023-03-01",12
"Nord",26,"2023-03-01",12
"Ouest",26,"2023-03-01",12
"Centre-ville",21,"2023-03-01",11
"Est",23,"2023-03-01",11
"Nord",25,"2023-03-01",11
"Ouest",26,"2023-03-01",11
"Centre-ville",19,"2023-03-01",10
"Est",22,"2023-03-01",10
"Nord",24,"2023-03-01",10
"Ouest",25,"2023-03-01",10
"Centre-ville",18,"2023-03-01",9
"Est",17,"2023-03-01",9
"Nord",23,"2023-03-01",9
"Ouest",23,"2023-03-01",9
"Centre-ville",13,"2023-03-01",8
"Est",13,"2023-03-01",8
"Nord",21,"2023-03-01",8
"Ouest",19,"2023-03-01",8
"Centre-ville",14,"2023-03-01",7
"Est",12,"2023-03-01",7
"Nord",19,"2023-03-01",7
"Ouest",23,"2023-03-01",7
"Centre-ville",18,"2023-03-01",6
"Est",14,"2023-03-01",6
"Nord",19,"2023-03-01",6
"Ouest",25,"2023-03-01",6
"Centre-ville",17,"2023-03-01",5
"Est",20,"2023-03-01",5
"Nord",22,"2023-03-01",5
"Ouest",25,"2023-03-01",5
"Centre-ville",20,"2023-03-01",4
"Est",21,"2023-03-01",4
"Nord",22,"2023-03-01",4
"Ouest",27,"2023-03-01",4
"Centre-ville",21,"2023-03-01",3
"Est",23,"2023-03-01",3
"Nord",23,"2023-03-01",3
"Ouest",27,"2023-03-01",3
"Centre-ville",22,"2023-03-01",2
"Est",24,"2023-03-01",2
"Nord",23,"2023-03-01",2
"Ouest",27,"2023-03-01",2
"Centre-ville",22,"2023-03-01",1
"Est",24,"2023-03-01",1
"Nord",23,"2023-03-01",1
"Ouest",27,"2023-03-01",1
"Centre-ville",21,"2023-03-01",0
"Est",23,"2023-03-01",0
"Nord",23,"2023-03-01",0
"Ouest",27,"2023-03-01",0
"Centre-ville",21,"2023-02-28",23
"Est",23,"2023-02-28",23
"Nord",23,"2023-02-28",23
"Ouest",26,"2023-02-28",23
"Centre-ville",19,"2023-02-28",22
"Est",22,"2023-02-28",22
"Nord",22,"2023-02-28",22
"Ouest",25,"2023-02-28",22
"Centre-ville",19,"2023-02-28",21
"Est",22,"2023-02-28",21
"Nord",20,"2023-02-28",21
"Ouest",24,"2023-02-28",21
"Centre-ville",21,"2023-02-28",20
"Est",23,"2023-02-28",20
"Nord",23,"2023-02-28",20
"Ouest",26,"2023-02-28",20
"Centre-ville",21,"2023-02-28",19
"Est",20,"2023-02-28",19
"Nord",20,"2023-02-28",19
"Ouest",26,"2023-02-28",19
"Centre-ville",22,"2023-02-28",18
"Est",21,"2023-02-28",18
"Nord",21,"2023-02-28",18
"Ouest",23,"2023-02-28",18
"Centre-ville",23,"2023-02-28",17
"Est",22,"2023-02-28",17
"Nord",21,"2023-02-28",17
"Ouest",26,"2023-02-28",17
"Centre-ville",22,"2023-02-28",16
"Est",22,"2023-02-28",16
"Nord",21,"2023-02-28",16
"Ouest",27,"2023-02-28",16
"Centre-ville",22,"2023-02-28",15
"Est",22,"2023-02-28",15
"Nord",21,"2023-02-28",15
"Ouest",26,"2023-02-28",15
"Centre-ville",21,"2023-02-28",14
"Est",24,"2023-02-28",14
"Nord",19,"2023-02-28",14
"Ouest",24,"2023-02-28",14
"Centre-ville",22,"2023-02-28",13
"Est",24,"2023-02-28",13
"Nord",21,"2023-02-28",13
"Ouest",24,"2023-02-28",13
"Centre-ville",23,"2023-02-28",12
"Est",24,"2023-02-28",12
"Nord",23,"2023-02-28",12
"Ouest",24,"2023-02-28",12
"Centre-ville",22,"2023-02-28",11
"Est",24,"2023-02-28",11
"Nord",21,"2023-02-28",11
"Ouest",25,"2023-02-28",11
"Centre-ville",22,"2023-02-28",10
"Est",23,"2023-02-28",10
"Nord",22,"2023-02-28",10
"Ouest",25,"2023-02-28",10
"Centre-ville",21,"2023-02-28",9
"Est",22,"2023-02-28",9
"Nord",22,"2023-02-28",9
"Ouest",25,"2023-02-28",9
"Centre-ville",21,"2023-02-28",8
"Est",21,"2023-02-28",8
"Nord",21,"2023-02-28",8
"Ouest",25,"2023-02-28",8
"Centre-ville",21,"2023-02-28",7
"Est",21,"2023-02-28",7
"Nord",20,"2023-02-28",7
"Ouest",23,"2023-02-28",7
"Centre-ville",19,"2023-02-28",6
"Est",22,"2023-02-28",6
"Nord",17,"2023-02-28",6
"Ouest",19,"2023-02-28",6
"Centre-ville",19,"2023-02-28",5
"Est",21,"2023-02-28",5
"Nord",17,"2023-02-28",5
"Ouest",21,"2023-02-28",5
"Centre-ville",20,"2023-02-28",4
"Est",23,"2023-02-28",4
"Nord",18,"2023-02-28",4
"Ouest",21,"2023-02-28",4
"Centre-ville",20,"2023-02-28",3
"Est",22,"2023-02-28",3
"Nord",20,"2023-02-28",3
"Ouest",23,"2023-02-28",3
"Centre-ville",21,"2023-02-28",2
"Est",23,"2023-02-28",2
"Nord",21,"2023-02-28",2
"Ouest",24,"2023-02-28",2
"Centre-ville",21,"2023-02-28",1
"Est",23,"2023-02-28",1
"Nord",22,"2023-02-28",1
"Ouest",24,"2023-02-28",1
"Centre-ville",21,"2023-02-28",0
"Est",24,"2023-02-28",0
"Nord",21,"2023-02-28",0
"Ouest",24,"2023-02-28",0
"Centre-ville",21,"2023-02-27",23
"Est",24,"2023-02-27",23
"Nord",20,"2023-02-27",23
"Ouest",25,"2023-02-27",23
"Centre-ville",21,"2023-02-27",22
"Est",25,"2023-02-27",22
"Nord",21,"2023-02-27",22
"Ouest",25,"2023-02-27",22
"Centre-ville",21,"2023-02-27",21
"Est",24,"2023-02-27",21
"Nord",22,"2023-02-27",21
"Ouest",24,"2023-02-27",21
"Centre-ville",22,"2023-02-27",20
"Est",24,"2023-02-27",20
"Nord",20,"2023-02-27",20
"Ouest",22,"2023-02-27",20
"Centre-ville",23,"2023-02-27",19
"Est",24,"2023-02-27",19
"Nord",22,"2023-02-27",19
"Ouest",23,"2023-02-27",19
"Centre-ville",25,"2023-02-27",18
"Est",24,"2023-02-27",18
"Nord",22,"2023-02-27",18
"Ouest",23,"2023-02-27",18
"Centre-ville",26,"2023-02-27",17
"Est",25,"2023-02-27",17
"Nord",21,"2023-02-27",17
"Ouest",24,"2023-02-27",17
"Centre-ville",28,"2023-02-27",16
"Est",11,"2023-02-09",4
"Nord",18,"2023-02-09",4
"Ouest",25,"2023-02-09",4
"Centre-ville",15,"2023-02-09",3
"Est",10,"2023-02-09",3
"Nord",17,"2023-02-09",3
"Ouest",21,"2023-02-09",3
"Centre-ville",16,"2023-02-09",2
"Est",14,"2023-02-09",2
"Nord",17,"2023-02-09",2
"Ouest",20,"2023-02-09",2
"Centre-ville",16,"2023-02-09",1
"Est",13,"2023-02-09",1
"Nord",17,"2023-02-09",1
"Ouest",16,"2023-02-09",1
"Centre-ville",13,"2023-02-09",0
"Est",14,"2023-02-09",0
"Nord",17,"2023-02-09",0
"Ouest",17,"2023-02-09",0
"Centre-ville",11,"2023-02-08",23
"Est",13,"2023-02-08",23
"Nord",15,"2023-02-08",23
"Ouest",19,"2023-02-08",23
"Centre-ville",13,"2023-02-08",22
"Est",12,"2023-02-08",22
"Nord",14,"2023-02-08",22
"Ouest",21,"2023-02-08",22
"Centre-ville",15,"2023-02-08",21
"Est",14,"2023-02-08",21
"Nord",13,"2023-02-08",21
"Ouest",23,"2023-02-08",21
"Centre-ville",17,"2023-02-08",20
"Est",14,"2023-02-08",20
"Nord",13,"2023-02-08",20
"Ouest",23,"2023-02-08",20
"Centre-ville",15,"2023-02-08",19
"Est",18,"2023-02-08",19
"Nord",16,"2023-02-08",19
"Ouest",22,"2023-02-08",19
"Centre-ville",17,"2023-02-08",18
"Est",20,"2023-02-08",18
"Nord",18,"2023-02-08",18
"Ouest",23,"2023-02-08",18
"Centre-ville",19,"2023-02-08",17
"Est",22,"2023-02-08",17
"Nord",20,"2023-02-08",17
"Ouest",25,"2023-02-08",17
"Centre-ville",19,"2023-02-08",16
"Est",21,"2023-02-08",16
"Nord",20,"2023-02-08",16
"Ouest",25,"2023-02-08",16
"Centre-ville",20,"2023-02-08",15
"Est",20,"2023-02-08",15
"Nord",20,"2023-02-08",15
"Ouest",25,"2023-02-08",15
"Centre-ville",20,"2023-02-08",14
"Est",20,"2023-02-08",14
"Nord",18,"2023-02-08",14
"Ouest",24,"2023-02-08",14
"Centre-ville",20,"2023-02-08",13
"Est",20,"2023-02-08",13
"Nord",19,"2023-02-08",13
"Ouest",24,"2023-02-08",13
"Centre-ville",19,"2023-02-08",12
"Est",19,"2023-02-08",12
"Nord",18,"2023-02-08",12
"Ouest",23,"2023-02-08",12
"Centre-ville",18,"2023-02-08",11
"Est",18,"2023-02-08",11
"Nord",16,"2023-02-08",11
"Ouest",23,"2023-02-08",11
"Centre-ville",16,"2023-02-08",10
"Est",17,"2023-02-08",10
"Nord",15,"2023-02-08",10
"Ouest",22,"2023-02-08",10
"Centre-ville",16,"2023-02-08",9
"Est",21,"2023-02-08",9
"Nord",19,"2023-02-08",9
"Ouest",22,"2023-02-08",9
"Centre-ville",20,"2023-02-08",8
"Est",24,"2023-02-08",8
"Nord",21,"2023-02-08",8
"Ouest",23,"2023-02-08",8
"Centre-ville",23,"2023-02-08",7
"Est",26,"2023-02-08",7
"Nord",24,"2023-02-08",7
"Ouest",24,"2023-02-08",7
"Centre-ville",26,"2023-02-08",6
"Est",28,"2023-02-08",6
"Nord",26,"2023-02-08",6
"Ouest",23,"2023-02-08",6
"Centre-ville",26,"2023-02-08",5
"Est",30,"2023-02-08",5
"Nord",29,"2023-02-08",5
"Ouest",26,"2023-02-08",5
"Centre-ville",28,"2023-02-08",4
"Est",34,"2023-02-08",4
"Nord",31,"2023-02-08",4
"Ouest",28,"2023-02-08",4
"Centre-ville",29,"2023-02-08",3
"Est",35,"2023-02-08",3
"Nord",32,"2023-02-08",3
"Ouest",30,"2023-02-08",3
"Centre-ville",29,"2023-02-08",2
"Est",35,"2023-02-08",2
"Nord",31,"2023-02-08",2
"Ouest",30,"2023-02-08",2
"Centre-ville",25,"2023-02-08",1
"Est",29,"2023-02-08",1
"Nord",27,"2023-02-08",1
"Ouest",29,"2023-02-08",1
"Centre-ville",18,"2023-02-08",0
"Est",23,"2023-02-08",0
"Nord",22,"2023-02-08",0
"Ouest",27,"2023-02-08",0
"Centre-ville",17,"2023-02-07",23
"Est",21,"2023-02-07",23
"Nord",16,"2023-02-07",23
"Ouest",26,"2023-02-07",23
"Centre-ville",20,"2023-02-07",22
"Est",23,"2023-02-07",22
"Nord",18,"2023-02-07",22
"Ouest",24,"2023-02-07",22
"Centre-ville",22,"2023-02-07",21
"Est",21,"2023-02-07",21
"Nord",22,"2023-02-07",21
"Ouest",24,"2023-02-07",21
"Centre-ville",22,"2023-02-07",20
"Est",19,"2023-02-07",20
"Nord",25,"2023-02-07",20
"Ouest",22,"2023-02-07",20
"Centre-ville",19,"2023-02-07",19
"Est",18,"2023-02-07",19
"Nord",24,"2023-02-07",19
"Ouest",21,"2023-02-07",19
"Centre-ville",16,"2023-02-07",18
"Est",16,"2023-02-07",18
"Nord",23,"2023-02-07",18
"Ouest",21,"2023-02-07",18
"Centre-ville",20,"2023-02-07",17
"Est",19,"2023-02-07",17
"Nord",21,"2023-02-07",17
"Ouest",22,"2023-02-07",17
"Centre-ville",22,"2023-02-07",16
"Est",20,"2023-02-07",16
"Nord",21,"2023-02-07",16
"Ouest",22,"2023-02-07",16
"Centre-ville",23,"2023-02-07",15
"Est",21,"2023-02-07",15
"Nord",21,"2023-02-07",15
"Ouest",23,"2023-02-07",15
"Centre-ville",29,"2023-02-07",14
"Est",20,"2023-02-07",14
"Nord",21,"2023-02-07",14
"Ouest",23,"2023-02-07",14
"Centre-ville",37,"2023-02-07",13
"Est",20,"2023-02-07",13
"Nord",21,"2023-02-07",13
"Ouest",24,"2023-02-07",13
"Centre-ville",39,"2023-02-07",12
"Est",19,"2023-02-07",12
"Nord",20,"2023-02-07",12
"Ouest",23,"2023-02-07",12
"Centre-ville",34,"2023-02-07",11
"Est",18,"2023-02-07",11
"Nord",20,"2023-02-07",11
"Ouest",22,"2023-02-07",11
"Centre-ville",25,"2023-02-07",10
"Est",16,"2023-02-07",10
"Nord",20,"2023-02-07",10
"Ouest",20,"2023-02-07",10
"Centre-ville",20,"2023-02-07",9
"Est",16,"2023-02-07",9
"Nord",21,"2023-02-07",9
"Ouest",21,"2023-02-07",9
"Centre-ville",20,"2023-02-07",8
"Est",20,"2023-02-07",8
"Nord",21,"2023-02-07",8
"Ouest",24,"2023-02-07",8
"Centre-ville",21,"2023-02-07",7
"Est",24,"2023-02-07",7
"Nord",25,"2023-02-07",7
"Ouest",26,"2023-02-07",7
"Centre-ville",23,"2023-02-07",6
"Est",25,"2023-02-07",6
"Nord",27,"2023-02-07",6
"Ouest",26,"2023-02-07",6
"Centre-ville",22,"2023-02-07",5
"Est",26,"2023-02-07",5
"Nord",27,"2023-02-07",5
"Ouest",24,"2023-02-07",5
"Centre-ville",19,"2023-02-07",4
"Est",26,"2023-02-07",4
"Nord",24,"2023-02-07",4
"Ouest",25,"2023-02-07",4
"Centre-ville",18,"2023-02-07",3
"Est",28,"2023-02-07",3
"Nord",27,"2023-02-07",3
"Ouest",26,"2023-02-07",3
"Centre-ville",20,"2023-02-07",2
"Est",33,"2023-02-07",2
"Nord",31,"2023-02-07",2
"Ouest",23,"2023-02-07",2
"Centre-ville",22,"2023-02-07",1
"Est",39,"2023-02-07",1
"Nord",30,"2023-02-07",1
"Ouest",20,"2023-02-07",1
"Centre-ville",23,"2023-02-07",0
"Est",45,"2023-02-07",0
"Nord",30,"2023-02-07",0
"Ouest",19,"2023-02-07",0
"Centre-ville",22,"2023-02-06",23
"Est",40,"2023-02-06",23
"Nord",33,"2023-02-06",23
"Ouest",19,"2023-02-06",23
"Centre-ville",25,"2023-02-06",22
"Est",33,"2023-02-06",22
"Nord",31,"2023-02-06",22
"Ouest",19,"2023-02-06",22
"Ouest",28,"2023-02-09",5
"Centre-ville",13,"2023-02-09",4
"Centre-ville",30,"2023-05-28",20
"Est",30,"2023-05-28",20
"Nord",30,"2023-05-28",20
"Ouest",32,"2023-05-28",20
"Centre-ville",32,"2023-05-28",19
"Est",31,"2023-05-28",19
"Nord",31,"2023-05-28",19
"Ouest",32,"2023-05-28",19
"Centre-ville",33,"2023-05-28",18
"Est",33,"2023-05-28",18
"Nord",33,"2023-05-28",18
"Ouest",34,"2023-05-28",18
"Centre-ville",33,"2023-05-28",17
"Est",32,"2023-05-28",17
"Nord",32,"2023-05-28",17
"Ouest",34,"2023-05-28",17
"Centre-ville",34,"2023-05-28",16
"Est",31,"2023-05-28",16
"Nord",32,"2023-05-28",16
"Ouest",48,"2023-05-28",16
"Centre-ville",36,"2023-05-28",15
"Est",32,"2023-05-28",15
"Nord",33,"2023-05-28",15
"Ouest",46,"2023-05-28",15
"Centre-ville",35,"2023-05-28",14
"Est",32,"2023-05-28",14
"Nord",33,"2023-05-28",14
"Ouest",35,"2023-05-28",14
"Centre-ville",32,"2023-05-28",13
"Est",31,"2023-05-28",13
"Nord",31,"2023-05-28",13
"Ouest",33,"2023-05-28",13
"Centre-ville",31,"2023-05-28",12
"Est",29,"2023-05-28",12
"Nord",29,"2023-05-28",12
"Ouest",31,"2023-05-28",12
"Centre-ville",27,"2023-05-28",11
"Est",28,"2023-05-28",11
"Nord",27,"2023-05-28",11
"Ouest",28,"2023-05-28",11
"Centre-ville",24,"2023-05-28",10
"Est",25,"2023-05-28",10
"Nord",25,"2023-05-28",10
"Ouest",26,"2023-05-28",10
"Centre-ville",22,"2023-05-28",9
"Est",23,"2023-05-28",9
"Nord",23,"2023-05-28",9
"Ouest",23,"2023-05-28",9
"Centre-ville",20,"2023-05-28",8
"Est",21,"2023-05-28",8
"Nord",21,"2023-05-28",8
"Ouest",21,"2023-05-28",8
"Centre-ville",20,"2023-05-28",7
"Est",20,"2023-05-28",7
"Nord",20,"2023-05-28",7
"Ouest",21,"2023-05-28",7
"Centre-ville",20,"2023-05-28",6
"Est",19,"2023-05-28",6
"Nord",20,"2023-05-28",6
"Ouest",21,"2023-05-28",6
"Centre-ville",21,"2023-05-28",5
"Est",20,"2023-05-28",5
"Nord",20,"2023-05-28",5
"Ouest",22,"2023-05-28",5
"Centre-ville",21,"2023-05-28",4
"Est",20,"2023-05-28",4
"Nord",20,"2023-05-28",4
"Ouest",22,"2023-05-28",4
"Centre-ville",22,"2023-05-28",3
"Est",22,"2023-05-28",3
"Nord",22,"2023-05-28",3
"Ouest",22,"2023-05-28",3
"Centre-ville",23,"2023-05-28",2
"Est",22,"2023-05-28",2
"Nord",23,"2023-05-28",2
"Ouest",23,"2023-05-28",2
"Centre-ville",23,"2023-05-28",1
"Est",22,"2023-05-28",1
"Nord",23,"2023-05-28",1
"Ouest",24,"2023-05-28",1
"Centre-ville",23,"2023-05-28",0
"Est",23,"2023-05-28",0
"Nord",23,"2023-05-28",0
"Ouest",24,"2023-05-28",0
"Centre-ville",23,"2023-05-27",23
"Est",22,"2023-05-27",23
"Nord",23,"2023-05-27",23
"Ouest",24,"2023-05-27",23
"Centre-ville",24,"2023-05-27",22
"Est",24,"2023-05-27",22
"Nord",24,"2023-05-27",22
"Ouest",25,"2023-05-27",22
"Centre-ville",26,"2023-05-27",21
"Est",26,"2023-05-27",21
"Nord",25,"2023-05-27",21
"Ouest",25,"2023-05-27",21
"Centre-ville",28,"2023-05-27",20
"Est",29,"2023-05-27",20
"Nord",27,"2023-05-27",20
"Ouest",27,"2023-05-27",20
"Centre-ville",31,"2023-05-27",19
"Est",31,"2023-05-27",19
"Nord",31,"2023-05-27",19
"Ouest",30,"2023-05-27",19
"Centre-ville",32,"2023-05-27",18
"Est",31,"2023-05-27",18
"Nord",32,"2023-05-27",18
"Ouest",32,"2023-05-27",18
"Centre-ville",32,"2023-05-27",17
"Est",32,"2023-05-27",17
"Nord",32,"2023-05-27",17
"Ouest",32,"2023-05-27",17
"Centre-ville",31,"2023-05-27",16
"Est",31,"2023-05-27",16
"Nord",31,"2023-05-27",16
"Ouest",32,"2023-05-27",16
"Centre-ville",31,"2023-05-27",15
"Est",30,"2023-05-27",15
"Nord",29,"2023-05-27",15
"Ouest",31,"2023-05-27",15
"Centre-ville",29,"2023-05-27",14
"Est",28,"2023-05-27",14
"Nord",28,"2023-05-27",14
"Ouest",30,"2023-05-27",14
"Centre-ville",28,"2023-05-27",13
"Est",27,"2023-05-27",13
"Nord",27,"2023-05-27",13
"Ouest",28,"2023-05-27",13
"Centre-ville",24,"2023-05-27",12
"Est",25,"2023-05-27",12
"Nord",25,"2023-05-27",12
"Ouest",26,"2023-05-27",12
"Centre-ville",23,"2023-05-27",11
"Est",23,"2023-05-27",11
"Nord",23,"2023-05-27",11
"Ouest",24,"2023-05-27",11
"Centre-ville",22,"2023-05-27",10
"Est",21,"2023-05-27",10
"Nord",21,"2023-05-27",10
"Ouest",23,"2023-05-27",10
"Centre-ville",20,"2023-05-27",9
"Est",19,"2023-05-27",9
"Nord",20,"2023-05-27",9
"Ouest",22,"2023-05-27",9
"Centre-ville",19,"2023-05-27",8
"Est",18,"2023-05-27",8
"Nord",19,"2023-05-27",8
"Ouest",21,"2023-05-27",8
"Centre-ville",18,"2023-05-27",7
"Est",17,"2023-05-27",7
"Nord",17,"2023-05-27",7
"Ouest",19,"2023-05-27",7
"Centre-ville",18,"2023-05-27",6
"Est",16,"2023-05-27",6
"Nord",17,"2023-05-27",6
"Ouest",19,"2023-05-27",6
"Centre-ville",17,"2023-05-27",5
"Est",15,"2023-05-27",5
"Nord",16,"2023-05-27",5
"Ouest",19,"2023-05-27",5
"Centre-ville",18,"2023-05-27",4
"Est",15,"2023-05-27",4
"Nord",18,"2023-05-27",4
"Ouest",18,"2023-05-27",4
"Centre-ville",20,"2023-05-27",3
"Est",16,"2023-05-27",3
"Nord",19,"2023-05-27",3
"Ouest",16,"2023-05-27",3
"Centre-ville",18,"2023-05-27",2
"Est",17,"2023-05-27",2
"Nord",21,"2023-05-27",2
"Ouest",16,"2023-05-27",2
"Centre-ville",19,"2023-05-27",1
"Est",18,"2023-05-27",1
"Nord",21,"2023-05-27",1
"Ouest",16,"2023-05-27",1
"Centre-ville",18,"2023-05-27",0
"Est",17,"2023-05-27",0
"Nord",21,"2023-05-27",0
"Ouest",18,"2023-05-27",0
"Centre-ville",18,"2023-05-26",23
"Est",18,"2023-05-26",23
"Nord",19,"2023-05-26",23
"Ouest",22,"2023-05-26",23
"Centre-ville",17,"2023-05-26",22
"Est",18,"2023-05-26",22
"Nord",18,"2023-05-26",22
"Ouest",18,"2023-05-26",22
"Centre-ville",18,"2023-05-26",21
"Est",20,"2023-05-26",21
"Nord",17,"2023-05-26",21
"Ouest",20,"2023-05-26",21
"Centre-ville",21,"2023-05-26",20
"Est",20,"2023-05-26",20
"Nord",19,"2023-05-26",20
"Ouest",22,"2023-05-26",20
"Centre-ville",23,"2023-05-26",19
"Est",22,"2023-05-26",19
"Nord",22,"2023-05-26",19
"Ouest",24,"2023-05-26",19
"Centre-ville",24,"2023-05-26",18
"Est",24,"2023-05-26",18
"Nord",24,"2023-05-26",18
"Ouest",25,"2023-05-26",18
"Centre-ville",25,"2023-05-26",17
"Est",25,"2023-05-26",17
"Nord",24,"2023-05-26",17
"Ouest",26,"2023-05-26",17
"Centre-ville",27,"2023-05-26",16
"Est",27,"2023-05-26",16
"Nord",24,"2023-05-26",16
"Ouest",27,"2023-05-26",16
"Centre-ville",27,"2023-05-26",15
"Est",27,"2023-05-26",15
"Nord",26,"2023-05-26",15
"Ouest",29,"2023-05-26",15
"Centre-ville",27,"2023-05-26",14
"Est",27,"2023-05-26",14
"Nord",26,"2023-05-26",14
"Ouest",28,"2023-05-26",14
"Centre-ville",28,"2023-05-26",13
"Est",25,"2023-05-26",13
"Ouest",20,"2024-01-20",0
"Centre-ville",16,"2024-01-19",23
"Est",18,"2024-01-19",23
"Nord",16,"2024-01-19",23
"Ouest",21,"2024-01-19",23
"Centre-ville",15,"2024-01-19",22
"Est",19,"2024-01-19",22
"Nord",15,"2024-01-19",22
"Ouest",21,"2024-01-19",22
"Centre-ville",16,"2024-01-19",21
"Est",18,"2024-01-19",21
"Nord",17,"2024-01-19",21
"Ouest",21,"2024-01-19",21
"Centre-ville",15,"2024-01-19",20
"Est",16,"2024-01-19",20
"Nord",19,"2024-01-19",20
"Ouest",19,"2024-01-19",20
"Centre-ville",15,"2024-01-19",19
"Est",17,"2024-01-19",19
"Nord",23,"2024-01-19",19
"Ouest",19,"2024-01-19",19
"Centre-ville",17,"2024-01-19",18
"Est",21,"2024-01-19",18
"Nord",27,"2024-01-19",18
"Ouest",19,"2024-01-19",18
"Centre-ville",23,"2024-01-19",17
"Est",23,"2024-01-19",17
"Nord",34,"2024-01-19",17
"Ouest",20,"2024-01-19",17
"Centre-ville",29,"2024-01-19",16
"Est",24,"2024-01-19",16
"Nord",40,"2024-01-19",16
"Ouest",22,"2024-01-19",16
"Centre-ville",37,"2024-01-19",15
"Est",20,"2024-01-19",15
"Nord",35,"2024-01-19",15
"Ouest",22,"2024-01-19",15
"Centre-ville",38,"2024-01-19",14
"Est",20,"2024-01-19",14
"Nord",27,"2024-01-19",14
"Ouest",22,"2024-01-19",14
"Centre-ville",31,"2024-01-19",13
"Est",20,"2024-01-19",13
"Nord",17,"2024-01-19",13
"Ouest",21,"2024-01-19",13
"Centre-ville",19,"2024-01-19",12
"Est",20,"2024-01-19",12
"Nord",16,"2024-01-19",12
"Ouest",21,"2024-01-19",12
"Centre-ville",17,"2024-01-19",11
"Est",21,"2024-01-19",11
"Nord",16,"2024-01-19",11
"Ouest",21,"2024-01-19",11
"Centre-ville",15,"2024-01-19",10
"Est",20,"2024-01-19",10
"Nord",16,"2024-01-19",10
"Ouest",18,"2024-01-19",10
"Centre-ville",15,"2024-01-19",9
"Est",17,"2024-01-19",9
"Nord",13,"2024-01-19",9
"Ouest",17,"2024-01-19",9
"Centre-ville",14,"2024-01-19",8
"Est",17,"2024-01-19",8
"Nord",11,"2024-01-19",8
"Ouest",16,"2024-01-19",8
"Centre-ville",15,"2024-01-19",7
"Est",20,"2024-01-19",7
"Nord",17,"2024-01-19",7
"Ouest",19,"2024-01-19",7
"Centre-ville",19,"2024-01-19",6
"Est",21,"2024-01-19",6
"Nord",18,"2024-01-19",6
"Ouest",18,"2024-01-19",6
"Centre-ville",20,"2024-01-19",5
"Est",21,"2024-01-19",5
"Nord",17,"2024-01-19",5
"Ouest",19,"2024-01-19",5
"Centre-ville",20,"2024-01-19",4
"Est",20,"2024-01-19",4
"Nord",18,"2024-01-19",4
"Ouest",20,"2024-01-19",4
"Centre-ville",19,"2024-01-19",3
"Est",20,"2024-01-19",3
"Nord",16,"2024-01-19",3
"Ouest",25,"2024-01-19",3
"Centre-ville",21,"2024-01-19",2
"Est",22,"2024-01-19",2
"Nord",20,"2024-01-19",2
"Ouest",26,"2024-01-19",2
"Centre-ville",25,"2024-01-19",1
"Est",29,"2024-01-19",1
"Nord",25,"2024-01-19",1
"Ouest",27,"2024-01-19",1
"Centre-ville",27,"2024-01-19",0
"Est",29,"2024-01-19",0
"Nord",29,"2024-01-19",0
"Ouest",27,"2024-01-19",0
"Centre-ville",27,"2024-01-18",23
"Est",26,"2024-01-18",23
"Nord",28,"2024-01-18",23
"Ouest",24,"2024-01-18",23
"Centre-ville",23,"2024-01-18",22
"Est",24,"2024-01-18",22
"Nord",27,"2024-01-18",22
"Ouest",20,"2024-01-18",22
"Centre-ville",20,"2024-01-18",21
"Est",21,"2024-01-18",21
"Nord",22,"2024-01-18",21
"Ouest",21,"2024-01-18",21
"Centre-ville",18,"2024-01-18",20
"Est",19,"2024-01-18",20
"Nord",19,"2024-01-18",20
"Ouest",21,"2024-01-18",20
"Centre-ville",17,"2024-01-18",19
"Est",17,"2024-01-18",19
"Nord",15,"2024-01-18",19
"Ouest",20,"2024-01-18",19
"Centre-ville",16,"2024-01-18",18
"Est",16,"2024-01-18",18
"Nord",15,"2024-01-18",18
"Ouest",21,"2024-01-18",18
"Centre-ville",17,"2024-01-18",17
"Est",16,"2024-01-18",17
"Nord",16,"2024-01-18",17
"Ouest",21,"2024-01-18",17
"Centre-ville",17,"2024-01-18",16
"Est",18,"2024-01-18",16
"Nord",16,"2024-01-18",16
"Ouest",21,"2024-01-18",16
