id_dis,arr_1,arr_2,ID_TRC,id_stt,sens_releve,date_releve,type_dis,configuration,codification,longueur,geometry
2016,Le Sud-Ouest,,1350627.0,81-05056,S-N,2023-12-01,glissiere,droite,GSR/W/AE,442,"LINESTRING Z (-73.583405028944 45.453359671287714 21, -73.58340745356367 45.45336523059667 21.04, -73.58340279612754 45.45337699858516 21.075530191357167, -73.58339152580504 45.45338735438135 21.12, -73.58306284698567 45.45370393991185 21.07719999999972, -73.5826334299458 45.454163103054015 20.85109999999986, -73.58253405022522 45.454279896262875 20.749599999995553, -73.58233103062223 45.45453133648463 20.7954999999929, -73.58215026150279 45.454758702120394 20.741800000003423, -73.5819852950083 45.454987914968086 20.996400000003632, -73.58162374128557 45.45554993380763 21.134399999995367, -73.58140781665406 45.45593384339421 21.37489999999525, -73.58115781772088 45.45645241211095 21.415200000003097, -73.58100868824138 45.456815258544175 21.565600000001723, -73.58097244583587 45.45691443868993 21.405299999998533)"
2017,Côte-des-Neiges-Notre-Dame-de-Grâce,,4016090.0,81-05125A,N-S,2023-11-30,glissiere,mediane,GR/BC,32,"LINESTRING Z (-73.60597986407285 45.472094082926326 45.2182973427041, -73.60598935477523 45.47201640664741 45.0331031046456, -73.60600510943415 45.47195087441419 45.5624925915007, -73.60602153282895 45.471870269399865 45.5882739971726, -73.60604941053276 45.47180917042713 46.6668937810395)"
2018,Côte-des-Neiges-Notre-Dame-de-Grâce,,1330522.0,81-05549,E-O,2023-11-30,glissiere,mediane,GR/BC,290,"LINESTRING Z (-73.60362807041534 45.469414581119146 49.503899999996065, -73.60339604651631 45.469541612798494 49.744543253450246, -73.60317278732542 45.46968394119931 49.706099999995786, -73.60286952195564 45.469898563371174 49.695343326457596, -73.60231802423102 45.470300664638046 49.30659999999625, -73.60231402749916 45.470305765886 0, -73.60231224498953 45.470309878536334 0, -73.60231084132495 45.47031320919651 0, -73.60230993256701 45.47031599302352 0, -73.60231024742846 45.470319360827084 0, -73.60231045084424 45.470321782765026 0, -73.60231131709725 45.47032390671122 49.201499999995576, -73.60231514779723 45.47032493847846 0, -73.60231825874394 45.47032504224481 0, -73.60232369343245 45.4703252092981 0, -73.6023276817234 45.47032478815026 0, -73.60233274497655 45.4703242003475 0, -73.6023385666318 45.47032302954737 0, -73.60234409951859 45.470320841409354 49.741399999998976, -73.60290346475821 45.46992185220006 50.17200000000594, -73.60320661293814 45.4697082513587 50.23024100648641, -73.60341512124339 45.46956133318821 50.27030000000377, -73.60364387283938 45.46942944945463 49.54670000000624)"
2019,Côte-des-Neiges-Notre-Dame-de-Grâce,,1330522.0,81-05549,N-S,2023-11-30,glissiere,droite,GR/BC,121,"LINESTRING Z (-73.60243164402156 45.47039570018151 49.4805952241675, -73.60255246923948 45.47031152873301 49.7732316835184, -73.60283904371592 45.4701082389081 50.0714534467456, -73.6031173378613 45.46991124731901 50.1651563998086, -73.60352436747092 45.469625499481204 50.1472206009694)"
2020,Côte-des-Neiges-Notre-Dame-de-Grâce,,4016660.0,81-05549,S-N,2023-11-30,glissiere,droite,GR/BC,122,"LINESTRING Z (-73.60328392755947 45.46946109533531 50.0694192740685, -73.60317132581648 45.46954540178809 50.22289999999339, -73.60289908495942 45.46973690296116 50.191600000005565, -73.60260545412983 45.4699446855551 50.06579999999667, -73.6021853658232 45.47024222469392 49.6870783463076)"
2021,Côte-des-Neiges-Notre-Dame-de-Grâce,,1330630.0,81-05125E,N-S,2023-11-30,glissiere,gauche,GSR/W/B,27,"LINESTRING Z (-73.60626274992475 45.472505044310246 48.6970988180834, -73.60631972199913 45.47244908008397 49.1578250175807, -73.60634625851472 45.47242052942344 49.3927773728378, -73.60637677265159 45.472393545268375 49.9621176570136, -73.60645848452523 45.47230724677516 50.2330076976559)"
2022,Côte-des-Neiges-Notre-Dame-de-Grâce,,4016091.0,81-05125C,N-S,2023-11-30,glissiere,droite,GR/BC,102,"LINESTRING Z (-73.60616629695944 45.471823890094946 46.8639209096107, -73.60611312904776 45.472017061901106 47.0828515750115, -73.60605469851842 45.47249741675377 46.2776091204544, -73.60594952207131 45.47272539428165 45.9461160714055)"
2023,Saint-Laurent,,4016164.0,81-03120C,O-E,2023-11-14,glissiere,gauche,GR/BC,43,"LINESTRING Z (-73.68689293783318 45.528682522377075 21.6982213098405, -73.68639202133734 45.528852102087676 22.2502012544124)"
2024,Saint-Laurent,,4016578.0,81-03120C,E-O,2023-11-14,glissiere,gauche,GR/BC,44,"LINESTRING Z (-73.68641292577358 45.528885649164 22.2771902768627, -73.68691240767397 45.528712384533186 21.6826437858322)"
2025,Côte-des-Neiges-Notre-Dame-de-Grâce,,4016087.0,81-05125D,S-N,2023-11-30,glissiere,droite,GR/BC,88,"LINESTRING Z (-73.60588320667694 45.47190293475045 46.1535901236901, -73.6058466437238 45.47220755741672 46.0568418145886, -73.6058057276007 45.47246885210664 46.0273122287215, -73.60571238672284 45.472677980515456 46.4761819919041)"
2026,Côte-des-Neiges-Notre-Dame-de-Grâce,,1330630.0,81-05125E,S-N,2023-12-17,glissiere,mediane,GR/BC,82,"LINESTRING Z (-73.60654040304365 45.47236024195334 50.6026966822844, -73.60646181357109 45.472439124440875 50.5219181297118, -73.60632833345569 45.47257500386168 49.9998361216945, -73.60620622992397 45.472701014496685 49.5800878836325, -73.60608796107798 45.47279222551371 48.7405418501496, -73.60604388569055 45.472825829280154 48.4518125138557, -73.60598605665048 45.47286311941264 48.7019984043144, -73.60595071743981 45.472891978425515 48.4766423292753, -73.60597619318965 45.47291059402748 48.4964445561712, -73.60602166426436 45.47293202302665 48.3227846179105)"
2032,Côte-des-Neiges-Notre-Dame-de-Grâce,,4016660.0,,S-N,2023-11-30,glissiere,droite,GR/BC,9,"LINESTRING Z (-73.6021853658232 45.47024222469392 49.6870783463076, -73.60210597141449 45.470297817148605 49.5129008805366)"
2033,Côte-des-Neiges-Notre-Dame-de-Grâce,,1330521.0,,N-S,2023-11-30,glissiere,mediane,GR/BC,11,"LINESTRING Z (-73.60229143828913 45.47033489723419 49.0524886054719, -73.60219874543279 45.47040424852102 49.0887168397164)"
2034,Côte-des-Neiges-Notre-Dame-de-Grâce,,4016083.0,,O-E,2023-11-30,glissiere,droite,GSR/T/A,67,"LINESTRING Z (-73.60542245065042 45.47268962105404 45.9362195345287, -73.60466075358362 45.47240748725812 47.4649382507305)"
2035,Côte-des-Neiges-Notre-Dame-de-Grâce,,4016084.0,,E-O,2023-11-30,glissiere,mediane,GR/BC,95,"LINESTRING Z (-73.6054611349101 45.47279725779732 45.819181699343, -73.6054363490853 45.47278000663231 45.9413400147945, -73.6053039378636 45.472723988470236 45.0825091998367, -73.60511931355443 45.47265051161121 44.6431782849421, -73.60495055770491 45.472584297972624 44.6815110594648, -73.60474628708475 45.472514349444 45.2265009077396, -73.6044001519953 45.47238989154519 46.9460519282536)"
2036,Côte-des-Neiges-Notre-Dame-de-Grâce,,4016081.0,,E-O,2023-11-30,glissiere,mediane,GR/BC,95,"LINESTRING Z (-73.60436392621223 45.47243118625305 47.341958216388, -73.60446956771757 45.472476396699406 46.4948319899178, -73.6044910744081 45.472483078220534 46.3418954712164, -73.60451090780523 45.47248642645333 46.1353680651576, -73.60453528510926 45.47249360724255 46.350454905839, -73.60461027984464 45.47251130917988 46.2097767789859, -73.60467601017949 45.47253485443947 46.1527366331179, -73.60474197192173 45.47255866873848 45.8154857319227, -73.60481469386197 45.472583339690495 45.042947704483, -73.6048823422668 45.47260852957795 44.8319100100177, -73.60507266819914 45.47268003946225 44.8962996078569, -73.60515503554704 45.472709691877355 44.8855198239739, -73.605444514787 45.4728165091302 46.2954070090687)"
2037,Côte-des-Neiges-Notre-Dame-de-Grâce,,4016082.0,,E-O,2023-11-30,glissiere,droite,GR/BC,66,"LINESTRING Z (-73.60453116438735 45.47259726270914 47.1893500669126, -73.60527327020262 45.47287677512316 46.394287646126)"
2038,Côte-des-Neiges-Notre-Dame-de-Grâce,,4016661.0,,S-N,2023-11-30,glissiere,droite,GR/BC,77,"LINESTRING Z (-73.60210257574579 45.47030074694665 48.9438522184235, -73.60168844615795 45.47059457530312 48.329679095821, -73.60141237700373 45.47079360215701 47.5230381046128)"
2041,Le Sud-Ouest,,1350609.0,,E-O,2023-12-16,glissiere,droite,GSR/W/BE,72,"LINESTRING Z (-73.59317377239336 45.46583937635136 21.5898318260655, -73.59338219407557 45.4657516011393 21.5185769180988, -73.5935675450455 45.465670524228216 21.4361014832336, -73.5936508879519 45.465631599095985 21.4478929604104, -73.59394975363658 45.46548553048035 21.2773799652567)"
2042,Verdun,Le Sud-Ouest,1350626.0,81-05053,O-E,2023-12-17,glissiere,droite,GR/BC,57,"LINESTRING Z (-73.58095416885251 45.456891389471814 21.273986549860346, -73.5809424096671 45.45691886177908 21.28845080005663, -73.58092113604692 45.45692153203791 21.450490647761505, -73.58025145797443 45.45691822655158 21.396116836068884)"
2043,Verdun,Le Sud-Ouest,4010482.0,81-05053,O-E,2023-12-17,glissiere,droite,GSR/T/A,39,"LINESTRING Z (-73.58082047119726 45.45695482550831 21.2425580302141, -73.58070431686146 45.456957118988264 21.3458538174936, -73.58058518598628 45.45695511477567 21.3520908129147, -73.5803280159323 45.45695341003127 21.3572353686263)"
2044,Côte-des-Neiges-Notre-Dame-de-Grâce,,4016663.0,,S-N,2023-11-30,glissiere,droite,GSR/T/A,99,"LINESTRING Z (-73.60126462064514 45.470872253306005 46.9661846337854, -73.60108838247395 45.47098959491701 46.5594134301151, -73.60095571768547 45.47110120059025 46.2679845136542, -73.60055862838497 45.47140434337106 44.363965060358, -73.60040792564746 45.47152722758305 43.729165246464)"
2045,Verdun,Le Sud-Ouest,4010482.0,81-05053,O-E,2023-12-17,glissiere,gauche,GSR/T/A,38,"LINESTRING Z (-73.58077875439301 45.45705764669052 21.368432978192, -73.58066180591895 45.45705849391169 21.0496303567329, -73.58060505782807 45.45705572539993 21.1647159363598, -73.58052140312435 45.457055974809684 21.1171110025322, -73.58042724427575 45.457055125357854 21.1324912890368, -73.58034021252412 45.45705453696067 21.0419658327891, -73.58028984484365 45.4570556314652 21.066982673713)"
2046,Verdun,Le Sud-Ouest,1350624.0,81-05053,O-E,2023-12-17,glissiere,gauche,GR/BC,57,"LINESTRING Z (-73.58087825817267 45.45712003529364 21.342870406128434, -73.58088612801748 45.45709582592453 21.416956014165663, -73.58086190954307 45.457095202266956 21.206920306674064, -73.58018982791657 45.45709133558233 21.02739622826106)"
2047,Le Sud-Ouest,,1600200.0,,E-O,2023-12-20,glissiere,gauche,GR/BC,24,"LINESTRING Z (-73.59123543691965 45.46546667693626 20.8784763534436, -73.59153918679529 45.46548431754448 21.3625378046661)"
2048,Saint-Laurent,,1623853.0,,N-S,2023-11-14,glissiere,droite,GSR/W/BE,49,"LINESTRING Z (-73.68353253590827 45.530405275782265 33.9680281646082, -73.68364813742333 45.53026576888662 32.779999999998836, -73.68381587325318 45.53010963435672 32.765400000003865, -73.68389698587211 45.53004710876742 32.91220000000612)"
2049,Le Sud-Ouest,,1350611.0,,E-O,2023-12-16,glissiere,droite,GSR/W/BE,154,"LINESTRING Z (-73.59133472580064 45.46641208164216 21.2833446845405, -73.59135681215416 45.46640598285816 21.2871834372287, -73.59140208117127 45.466393555734186 21.2662156929538, -73.59147648449341 45.46637619978981 21.1435966065508, -73.59166172569955 45.46633738216777 21.3243318013009, -73.59187508534055 45.466292040788225 21.3659949590082, -73.59194003083316 45.46627640009072 21.4922713141044, -73.5919874150478 45.466265141128744 21.4353764726209, -73.5922625340526 45.46620341377584 20.5784243431474, -73.59243330798452 45.46613349574683 21.4406475040558, -73.5928029085292 45.466000634358004 21.4515011584673, -73.59303082346774 45.46590263703357 21.5294250681958, -73.59313445839067 45.46585812962972 21.55443224999)"
2050,Le Sud-Ouest,,1600200.0,,E-O,2023-12-20,glissiere,gauche,GR/BC,20,"LINESTRING Z (-73.59102091064536 45.46530095414385 20.899663910902, -73.59100890129749 45.46544457647857 20.8446009087933, -73.5910618636097 45.46545183297158 20.8569542814437)"
2051,Saint-Laurent,,4015664.0,,S-N,2023-11-14,glissiere,droite,GSR/W/BE,49,"LINESTRING Z (-73.68331768938751 45.53010555104943 33.4895431157733, -73.68327162421153 45.53021068936033 33.9128120290579, -73.68318929449086 45.53035434968876 33.9876872032305, -73.68309285981907 45.530517987476586 34.1283261449791)"
2052,Saint-Laurent,Ahuntsic-Cartierville,1623853.0,81-05032,N-S,2023-11-14,glissiere,droite,GR/BC,107,"LINESTRING Z (-73.68297503017813 45.531280274813874 34.1022415345168, -73.68313197906747 45.531027437486166 34.69860000000335, -73.68334329910657 45.530691458656 34.56510000000708, -73.6834731502871 45.530487429088566 34.472200000003795, -73.68353253590826 45.53040527578227 33.96799999999348)"
2053,Le Sud-Ouest,,1600240.0,,N-S,2023-12-17,glissiere,droite,GR/BC,21,"LINESTRING Z (-73.59625121288747 45.47003071067604 18.27829829009839, -73.59628138286186 45.470065409528154 18.203376828820247, -73.59639702838649 45.469989479778214 18.69330229105656, -73.59638193959658 45.469955084825806 18.735924112237576)"
2054,Le Sud-Ouest,,1350611.0,,E-O,2023-12-16,glissiere,droite,GSR/W/B,34,"LINESTRING Z (-73.5908415865895 45.466508529644855 20.9021871025988, -73.59097830762968 45.46647346231577 20.933068590974, -73.59100265349706 45.46646835659337 21.0102515150587, -73.59119182961697 45.46643643704221 21.108952983063, -73.5912145230864 45.46643274333797 21.1384693870993, -73.59123955375678 45.466428633226506 21.1541177702017, -73.59126318079936 45.466426277244715 21.1558139670666)"
2055,Côte-des-Neiges-Notre-Dame-de-Grâce,,1330520.0,,O-E,2023-11-30,glissiere,droite,GSR/T/A,234,"LINESTRING Z (-73.60036580564518 45.47154979788593 43.4645008987294, -73.59982393439132 45.471914101323655 39.8214844458719, -73.59952952911446 45.4721242992774 37.9381869782406, -73.59926906438324 45.47231176922742 36.0315512559556, -73.59897085044086 45.47252348542779 33.8529979209866, -73.59870867836975 45.472710281436356 31.8956531070629, -73.59842249207951 45.4729198984039 30.0213357805354, -73.59825226659456 45.47303504847475 28.5189987963075)"
2056,Saint-Laurent,Ahuntsic-Cartierville,4015663.0,81-05032,S-N,2023-11-14,glissiere,droite,GR/BC,106,"LINESTRING Z (-73.68309285981907 45.530517987476614 34.12829999999667, -73.68254572735196 45.531394728563306 33.9647595191223)"
2057,Le Sud-Ouest,,1350624.0,81-05053,S-N,2023-12-01,glissiere,droite,GSR/W/AE,585,"LINESTRING Z (-73.58090387508676 45.45710672314928 21.3016782120755, -73.58056564622711 45.458595107176954 20.8674186537457, -73.58046085450536 45.459552654084526 21.0292870328295, -73.58047592069278 45.46027236664094 21.1328225509708, -73.58049995579243 45.46047798286418 21.2026290467022, -73.5806577879741 45.46150308178898 20.6667217279656, -73.58085613363869 45.46233122764118 20.4179607088153)"
2058,Ahuntsic-Cartierville,,4015662.0,,N-S,2023-11-14,glissiere,droite,GSR/W/BE,42,"LINESTRING Z (-73.6827625925785 45.531626842056966 33.7367357859395, -73.68297503017813 45.531280274813874 34.1022415345168)"
2059,Ahuntsic-Cartierville,,4015663.0,,S-N,2023-11-14,glissiere,droite,GSR/W/BE,46,"LINESTRING Z (-73.68254572735196 45.531394728563306 33.9647595191223, -73.68244348953054 45.53153979848091 33.5901117814374, -73.68233876911938 45.53170361278769 33.1346048932358, -73.6822969614582 45.53176936749718 32.4451949131894)"
2061,Saint-Laurent,,4015698.0,81-03119,N-S,2023-11-14,glissiere,droite,GR/BC,67,"LINESTRING Z (-73.67181033258865 45.52434777465229 29.9450267684909, -73.67146918265829 45.52489663762269 29.4767473971919)"
2062,Saint-Laurent,,4015700.0,81-03119,N-S,2023-11-14,glissiere,droite,GR/BC,66,"LINESTRING Z (-73.6715939888444 45.52428296483112 29.1527400486783, -73.6712550628841 45.52482390420069 30.053129933301)"
2064,Verdun,,1601482.0,,S-N,2023-12-01,glissiere,gauche,GR/BC,1,"LINESTRING Z (-73.56785422339796 45.45225065363542 16.0528065263301, -73.5678676748889 45.45224945359014 15.8699601299664)"
2065,Saint-Laurent,,1607644.0,,N-S,2023-11-14,glissiere,droite,GSR/W/BE,28,"LINESTRING Z (-73.65823357019352 45.5158631342298 43.9741761150218, -73.65826649973773 45.51579441099657 44.0667481715178, -73.65837341454662 45.51563569763439 44.1335697041004)"
2066,Le Sud-Ouest,,4007751.0,,E-O,2023-12-16,glissiere,droite,GSR/W/BE,316,"LINESTRING Z (-73.5870066386153 45.46768555915103 19.2392756695037, -73.58702722725718 45.46767503778352 19.1912373701618, -73.5870681554559 45.46765635995833 19.3970778725296, -73.58719113803055 45.46760118925584 19.3767130734833, -73.58739930604403 45.467514009201004 19.373584252139, -73.58769345736518 45.467392603845646 19.2702230291461, -73.58784098055638 45.46733165643804 19.2204179815176, -73.58794775383707 45.46728775936815 19.2350883414493, -73.58821984658285 45.46717457670769 19.2348943048617, -73.58828383403288 45.46714890375924 19.2467618376861, -73.58832415200216 45.46713186252575 19.1843297797305, -73.58836527290569 45.467113773477486 19.1756113781216, -73.58873033468149 45.46697194220588 19.3541158229909, -73.58894796153797 45.466901510007766 19.352070930655, -73.5891288707141 45.46684977355355 19.4483789008858, -73.58924347976289 45.466820889352064 19.4990200703797, -73.58933625429033 45.46679970558439 19.5833540358748, -73.58949812342513 45.46676308699928 19.7429640608341, -73.5897083306322 45.46672046987461 19.841800953974, -73.58984846377766 45.46669149339291 20.0890343070997, -73.59017765852899 45.466627801478296 20.3476491445441, -73.59036604627839 45.46659053777744 20.5027592686758, -73.59057681057993 45.466550882113076 20.6479470650431, -73.59059935610418 45.46654811687167 20.6936351605441, -73.59062360447811 45.46654617020154 20.665387562925, -73.59067065305386 45.46653899861221 20.7416529750982)"
2067,Le Sud-Ouest,,1623988.0,,N-S,2023-12-01,glissiere,droite,GR/BC,34,"LINESTRING Z (-73.58182087724227 45.46273237926185 19.601599999994505, -73.58181622005411 45.46270976503944 0, -73.58181281914807 45.46269179210567 0, -73.58180606255462 45.46267391985137 0, -73.58179621724634 45.46265762923907 0, -73.58178340697759 45.4626367679426 0, -73.5817630724294 45.46261059892778 19.652900000000955, -73.5817395919581 45.46258857989675 0, -73.58171296708004 45.46257044607344 0, -73.58168557714664 45.462554153156525 0, -73.58166368804194 45.46254211193191 0, -73.58163645128153 45.46253024789109 19.68859999999404, -73.58156640076938 45.46250378910242 19.57709999999497)"
2069,Le Sud-Ouest,,4007748.0,81-05208B,S-N,2023-12-17,glissiere,mediane,GR/BC,210,"LINESTRING Z (-73.58700025497397 45.465590803609224 20.6674906005564, -73.58694958343776 45.46567605271167 20.5509315974123, -73.58689498045975 45.46576917596235 20.1807855034304, -73.58684011132483 45.46586296779147 19.8912257985598, -73.58675944244692 45.46599994876812 19.336124176738, -73.5866529195025 45.46618643392443 18.4700106571434, -73.58658770490233 45.466331850281364 17.7501697238952, -73.58655664797277 45.46643622644589 16.9913849162914, -73.58653102466242 45.46663755822454 15.8269016934477, -73.58653941130214 45.46678420533499 15.0819614197013, -73.58657534529205 45.466938771573886 14.1096923442826, -73.58671227261024 45.46721664167999 12.2124816863366, -73.58682642760627 45.46738842367408 10.6490874073577)"
