ï»¿OBJECTID,MUNICIPALITE,HYDRONYME,SUPERFICIE,SHAPE.STArea(),SHAPE.STLength() 
8170,86042,Lac Raven,83616.55068891,83616.55068891,1928.81245369909
8171,86042,,9097.46105124,9097.46105124,404.886248125514
8172,86042,,12438.07516099,12438.07516099,1361.3619908559
8173,86042,,6986.49643569,6986.49643569,594.111347856
8174,86042,Cours d'eau Milot,13414.05884178,13414.05884178,651.859476382775
8175,86042,,89331.4994,89331.4994,3677.14824641827
8176,86042,,39095.67735158,39095.67735158,1467.6236966176
8177,86042,,1880.5,1880.5,175.112641114281
8178,86042,Lac Deo,331341,331341,3009.05645493992
8179,86042,,58385.5,58385.5,1296.35798902686
8180,86042,,11828.50175,11828.50175,751.486128664153
8181,86042,,15567.5,15567.5,625.7722079993
8182,86042,,647.5,647.5,114.84088683892
8183,86042,,957.5,957.5,167.99987422104
8184,86042,,1266.5,1266.5,211.50986127808
8185,86042,,2348,2348,225.293804209964
8186,86042,,1605.5,1605.5,193.396204521693
8187,86042,,1686,1686,194.083294053974
8188,86042,,1230.5004,1230.5004,170.102293952737
8189,86042,,1896.5,1896.5,185.085414180806
8190,86042,,756.5,756.5,120.404243798819
8191,86042,,4482.5,4482.5,465.851902180424
8192,86042,,1696.5,1696.5,189.08905314455
8193,86042,,2034,2034,195.526364455053
8194,86042,,610,610,98.7083794080815
8195,86042,,1692,1692,279.843884849423
8196,86042,,2291.5,2291.5,224.279444871799
8197,86042,Lac Dasserat,25387817.9373114,25387817.9373114,115453.621574842
8198,86042,,752,752,109.464448258509
8199,86042,,875.51164965,875.511649645,113.128648804998
8200,86042,,1970.5,1970.5,245.414678967065
8201,86042,,7455.5,7455.5,462.59043367035
8202,86042,,685.99694846,685.996948455,132.021579051563
8203,86042,,1688,1688,235.516777922021
8204,86042,,2651.5,2651.5,236.587284593321
8205,86042,,2340,2340,246.437275301347
8206,86042,,1451,1451,170.321307533015
8207,86042,,1253,1253,143.063176071893
8208,86042,,10858.50025,10858.50025,564.916392987414
8209,86042,,4082.5,4082.5,346.461000150169
8210,86042,,4770.5,4770.5,355.944398072736
8211,86042,,1339,1339,150.948785133937
8212,86042,,1870.5,1870.5,188.265465094278
8213,86042,,1369.0052498,1369.005249795,195.394862206092
8214,86042,,5259.5,5259.5,383.688386647363
8215,86042,,9239.5,9239.5,611.509034669468
8216,86042,,12982.5,12982.5,841.512960601468
8217,86042,,648,648,120.232693049915
8218,86042,,53638.5,53638.5,2046.13991958009
8219,86042,,670,670,97.9189906779142
8220,86042,,824.5,824.5,137.957026949545
8221,86042,,7265.5,7265.5,454.491265719878
8222,86042,,63758.5001,63758.5001,1732.63470951405
8223,86042,,693.5,693.5,126.171666647932
8224,86042,,906.5,906.5,128.658385248925
8225,86042,,2329.5,2329.5,273.194171285557
8226,86042,,3410,3410,310.945055230926
8227,86042,,4211.47735027,4211.47735027,351.328958834508
8228,86042,,720,720,158.158513318583
8229,86042,,1230.5,1230.5,142.992284485903
8230,86042,,14733.5,14733.5,475.18402967158
8231,86042,,657.5,657.5,136.305941277279
8232,86042,,6037.50015,6037.50015,1046.05642406985
8233,86042,,3233.5,3233.5,244.259775771693
8234,86042,,11148.4997,11148.4997,789.077951661169
8235,86042,,1206.00005,1206.00005,181.50836211416
8236,86042,,3786,3786,342.47366358698
8237,86042,,6507.5,6507.5,551.517897919755
8238,86042,,839,839,113.133194774145
8239,86042,,4519,4519,515.44236241418
8240,86042,,3355.5,3355.5,262.992439840163
8241,86042,,8868,8868,508.764747802235
8242,86042,,12235,12235,792.156436601327
8243,86042,,719,719,123.00269870977
8244,86042,,1261.5,1261.5,164.109600331053
8245,86042,,24115.49995,24115.49995,871.111986068855
8246,86042,,2863,2863,239.13939845177
8247,86042,,604.5,604.5,110.899078406775
8248,86042,,12145.49985,12145.49985,650.273148513662
8249,86042,,1321.5,1321.5,208.399733212654
8250,86042,,1386.5,1386.5,194.357908626099
8251,86042,,4292,4292,413.32012719174
8252,86042,,733,733,104.732642214796
8253,86042,Branche Simard,4389.5,4389.5,469.655042052906
8254,86042,,13635.5,13635.5,469.79413138533
8255,86042,,7315,7315,344.372900538129
8256,86042,,1063.5,1063.5,120.205044154482
8257,86042,,1151,1151,209.691435380453
8258,86042,,3526,3526,242.706636905528
8259,86042,,499620.999,499620.999,13602.4869726224
8260,86042,,2285,2285,237.312422908171
8261,86042,,709.5,709.5,116.418574499678
8262,86042,,3216,3216,264.090798312687
8263,86042,,843.5,843.5,110.420941285426
8264,86042,,4143,4143,264.279755143908
8265,86042,,1919.5,1919.5,182.46363178826
8266,86042,,1812,1812,198.23655281094
8267,86042,,1567.5,1567.5,161.073783215082
8268,86042,,5134.5,5134.5,395.058209027031
8269,86042,,8585.5,8585.5,447.565681139041
8270,86042,,2824.4997,2824.4997,346.217013264198
8271,86042,,624.5,624.5,97.261543095322
8272,86042,Ruisseau Marlon,175.25581626,175.255816255,111.42030207651
8273,86042,,3889,3889,348.54839537906
8274,86042,,9780.001,9780.001,628.923948175012
8275,86042,,1527,1527,216.596022678315
8276,86042,,3149.5,3149.5,255.914846942243
8277,86042,,969.5,969.5,123.420770054064
8278,86042,,2347,2347,356.725139058285
8279,86042,,917,917,123.401180217915
8280,86042,,8371.5,8371.5,425.173685327098
8281,86042,,661,661,115.056222158044
8282,86042,,1229,1229,143.036314448535
8283,86042,,24004,24004,928.562269060402
8284,86042,,708,708,126.451102970071
8285,86042,,8701,8701,393.146886122199
8286,86042,,660.5,660.5,138.757544259463
8287,86042,,2007.5001,2007.5001,238.330070129163
8288,86042,Lac Mourier,131204.95679492,131204.95679492,3082.05049610501
8289,86042,,1362,1362,163.261767960755
8290,86042,,1816,1816,173.904283273692
8291,86042,,2461,2461,296.128996387746
8292,86042,,3877.5,3877.5,347.94408369523
8293,86042,,623,623,94.8438464488793
8294,86042,,3531.00075,3531.00075,302.882368635532
8295,86042,,1453.79073603,1453.79073603,156.495313308459
8296,86042,,2792,2792,206.615886413004
8297,86042,,18705,18705,843.561062492193
8298,86042,,1322,1322,145.108331473488
8299,86042,,1931.5,1931.5,174.934176306739
8300,86042,,2154,2154,250.919812868219
8301,86042,,3677.5,3677.5,232.428239644498
8302,86042,,2922,2922,384.250439806004
8303,86042,,7480,7480,412.846809745041
8304,86042,,3806,3806,335.233448584211
8305,86042,,1286,1286,164.289292907065
8306,86042,,2918.5,2918.5,374.554155243143
8307,86042,,3175,3175,275.42337401284
8308,86042,,834,834,114.646943847428
8309,86042,,2937,2937,252.681820870766
8310,86042,,1543,1543,177.013306494656
8311,86042,,3580.5,3580.5,383.828895049974
8312,86042,,3601,3601,366.513981552291
8313,86042,,1378.5,1378.5,172.763745610975
8314,86042,,623.5,623.5,112.627501952702
8315,86042,,10554.486324,10554.486324005,409.517236360979
8316,86042,,2267.457049,2267.457049,266.392859768746
8317,86042,,747,747,148.902965434014
8318,86042,,3420.0030001,3420.003000105,240.646516640387
8319,86042,,1151.492,1151.492,136.915520507453
8320,86042,Lac Mud,335991.32646107,335991.326461075,3459.8320589064
8321,86042,Lac King of the North,613320.8029432,613320.8029432,4924.09925535143
8322,86042,,4777.98021976,4777.98021976,465.755723145861
8323,86042,,1716,1716,163.276531412507
8324,86042,,11050.5,11050.5,574.685061379021
8325,86042,,2140.5,2140.5,220.602565975861
8326,86042,,19978.41709028,19978.41709028,2824.42719577194
8327,86042,,730,730,111.001902072133
8328,86042,,1577.5,1577.5,151.46779380171
8329,86042,,8567,8567,381.913728232646
8330,86042,,960.5,960.5,140.60159145201
8331,86042,,6008.5,6008.5,347.275518074388
8332,86042,,7668.5,7668.5,366.247058634679
8333,86042,,1316,1316,147.194090537434
8334,86042,,885,885,149.797100266265
8335,86042,,890.5,890.5,136.08347181413
8336,86042,,1863.5,1863.5,214.936040184516
8337,86042,Lac Delmas,245488.49943191,245488.49943191,2988.15910346857
8338,86042,,952.5,952.5,158.26421704007
8339,86042,,5398.5,5398.5,440.46460090685
8340,86042,,1883.5,1883.5,233.962971962625
8341,86042,,3022.5,3022.5,276.611386118594
8342,86042,,730.5,730.5,129.605766480608
8343,86042,,1007,1007,174.266379579522
8344,86042,,2330,2330,226.096410865107
8345,86042,,8751,8751,497.606596578227
8346,86042,,871.5,871.5,121.880226171142
8347,86042,,2371.5,2371.5,265.537047426605
8348,86042,,4496.5,4496.5,308.855691833972
8349,86042,,1007.5,1007.5,139.547330036135
8350,86042,,1483,1483,186.138557452568
8351,86042,,17036,17036,854.818803068804
8352,86042,,995.5,995.5,125.787949093684
8353,86042,,2479.5,2479.5,259.257205717584
8354,86042,,20467,20467,1016.44658201878
8355,86042,,11226,11226,643.284759308134
8356,86042,,20855,20855,974.092606513765
8357,86042,,2369,2369,217.60513600918
8358,86042,,5886.5,5886.5,297.687022905491
8359,86042,,7601,7601,361.086683507667
8360,86042,,932.0001,932.0001,123.922860168352
8361,86042,,949.5,949.5,121.697946358529
8362,86042,,618.5,618.5,133.797447564665
8363,86042,,4591,4591,342.842357228871
8364,86042,,1392,1392,159.872400055795
8365,86042,,10226.04381683,10226.043816825,489.033580838805
8366,86042,,6304.5,6304.5,384.486920775239
8367,86042,,3129,3129,232.243474740273
8368,86042,,7516,7516,454.580831479944
8369,86042,,2645.5,2645.5,332.754925149208
8370,86042,,891.5,891.5,143.196286398805
8371,86042,,3394,3394,387.194309963409
8372,86042,,621,621,91.3432735430892
8373,86042,,1106,1106,138.799121895172
8374,86042,,2031,2031,203.111971910067
8375,86042,,1064.5,1064.5,129.902678356727
8376,86042,,6686,6686,373.471996731113
8377,86042,Lac Hector,170035.00055,170035.00055,1982.31365584224
8378,86042,,6525,6525,446.213497894831
8379,86042,,7507.00929878,7507.00929878,470.932245577743
8380,86042,,1447,1447,164.905995694416
8381,86042,,1108.5,1108.5,175.507091697682
8382,86042,,1424.5,1424.5,218.049066452212
8383,86042,,12709.5,12709.5,475.110470421403
8384,86042,,2838.51144998,2838.51144998,312.167285983277
8385,86042,,4760.02863507,4760.028635065,274.259502671807
8386,86042,Ruisseau Ollier,39109.06501551,39109.06501551,3895.69572620256
8387,86042,,1050,1050,143.29629154969
8388,86042,,4009,4009,292.006306824072
8389,86042,,2302,2302,284.693031015427
8390,86042,,12600.99995,12600.99995,965.653480069748
8391,86042,,902,902,142.696924605801
8392,86042,,768.5,768.5,152.581904007561
8393,86042,,6667,6667,358.154436819717
8394,86042,,1295,1295,159.268784483887
8395,86042,,3620,3620,306.709296632635
8396,86042,,1112.5,1112.5,126.616544269082
8397,86042,,3271,3271,321.441203825725
8398,86042,,864.5,864.5,128.065746271665
8399,86042,,836,836,134.549733910857
8400,86042,,3143.5,3143.5,305.818059331438
8401,86042,,605,605,99.5902478903605
8402,86042,,7798,7798,535.482471736651
8403,86042,,1999.5,1999.5,240.542946000794
8404,86042,,1755.5,1755.5,208.186409937042
8405,86042,Ruisseau Sault,815,815,119.52817010544
8406,86042,,4179.5,4179.5,264.165282711165
8407,86042,,12202.5,12202.5,1713.08689301803
8408,86042,,4516.5,4516.5,262.961403850794
8409,86042,,1475.5,1475.5,177.750527626665
8410,86042,,9867,9867,522.229077636637
8411,86042,,7470.5,7470.5,603.434445900261
8412,86042,,1096.5,1096.5,127.921640062375
8413,86042,,1288.5,1288.5,171.966638183483
8414,86042,,1034.5,1034.5,140.270319767509
8415,86042,,4451.5,4451.5,328.109058235815
8416,86042,,661,661,93.2484638534586
8417,86042,,1413,1413,173.275749819004
8418,86042,,726.5,726.5,123.403276795922
8419,86042,,1618,1618,253.045690570458
8420,86042,,662,662,112.268688869402
8421,86042,,756,756,132.933329054229
8422,86042,,933.5,933.5,128.016520536571
8423,86042,,636.5,636.5,99.6529179227506
8424,86042,,13212.5,13212.5,584.249085064098
8425,86042,Lac Biville,249943.99939998,249943.999399975,2705.49177254237
8426,86042,,17772.9998,17772.9998,645.182071988352
8427,86042,,1208.5,1208.5,148.023599417642
8428,86042,,898.5,898.5,152.177707224622
8429,86042,,1059,1059,128.129216650739
8430,86042,,2451,2451,249.538124756968
8431,86042,,6947,6947,356.379638601721
8432,86042,,1381.5,1381.5,158.508300035541
8433,86042,,1781.5,1781.5,216.477026632896
8434,86042,,4414,4414,330.348083718664
8435,86042,,1346.5,1346.5,196.977375908265
8436,86042,,18629.5,18629.5,542.862631921218
8437,86042,,5249.5,5249.5,387.898865029356
8438,86042,,845.0315,845.0315,141.685435257398
8439,86042,,1675.5145,1675.5145,164.544537360173
8440,86042,,4521.986,4521.986,301.318383708301
8441,86042,,714.516501,714.516501,132.728057904197
8442,86042,,3875.9850005,3875.9850005,330.597888642204
8443,86042,Lac Bigat,302668,302668,2432.2432783865
8444,86042,,625,625,145.837805170497
8445,86042,,2385.5,2385.5,261.507595151323
8446,86042,,3429,3429,333.868573678006
8447,86042,,1614,1614,158.752336049627
8448,86042,Lac BruyÃ¨re,3990240.8930471,3990240.8930471,17424.3554708946
8449,86042,,3375.5,3375.5,241.966311252209
8450,86042,Lac Godard,2051534.5,2051534.5,8847.38980789472
8451,86042,,731,731,112.502354277263
8452,86042,,6217,6217,333.365638068146
8453,86042,,787.5,787.5,129.908483076429
8454,86042,,3343,3343,358.078463679885
8455,86042,Lac Rouyn,393.5,393.5,81.2740335234569
8456,86042,,8075,8075,420.218905285557
8457,86042,,2564,2564,303.10444786689
8458,86042,,9110.0002,9110.0002,680.418656326835
8459,86042,,1174.5,1174.5,157.881878584994
8460,86042,,2501.5,2501.5,300.056080972365
8461,86042,,6837,6837,541.461249339687
8462,86042,,25.65604469,25.656044695,21.536748328229
8463,86042,,2520.5,2520.5,232.326159585297
8464,86042,,2023,2023,195.756468276267
8465,86042,,3780.5,3780.5,287.384652177205
8466,86042,,12944.5,12944.5,643.983901116641
8467,86042,,2791,2791,347.627761435084
8468,86042,,1063.5,1063.5,137.761768707066
8469,86042,,11096,11096,508.840449808205
8470,86042,,1903,1903,220.446191280889
8471,86042,,21060.4991,21060.4991,1192.13561075974
8472,86042,,938.5,938.5,155.486897016393
8473,86042,,4376,4376,360.35338775725
8474,86042,,1990,1990,179.418921804053
8475,86042,,16975,16975,563.092084536787
8476,86042,,795.5,795.5,174.191292204437
8477,86042,,891.5,891.5,145.747838802277
8478,86042,,1282.5,1282.5,169.297532567203
8479,86042,,5581,5581,510.42867294699
8480,86042,,1041.5,1041.5,133.976110820471
8481,86042,,5053,5053,573.129483545135
8482,86042,,1098,1098,157.659230241027
8483,86042,,682,682,147.139927481896
8484,86042,,1518.5,1518.5,197.722490579342
8485,86042,,1533.50055,1533.50055,215.665934682123
8486,86042,,1680,1680,157.569891551581
8487,86042,,946,946,131.414309437693
8488,86042,,12253.5,12253.5,512.899111125365
8489,86042,,7236,7236,489.336237220494
8490,86042,Lac Foudras,384383.49855,384383.49855,4029.31239092576
8491,86042,Lac Moore,138192.06017028,138192.06017028,2359.91404281444
8492,86042,,1863,1863,177.529683995944
8493,86042,,620,620,117.624006834563
8494,86042,,2825.99975,2825.99975,235.745924924208
8495,86042,,5211,5211,391.581044733902
8496,86042,,760,760,137.100569228068
8497,86042,,1996,1996,184.719395367191
8498,86042,,891,891,130.425663711935
8499,86042,Ruisseau Dunn,9473.5,9473.5,1849.60147491611
8500,86042,,2352,2352,199.759079023045
8501,86042,,9224.5,9224.5,581.668406935313
8502,86042,,8504.9998,8504.9998,460.99418247061
8503,86042,,3207,3207,261.945698878221
8504,86042,,2170,2170,261.314828693997
8505,86042,,8315,8315,432.328073305792
8506,86042,,3132,3132,232.885435480054
8507,86042,,6311,6311,345.612213221384
8508,86042,,3665.00015,3665.00015,376.262169915651
8509,86042,,667.5,667.5,125.02377921451
8510,86042,,1384,1384,190.482929391485
8511,86042,,2035,2035,195.06493291536
8512,86042,,1150,1150,191.826737443335
8513,86042,,882,882,160.761989278999
8514,86042,,1004.9998,1004.9998,146.396899503015
8515,86042,,610.5,610.5,98.0918216882688
8516,86042,,9773.50005,9773.50005,657.606678868461
8517,86042,,1672,1672,189.252288797391
8518,86042,,4181.5,4181.5,259.587573256869
8519,86042,,2677.5,2677.5,213.491281874924
8520,86042,,6418,6418,427.267145440337
8521,86042,,7076.5002,7076.5002,489.272410285034
8522,86042,,1774.5,1774.5,239.820686015044
8523,86042,,3032.5,3032.5,313.669740194791
8524,86042,,4990.5,4990.5,327.280294325459
8525,86042,,1069,1069,157.273325605984
8526,86042,,6344,6344,365.026735281214
8527,86042,,369.57220182,369.572201825,76.9526789769181
8528,86042,,1028,1028,145.715730754691
8529,86042,,4391.5,4391.5,326.250189771936
8530,86042,,7821,7821,572.152035324794
8531,86042,,3936.0001,3936.0001,333.657945138328
8532,86042,,1298,1298,176.634562807256
8533,86042,,944.5,944.5,168.530542705024
8534,86042,,1433,1433,156.196872204256
8535,86042,,1072.5,1072.5,128.738634921333
8536,86042,,2504,2504,269.559732412233
8537,86042,,1065.5,1065.5,130.975160205381
8538,86042,Lac Kim,292788.5,292788.5,3459.15074867307
8539,86042,,2949.50005,2949.50005,286.376310593935
8540,86042,RiviÃ¨re Pelletier,122594.08407816,122594.08407816,28701.6825882883
8541,86042,,24711.5,24711.5,584.429568260435
8542,86042,,2752.5,2752.5,258.27344161384
8543,86042,,3763,3763,283.219788064454
8544,86042,,12794,12794,493.289984181664
8545,86042,,2737,2737,355.190874455026
8546,86042,,4450.5,4450.5,325.305416528227
8547,86042,,610.5,610.5,105.444815964971
