fraction,nom_station,métaux,date,concentration_ng_m3,statut
PST,Station Nomade,Manganese,9/27/2023,28.1,mesure
PST,Station Nomade,Molybdene,9/27/2023,0.0,<LDR
PST,Station Nomade,Nickel,9/27/2023,4.2,mesure
PST,Station Nomade,Plomb,9/27/2023,4.7,mesure
PST,Station Nomade,Potassium,9/27/2023,0.0,<LDR
PST,Station Nomade,Selenium,9/27/2023,0.0,<LDR
PST,Station Nomade,Sodium,9/27/2023,0.0,<LDR
PST,Station Nomade,Thallium,9/27/2023,0.0,<LDR
PST,Station Nomade,Uranium,9/27/2023,0.0,<LDR
PST,Station Nomade,Vanadium,9/27/2023,3.1,mesure
PST,Station Nomade,Zinc,9/27/2023,70.2,mesure
PM10,Station Nomade,Aluminium,9/27/2023,262.1,mesure
PM10,Station Nomade,Antimoine,9/27/2023,0.0,<LDR
PM10,Station Nomade,Argent,9/27/2023,0.0,<LDR
PM10,Station Nomade,Arsenic,9/27/2023,0.0,<LDR
PM10,Station Nomade,Baryum,9/27/2023,0.0,<LDR
PM10,Station Nomade,Beryllium,9/27/2023,0.0,<LDR
PM10,Station Nomade,Cadmium,9/27/2023,0.0,<LDR
PM10,Station Nomade,Calcium,9/27/2023,1545.7,mesure
PM10,Station Nomade,Chrome,9/27/2023,4.3,mesure
PM10,Station Nomade,Cobalt,9/27/2023,0.0,<LDR
PM10,Station Nomade,Cuivre,9/27/2023,94.1,mesure
PM10,Station Nomade,Etain,9/27/2023,0.0,<LDR
PM10,Station Nomade,Fer,9/27/2023,457.0,mesure
PM10,Station Nomade,Magnesium,9/27/2023,181.4,mesure
PM10,Station Nomade,Manganese,9/27/2023,15.5,mesure
PM10,Station Nomade,Molybdene,9/27/2023,0.0,<LDR
PM10,Station Nomade,Nickel,9/27/2023,2.9,mesure
PM10,Station Nomade,Plomb,9/27/2023,4.3,mesure
PM10,Station Nomade,Potassium,9/27/2023,0.0,<LDR
PM10,Station Nomade,Selenium,9/27/2023,0.0,<LDR
PM10,Station Nomade,Sodium,9/27/2023,0.0,<LDR
PM10,Station Nomade,Thallium,9/27/2023,0.0,<LDR
PM10,Station Nomade,Uranium,9/27/2023,0.0,<LDR
PM10,Station Nomade,Vanadium,9/27/2023,2.0,mesure
PM10,Station Nomade,Zinc,9/27/2023,57.8,mesure
PST,Station Nomade,Aluminium,10/3/2023,1184.3,mesure
PST,Station Nomade,Antimoine,10/3/2023,3.3,mesure
PST,Station Nomade,Argent,10/3/2023,6.1,mesure
PST,Station Nomade,Arsenic,10/3/2023,42.1,mesure
PST,Station Nomade,Baryum,10/3/2023,480.3,mesure
PST,Station Nomade,Beryllium,10/3/2023,0.0,<LDR
PST,Station Nomade,Cadmium,10/3/2023,0.0,<LDR
PST,Station Nomade,Calcium,10/3/2023,8553.0,mesure
PST,Station Nomade,Chrome,10/3/2023,6.2,mesure
PST,Station Nomade,Cobalt,10/3/2023,0.0,<LDR
PST,Station Nomade,Cuivre,10/3/2023,223.7,mesure
PST,Station Nomade,Etain,10/3/2023,0.0,<LDR
PST,Station Nomade,Fer,10/3/2023,1118.5,mesure
PST,Station Nomade,Magnesium,10/3/2023,855.3,mesure
PST,Station Nomade,Manganese,10/3/2023,29.6,mesure
PST,Station Nomade,Molybdene,10/3/2023,0.0,<LDR
PST,Station Nomade,Nickel,10/3/2023,8.6,mesure
PST,Station Nomade,Plomb,10/3/2023,92.1,mesure
PST,Station Nomade,Potassium,10/3/2023,657.9,mesure
PST,Station Nomade,Selenium,10/3/2023,4.8,mesure
PST,Station Nomade,Sodium,10/3/2023,263.2,mesure
PST,Station Nomade,Thallium,10/3/2023,0.0,<LDR
PST,Station Nomade,Uranium,10/3/2023,0.0,<LDR
PST,Station Nomade,Vanadium,10/3/2023,2.2,mesure
PST,Station Nomade,Zinc,10/3/2023,65.1,mesure
PM10,Station Nomade,Aluminium,10/3/2023,540.0,mesure
PM10,Station Nomade,Antimoine,10/3/2023,0.0,<LDR
PM10,Station Nomade,Argent,10/3/2023,3.6,mesure
PM10,Station Nomade,Arsenic,10/3/2023,23.9,mesure
PM10,Station Nomade,Baryum,10/3/2023,161.5,mesure
PM10,Station Nomade,Beryllium,10/3/2023,0.0,<LDR
PM10,Station Nomade,Cadmium,10/3/2023,0.0,<LDR
PM10,Station Nomade,Calcium,10/3/2023,2950.7,mesure
PM10,Station Nomade,Chrome,10/3/2023,4.8,mesure
PM10,Station Nomade,Cobalt,10/3/2023,0.0,<LDR
PM10,Station Nomade,Cuivre,10/3/2023,89.1,mesure
PM10,Station Nomade,Etain,10/3/2023,0.0,<LDR
PM10,Station Nomade,Fer,10/3/2023,495.5,mesure
PM10,Station Nomade,Magnesium,10/3/2023,328.5,mesure
PM10,Station Nomade,Manganese,10/3/2023,13.4,mesure
PM10,Station Nomade,Molybdene,10/3/2023,0.0,<LDR
PM10,Station Nomade,Nickel,10/3/2023,3.8,mesure
PM10,Station Nomade,Plomb,10/3/2023,77.9,mesure
PM10,Station Nomade,Potassium,10/3/2023,317.3,mesure
PM10,Station Nomade,Selenium,10/3/2023,3.7,mesure
PM10,Station Nomade,Sodium,10/3/2023,167.0,mesure
PM10,Station Nomade,Thallium,10/3/2023,0.0,<LDR
PM10,Station Nomade,Uranium,10/3/2023,0.0,<LDR
PM10,Station Nomade,Vanadium,10/3/2023,0.0,<LDR
PM10,Station Nomade,Zinc,10/3/2023,0.0,<LDR
PST,Station Nomade,Aluminium,10/9/2023,159.6,mesure
PST,Station Nomade,Antimoine,10/9/2023,0.0,<LDR
PST,Station Nomade,Argent,10/9/2023,2.1,mesure
PST,Station Nomade,Arsenic,10/9/2023,1.3,mesure
PST,Station Nomade,Baryum,10/9/2023,0.0,<LDR
PST,Station Nomade,Beryllium,10/9/2023,0.0,<LDR
PST,Station Nomade,Cadmium,10/9/2023,0.0,<LDR
PST,Station Nomade,Calcium,10/9/2023,1212.7,mesure
PST,Station Nomade,Chrome,10/9/2023,1.0,mesure
PST,Station Nomade,Cobalt,10/9/2023,0.0,<LDR
PST,Station Nomade,Cuivre,10/9/2023,127.6,mesure
PST,Station Nomade,Etain,10/9/2023,0.0,<LDR
PST,Station Nomade,Fer,10/9/2023,185.1,mesure
PST,Station Nomade,Magnesium,10/9/2023,159.6,mesure
PST,Station Nomade,Manganese,10/9/2023,6.1,mesure
PST,Station Nomade,Molybdene,10/9/2023,0.0,<LDR
PST,Station Nomade,Nickel,10/9/2023,2.6,mesure
PST,Station Nomade,Plomb,10/9/2023,8.3,mesure
PST,Station Nomade,Potassium,10/9/2023,0.0,<LDR
PST,Station Nomade,Selenium,10/9/2023,0.0,<LDR
PST,Station Nomade,Sodium,10/9/2023,0.0,<LDR
PST,Station Nomade,Thallium,10/9/2023,0.0,<LDR
PST,Station Nomade,Uranium,10/9/2023,0.0,<LDR
PST,Station Nomade,Vanadium,10/9/2023,0.0,<LDR
PST,Station Nomade,Zinc,10/9/2023,0.0,<LDR
PM10,Station Nomade,Aluminium,10/9/2023,53.1,mesure
PM10,Station Nomade,Antimoine,10/9/2023,0.0,<LDR
PM10,Station Nomade,Argent,10/9/2023,1.9,mesure
PM10,Station Nomade,Arsenic,10/9/2023,0.0,<LDR
PM10,Station Nomade,Baryum,10/9/2023,0.0,<LDR
PM10,Station Nomade,Beryllium,10/9/2023,0.0,<LDR
PM10,Station Nomade,Cadmium,10/9/2023,0.0,<LDR
PM10,Station Nomade,Calcium,10/9/2023,413.4,mesure
PM10,Station Nomade,Chrome,10/9/2023,0.9,mesure
PM10,Station Nomade,Cobalt,10/9/2023,0.0,<LDR
PM10,Station Nomade,Cuivre,10/9/2023,37.6,mesure
PM10,Station Nomade,Etain,10/9/2023,0.0,<LDR
PM10,Station Nomade,Fer,10/9/2023,74.0,mesure
PM10,Station Nomade,Magnesium,10/9/2023,61.7,mesure
PM10,Station Nomade,Manganese,10/9/2023,2.2,mesure
PM10,Station Nomade,Molybdene,10/9/2023,0.0,<LDR
PM10,Station Nomade,Nickel,10/9/2023,0.0,<LDR
PM10,Station Nomade,Plomb,10/9/2023,5.9,mesure
PM10,Station Nomade,Potassium,10/9/2023,0.0,<LDR
PM10,Station Nomade,Selenium,10/9/2023,0.0,<LDR
PM10,Station Nomade,Sodium,10/9/2023,0.0,<LDR
PM10,Station Nomade,Thallium,10/9/2023,0.0,<LDR
PM10,Station Nomade,Uranium,10/9/2023,0.0,<LDR
PM10,Station Nomade,Vanadium,10/9/2023,0.0,<LDR
PM10,Station Nomade,Zinc,10/9/2023,0.0,<LDR
PST,Station Nomade,Aluminium,10/15/2023,229.8,mesure
PST,Station Nomade,Antimoine,10/15/2023,0.0,<LDR
PST,Station Nomade,Argent,10/15/2023,0.0,<LDR
PST,Station Nomade,Arsenic,10/15/2023,0.0,<LDR
PST,Station Nomade,Baryum,10/15/2023,0.0,<LDR
PST,Station Nomade,Beryllium,10/15/2023,0.0,<LDR
PST,Station Nomade,Cadmium,10/15/2023,0.0,<LDR
PST,Station Nomade,Calcium,10/15/2023,1595.6,mesure
PST,Station Nomade,Chrome,10/15/2023,1.0,mesure
PST,Station Nomade,Cobalt,10/15/2023,0.0,<LDR
PST,Station Nomade,Cuivre,10/15/2023,83.0,mesure
PST,Station Nomade,Etain,10/15/2023,0.0,<LDR
PST,Station Nomade,Fer,10/15/2023,300.0,mesure
PST,Station Nomade,Magnesium,10/15/2023,191.5,mesure
PST,Station Nomade,Manganese,10/15/2023,7.0,mesure
PST,Station Nomade,Molybdene,10/15/2023,0.0,<LDR
PST,Station Nomade,Nickel,10/15/2023,1.3,mesure
PST,Station Nomade,Plomb,10/15/2023,12.1,mesure
PST,Station Nomade,Potassium,10/15/2023,0.0,<LDR
PST,Station Nomade,Selenium,10/15/2023,0.0,<LDR
PST,Station Nomade,Sodium,10/15/2023,127.6,mesure
PST,Station Nomade,Thallium,10/15/2023,0.0,<LDR
PST,Station Nomade,Uranium,10/15/2023,0.0,<LDR
PST,Station Nomade,Vanadium,10/15/2023,0.0,<LDR
PST,Station Nomade,Zinc,10/15/2023,0.0,<LDR
PM10,Station Nomade,Aluminium,10/15/2023,76.2,mesure
PM10,Station Nomade,Antimoine,10/15/2023,0.0,<LDR
PM10,Station Nomade,Argent,10/15/2023,0.0,<LDR
PM10,Station Nomade,Arsenic,10/15/2023,0.0,<LDR
PM10,Station Nomade,Baryum,10/15/2023,0.0,<LDR
PM10,Station Nomade,Beryllium,10/15/2023,0.0,<LDR
PM10,Station Nomade,Cadmium,10/15/2023,0.0,<LDR
PM10,Station Nomade,Calcium,10/15/2023,387.1,mesure
PM10,Station Nomade,Chrome,10/15/2023,0.1,mesure
PM10,Station Nomade,Cobalt,10/15/2023,0.0,<LDR
PM10,Station Nomade,Cuivre,10/15/2023,28.6,mesure
PM10,Station Nomade,Etain,10/15/2023,0.0,<LDR
PM10,Station Nomade,Fer,10/15/2023,114.2,mesure
PM10,Station Nomade,Magnesium,10/15/2023,0.0,<LDR
PM10,Station Nomade,Manganese,10/15/2023,2.0,mesure
PM10,Station Nomade,Molybdene,10/15/2023,0.0,<LDR
PM10,Station Nomade,Nickel,10/15/2023,0.0,<LDR
PM10,Station Nomade,Plomb,10/15/2023,4.1,mesure
PM10,Station Nomade,Potassium,10/15/2023,0.0,<LDR
PM10,Station Nomade,Selenium,10/15/2023,0.0,<LDR
PM10,Station Nomade,Sodium,10/15/2023,0.0,<LDR
PM10,Station Nomade,Thallium,10/15/2023,0.0,<LDR
PM10,Station Nomade,Uranium,10/15/2023,0.0,<LDR
PM10,Station Nomade,Vanadium,10/15/2023,0.0,<LDR
PM10,Station Nomade,Zinc,10/15/2023,0.0,<LDR
PST,Station Nomade,Aluminium,10/21/2023,210.4,mesure
PST,Station Nomade,Antimoine,10/21/2023,0.0,<LDR
PST,Station Nomade,Argent,10/21/2023,0.7,mesure
PST,Station Nomade,Arsenic,10/21/2023,0.0,<LDR
PST,Station Nomade,Baryum,10/21/2023,108.6,mesure
PST,Station Nomade,Beryllium,10/21/2023,0.0,<LDR
PST,Station Nomade,Cadmium,10/21/2023,0.0,<LDR
PST,Station Nomade,Calcium,10/21/2023,1493.5,mesure
PST,Station Nomade,Chrome,10/21/2023,1.2,mesure
PST,Station Nomade,Cobalt,10/21/2023,0.0,<LDR
PST,Station Nomade,Cuivre,10/21/2023,169.7,mesure
PST,Station Nomade,Etain,10/21/2023,0.0,<LDR
PST,Station Nomade,Fer,10/21/2023,237.6,mesure
PST,Station Nomade,Magnesium,10/21/2023,190.1,mesure
PST,Station Nomade,Manganese,10/21/2023,7.5,mesure
PST,Station Nomade,Molybdene,10/21/2023,0.0,<LDR
PST,Station Nomade,Nickel,10/21/2023,1.8,mesure
PST,Station Nomade,Plomb,10/21/2023,6.2,mesure
PST,Station Nomade,Potassium,10/21/2023,0.0,<LDR
PST,Station Nomade,Selenium,10/21/2023,0.0,<LDR
PST,Station Nomade,Sodium,10/21/2023,0.0,<LDR
PST,Station Nomade,Thallium,10/21/2023,0.0,<LDR
PST,Station Nomade,Uranium,10/21/2023,0.0,<LDR
PST,Station Nomade,Vanadium,10/21/2023,0.0,<LDR
PST,Station Nomade,Zinc,10/21/2023,50.9,mesure
PM10,Station Nomade,Aluminium,10/21/2023,41.5,mesure
PM10,Station Nomade,Antimoine,10/21/2023,0.0,<LDR
PM10,Station Nomade,Argent,10/21/2023,0.0,<LDR
PM10,Station Nomade,Arsenic,10/21/2023,0.0,<LDR
PM10,Station Nomade,Baryum,10/21/2023,0.0,<LDR
PM10,Station Nomade,Beryllium,10/21/2023,0.0,<LDR
PM10,Station Nomade,Cadmium,10/21/2023,0.0,<LDR
PM10,Station Nomade,Calcium,10/21/2023,0.0,<LDR
PM10,Station Nomade,Chrome,10/21/2023,0.1,mesure
PM10,Station Nomade,Cobalt,10/21/2023,0.0,<LDR
PM10,Station Nomade,Cuivre,10/21/2023,15.2,mesure
PM10,Station Nomade,Etain,10/21/2023,0.0,<LDR
PM10,Station Nomade,Fer,10/21/2023,0.0,<LDR
PM10,Station Nomade,Magnesium,10/21/2023,0.0,<LDR
PM10,Station Nomade,Manganese,10/21/2023,0.0,<LDR
PM10,Station Nomade,Molybdene,10/21/2023,0.0,<LDR
PM10,Station Nomade,Nickel,10/21/2023,0.0,<LDR
PM10,Station Nomade,Plomb,10/21/2023,1.5,mesure
PM10,Station Nomade,Potassium,10/21/2023,0.0,<LDR
PM10,Station Nomade,Selenium,10/21/2023,0.0,<LDR
PM10,Station Nomade,Sodium,10/21/2023,0.0,<LDR
PM10,Station Nomade,Thallium,10/21/2023,0.0,<LDR
PM10,Station Nomade,Uranium,10/21/2023,0.0,<LDR
PM10,Station Nomade,Vanadium,10/21/2023,0.0,<LDR
PM10,Station Nomade,Zinc,10/21/2023,0.0,<LDR
PST,Station Nomade,Aluminium,10/27/2023,539.5,mesure
PST,Station Nomade,Antimoine,10/27/2023,0.0,<LDR
PST,Station Nomade,Argent,10/27/2023,24.3,mesure
PST,Station Nomade,Arsenic,10/27/2023,3.1,mesure
PST,Station Nomade,Baryum,10/27/2023,0.0,<LDR
PST,Station Nomade,Beryllium,10/27/2023,0.0,<LDR
PST,Station Nomade,Cadmium,10/27/2023,0.0,<LDR
PST,Station Nomade,Calcium,10/27/2023,4144.9,mesure
PST,Station Nomade,Chrome,10/27/2023,5.7,mesure
PST,Station Nomade,Cobalt,10/27/2023,0.0,<LDR
PST,Station Nomade,Cuivre,10/27/2023,112.5,mesure
PST,Station Nomade,Etain,10/27/2023,0.0,<LDR
PST,Station Nomade,Fer,10/27/2023,592.1,mesure
PST,Station Nomade,Magnesium,10/27/2023,506.6,mesure
PST,Station Nomade,Manganese,10/27/2023,19.1,mesure
PST,Station Nomade,Molybdene,10/27/2023,0.0,<LDR
PST,Station Nomade,Nickel,10/27/2023,7.9,mesure
PST,Station Nomade,Plomb,10/27/2023,1.3,mesure
PST,Station Nomade,Potassium,10/27/2023,342.1,mesure
PST,Station Nomade,Selenium,10/27/2023,6.6,mesure
PST,Station Nomade,Sodium,10/27/2023,592.1,mesure
PST,Station Nomade,Thallium,10/27/2023,0.0,<LDR
PST,Station Nomade,Uranium,10/27/2023,0.0,<LDR
PST,Station Nomade,Vanadium,10/27/2023,1.3,mesure
PST,Station Nomade,Zinc,10/27/2023,0.0,<LDR
PM10,Station Nomade,Aluminium,10/27/2023,254.6,mesure
PM10,Station Nomade,Antimoine,10/27/2023,0.0,<LDR
PM10,Station Nomade,Argent,10/27/2023,20.9,mesure
PM10,Station Nomade,Arsenic,10/27/2023,1.9,mesure
PM10,Station Nomade,Baryum,10/27/2023,0.0,<LDR
PM10,Station Nomade,Beryllium,10/27/2023,0.0,<LDR
PM10,Station Nomade,Cadmium,10/27/2023,0.0,<LDR
PM10,Station Nomade,Calcium,10/27/2023,1436.1,mesure
PM10,Station Nomade,Chrome,10/27/2023,1.4,mesure
PM10,Station Nomade,Cobalt,10/27/2023,0.0,<LDR
PM10,Station Nomade,Cuivre,10/27/2023,18.9,mesure
PM10,Station Nomade,Etain,10/27/2023,0.0,<LDR
PM10,Station Nomade,Fer,10/27/2023,287.2,mesure
PM10,Station Nomade,Magnesium,10/27/2023,208.9,mesure
PM10,Station Nomade,Manganese,10/27/2023,8.5,mesure
PM10,Station Nomade,Molybdene,10/27/2023,0.0,<LDR
PM10,Station Nomade,Nickel,10/27/2023,4.2,mesure
PM10,Station Nomade,Plomb,10/27/2023,0.0,<LDR
PM10,Station Nomade,Potassium,10/27/2023,0.0,<LDR
PM10,Station Nomade,Selenium,10/27/2023,4.2,mesure
PM10,Station Nomade,Sodium,10/27/2023,587.5,mesure
PM10,Station Nomade,Thallium,10/27/2023,0.0,<LDR
PM10,Station Nomade,Uranium,10/27/2023,0.0,<LDR
PM10,Station Nomade,Vanadium,10/27/2023,0.0,<LDR
PM10,Station Nomade,Zinc,10/27/2023,0.0,<LDR
PST,Station Nomade,Aluminium,11/2/2023,782.9,mesure
PST,Station Nomade,Antimoine,11/2/2023,0.0,<LDR
PST,Station Nomade,Argent,11/2/2023,2.3,mesure
PST,Station Nomade,Arsenic,11/2/2023,5.2,mesure
PST,Station Nomade,Baryum,11/2/2023,204.8,mesure
PST,Station Nomade,Beryllium,11/2/2023,0.0,<LDR
PST,Station Nomade,Cadmium,11/2/2023,0.0,<LDR
PST,Station Nomade,Calcium,11/2/2023,5961.8,mesure
PST,Station Nomade,Chrome,11/2/2023,1.7,mesure
PST,Station Nomade,Cobalt,11/2/2023,0.0,<LDR
PST,Station Nomade,Cuivre,11/2/2023,120.4,mesure
PST,Station Nomade,Etain,11/2/2023,0.0,<LDR
PST,Station Nomade,Fer,11/2/2023,722.6,mesure
PST,Station Nomade,Magnesium,11/2/2023,584.1,mesure
PST,Station Nomade,Manganese,11/2/2023,26.5,mesure
PST,Station Nomade,Molybdene,11/2/2023,0.0,<LDR
PST,Station Nomade,Nickel,11/2/2023,4.5,mesure
PST,Station Nomade,Plomb,11/2/2023,40.3,mesure
PST,Station Nomade,Potassium,11/2/2023,355.3,mesure
PST,Station Nomade,Selenium,11/2/2023,4.9,mesure
PST,Station Nomade,Sodium,11/2/2023,180.7,mesure
PST,Station Nomade,Thallium,11/2/2023,0.0,<LDR
PST,Station Nomade,Uranium,11/2/2023,0.0,<LDR
PST,Station Nomade,Vanadium,11/2/2023,1.6,mesure
PST,Station Nomade,Zinc,11/2/2023,47.0,mesure
PM10,Station Nomade,Aluminium,11/2/2023,476.5,mesure
PM10,Station Nomade,Antimoine,11/2/2023,0.0,<LDR
PM10,Station Nomade,Argent,11/2/2023,2.1,mesure
PM10,Station Nomade,Arsenic,11/2/2023,5.9,mesure
PM10,Station Nomade,Baryum,11/2/2023,111.0,mesure
PM10,Station Nomade,Beryllium,11/2/2023,0.0,<LDR
PM10,Station Nomade,Cadmium,11/2/2023,0.0,<LDR
PM10,Station Nomade,Calcium,11/2/2023,3198.6,mesure
PM10,Station Nomade,Chrome,11/2/2023,1.4,mesure
PM10,Station Nomade,Cobalt,11/2/2023,0.0,<LDR
PM10,Station Nomade,Cuivre,11/2/2023,84.9,mesure
PM10,Station Nomade,Etain,11/2/2023,0.0,<LDR
PM10,Station Nomade,Fer,11/2/2023,470.0,mesure
PM10,Station Nomade,Magnesium,11/2/2023,319.9,mesure
PM10,Station Nomade,Manganese,11/2/2023,17.6,mesure
PM10,Station Nomade,Molybdene,11/2/2023,0.0,<LDR
PM10,Station Nomade,Nickel,11/2/2023,4.8,mesure
PM10,Station Nomade,Plomb,11/2/2023,49.0,mesure
PM10,Station Nomade,Potassium,11/2/2023,0.0,<LDR
PM10,Station Nomade,Selenium,11/2/2023,5.1,mesure
PM10,Station Nomade,Sodium,11/2/2023,65.3,mesure
PM10,Station Nomade,Thallium,11/2/2023,0.0,<LDR
PM10,Station Nomade,Uranium,11/2/2023,0.0,<LDR
PM10,Station Nomade,Vanadium,11/2/2023,0.0,<LDR
PM10,Station Nomade,Zinc,11/2/2023,0.0,<LDR
PST,Station Nomade,Aluminium,11/8/2023,722.6,mesure
PST,Station Nomade,Antimoine,11/8/2023,0.0,<LDR
PST,Station Nomade,Argent,11/8/2023,0.0,<LDR
PST,Station Nomade,Arsenic,11/8/2023,0.0,<LDR
PST,Station Nomade,Baryum,11/8/2023,0.0,<LDR
PST,Station Nomade,Beryllium,11/8/2023,0.0,<LDR
PST,Station Nomade,Cadmium,11/8/2023,0.0,<LDR
PST,Station Nomade,Calcium,11/8/2023,5359.6,mesure
PST,Station Nomade,Chrome,11/8/2023,2.9,mesure
PST,Station Nomade,Cobalt,11/8/2023,0.0,<LDR
PST,Station Nomade,Cuivre,11/8/2023,150.6,mesure
PST,Station Nomade,Etain,11/8/2023,0.0,<LDR
PST,Station Nomade,Fer,11/8/2023,662.4,mesure
PST,Station Nomade,Magnesium,11/8/2023,548.0,mesure
PST,Station Nomade,Manganese,11/8/2023,16.9,mesure
PST,Station Nomade,Molybdene,11/8/2023,0.0,<LDR
PST,Station Nomade,Nickel,11/8/2023,1.8,mesure
PST,Station Nomade,Plomb,11/8/2023,2.8,mesure
PST,Station Nomade,Potassium,11/8/2023,373.4,mesure
PST,Station Nomade,Selenium,11/8/2023,0.0,<LDR
PST,Station Nomade,Sodium,11/8/2023,662.4,mesure
PST,Station Nomade,Thallium,11/8/2023,0.0,<LDR
PST,Station Nomade,Uranium,11/8/2023,0.0,<LDR
PST,Station Nomade,Vanadium,11/8/2023,1.3,mesure
PST,Station Nomade,Zinc,11/8/2023,44.6,mesure
PM10,Station Nomade,Aluminium,11/8/2023,271.7,mesure
PM10,Station Nomade,Antimoine,11/8/2023,0.0,<LDR
PM10,Station Nomade,Argent,11/8/2023,0.0,<LDR
PM10,Station Nomade,Arsenic,11/8/2023,0.0,<LDR
PM10,Station Nomade,Baryum,11/8/2023,0.0,<LDR
PM10,Station Nomade,Beryllium,11/8/2023,0.0,<LDR
PM10,Station Nomade,Cadmium,11/8/2023,0.0,<LDR
PM10,Station Nomade,Calcium,11/8/2023,1684.7,mesure
PM10,Station Nomade,Chrome,11/8/2023,1.7,mesure
PM10,Station Nomade,Cobalt,11/8/2023,0.0,<LDR
PM10,Station Nomade,Cuivre,11/8/2023,43.5,mesure
PM10,Station Nomade,Etain,11/8/2023,0.0,<LDR
PM10,Station Nomade,Fer,11/8/2023,250.0,mesure
PM10,Station Nomade,Magnesium,11/8/2023,168.5,mesure
PM10,Station Nomade,Manganese,11/8/2023,6.0,mesure
PM10,Station Nomade,Molybdene,11/8/2023,0.0,<LDR
PM10,Station Nomade,Nickel,11/8/2023,2.0,mesure
PM10,Station Nomade,Plomb,11/8/2023,1.4,mesure
PM10,Station Nomade,Potassium,11/8/2023,0.0,<LDR
PM10,Station Nomade,Selenium,11/8/2023,0.0,<LDR
PM10,Station Nomade,Sodium,11/8/2023,271.7,mesure
PM10,Station Nomade,Thallium,11/8/2023,0.0,<LDR
PM10,Station Nomade,Uranium,11/8/2023,0.0,<LDR
PM10,Station Nomade,Vanadium,11/8/2023,0.0,<LDR
PM10,Station Nomade,Zinc,11/8/2023,0.0,<LDR
PST,Station Nomade,Aluminium,11/14/2023,743.6,mesure
PST,Station Nomade,Antimoine,11/14/2023,0.0,<LDR
PST,Station Nomade,Argent,11/14/2023,0.0,<LDR
PST,Station Nomade,Arsenic,11/14/2023,1.9,mesure
PST,Station Nomade,Baryum,11/14/2023,35.3,mesure
PST,Station Nomade,Beryllium,11/14/2023,0.0,<LDR
PST,Station Nomade,Cadmium,11/14/2023,0.0,<LDR
PST,Station Nomade,Calcium,11/14/2023,4833.7,mesure
PST,Station Nomade,Chrome,11/14/2023,3.7,mesure
PST,Station Nomade,Cobalt,11/14/2023,0.0,<LDR
PST,Station Nomade,Cuivre,11/14/2023,396.6,mesure
PST,Station Nomade,Etain,11/14/2023,0.0,<LDR
PST,Station Nomade,Fer,11/14/2023,743.6,mesure
PST,Station Nomade,Magnesium,11/14/2023,588.7,mesure
PST,Station Nomade,Manganese,11/14/2023,19.8,mesure
PST,Station Nomade,Molybdene,11/14/2023,0.0,<LDR
PST,Station Nomade,Nickel,11/14/2023,2.4,mesure
PST,Station Nomade,Plomb,11/14/2023,22.9,mesure
PST,Station Nomade,Potassium,11/14/2023,402.8,mesure
PST,Station Nomade,Selenium,11/14/2023,0.0,<LDR
PST,Station Nomade,Sodium,11/14/2023,1177.4,mesure
PST,Station Nomade,Thallium,11/14/2023,0.0,<LDR
PST,Station Nomade,Uranium,11/14/2023,0.0,<LDR
PST,Station Nomade,Vanadium,11/14/2023,1.5,mesure
PST,Station Nomade,Zinc,11/14/2023,54.5,mesure
PM10,Station Nomade,Aluminium,11/14/2023,333.2,mesure
PM10,Station Nomade,Antimoine,11/14/2023,0.0,<LDR
PM10,Station Nomade,Argent,11/14/2023,0.0,<LDR
PM10,Station Nomade,Arsenic,11/14/2023,1.7,mesure
PM10,Station Nomade,Baryum,11/14/2023,0.0,<LDR
PM10,Station Nomade,Beryllium,11/14/2023,0.0,<LDR
PM10,Station Nomade,Cadmium,11/14/2023,0.0,<LDR
PM10,Station Nomade,Calcium,11/14/2023,1727.7,mesure
PM10,Station Nomade,Chrome,11/14/2023,2.5,mesure
PM10,Station Nomade,Cobalt,11/14/2023,0.0,<LDR
PM10,Station Nomade,Cuivre,11/14/2023,172.8,mesure
PM10,Station Nomade,Etain,11/14/2023,0.0,<LDR
PM10,Station Nomade,Fer,11/14/2023,339.4,mesure
PM10,Station Nomade,Magnesium,11/14/2023,228.3,mesure
PM10,Station Nomade,Manganese,11/14/2023,9.3,mesure
PM10,Station Nomade,Molybdene,11/14/2023,0.0,<LDR
PM10,Station Nomade,Nickel,11/14/2023,1.4,mesure
PM10,Station Nomade,Plomb,11/14/2023,11.7,mesure
PM10,Station Nomade,Potassium,11/14/2023,0.0,<LDR
PM10,Station Nomade,Selenium,11/14/2023,0.0,<LDR
PM10,Station Nomade,Sodium,11/14/2023,431.9,mesure
PM10,Station Nomade,Thallium,11/14/2023,0.0,<LDR
PM10,Station Nomade,Uranium,11/14/2023,0.0,<LDR
PM10,Station Nomade,Vanadium,11/14/2023,0.0,<LDR
PM10,Station Nomade,Zinc,11/14/2023,0.0,<LDR
PST,Station Nomade,Aluminium,11/20/2023,0.0,<LDR
PST,Station Nomade,Antimoine,11/20/2023,0.0,<LDR
PST,Station Nomade,Argent,11/20/2023,0.0,<LDR
PST,Station Nomade,Arsenic,11/20/2023,0.0,<LDR
PST,Station Nomade,Baryum,11/20/2023,0.0,<LDR
PST,Station Nomade,Beryllium,11/20/2023,0.0,<LDR
PST,Station Nomade,Cadmium,11/20/2023,0.0,<LDR
PST,Station Nomade,Calcium,11/20/2023,0.0,<LDR
PST,Station Nomade,Chrome,11/20/2023,0.0,<LDR
