ï»¿id,municipalite,arrondissement,secteur,nom_rue,type,longueur,geom 
36046,94068,Chicoutimi,LaterriÃ¨re,Boulevard Talbot,ArtÃ¨re Principale,2007,"LINESTRING (-71.23985624825718 48.26743160225951,-71.24016998570954 48.26701959380793,-71.24135803605185 48.26563591859011,-71.24212452845582 48.26470374795495,-71.24241381963805 48.264318710588874,-71.24281911863231 48.26384401227675,-71.2430060214215 48.26361417325344,-71.2431554325263 48.263422681775545,-71.24340460114136 48.26311411221976,-71.2436942810463 48.262757048921166,-71.24410567895833 48.26226727542849,-71.24433308861734 48.261989395954096,-71.24476554639823 48.261422452294624,-71.24548494579955 48.260530656710394,-71.24649966644174 48.25930469782914,-71.24702387931269 48.25866197909063,-71.24807334482914 48.25736592778606,-71.24869957778837 48.25661456505922,-71.2494003013742 48.25575555498141,-71.24967733988 48.255406818683966,-71.25045738963036 48.25444698079588,-71.25086851789784 48.253952104083396,-71.25121258111413 48.25352327742748,-71.25179465903668 48.25279336607687,-71.25225857373215 48.25222086919251,-71.2527357911721 48.25165886853032,-71.25279703481634 48.25158460558689)"
5748866,94068,Chicoutimi,LaterriÃ¨re,Rue Potvin,Rue,641,"LINESTRING (-71.14473555818375 48.315020922903166,-71.14550726480796 48.314276592067216,-71.14623647876424 48.31320929493394,-71.14641887466131 48.31308110922477,-71.14689840149491 48.31299982122193,-71.1503717976284 48.31260714096235,-71.15073667189333 48.31256754670021,-71.15085204121074 48.31253459891529,-71.15089979462522 48.31245589415167,-71.15086154142122 48.31237958914577,-71.1507407577591 48.312353490074,-71.15062249846508 48.31238584160135,-71.15056250479081 48.31245682482944,-71.15055036086248 48.312542991881834)"
37803,94068,Chicoutimi,LaterriÃ¨re,Boulevard Talbot,ArtÃ¨re Principale,39,"LINESTRING (-71.25547274504538 48.248300924490366,-71.25572189442514 48.247997058313345)"
5748870,94068,Chicoutimi,LaterriÃ¨re,Rue du Rocher,Rue,77,"LINESTRING (-71.16288193972724 48.31206455164984,-71.1622595444271 48.312615212855654)"
37801,94068,Chicoutimi,LaterriÃ¨re,Boulevard Talbot,ArtÃ¨re Principale,45,"LINESTRING (-71.25556560030797 48.24765989148723,-71.25585797394947 48.24730310785416)"
37805,94068,Chicoutimi,LaterriÃ¨re,Boulevard Talbot,ArtÃ¨re Principale,37,"LINESTRING (-71.23964374453452 48.26717206336455,-71.23940563209774 48.267463664190345)"
37807,94068,Chicoutimi,LaterriÃ¨re,Boulevard Talbot,ArtÃ¨re Principale,33,"LINESTRING (-71.23965555129571 48.267695160131616,-71.23985624825718 48.26743160225951)"
36928,94068,Chicoutimi,LaterriÃ¨re,Rue du Canola,Rue,216,"LINESTRING (-71.11112987222951 48.30975032683447,-71.11098161070079 48.3099571189572,-71.11079540051833 48.31016738265763,-71.11031969114657 48.31055902781892,-71.11013311260704 48.31071098030297,-71.11014171175856 48.310721480217595,-71.1101489020652 48.31073244180538,-71.11015462992785 48.31074377990741,-71.11015885117389 48.31075540841528,-71.11016153239477 48.31076723936464,-71.11016265495846 48.31077918021565,-71.11016220835424 48.31079114108351,-71.11016019689089 48.31080303110541,-71.11015663564145 48.3108147575625,-71.11015155321456 48.31082623216108,-71.11014498629758 48.31083736566518,-71.11013698648323 48.31084807505552,-71.11012761479105 48.31085827636335,-71.11011694176412 48.31086789276471,-71.11010505145977 48.31087685006199,-71.11009203205532 48.31088508033172,-71.11007798526396 48.310892520075555,-71.11006301827761 48.31089911296141,-71.11004724375636 48.31090480892404,-71.11003078385149 48.31090956234497,-71.11001376489844 48.31091333927579,-71.1099963159721 48.31091610935135,-71.10997857030999 48.310917852077864,-71.10996066528013 48.31091855413502,-71.10994273698806 48.310918209404505,-71.10992492165731 48.31091682166095,-71.10990735557564 48.31091440007514,-71.10989017515936 48.31091096461014,-71.10987351014799 48.31090654066094,-71.10985748769163 48.31090116263037,-71.1098422309706 48.31089487123818,-71.109827857858 48.310887714427665,-71.10981447552676 48.31087974739402,-71.10980218851755 48.310871030742895,-71.10979109066008 48.310861631432616,-71.10978126505186 48.31085162097542,-71.10977278946164 48.31084107630817,-71.1097657268706 48.31083007804381,-71.10976013221335 48.310818710435484,-71.10975604697448 48.31080706050581,-71.10975350455996 48.3107952162196,-71.10975252224009 48.3107832692248,-71.1097531091959 48.31077131121216,-71.10975525840858 48.31075943215939,-71.10975895749868 48.31074772477086,-71.1097641751584 48.31073627735418,-71.10977087063195 48.31072517736756,-71.1097789964012 48.31071451050621,-71.10978848736804 48.310704358061486,-71.10979927165069 48.310694797763084,-71.10981126652835 48.31068590290108,-71.10982438246447 48.31067774050587,-71.10983851504966 48.31067037408906,-71.10985355977829 48.31066385906821,-71.10986939995756 48.31065824642842,-71.10988591474313 48.31065357818285,-71.10990297782298 48.310649890077855,-71.10992045875496 48.3106472106865,-71.10993822295592 48.31064556050924,-71.10995613574634 48.31064495195249,-71.10997405965396 48.310645389342874,-71.10999185847963 48.31064687070452,-71.1100093945473 48.31064938327661,-71.11002653549869 48.31065290797435)"
5748871,94068,Chicoutimi,LaterriÃ¨re,Rue du Rocher,Rue,50,"LINESTRING (-71.16288193972724 48.31206455164984,-71.1634286979928 48.31232965610928)"
4216883,94068,Chicoutimi,LaterriÃ¨re,Rue Lapointe,Rue,164,"LINESTRING (-71.10837400056005 48.31053100888077,-71.10973916217016 48.30936862684475)"
5748822,94068,Chicoutimi,LaterriÃ¨re,Chemin du Lac-Girard,Rue,833,"LINESTRING (-71.02512721564841 48.31428569029994,-71.02492475250281 48.314167103537756,-71.02460939933142 48.314052996853974,-71.02425671517875 48.31389215466563,-71.02381242878936 48.31371530279801,-71.02314315929463 48.31339040826771,-71.02283791294983 48.3132606200102,-71.02231917701869 48.31301055562161,-71.01681328272531 48.31061811854967,-71.01653314465378 48.31053739181096,-71.01625284207422 48.310440268091284,-71.01600332586357 48.31029381446081,-71.01581628721296 48.31013813643018)"
3772741,94068,Chicoutimi,LaterriÃ¨re,Chemin du Portage-des-Roches Nord,Route Rurale,541,"LINESTRING (-71.13875672021966 48.31771578797436,-71.13906725536191 48.31740104925686,-71.1392951370558 48.317096010511,-71.1399864742485 48.31589783092157,-71.14036489440404 48.315356494129055,-71.14088107658851 48.31470601999028,-71.14137829921684 48.31418621771798,-71.14230309505956 48.31350640085252)"
2783217,94068,Chicoutimi,LaterriÃ¨re,Chemin des PrÃ©s,Rue,386,"LINESTRING (-71.08566080082093 48.31278291153605,-71.08136400719366 48.31081777116302)"
36893,94068,Chicoutimi,LaterriÃ¨re,Chemin Saint-Henri,Route Rurale,1785,"LINESTRING (-71.10249338408215 48.304437214958696,-71.1024638671924 48.30443711774757,-71.10109128754307 48.30423926185418,-71.10070542371739 48.30420276259365,-71.10001894697241 48.304159900681455,-71.09934624638527 48.30413338874476,-71.09895522438416 48.304163746294016,-71.09876298831503 48.30420496152877,-71.09819689555074 48.304365368193224,-71.09703772684577 48.30484830260603,-71.09683494540809 48.304932050113266,-71.09656312320367 48.304992366097515,-71.0963370942707 48.30497541344985,-71.09624342034239 48.30495097746294,-71.0948950723786 48.304358071813475,-71.09486800712986 48.30434921774106,-71.09475995520849 48.30433178843542,-71.09463863193882 48.30433241577446,-71.09451751756038 48.304351030034454,-71.09441009232451 48.30438756154669,-71.09436986003233 48.304405757600314,-71.0933584898218 48.30534850212631,-71.08953862651788 48.30905250904023,-71.08926092854254 48.30931957157781,-71.08732027253227 48.311180592984655,-71.08643700058154 48.312047008973764,-71.08566080082093 48.31278291153605)"
36024,94068,Chicoutimi,LaterriÃ¨re,Boulevard Talbot,ArtÃ¨re Principale,119,"LINESTRING (-71.11214382136147 48.34052199942404,-71.11218668370448 48.340477578341016,-71.1129987290535 48.339617993294446)"
3772744,94068,Chicoutimi,LaterriÃ¨re,Rue Gauthier,Rue,67,"LINESTRING (-71.11078518713116 48.30739572287204,-71.11085301488816 48.30740904441328,-71.11147723714026 48.307769796206685)"
5748820,94068,Chicoutimi,LaterriÃ¨re,Chemin du Lac-des-Maltais,Route Rurale,2823,"LINESTRING (-71.03348381515636 48.305782470933266,-71.03372413379573 48.30578409645473,-71.03409408098273 48.3058084132728,-71.03450323629751 48.3058503585134,-71.0349312482338 48.305927840933926,-71.0353060640347 48.30602475187899,-71.03547470138717 48.306045889862034,-71.03567171962933 48.306031270879224,-71.03613752131898 48.30599073453606,-71.03646609445076 48.30598646191658,-71.03756421345467 48.306115614883346,-71.03804204112046 48.30624217895869,-71.03837651023589 48.306407779025584,-71.03867438722247 48.30660917494197,-71.03893992693749 48.30686004858761,-71.03918808442907 48.30702056882511,-71.03990457087517 48.30718437287959,-71.04114736011348 48.30739502433994,-71.04151672796908 48.30736314137829,-71.04225438951542 48.307197981629955,-71.04286520369435 48.307080003320316,-71.04349984527504 48.30688517731696,-71.04402818116685 48.30673743808081,-71.04451654485545 48.30669402059411,-71.04495078110953 48.306582347118166,-71.04562231909019 48.30638185446796,-71.04587640184724 48.306325840855294,-71.0461514901203 48.30631357294188,-71.04680913594457 48.30635155456698,-71.04752475765271 48.30643310245613,-71.04791051575744 48.306398380427794,-71.0483289571638 48.30634705926164,-71.04837768997287 48.30629475854279,-71.04839673103073 48.306154907361936,-71.04852972459003 48.30591585698159,-71.04894636236345 48.3053137192945,-71.04916836251934 48.30494818529746,-71.04974097631727 48.30433707917311,-71.05002490116497 48.304001391023725,-71.05008520140532 48.303496866994,-71.0501392881545 48.30317872140459,-71.05023703717212 48.30310152188474,-71.05090591366067 48.302659854125515,-71.0512764566236 48.302359374205054,-71.05207677367453 48.301919809945296,-71.0526108507265 48.30155002919417,-71.05300551596683 48.30120284027855,-71.05345436680965 48.30092938069445,-71.05397273742494 48.30062818049262,-71.05473696151753 48.300273723913605,-71.05525231034491 48.3000739270525,-71.05589970428949 48.2999310391248,-71.05654328532042 48.29981556911288,-71.05693199147652 48.29967940787381,-71.05733116614209 48.2993732876985,-71.05769370208081 48.29909748919946,-71.05781892885373 48.298905052850735,-71.05786624166106 48.29872395628565,-71.05778400004006 48.298337956579104,-71.05770634557229 48.29799578152425,-71.05772371525912 48.29770521408392,-71.05781614269598 48.2975184177269,-71.05794245505446 48.29742600075766,-71.05809394346868 48.29738278944973,-71.05841385796482 48.29734287057332,-71.05879879095741 48.297239605378216,-71.05945411337139 48.29707473575907,-71.05960987241467 48.29704657303705,-71.05969122911438 48.29697492702055,-71.06000343526335 48.29660619194833,-71.0600267578106 48.29648549937875,-71.0599426755184 48.29630778211724,-71.05993701050511 48.29616530854077,-71.05999300513709 48.29602801483216,-71.06023245297452 48.295766508975156,-71.06035280570663 48.295505583836835,-71.06046224519562 48.29537351045641)"
5748856,94068,Chicoutimi,LaterriÃ¨re,Rue des Rapides,Rue,127,"LINESTRING (-71.13200413716326 48.32254399125554,-71.1318738408348 48.3229134628922,-71.13153022096628 48.323481974756625,-71.1314239480258 48.32361297181632)"
2781830,94068,Chicoutimi,LaterriÃ¨re,Rue Lavoie,Rue,78,"LINESTRING (-71.1256995786186 48.322002841853674,-71.12522272994941 48.32179084333747,-71.12492344973363 48.32165849631523,-71.1248182109655 48.32161189519561)"
36371,94068,Chicoutimi,LaterriÃ¨re,Chemin Saint-Pierre,Route Rurale,12,"LINESTRING (-71.13677660512808 48.32839358357974,-71.13667877206915 48.32830907396055)"
36675,94068,Chicoutimi,LaterriÃ¨re,Chemin de la Baie-Moncouche,Rue,26,"LINESTRING (-71.22802993003857 48.2742819820722,-71.22781281148096 48.27409451101457)"
3733161,94068,Chicoutimi,LaterriÃ¨re,Chemin Saint-Paul,Route Rurale,462,"LINESTRING (-71.14999239404844 48.35571815991329,-71.15027215853505 48.355476035279054,-71.15035274953755 48.35539371273491,-71.1503873787256 48.35534859014337,-71.15054215046446 48.35515103427492,-71.15067050502684 48.354937654278466,-71.1508166539486 48.354651291501085,-71.15095593913074 48.35435548319208,-71.15098856562264 48.35427093576049,-71.15105650999409 48.35410731646895,-71.1511518353049 48.35381567356878,-71.15122263316638 48.353566752417564,-71.15125055085296 48.35343605726366,-71.15126795820346 48.353156412618,-71.15130344175822 48.35253222597756,-71.15130694933656 48.35221971315475,-71.15130232815888 48.35197463749352,-71.1512805812033 48.35185495602157,-71.15128849232545 48.351770548393915,-71.15128337784593 48.351747966430096)"
5748854,94068,Chicoutimi,LaterriÃ¨re,Rue du Rivage,Rue,226,"LINESTRING (-71.13935178724576 48.339311421345975,-71.13914337486548 48.339526031013044,-71.13838567671608 48.340208252652374,-71.13798517039051 48.34048911024553,-71.13747501081245 48.340914535984275)"
4217275,94068,Chicoutimi,LaterriÃ¨re,Rue Tremblay,Rue,168,"LINESTRING (-71.13626003334117 48.32425637759199,-71.13646718446887 48.32423400646111,-71.13670297661409 48.324217167845,-71.13689320263124 48.32420947617229,-71.13723613880785 48.32418539023743,-71.13754511131158 48.32417121769916,-71.13798572919798 48.32421084238062,-71.13849918808752 48.32428893958704)"
36671,94068,Chicoutimi,LaterriÃ¨re,Boulevard Talbot,ArtÃ¨re Principale,30,"LINESTRING (-71.19430262333205 48.28980307166948,-71.19410165585302 48.28956472764841)"
5748868,94068,Chicoutimi,LaterriÃ¨re,Rue Joseph,Rue,169,"LINESTRING (-71.1622595444271 48.312615212855654,-71.16162646290596 48.312271309588844,-71.16138904890131 48.312152868742174,-71.16108967039938 48.31199564501263,-71.16045420193352 48.3116812171518)"
2781835,94068,Chicoutimi,LaterriÃ¨re,Rue des Saules,Rue,244,"LINESTRING (-71.13287940093406 48.31916641126871,-71.132947934377 48.31925597463214,-71.1329094842941 48.319418079090575,-71.13277101840795 48.319571798225915,-71.13265717595353 48.319734258875755,-71.13257258533605 48.31993578876897,-71.1324586099733 48.32013539445669,-71.13236830183786 48.320365430775325,-71.13237615991137 48.32046057876256,-71.1324119513052 48.320557978171536,-71.1324728195534 48.320639269847106,-71.13253422973776 48.320697298106815,-71.13254905215179 48.320752638803285,-71.13255173756869 48.32080852023256,-71.13253634236104 48.320868173364914,-71.13242333548172 48.32102149929184,-71.13232144319643 48.321119212278134,-71.13224444153661 48.321190673243414)"
36672,94068,Chicoutimi,LaterriÃ¨re,Boulevard Talbot,ArtÃ¨re Principale,29,"LINESTRING (-71.2048698550366 48.28524686438944,-71.20462836903987 48.28504557102095)"
35352,94068,Chicoutimi,LaterriÃ¨re,Chemin du Portage-des-Roches Nord,Route Rurale,3037,"LINESTRING (-71.17351281893609 48.30379127379049,-71.17389063380608 48.303584632362124,-71.17421787153803 48.303507654361006,-71.17452111464726 48.30351823862837,-71.17511150033668 48.30362339157202,-71.1757521189546 48.30362316129766,-71.1761445792829 48.30357405217544,-71.17656149581289 48.303472697829044,-71.177008052732 48.30341090514556,-71.17799451073948 48.303339747573126,-71.17893882432895 48.30328472557803,-71.17963953847081 48.30331762991658,-71.18010997521095 48.30334518687966,-71.18029963538238 48.30337497692652,-71.18085454737634 48.303462134986404,-71.1815030950478 48.30356935808955,-71.18360915482123 48.30393260127278,-71.1859428480998 48.30429135720203,-71.18685268277851 48.304428100209186,-71.18697005144548 48.30444505998885,-71.18863886988402 48.3046810481521,-71.19019072301099 48.30495870462473,-71.19084558037959 48.30512961873049,-71.19139037459051 48.30528529557087,-71.19196417039329 48.30543196495431,-71.19326715217449 48.30576321389898,-71.19389715733747 48.30595457086842,-71.19447724617302 48.30619582997019,-71.19493199297153 48.306422525749916,-71.1957746559938 48.30677418753643,-71.19714584765333 48.30734693772109,-71.197741604543 48.30760196952498,-71.19821304715896 48.30775726753875,-71.19908063541641 48.30799219048255,-71.19913111278474 48.30800513013189,-71.19960820514667 48.30814263556701,-71.19993792208453 48.30829604803593,-71.20061778926787 48.30869281776564,-71.20133947442086 48.3089857571511,-71.20202872336178 48.30921184184053,-71.20330856691075 48.30962965745418,-71.20361698141059 48.30967633907851,-71.20413257049968 48.30967539170947,-71.20451719810823 48.30963285702898,-71.20506916423096 48.30953218472853,-71.2052931946145 48.30950888804531,-71.20558298859413 48.30954905534601,-71.20627839870953 48.30972493119223,-71.20671754089683 48.309747842457604,-71.20703355058644 48.3097211746047,-71.20752938428916 48.30958390046678,-71.20769442423881 48.309552861020016,-71.20785992698804 48.30955549322011,-71.20804050485599 48.30959488381812,-71.20853232636355 48.30983734568689,-71.20880109459925 48.31003172906364,-71.2097512925975 48.3109672110316,-71.21006356231028 48.31119532058623,-71.21023514370512 48.31130155329581,-71.21063523005012 48.311539153656184)"
35374,94068,Chicoutimi,LaterriÃ¨re,Chemin du Portage-des-Roches Sud,Route Rurale,911,"LINESTRING (-71.16420927802172 48.30281483422505,-71.16459311431383 48.30230353835602,-71.16533663717813 48.30142681344914,-71.16589711043628 48.3009647913906,-71.16624387442869 48.30070203472076,-71.16657792766394 48.30047524695141,-71.16697454591373 48.300260047617655,-71.16739841617077 48.300083625956304,-71.16762980444665 48.30001561160513,-71.16805077809197 48.29992177004917,-71.16879649506129 48.29986533591,-71.1690636322026 48.29984921081674,-71.16998003317937 48.29983488636343,-71.17102870549527 48.29982451651461,-71.17128714055931 48.29980028208993,-71.17152940814967 48.29977188548527,-71.17173756675187 48.299733396564854,-71.17199418526404 48.29967229090677,-71.1725904654057 48.299477874290616,-71.17303075078992 48.2993403800481,-71.17340983823327 48.299257221384224,-71.17351667549538 48.29924522723657,-71.1737519237364 48.299221395572864,-71.17399147085482 48.2992045554219,-71.17418908421533 48.29920026811115)"
