CATEG,WKT 
Axe structurant existant,"LINESTRING  ( 282671.04440000 5053656.70790000, 282669.23940000 5053655.89450000, 282668.53090000 5053655.18980000, 282668.10090000 5053654.45090000, 282667.90450000 5053653.54200000, 282667.97590000 5053652.74150000, 282668.24540000 5053651.60370000, 282669.73940000 5053645.71490000, 282672.19170000 5053634.94630000, 282674.53540000 5053622.60090000, 282678.32210000 5053603.20510000, 282681.70290000 5053583.14900000, 282690.93800000 5053530.32990000, 282694.05810000 5053510.60740000, 282696.13550000 5053496.51680000, 282696.69380000 5053490.26040000, 282696.92030000 5053485.71400000, 282696.87090000 5053480.70610000, 282696.85790000 5053478.14420000, 282696.68850000 5053474.92290000, 282696.48660000 5053471.74330000, 282696.03060000 5053468.02940000, 282695.48730000 5053463.91160000, 282694.77850000 5053459.06000000, 282693.09900000 5053450.29400000, 282689.47160000 5053432.41770000, 282688.16460000 5053425.15150000, 282686.71720000 5053414.28350000, 282686.06820000 5053409.61310000, 282685.73470000 5053405.05480000, 282685.44170000 5053398.98360000, 282685.35710000 5053393.07520000, 282685.24150000 5053378.00990000, 282684.89750000 5053373.98070000, 282684.67740000 5053370.65250000, 282683.31120000 5053360.17640000, 282682.66310000 5053354.12990000, 282682.20700000 5053350.41610000, 282682.01820000 5053349.30220000, 282681.38490000 5053348.13590000, 282680.56530000 5053347.29410000, 282679.71430000 5053346.66100000, 282678.66540000 5053345.94400000, 282677.48350000 5053345.22210000, 282647.39100000 5053330.10520000, 282628.67980000 5053320.79140000, 282610.36200000 5053311.91950000, 282599.11880000 5053306.62730000, 282579.32600000 5053297.40850000, 282547.63590000 5053282.78950000, 282545.26690000 5053281.61010000, 282543.60670000 5053280.98460000, 282542.35440000 5053280.61060000, 282540.92930000 5053280.49650000)"
Axe structurant existant,"LINESTRING  ( 282866.62170000 5053704.52080000, 282866.77530000 5053702.96410000, 282866.87960000 5053701.97110000, 282866.82700000 5053700.82000000, 282866.42960000 5053699.05060000)"
Axe structurant existant,"LINESTRING  ( 283195.18490000 5053758.60860000, 283192.79780000 5053765.62510000, 283192.32420000 5053766.33360000, 283191.68630000 5053766.70410000, 283190.90180000 5053766.76270000, 283153.89090000 5053759.46970000, 283104.12510000 5053750.53830000, 283032.67190000 5053737.52490000, 283001.89860000 5053731.91320000, 282986.93630000 5053729.49040000, 282964.28700000 5053725.56100000, 282960.51050000 5053724.89370000, 282958.00980000 5053724.48450000, 282954.79510000 5053723.78600000, 282950.09610000 5053722.66640000, 282932.51970000 5053718.60420000, 282906.20350000 5053712.75010000, 282901.72200000 5053711.86780000, 282876.17270000 5053706.61040000)"
Axe structurant existant,"LINESTRING  ( 287729.12080000 5047343.51050000, 287721.90740000 5047353.80250000)"
Axe structurant proposé,"LINESTRING  ( 283960.16810000 5046941.74650000, 283959.81930000 5046942.95150000, 283956.49630000 5046954.43130000)"
Axe structurant existant,"LINESTRING  ( 285208.24390000 5047102.40760000, 285200.88530000 5047111.42360000)"
Axe structurant existant,"LINESTRING  ( 285650.73070000 5046543.10620000, 285650.20000000 5046543.80000000, 285645.20000000 5046550.30000000, 285642.12460000 5046554.24980000, 285639.83100000 5046557.83010000, 285638.30300000 5046561.50480000, 285635.48570000 5046566.46080000)"
Axe structurant proposé,"LINESTRING  ( 281762.94570000 5043971.42640000, 281742.70000000 5043991.30000000, 281733.90000000 5044000.00000000, 281731.70000000 5044002.20000000, 281719.00000000 5044014.40000000, 281702.00000000 5044031.10000000, 281685.60000000 5044046.80000000, 281649.00000000 5044085.70000000, 281627.90000000 5044110.30000000, 281612.50000000 5044127.60000000, 281603.98430000 5044136.94660000)"
Axe structurant proposé,"LINESTRING  ( 282294.95490000 5046290.87400000, 282303.70000000 5046294.50000000, 282311.11010000 5046297.44690000)"
Axe structurant proposé,"LINESTRING  ( 282352.08990000 5046312.12810000, 282356.30000000 5046313.50000000, 282385.20000000 5046325.20000000, 282410.30000000 5046335.30000000, 282436.30000000 5046345.60000000, 282472.00000000 5046360.00000000, 282500.00000000 5046371.40000000, 282593.50000000 5046409.20000000, 282677.20000000 5046444.70000000, 282704.70000000 5046457.10000000, 282759.90000000 5046481.80000000, 282800.60000000 5046500.00000000, 282836.60000000 5046516.10000000, 282930.90000000 5046558.30000000, 282937.50000000 5046561.10000000, 282957.90000000 5046570.20000000, 282980.20000000 5046580.30000000, 282993.30000000 5046586.10000000, 283006.67280000 5046592.09400000)"
Axe structurant proposé,"LINESTRING  ( 279492.58260000 5043719.76570000, 279493.27590000 5043721.32820000, 279494.66360000 5043723.41970000, 279496.74860000 5043725.04870000, 279530.26100000 5043742.44710000, 279539.40000000 5043747.30000000, 279561.60000000 5043758.90000000, 279591.20000000 5043774.20000000, 279629.60000000 5043794.50000000, 279672.00000000 5043817.00000000, 279694.60000000 5043828.60000000, 279720.00000000 5043842.10000000, 279729.10000000 5043846.80000000, 279737.10000000 5043851.00000000, 279750.60000000 5043858.10000000, 279765.50000000 5043865.80000000, 279777.90000000 5043872.90000000, 279789.40000000 5043879.70000000, 279797.00000000 5043884.80000000, 279805.90000000 5043890.20000000, 279822.30000000 5043901.40000000, 279840.60000000 5043914.90000000, 279846.33470000 5043919.43910000)"
Axe structurant proposé,"LINESTRING  ( 280153.08140000 5043465.32780000, 280154.50000000 5043462.40000000, 280182.30000000 5043422.40000000, 280192.21120000 5043407.69560000, 280235.67350000 5043345.04220000, 280291.83580000 5043264.04430000, 280306.16630000 5043243.26340000, 280313.15120000 5043232.60400000, 280320.23060000 5043221.17910000, 280326.30000000 5043209.00000000, 280333.20000000 5043193.20000000, 280339.60000000 5043175.60000000, 280345.74040000 5043151.15520000, 280349.27980000 5043126.09880000, 280350.82040000 5043106.28180000, 280352.51370000 5043086.52610000, 280354.20710000 5043070.43950000, 280357.02930000 5043054.35280000, 280362.67380000 5043024.71940000, 280366.34260000 5043008.06820000, 280370.57600000 5042991.98150000, 280379.60710000 5042967.99260000, 280380.59990000 5042965.99130000, 280382.37870000 5042964.35920000, 280382.44840000 5042964.34620000)"
Axe structurant existant,"LINESTRING  ( 287721.90740000 5047353.80250000, 287718.50000000 5047359.10000000, 287701.80000000 5047383.40000000, 287694.40000000 5047394.30000000, 287688.60000000 5047402.80000000, 287685.90000000 5047407.00000000, 287681.20000000 5047414.70000000, 287678.90000000 5047418.90000000, 287676.70000000 5047423.10000000, 287672.10000000 5047432.10000000, 287667.20000000 5047442.10000000, 287665.40000000 5047446.10000000, 287663.70000000 5047450.10000000, 287661.70000000 5047454.90000000, 287659.70000000 5047459.70000000, 287656.40000000 5047468.80000000, 287652.80000000 5047479.30000000, 287650.40000000 5047486.80000000, 287649.00000000 5047491.60000000, 287647.60000000 5047496.50000000, 287646.30000000 5047501.60000000, 287645.00000000 5047506.70000000, 287643.90000000 5047511.90000000, 287642.90000000 5047517.10000000, 287642.10000000 5047521.10000000, 287641.30000000 5047525.30000000, 287637.70000000 5047553.60000000, 287637.30000000 5047560.00000000, 287636.80000000 5047570.30000000, 287628.66130000 5047813.92920000, 287628.70000000 5047820.00000000, 287628.50000000 5047824.60000000, 287628.00000000 5047831.00000000, 287627.20000000 5047837.40000000, 287626.60000000 5047842.00000000, 287626.20000000 5047845.20000000, 287625.00000000 5047853.00000000, 287623.40000000 5047861.50000000, 287621.60000000 5047869.90000000, 287620.30000000 5047875.50000000, 287618.90000000 5047881.00000000, 287616.40000000 5047889.60000000, 287613.60000000 5047898.00000000, 287610.90000000 5047905.50000000, 287608.00000000 5047912.90000000, 287604.80000000 5047920.60000000, 287601.30000000 5047928.20000000, 287598.30000000 5047934.60000000, 287595.10000000 5047940.80000000, 287588.40000000 5047952.70000000)"
Axe structurant existant,"LINESTRING  ( 285200.88530000 5047111.42360000, 285154.12130000 5047170.25660000, 285133.95730000 5047195.73050000)"
Axe structurant proposé,"LINESTRING  ( 283215.42120000 5047786.88540000, 283199.37550000 5047785.09200000)"
Axe structurant existant,"LINESTRING  ( 282912.88610000 5051012.07650000, 282915.57650000 5051017.01590000, 282929.86290000 5051043.24150000, 282937.05860000 5051056.98710000, 282938.88280000 5051061.09860000, 282940.08160000 5051064.72120000, 282940.67770000 5051068.04100000, 282940.92520000 5051071.59190000, 282940.97650000 5051077.18220000, 282939.54780000 5051086.38970000, 282931.49460000 5051126.78550000, 282929.08490000 5051137.88770000, 282927.63510000 5051142.96650000, 282923.09340000 5051155.87050000, 282921.04090000 5051160.64640000, 282919.63020000 5051163.74120000, 282917.98830000 5051166.48750000, 282915.83470000 5051169.67370000, 282913.71720000 5051172.38410000, 282910.90230000 5051175.55710000, 282905.98400000 5051180.23890000, 282903.51150000 5051182.59240000, 282898.94930000 5051187.20350000, 282897.63480000 5051188.65480000)"
Axe structurant existant,"LINESTRING  ( 282897.63480000 5051188.65480000, 282885.50410000 5051202.04890000, 282880.16440000 5051208.45360000, 282876.76640000 5051213.01770000, 282874.74000000 5051216.47080000, 282872.86340000 5051220.37690000, 282870.96760000 5051225.61370000, 282868.96350000 5051231.59990000, 282868.07950000 5051235.40690000, 282867.26290000 5051240.00820000, 282863.98270000 5051257.84010000, 282850.48880000 5051334.67520000, 282849.13000000 5051341.65070000)"
Axe structurant existant,"LINESTRING  ( 288362.10250000 5047691.23830000, 288353.62690000 5047683.32040000, 288334.35820000 5047668.05370000, 288297.58070000 5047639.38490000, 288269.60980000 5047617.59880000, 288258.54700000 5047608.63720000, 288236.13740000 5047590.30560000, 288222.43160000 5047579.29350000, 288206.26840000 5047566.77830000, 288195.94880000 5047558.82660000, 288183.15490000 5047549.64980000, 288152.69910000 5047528.48430000)"
Axe structurant existant,"LINESTRING  ( 282844.54540000 5053694.69660000, 282782.82590000 5053683.14320000, 282778.63220000 5053682.83820000, 282777.20130000 5053682.92900000, 282775.33170000 5053683.13030000, 282773.52070000 5053683.57890000, 282771.58060000 5053684.12820000, 282769.27520000 5053684.69400000, 282767.89530000 5053684.97080000, 282766.81330000 5053685.13760000, 282764.49790000 5053685.34510000, 282760.90880000 5053685.34510000, 282753.92020000 5053685.13730000, 282751.07710000 5053684.77950000, 282748.38060000 5053684.23410000, 282745.39590000 5053683.41310000, 282739.95370000 5053681.37630000, 282711.93700000 5053671.12240000, 282671.04440000 5053656.70790000)"
Axe structurant existant,"LINESTRING  ( 282866.42960000 5053699.05060000, 282844.54540000 5053694.69660000)"
Axe structurant existant,"LINESTRING  ( 282382.58750000 5053079.98460000, 282382.46180000 5053079.23080000, 282382.11200000 5053078.45380000, 282381.42490000 5053077.46380000, 282380.63030000 5053076.28900000, 282379.76340000 5053074.75550000, 282379.29250000 5053073.68250000, 282378.88670000 5053072.49770000, 282378.50380000 5053071.40420000, 282378.25550000 5053070.30370000, 282378.16080000 5053069.07130000, 282378.07570000 5053067.73410000, 282378.10100000 5053065.63870000, 282378.18580000 5053064.93230000, 282378.45110000 5053063.60710000, 282378.80600000 5053062.12150000, 282379.61800000 5053059.57140000, 282390.05090000 5053035.80310000, 282406.71620000 5052999.51680000)"
Axe structurant existant,"LINESTRING  ( 282406.71620000 5052999.51680000, 282405.42320000 5052998.65780000, 282404.22560000 5052997.69120000, 282403.19870000 5052996.62040000, 282402.17840000 5052995.21880000, 282401.13450000 5052993.48250000, 282382.53140000 5052962.24140000, 282367.99080000 5052936.69520000, 282366.12580000 5052933.71030000, 282364.34510000 5052931.41250000, 282362.81360000 5052929.76270000, 282361.43460000 5052928.43350000, 282360.30190000 5052927.49820000, 282358.70700000 5052926.25210000, 282356.77090000 5052924.99120000, 282354.83090000 5052923.92880000, 282336.08290000 5052914.55520000, 282334.37250000 5052913.43470000, 282333.20170000 5052912.41930000, 282332.35440000 5052911.50540000, 282331.59110000 5052910.35510000, 282331.06430000 5052909.28880000, 282330.43010000 5052908.03780000, 282326.46560000 5052898.93020000, 282325.59160000 5052896.95470000, 282324.92600000 5052895.67920000, 282324.15590000 5052894.47320000, 282322.77110000 5052892.63580000, 282320.50660000 5052890.31260000, 282317.72840000 5052887.33620000, 282305.39930000 5052874.58110000, 282302.96870000 5052871.82590000, 282301.48710000 5052869.66110000, 282300.41600000 5052867.61550000, 282299.67220000 5052865.47310000, 282299.17590000 5052863.27210000, 282298.82210000 5052861.08190000, 282298.78210000 5052858.68350000, 282298.85640000 5052856.52560000, 282299.12230000 5052854.31590000, 282299.48880000 5052852.23510000, 282299.98740000 5052850.30790000, 282300.67050000 5052848.27300000, 282301.39770000 5052846.82650000, 282302.15220000 5052845.60300000, 282309.16000000 5052834.05490000, 282310.07870000 5052832.55670000, 282310.51950000 5052831.54120000, 282310.64350000 5052830.92130000, 282310.69650000 5052830.21890000, 282310.40230000 5052829.43510000, 282309.87460000 5052828.82120000, 282309.05460000 5052828.13020000, 282308.18180000 5052827.70020000, 282304.33630000 5052826.77750000, 282293.22420000 5052823.69350000, 282289.63440000 5052822.62170000, 282288.44360000 5052822.15040000, 282287.06660000 5052821.52790000, 282286.07950000 5052820.85740000, 282285.11000000 5052820.09990000, 282283.92550000 5052818.97300000, 282282.85240000 5052817.83250000, 282281.98160000 5052816.49740000, 282277.84760000 5052809.54070000, 282271.86850000 5052797.91900000, 282270.67920000 5052795.83140000, 282268.75390000 5052792.81620000, 282266.86180000 5052790.53220000, 282264.78500000 5052788.35560000, 282262.38080000 5052786.27570000, 282260.66760000 5052784.98750000, 282258.62690000 5052783.79610000, 282256.48170000 5052782.67420000, 282253.67180000 5052781.43580000, 282251.44940000 5052780.60600000, 282241.35260000 5052777.43490000, 282232.46150000 5052774.71910000, 282222.97620000 5052772.07610000, 282212.56430000 5052769.71660000, 282203.78600000 5052767.99540000, 282195.84220000 5052766.71040000, 282190.81090000 5052765.80130000, 282185.57040000 5052765.03110000, 282181.87790000 5052764.31770000, 282176.96990000 5052763.06020000, 282171.55500000 5052761.32900000, 282168.14390000 5052760.26090000, 282165.40220000 5052759.73040000, 282163.22810000 5052759.52410000, 282159.13310000 5052759.17870000, 282150.98400000 5052758.60580000, 282147.82980000 5052758.15590000, 282144.52050000 5052757.23490000, 282142.95090000 5052756.49300000, 282141.42110000 5052755.70070000, 282140.10500000 5052754.80670000, 282138.79400000 5052753.64820000, 282137.65960000 5052752.47900000, 282135.56240000 5052750.13530000, 282117.57070000 5052730.10210000, 282111.03840000 5052722.56180000, 282103.61010000 5052714.19210000, 282098.91000000 5052709.25560000, 282095.52360000 5052705.85440000, 282092.71550000 5052703.32460000, 282090.90910000 5052701.66160000, 282088.96910000 5052700.06200000, 282086.55330000 5052698.46270000, 282084.80590000 5052697.43320000, 282082.85390000 5052696.57960000, 282080.61380000 5052695.83680000, 282045.21100000 5052685.36810000, 282017.54800000 5052677.60370000, 281995.71210000 5052670.79350000, 281994.50510000 5052670.24860000, 281993.28150000 5052669.49410000, 281992.19080000 5052668.44050000, 281991.39330000 5052667.01160000, 281991.21630000 5052665.42800000, 281992.04850000 5052652.76430000, 281992.00940000 5052651.52490000, 281992.00210000 5052650.66030000, 281991.74310000 5052649.70250000, 281991.02640000 5052648.47100000, 281989.36240000 5052646.85280000, 281986.64600000 5052644.46620000, 281984.45670000 5052642.75590000, 281978.81560000 5052639.40370000)"
Axe structurant proposé,"LINESTRING  ( 286805.36940000 5048920.61510000, 286793.44670000 5048909.40520000)"
Axe structurant existant,"LINESTRING  ( 279849.10170000 5049098.13520000, 279853.47790000 5049101.02050000)"
Axe structurant proposé,"LINESTRING  ( 279625.68920000 5045852.99650000, 279614.80110000 5045867.84390000, 279611.90000000 5045871.80000000, 279548.20000000 5045961.40000000, 279520.70000000 5046000.00000000, 279518.30000000 5046003.30000000, 279501.90000000 5046026.20000000, 279500.00000000 5046028.80000000, 279431.00000000 5046126.70000000, 279349.80000000 5046240.30000000, 279283.50000000 5046333.50000000, 279230.10000000 5046408.90000000, 279175.40000000 5046486.60000000, 279165.90000000 5046500.00000000, 279163.70000000 5046503.20000000, 279132.80000000 5046547.60000000, 279094.20000000 5046602.80000000, 279082.30000000 5046619.80000000, 279038.80000000 5046682.30000000, 279016.50000000 5046714.40000000, 279000.00000000 5046738.00000000, 278988.40000000 5046754.60000000, 278962.70000000 5046791.50000000, 278936.30000000 5046829.20000000, 278906.20000000 5046871.20000000, 278891.18450000 5046892.60080000)"
