IdGeom;nomprojet;nomrue;nlog;unites_typ;loghlm_fam;loghlm_pa;loghlm_aut;projettype;type_prog;an_program;an_effecti;arrondvill;villelie;qr2008;localisati;aired_id;longitude;latitude;xnad83;ynad83
1335;C.h. le Dolmen;Lepailleur;31;logement;0;0;0;Coop;Autres;1986;;Mercier–Hochelaga-Maisonneuve;;24;Aire de diffusion;24660095;-73,5168618;45,58820935;303484,3055;5049811,616
1336;C.h. le Dolmen;De Saint-Just;2;logement;0;0;0;Coop;Autres;1986;;Mercier–Hochelaga-Maisonneuve;;24;Aire de diffusion;24660095;-73,5168618;45,58820935;303484,3055;5049811,616
1337;C.h. le Dolmen;Lepailleur;2;logement;0;0;0;Coop;Autres;1986;;Mercier–Hochelaga-Maisonneuve;;24;Aire de diffusion;24660095;-73,5168618;45,58820935;303484,3055;5049811,616
1338;C.h. le Dolmen;Lepailleur;2;logement;0;0;0;Coop;Autres;1986;;Mercier–Hochelaga-Maisonneuve;;24;Aire de diffusion;24660095;-73,5168618;45,58820935;303484,3055;5049811,616
1339;C.h. Groupe des douzes Joffre;Tellier;3;logement;0;0;0;Coop;Autres;1983;;Mercier–Hochelaga-Maisonneuve;;24;Aire de diffusion;24663229;-73,51404339;45,60157956;303704,4811;5051297,435
1340;C.h. Fleur de lys;Beauchesne;8;logement;0;0;0;Coop;ACL;2002;;Mercier–Hochelaga-Maisonneuve;;24;Aire de diffusion;24660090;-73,5134661;45,59175134;303749,3317;5050205,195
1341;C.h. l'Harmonie de Montréal;Liébert;8;logement;0;0;0;Coop;ACL;2001;;Mercier–Hochelaga-Maisonneuve;;24;Aire de diffusion;24660088;-73,51604216;45,59346012;303548,3774;5050395,132
1342;C.h. l'Harmonie de Montréal;Liébert;6;logement;0;0;0;Coop;ACL;2001;;Mercier–Hochelaga-Maisonneuve;;24;Aire de diffusion;24660088;-73,51604216;45,59346012;303548,3774;5050395,132
1343;C.h. Liébert;Liébert;6;logement;0;0;0;Coop;ACL;2000;;Mercier–Hochelaga-Maisonneuve;;24;Aire de diffusion;24660088;-73,51604216;45,59346012;303548,3774;5050395,132
1344;C.h. Liébert;Liébert;7;logement;0;0;0;Coop;ACL;2000;;Mercier–Hochelaga-Maisonneuve;;24;Aire de diffusion;24660088;-73,51604216;45,59346012;303548,3774;5050395,132
1345;C.h. le Lingot d'or;Arthur-Buies;7;logement;0;0;0;Coop;ACL;2001;;Mercier–Hochelaga-Maisonneuve;;24;Aire de diffusion;24660091;-73,51216098;45,59366599;303851,1934;5050417,958
1346;C.h. le Lingot d'or;Arthur-Buies;7;logement;0;0;0;Coop;ACL;2001;;Mercier–Hochelaga-Maisonneuve;;24;Aire de diffusion;24660091;-73,51216098;45,59366599;303851,1934;5050417,958
1347;C.h. Place Beauchesne;Beauchesne;8;logement;0;0;0;Coop;ACL;2001;;Mercier–Hochelaga-Maisonneuve;;24;Aire de diffusion;24660090;-73,5134661;45,59175134;303749,3317;5050205,195
1348;C.h. le Refuge;Ontario;12;logement;0;0;0;Coop;Aucun;1984;;Mercier–Hochelaga-Maisonneuve;;24;Aire de diffusion;24660087;-73,51440666;45,59450516;303676,0007;5050511,245
1349;C.h. Louis Veuillot;Hochelaga;16;logement;0;0;0;Coop;Autres;1990;;Mercier–Hochelaga-Maisonneuve;;26;Aire de diffusion;24661716;-73,53836941;45,57242945;301805,2684;5048058,542
1350;C.h. Adrienne;De Chambly;6;logement;0;0;0;Coop;ACL;2001;;Mercier–Hochelaga-Maisonneuve;;27;Aire de diffusion;24661744;-73,53943569;45,54414264;301720,4999;5044915,024
1351;C.h. Adrienne;Adam;3;logement;0;0;0;Coop;ACL;2001;;Mercier–Hochelaga-Maisonneuve;;27;Aire de diffusion;24661763;-73,54221299;45,54522363;301503,6864;5045035,266
1352;C.h. Adrienne;La Fontaine;6;logement;0;0;0;Coop;ACL;2001;;Mercier–Hochelaga-Maisonneuve;;27;Aire de diffusion;24661762;-73,54227235;45,54727189;301499,1706;5045262,895
1353;C.h. Adrienne;La Fontaine;4;logement;0;0;0;Coop;ACL;2001;;Mercier–Hochelaga-Maisonneuve;;27;Aire de diffusion;24661764;-73,54079234;45,54919255;301614,8459;5045476,28
1354;C.h. Bon bec;Bourbonnière;3;logement;0;0;0;Coop;Autres;1983;;Mercier–Hochelaga-Maisonneuve;;27;Aire de diffusion;24661762;-73,54227235;45,54727189;301499,1706;5045262,895
1355;C.h. Bonheur d'occasion;Darling;8;logement;0;0;0;Coop;Autres;1987;;Mercier–Hochelaga-Maisonneuve;;27;Aire de diffusion;24661748;-73,54456575;45,54253926;301319,7994;5044737,048
1356;C.h. le Carrefour;De Chambly;4;logement;0;0;0;Coop;Autres;1986;;Mercier–Hochelaga-Maisonneuve;;27;Aire de diffusion;24661744;-73,53943569;45,54414264;301720,4999;5044915,024
1357;C.h. le Carrefour;Aylwin;3;logement;0;0;0;Coop;Autres;1986;;Mercier–Hochelaga-Maisonneuve;;27;Aire de diffusion;24661745;-73,54029954;45,54273239;301652,9643;5044758,335
1358;C.h. le Carrefour;Bourbonnière;3;logement;0;0;0;Coop;Autres;1986;;Mercier–Hochelaga-Maisonneuve;;27;Aire de diffusion;24661762;-73,54227235;45,54727189;301499,1706;5045262,895
1359;C.h. la Clé des champs;Jeanne-d'Arc;3;logement;0;0;0;Coop;Autres;1989;;Mercier–Hochelaga-Maisonneuve;;27;Aire de diffusion;24661739;-73,53693957;45,54791776;301915,613;5045334,466
1360;C.h. la Clé des champs;De Chambly;8;logement;0;0;0;Coop;Autres;1989;;Mercier–Hochelaga-Maisonneuve;;27;Aire de diffusion;24661763;-73,54221299;45,54522363;301503,6864;5045035,266
1361;C.h. la Clé des champs;Valois;4;logement;0;0;0;Coop;Autres;1989;;Mercier–Hochelaga-Maisonneuve;;27;Aire de diffusion;24661742;-73,53804528;45,54635687;301829,1931;5045161,043
1362;C.h. Darling;Bourbonnière;4;logement;0;0;0;Coop;Autres;1997;;Mercier–Hochelaga-Maisonneuve;;27;Aire de diffusion;24661742;-73,53804528;45,54635687;301829,1931;5045161,043
1363;C.h. Darling;Darling;5;logement;0;0;0;Coop;Autres;1997;;Mercier–Hochelaga-Maisonneuve;;27;Aire de diffusion;24661747;-73,54106204;45,5414825;301593,3486;5044619,464
1364;C.h. Darling;Adam;5;logement;0;0;0;Coop;Autres;1997;;Mercier–Hochelaga-Maisonneuve;;27;Aire de diffusion;24661749;-73,54249801;45,53992461;301481,118;5044446,391
1365;C.h. Darling;Adam;6;logement;0;0;0;Coop;Autres;1997;;Mercier–Hochelaga-Maisonneuve;;27;Aire de diffusion;24661748;-73,54456575;45,54253926;301319,7994;5044737,048
1366;C.h. Darling;Adam;6;logement;0;0;0;Coop;Autres;1997;;Mercier–Hochelaga-Maisonneuve;;27;Aire de diffusion;24661748;-73,54456575;45,54253926;301319,7994;5044737,048
1367;C.h. en Trac;La Fontaine;16;logement;0;0;0;Coop;Autres;1990;;Mercier–Hochelaga-Maisonneuve;;27;Aire de diffusion;24661763;-73,54221299;45,54522363;301503,6864;5045035,266
1368;C.h. la Folle du logis;Préfontaine;21;logement;0;0;0;Coop;Autres;1985;;Mercier–Hochelaga-Maisonneuve;;27;Aire de diffusion;24661749;-73,54249801;45,53992461;301481,118;5044446,391
1369;C.h. familiale Hochelaga-Maisonneuve;Nicolet;3;logement;0;0;0;Coop;Autres;1977;;Mercier–Hochelaga-Maisonneuve;;27;Aire de diffusion;24661743;-73,53798903;45,54505563;301833,5168;5045016,432
1370;C.h. du Huit reflets;Valois;8;logement;0;0;0;Coop;Autres;1985;;Mercier–Hochelaga-Maisonneuve;;27;Aire de diffusion;24661762;-73,54227235;45,54727189;301499,1706;5045262,895
1371;C.h. l'Infini;Préfontaine;21;logement;0;0;0;Coop;Autres;1989;;Mercier–Hochelaga-Maisonneuve;;27;Aire de diffusion;24661917;-73,54171809;45,53692824;301541,8528;5044113,37
1372;C.h. la Légende;Darling;24;logement;0;0;0;Coop;Autres;1986;;Mercier–Hochelaga-Maisonneuve;;27;Aire de diffusion;24661918;-73,5373579;45,54113943;301882,5977;5044581,196
1373;C.h. la Liberté de Montréal;Jeanne-d'Arc;4;logement;0;0;0;Coop;ACL;1999;;Mercier–Hochelaga-Maisonneuve;;27;Aire de diffusion;24661739;-73,53693957;45,54791776;301915,613;5045334,466
1374;C.h. la Liberté de Montréal;Jeanne-d'Arc;3;logement;0;0;0;Coop;ACL;1999;;Mercier–Hochelaga-Maisonneuve;;27;Aire de diffusion;24661764;-73,54079234;45,54919255;301614,8459;5045476,28
1375;C.h. la Liberté de Montréal;Adam;8;logement;0;0;0;Coop;ACL;1999;;Mercier–Hochelaga-Maisonneuve;;27;Aire de diffusion;24661743;-73,53798903;45,54505563;301833,5168;5045016,432
1376;C.h. la Liberté de Montréal;Adam;3;logement;0;0;0;Coop;ACL;1999;;Mercier–Hochelaga-Maisonneuve;;27;Aire de diffusion;24661741;-73,54009957;45,54701135;301668,8179;5045233,853
1377;C.h. le Martinet;Dézéry;32;logement;0;0;0;Coop;Autres;1987;;Mercier–Hochelaga-Maisonneuve;;27;Aire de diffusion;24661750;-73,54572779;45,54062925;301228,9328;5044524,837
1378;C.h. mon Toit;Dézéry;3;logement;0;0;0;Coop;Autres;1985;;Mercier–Hochelaga-Maisonneuve;;27;Aire de diffusion;24661750;-73,54572779;45,54062925;301228,9328;5044524,837
1379;C.h. mon Toit;Bourbonnière;3;logement;0;0;0;Coop;Autres;1982;;Mercier–Hochelaga-Maisonneuve;;27;Aire de diffusion;24661762;-73,54227235;45,54727189;301499,1706;5045262,895
1380;C.h. mon Toit;Orléans;2;logement;0;0;0;Coop;Autres;1981;;Mercier–Hochelaga-Maisonneuve;;27;Aire de diffusion;24661762;-73,54227235;45,54727189;301499,1706;5045262,895
1381;C.h. les Oasis de Montréal;Jeanne-d'Arc;8;logement;0;0;0;Coop;ACL;2003;;Mercier–Hochelaga-Maisonneuve;;27;Aire de diffusion;24661919;-73,53404795;45,54477496;302141,254;5044985,103
1382;C.h. Olymphia;Davidson;24;logement;0;0;0;Coop;Autres;1986;;Mercier–Hochelaga-Maisonneuve;;27;Aire de diffusion;24661918;-73,5373579;45,54113943;301882,5977;5044581,196
1383;C.h. Osmose;Jeanne-d'Arc;24;logement;0;0;0;Coop;Autres;1984;;Mercier–Hochelaga-Maisonneuve;;27;Aire de diffusion;24661740;-73,53885485;45,54857569;301766,0957;5045407,653
1384;C.h. Paxane;Préfontaine;18;logement;0;0;0;Coop;Autres;1988;;Mercier–Hochelaga-Maisonneuve;;27;Aire de diffusion;24661751;-73,54616327;45,53863694;301194,7975;5044303,449
1385;C.h. la P'tite fabrique;Orléans;3;logement;0;0;0;Coop;Autres;1986;;Mercier–Hochelaga-Maisonneuve;;27;Aire de diffusion;24661741;-73,54009957;45,54701135;301668,8179;5045233,853
1386;C.h. la P'tite fabrique;Orléans;2;logement;0;0;0;Coop;Autres;1986;;Mercier–Hochelaga-Maisonneuve;;27;Aire de diffusion;24661764;-73,54079234;45,54919255;301614,8459;5045476,28
1387;Hab. de la SHAPEM;Sainte-Catherine;5;logement;0;0;0;OBNL;Aucun;1990;;Mercier–Hochelaga-Maisonneuve;;27;Aire de diffusion;24661744;-73,53943569;45,54414264;301720,4999;5044915,024
1388;C.h. des 3 maisons;Pie-IX;3;logement;0;0;0;Coop;Autres;1983;;Mercier–Hochelaga-Maisonneuve;;27;Aire de diffusion;24661740;-73,53885485;45,54857569;301766,0957;5045407,653
1389;C.h. des 3 maisons;Adam;3;logement;0;0;0;Coop;Autres;1983;;Mercier–Hochelaga-Maisonneuve;;27;Aire de diffusion;24661740;-73,53885485;45,54857569;301766,0957;5045407,653
1390;C.h. Valbour;Bourbonnière;6;logement;0;0;0;Coop;Autres;1987;;Mercier–Hochelaga-Maisonneuve;;27;Aire de diffusion;24661919;-73,53404795;45,54477496;302141,254;5044985,103
1391;C.h. Valbour;Valois;6;logement;0;0;0;Coop;Autres;1987;;Mercier–Hochelaga-Maisonneuve;;27;Aire de diffusion;24661919;-73,53404795;45,54477496;302141,254;5044985,103
1392;C.h. Valbour;Bourbonnière;6;logement;0;0;0;Coop;Autres;1987;;Mercier–Hochelaga-Maisonneuve;;27;Aire de diffusion;24661919;-73,53404795;45,54477496;302141,254;5044985,103
1393;C.h. Valbour;Valois;3;logement;0;0;0;Coop;Autres;1987;;Mercier–Hochelaga-Maisonneuve;;27;Aire de diffusion;24661919;-73,53404795;45,54477496;302141,254;5044985,103
1394;C.h. Valois de Rouen;Darling;5;logement;0;0;0;Coop;Autres;1997;;Mercier–Hochelaga-Maisonneuve;;27;Aire de diffusion;24661747;-73,54106204;45,5414825;301593,3486;5044619,464
1395;C.h. Adrienne;Letourneux;10;logement;0;0;0;Coop;ACL;2001;;Mercier–Hochelaga-Maisonneuve;;28;Aire de diffusion;24661737;-73,53472374;45,55047193;302088,757;5045618,237
1396;C.h. Belle étoile;Aird;33;logement;0;0;0;Coop;Autres;1985;;Mercier–Hochelaga-Maisonneuve;;28;Aire de diffusion;24662066;-73,54287857;45,55577688;301452,3394;5046208,092
1397;C.h. le Carrefour;La Fontaine;3;logement;0;0;0;Coop;Autres;1986;;Mercier–Hochelaga-Maisonneuve;;28;Aire de diffusion;24663324;-73,53372519;45,55818984;302167,0841;5046475,907
1398;C.h. la Clé des champs;La Fontaine;3;logement;0;0;0;Coop;Autres;1989;;Mercier–Hochelaga-Maisonneuve;;28;Aire de diffusion;24661735;-73,53555921;45,55322439;302023,6581;5045924,15
1399;C.h. Coinso;La Fontaine;3;logement;0;0;0;Coop;Autres;1980;;Mercier–Hochelaga-Maisonneuve;;28;Aire de diffusion;24661733;-73,53365413;45,55475017;302172,4714;5046093,649
1400;C.h. Coinso;Leclaire;3;logement;0;0;0;Coop;Autres;1984;;Mercier–Hochelaga-Maisonneuve;;28;Aire de diffusion;24661731;-73,53132845;45,55654473;302354,1256;5046293,008
1401;C.h. Coinso;Leclaire;3;logement;0;0;0;Coop;Autres;1981;;Mercier–Hochelaga-Maisonneuve;;28;Aire de diffusion;24663326;-73,53359757;45,55642841;302176,9655;5046280,152
1402;C.h. l'Envol Hochelaga-Maisonneuve;Letourneux;3;logement;0;0;0;Coop;Autres;1981;;Mercier–Hochelaga-Maisonneuve;;28;Aire de diffusion;24661736;-73,53502194;45,55213877;302065,5536;5045803,485
1403;C.h. l'Envol Hochelaga-Maisonneuve;Letourneux;3;logement;0;0;0;Coop;Autres;1979;;Mercier–Hochelaga-Maisonneuve;;28;Aire de diffusion;24661736;-73,53502194;45,55213877;302065,5536;5045803,485
1404;C.h. l'Envolée;Adam;5;logement;0;0;0;Coop;ACL;2003;;Mercier–Hochelaga-Maisonneuve;;28;Aire de diffusion;24661736;-73,53502194;45,55213877;302065,5536;5045803,485
1405;C.h. l'Envolée;Letourneux;6;logement;0;0;0;Coop;ACL;1999;;Mercier–Hochelaga-Maisonneuve;;28;Aire de diffusion;24661736;-73,53502194;45,55213877;302065,5536;5045803,485
1406;C.h. l'Envolée;Desjardins;6;logement;0;0;0;Coop;ACL;1999;;Mercier–Hochelaga-Maisonneuve;;28;Aire de diffusion;24661766;-73,54064442;45,55138456;301626,5192;5045719,876
1407;C.h. l'Envolée;Desjardins;6;logement;0;0;0;Coop;ACL;1999;;Mercier–Hochelaga-Maisonneuve;;28;Aire de diffusion;24661920;-73,53152127;45,54846981;302338,7192;5045395,636
1408;C.h. familiale Hochelaga-Maisonneuve;Sicard;3;logement;0;0;0;Coop;Autres;1978;;Mercier–Hochelaga-Maisonneuve;;28;Aire de diffusion;24661733;-73,53365413;45,55475017;302172,4714;5046093,649
1409;C.h. familiale Hochelaga-Maisonneuve;La Fontaine;3;logement;0;0;0;Coop;Autres;1976;;Mercier–Hochelaga-Maisonneuve;;28;Aire de diffusion;24663326;-73,53359757;45,55642841;302176,9655;5046280,152
1410;C.h. En ménage;De La Salle;4;logement;0;0;0;Coop;Autres;1984;;Mercier–Hochelaga-Maisonneuve;;28;Aire de diffusion;24662066;-73,54287857;45,55577688;301452,3394;5046208,092
1411;C.h. mon Toit;Desjardins;2;logement;0;0;0;Coop;Autres;1983;;Mercier–Hochelaga-Maisonneuve;;28;Aire de diffusion;24661766;-73,54064442;45,55138456;301626,5192;5045719,876
1412;C.h. mon Toit;Pie-IX;3;logement;0;0;0;Coop;Autres;1982;;Mercier–Hochelaga-Maisonneuve;;28;Aire de diffusion;24661766;-73,54064442;45,55138456;301626,5192;5045719,876
1413;C.h. l'Odyssée;Adam;3;logement;0;0;0;Coop;Autres;1980;;Mercier–Hochelaga-Maisonneuve;;28;Aire de diffusion;24663326;-73,53359757;45,55642841;302176,9655;5046280,152
1414;C.h. l'Odyssée;Adam;3;logement;0;0;0;Coop;Autres;1980;;Mercier–Hochelaga-Maisonneuve;;28;Aire de diffusion;24663326;-73,53359757;45,55642841;302176,9655;5046280,152
1415;C.h. Oserake;Viau;3;logement;0;0;0;Coop;Autres;1983;;Mercier–Hochelaga-Maisonneuve;;28;Aire de diffusion;24663323;-73,53201316;45,55890298;302300,7739;5046555,104
1416;C.h. Oserake;Leclaire;3;logement;0;0;0;Coop;Autres;1979;;Mercier–Hochelaga-Maisonneuve;;28;Aire de diffusion;24661732;-73,53133482;45,55515755;302353,5686;5046138,848
1417;C.h. Oserake;Leclaire;3;logement;0;0;0;Coop;Autres;1979;;Mercier–Hochelaga-Maisonneuve;;28;Aire de diffusion;24662056;-73,54545519;45,55990012;301251,4344;5046666,425
1418;C.h. Oserake;Viau;3;logement;0;0;0;Coop;Autres;1982;;Mercier–Hochelaga-Maisonneuve;;28;Aire de diffusion;24663323;-73,53201316;45,55890298;302300,7739;5046555,104
1419;C.h. Hochelaga-Maisonneuve la Paroissienne;La Fontaine;6;logement;0;0;0;Coop;Autres;1983;;Mercier–Hochelaga-Maisonneuve;;28;Aire de diffusion;24661734;-73,53599555;45,55464727;301989,6616;5046082,293
1420;C.h. Royal de Maisonneuve;Adam;3;logement;0;0;0;Coop;ACL;2000;;Mercier–Hochelaga-Maisonneuve;;28;Aire de diffusion;24661736;-73,53502194;45,55213877;302065,5536;5045803,485
1421;C.h. Royal de Maisonneuve;Adam;6;logement;0;0;0;Coop;ACL;2000;;Mercier–Hochelaga-Maisonneuve;;28;Aire de diffusion;24661733;-73,53365413;45,55475017;302172,4714;5046093,649
1422;C.h. Royal de Maisonneuve;Leclaire;15;logement;0;0;0;Coop;ACL;2000;;Mercier–Hochelaga-Maisonneuve;;28;Aire de diffusion;24661732;-73,53133482;45,55515755;302353,5686;5046138,848
1423;C.h. Shalom;Leclaire;19;logement;0;0;0;Coop;Autres;1993;;Mercier–Hochelaga-Maisonneuve;;28;Aire de diffusion;24663327;-73,53717175;45,55675752;301897,939;5046316,849
1424;C.h. Soleil levant;Ontario;21;logement;0;0;0;Coop;Autres;1985;;Mercier–Hochelaga-Maisonneuve;;28;Aire de diffusion;24663328;-73,53735859;45,55855123;301883,4442;5046516,194
1425;C.h. Théodore;Théodore;3;logement;0;0;0;Coop;Autres;1983;;Mercier–Hochelaga-Maisonneuve;;28;Aire de diffusion;24661731;-73,53132845;45,55654473;302354,1256;5046293,008
1426;C.h. les Trois galeries;Desjardins;5;logement;0;0;0;Coop;Autres;1989;;Mercier–Hochelaga-Maisonneuve;;28;Aire de diffusion;24661920;-73,53152127;45,54846981;302338,7192;5045395,636
1427;C.h. Via-Amis;Ontario;6;logement;0;0;0;Coop;ACL;2002;;Mercier–Hochelaga-Maisonneuve;;28;Aire de diffusion;24663324;-73,53372519;45,55818984;302167,0841;5046475,907
1428;C.h. Ville-Marie;Ontario;22;logement;0;0;0;Coop;Autres;1995;;Mercier–Hochelaga-Maisonneuve;;28;Aire de diffusion;24663322;-73,53433872;45,56056179;302119,2987;5046739,525
1429;C.h. l'Aigle blanc;Jeanne-d'Arc;11;logement;0;0;0;Coop;Autres;1987;;Mercier–Hochelaga-Maisonneuve;;29;Aire de diffusion;24661768;-73,54707519;45,55110905;301124,3925;5045689,533
1430;C.h. Futambule;Joliette;7;logement;0;0;0;Coop;Autres;1989;;Mercier–Hochelaga-Maisonneuve;;29;Aire de diffusion;24661758;-73,54644663;45,54578749;301173,1276;5045098,111
1431;C.h. Jeanne-D'Arc;Jeanne-d'Arc;5;logement;0;0;0;Coop;Autres;1981;;Mercier–Hochelaga-Maisonneuve;;29;Aire de diffusion;24661768;-73,54707519;45,55110905;301124,3925;5045689,533
1432;C.h. mon Toit;Moreau;2;logement;0;0;0;Coop;Autres;1985;;Mercier–Hochelaga-Maisonneuve;;29;Aire de diffusion;24661752;-73,5499355;45,54028599;300900,3126;5044486,886
1433;C.h. mon Toit;Cuvillier;3;logement;0;0;0;Coop;Autres;1979;;Mercier–Hochelaga-Maisonneuve;;29;Aire de diffusion;24661756;-73,54765113;45,54382176;301078,9421;5044879,713
1434;C.h. mon Toit;De Chambly;4;logement;0;0;0;Coop;Autres;1982;;Mercier–Hochelaga-Maisonneuve;;29;Aire de diffusion;24661758;-73,54644663;45,54578749;301173,1276;5045098,111
1435;C.h. mon Toit;Joliette;2;logement;0;0;0;Coop;Autres;1981;;Mercier–Hochelaga-Maisonneuve;;29;Aire de diffusion;24661758;-73,54644663;45,54578749;301173,1276;5045098,111
1436;C.h. mon Toit;Bourbonnière;3;logement;0;0;0;Coop;Autres;1979;;Mercier–Hochelaga-Maisonneuve;;29;Aire de diffusion;24661761;-73,54481694;45,54837798;301300,5455;5045385,924
1437;C.h. le Nid;Valois;4;logement;0;0;0;Coop;Autres;1984;;Mercier–Hochelaga-Maisonneuve;;29;Aire de diffusion;24661761;-73,54481694;45,54837798;301300,5455;5045385,924
1438;C.h. Oserake;Orléans;3;logement;0;0;0;Coop;Autres;1979;;Mercier–Hochelaga-Maisonneuve;;29;Aire de diffusion;24662046;-73,55106035;45,55122351;300813,2408;5045702,443
1439;C.h. de Par ici;Dézéry;5;logement;0;0;0;Coop;Autres;1982;;Mercier–Hochelaga-Maisonneuve;;29;Aire de diffusion;24661753;-73,54888694;45,54186631;300982,3057;5044662,459
1440;C.h. Stadacona;Moreau;24;logement;0;0;0;Coop;Autres;1993;;Mercier–Hochelaga-Maisonneuve;;29;Aire de diffusion;24661782;-73,55309495;45,54127782;300653,6493;5044597,268
1441;C.h. Valois de Rouen;Valois;5;logement;0;0;0;Coop;Autres;1997;;Mercier–Hochelaga-Maisonneuve;;29;Aire de diffusion;24661760;-73,54550072;45,54732091;301247,087;5045268,481
1442;C.h. Valois de Rouen;Valois;5;logement;0;0;0;Coop;Autres;1997;;Mercier–Hochelaga-Maisonneuve;;29;Aire de diffusion;24661761;-73,54481694;45,54837798;301300,5455;5045385,924
1443;C.h. Valois de Rouen;Rouen;6;logement;0;0;0;Coop;Autres;1997;;Mercier–Hochelaga-Maisonneuve;;29;Aire de diffusion;24661765;-73,54360068;45,54998448;301395,612;5045564,404
1444;C.h. la Vie en ville;Bourbonnière;3;logement;0;0;0;Coop;Autres;1984;;Mercier–Hochelaga-Maisonneuve;;27;Aire de diffusion;24661742;-73,53804528;45,54635687;301829,1931;5045161,043
1445;C.h. la Vie en ville;Orléans;2;logement;0;0;0;Coop;Autres;1982;;Mercier–Hochelaga-Maisonneuve;;29;Aire de diffusion;24662046;-73,55106035;45,55122351;300813,2408;5045702,443
1446;C.h. la Vie en ville;Orléans;2;logement;0;0;0;Coop;Autres;1982;;Mercier–Hochelaga-Maisonneuve;;29;Aire de diffusion;24662044;-73,5536839;45,55241969;300608,4848;5045835,51
1447;C.h. Estrella Del Sur;Saint-Michel;16;logement;0;0;0;Coop;ACL;2003;;Montréal-Nord;;60A;Aire de diffusion;24662677;-73,64168069;45,57913161;293743,1402;5048812,413
1448;C.h. le Rouet de Montréal;Saint-Michel;30;logement;0;0;0;Coop;Autres;1985;1981;Montréal-Nord;;60A;Aire de diffusion;24662709;-73,64852453;45,58517831;293210,2863;5049485,362
