ï»¿ID,MUNICIPALITE,MARQUE,MODELE,LAT,LONG,ETAT,ETAT_resolved,DEBITESTIME,DEBITDISPONIBLE,PROFONDEUR,DATEPEINTURE,CLASSEDEBITNFPA,CLASSEDEBITNFPA_resolved
378,25213,Darling,B-50-B-18,46.7348696767858,-71.20908098834757,,,,,,,,
379,25213,Drolet,400,46.713154737887216,-71.27210640739597,,,,,,,,
380,25213,,,46.711379995392775,-71.27393110962575,,,,,,,,
381,25213,Darling,B-50-B-18,46.70851699147756,-71.27543634947968,,,,,,,,
382,25213,Darling,B-50-B-18,46.7174695751756,-71.27529787955075,,,,,,,,
383,25213,Darling,B-50-B-18,46.71737226970575,-71.2742772449039,,,,,,,,
384,25213,,,46.72001138706655,-71.27400661801097,,,,,,,,
385,25213,Mueller,Centurion,46.719252897173135,-71.27561951791978,,,,,,,,
386,25213,Drolet,400,46.717633128457905,-71.27838617508829,,,,,,,,
387,25213,Darling,B-50-B-18,46.72104962228339,-71.27866022423206,,,,,,,,
388,25213,Darling,B-50-B-18,46.72173514201202,-71.27686797368102,,,,,,,,
389,25213,Darling,B-50-B-18,46.719886908568036,-71.27765067155727,,,,,,,,
390,25213,Darling,B-50-B-18,46.71768642074869,-71.27613505986358,,,,,,,,
391,25213,Darling,B-50-B-18,46.71695969172348,-71.27642357207172,,,,,,,,
392,25213,,,46.72269686436231,-71.2791174776008,,,,,,,,
393,25213,Drolet,400,46.72195399475175,-71.27950678762572,,,,,,,,
394,25213,Drolet,400,46.72115032384314,-71.27994774698813,,,,,,,,
395,25213,Darling,B-50-B-18,46.722982605265344,-71.27838093341322,,,,,,,,
396,25213,,,46.71655332797737,-71.26991903808653,,,,,,,,
397,25213,,,46.71774827408045,-71.27089239031734,,,,,,,,
398,25213,Daigle,D-63,46.71938391137178,-71.27300393975345,,,,,,,,
399,25213,Darling,B-50-B-18,46.72201430223637,-71.27524735326013,,,,,,,,
400,25213,Drolet,400,46.7229883410494,-71.27592691246213,,,,,,,,
401,25213,Darling,B-50-B-18,46.72370641548691,-71.27698355740084,,,,,,,,
402,25213,Drolet,400,46.719372302346635,-71.27797938752943,,,,,,,,
403,25213,Drolet,400,46.771518694955404,-71.19460981399604,,,,,,,,
404,25213,Drolet,400,46.77401146071554,-71.18854628518761,,,,,,,,
405,25213,Drolet,100,46.77965881611422,-71.19724332777201,,,,,,,,
406,25213,,,46.76828983144749,-71.20132818478783,,,,,,,,
407,25213,Sentinel,Sentinelle,46.76328074435733,-71.22269759604684,,,,,,,,
408,25213,,,46.78235552892023,-71.19185476754176,,,,,,,,
409,25213,,,46.784355217438566,-71.18131939015294,,,,,,,,
410,25213,,,46.79386940484279,-71.18927383997753,,,,,,,,
411,25213,Drolet,400,46.78966450343026,-71.19200881676343,,,,,,,,
413,25213,,,46.78920491541905,-71.1934617856659,,,,,,,,
414,25213,Drolet,400,46.78877489629798,-71.19291937356093,,,,,,,,
415,25213,Drolet,400,46.79026953254652,-71.19048638878479,,,,,,,,
416,25213,Clayton,,46.788801318703484,-71.19168736100663,,,,,,,,
417,25213,Clayton,,46.78812231590255,-71.1895599424017,,,,,,,,
418,25213,Drolet,400,46.78890840117898,-71.18792987914405,,,,,,,,
419,25213,Mueller,Centurion,46.7787388118757,-71.18293668281538,,,,,,,,
420,25213,,,46.75906685073478,-71.18028688955101,,,,,,,,
421,25213,Drolet,400,46.758036835190794,-71.1797672986384,,,,,,,,
422,25213,Drolet,400,46.75619105687529,-71.17950628572383,,,,,,,,
423,25213,,,46.75182806591096,-71.17573813590697,,,,,,,,
424,25213,,,46.752629401053625,-71.17492259765041,,,,,,,,
425,25213,Drolet,400,46.72507438542121,-71.21446347134936,,,,,,,,
426,25213,Drolet,400,46.729514567766245,-71.20758074186111,,,,,,,,
427,25213,Drolet,400,46.737733338534596,-71.21541825313932,,,,,,,,
428,25213,,,46.72626935796075,-71.21926461331257,,,,,,,,
429,25213,,,46.72553754451675,-71.22090429232291,,,,,,,,
430,25213,Darling,B-50-B-18,46.72590992418761,-71.20001422464559,,,,,,,,
431,25213,Darling,B-50-B-18,46.72677305309852,-71.19879671057781,,,,,,,,
432,25213,Drolet,400,46.715019951207225,-71.18862070851235,,,,,,,,
433,25213,,,46.71402192691247,-71.18904974912228,,,,,,,,
434,25213,,,46.71472535911096,-71.18758541044156,,,,,,,,
435,25213,,,46.71693318482933,-71.18658149628678,,,,,,,,
436,25213,,,46.71088182236087,-71.20373062483077,,,,,,,,
437,25213,Drolet,400,46.72486273809126,-71.21263319825877,,,,,,,,
438,25213,Darling,B-50-B-18,46.72795113164642,-71.19971975044487,,,,,,,,
439,25213,,,46.72845562772092,-71.20034370837648,,,,,,,,
440,25213,,,46.724303408764996,-71.21057540869757,,,,,,,,
441,25213,,,46.72566443928627,-71.21078141102694,,,,,,,,
442,25213,,,46.726579550240636,-71.21263130377459,,,,,,,,
443,25213,,,46.72606938017956,-71.215246169058,,,,,,,,
444,25213,,,46.72550371753426,-71.21657731721221,,,,,,,,
445,25213,,,46.727870251944616,-71.22083792685865,,,,,,,,
446,25213,,,46.73352705322477,-71.26686352589932,,,,,,,,
447,25213,Drolet,400,46.7341294793019,-71.26543778582955,,,,,,,,
448,25213,,,46.7614398134364,-71.23736309446791,,,,,,,,
449,25213,,,46.745550057211666,-71.26856029257425,,,,,,,,
450,25213,,,46.735105581048806,-71.2762244115417,,,,,,,,
451,25213,,,46.76682279727166,-71.21770913736847,,,,,,,,
452,25213,,,46.767330902622,-71.21624402685553,,,,,,,,
453,25213,,,46.7671789625846,-71.21334142990655,,,,,,,,
454,25213,Drolet,400,46.76205632688656,-71.22647376091648,,,,,,,,
455,25213,,,46.763378208444955,-71.21174394003378,,,,,,,,
456,25213,Drolet,400,46.76514445836955,-71.20686563374382,,,,,,,,
457,25213,Drolet,400,46.762571700665255,-71.21326990423923,,,,,,,,
458,25213,,,46.75296098017891,-71.2062851761022,,,,,,,,
459,25213,,,46.760277788941934,-71.2093557230774,,,,,,,,
460,25213,,,46.75391980258042,-71.20547665768817,,,,,,,,
461,25213,,,46.7549153797804,-71.20480091516787,,,,,,,,
462,25213,,,46.756026853015946,-71.20497735801457,,,,,,,,
463,25213,,,46.75867198634967,-71.20722945815717,,,,,,,,
464,25213,,,46.75675644025799,-71.20617696415259,,,,,,,,
465,25213,,,46.757654680186064,-71.2070811841515,,,,,,,,
466,25213,,,46.761041552215595,-71.21045828451955,,,,,,,,
467,25213,,,46.7619333353794,-71.21130587688207,,,,,,,,
468,25213,,,46.76304868808442,-71.21056214832996,,,,,,,,
469,25213,Canron,C-61A,46.75711384144283,-71.17095430935171,,,,,,,,
470,25213,,,46.754493600911765,-71.17359855845217,,,,,,,,
471,25213,,,46.75504647343063,-71.17249372488695,,,,,,,,
472,25213,Drolet,400,46.75791208263501,-71.17064576254157,,,,,,,,
473,25213,Drolet,400,46.75865103330573,-71.1693046209793,,,,,,,,
474,25213,Mc Avity,90 porte 4",46.7850505711231,-71.18963908833463,,,,,,,,
475,25213,Mc Avity,90 porte 4",46.783809804610506,-71.19050959813028,,,,,,,,
476,25213,Darling,B-50-B-18,46.78410845005432,-71.19063716438458,,,,,,,,
477,25213,,,46.78627931750768,-71.1887765452511,,,,,,,,
478,25213,Daigle,D-63,46.786383643511506,-71.189031573996,,,,,,,,
479,25213,Drolet,400,46.79118955410374,-71.18781780769542,,,,,,,,
480,25213,,,46.775580744264545,-71.19161163948614,,,,,,,,
481,25213,Darling,B-50-B-18,46.77606882825432,-71.20179391110521,,,,,,,,
482,25213,,,46.792735207967674,-71.18840821112914,,,,,,,,
483,25213,Drolet,100,46.77427486137394,-71.19897303585783,,,,,,,,
484,25213,,,46.77606111699426,-71.19774057773688,,,,,,,,
485,25213,Drolet,400,46.7831556295383,-71.19280331687354,,,,,,,,
486,25213,Drolet,100,46.78370364585449,-71.19213309771881,,,,,,,,
487,25213,,,46.78294582052326,-71.19393531788879,,,,,,,,
488,25213,Darling,B-50-B-18,46.7847634376574,-71.19141096590566,,,,,,,,
489,25213,Drolet,400,46.77908650971241,-71.17896564411888,,,,,,,,
490,25213,Darling,B-50-B-18,46.77998951880638,-71.18489640322544,,,,,,,,
491,25213,Darling,B-50-B-18,46.780632750844624,-71.18404285160939,,,,,,,,
492,25213,,,46.72826403503546,-71.21994400331607,,,,,,,,
493,25213,,,46.72912106055499,-71.2195896548178,,,,,,,,
494,25213,Couture,,46.720586936344475,-71.1860426036791,,,,,,,,
495,25213,Couture,,46.722503196981215,-71.18862076311191,,,,,,,,
496,25213,,,46.72755973470239,-71.19666353714798,,,,,,,,
497,25213,,,46.72967140334415,-71.20472342085455,,,,,,,,
498,25213,,,46.73054431217448,-71.20405362750257,,,,,,,,
499,25213,Drolet,400,46.729612830205255,-71.19995460305329,,,,,,,,
500,25213,,,46.73135072218906,-71.20247015914322,,,,,,,,
501,25213,Sentinel,Sentinelle,46.73018806249073,-71.20602717983844,,,,,,,,
502,25213,Sentinel,Sentinelle,46.73118483885747,-71.20510990791726,,,,,,,,
503,25213,Sentinel,Sentinelle,46.73226596931034,-71.20575500520255,,,,,,,,
504,25213,Drolet,400,46.73031469772133,-71.19427133389107,,,,,,,,
505,25213,,,46.73040711829476,-71.19693547550692,,,,,,,,
506,25213,,,46.73072809062738,-71.19631869630378,,,,,,,,
507,25213,Drolet,400,46.73017197954523,-71.19545318584056,,,,,,,,
508,25213,Drolet,400,46.729699935146385,-71.19662847545536,,,,,,,,
509,25213,,,46.73137457400988,-71.19820681623908,,,,,,,,
510,25213,Sentinel,Sentinelle,46.730292895625134,-71.19948677486651,,,,,,,,
511,25213,Couture,,46.73112019402781,-71.20067128352517,,,,,,,,
512,25213,Couture,,46.732915002671625,-71.20321420200207,,,,,,,,
513,25213,,,46.73147426045261,-71.19927125707468,,,,,,,,
514,25213,Drolet,400,46.76367139897215,-71.20914485657518,,,,,,,,
515,25213,Drolet,400,46.76337203667174,-71.20943443540625,,,,,,,,
516,25213,Drolet,400,46.76549749397862,-71.2050330595505,,,,,,,,
517,25213,Drolet,400,46.76500063514914,-71.20515887456851,,,,,,,,
518,25213,Drolet,400,46.76396726098702,-71.20780436997357,,,,,,,,
519,25213,Drolet,400,46.76430525870379,-71.20745953855719,,,,,,,,
520,25213,,,46.766530518123474,-71.21124644923651,,,,,,,,
521,25213,Mc Avity,90 porte 4",46.76159619135786,-71.22394411680618,,,,,,,,
522,25213,Mc Avity,90 porte 4",46.760805697218395,-71.22466337972516,,,,,,,,
523,25213,Mc Avity,90 porte 4",46.76157159674036,-71.22257870145633,,,,,,,,
524,25213,Drolet,400,46.76172017285663,-71.2190250768018,,,,,,,,
525,25213,Couture,,46.761667440770665,-71.22021886836117,,,,,,,,
526,25213,Darling,B-50-B-18,46.74067913676231,-71.22840909283852,,,,,,,,
527,25213,,,46.74051143296373,-71.26826142743026,,,,,,,,
528,25213,Mueller,Centurion,46.732713990209824,-71.26769024472448,,,,,,,,
529,25213,,,46.74200681857938,-71.26158003931336,,,,,,,,
530,25213,,,46.75078272605007,-71.2404108247156,,,,,,,,
531,25213,,,46.756171487653795,-71.2437184774016,,,,,,,,
532,25213,,,46.75529457842328,-71.24584027108061,,,,,,,,
533,25213,,,46.757296839622065,-71.2414651949449,,,,,,,,
534,25213,Darling,B-50-B-18,46.75137428451888,-71.2479048233539,,,,,,,,
535,25213,Darling,B-50-B-18,46.7528207015978,-71.24806791330515,,,,,,,,
536,25213,,,46.752913247687744,-71.24864448474187,,,,,,,,
537,25213,,,46.77869454301779,-71.19712916623685,,,,,,,,
538,25213,,,46.78084814751868,-71.1943948074658,,,,,,,,
539,25213,Drolet,400,46.76495716589966,-71.21804985558344,,,,,,,,
540,25213,Drolet,400,46.763781269816164,-71.21890285857566,,,,,,,,
541,25213,Drolet,400,46.76418651092492,-71.21753183855405,,,,,,,,
542,25213,Drolet,400,46.76476224516471,-71.21665816651056,,,,,,,,
543,25213,Drolet,400,46.76412474687255,-71.2157134975994,,,,,,,,
544,25213,Drolet,400,46.7634414302819,-71.21471126906138,,,,,,,,
545,25213,,,46.764353415203885,-71.22473721615673,,,,,,,,
546,25213,,,46.76291100609804,-71.22657935392128,,,,,,,,
547,25213,,,46.76362942618335,-71.2258269956029,,,,,,,,
548,25213,,,46.763821627686845,-71.22717035568898,,,,,,,,
549,25213,,,46.76452200384135,-71.22657967416731,,,,,,,,
550,25213,,,46.78531732284987,-71.18190265911423,,,,,,,,
551,25213,Drolet,400,46.77776313477045,-71.18182362759086,,,,,,,,
552,25213,Darling,B-50-B-18,46.78111122028155,-71.18282971929716,,,,,,,,
553,25213,Darling,B-50-B-18,46.78294657195898,-71.1826374358292,,,,,,,,
554,25213,Drolet,400,46.78343559871796,-71.18056827968464,,,,,,,,
555,25213,,,46.78542711934075,-71.1808396986892,,,,,,,,
556,25213,Sentinel,Sentinelle,46.783353645796616,-71.17819874194615,,,,,,,,
557,25213,Darling,B-50-B-18,46.78058802541609,-71.18961409718581,,,,,,,,
558,25213,Darling,B-50-B-18,46.782227545530816,-71.18583563117005,,,,,,,,
559,25213,,,46.7823001625883,-71.18732962793631,,,,,,,,
560,25213,Daigle,D-63,46.734225838163375,-71.20024530808698,,,,,,,,
561,25213,Drolet,400,46.732765613981016,-71.20025237975302,,,,,,,,
562,25213,Drolet,400,46.73377821629741,-71.20085515043596,,,,,,,,
563,25213,Mueller,Centurion,46.733930629989764,-71.20200379540863,,,,,,,,
564,25213,,,46.73481824873943,-71.20115501592313,,,,,,,,
565,25213,Couture,,46.73375328274676,-71.20440166405278,,,,,,,,
566,25213,,,46.73548793555524,-71.20720124664835,,,,,,,,
567,25213,Daigle,D-63,46.73677197900035,-71.20097720198838,,,,,,,,
568,25213,Daigle,D-63,46.73604012818388,-71.20232446489125,,,,,,,,
569,25213,,,46.73476994772681,-71.20245158134856,,,,,,,,
570,25213,Sentinel,Sentinelle,46.73691502315109,-71.20213805046434,,,,,,,,
571,25213,Sentinel,Sentinelle,46.73769586688202,-71.20055419408337,,,,,,,,
572,25213,,,46.73790570644554,-71.20429377695868,,,,,,,,
573,25213,Mueller,Centurion,46.73457721471252,-71.20753499186226,,,,,,,,
574,25213,Drolet,400,46.738756945242805,-71.20770503178932,,,,,,,,
575,25213,Drolet,400,46.73779191671454,-71.20813534316788,,,,,,,,
576,25213,Drolet,400,46.73839836810017,-71.20946063523103,,,,,,,,
577,25213,Daigle,D-63,46.72819447802145,-71.21066892333975,,,,,,,,
578,25213,Daigle,D-63,46.72741454345802,-71.21225307583195,,,,,,,,
579,25213,Drolet,400,46.72731366623918,-71.2109957639129,,,,,,,,
580,25213,Drolet,400,46.727930199615486,-71.20963179177252,,,,,,,,
581,25213,Darling,B-50-B-18,46.746313183744476,-71.2599176973076,,,,,,,,
582,25213,,,46.75061172381692,-71.22535815975532,,,,,,,,
583,25213,,,46.752333768744876,-71.2273372003227,,,,,,,,
584,25213,Darling,B-50-B-18,46.74684320688999,-71.23069205645889,,,,,,,,
585,25213,,,46.74400300831752,-71.22859398799332,,,,,,,,
586,25213,,,46.74325766893047,-71.22969333342664,,,,,,,,
587,25213,,,46.74254183063457,-71.2307456860203,,,,,,,,
588,25213,,,46.74928206695316,-71.22693065062141,,,,,,,,
589,25213,,,46.747947451123025,-71.22499382591955,,,,,,,,
590,25213,,,46.743928203832404,-71.21933984043046,,,,,,,,
591,25213,,,46.74475539519359,-71.22055047321453,,,,,,,,
592,25213,Mueller,Centurion,46.741805213713896,-71.2270437329932,,,,,,,,
593,25213,,,46.7332399590679,-71.25709744796191,,,,,,,,
594,25213,,,46.74694191021242,-71.25141684384758,,,,,,,,
595,25213,,,46.74617794959134,-71.25245801054103,,,,,,,,
596,25213,,,46.74166761663682,-71.26324188656942,,,,,,,,
597,25213,,,46.74107853089189,-71.26258374952879,,,,,,,,
598,25213,,,46.74453950317644,-71.27132986987347,,,,,,,,
599,25213,,,46.7399313774441,-71.26837871096522,,,,,,,,
600,25213,,,46.735053593048924,-71.27225618674025,,,,,,,,
601,25213,Sentinel,Sentinelle,46.73420479184164,-71.27090938910077,,,,,,,,
602,25213,Mueller,Centurion,46.732569293820816,-71.2699005229903,,,,,,,,
603,25213,,,46.73199271735918,-71.2688607389601,,,,,,,,
604,25213,,,46.73308787010274,-71.26675334330886,,,,,,,,
605,25213,Darling,B-50-B-18,46.78258102545088,-71.18845323498283,,,,,,,,
606,25213,,,46.78383629170027,-71.18528265582536,,,,,,,,
607,25213,Darling,B-50-B-18,46.78308695819877,-71.18563591171446,,,,,,,,
608,25213,Drolet,400,46.780385295726546,-71.18115110348633,,,,,,,,
609,25213,Drolet,400,46.7804239214707,-71.18239634144517,,,,,,,,
610,25213,Drolet,400,46.78150976939887,-71.18058910662015,,,,,,,,
611,25213,Mueller,Centurion,46.778964157322896,-71.18450993864461,,,,,,,,
612,25213,Darling,B-50-B-18,46.777837315434176,-71.18422758359887,,,,,,,,
613,25213,Darling,B-50-B-18,46.77846514245734,-71.186978097051,,,,,,,,
614,25213,Mueller,Centurion,46.77841799467124,-71.18564428260972,,,,,,,,
615,25213,Drolet,400,46.78008110186304,-71.18685869482287,,,,,,,,
616,25213,Mueller,Centurion,46.77963269953656,-71.18824976766578,,,,,,,,
617,25213,Mueller,Centurion,46.77785440344035,-71.18737011875757,,,,,,,,
618,25213,,,46.775926769682755,-71.18929670816519,,,,,,,,
619,25213,Drolet,400,46.7749635842127,-71.18812577098667,,,,,,,,
620,25213,Drolet,400,46.77498594590046,-71.18991800218328,,,,,,,,
621,25213,Drolet,400,46.7746708613902,-71.192930836728,,,,,,,,
622,25213,Drolet,400,46.773674690000995,-71.19166843509025,,,,,,,,
623,25213,,,46.77867006812707,-71.18990878777011,,,,,,,,
624,25213,,,46.76857506515542,-71.13448840453253,,,,,,,,
625,25213,Daigle,D-63,46.7698937374692,-71.14086642299073,,,,,,,,
626,25213,Couture,,46.77314356040994,-71.14996321127396,,,,,,,,
627,25213,,,46.77023778967568,-71.14848116797747,,,,,,,,
628,25213,Drolet,400,46.72344421286085,-71.21130800884025,,,,,,,,
629,25213,Drolet,400,46.72310615071359,-71.21008238597152,,,,,,,,
630,25213,Drolet,400,46.72792477294393,-71.20654689749382,,,,,,,,
631,25213,Drolet,400,46.72725343802283,-71.20733110116109,,,,,,,,
632,25213,,,46.72642347893331,-71.20774169309196,,,,,,,,
633,25213,Darling,B-50-B-18,46.73073386351056,-71.21166964392172,,,,,,,,
634,25213,Darling,B-50-B-18,46.730065129206565,-71.21316308086334,,,,,,,,
635,25213,Darling,B-50-B-18,46.72942735576598,-71.21459514808043,,,,,,,,
636,25213,Drolet,400,46.73230736262796,-71.21191307795938,,,,,,,,
637,25213,,,46.73047441504432,-71.21598581276976,,,,,,,,
638,25213,Drolet,400,46.73091862035136,-71.21500137344111,,,,,,,,
639,25213,,,46.73181795416865,-71.21300362186965,,,,,,,,
640,25213,Darling,B-50-B-18,46.72563327951424,-71.1941468619782,,,,,,,,
641,25213,Darling,B-50-B-18,46.724460400302064,-71.19665037647856,,,,,,,,
642,25213,Drolet,400,46.72432242002119,-71.19813106321647,,,,,,,,
643,25213,,,46.72412516014693,-71.20029717380375,,,,,,,,
644,25213,Darling,B-50-B-18,46.725386866875276,-71.1953615302154,,,,,,,,
645,25213,Couture,,46.72954148888218,-71.19833317834943,,,,,,,,
646,25213,Couture,,46.72852519697011,-71.19665625122168,,,,,,,,
647,25213,,,46.72577479624699,-71.19242709964907,,,,,,,,
648,25213,Couture,,46.72481599050573,-71.19133640940584,,,,,,,,
649,25213,Daigle,D-63,46.73559336996651,-71.26110915686624,,,,,,,,
650,25213,Daigle,D-63,46.73630136978208,-71.2594584964046,,,,,,,,
651,25213,,,46.73583511580717,-71.257325887171,,,,,,,,
652,25213,Daigle,D-63,46.73664056852129,-71.25839593256505,,,,,,,,
653,25213,,,46.74128232818817,-71.26478261256848,,,,,,,,
654,25213,Canron,C-61A,46.74189831875909,-71.26214583441737,,,,,,,,
655,25213,,,46.74263751361365,-71.26002338960551,,,,,,,,
656,25213,,,46.74327059937725,-71.25857653747042,,,,,,,,
657,25213,,,46.74632921832996,-71.25348462655924,,,,,,,,
658,25213,,,46.74729580597292,-71.25216728101884,,,,,,,,
659,25213,,,46.74516092169529,-71.25543062047295,,,,,,,,
660,25213,Darling,B-50-B-18,46.74534775114307,-71.26308382595634,,,,,,,,
661,25213,Darling,B-50-B-18,46.74185829445444,-71.2725470940958,,,,,,,,
662,25213,Darling,B-50-B-18,46.74177553944801,-71.27164485895518,,,,,,,,
663,25213,,,46.74272492797378,-71.27327028165665,,,,,,,,
664,25213,,,46.74443798484161,-71.24802476063444,,,,,,,,
665,25213,Drolet,400,46.74796736789609,-71.24730902370933,,,,,,,,
666,25213,,,46.75554453127984,-71.244901907089,,,,,,,,
667,25213,Drolet,400,46.75436212720986,-71.24879950503622,,,,,,,,
669,25213,,,46.742855697233054,-71.22545373821,,,,,,,,
670,25213,Mueller,Centurion,46.74441930591224,-71.22279411948584,,,,,,,,
671,25213,,,46.74538795327317,-71.22138226544354,,,,,,,,
672,25213,,,46.74887435824185,-71.24305951276862,,,,,,,,
673,25213,Darling,B-50-B-18,46.77133478497248,-71.14185628223613,,,,,,,,
674,25213,Sentinel,Sentinelle,46.74809365724482,-71.1197370928062,,,,,,,,
675,25213,Sentinel,Sentinelle,46.75898338641839,-71.12527157982846,,,,,,,,
676,25213,Sentinel,Sentinelle,46.758208540888994,-71.12416517636905,,,,,,,,
677,25213,Sentinel,Sentinelle,46.75721018682198,-71.12311297525888,,,,,,,,
678,25213,Daigle,D-63,46.76602604946795,-71.13154981206573,,,,,,,,
679,25213,,,46.76542774760713,-71.12979173988576,,,,,,,,
680,25213,,,46.7608116609157,-71.12676458160547,,,,,,,,
681,25213,,,46.75893314440506,-71.12412059168517,,,,,,,,
682,25213,,,46.75784332733668,-71.12297337202385,,,,,,,,
683,25213,,,46.75654878931946,-71.1222190508875,,,,,,,,
684,25213,,,46.761840257925485,-71.12822263788165,,,,,,,,
