code_alea,alea,code_municipalite,municipalite,precision_localisation,info_compl_localisation,severite,date_signalement,date_debut,date_debut_imprecise,commentaire_date_debut,date_fin,coord_x,coord_y
"101",Mouvement de terrain,"04020",Rivière-à-Claude,Très précise,,Menace possible à la vie ou à la propriété,2021-04-29,2021-04-29,Non,,2021-09-01,-65.945663,49.226513
"25",Panne d'électricité,"04020",Rivière-à-Claude,Imprécise,,Menace faible ou non-existante à la vie ou la propriété,2023-02-04,2023-02-04,Non,,2023-02-05,-65.887987,49.213473
"101",Mouvement de terrain,"99085",Inukjuak,Très précise,,Menace faible ou non-existante à la vie ou la propriété,2021-06-23,2021-06-22,Non,,2021-06-28,-78.058134,58.476973
"101",Mouvement de terrain,"37215",Sainte-Geneviève-de-Batiscan,Très précise,,Gravité inconnue,2021-01-25,2021-01-25,Oui,"On ne connaît pas la date précise, mais l'absence de neige dans le taluse et dans l'escarpement suggère qu'il peut être survenu récemment",2021-05-10,-72.341953,46.568681
"101",Mouvement de terrain,"37215",Sainte-Geneviève-de-Batiscan,Très précise,,Menace faible ou non-existante à la vie ou la propriété,2021-04-14,2021-04-14,Oui,Printemps 2021,2021-08-18,-72.356918,46.548996
"101",Mouvement de terrain,"37215",Sainte-Geneviève-de-Batiscan,Très précise,72 m de largeur,Menace faible ou non-existante à la vie ou la propriété,2021-06-01,2021-06-01,Non,,2021-08-18,-72.368536,46.508815
"101",Mouvement de terrain,"37215",Sainte-Geneviève-de-Batiscan,Très précise,,Menace faible ou non-existante à la vie ou la propriété,2023-07-14,2023-07-13,Non,,2023-09-01,-72.331111,46.528889
"101",Mouvement de terrain,"37215",Sainte-Geneviève-de-Batiscan,Très précise,,Menace faible ou non-existante à la vie ou la propriété,2024-08-09,2024-08-09,Non,,2024-08-14,-72.368335,46.508909
"158",Fermeture de route,"37215",Sainte-Geneviève-de-Batiscan,Imprécise,,Menace faible ou non-existante à la vie ou la propriété,2024-08-12,2024-08-09,Non,,,-72.339057,46.536082
"8",Inondation,"05010",Shigawake,Précise,,Menace faible ou non-existante à la vie ou la propriété,2023-08-09,2023-08-09,Non,,2023-08-18,-65.076269,48.112055
"101",Mouvement de terrain,"54048",Saint-Hyacinthe,Très précise,,Gravité inconnue,2021-10-18,,,,2022-04-12,-72.933216,45.611223
"10",Matières dangereuses,"54048",Saint-Hyacinthe,Très précise,,Menace faible ou non-existante à la vie ou la propriété,2022-03-28,2022-02-19,Non,,2022-04-12,-73.015148,45.602634
"142",Tempête hivernale,"54048",Saint-Hyacinthe,Imprécise,,Menace faible ou non-existante à la vie ou la propriété,2022-12-23,2022-12-23,Non,,2023-01-17,-72.960892,45.63236
"101",Mouvement de terrain,"54048",Saint-Hyacinthe,Très précise,,Menace possible à la vie ou à la propriété,2023-12-20,2023-12-19,Non,,,-72.937258,45.642959
"101",Mouvement de terrain,"54048",Saint-Hyacinthe,Très précise,,Menace possible à la vie ou à la propriété,2023-12-19,2023-12-19,Non,,,-72.937371,45.643158
"101",Mouvement de terrain,"54048",Saint-Hyacinthe,Très précise,,Menace possible à la vie ou à la propriété,2023-12-20,2023-12-19,Non,,,-72.937244,45.643013
"8",Inondation,"54048",Saint-Hyacinthe,Imprécise,,Menace possible à la vie ou à la propriété,2024-08-10,2024-08-09,Non,,2024-08-11,-72.960892,45.63236
"101",Mouvement de terrain,"99075",Kuujjuarapik,Très précise,,Menace faible ou non-existante à la vie ou la propriété,2021-04-23,2021-04-22,Non,,2021-11-30,-77.621903,55.286503
"101",Mouvement de terrain,"80140",Val-des-Bois,Très précise,,Menace possible à la vie ou à la propriété,2022-04-11,,Oui,,,-75.63294,45.85274
"142",Tempête hivernale,"80140",Val-des-Bois,Imprécise,,Menace faible ou non-existante à la vie ou la propriété,2022-12-23,2022-12-23,Non,,2023-01-30,-75.610997,45.902407
"130",Pluie verglaçante,"80140",Val-des-Bois,Imprécise,,Menace faible ou non-existante à la vie ou la propriété,2023-04-06,2023-04-05,Non,,2023-04-14,-75.610997,45.902407
"158",Fermeture de route,"79110",Mont-Saint-Michel,Imprécise,,Menace possible à la vie ou à la propriété,2022-04-26,2022-04-26,Non,,2022-12-07,-75.339196,46.778915
"8",Inondation,"44080",Waterville,Précise,,Menace faible ou non-existante à la vie ou la propriété,2022-02-18,2022-02-18,Non,,2022-03-15,-71.853541,45.346793
"158",Fermeture de route,"44080",Waterville,Imprécise,,Menace faible ou non-existante à la vie ou la propriété,2023-07-17,2023-07-15,Non,,2023-11-24,-71.890999,45.275219
"101",Mouvement de terrain,"51035",Saint-Léon-le-Grand,Très précise,,Menace faible ou non-existante à la vie ou la propriété,2024-08-13,,,,,-72.972451,46.375112
"101",Mouvement de terrain,"51035",Saint-Léon-le-Grand,Très précise,,Menace importante à la vie ou à la propriété,2024-05-01,2024-05-01,Non,,,-72.939804,46.31175
"101",Mouvement de terrain,"51035",Saint-Léon-le-Grand,Très précise,,Menace faible ou non-existante à la vie ou la propriété,2024-08-10,2024-08-10,Non,,,-72.949601,46.324046
"158",Fermeture de route,"51035",Saint-Léon-le-Grand,Imprécise,,Menace faible ou non-existante à la vie ou la propriété,2024-08-10,2024-08-09,Non,,,-72.9354,46.313754
"101",Mouvement de terrain,"51035",Saint-Léon-le-Grand,Très précise,,Menace possible à la vie ou à la propriété,2024-08-10,2024-08-10,Non,,,-72.940438,46.310915
"101",Mouvement de terrain,"51065",Saint-Alexis-des-Monts,Très précise,,Menace faible ou non-existante à la vie ou la propriété,2022-05-17,2022-05-17,Non,,2022-05-19,-73.170275,46.580851
"142",Tempête hivernale,"51065",Saint-Alexis-des-Monts,Imprécise,,Menace faible ou non-existante à la vie ou la propriété,2022-12-23,2022-12-23,Non,,2023-03-07,-73.148881,46.463925
"101",Mouvement de terrain,"51065",Saint-Alexis-des-Monts,Très précise,,Menace faible ou non-existante à la vie ou la propriété,2023-05-01,2023-05-01,Non,,2024-05-21,-73.11988,46.479592
"8",Inondation,"51065",Saint-Alexis-des-Monts,Précise,,Menace faible ou non-existante à la vie ou la propriété,2023-04-18,2023-04-18,Non,,2024-05-21,-73.094626,46.41423
"0",Autre,"51065",Saint-Alexis-des-Monts,Précise,,Menace faible ou non-existante à la vie ou la propriété,2024-01-23,2024-01-22,Non,,2024-05-21,-73.132109,46.546727
"101",Mouvement de terrain,"51065",Saint-Alexis-des-Monts,Très précise,,Menace faible ou non-existante à la vie ou la propriété,2024-08-10,2024-08-09,Non,,,-73.182314,46.593794
"158",Fermeture de route,"46017",Saint-Armand,Imprécise,,Menace faible ou non-existante à la vie ou la propriété,2023-07-11,2023-07-11,Non,,2023-11-24,-73.0873,45.022171
"158",Fermeture de route,"46017",Saint-Armand,Imprécise,,Menace faible ou non-existante à la vie ou la propriété,2024-08-07,2024-07-16,Non,,,-73.0873,45.022171
"8",Inondation,"46017",Saint-Armand,Précise,,Menace faible ou non-existante à la vie ou la propriété,2023-12-18,2023-12-18,Non,,,-73.041502,45.032509
"158",Fermeture de route,"11040",Trois-Pistoles,Imprécise,,Gravité inconnue,2024-03-21,2024-03-21,Non,,2024-03-22,-69.180905,48.127334
"39",Feu de forêt,"92902",Passes-Dangereuses,Précise,,Menace faible ou non-existante à la vie ou la propriété,2020-06-16,2020-06-16,Non,,2020-11-02,-70.870882,49.629849
"39",Feu de forêt,"92902",Passes-Dangereuses,Imprécise,,Menace possible à la vie ou à la propriété,2021-06-08,2021-06-08,Non,,2021-08-16,-72.074907,48.961604
"39",Feu de forêt,"92902",Passes-Dangereuses,Imprécise,,Menace possible à la vie ou à la propriété,2023-06-01,2023-06-01,Non,,2023-07-14,-72.074907,48.961604
"101",Mouvement de terrain,"92902",Passes-Dangereuses,Très précise,,Menace faible ou non-existante à la vie ou la propriété,2023-07-28,,Oui,Signalement reçu à la MRC le 24 juillet 2023,2023-08-23,-72.139289,49.015408
"25",Panne d'électricité,"09092",Sainte-Luce,Imprécise,,Menace faible ou non-existante à la vie ou la propriété,2021-04-23,2021-04-23,Non,,2021-04-26,-68.40245,48.541603
"158",Fermeture de route,"09092",Sainte-Luce,Imprécise,,Menace faible ou non-existante à la vie ou la propriété,2021-02-03,2021-02-02,Non,,2021-02-04,-68.40245,48.541603
"96",Onde de tempête,"09092",Sainte-Luce,Imprécise,,Menace faible ou non-existante à la vie ou la propriété,2022-12-29,2022-12-24,Non,,2023-09-14,-68.40245,48.541603
"25",Panne d'électricité,"09092",Sainte-Luce,Imprécise,,Gravité inconnue,2023-12-19,2023-12-18,Non,,2024-04-15,-68.40245,48.541603
"8",Inondation,"92030",Albanel,Précise,,Menace faible ou non-existante à la vie ou la propriété,2022-05-17,2022-05-17,Non,,2023-11-08,-72.334696,48.968187
"101",Mouvement de terrain,"15013",La Malbaie,Très précise,,Menace faible ou non-existante à la vie ou la propriété,2022-09-28,,Oui,mouvement de sol observé depuis l'été 2022,2023-02-06,-70.164736,47.653053
"156",Accident de voiture,"15013",La Malbaie,Très précise,,Menace faible ou non-existante à la vie ou la propriété,2023-02-06,2023-02-06,Non,,2023-02-17,-70.039062,47.6983
"101",Mouvement de terrain,"15013",La Malbaie,Très précise,,Menace possible à la vie ou à la propriété,2023-06-05,2023-05-01,Non,,2024-01-26,-70.177416,47.650287
"8",Inondation,"15013",La Malbaie,Imprécise,,Menace possible à la vie ou à la propriété,2023-12-18,2023-12-18,Non,,2024-01-30,-70.15112,47.644467
"101",Mouvement de terrain,"15013",La Malbaie,Très précise,,Menace faible ou non-existante à la vie ou la propriété,2023-12-21,2023-12-18,Non,,2024-02-28,-70.115809,47.751702
"8",Inondation,"15013",La Malbaie,Imprécise,,Menace possible à la vie ou à la propriété,2023-07-11,2023-07-11,Non,,2024-01-26,-70.15112,47.644467
"9",Érosion,"15013",La Malbaie,Très précise,,Menace faible ou non-existante à la vie ou la propriété,2023-06-05,2023-05-01,Non,,2024-01-26,-70.168424,47.673193
"9",Érosion,"15013",La Malbaie,Très précise,,Menace possible à la vie ou à la propriété,2023-06-05,2023-05-01,Non,,2024-01-26,-70.162527,47.67245
"8",Inondation,"15013",La Malbaie,Imprécise,,Menace faible ou non-existante à la vie ou la propriété,2023-05-01,2023-05-01,Non,,2024-01-26,-70.15112,47.644467
"8",Inondation,"45085",Austin,Imprécise,,Menace faible ou non-existante à la vie ou la propriété,2023-07-20,2023-07-10,Non,,2023-11-24,-72.282266,45.185739
"248",Alimentation publique en eau potable,"52007",Lavaltrie,Imprécise,,Menace faible ou non-existante à la vie ou la propriété,2022-10-20,2022-10-20,Non,,2022-12-14,-73.272857,45.913669
"9",Érosion,"52007",Lavaltrie,Très précise,Érosion en bordure de la rivière Saint-Jean.,Menace faible ou non-existante à la vie ou la propriété,2022-06-29,,Oui,L'érosion se fait depuis 2014.,2022-11-01,-73.289471,45.869336
"25",Panne d'électricité,"52007",Lavaltrie,Imprécise,,Menace faible ou non-existante à la vie ou la propriété,2023-04-06,2023-04-06,Non,,2023-07-18,-73.272857,45.913669
"25",Panne d'électricité,"52007",Lavaltrie,Imprécise,,Menace faible ou non-existante à la vie ou la propriété,2023-04-06,2023-04-06,Non,,2023-07-18,-73.272857,45.913669
"248",Alimentation publique en eau potable,"52007",Lavaltrie,Imprécise,,Menace faible ou non-existante à la vie ou la propriété,2024-06-12,2024-06-12,Non,,2024-06-13,-73.272857,45.913669
"8",Inondation,"52007",Lavaltrie,Imprécise,,Menace possible à la vie ou à la propriété,2024-08-10,2024-08-09,Non,,2024-08-13,-73.272857,45.913669
"142",Tempête hivernale,"23057",L'Ancienne-Lorette,Imprécise,,Menace possible à la vie ou à la propriété,2022-12-24,2022-12-24,Non,,2024-05-21,-71.359558,46.79995
"142",Tempête hivernale,"23057",L'Ancienne-Lorette,Imprécise,,Menace possible à la vie ou à la propriété,2022-12-23,2022-12-23,Non,,2024-05-21,-71.359558,46.79995
"142",Tempête hivernale,"32058",Inverness,Imprécise,,Menace faible ou non-existante à la vie ou la propriété,2022-12-24,2022-12-24,Non,,2023-03-07,-71.516949,46.258605
"25",Panne d'électricité,"67015",La Prairie,Imprécise,,Menace faible ou non-existante à la vie ou la propriété,2021-12-13,2021-12-12,Non,,2022-02-23,-73.51333,45.393554
"8",Inondation,"67015",La Prairie,Précise,,Menace faible ou non-existante à la vie ou la propriété,2022-03-18,2022-03-18,Non,,2022-08-30,-73.458883,45.41998
"25",Panne d'électricité,"67015",La Prairie,Imprécise,,Menace faible ou non-existante à la vie ou la propriété,2023-04-07,2023-04-05,Non,,2023-06-26,-73.51333,45.393554
"25",Panne d'électricité,"67015",La Prairie,Imprécise,,Menace faible ou non-existante à la vie ou la propriété,2023-12-05,2023-12-04,Non,,2024-01-12,-73.51333,45.393554
"101",Mouvement de terrain,"99877",Kuujjuarapik,Très précise,Glissement de terrain,Menace faible ou non-existante à la vie ou la propriété,2022-06-20,,Oui,,,-76.67526,55.99403
"101",Mouvement de terrain,"11045",Notre-Dame-des-Neiges,Très précise,,Menace possible à la vie ou à la propriété,2022-06-23,2022-06-15,Oui,,2023-09-14,-69.211867,48.098962
"101",Mouvement de terrain,"61030",Notre-Dame-des-Prairies,Très précise,Mouvement de sol,Menace possible à la vie ou à la propriété,2021-04-27,2021-04-16,Non,,2022-03-21,-73.430126,46.047084
"8",Inondation,"61030",Notre-Dame-des-Prairies,Imprécise,,Menace faible ou non-existante à la vie ou la propriété,2020-12-25,2020-12-25,Non,,2021-05-14,-73.431076,46.044174
"101",Mouvement de terrain,"61030",Notre-Dame-des-Prairies,Très précise,Mouvement de sol,Menace possible à la vie ou à la propriété,2023-07-21,2023-07-21,Non,,2023-11-23,-73.430126,46.047084
"101",Mouvement de terrain,"61030",Notre-Dame-des-Prairies,Très précise,Glissement de terrain,Menace faible ou non-existante à la vie ou la propriété,2023-06-26,2023-05-04,Non,,2023-10-10,-73.456346,46.049475
"101",Mouvement de terrain,"61030",Notre-Dame-des-Prairies,Très précise,,Menace faible ou non-existante à la vie ou la propriété,2022-07-18,,Oui,Vers la mi-avril (fonte des neiges),2022-08-16,-73.453528,46.0547
"101",Mouvement de terrain,"61030",Notre-Dame-des-Prairies,Très précise,,Menace possible à la vie ou à la propriété,2022-09-14,,,,2023-06-27,-73.469303,46.065275
"8",Inondation,"61030",Notre-Dame-des-Prairies,Imprécise,,Menace possible à la vie ou à la propriété,2022-09-14,2022-09-13,Non,,2022-10-11,-73.431076,46.044174
"8",Inondation,"61030",Notre-Dame-des-Prairies,Imprécise,,Menace possible à la vie ou à la propriété,2023-07-21,2023-07-21,Non,,2023-11-23,-73.431076,46.044174
"8",Inondation,"61030",Notre-Dame-des-Prairies,Imprécise,,Menace faible ou non-existante à la vie ou la propriété,2023-04-18,2023-04-18,Non,,2023-05-10,-73.431076,46.044174
"101",Mouvement de terrain,"61030",Notre-Dame-des-Prairies,Très précise,Glissement de terrain,Menace possible à la vie ou à la propriété,2023-04-18,2023-04-18,Non,,2024-03-13,-73.455506,46.049556
"101",Mouvement de terrain,"61030",Notre-Dame-des-Prairies,Très précise,Glissement de terrain,Menace faible ou non-existante à la vie ou la propriété,2023-05-01,2023-04-30,Non,,2024-03-13,-73.433654,46.043947
"8",Inondation,"61030",Notre-Dame-des-Prairies,Imprécise,,Menace faible ou non-existante à la vie ou la propriété,2023-12-19,2023-12-19,Non,,2023-12-27,-73.431076,46.044174
"8",Inondation,"61030",Notre-Dame-des-Prairies,Imprécise,,Menace faible ou non-existante à la vie ou la propriété,2024-04-14,2024-04-14,Non,,2024-04-16,-73.431076,46.044174
"101",Mouvement de terrain,"61030",Notre-Dame-des-Prairies,Très précise,,Menace faible ou non-existante à la vie ou la propriété,2024-08-10,2024-08-10,Non,,,-73.474196,46.070499
"142",Tempête hivernale,"46010",Frelighsburg,Imprécise,,Menace faible ou non-existante à la vie ou la propriété,2022-12-23,2022-12-23,Non,,2023-01-17,-72.83558,45.054874
"158",Fermeture de route,"46010",Frelighsburg,Imprécise,,Menace faible ou non-existante à la vie ou la propriété,2023-07-19,2023-07-10,Non,,2023-11-24,-72.83558,45.054874
"171",Vent violent,"46010",Frelighsburg,Imprécise,,Menace faible ou non-existante à la vie ou la propriété,2024-07-02,2024-06-30,Non,,,-72.83558,45.054874
"25",Panne d'électricité,"46010",Frelighsburg,Imprécise,,Gravité inconnue,2024-08-10,2024-08-10,Non,,2024-08-11,-72.83558,45.054874
"171",Vent violent,"85060",Latulipe-et-Gaboury,Imprécise,,Menace faible ou non-existante à la vie ou la propriété,2022-11-08,2022-11-05,Non,,2023-01-10,-79.038948,47.423696
"111",Effondrement de structure,"85060",Latulipe-et-Gaboury,Imprécise,,Menace faible ou non-existante à la vie ou la propriété,2023-04-17,2023-04-17,Non,,2023-09-21,-79.038948,47.423696
"158",Fermeture de route,"38040",Sainte-Sophie-de-Lévrard,Imprécise,,Menace faible ou non-existante à la vie ou la propriété,2021-03-29,2021-03-26,Non,,2021-08-18,-72.111141,46.426987
"142",Tempête hivernale,"99060",Eeyou Istchee Baie-James,Imprécise,,Menace faible ou non-existante à la vie ou la propriété,2022-12-24,2022-12-24,Non,,2023-01-10,-78.326837,50.593709
"39",Feu de forêt,"99060",Eeyou Istchee Baie-James,Imprécise,,Menace possible à la vie ou à la propriété,2023-06-20,2023-06-20,Non,,2024-07-31,-78.326837,50.593709
"39",Feu de forêt,"99060",Eeyou Istchee Baie-James,Imprécise,,Menace faible ou non-existante à la vie ou la propriété,2023-06-20,2023-06-20,Non,,2024-07-31,-78.326837,50.593709
"39",Feu de forêt,"99060",Eeyou Istchee Baie-James,Imprécise,,Menace possible à la vie ou à la propriété,2023-06-28,2023-06-28,Non,,2024-07-31,-78.326837,50.593709
