cod_geo_n,an_profil,an_donnee,RFU3000,RFU3001,POSTE_3171,RF35010601,POSTE_3163,POSTE_9615,RF01010601,RF31010601,RF01010102,POSTE_9061,POSTE_5428,POSTE_9682,RF01010201,POSTE_9641,RF01010525,RF31010501,POSTE_3181,RF35021001,POSTE_1443,POSTE_1508,POSTE_8978,POSTE_8958,POSTE_8938,RF05021002,RF06010101,POSTE_3022,RF12010101,PRC0300,PRC0301,PRC0100,PRC0102,PRC0101,PRC3200,PRC3202,PRC3201,PRC3203,PRC3100,PRC3102,PRC3101,PRC3103,PRC3000,PRC3002,PRC3001,PRC3003,PRC2400,PRC2500,PRC2600,PRC0200,PRC2100,PRC2700,PRC2800,PRC2900,PRN0300,PRN0200,PRN0100,POSTE_6805,POSTE_6833,POSTE_6825,POSTE_6827,nom_mun,classe_population,designation,cod_mrc,nom_mrc,cod_ra,nom_ra,population 
58012,2015,2014,3544721354,0,49829837,0,40026141,0,49295501,0,40026141,0,541427,0,1222165,0,2362742,0,48147087,0,75996657,0,0,0,0,12824604,131346878,83653337,2326295,0.0134,0,0.0214,0,0,5408,0,0,0,6315,0,0,0,10080,0,0,0,1.5701,0.0472,0.2602,0.2415,0.7633,0.812,0.0248,0.0479,0,0,0,0,0,0,0,Saint-Lambert,10 000 @ 24 999,V,AR581,Hors MRC - Longueuil,16,Monteregie,21840
58033,2015,2014,7600325455.8,0,108042709,0,95195116,0,107724628,0,95195116,0,0,0,1605516,0,2553939,0,104594615,0,133446343,0,0,0,0,20585307,348925073,113848285,11561251,0.0138,0,0.0176,0,0,5947,0,0,0,6393,0,0,0,8156,0,0,0,3.0648,0.1073,0.1911,0.1926,0.6808,0.8837,0.0149,0.0237,0,0,0,0,0,0,0,Boucherville,25 000 @ 99 999,V,AR581,Hors MRC - Longueuil,16,Monteregie,41104
58037,2015,2014,4462152350.4,0,63966142,0,53528984,0,63736969,0,53528984,0,614857,0,942457,0,1671461,0,61808852,0,81747478,0,0,0,0,11852736,161760843,76461414,5040858,0.0137,0,0.0183,0,0,5469,0,0,0,6100,0,0,0,8149,0,0,0,2.1156,0.0791,0.186,0.1867,0.663,0.8398,0.0148,0.0262,0,0,0,0,0,0,0,Saint-Bruno-de-Montarville,25 000 @ 99 999,V,AR581,Hors MRC - Longueuil,16,Monteregie,26604
58227,2015,2014,24558236192,0,652718156,0,288506395,286624035,638457267,0,288506395,286624035,3678228,29862359,15976949,16492257,36913379,0,633985164,0,0,519991717,665456795,264320194,401136601,154264110,1669458467,879699857,43031409,0.019,0,0.0212,0,0,4044,0,0,0,6375,0,0,0,7087,0,0,0,1.8978,0.0674,0.2416,0.2281,0.5983,0.4519,0.025,0.0578,0,0,0,0,0,0,0,Longueuil,100 000 et plus,V,AR581,Hors MRC - Longueuil,16,Monteregie,237894
59010,2015,2014,3519493172.7,0,47521864,0,33463846,0,44543812,0,33463846,0,277101,0,653508,0,2899410,0,44126419,0,38288194,0,0,0,0,6782602,140416061,52813374,5287450,0.0125,0,0.0109,0,0,3220,0,0,0,4102,0,0,0,3582,0,0,0,2.6587,0.1187,0.1523,0.162,0.57,0.7513,0.0147,0.0651,0,0,0,0,0,0,0,Sainte-Julie,25 000 @ 99 999,V,AR590,Marguerite-D'Youville,16,Monteregie,30344
59015,2015,2014,1012967847.7,0,14514522,0,11914966,0,14054030,0,11914966,0,43,0,235760,0,196070,0,13662393,0,35019957,0,0,0,0,3933990,86798138,41360618,2142145,0.0135,0,0.0346,0,0,2560,0,0,0,2895,0,0,0,7421,0,0,0,2.0986,0.1524,0.2799,0.2951,0.7074,0.8478,0.0168,0.014,0,0,0,0,0,0,0,Saint-Amable,10 000 @ 24 999,M,AR590,Marguerite-D'Youville,16,Monteregie,11847
59020,2015,2014,2716355442.8,0,41345989,0,26864347,0,39069434,0,26852230,0,8229,0,811587,0,1583442,0,39424687,0,38499976,0,0,0,0,3998420,147074402,50728692,10661144,0.0145,0,0.0142,0,0,3402,0,0,0,3678,0,0,0,3592,0,0,0,2.8992,0.2729,0.1023,0.1107,0.5945,0.6873,0.0208,0.0405,0,0,0,0,0,0,0,Varennes,10 000 @ 24 999,V,AR590,Marguerite-D'Youville,16,Monteregie,21288
59025,2015,2014,666815319.18,0,11613293,0,6488709,0,8575888,0,6488709,0,197588,0,46162,0,590221,0,8531946,0,8487506,0,0,0,0,642300,36516026,13270484,2224444,0.0125,0,0.0127,0,0,2435,0,0,0,3031,0,0,0,3086,0,0,0,2.7517,0.2594,0.0749,0.0851,0.5935,0.7566,0.0054,0.0688,0,0,0,0,0,0,0,Vercheres,2 000 @ 9 999,M,AR590,Marguerite-D'Youville,16,Monteregie,5830
59030,2015,2014,94130800,0,1049888,0,762367,0,1049888,0,762367,0,879,0,0,0,122447,0,1113601,0,1556,0,0,0,0,3171,1712366,64240,186674,0.0118,0,0,0,0,2130,0,0,0,3032,0,0,0,4,0,0,0,26.6558,0.1778,0.003,0.0031,0.5241,0.7261,0,0.1166,0,0,0,0,0,0,0,Calixa-Lavallee,1 @ 1 999,M,AR590,Marguerite-D'Youville,16,Monteregie,511
59035,2015,2014,886598316.76,0,14522670,0,10420766,0,14172399,0,10420766,0,292617,0,154267,0,765028,0,12618057,0,23726738,0,0,0,0,3313128,51944909,26488995,2649838,0.0139,0,0.0268,0,0,2303,0,0,0,2593,0,0,0,4991,0,0,0,1.961,0.187,0.2338,0.2536,0.7011,0.7353,0.0109,0.054,0,0,0,0,0,0,0,Contrecoeur,2 000 @ 9 999,V,AR590,Marguerite-D'Youville,16,Monteregie,6900
60005,2015,2014,532729785.7,0,7590072,0,6517209,0,7580412,0,6517209,0,412,0,57780,0,85033,0,8147484,0,13223387,0,0,0,0,1263881,34527293,14356152,584110,0.0153,0,0.0248,0,0,3325,0,0,0,3834,0,0,0,6223,0,0,0,2.4051,0.0771,0.1667,0.1702,0.6539,0.8597,0.0076,0.0112,0,0,0,0,0,0,0,Charlemagne,2 000 @ 9 999,V,AR600,L'Assomption,14,Lanaudiere,5968
60013,2015,2014,8840746767.5,0,139190886,0,107122938,0,128904873,0,107038473,0,1686388,0,2906846,0,1370895,0,130882157,0,274743970,0,0,0,0,34042987,584054795,327626178,18909093,0.0146,0,0.0311,0,0,3663,0,0,0,4291,0,0,0,9125,0,0,0,1.7827,0.1467,0.2641,0.2664,0.6287,0.8304,0.0226,0.0106,0,0,0,0,0,0,0,Repentigny,25 000 @ 99 999,V,AR600,L'Assomption,14,Lanaudiere,84472
60020,2015,2014,361273596.34,0,4491096,0,3088301,0,3519135,0,3088301,0,37279,0,23563,0,95564,0,3507642,0,2630783,0,0,0,0,218061,8177411,1511141,651133,0.0096,0,0.0073,0,0,1919,0,0,0,2021,0,0,0,1532,0,0,0,5.4114,0.185,0.062,0.066,0.5106,0.8776,0.0067,0.0272,0,0,0,0,0,0,0,Saint-Sulpice,2 000 @ 9 999,P,AR600,L'Assomption,14,Lanaudiere,3477
60028,2015,2014,1993289510.5,0,34842965,0,27455020,0,34604765,0,27455020,0,1137217,0,1303879,0,98884,0,33890343,0,58520075,0,0,0,0,6019482,135834592,68581310,7732780,0.0164,0,0.0294,0,0,3428,0,0,0,3751,0,0,0,6701,0,0,0,1.9806,0.2235,0.1739,0.1822,0.6873,0.7934,0.0377,0.0029,0,0,0,0,0,0,0,L'Assomption,10 000 @ 24 999,V,AR600,L'Assomption,14,Lanaudiere,21517
60035,2015,2014,399390859.24,0,5511885,0,4447047,0,5458183,0,4447047,0,132538,0,93372,0,135283,0,5817022,0,5611650,0,0,0,0,954809,25821237,6989844,1874329,0.0142,0,0.0141,0,0,2546,0,0,0,2979,0,0,0,2941,0,0,0,3.6941,0.3434,0.1749,0.1854,0.5021,0.8147,0.0171,0.0248,0,0,0,0,0,0,0,L'Epiphanie,2 000 @ 9 999,V,AR600,L'Assomption,14,Lanaudiere,5543
60040,2015,2014,325259566,0,3403426,0,2628561,0,3383025,0,2628561,0,40851,0,0,0,91417,0,3313946,0,1586081,0,0,0,0,196342,11369990,2191996,488428,0.0101,0,0.0049,0,0,1467,0,0,0,1710,0,0,0,829,0,0,0,5.187,0.1444,0.058,0.07,0.6389,0.777,0,0.027,0,0,0,0,0,0,0,L'Epiphanie,2 000 @ 9 999,P,AR600,L'Assomption,14,Lanaudiere,3326
61005,2015,2014,459972318.19,0,6133202,0,4782757,0,5733484,0,4782757,0,2437,0,23512,0,97685,0,5973302,0,21570591,0,0,0,0,1509766,38776173,23809358,1746331,0.013,0,0.0469,0,0,1701,0,0,0,2085,0,0,0,7532,0,0,0,1.6286,0.3046,0.2633,0.2684,0.7695,0.8342,0.0041,0.017,0,0,0,0,0,0,0,Saint-Paul,2 000 @ 9 999,M,AR610,Joliette,14,Lanaudiere,5631
61013,2015,2014,307533232.97,0,5791533,0,4101877,0,5243879,0,4101877,0,0,0,28692,0,61724,0,5365765,0,11944974,0,0,0,0,1183461,32644675,13416493,937135,0.0174,0,0.0388,0,0,2618,0,0,0,3325,0,0,0,7401,0,0,0,2.4332,0.1787,0.2257,0.2321,0.6986,0.7822,0.0055,0.0118,0,0,0,0,0,0,0,Crabtree,2 000 @ 9 999,M,AR610,Joliette,14,Lanaudiere,3997
61020,2015,2014,38420445,0,541862,0,261822,0,441797,0,261822,0,0,0,2390,0,23098,0,442287,0,2317,0,0,0,0,0,1292176,24709,232587,0.0115,0,0.0001,0,0,1488,0,0,0,2485,0,0,0,13,0,0,0,52.2958,0.5265,0,0,0.829,0.5926,0.0054,0.0523,0,0,0,0,0,0,0,Saint-Pierre,1 @ 1 999,VL,AR610,Joliette,14,Lanaudiere,328
61025,2015,2014,1976766976.1,0,64917939,0,28141386,0,61816566,0,27998098,0,990363,0,2711768,0,560611,0,59686685,0,75643562,0,0,0,0,9994885,208276630,98489668,12888037,0.0297,0,0.0383,0,0,4410,0,0,0,8900,0,0,0,11470,0,0,0,2.1147,0.2085,0.1617,0.1731,0.6366,0.4529,0.0439,0.0091,0,726973,3086322,24079860,495024,3076235,20369119,Joliette,10 000 @ 24 999,V,AR610,Joliette,14,Lanaudiere,20326
61027,2015,2014,350387393.7,0,4328782,0,2843025,0,4251064,0,2843025,0,34285,0,23498,0,101027,0,3516513,0,2771436,0,0,0,0,761717,21321524,4984354,2548843,0.0099,0,0.0079,0,0,1748,0,0,0,2107,0,0,0,1677,0,0,0,4.2777,0.5996,0.1792,0.2244,0.6983,0.6688,0.0055,0.0238,0,0,0,0,0,0,0,Saint-Thomas,2 000 @ 9 999,M,AR610,Joliette,14,Lanaudiere,3313
61030,2015,2014,796198173,0,10642456,0,9104473,0,10360862,0,9086173,0,37007,0,51785,0,160163,0,12588200,0,30558668,0,0,0,0,3412362,69335677,35724411,1033348,0.0158,0,0.0384,0,0,2457,0,0,0,3327,0,0,0,8101,0,0,0,1.9408,0.0997,0.3294,0.2714,0.6629,0.877,0.005,0.0155,0,0,0,0,0,0,0,Notre-Dame-des-Prairies,2 000 @ 9 999,V,AR610,Joliette,14,Lanaudiere,9430
61035,2015,2014,1210733296.6,0,16988111,0,12239573,0,16906258,0,12216235,0,1007264,0,1281346,0,817648,0,16548075,0,31046948,0,0,0,0,4025609,78330943,36848557,3856877,0.0128,0,0.0256,0,0,2731,0,0,0,3420,0,0,0,6833,0,0,0,2.1258,0.2281,0.2381,0.2565,0.6347,0.7226,0.0758,0.0484,0,0,0,0,0,0,0,Saint-Charles-Borromee,10 000 @ 24 999,M,AR610,Joliette,14,Lanaudiere,13445
61040,2015,2014,359154567.6,0,3739290,0,2901411,0,3558867,0,2901411,0,0,0,29144,0,280529,0,3192623,0,4604994,0,0,0,0,485245,15532482,5696795,1250655,0.0089,0,0.0128,0,0,1548,0,0,0,1677,0,0,0,2419,0,0,0,2.7265,0.3514,0.1363,0.159,0.6978,0.8153,0.0082,0.0788,0,0,0,0,0,0,0,Saint-Ambroise-de-Kildare,2 000 @ 9 999,M,AR610,Joliette,14,Lanaudiere,3989
61045,2015,2014,218537501.04,0,2397776,0,1851519,0,2251940,0,1851519,0,0,0,11683,0,192223,0,2150712,0,1736990,0,0,0,0,240292,9373119,2071285,1647168,0.0098,0,0.0079,0,0,1259,0,0,0,1443,0,0,0,1166,0,0,0,4.5253,0.7314,0.1067,0.1266,0.6714,0.8222,0.0052,0.0854,0,0,0,0,0,0,0,Notre-Dame-de-Lourdes,2 000 @ 9 999,M,AR610,Joliette,14,Lanaudiere,2806
61050,2015,2014,306059968.31,0,3414465,0,2439332,0,3239059,0,2350989,0,14546,0,10459,0,57849,0,3052429,0,1374912,0,0,0,0,287259,10410144,1993131,942990,0.0099,0,0.0045,0,0,1278,0,0,0,1572,0,0,0,712,0,0,0,5.223,0.2911,0.0887,0.1003,0.6668,0.7258,0.0032,0.0179,0,0,0,0,0,0,0,Sainte-Melanie,2 000 @ 9 999,M,AR610,Joliette,14,Lanaudiere,2999
62007,2015,2014,554442744.35,0,7046671,0,5660484,0,6713667,0,5511132,0,38908,0,184154,0,315480,0,6613386,0,8256272,0,0,0,0,585755,28278250,8050933,2926789,0.0119,0,0.0149,0,0,1680,0,0,0,1898,0,0,0,2384,0,0,0,3.5124,0.4359,0.0872,0.0981,0.6648,0.8209,0.0274,0.047,0,0,0,0,0,0,0,Saint-Felix-de-Valois,2 000 @ 9 999,M,AR620,Matawinie,14,Lanaudiere,6199
62015,2015,2014,510119970.57,0,5122669,0,3821472,0,4993282,0,3821472,0,50922,0,127540,0,538395,0,4793860,0,4903752,0,0,0,0,654267,21958156,7256903,1126819,0.0093,0,0.0096,0,0,1005,0,0,0,1229,0,0,0,1271,0,0,0,3.0258,0.2257,0.131,0.1556,0.6892,0.7653,0.0255,0.1078,0,0,0,0,0,0,0,Saint-Jean-de-Matha,2 000 @ 9 999,M,AR620,Matawinie,14,Lanaudiere,4464
62020,2015,2014,230736462.8,0,2797825,0,2151428,0,2787177,0,2151428,0,18792,0,30744,0,301121,0,2635945,0,1683551,0,0,0,0,378562,10349797,2455124,524009,0.0113,0,0.0073,0,0,1071,0,0,0,1275,0,0,0,820,0,0,0,4.2156,0.188,0.1358,0.1486,0.6737,0.7719,0.011,0.108,0,0,0,0,0,0,0,Sainte-Beatrix,1 @ 1 999,M,AR620,Matawinie,14,Lanaudiere,1926
62025,2015,2014,436709147,0,6084546,0,4161951,0,5292645,0,4161951,0,19186,0,64114,0,476224,0,4638333,0,8490257,0,0,0,0,587512,17636690,9393891,1465118,0.0106,0,0.0194,0,0,1105,0,0,0,1153,0,0,0,2119,0,0,0,1.8775,0.2768,0.111,0.1301,0.7402,0.7864,0.0121,0.09,0,0,0,0,0,0,0,Saint-Alphonse-Rodriguez,2 000 @ 9 999,M,AR620,Matawinie,14,Lanaudiere,3156
62030,2015,2014,181792078.4,0,2043767,0,1554505,0,1919681,0,1554505,0,0,0,4408,0,104629,0,1851137,0,436494,0,0,0,0,133022,4766286,827898,207130,0.0102,0,0.0024,0,0,969,0,0,0,1107,0,0,0,261,0,0,0,5.7571,0.1079,0.0693,0.0745,0.7683,0.8098,0.0023,0.0545,0,0,0,0,0,0,0,Sainte-Marcelline-de-Kildare,1 @ 1 999,M,AR620,Matawinie,14,Lanaudiere,1548
62037,2015,2014,1086740187.4,0,15588630,0,12132474,0,14806745,0,12053602,0,81341,0,255306,0,546756,0,14928709,0,26320681,0,0,0,0,1759098,51676751,27687726,3355516,0.0137,0,0.0242,0,0,1385,0,0,0,1584,0,0,0,2809,0,0,0,1.8664,0.2266,0.1188,0.1237,0.6631,0.8141,0.0172,0.0369,0,0,0,0,0,0,0,Rawdon,10 000 @ 24 999,M,AR620,Matawinie,14,Lanaudiere,10857
62047,2015,2014,730986658.81,0,9844480,0,7913760,0,9342436,0,7411716,0,5770,0,181676,0,605402,0,9318997,0,6574072,0,0,0,0,1432846,25230716,10706024,665785,0.0127,0,0.009,0,0,837,0,0,0,920,0,0,0,650,0,0,0,2.3567,0.0713,0.1534,0.151,0.7041,0.7933,0.0194,0.0648,0,0,0,0,0,0,0,Chertsey,2 000 @ 9 999,M,AR620,Matawinie,14,Lanaudiere,4926
62053,2015,2014,227810259.6,0,2618382,0,2278260,0,2618382,0,2278260,0,3491,0,15170,0,75245,0,2578754,0,1540683,0,0,0,0,387506,6115448,2093770,359034,0.0113,0,0.0068,0,0,1301,0,0,0,1386,0,0,0,829,0,0,0,2.9208,0.1371,0.148,0.1542,0.5848,0.8701,0.0058,0.0287,0,0,0,0,0,0,0,Entrelacs,1 @ 1 999,M,AR620,Matawinie,14,Lanaudiere,935
62055,2015,2014,266723460.8,0,2874950,0,2292831,0,2874950,0,2292831,0,3280,0,120117,0,349790,0,3035570,0,2948847,0,0,0,0,171568,8149685,3076073,509296,0.0114,0,0.0111,0,0,1235,0,0,0,1498,0,0,0,1457,0,0,0,2.6494,0.1771,0.0597,0.0614,0.6876,0.7975,0.0418,0.1217,0,0,0,0,0,0,0,Notre-Dame-de-la-Merci,1 @ 1 999,M,AR620,Matawinie,14,Lanaudiere,1013
62060,2015,2014,1337327045.9,0,13641182,0,11672340,0,13634862,0,11672340,0,0,0,237429,0,426324,0,13214353,0,17486300,0,0,0,0,2025629,34096461,20415305,1593843,0.0099,0,0.0131,0,0,1636,0,0,0,1693,0,0,0,2241,0,0,0,1.6701,0.1169,0.1486,0.1514,0.6029,0.8561,0.0174,0.0313,0,0,0,0,0,0,0,Saint-Donat,2 000 @ 9 999,M,AR620,Matawinie,14,Lanaudiere,4155
62065,2015,2014,406609369.26,0,4541581,0,3602648,0,4324014,0,3602648,0,66718,0,49729,0,173343,0,4303368,0,6459480,0,0,0,0,535905,14537420,7459991,348523,0.0104,0,0.0159,0,0,955,0,0,0,1091,0,0,0,1664,0,0,0,1.9487,0.0806,0.1239,0.1316,0.6761,0.8332,0.0115,0.0401,0,0,0,0,0,0,0,Saint-Come,2 000 @ 9 999,P,AR620,Matawinie,14,Lanaudiere,2260
62070,2015,2014,177974875.73,0,2637468,0,1896441,0,2445555,0,1896441,0,13280,0,73882,0,232184,0,2208385,0,2060268,0,0,0,0,291364,8110264,2387962,1258927,0.0123,0,0.0116,0,0,1066,0,0,0,1194,0,0,0,1121,0,0,0,3.3963,0.5148,0.1191,0.1375,0.6568,0.7755,0.0302,0.0949,0,0,0,0,0,0,0,Sainte-Emelie-de-l'Energie,1 @ 1 999,M,AR620,Matawinie,14,Lanaudiere,1642
62075,2015,2014,282939951.98,0,3104824,0,2475119,0,2891508,0,2382493,0,0,0,60171,0,211075,0,3139933,0,2291450,0,0,0,0,393437,11186748,2780206,961491,0.0111,0,0.0081,0,0,850,0,0,0,1055,0,0,0,770,0,0,0,4.0237,0.3325,0.1361,0.1382,0.6961,0.824,0.0208,0.073,0,0,0,0,0,0,0,Saint-Damien,1 @ 1 999,P,AR620,Matawinie,14,Lanaudiere,1978
62080,2015,2014,188050679.02,0,2354857,0,1701406,0,2276220,0,1701406,0,11769,0,179390,0,290283,0,2289844,0,1265942,0,0,0,0,190442,8837738,2680234,920136,0.0121,0,0.0067,0,0,662,0,0,0,829,0,0,0,461,0,0,0,3.2974,0.4042,0.0837,0.0906,0.6098,0.7475,0.0788,0.1275,0,0,0,0,0,0,0,Saint-Zenon,1 @ 1 999,M,AR620,Matawinie,14,Lanaudiere,1265
62085,2015,2014,445958368.71,0,5218601,0,3685867,0,5228365,0,3685867,0,10230,0,294611,0,501702,0,5597875,0,5569786,0,0,0,0,1262569,27005055,8944487,-370661,0.0125,0,0.0125,0,0,971,0,0,0,1337,0,0,0,1332,0,0,0,3.0192,-0.0709,0.2415,0.2377,0.5807,0.705,0.0563,0.096,0,0,0,0,0,0,0,Saint-Michel-des-Saints,2 000 @ 9 999,M,AR620,Matawinie,14,Lanaudiere,2448
63005,2015,2014,103357031.6,0,1255311,0,948552,0,1131571,0,948552,0,11555,0,5899,0,95102,0,1012863,0,471047,0,0,0,0,79023,3751181,444059,308868,0.0097,0,0.0046,0,0,1227,0,0,0,1235,0,0,0,581,0,0,0,8.4475,0.273,0.0698,0.0838,0.6083,0.8383,0.0052,0.084,0,0,0,0,0,0,0,Sainte-Marie-Salome,1 @ 1 999,P,AR630,Montcalm,14,Lanaudiere,1193
63013,2015,2014,375162111.9,0,5112185,0,3785458,0,4704464,0,3785458,0,39021,0,182432,0,261973,0,4700429,0,5038740,0,0,0,0,609123,23135566,9042283,1200015,0.0124,0,0.0134,0,0,2031,0,0,0,2347,0,0,0,2537,0,0,0,2.5586,0.2551,0.1295,0.1436,0.6656,0.8047,0.0388,0.0557,0,0,0,0,0,0,0,Saint-Jacques,2 000 @ 9 999,M,AR630,Montcalm,14,Lanaudiere,4111
63023,2015,2014,160488447.76,0,1978289,0,1431871,0,1794127,0,1431871,0,20331,0,6869,0,238141,0,1647350,0,497087,0,0,0,0,121793,5571132,428881,741077,0.0101,0,0.0031,0,0,1855,0,0,0,1930,0,0,0,590,0,0,0,12.9899,0.4131,0.0679,0.0802,0.6042,0.7981,0.0038,0.1327,0,0,0,0,0,0,0,Saint-Alexis,1 @ 1 999,M,AR630,Montcalm,14,Lanaudiere,1461
63030,2015,2014,261940573,0,3030486,0,2484718,0,2901470,0,2484718,0,79134,0,25295,0,92889,0,3240664,0,1858729,0,0,0,0,123054,9064912,2034432,276907,0.0121,0,0.0071,0,0,2269,0,0,0,2609,0,0,0,1534,0,0,0,4.4557,0.0954,0.0424,0.0433,0.5219,0.8564,0.0087,0.032,0,0,0,0,0,0,0,Saint-Esprit,1 @ 1 999,M,AR630,Montcalm,14,Lanaudiere,1963
63035,2015,2014,575471954.04,0,9810950,0,5591168,0,7755075,0,5591168,0,75,0,161959,0,142894,0,6958919,0,12222485,0,0,0,0,826750,35915967,11241857,3357772,0.0121,0,0.0212,0,0,2384,0,0,0,2733,0,0,0,4801,0,0,0,3.1948,0.433,0.1066,0.1334,0.747,0.721,0.0209,0.0184,0,0,0,0,0,0,0,Saint-Roch-de-l'Achigan,2 000 @ 9 999,M,AR630,Montcalm,14,Lanaudiere,5115
63040,2015,2014,59864742,0,479910,0,342009,0,410292,0,342009,0,0,0,1048,0,43589,0,448305,0,81960,0,0,0,0,455,1035675,81898,433859,0.0075,0,0.0014,0,0,2250,0,0,0,2477,0,0,0,453,0,0,0,12.6459,1.0574,0.0011,0.0011,0.5112,0.8336,0.0026,0.1062,0,0,0,0,0,0,0,Saint-Roch-Ouest,1 @ 1 999,M,AR630,Montcalm,14,Lanaudiere,279
63048,2015,2014,1526077625.7,0,29319857,0,16019828,0,19432115,0,16019828,0,71013,0,295113,0,1168153,0,19874197,0,39386118,0,0,0,0,3982632,77915845,38820375,4946710,0.013,0,0.0258,0,0,1745,0,0,0,1989,0,0,0,3956,0,0,0,2.0071,0.2546,0.205,0.2024,0.7427,0.8244,0.0152,0.0601,0,0,0,0,0,0,0,Saint-Lin--Laurentides,10 000 @ 24 999,V,AR630,Montcalm,14,Lanaudiere,19072
63055,2015,2014,510495061.85,0,8961683,0,6838050,0,8320542,0,6838050,0,0,0,73760,0,501951,0,8772150,0,7661951,0,0,0,0,747597,15256976,8441191,662145,0.0172,0,0.015,0,0,1215,0,0,0,1356,0,0,0,1184,0,0,0,1.8074,0.0796,0.0898,0.0879,0.5568,0.8218,0.0089,0.0603,0,0,0,0,0,0,0,Saint-Calixte,2 000 @ 9 999,M,AR630,Montcalm,14,Lanaudiere,6124
63060,2015,2014,795149868.03,0,12679833,0,9716178,0,11504479,0,9716178,0,78249,0,231813,0,476563,0,12445210,0,7880595,0,0,0,0,1823960,29356246,18440537,1321579,0.0156,0,0.0099,0,0,1528,0,0,0,1758,0,0,0,1120,0,0,0,1.5919,0.1149,0.1585,0.1611,0.5464,0.8446,0.0201,0.0414,0,0,0,0,0,0,0,Sainte-Julienne,2 000 @ 9 999,M,AR630,Montcalm,14,Lanaudiere,9835
63065,2015,2014,206159988.87,0,2062925,0,1566079,0,1859208,0,1566079,0,11735,0,39023,0,106383,0,1984425,0,1239446,0,0,0,0,142210,5666101,1089304,439238,0.0096,0,0.006,0,0,1286,0,0,0,1501,0,0,0,943,0,0,0,5.2016,0.2363,0.0765,0.0761,0.6188,0.8423,0.021,0.0572,0,0,0,0,0,0,0,Saint-Liguori,2 000 @ 9 999,P,AR630,Montcalm,14,Lanaudiere,2010
64008,2015,2014,11830393040,0,220195662,0,150716162,0,196107747,0,150716162,0,6573777,0,5286168,0,3722335,0,197413247,0,462573402,0,0,0,0,48488667,990152979,542279348,33465554,0.0161,0,0.0391,0,0,3857,0,0,0,4575,0,0,0,11089,0,0,0,1.8259,0.1706,0.2473,0.2551,0.7222,0.7685,0.027,0.019,0,0,0,0,0,0,0,Terrebonne,100 000 et plus,V,AR640,Les Moulins,14,Lanaudiere,110285
64015,2015,2014,4806222208.2,0,75769683,0,60205850,0,72261747,0,60205850,0,11562,0,1409038,0,1853365,0,70233249,0,135732506,0,0,0,0,17834094,318592750,161584796,9724492,0.0146,0,0.0282,0,0,3295,0,0,0,3658,0,0,0,7071,0,0,0,1.9717,0.1346,0.2468,0.2525,0.6616,0.8332,0.0195,0.0256,0,0,0,0,0,0,0,Mascouche,25 000 @ 99 999,V,AR640,Les Moulins,14,Lanaudiere,45564
65005,2015,2014,49235759966,0,898448555,0,643664757,0,843630898,0,643188246,0,23229,0,19087716,0,58253671,0,801071023,0,700700982,0,0,0,0,192172723,3090834277,1206038049,170444077,0.0163,0,0.0142,0,0,4768,0,0,0,5422,0,0,0,4743,0,0,0,2.5628,0.202,0.2278,0.2346,0.6046,0.7624,0.0226,0.0691,0,0,0,0,0,0,0,Laval,100 000 et plus,V,AR650,Laval,13,Laval,416215
66007,2015,2014,1042665808.4,0,37714758,0,33980751,0,37714758,0,33980751,0,70929,0,89938,0,131876,0,32671827,0,41689401,0,0,0,0,2777955,75211669,21271336,22495907,0.0313,0,0.04,0,0,28341,0,0,0,25915,0,0,0,33139,0,0,0,3.5358,0.5965,0.0737,0.0875,0.4921,0.901,0.0024,0.0035,0,0,0,0,0,0,0,Montreal-Est,2 000 @ 9 999,V,AR661,Hors MRC - Montreal,06,Montreal,3765
66023,2015,2014,225328091279,0,6280971000,0,3045648000,3015782000,5749686000,0,3045648000,3015782000,410000,233000,250957000,250957000,410652000,0,5674662000,0,0,4977549000,5347269000,1981137000,3366132000,1124130000,18147783000,11459876000,401473000,0.0234,0,0.0221,0,0,7653,0,0,0,12968,0,0,0,12240,0,0,0,1.5836,0.0698,0.1955,0.2029,0.5733,0.5297,0.0436,0.0714,0,0,0,0,0,0,0,Montreal,100 000 et plus,V,AR661,Hors MRC - Montreal,06,Montreal,1698062
66032,2015,2014,8109961396.1,0,136118442,0,82788135,0,133875496,0,82788135,0,549224,0,2926129,0,2925052,0,119275368,0,89614119,0,0,0,0,15015132,211740742,82383757,40225020,0.0146,0,0.011,0,0,14591,0,0,0,20400,0,0,0,15398,0,0,0,2.5702,0.3005,0.1122,0.1208,0.5958,0.6184,0.0219,0.0218,0,985978,3295252,29180219,587935,2353047,27094174,Westmount,10 000 @ 24 999,V,AR661,Hors MRC - Montreal,06,Montreal,20111
66047,2015,2014,963339020.4,0,15632120,0,12898612,0,14899011,0,12898612,0,24518,0,239617,0,184989,0,14689896,0,21691050,0,0,0,0,2030034,34619194,21002583,2089657,0.0152,0,0.0225,0,0,8343,0,0,0,9189,0,0,0,13591,0,0,0,1.6483,0.1403,0.1363,0.1399,0.6443,0.8657,0.0161,0.0124,0,0,0,0,0,0,0,Montreal-Ouest,2 000 @ 9 999,V,AR661,Hors MRC - Montreal,06,Montreal,5166
