"cod_geo","nom_mun","designation","population","facteur_comparatif","RFU0100","RFU0200","RFU0300","RFU0400","RFU0500","RFU0600","RFU0700","RFU0710","RFU0750","RFU0755","RFU0760","RFU0800","RFU0900","RFU1000","RFU1100","RFU1300","RFU1400","RFU1501","RFU1502","RFU1600","RFU3000","no_classe_population","classe_population","cod_mrc","nom_mrc","cod_cm","nom_cm","no_reg","desc_reg" 
85095,"Guérin","CT",317,"1.00","14422600.00","327400.00","9557800.00","1980200.00","6484800.00","938700.00","33711500.00","0.00","33711500.00","0.00","0.00","0.00","0.00","0.00","1400.00","0.00","0.00","231374.00","143.00","0.00","33944417.00",1,"1 @ 1 999","AR850","Témiscamingue",,,8,"Abitibi-Témiscamingue"
85100,"Nédélec","CT",338,"1.00","11694200.00","1176200.00","1387700.00","587600.00","20961900.00","357700.00","36165300.00","0.00","36165300.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","614042.00","0.00","0.00","36779342.00",1,"1 @ 1 999","AR850","Témiscamingue",,,8,"Abitibi-Témiscamingue"
85105,"Rémigny","M",276,"1.00","16747500.00","654300.00","10222700.00","296200.00","7529400.00","779700.00","36229800.00","0.00","36229800.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","36229800.00",1,"1 @ 1 999","AR850","Témiscamingue",,,8,"Abitibi-Témiscamingue"
86042,"Rouyn-Noranda","V",43092,"1.00","2843227700.00","1000149900.00","259419000.00","844405000.00","42037600.00","77196500.00","5066435700.00","30500.00","5066405200.00","100.00","30500.00","0.00","0.00","31644100.00","12176000.00","98144384.00","113530651.00","35564600.50","66923499.50","0.00","5424418935.00",4,"25 000 @ 99 999","AR861","Hors MRC - Rouyn-Noranda",,,8,"Abitibi-Témiscamingue"
87005,"Duparquet","V",711,"1.01","51279821.00","4747909.00","8769931.00","2356330.00","0.00","528937.00","67682928.00","0.00","67682928.00","0.00","0.00","0.00","0.00","0.00","97667.00","0.00","0.00","574398.11","361.08","0.00","68355354.19",1,"1 @ 1 999","AR870","Abitibi-Ouest",,,8,"Abitibi-Témiscamingue"
87010,"Rapide-Danseur","M",359,"1.12","27819120.00","317072.00","5524624.00","381920.00","1016848.00","2173472.00","37233056.00","0.00","37233056.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2091165.44","0.00","0.00","0.00","39324221.44",1,"1 @ 1 999","AR870","Abitibi-Ouest",,,8,"Abitibi-Témiscamingue"
87015,"Roquemaure","M",418,"1.01","16074958.00","361176.00","3778410.00","214726.00","4115245.00","1285528.00","25830043.00","0.00","25830043.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","271600.62","0.00","0.00","26101643.62",1,"1 @ 1 999","AR870","Abitibi-Ouest",,,8,"Abitibi-Témiscamingue"
87020,"Gallichan","M",487,"1.10","27273730.00","624030.00","7021960.00","148390.00","2344980.00","1670021.10","39083111.10","0.00","39083111.10","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","6763.90","0.00","39089875.00",1,"1 @ 1 999","AR870","Abitibi-Ouest",,,8,"Abitibi-Témiscamingue"
87025,"Palmarolle","M",1388,"1.09","88179038.00","5307864.00","6023231.00","4215357.00","13728659.00","1408280.00","118862429.00","0.00","118862429.00","0.00","0.00","0.00","0.00","0.00","0.00","871221.20","0.00","0.00","930310.10","0.00","120663960.29",1,"1 @ 1 999","AR870","Abitibi-Ouest",,,8,"Abitibi-Témiscamingue"
87030,"Sainte-Germaine-Boulé","M",978,"1.08","42975576.00","2311848.00","1284660.00","3061584.00","10595556.00","867456.00","61096680.00","0.00","61096680.00","0.00","0.00","0.00","0.00","0.00","0.00","432937.44","0.00","588339.18","0.00","0.00","62117956.62",1,"1 @ 1 999","AR870","Abitibi-Ouest",,,8,"Abitibi-Témiscamingue"
87035,"Poularies","M",674,"1.19","28223706.00","1637797.00","1648983.00","1039227.00","8274665.00","1271039.00","42095417.00","0.00","42095417.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","599253.66","0.00","0.00","42694670.66",1,"1 @ 1 999","AR870","Abitibi-Ouest",,,8,"Abitibi-Témiscamingue"
87042,"Taschereau","M",942,"1.14","31581078.00","3059988.00","4105368.00","2388756.00","1849308.00","1085166.00","44069664.00","0.00","44069664.00","0.00","0.00","0.00","0.00","388284.00","67488.00","0.00","0.00","436649.07","99442.20","0.00","45061527.27",1,"1 @ 1 999","AR870","Abitibi-Ouest",,,8,"Abitibi-Témiscamingue"
87050,"Authier","M",267,"1.11","11057931.00","426795.00","610944.00","890775.00","1188810.00","1230768.00","15406023.00","4995.00","15401028.00","100.00","4995.00","0.00","0.00","6882.00","0.00","0.00","0.00","0.00","0.00","0.00","15412905.00",1,"1 @ 1 999","AR870","Abitibi-Ouest",,,8,"Abitibi-Témiscamingue"
87058,"Macamic","V",2686,"1.23","141275955.00","15795906.00","7427724.00","7990080.00","9947748.00","2995050.00","185432463.00","0.00","185432463.00","0.00","0.00","0.00","0.00","2203176.00","105288.00","11217392.75","0.00","1150320.60","2992240.68","0.00","203100881.03",2,"2 000 @ 9 999","AR870","Abitibi-Ouest",,,8,"Abitibi-Témiscamingue"
87070,"Sainte-Hélène-de-Mancebourg","P",358,"1.18","18869262.00","348218.00","3002982.00","166498.00","4136254.00","723930.00","27247144.00","0.00","27247144.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","518538.02","0.00","0.00","27765682.02",1,"1 @ 1 999","AR870","Abitibi-Ouest",,,8,"Abitibi-Témiscamingue"
87075,"Clerval","M",445,"1.03","22683690.00","159650.00","10212141.00","80031.00","4969132.00","817923.00","38922567.00","0.00","38922567.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","147.29","0.00","38922714.29",1,"1 @ 1 999","AR870","Abitibi-Ouest",,,8,"Abitibi-Témiscamingue"
87080,"La Reine","M",335,"1.22","10581548.00","574620.00","761768.00","1807552.00","4780814.00","1006622.00","19512924.00","0.00","19512924.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1570.14","0.00","19514494.14",1,"1 @ 1 999","AR870","Abitibi-Ouest",,,8,"Abitibi-Témiscamingue"
87085,"Dupuy","M",911,"1.11","42744102.00","2988564.00","1354200.00","1281273.00","7424013.00","872682.00","56664834.00","0.00","56664834.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","945237.15","238.10","0.00","57610309.25",1,"1 @ 1 999","AR870","Abitibi-Ouest",,,8,"Abitibi-Témiscamingue"
87090,"La Sarre","V",7287,"1.01","364925221.00","94871219.00","39554933.00","138700169.00","5681755.00","6352294.00","650085591.00","0.00","650085591.00","0.00","0.00","0.00","0.00","2198467.00","1818.00","14702895.22","0.00","4559366.24","21520864.37","0.00","693069001.83",2,"2 000 @ 9 999","AR870","Abitibi-Ouest",,,8,"Abitibi-Témiscamingue"
87095,"Chazel","M",275,"1.22","14346712.00","245098.00","1342244.00","340746.00","1704462.00","1334558.00","19313820.00","0.00","19313820.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","19313820.00",1,"1 @ 1 999","AR870","Abitibi-Ouest",,,8,"Abitibi-Témiscamingue"
87100,"Authier-Nord","M",295,"1.04","9036144.00","81952.00","2825472.00","63856.00","2005016.00","932776.00","14945216.00","0.00","14945216.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","376559.04","0.00","0.00","15321775.04",1,"1 @ 1 999","AR870","Abitibi-Ouest",,,8,"Abitibi-Témiscamingue"
87105,"Val-Saint-Gilles","M",166,"1.09","6634394.00","0.00","1333070.00","0.00","0.00","611817.00","8579281.00","0.00","8579281.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","8579281.00",1,"1 @ 1 999","AR870","Abitibi-Ouest",,,8,"Abitibi-Témiscamingue"
87110,"Clermont","CT",496,"1.15","30578155.00","368230.00","3348225.00","512900.00","1691880.00","1079735.00","37579125.00","0.00","37579125.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","420580.88","0.00","0.00","37999705.88",1,"1 @ 1 999","AR870","Abitibi-Ouest",,,8,"Abitibi-Témiscamingue"
87115,"Normétal","M",763,"1.14","16897650.00","2571498.00","715236.00","1831410.00","0.00","245670.00","22261464.00","0.00","22261464.00","0.00","0.00","0.00","0.00","0.00","76836.00","0.00","0.00","1478835.93","0.00","0.00","23817135.93",1,"1 @ 1 999","AR870","Abitibi-Ouest",,,8,"Abitibi-Témiscamingue"
87120,"Saint-Lambert","P",200,"1.11","6373176.00","0.00","435786.00","21867.00","1049505.00","465645.00","8345979.00","0.00","8345979.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","8345979.00",1,"1 @ 1 999","AR870","Abitibi-Ouest",,,8,"Abitibi-Témiscamingue"
88005,"Champneuf","M",132,"1.00","2849100.00","0.00","651600.00","540700.00","42300.00","651900.00","4735600.00","0.00","4735600.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","4735600.00",1,"1 @ 1 999","AR880","Abitibi",,,8,"Abitibi-Témiscamingue"
88010,"Rochebaucourt","M",135,"1.00","3153700.00","0.00","669200.00","669800.00","2393700.00","436500.00","7322900.00","0.00","7322900.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1287.00","0.00","7324187.00",1,"1 @ 1 999","AR880","Abitibi",,,8,"Abitibi-Témiscamingue"
88015,"La Morandière","M",203,"1.00","8338600.00","376400.00","1658200.00","1317600.00","1602500.00","2585100.00","15878400.00","0.00","15878400.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","261761.50","762261.50","0.00","16902423.00",1,"1 @ 1 999","AR880","Abitibi",,,8,"Abitibi-Témiscamingue"
88022,"Barraute","M",2008,"1.01","87140679.00","15420983.00","26233336.00","10833765.00","6736700.00","4157968.00","150523431.00","0.00","150523431.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1200357.73","3375834.61","0.00","155099623.34",2,"2 000 @ 9 999","AR880","Abitibi",,,8,"Abitibi-Témiscamingue"
88030,"La Corne","M",791,"1.00","64185500.00","3041400.00","12913700.00","22516100.00","2090500.00","3506000.00","108253200.00","0.00","108253200.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","472329.00","0.00","0.00","108725529.00",1,"1 @ 1 999","AR880","Abitibi",,,8,"Abitibi-Témiscamingue"
88035,"Landrienne","CT",921,"1.02","51111894.00","5288394.00","7169274.00","6670698.00","4591326.00","1557642.00","76389228.00","0.00","76389228.00","0.00","0.00","0.00","0.00","0.00","61404.00","0.00","0.00","613268.37","0.00","0.00","77063900.37",1,"1 @ 1 999","AR880","Abitibi",,,8,"Abitibi-Témiscamingue"
88040,"Saint-Marc-de-Figuery","P",930,"1.01","76942507.00","4357342.00","6395017.00","1106369.15","6418146.00","5896885.00","101116266.15","0.00","101116266.15","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","467158.84","1227.66","0.00","101584652.64",1,"1 @ 1 999","AR880","Abitibi",,,8,"Abitibi-Témiscamingue"
88045,"La Motte","M",476,"1.00","35788900.00","2465700.00","6129500.00","1408000.00","3617000.00","2843084.00","52252184.00","0.00","52252184.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","446589.00","0.00","0.00","52698773.00",1,"1 @ 1 999","AR880","Abitibi",,,8,"Abitibi-Témiscamingue"
88050,"Saint-Mathieu-d'Harricana","M",810,"1.02","64109958.00","1141176.00","6911928.00","19233018.00","2007360.00","2434842.00","95838282.00","0.00","95838282.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","431089.23","583.44","0.00","96269954.67",1,"1 @ 1 999","AR880","Abitibi",,,8,"Abitibi-Témiscamingue"
88055,"Amos","V",12651,"1.00","699354500.00","229888000.00","61688500.00","300505100.00","9531000.00","21453200.00","1322420300.00","0.00","1322420300.00","0.00","0.00","0.00","0.00","97214000.00","0.00","44203217.50","0.00","8310802.50","32192875.00","0.00","1504341195.00",3,"10 000 @ 24 999","AR880","Abitibi",,,8,"Abitibi-Témiscamingue"
88060,"Saint-Félix-de-Dalquier","M",961,"1.00","54133000.00","4181000.00","8052100.00","3729300.00","4443200.00","2068600.00","76607200.00","0.00","76607200.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","856069.50","0.00","0.00","77463269.50",1,"1 @ 1 999","AR880","Abitibi",,,8,"Abitibi-Témiscamingue"
88065,"Saint-Dominique-du-Rosaire","M",440,"1.00","25579200.00","1072200.00","5470300.00","3772500.00","697700.00","1595400.00","38187300.00","0.00","38187300.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","414271.00","500.50","0.00","38602071.50",1,"1 @ 1 999","AR880","Abitibi",,,8,"Abitibi-Témiscamingue"
88070,"Berry","M",510,"1.00","30563200.00","689600.00","8138200.00","2426900.00","3186400.00","1451300.00","46455600.00","0.00","46455600.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","600242.50","0.00","0.00","47055842.50",1,"1 @ 1 999","AR880","Abitibi",,,8,"Abitibi-Témiscamingue"
88075,"Trécesson","CT",1236,"1.00","100238200.00","5461000.00","12970100.00","7815500.00","1941100.00","5145200.00","133571100.00","0.00","133571100.00","0.00","0.00","0.00","0.00","2448300.00","0.00","0.00","0.00","497354.00","21950.50","0.00","136538704.50",1,"1 @ 1 999","AR880","Abitibi",,,8,"Abitibi-Témiscamingue"
88080,"Launay","CT",224,"1.00","10418300.00","448800.00","986500.00","2558000.00","2300400.00","900500.00","17612500.00","0.00","17612500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","307664.50","16373.50","0.00","17936538.00",1,"1 @ 1 999","AR880","Abitibi",,,8,"Abitibi-Témiscamingue"
88085,"Sainte-Gertrude-Manneville","M",785,"1.00","47393600.00","1932600.00","2640100.00","3562800.00","4655900.00","2004900.00","62189900.00","0.00","62189900.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1140139.00","500.50","0.00","63330539.50",1,"1 @ 1 999","AR880","Abitibi",,,8,"Abitibi-Témiscamingue"
88090,"Preissac","M",943,"1.00","96892000.00","3684800.00","21181800.00","46785800.00","283000.00","6868100.00","175695500.00","0.00","175695500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","482053.00","10010.00","0.00","176187563.00",1,"1 @ 1 999","AR880","Abitibi",,,8,"Abitibi-Témiscamingue"
89008,"Val-d'Or","V",32931,"1.00","2199849000.00","717688000.00","246970100.00","730310400.00","12257500.00","69165800.00","3976240800.00","0.00","3976240800.00","0.00","0.00","0.00","0.00","15348500.00","2393000.00","42731227.50","18265942.50","25544447.50","39429032.50","0.00","4119952950.00",4,"25 000 @ 99 999","AR890","La Vallée-de-l'Or",,,8,"Abitibi-Témiscamingue"
89010,"Rivière-Héva","M",1499,"0.99","140141925.00","3467772.00","14549832.00","1517076.00","5945049.00","5669136.00","171290790.00","0.00","171290790.00","0.00","0.00","0.00","0.00","0.00","114048.00","163629.18","0.00","384291.77","0.00","0.00","171952758.95",1,"1 @ 1 999","AR890","La Vallée-de-l'Or",,,8,"Abitibi-Témiscamingue"
89015,"Malartic","V",3279,"1.02","127750308.00","55244424.00","15333150.00","124763850.00","0.00","2402916.00","325494648.00","0.00","325494648.00","0.00","0.00","0.00","0.00","22950.00","0.00","23029106.10","0.00","6154562.70","12266461.35","0.00","366967728.15",2,"2 000 @ 9 999","AR890","La Vallée-de-l'Or",,,8,"Abitibi-Témiscamingue"
89040,"Senneterre","V",2755,"1.01","91785568.00","28115673.00","53985207.00","37269202.00","171296.00","4114841.00","215441787.00","0.00","215441787.00","0.00","0.00","0.00","0.00","2262400.00","350975.00","3974943.38","0.00","2990062.08","4399121.16","0.00","229419288.61",2,"2 000 @ 9 999","AR890","La Vallée-de-l'Or",,,8,"Abitibi-Témiscamingue"
89045,"Senneterre","P",1152,"0.99","82517886.00","1491930.00","15574086.00","2845953.00","3244131.00","8203635.00","113877621.00","0.00","113877621.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","113877621.00",1,"1 @ 1 999","AR890","La Vallée-de-l'Or",,,8,"Abitibi-Témiscamingue"
89050,"Belcourt","M",217,"0.99","6981084.00","304722.00","1388178.00","246807.00","3580533.00","1451736.00","13953060.00","0.00","13953060.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","566.28","0.00","13953626.28",1,"1 @ 1 999","AR890","La Vallée-de-l'Or",,,8,"Abitibi-Témiscamingue"
90012,"La Tuque","V",10903,"1.06","441720232.00","113974168.00","290185600.00","263629632.00","6178528.00","22505178.00","1138193338.00","0.00","1138193338.00","0.00","0.00","0.00","0.00","5623088.00","1840213.00","39609107.98","0.00","13794462.11","23520289.65","0.00","1222580498.74",3,"10 000 @ 24 999","AR901","Hors MRC - La Tuque",,,4,"Mauricie"
90017,"La Bostonnais","M",633,"0.99","30420423.00","1509255.00","9063945.00","10835352.00","603306.00","3369564.00","55801845.00","0.00","55801845.00","0.00","0.00","0.00","0.00","322938.00","0.00","0.00","0.00","0.00","0.00","0.00","56124783.00",1,"1 @ 1 999","AR901","Hors MRC - La Tuque",,,4,"Mauricie"
90027,"Lac-Édouard","M",188,"1.03","13155984.00","408601.00","50993446.00","2081836.00","415193.00","2961147.00","70016207.00","0.00","70016207.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","70016207.00",1,"1 @ 1 999","AR901","Hors MRC - La Tuque",,,4,"Mauricie"
91005,"Lac-Bouchette","M",1179,"1.03","52633412.00","5999853.00","45942223.00","22002036.00","879105.00","16245160.00","143701789.00","0.00","143701789.00","0.00","0.00","0.00","0.00","2575.00","95687.00","0.00","0.00","1116237.27","0.00","0.00","144916288.27",1,"1 @ 1 999","AR910","Le Domaine-du-Roy",,,2,"Saguenay--Lac-Saint-Jean"
91010,"Saint-André-du-Lac-Saint-Jean","VL",479,"1.01","14820134.00","1565500.00","7188170.00","8698322.00","2710739.00","7280686.00","42263551.00","0.00","42263551.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1134136.58","433.29","0.00","43398120.87",1,"1 @ 1 999","AR910","Le Domaine-du-Roy",,,2,"Saguenay--Lac-Saint-Jean"
91015,"Saint-François-de-Sales","M",630,"1.08","20538468.00","2905524.00","11157696.00","4715496.00","2342520.00","6474708.00","48134412.00","0.00","48134412.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1262083.68","463.32","0.00","49396959.00",1,"1 @ 1 999","AR910","Le Domaine-du-Roy",,,2,"Saguenay--Lac-Saint-Jean"
91020,"Chambord","M",1781,"1.03","102998558.00","13948260.00","59487135.00","27688975.00","12144833.00","13309351.00","229577112.00","0.00","229577112.00","0.00","0.00","0.00","0.00","1030.00","117523.00","875659.14","0.00","1703408.85","0.00","0.00","232274732.99",1,"1 @ 1 999","AR910","Le Domaine-du-Roy",,,2,"Saguenay--Lac-Saint-Jean"
91025,"Roberval","V",9885,"1.03","447686307.00","114880844.00","61403347.00","119253503.00","10933656.00","16202930.00","770360587.00","0.00","770360587.00","0.00","0.00","0.00","0.00","88477515.00","814318.00","77929485.34","0.00","5072446.67","19371138.93","0.00","962025490.93",2,"2 000 @ 9 999","AR910","Le Domaine-du-Roy",,,2,"Saguenay--Lac-Saint-Jean"
91030,"Sainte-Hedwidge","M",872,"1.00","39425800.00","3097600.00","18010500.00","4279300.00","1599700.00","4733200.00","71146100.00","0.00","71146100.00","0.00","0.00","0.00","0.00","157200.00","0.00","0.00","0.00","656441.50","0.00","0.00","71959741.50",1,"1 @ 1 999","AR910","Le Domaine-du-Roy",,,2,"Saguenay--Lac-Saint-Jean"
91035,"Saint-Prime","M",2799,"1.00","145932700.00","19962600.00","22043400.00","25246300.00","38663800.00","8427600.00","260276400.00","0.00","260276400.00","0.00","0.00","0.00","0.00","0.00","78500.00","637975.00","0.00","2006719.00","143.00","0.00","262999737.00",2,"2 000 @ 9 999","AR910","Le Domaine-du-Roy",,,2,"Saguenay--Lac-Saint-Jean"
