OBJECTID,TYPE,SUPERFICIE,CLASSIFICATION,GEOM,LONGUEUR
12606,Chaussée,1848.392547155,Locale,Polygone,
12607,Chaussée,1022.30874761,Locale,Polygone,
12608,Chaussée,1946.65242584,Locale,Polygone,
12609,Chaussée,428.7939239740625,Locale,Polygone,
12610,Chaussée,442.178765996875,Locale,Polygone,
12611,Chaussée,887.728589935,Locale,Polygone,
12612,Chaussée,631.592935161875,Locale,Polygone,
12613,Chaussée,3150.34953349,Locale,Polygone,
12614,Chaussée,3814.810838635,Locale,Polygone,
12615,Chaussée,573.64749528,Locale,Polygone,
12616,Chaussée,1190.866657465,Locale,Polygone,
12617,Chaussée,1313.73907617,Locale,Polygone,
12618,Chaussée,1357.94552861,Locale,Polygone,
12619,Chaussée,905.89249298,Locale,Polygone,
12620,Chaussée,537.718032295,Locale,Polygone,
12621,Chaussée,1145.723384965,Locale,Polygone,
12622,Chaussée,2602.35516247,Locale,Polygone,
12623,Chaussée,1286.90764066,Locale,Polygone,
12624,Chaussée,470.713427965,Locale,Polygone,
12625,Chaussée,414.634220775,Locale,Polygone,
12626,Chaussée,1339.882614615,Locale,Polygone,
12627,Chaussée,1489.07879495,Locale,Polygone,
12628,Chaussée,789.48137463,Locale,Polygone,
12629,Chaussée,1277.00309158,Locale,Polygone,
12630,Chaussée,1257.406683025,Locale,Polygone,
12631,Chaussée,579.24471104,Locale,Polygone,
12632,Chaussée,582.52676952,Locale,Polygone,
12633,Chaussée,3568.905132395,Locale,Polygone,
12634,Chaussée,3471.610810275,Locale,Polygone,
12635,Chaussée,554.976447555,Locale,Polygone,
12636,Chaussée,2063.447596745,Locale,Polygone,
12637,Chaussée,517.010276965,Locale,Polygone,
12638,Chaussée,3198.682086265,Locale,Polygone,
12639,Chaussée,1532.785505565,Locale,Polygone,
12640,Chaussée,555.441389395,Locale,Polygone,
12641,Chaussée,3564.31776974,Locale,Polygone,
12642,Chaussée,3579.31337344,Locale,Polygone,
12643,Chaussée,677.683404515,Locale,Polygone,
12644,Chaussée,557.60966587,Locale,Polygone,
12645,Chaussée,1576.41843073,Locale,Polygone,
12646,Chaussée,1849.36856853,Locale,Polygone,
12647,Chaussée,3255.900307065,Locale,Polygone,
12648,Chaussée,2340.847930825,Locale,Polygone,
12649,Chaussée,677.30517192,Locale,Polygone,
12650,Chaussée,662.84958803,Locale,Polygone,
12651,Chaussée,1476.213972525,Locale,Polygone,
12652,Chaussée,729.78457008,Locale,Polygone,
12653,Chaussée,692.37091035,Locale,Polygone,
12654,Chaussée,682.368322915,Locale,Polygone,
12655,Chaussée,725.87406933,Locale,Polygone,
12656,Chaussée,1266.954023845,Locale,Polygone,
12657,Chaussée,707.145967625,Locale,Polygone,
12658,Chaussée,469.6432437,Locale,Polygone,
12659,Chaussée,3166.136845985,Locale,Polygone,
12660,Chaussée,658.9036163,Locale,Polygone,
12661,Chaussée,467.20438052,Locale,Polygone,
12662,Chaussée,434.824173205,Locale,Polygone,
12663,Chaussée,874.92722857,Locale,Polygone,
12664,Chaussée,2788.20750756,Locale,Polygone,
12665,Chaussée,2693.215134415,Locale,Polygone,
12666,Chaussée,604.24555858,Locale,Polygone,
12667,Chaussée,1508.25707916,Locale,Polygone,
12668,Chaussée,2578.31097139,Locale,Polygone,
12669,Chaussée,3473.353369535,Locale,Polygone,
12670,Chaussée,4475.593100065,Locale,Polygone,
12671,Chaussée,1966.853355145,Locale,Polygone,
12672,Chaussée,1546.846382165,Locale,Polygone,
12673,Chaussée,492.7960619,Locale,Polygone,
12674,Chaussée,655.7938899921875,Locale,Polygone,
12675,Chaussée,2649.79933055,Locale,Polygone,
12676,Chaussée,2641.1154141,Locale,Polygone,
12677,Chaussée,1010.65478811,Locale,Polygone,
12678,Chaussée,1061.808259345,Locale,Polygone,
12679,Chaussée,2528.07531171,Locale,Polygone,
12680,Chaussée,1352.63696466,Locale,Polygone,
12681,Chaussée,4328.151075025,Locale,Polygone,
12682,Chaussée,780.427774295,Locale,Polygone,
12683,Chaussée,581.736217485,Locale,Polygone,
12684,Chaussée,3072.57380779,Locale,Polygone,
12685,Chaussée,596.767767855,Locale,Polygone,
12686,Chaussée,2643.232396475,Locale,Polygone,
12687,Chaussée,1568.95043875,Locale,Polygone,
12688,Chaussée,4421.297150105,Locale,Polygone,
12689,Chaussée,683.790754455,Locale,Polygone,
12690,Chaussée,976.435026805,Locale,Polygone,
12691,Chaussée,829.512337975,Locale,Polygone,
12692,Chaussée,2241.942943785,Locale,Polygone,
12693,Chaussée,690.31907442,Locale,Polygone,
12694,Chaussée,1743.537327885,Locale,Polygone,
12695,Chaussée,3024.70770984,Locale,Polygone,
12696,Chaussée,568.59735944,Locale,Polygone,
12697,Chaussée,654.0211506,Locale,Polygone,
12698,Chaussée,646.332908715,Locale,Polygone,
12699,Chaussée,1477.160191485,Locale,Polygone,
12700,Chaussée,684.881359925,Locale,Polygone,
12701,Chaussée,1976.37074087,Locale,Polygone,
12702,Chaussée,596.059698545,Locale,Polygone,
12703,Chaussée,2875.34879652,Locale,Polygone,
12704,Chaussée,627.460049775,Locale,Polygone,
12705,Chaussée,614.81367135,Locale,Polygone,
12706,Chaussée,3185.381693125,Locale,Polygone,
12707,Chaussée,565.77811393,Locale,Polygone,
12708,Chaussée,685.1702649371875,Locale,Polygone,
12709,Chaussée,792.480876255,Locale,Polygone,
12710,Chaussée,1549.899214675,Locale,Polygone,
12711,Chaussée,882.08642652,Locale,Polygone,
12712,Chaussée,3424.4910057134375,Locale,Polygone,
12713,Chaussée,1748.173849515,Locale,Polygone,
12714,Chaussée,1969.419058225,Locale,Polygone,
12715,Chaussée,2173.874772575,Locale,Polygone,
12716,Chaussée,1207.8892438,Locale,Polygone,
12717,Chaussée,1344.59159814,Locale,Polygone,
12718,Chaussée,802.35414854,Locale,Polygone,
12719,Chaussée,978.837961225,Locale,Polygone,
12720,Chaussée,676.821879145,Locale,Polygone,
12721,Chaussée,1053.71898243,Locale,Polygone,
12722,Chaussée,990.449429375,Locale,Polygone,
12723,Chaussée,1198.6196679,Locale,Polygone,
12724,Chaussée,2324.89974882,Locale,Polygone,
12725,Chaussée,2041.938213985,Locale,Polygone,
12726,Chaussée,3206.10429819,Locale,Polygone,
12727,Chaussée,824.8842024490625,Locale,Polygone,
12728,Chaussée,1337.417041265,Locale,Polygone,
12729,Chaussée,1850.004653405,Locale,Polygone,
12730,Chaussée,4081.158805555,Locale,Polygone,
12731,Chaussée,689.62095145,Locale,Polygone,
12732,Chaussée,2736.855173055,Locale,Polygone,
12733,Chaussée,4010.390352956875,Locale,Polygone,
12734,Chaussée,2186.069664715,Locale,Polygone,
12735,Chaussée,721.819435415,Locale,Polygone,
12736,Chaussée,552.98387892,Locale,Polygone,
12737,Chaussée,645.543302875,Locale,Polygone,
12738,Chaussée,1261.800098265,Locale,Polygone,
12739,Chaussée,1146.39263059,Locale,Polygone,
12740,Chaussée,555.26006227,Locale,Polygone,
12741,Chaussée,627.1002921,Locale,Polygone,
12742,Chaussée,538.911971335,Locale,Polygone,
12743,Chaussée,3612.83670694,Locale,Polygone,
12744,Chaussée,1886.392821445,Locale,Polygone,
12745,Chaussée,654.586982765,Locale,Polygone,
12746,Chaussée,2060.031533555,Locale,Polygone,
12747,Chaussée,1808.78434999,Locale,Polygone,
12748,Chaussée,1764.0176926,Locale,Polygone,
12749,Chaussée,2162.44435403,Locale,Polygone,
12750,Chaussée,1196.498092105,Locale,Polygone,
12751,Chaussée,1364.86287441,Locale,Polygone,
12752,Chaussée,1248.20307823,Locale,Polygone,
12753,Chaussée,792.37450884,Locale,Polygone,
12754,Chaussée,2273.177501485,Locale,Polygone,
12755,Chaussée,606.89381684,Locale,Polygone,
12756,Chaussée,847.334112885,Locale,Polygone,
12757,Chaussée,841.98511147,Locale,Polygone,
12758,Chaussée,818.04972113,Locale,Polygone,
12759,Chaussée,559.72034362,Locale,Polygone,
12760,Chaussée,2013.19569449,Locale,Polygone,
12761,Chaussée,672.734441585,Locale,Polygone,
12762,Chaussée,666.04268939,Locale,Polygone,
12763,Chaussée,629.24381438,Locale,Polygone,
12764,Chaussée,1537.403914385,Locale,Polygone,
12765,Chaussée,4059.94323342,Locale,Polygone,
12766,Chaussée,2309.29796007,Locale,Polygone,
12767,Chaussée,536.08667007,Locale,Polygone,
12768,Chaussée,3794.871796795,Locale,Polygone,
12769,Chaussée,1895.21500997,Locale,Polygone,
12770,Chaussée,1924.011466485,Locale,Polygone,
12771,Chaussée,1543.4037597,Locale,Polygone,
12772,Chaussée,1401.47596768,Locale,Polygone,
12773,Chaussée,5948.51067742,Locale,Polygone,
12774,Chaussée,2553.980685225,Locale,Polygone,
12775,Chaussée,1562.213319155,Locale,Polygone,
12776,Chaussée,2745.83286761,Locale,Polygone,
12777,Chaussée,1364.7081976,Locale,Polygone,
12778,Chaussée,3290.639553325,Locale,Polygone,
12779,Chaussée,3529.071779385,Locale,Polygone,
12780,Chaussée,6691.208680215,Locale,Polygone,
12781,Chaussée,4691.397033385,Locale,Polygone,
12782,Chaussée,8229.275024665,Locale,Polygone,
12783,Chaussée,4514.71257367,Locale,Polygone,
12784,Chaussée,1818.653085895,Locale,Polygone,
12785,Chaussée,3134.58808563,Locale,Polygone,
12786,Chaussée,1080.601246155,Locale,Polygone,
12787,Chaussée,2265.13473179,Locale,Polygone,
12788,Chaussée,1243.57932206,Locale,Polygone,
12789,Chaussée,1762.21338624,Locale,Polygone,
12790,Chaussée,3245.19528105,Locale,Polygone,
12791,Chaussée,455.42800828,Locale,Polygone,
12792,Chaussée,492.19040156,Locale,Polygone,
12793,Chaussée,986.10598492,Locale,Polygone,
12794,Chaussée,823.931523455,Locale,Polygone,
12795,Chaussée,1423.59390583,Locale,Polygone,
12796,Chaussée,2172.07485874,Locale,Polygone,
12797,Chaussée,585.2581213,Locale,Polygone,
12798,Chaussée,2084.065987,Locale,Polygone,
12799,Chaussée,2247.91392745,Locale,Polygone,
12800,Chaussée,549.19952598,Locale,Polygone,
12801,Chaussée,651.66543773,Locale,Polygone,
12802,Chaussée,809.921445805,Locale,Polygone,
12803,Chaussée,789.869349135,Locale,Polygone,
12804,Chaussée,863.212217075,Locale,Polygone,
12805,Chaussée,620.599990445,Locale,Polygone,
12806,Chaussée,2331.3022108115624,Locale,Polygone,
12807,Chaussée,2431.893176075,Locale,Polygone,
12808,Chaussée,587.867618725,Locale,Polygone,
12809,Chaussée,684.85434087,Locale,Polygone,
12810,Chaussée,3105.23466911,Locale,Polygone,
12811,Chaussée,4716.652173455,Locale,Polygone,
12812,Chaussée,695.9915394,Locale,Polygone,
12813,Chaussée,875.67209388,Locale,Polygone,
12814,Chaussée,642.665652395,Locale,Polygone,
12815,Chaussée,1899.540474971875,Locale,Polygone,
12816,Chaussée,1526.574762925,Locale,Polygone,
12817,Chaussée,1513.857266555,Locale,Polygone,
12818,Chaussée,3494.294737529375,Locale,Polygone,
12819,Chaussée,1342.556542675,Locale,Polygone,
12820,Chaussée,2858.452352435,Locale,Polygone,
12821,Chaussée,733.0414492575,Locale,Polygone,
12822,Chaussée,2772.40258401,Locale,Polygone,
12823,Chaussée,1886.21875289,Locale,Polygone,
12824,Chaussée,745.81900492,Locale,Polygone,
12825,Chaussée,1778.51863023,Locale,Polygone,
12826,Chaussée,2496.599224445,Locale,Polygone,
12827,Chaussée,660.48690744,Locale,Polygone,
12828,Chaussée,417.30834517,Locale,Polygone,
12829,Chaussée,177.3614676,Locale,Polygone,
12830,Chaussée,520.11517806,Locale,Polygone,
12831,Chaussée,588.66008942,Locale,Polygone,
12832,Chaussée,209.824087265,Locale,Polygone,
12833,Chaussée,454.9782114,Locale,Polygone,
12834,Chaussée,1369.217518735,Locale,Polygone,
12835,Chaussée,220.351192755,Locale,Polygone,
12836,Chaussée,590.690216075,Locale,Polygone,
12837,Chaussée,627.93736986,Locale,Polygone,
12838,Chaussée,473.9052225590625,Locale,Polygone,
12839,Chaussée,655.93201084,Locale,Polygone,
12840,Chaussée,633.9030221253125,Locale,Polygone,
12841,Chaussée,585.65143217,Locale,Polygone,
12842,Chaussée,749.82262853,Locale,Polygone,
12843,Chaussée,496.563430565,Locale,Polygone,
12844,Chaussée,1147.257726245,Locale,Polygone,
12845,Chaussée,202.34881655,Locale,Polygone,
12846,Chaussée,657.841912925,Locale,Polygone,
12847,Chaussée,58.34957249,Locale,Polygone,
12848,Chaussée,441.7620878703125,Locale,Polygone,
12849,Chaussée,520.862081475,Locale,Polygone,
12850,Chaussée,1253.676304915,Locale,Polygone,
12851,Chaussée,1161.89539768,Locale,Polygone,
12852,Chaussée,1789.15901586,Locale,Polygone,
12853,Chaussée,1389.060862805,Locale,Polygone,
12854,Chaussée,458.590608535,Locale,Polygone,
12855,Chaussée,639.759563115,Locale,Polygone,
12856,Chaussée,639.11017095,Locale,Polygone,
12857,Chaussée,1848.61684605,Locale,Polygone,
12858,Chaussée,604.1537622590625,Locale,Polygone,
12859,Chaussée,788.80307699,Locale,Polygone,
12860,Chaussée,569.66645503,Locale,Polygone,
12861,Chaussée,4395.071166185,Locale,Polygone,
12862,Chaussée,1280.44467888625,Locale,Polygone,
12863,Chaussée,609.258759335,Locale,Polygone,
12864,Chaussée,2520.229516325,Locale,Polygone,
12865,Chaussée,2083.013425485,Locale,Polygone,
12866,Chaussée,2365.53574103,Locale,Polygone,
12867,Chaussée,108.90453719,Locale,Polygone,
12868,Chaussée,618.577535415,Locale,Polygone,
12869,Chaussée,2365.931351145,Locale,Polygone,
12870,Chaussée,397.479904935,Locale,Polygone,
12871,Chaussée,697.73020722,Locale,Polygone,
12872,Chaussée,870.6092188,Locale,Polygone,
12873,Chaussée,1986.08411029,Locale,Polygone,
12874,Chaussée,973.75839198,Locale,Polygone,
12875,Chaussée,60.43214136,Locale,Polygone,
12876,Chaussée,523.71786552,Locale,Polygone,
12877,Chaussée,1384.4083699,Locale,Polygone,
12878,Chaussée,1712.35320296,Locale,Polygone,
12879,Chaussée,223.6687964475,Locale,Polygone,
12880,Chaussée,1883.52105371,Locale,Polygone,
12881,Chaussée,2397.86359905,Locale,Polygone,
12882,Chaussée,1739.485835815,Locale,Polygone,
12883,Chaussée,591.308482755,Locale,Polygone,
12884,Chaussée,494.021565655,Locale,Polygone,
12885,Chaussée,584.69459321,Locale,Polygone,
12886,Chaussée,964.81177713,Locale,Polygone,
12887,Chaussée,671.96661538,Locale,Polygone,
12888,Chaussée,2350.878422155,Locale,Polygone,
12889,Chaussée,2504.287151485,Locale,Polygone,
12890,Chaussée,2903.526607295,Locale,Polygone,
12891,Chaussée,2319.17209431,Locale,Polygone,
12892,Chaussée,586.838955,Locale,Polygone,
12893,Chaussée,246.60241013,Locale,Polygone,
12894,Chaussée,3727.9872403,Locale,Polygone,
12895,Chaussée,3265.664207895,Locale,Polygone,
12896,Chaussée,1533.30086221,Locale,Polygone,
12897,Chaussée,1310.484437165,Locale,Polygone,
12898,Chaussée,1019.204586125,Locale,Polygone,
12899,Chaussée,1172.44152831,Locale,Polygone,
12900,Chaussée,306.56389316625,Locale,Polygone,
12901,Chaussée,629.72845426,Locale,Polygone,
12902,Chaussée,778.82640497,Locale,Polygone,
12903,Chaussée,1140.92329090625,Locale,Polygone,
12904,Chaussée,1821.324283985,Locale,Polygone,
12905,Chaussée,1292.54800101,Locale,Polygone,
12906,Chaussée,1106.578493455,Locale,Polygone,
12907,Chaussée,630.278549775,Locale,Polygone,
12908,Chaussée,1088.003347755,Locale,Polygone,
12909,Chaussée,2602.867805685,Locale,Polygone,
12910,Chaussée,615.526521075,Locale,Polygone,
12911,Chaussée,613.72056366,Locale,Polygone,
12912,Chaussée,2104.00107132,Locale,Polygone,
12913,Chaussée,2622.31350254,Locale,Polygone,
12914,Chaussée,762.54282536,Locale,Polygone,
12915,Chaussée,2915.449823775,Locale,Polygone,
12916,Chaussée,1009.7701193,Locale,Polygone,
12917,Chaussée,2923.18311163625,Locale,Polygone,
12918,Chaussée,1485.56358834,Locale,Polygone,
12919,Chaussée,1690.75794311,Locale,Polygone,
12920,Chaussée,2669.828200376875,Locale,Polygone,
12921,Chaussée,943.893281415,Locale,Polygone,
12922,Chaussée,1816.067690695,Locale,Polygone,
12923,Chaussée,1200.93454379,Locale,Polygone,
12924,Chaussée,1692.736632965,Locale,Polygone,
12925,Chaussée,3475.0416639275,Locale,Polygone,
12926,Chaussée,2219.424079125,Locale,Polygone,
12927,Chaussée,947.154900085,Locale,Polygone,
12928,Chaussée,1466.195562355,Locale,Polygone,
12929,Chaussée,2494.02224734,Locale,Polygone,
12930,Chaussée,574.237174655,Locale,Polygone,
12931,Chaussée,1074.27660617,Locale,Polygone,
12932,Chaussée,643.52995537,Locale,Polygone,
12933,Chaussée,2476.123766145,Locale,Polygone,
12934,Chaussée,928.408016615,Locale,Polygone,
12935,Chaussée,2071.187972055,Locale,Polygone,
12936,Chaussée,606.862709685,Locale,Polygone,
12937,Chaussée,2125.1335665959373,Locale,Polygone,
12938,Chaussée,1712.36877342,Locale,Polygone,
12939,Chaussée,599.94762038,Locale,Polygone,
12940,Chaussée,256.5202942,Locale,Polygone,
12941,Chaussée,1251.69351695,Locale,Polygone,
12942,Chaussée,676.00229055,Locale,Polygone,
12943,Chaussée,618.292952075,Locale,Polygone,
12944,Chaussée,680.178741045,Locale,Polygone,
12945,Chaussée,769.06565146,Locale,Polygone,
12946,Chaussée,1551.8493370475,Locale,Polygone,
12947,Chaussée,3808.887024515,Locale,Polygone,
12948,Chaussée,2180.215902155,Locale,Polygone,
12949,Chaussée,2864.675701785,Locale,Polygone,
12950,Chaussée,621.187629425,Locale,Polygone,
12951,Chaussée,327.56094818,Locale,Polygone,
12952,Chaussée,1812.913344135,Locale,Polygone,
12953,Chaussée,532.74757098,Locale,Polygone,
12954,Chaussée,2597.00950443,Locale,Polygone,
12955,Chaussée,2365.90666469,Locale,Polygone,
12956,Chaussée,2859.544429745,Locale,Polygone,
12957,Chaussée,1745.53019059,Locale,Polygone,
12958,Chaussée,2168.02817587,Locale,Polygone,
12959,Chaussée,1779.27262019125,Locale,Polygone,
12960,Chaussée,1352.18125661,Locale,Polygone,
12961,Chaussée,824.35078424,Locale,Polygone,
12962,Chaussée,1607.403164065,Locale,Polygone,
12963,Chaussée,740.54801012,Locale,Polygone,
12964,Chaussée,3075.28799913,Locale,Polygone,
12965,Chaussée,2918.3752019690623,Locale,Polygone,
12966,Chaussée,2543.10017547,Locale,Polygone,
12967,Chaussée,2268.551021895,Locale,Polygone,
12968,Chaussée,2215.588260145,Locale,Polygone,
12969,Chaussée,638.423007855,Locale,Polygone,
12970,Chaussée,579.884322316875,Locale,Polygone,
12971,Chaussée,1344.465597875,Locale,Polygone,
12972,Chaussée,690.9545627,Locale,Polygone,
