NO,SRCGNR_NO,TYPPLL_CODE,DOM_INTERV,DTHR_ENREGISTRE,PROVENANCE,CDSREGPST_CODE_LIEU_PLN
20041716,24,ND EAU,E,2004-11-30,T,H9K
20041723,1,ODEUR,A,2004-12-09,T,H1B
20041724,24,ND AIR,A,2004-12-09,T,H8N
20041725,2,ND EAU,E,2004-12-08,T,
20041726,1,FUMÉE,A,2004-12-09,T,
20041727,17,ND AIR,A,2004-12-09,T,H8Z
20041728,24,ODEUR,A,2004-12-13,T,H1B
20041729,2,ODEUR,A,2004-12-13,T,H1R
20041730,1,ODEUR,E,2004-12-13,T,H4C
20041731,1,ODEUR,A,2004-12-13,T,
20041732,15,ND AIR,A,2004-12-14,T,
20041733,24,ODEUR,A,2004-12-15,T,H1B
20041579,17,FUMÉE,A,2004-10-19,T,H2M
20041580,13,ODEUR,A,2004-10-19,T,H1H
20041603,20,PART,A,2004-10-26,T,
20041642,24,FUMÉE,A,2004-11-09,T,H4N
20041646,2,ODEUR,A,2004-11-10,T,H8Y
20041647,24,PART,A,2004-11-10,T,H1C
20041648,1,FUMÉE,A,2004-11-10,T,
20050057,1,FUMÉE,A,2005-01-25,I,
20050064,1,ODEUR,A,2005-01-27,T,
20050068,1,ODEUR,A,2005-01-31,T,
20050069,24,ND EAU,E,2005-01-31,T,H9W
20050070,2,ND EAU,E,2005-01-31,T,
20050071,1,ODEUR,A,2005-01-31,T,
20050072,1,ODEUR,A,2005-01-31,T,
20050073,1,ODEUR,A,2005-01-31,T,
20050074,1,ODEUR,A,2005-01-31,T,
20050075,1,ODEUR,A,2005-02-01,T,
20050076,1,ODEUR,A,2005-02-01,T,
20050077,1,FUMÉE,A,2005-02-02,T,
20050078,2,PART,A,2005-02-02,T,
20050079,24,FUMÉE,A,2005-02-02,T,H4N
20050117,1,ODEUR,A,2005-02-10,T,
20050118,1,FUMÉE,A,2005-02-10,T,
20050122,13,GAZ ECHA,A,2005-02-11,T,
20050126,1,ODEUR,A,2005-02-14,T,
20050127,1,ODEUR,A,2005-02-14,T,
20050128,1,ODEUR,A,2005-02-15,T,
20050129,24,ND AIR,A,2005-02-15,T,H4W
20050133,1,ODEUR,A,2005-02-17,T,
20050134,2,FUMÉE,A,2005-02-18,T,
20050135,1,ODEUR,A,2005-02-18,T,
20050136,1,ODEUR,A,2005-02-20,T,
20050138,15,FUMÉE,A,2005-02-22,T,H4V
20041595,24,PART,A,2004-10-22,T,H1K
20041596,24,PART,A,2004-10-22,T,H1K
20041601,4,ODEUR,A,2004-10-25,T,H4W
20050157,2,ND EAU,E,2005-03-14,T,H2Y
20050216,1,ODEUR,A,2005-04-04,T,
20050231,1,ODEUR,A,2005-04-09,T,
20050232,1,ODEUR,A,2005-04-09,T,
20050233,1,ODEUR,A,2005-04-09,T,
20050234,2,ODEUR,A,2005-04-09,T,
20050235,24,PART,A,2005-04-08,T,H2G
20050236,24,ND EAU,E,2005-04-11,T,H4G
20050237,2,ODEUR,A,2005-04-11,T,H1R
20050238,1,ODEUR,A,2005-04-12,T,
20050239,2,ND AIR,A,2005-04-12,T,
20050240,15,GAZ ECHA,A,2005-04-12,T,H1L
20050241,24,PART,A,2005-04-12,T,H1L
20050242,24,PART,A,2005-04-12,T,H1L
20050243,24,PART,A,2005-04-12,T,H1L
20050244,24,PART,A,2005-04-12,T,H1L
20050274,1,ODEUR,A,2005-04-16,T,
20050275,1,ODEUR,A,2005-04-16,T,
20050276,1,ODEUR,A,2005-04-17,T,
20050277,1,ODEUR,A,2005-04-17,T,
20050278,1,ODEUR,A,2005-04-17,T,
20050279,1,ODEUR,A,2005-04-17,T,
20050280,1,ODEUR,A,2005-04-17,T,
20050281,2,GAZ ECHA,A,2005-04-17,T,
20050282,1,ODEUR,A,2005-04-18,T,
20050283,1,ODEUR,A,2005-04-18,T,
20050284,1,ND EAU,E,2005-04-18,T,
20050285,1,ND EAU,E,2005-04-18,T,
20050286,1,ODEUR,A,2005-04-18,T,
20050287,1,ODEUR,A,2005-04-18,T,
20050315,1,ODEUR,A,2005-04-26,T,
20050316,24,ODEUR,A,2005-04-26,T,H1R
20050296,8,PART,A,2005-04-19,T,H4N
20050297,1,ND AIR,A,2005-04-19,T,
20050298,1,ODEUR,A,2005-04-19,T,
20050299,1,ODEUR,A,2005-04-19,T,
20050300,2,ND EAU,E,2005-04-20,T,
20050301,24,PART,A,2005-04-20,T,H2Z
20050333,1,FUMÉE,A,2005-05-02,T,
20050340,23,ND AIR,A,2005-05-03,F,H1H
20050341,24,ODEUR,A,2005-05-04,T,H8N
20050345,24,PART,A,2005-05-04,T,H3N
20050346,1,ODEUR,A,2005-05-05,T,
20050380,1,ODEUR,A,2005-05-10,T,
20050383,1,ODEUR,A,2005-05-10,T,
20050386,1,ODEUR,A,2005-05-10,T,
20050387,24,PART,A,2005-05-10,T,H1L
20050415,24,PART,A,2005-05-12,F,H2S
20050427,24,FUMÉE,A,2005-05-16,T,H8Y
20050428,24,PART,A,2005-05-16,T,H2J
20050429,1,ODEUR,A,2005-05-17,T,
20050461,1,ODEUR,A,2005-05-25,T,
20050462,1,ODEUR,A,2005-05-26,T,
20050463,1,ODEUR,A,2005-05-25,T,
20050464,1,ODEUR,A,2005-05-25,T,
20050465,1,ODEUR,A,2005-05-25,T,
20050466,2,ODEUR,A,2005-05-25,T,H1R
20050467,24,ODEUR,A,2005-05-25,T,H1L
20050468,1,ODEUR,A,2005-05-25,T,
20050470,1,ND AIR,A,2005-05-26,C,
20050482,24,ND EAU,E,2005-05-30,T,H3K
20050483,24,GAZ ECHA,A,2005-05-30,T,
20050524,24,ODEUR,A,2005-06-02,T,H1V
20050525,24,ODEUR,A,2005-06-03,T,H1R
20050526,8,PART,A,2005-06-03,T,H4K
20041734,24,ODEUR,A,2004-12-15,T,H1B
20041735,24,ODEUR,A,2004-12-15,T,H1B
20041736,24,ODEUR,A,2004-12-15,T,H1B
20041744,24,ODEUR,A,2004-12-16,T,H1B
20041745,1,ODEUR,A,2004-12-16,T,
20041746,14,ODEUR,A,2004-12-16,T,H9A
20041755,1,ODEUR,A,2004-12-17,T,
20041759,24,ODEUR,A,2004-12-21,T,H1B
20041765,11,FUMÉE,A,2004-12-23,T,
20050001,1,ODEUR,A,2005-01-05,T,
20050002,24,ODEUR,A,2005-01-05,T,H1A
20050004,14,GAZ ECHA,A,2005-01-06,T,H4A
20050005,1,ODEUR,A,2005-01-06,I,
20050006,1,ODEUR,A,2005-01-06,I,
20050007,1,ODEUR,A,2005-01-06,T,
20050008,24,ODEUR,A,2005-01-06,T,H1R
20050009,1,ODEUR,A,2005-01-06,I,
20050011,9,PART,A,2005-01-06,F,H2G
20050012,1,ODEUR,A,2005-01-07,T,
20050020,2,ODEUR,A,2005-01-13,T,H1R
20050021,24,ODEUR,A,2005-01-13,T,H4M
20050022,2,FUMÉE,A,2005-01-13,T,
20050023,1,ODEUR,A,2005-01-13,T,
20050024,1,ODEUR,A,2005-01-13,T,
20050047,2,ODEUR,A,2005-01-18,T,H1R
20050049,1,ODEUR,A,2005-01-20,T,
20050050,14,GAZ ECHA,A,2005-01-21,T,
20050065,14,GAZ ECHA,A,2005-01-28,T,H4A
20050067,24,ODEUR,A,2005-01-28,T,H1B
20050150,9,PART,A,2005-03-09,T,H2B
20050151,14,GAZ ECHA,A,2005-03-10,T,
20050152,2,FUMÉE,A,2005-03-10,T,
20050153,1,ODEUR,A,2005-03-10,T,
20050156,8,PART,A,2005-03-11,T,H2X
20050158,1,ODEUR,A,2005-03-14,T,
20050159,2,ND EAU,E,2005-03-14,F,
20050160,14,ODEUR,A,2005-03-15,T,H2X
20050161,2,PART,A,2005-03-15,T,
20050162,2,PART,A,2005-03-15,T,
20050170,24,ODEUR,A,2005-03-18,T,H1L
20050171,7,FUMÉE,A,2005-03-18,T,
20050175,1,FUMÉE,A,2005-03-21,T,
20050176,24,ODEUR,A,2005-03-22,T,H3X
20050177,14,ODEUR,A,2005-03-22,T,
20050184,24,ND EAU,E,2005-03-24,T,H9P
20050186,24,ODEUR,A,2005-03-24,T,H1R
20050197,1,PART,A,2005-03-30,T,
20050198,2,PART,A,2005-03-30,T,H4C
20050199,2,PART,A,2005-03-30,T,H4C
20050200,2,ODEUR,A,2005-03-30,T,H1R
20050201,2,ND EAU,E,2005-03-30,T,
20050202,2,FUMÉE,A,2005-03-31,T,H3K
20050203,2,PART,A,2005-03-31,T,H1L
20050208,1,ODEUR,A,2005-04-01,T,
20050209,24,AUCUN,A,2005-04-01,T,H2G
20050217,24,PART,A,2005-04-05,T,H4M
20050220,24,PART,A,2005-04-06,T,H1A
20050221,2,PART,A,2005-04-06,T,H1A
20050250,1,ODEUR,A,2005-04-13,T,
20050317,1,ODEUR,A,2005-04-26,T,
20050318,1,FUMÉE,A,2005-04-27,T,
20050319,1,FUMÉE,A,2005-04-26,T,
20050320,1,ODEUR,A,2005-04-27,T,
20050335,1,ODEUR,A,2005-05-02,T,
20050374,1,ODEUR,A,2005-05-09,T,
20050375,1,ODEUR,A,2005-05-09,T,
20050376,1,ODEUR,A,2005-05-09,T,
20050377,2,PART,A,2005-05-10,T,
20050378,1,ODEUR,A,2005-05-10,T,
20050379,24,ODEUR,A,2005-05-10,T,H9G
20050381,8,PART,A,2005-05-03,T,H2X
20050382,17,PART,A,2005-05-10,T,H1L
20050384,14,GAZ ECHA,A,2005-05-10,I,H2S
20050385,1,PART,A,2005-05-10,T,
20050412,1,ODEUR,A,2005-05-12,T,
20050416,1,ODEUR,A,2005-05-12,T,
20050417,24,ODEUR,A,2005-05-13,T,H1B
20050418,24,ODEUR,A,2005-05-13,T,H1B
20050419,1,PART,A,2005-05-13,T,
20050421,1,FUMÉE,A,2005-05-13,T,
20050431,24,ODEUR,A,2005-05-18,T,H8Y
20050438,2,ODEUR,A,2005-05-19,T,H1R
20050439,2,PART,A,2005-05-19,T,
20050442,24,ODEUR,A,2005-05-20,T,H4L
20050443,2,ODEUR,A,2005-05-20,T,H1R
20050444,24,ODEUR,A,2005-05-23,T,H8P
20050445,24,ND EAU,E,2005-05-23,T,H4K
20050446,1,ODEUR,A,2005-05-24,T,H1M
20050447,24,PART,A,2005-05-21,I,H2K
20050448,8,PART,A,2005-05-24,T,H1W
20050449,24,ODEUR,A,2005-05-24,T,H1B
20050450,14,PART,A,2005-05-24,T,
20050469,1,ODEUR,A,2005-05-26,T,
20050481,24,ODEUR,A,2005-05-27,T,H4L
20050527,24,FUMÉE,A,2005-06-04,T,
20050528,17,FUMÉE,A,2005-06-04,T,H3G
20050529,1,ODEUR,A,2005-06-06,T,
20050530,2,FUMÉE,A,2005-06-06,T,
20050531,1,ODEUR,A,2005-06-06,T,
20050532,24,PART,A,2005-06-06,T,
20050559,1,ODEUR,A,2005-06-09,T,
20050566,6,ND EAU,E,2005-06-10,T,
20050567,24,ODEUR,A,2005-06-10,T,H8N
20050573,1,ODEUR,A,2005-06-10,T,
20050574,1,ODEUR,A,2005-06-10,T,
20050575,1,ODEUR,A,2005-06-10,T,
20050576,1,ODEUR,A,2005-06-10,T,
20050577,1,ODEUR,A,2005-06-10,T,
20050578,1,ODEUR,A,2005-06-11,T,
20050579,1,ODEUR,A,2005-06-11,T,
20050580,1,ODEUR,A,2005-06-11,T,
20050581,1,ODEUR,A,2005-06-11,T,
20050582,1,ODEUR,A,2005-06-11,T,
20050583,1,ODEUR,A,2005-06-11,T,
20050584,24,ODEUR,A,2005-06-12,T,H1B
20050585,24,ND AIR,A,2005-06-12,T,H2H
20050586,2,PART,A,2005-06-11,T,
20050587,24,FUMÉE,A,2005-06-10,T,H2E
20050589,24,ODEUR,A,2005-06-13,T,H1B
20050590,24,ODEUR,A,2005-06-13,T,H8N
20050592,2,PART,A,2005-06-13,T,H1J
20050594,24,ND EAU,E,2005-06-10,T,
20050595,24,ODEUR,A,2005-06-14,T,H8N
20050596,1,ODEUR,A,2005-06-14,T,
20050597,1,ODEUR,A,2005-06-13,T,
20050598,1,ODEUR,A,2005-06-14,T,
20050599,1,ODEUR,A,2005-06-14,T,
20050600,2,ODEUR,A,2005-06-13,T,
20050602,24,ODEUR,A,2005-06-14,T,H1R
20050083,10,FUMÉE,A,2005-02-03,T,
20050084,13,GAZ ECHA,A,2005-02-03,T,H3W
20050085,13,FUMÉE,A,2005-02-03,T,H8T
20050086,24,FUMÉE,A,2005-02-04,T,
20050087,24,FUMÉE,A,2005-02-04,T,
20050091,1,ODEUR,A,2005-02-06,F,
20050093,1,ODEUR,A,2005-02-06,T,
20050096,1,ODEUR,A,2005-02-07,T,
20050097,24,ODEUR,A,2005-02-07,T,H1B
20050098,24,FUMÉE,A,2005-02-07,T,H8R
20050099,1,ODEUR,A,2005-02-07,T,
20050100,2,ODEUR,A,2005-02-07,T,
20050102,1,ODEUR,A,2005-02-08,T,
20050103,1,ODEUR,A,2005-02-07,T,
20050104,1,ND AIR,A,2005-02-07,T,
20050105,17,FUMÉE,A,2005-02-08,T,H1Y
20050106,13,ND AIR,A,2005-02-08,T,H1Y
20050107,2,ND EAU,E,2005-02-08,T,
20050108,2,ND AIR,A,2005-02-08,T,
20050109,13,GAZ ECHA,A,2005-02-08,T,
20050110,1,ODEUR,A,2005-02-08,T,
20050111,1,ODEUR,A,2005-02-08,T,
20050112,1,ODEUR,A,2005-02-08,T,
20050113,1,ODEUR,A,2005-02-08,T,
20050114,17,ODEUR,A,2005-02-09,T,H2X
20050116,13,FUMÉE,A,2005-02-10,T,H1L
20050178,1,ODEUR,A,2005-03-22,T,
20050222,24,PART,A,2005-04-06,T,H1N
20050223,24,PART,A,2005-04-06,T,
20050224,15,GAZ ECHA,A,2005-04-07,T,H2X
20050225,2,FUMÉE,A,2005-04-07,T,
20050251,1,ODEUR,A,2005-04-13,T,
20050252,24,PART,A,2005-04-13,T,H1L
20050253,1,PART,A,2005-04-14,T,
20050254,1,ODEUR,A,2005-04-14,T,
20050288,1,ODEUR,A,2005-04-18,T,
20050289,2,ODEUR,A,2005-04-18,T,H1R
20050290,1,PART,A,2005-04-19,T,
20050291,1,PART,A,2005-04-19,T,
20050292,17,PART,A,2005-04-19,T,H1L
20050294,9,PART,A,2005-04-19,T,H2R
20050328,1,ODEUR,A,2005-04-29,T,
20050329,1,ODEUR,A,2005-04-29,T,
20050330,24,ODEUR,A,2005-04-30,T,H1R
20050331,24,ODEUR,A,2005-05-01,T,H1B
20050332,24,ODEUR,A,2005-05-02,T,H1B
20050334,1,ODEUR,A,2005-05-02,T,
20050336,1,ODEUR,A,2005-05-03,T,
20050344,17,ND EAU,E,2005-05-05,T,H9H
20050347,1,ODEUR,A,2005-05-06,T,
20050348,2,ND EAU,E,2005-05-06,T,
20050349,1,ODEUR,A,2005-05-05,T,
20050350,1,ODEUR,A,2005-05-05,T,
20050351,1,ODEUR,A,2005-05-06,T,
20050352,1,ODEUR,A,2005-05-06,T,
20050353,1,ODEUR,A,2005-05-06,T,
20050354,24,AUCUN,A,2005-05-06,T,H4A
20050355,24,PART,A,2005-05-06,T,H1R
20050356,24,PART,A,2005-05-06,T,
20050388,1,ODEUR,A,2005-05-10,I,
20050389,1,ODEUR,A,2005-05-10,T,
20050471,24,PART,A,2005-05-27,T,H1K
20050476,24,PART,A,2005-05-27,T,H1K
20050506,24,PART,A,2005-06-02,T,H1L
20050507,6,PART,A,2005-06-02,T,
20050508,2,ODEUR,A,2005-06-02,T,H1H
20050509,2,PART,A,2005-06-02,T,
20050510,1,ODEUR,A,2005-06-02,T,
20050511,1,ODEUR,A,2005-06-02,T,
20050512,1,ODEUR,A,2005-06-01,T,
20050523,24,HC,A,2005-06-03,T,H3A
20050588,14,GAZ ECHA,A,2005-06-10,T,H2S
20050591,2,ODEUR,A,2005-06-13,T,
20050593,24,AUCUN,A,2005-06-13,T,H1B
20050652,24,PART,A,2005-06-27,T,
20050656,24,ODEUR,A,2005-06-27,T,H4L
20050657,24,ODEUR,A,2005-06-27,T,H2T
20050658,24,ODEUR,A,2005-06-27,T,H1A
20050659,24,PART,A,2005-06-27,T,H1A
20050663,1,ODEUR,A,2005-06-28,T,
20050735,24,ODEUR,A,2005-07-06,T,H3K
20050745,24,ODEUR,A,2005-07-07,T,H3G
20050746,2,ODEUR,A,2005-07-07,T,
20050753,1,ODEUR,A,2005-07-11,T,
20050754,1,ODEUR,A,2005-07-07,T,
20050755,9,PART,A,2005-07-11,V,H2P
20050756,24,ND EAU,E,2005-07-11,T,H1Z
20050765,1,ODEUR,A,2005-07-11,T,
20050888,1,ODEUR,A,2005-07-27,T,
20050603,24,ND EAU,E,2005-06-14,T,H9P
20050604,1,ODEUR,A,2005-06-15,T,
20050617,24,ODEUR,A,2005-06-20,T,H1M
20050618,24,ODEUR,A,2005-06-19,T,H1M
20050619,1,ODEUR,A,2005-06-18,T,
20050620,24,ODEUR,A,2005-06-20,T,H1B
20050640,1,ODEUR,A,2005-06-23,T,
20050641,1,ODEUR,A,2005-06-23,T,
20050642,1,ODEUR,A,2005-06-23,T,
20050719,8,PART,A,2005-07-04,T,H2C
20050720,24,ODEUR,A,2005-07-04,T,H1B
20050730,24,ODEUR,A,2005-07-05,T,H1B
20050731,3,ODEUR,A,2005-07-05,T,
20050732,24,ODEUR,A,2005-07-05,T,H2S
20050757,24,PART,A,2005-07-07,T,H8S
20050758,24,ODEUR,A,2005-07-11,T,
20050759,1,ODEUR,A,2005-07-08,T,
20050760,14,GAZ ECHA,A,2005-07-11,T,
20050761,24,ND AIR,A,2005-07-11,T,H9S
20050818,24,ODEUR,A,2005-07-16,T,
20050819,1,ODEUR,A,2005-07-15,T,
20050820,1,ODEUR,A,2005-07-15,T,
20050856,24,ND EAU,E,2005-07-22,T,
20050857,8,PART,A,2005-07-22,T,H2K
20050892,1,ODEUR,A,2005-07-28,T,
20050119,1,ODEUR,A,2005-02-11,V,
20050120,24,ND EAU,E,2005-02-11,T,H2Y
20050121,1,ODEUR,A,2005-02-11,T,
20050123,1,ODEUR,A,2005-02-13,T,
20050124,1,ND EAU,E,2005-02-10,I,
20050125,1,ND EAU,E,2005-02-10,I,
20050130,1,ODEUR,A,2005-02-16,T,
20050131,15,GAZ ECHA,A,2005-02-16,T,
20050132,2,FUMÉE,A,2005-02-17,T,
20050137,24,ODEUR,A,2005-02-21,T,H4G
20050141,1,FUMÉE,A,2005-02-24,T,
20050142,1,PART,A,2005-02-17,I,
20050143,1,ODEUR,A,2005-02-23,T,
20050144,14,ND AIR,A,2005-02-24,T,H2K
20050145,13,GAZ ECHA,A,2005-02-24,T,
20050146,17,ND AIR,A,2005-03-01,T,
20050147,1,FUMÉE,A,2005-03-01,T,
20050148,1,ODEUR,A,2005-03-03,T,
20050154,24,ODEUR,A,2005-03-11,T,H1B
20050155,24,ODEUR,A,2005-03-11,T,H1B
20050163,2,PART,A,2005-03-15,V,H2X
20050165,1,FUMÉE,A,2005-03-17,T,
20050179,1,ODEUR,A,2005-03-22,T,
20050180,14,PART,A,2005-03-22,T,
20050181,1,ODEUR,A,2005-03-23,T,
20050185,24,FUMÉE,A,2005-03-24,T,H8R
20050194,24,ODEUR,A,2005-03-29,T,H4L
20050195,24,ODEUR,A,2005-03-29,T,H1R
20050196,1,ND EAU,E,2005-03-30,C,
20050204,15,GAZ ECHA,A,2005-03-31,T,H4V
20050218,24,PART,A,2005-04-06,T,H1B
20050219,24,PART,A,2005-04-05,T,H2L
20050227,24,ND AIR,A,2005-04-08,T,
20060403,1,AUCUN,A,2006-06-02,T,
20050390,1,ODEUR,A,2005-05-10,T,
20050391,1,ODEUR,A,2005-05-10,T,
20050392,1,ODEUR,A,2005-05-10,T,
20050393,1,ODEUR,A,2005-05-11,T,
20050394,1,ODEUR,A,2005-05-10,T,
20050395,1,ODEUR,A,2005-05-10,T,
20050396,1,ODEUR,A,2005-05-10,T,
20050397,1,ODEUR,A,2005-05-10,T,
20050398,1,ODEUR,A,2005-05-10,T,
20050399,1,ODEUR,A,2005-05-10,T,
20050400,1,ODEUR,A,2005-05-10,T,
20050401,1,ODEUR,A,2005-05-10,T,
20050402,1,ODEUR,A,2005-05-10,T,
20050403,1,ODEUR,A,2005-05-10,T,
20050404,1,ODEUR,A,2005-05-10,T,
20050405,1,ODEUR,A,2005-05-11,T,
20050406,14,PART,A,2005-05-11,T,H1L
20050407,14,PART,A,2005-05-11,T,
20050422,24,ND EAU,E,2005-05-16,T,H1G
20050423,1,ODEUR,A,2005-05-16,T,
20050424,24,ODEUR,A,2005-05-16,T,H8N
20050425,24,ODEUR,A,2005-05-13,T,H1P
20050426,24,ND EAU,E,2005-05-15,T,H2G
20050430,24,ODEUR,A,2005-05-18,T,H1H
20050440,24,ODEUR,A,2005-05-20,T,H1T
20050451,1,ODEUR,A,2005-05-24,T,
20050452,1,ODEUR,A,2005-05-24,T,
20050453,1,ODEUR,A,2005-05-24,T,
20050454,1,ODEUR,A,2005-05-25,T,H1B
20050455,14,PART,A,2005-05-24,T,
20050456,24,PART,A,2005-05-24,T,H2K
20050457,24,ODEUR,A,2005-05-25,T,H1K
20050458,1,ODEUR,A,2005-05-25,T,
20050459,1,PART,A,2005-05-25,F,
20050472,2,ND EAU,E,2005-05-18,T,
20050473,2,ODEUR,A,2005-05-26,T,H1R
20050474,1,ODEUR,A,2005-05-27,T,
20050766,1,ODEUR,A,2005-07-11,T,
20050767,24,ND EAU,E,2005-07-12,F,H2J
20050768,24,ND EAU,E,2005-07-12,T,H9H
20050770,1,ODEUR,A,2005-07-12,T,
20050772,24,ODEUR,A,2005-07-12,T,H1S
20050773,24,PART,A,2005-07-12,T,H3A
20050775,1,ODEUR,A,2005-07-12,T,
20050776,14,ODEUR,A,2005-07-12,T,
20050777,11,PART,A,2005-07-12,T,H1B
20050778,1,ODEUR,A,2005-07-12,T,
20050779,24,PART,A,2005-07-12,T,
20050792,11,AUCUN,A,2005-07-13,T,H2T
20050889,1,ODEUR,A,2005-07-28,T,
20050890,17,ODEUR,A,2005-07-28,I,H2E
20050891,2,PART,A,2005-07-28,T,H4T
20050896,13,ND AIR,A,2005-07-29,T,H1L
20050899,24,PART,A,2005-08-01,T,
20050900,23,PART,A,2005-08-01,T,H1H
20050901,8,PART,A,2005-08-01,T,H2M
20050905,14,GAZ ECHA,A,2005-08-02,T,
20050906,24,ND AIR,A,2005-08-02,T,H3N
20050956,24,ODEUR,A,2005-08-10,I,H1A
20050957,24,ODEUR,A,2005-08-10,T,H8R
20050958,2,ODEUR,A,2005-08-10,T,H4E
20050959,1,ODEUR,A,2005-08-10,T,
20051100,1,ODEUR,A,2005-08-31,T,
20050893,1,ODEUR,A,2005-07-28,T,
20050895,15,PART,A,2005-07-29,T,H2S
20050897,1,ODEUR,A,2005-07-29,T,
20050898,24,ODEUR,A,2005-07-30,T,H1B
20050971,24,ODEUR,A,2005-08-12,T,
20051007,1,ODEUR,A,2005-08-16,T,
20051008,1,ODEUR,A,2005-08-16,T,
20051009,24,ODEUR,A,2005-08-17,T,H1K
20051010,2,ODEUR,A,2005-08-17,T,
20051011,1,ODEUR,A,2005-08-17,T,
20051012,2,ODEUR,A,2005-08-17,F,
20051013,24,PART,A,2005-08-17,T,H1W
20051015,7,ODEUR,A,2005-08-17,T,
20051029,1,ODEUR,A,2005-08-19,T,
20051030,1,FUMÉE,A,2005-08-20,T,
20051031,14,ND AIR,A,2005-08-20,T,H8R
20051032,14,ND AIR,A,2005-08-21,T,H8R
20051033,1,ODEUR,A,2005-08-21,T,
20051034,24,ND EAU,E,2005-08-22,T,H1N
20051046,1,ND AIR,A,2005-08-24,T,
20051047,1,ODEUR,A,2005-08-25,T,
20051048,24,PART,A,2005-08-25,T,H1L
20051050,17,ND AIR,A,2005-08-25,I,H4W
20051051,24,PART,A,2005-08-25,T,H1W
20051062,1,ODEUR,A,2005-08-26,T,
20051063,1,ODEUR,A,2005-08-29,T,
20051064,1,ODEUR,A,2005-08-26,T,
20051065,1,ODEUR,A,2005-08-26,T,
20051066,1,ODEUR,A,2005-08-26,T,
20051067,1,ODEUR,A,2005-08-26,T,
20051068,1,ODEUR,A,2005-08-26,T,
20051069,1,ODEUR,A,2005-08-26,T,
20051070,1,FUMÉE,A,2005-08-26,T,
20051071,1,ODEUR,A,2005-08-26,T,
20051072,1,ODEUR,A,2005-08-27,T,
20050228,14,PART,A,2005-04-08,T,
20050245,14,GAZ ECHA,A,2005-04-12,T,H3J
20050255,24,GAZ ECHA,A,2005-04-14,T,H4N
20050256,8,AUCUN,A,2005-04-14,T,H4N
20050257,1,ODEUR,A,2005-04-15,T,
20050258,1,ODEUR,A,2005-04-14,T,
20050259,24,ODEUR,A,2005-04-14,T,H1R
20050260,24,ODEUR,A,2005-04-14,T,H1L
20050261,1,ODEUR,A,2005-04-15,T,
20050262,20,ND AIR,A,2005-04-15,T,
20050263,24,ODEUR,A,2005-04-15,T,H1R
20050264,10,PART,A,2005-04-15,T,H2J
20050265,1,ODEUR,A,2005-04-15,T,
20050268,1,ODEUR,A,2005-04-15,T,
20050269,1,FUMÉE,A,2005-04-15,T,
20050270,1,ODEUR,A,2005-04-16,T,
20050271,1,ODEUR,A,2005-04-16,T,
20050272,1,ODEUR,A,2005-04-17,T,
20050273,1,ODEUR,A,2005-04-17,T,
20050302,1,ODEUR,A,2005-04-21,T,
20050306,24,ODEUR,A,2005-04-22,T,H2W
20050307,1,ODEUR,A,2005-04-22,T,
20050308,1,ODEUR,A,2005-04-22,T,
20050309,2,ODEUR,A,2005-04-22,T,H1Z
20050310,1,ODEUR,A,2005-04-22,T,
20050311,24,ND EAU,E,2005-04-23,T,H4G
20050312,24,ND AIR,A,2005-04-25,T,H1L
20050313,1,ODEUR,A,2005-04-25,T,
20050314,14,PART,A,2005-04-26,T,H1L
20050321,1,FUMÉE,A,2005-04-27,T,H1L
20050322,1,FUMÉE,A,2005-04-28,T,
20050323,1,FUMÉE,A,2005-04-28,T,
20050475,1,ODEUR,A,2005-05-27,T,
20050477,1,ODEUR,A,2005-05-30,T,
20050478,24,ODEUR,A,2005-05-30,T,H1M
20050479,24,ODEUR,A,2005-05-27,T,H9P
20050480,1,ODEUR,A,2005-05-27,T,
20050484,1,AUCUN,A,2005-05-31,T,
20050485,1,ODEUR,A,2005-05-31,T,
20050513,1,ODEUR,A,2005-06-02,T,
20050551,2,PART,A,2005-06-08,T,
20050552,8,PART,A,2005-06-08,T,H1S
20050553,14,GAZ ECHA,A,2005-06-08,T,
20050554,8,PART,A,2005-06-08,T,H4V
20050555,24,ODEUR,A,2005-06-08,T,H9S
20050556,14,GAZ ECHA,A,2005-06-08,T,H1J
20050557,1,ODEUR,A,2005-06-08,T,
20050558,24,PART,A,2005-06-09,T,H2X
20050560,24,ODEUR,A,2005-06-09,T,H1A
20050561,24,ODEUR,A,2005-06-09,T,H1K
20050562,24,PART,A,2005-06-09,T,H1Z
20050563,24,PART,A,2005-06-09,T,H4C
20050611,24,ODEUR,A,2005-06-16,T,H1B
20050612,24,ODEUR,A,2005-06-16,T,H1R
20050613,24,PART,A,2005-06-17,T,H3E
20050614,24,ODEUR,A,2005-06-17,T,H1R
20050616,2,ODEUR,A,2005-06-17,T,H9R
20050622,1,PART,A,2005-06-20,T,
20050629,9,PART,A,2005-06-21,T,H4Y
20050630,8,PART,A,2005-06-21,T,H9J
20050631,1,ODEUR,A,2005-06-22,T,
20050632,8,PART,A,2005-06-22,T,
20050965,24,ODEUR,A,2005-08-11,T,H4C
20050970,1,ODEUR,A,2005-08-11,T,H1L
20050986,1,ODEUR,A,2005-08-15,T,
20050994,10,ODEUR,A,2005-08-16,T,H1Z
20050995,1,ODEUR,A,2005-08-16,T,
20050996,1,ODEUR,A,2005-08-16,T,
20050997,1,ODEUR,A,2005-08-16,T,
20050998,1,ODEUR,A,2005-08-16,T,
