ID_TRC_DET,ID_LOG,DATEMAJ,TYP_VOIE,LIE_VOIE,NOM_VOIE,DIR_VOIE,DEB_GCH,FIN_GCH,DEB_DRT,FIN_DRT,ARR_GCH,ARR_DRT,LIM_GCH,LIM_DRT
1260129,431490,20190702000000,rue,,Lambert-Closse,,0,0,1185,1187,Ville-Marie,Ville-Marie,Montréal,Montréal
1260240,349435,20180501000000,rue,,Drummond,,1170,1242,1185,1249,Ville-Marie,Ville-Marie,Montréal,Montréal
1260295,594901,20220329000000,rue,,De La Gauchetière,Ouest,0,0,0,0,Ville-Marie,Ville-Marie,Montréal,Montréal
1260490,404117,20190325000000,rue,de la,Montagne,,1000,1016,901,1015,Ville-Marie,Ville-Marie,Montréal,Montréal
1260497,544423,20200812000000,rue,de la,Montagne,,2010,2484,2011,2205,Ville-Marie,Ville-Marie,Montréal,Montréal
1260541,595017,20220330000000,rue,,Peel,,0,0,0,0,Ville-Marie,Ville-Marie,Montréal,Montréal
1260769,396149,20190220000000,rue,,Saint-Alexandre,,906,910,905,915,Ville-Marie,Ville-Marie,Montréal,Montréal
1260868,566277,20201125000000,rue,,Stanley,,1080,1102,1101,1125,Ville-Marie,Ville-Marie,Montréal,Montréal
1261015,394692,20190218000000,chemin,,Remembrance,,0,0,0,0,Ville-Marie,Ville-Marie,Montréal,Montréal
1261069,595009,20220330000000,voie,,Non-nommée,,0,0,0,0,Ville-Marie,Ville-Marie,Montréal,Montréal
1261070,595016,20220330000000,rue,,Peel,,0,0,0,0,Ville-Marie,Ville-Marie,Montréal,Montréal
1261086,339390,20180319000000,voie,,Non-nommée,,0,0,0,0,Ville-Marie,Ville-Marie,Montréal,Montréal
1261087,339391,20180319000000,chemin,de la,Côte-des-Neiges,,0,0,0,0,Ville-Marie,Ville-Marie,Montréal,Montréal
1261103,354013,20180604000000,voie,,Non-nommée,,0,0,0,0,Ville-Marie,Ville-Marie,Montréal,Montréal
1261213,339392,20180319000000,chemin,de la,Côte-des-Neiges,,0,0,0,0,Ville-Marie,Ville-Marie,Montréal,Montréal
1280065,397974,20190226000000,chemin,de la,Côte-des-Neiges,,0,0,0,0,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
1290006,389176,20190118000000,autoroute,,15,,0,0,0,0,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
1290008,396298,20190221000000,autoroute,,15,,0,0,0,0,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
1290013,396312,20190221000000,autoroute,,15,,0,0,0,0,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
1290062,384055,20181207000000,rue,,Buchan,,0,0,0,0,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
1290063,308605,20171030000000,rue,,Buchan,,4980,5100,4955,5087,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
1290121,397978,20190226000000,chemin,de la,Côte-des-Neiges,,0,0,0,0,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
1290229,381754,20181105000000,rue,,Cunard,,4116,4166,4111,4191,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
1290236,396266,20190221000000,boulevard,,Décarie,,0,0,0,0,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
1290242,592697,20220209000000,boulevard,,Décarie,,0,0,7955,8181,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
1290261,396274,20190221000000,boulevard,,Décarie,,6900,6900,0,0,,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-Saint-Luc,Montréal
1290342,381742,20181105000000,avenue,,Kindersley,,0,0,4242,4290,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
1291012,381774,20181105000000,rue,de la,Savane,,0,0,7307,7307,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
1291013,381766,20181105000000,rue,,Ostell-Crescent,,7338,7452,7335,7493,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
1291014,381773,20181105000000,rue,de la,Savane,,0,0,0,0,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
1291015,381764,20181105000000,rue,de la,Savane,,0,0,0,0,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
1291016,381763,20181105000000,rue,de la,Savane,,0,0,0,0,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
1291018,381727,20181105000000,place,de la,Savane,,4960,4998,0,0,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
1291019,381722,20181105000000,rue,de la,Savane,,0,0,5015,5151,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
1291021,381717,20181105000000,avenue,,Mountain Sights,,0,0,8155,8155,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
1291022,381702,20181105000000,avenue,,Mountain Sights,,8064,8072,0,0,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
1291027,396254,20190221000000,voie,,Non-nommée,,0,0,0,0,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
1291028,396258,20190221000000,voie,,Non-nommée,,0,0,0,0,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
1291029,389172,20190118000000,autoroute,,15,,0,0,0,0,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
1291035,397986,20190226000000,avenue,,Victoria,,0,0,0,0,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
1291036,397982,20190226000000,avenue,,Victoria,,0,0,0,0,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
1291146,381761,20181105000000,rue,de la,Savane,,0,0,4201,4259,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
1291147,381750,20181105000000,rue,de la,Savane,,0,0,4261,4291,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
1291148,381760,20181105000000,rue,de la,Savane,,0,0,0,0,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
1291149,381751,20181105000000,rue,de la,Savane,,0,0,0,0,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
1291152,381732,20181105000000,rue,de la,Savane,,0,0,0,0,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
1291153,381734,20181105000000,rue,de la,Savane,,0,0,0,0,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
1291154,381733,20181105000000,rue,de la,Savane,,4300,4700,0,0,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
1291155,381735,20181105000000,rue,de la,Savane,,4702,4984,0,0,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
1291157,381720,20181105000000,rue,de la,Savane,,0,0,0,0,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
1291162,381714,20181105000000,rue,de la,Savane,,0,0,0,0,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
1291163,381709,20181105000000,rue,de la,Savane,,5196,5200,5177,5185,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
1291179,381696,20181105000000,rue,de la,Savane,,0,0,5215,5555,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
1291183,381695,20181105000000,rue,de la,Savane,,0,0,0,0,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
1291186,381693,20181105000000,voie,,Non-nommée,,0,0,0,0,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
1291191,592698,20220209000000,boulevard,,Décarie,,0,0,0,0,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
1291243,384061,20181207000000,avenue,,Victoria,,7330,7332,0,0,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
1291250,381747,20181105000000,avenue,,Victoria,,7500,7500,0,0,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
1291251,384063,20181207000000,avenue,,Victoria,,0,0,7255,7365,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
1291254,384070,20181207000000,rue,,Paré,,0,0,0,0,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
1291255,384054,20181207000000,rue,,Buchan,,0,0,4815,4815,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
1291260,308597,20171030000000,rue,,Paré,,5290,5290,5255,5295,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
1291261,308601,20171030000000,avenue,,Mountain Sights,,0,0,7593,7595,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
1300004,398060,20190227000000,autoroute,,15,,0,0,0,0,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
1300014,398017,20190227000000,autoroute,,15,,0,0,0,0,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
1300115,339252,20180316000000,chemin,de la,Côte-Saint-Luc,,4842,5240,4851,5275,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
1300170,398052,20190227000000,autoroute,,15,,0,0,0,0,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
1300496,398036,20190227000000,voie,,Non-nommée,,0,0,0,0,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
1300499,398040,20190227000000,voie,,Non-nommée,,0,0,0,0,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
1300504,398001,20190227000000,autoroute,,15,,0,0,0,0,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
1301000,396278,20190221000000,voie,,Non-nommée,,0,0,0,0,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
1301100,396284,20190221000000,voie,,Non-nommée,,0,0,0,0,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
1310084,339245,20180316000000,chemin,de la,Côte-Saint-Luc,,0,0,0,0,Côte-des-Neiges-Notre-Dame-de-Grâce,,Montréal,Hampstead
1310119,398048,20190227000000,voie,,Non-nommée,,0,0,0,0,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
1320233,330719,20180131000000,boulevard,de,Sainte-Anne-de-Bellevue,,0,0,0,0,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
1320333,403256,20190319000000,boulevard,,Cavendish,,0,0,0,0,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
1320342,500023,20200212000000,rue,,Saint-Jacques,,0,0,0,0,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
1320409,330720,20180131000000,boulevard,de,Sainte-Anne-de-Bellevue,,0,0,0,0,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
1330006,398044,20190227000000,voie,,Non-nommée,,0,0,0,0,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
1330009,387513,20190110000000,autoroute,,15,,0,0,0,0,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
1330012,398092,20190228000000,autoroute,,15,,0,0,0,0,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
1330217,396211,20190220000000,voie,,Non-nommée,,0,0,0,0,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
1330288,336525,20180313000000,boulevard,,De Maisonneuve,Ouest,5010,5040,5005,5035,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
1330440,396240,20190220000000,autoroute,,15,,0,0,0,0,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
1330631,396247,20190220000000,boulevard,,De Maisonneuve,Ouest,0,0,5345,5351,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
1330643,558392,20201021000000,rue,,Saint-Jacques,,0,0,0,0,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
1330651,398084,20190228000000,voie,,Non-nommée,,0,0,0,0,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
1330652,387511,20190110000000,autoroute,,15,,0,0,0,0,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
1330656,398078,20190228000000,autoroute,,15,,0,0,0,0,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
1330658,398088,20190228000000,voie,,Non-nommée,,0,0,0,0,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
1330663,396217,20190220000000,voie,,Non-nommée,,0,0,0,0,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
1330664,384032,20181206000000,autoroute,,15,,0,0,0,0,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
1330668,396223,20190220000000,autoroute,,15,,0,0,0,0,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
1340110,330685,20180131000000,autoroute,,20,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
1340111,330686,20180131000000,autoroute,,20,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
1340113,330687,20180131000000,autoroute,,20,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
1340357,367234,20180822000000,avenue,,Newman,,6250,6250,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
1340374,394578,20190215000000,rue,,Notre-Dame,Ouest,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
1340414,330688,20180131000000,voie,,Non-nommée,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
1340418,330303,20180126000000,voie,,Non-nommée,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
1340597,394579,20190215000000,boulevard,,Angrignon,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
1340606,384390,20181213000000,voie,,Non-nommée,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
1340635,330690,20180131000000,voie,,Non-nommée,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
1340638,330691,20180131000000,voie,,Non-nommée,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
1340641,330692,20180131000000,voie,,Non-nommée,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
1340642,349801,20180503000000,rue,,Notre-Dame,Ouest,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
1340644,349802,20180503000000,rue,,Notre-Dame,Ouest,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
1340645,330693,20180131000000,voie,,Non-nommée,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
1341002,548396,20200909000000,rue,,Notre-Dame,Ouest,7400,7900,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
1341003,330694,20180131000000,voie,,Non-nommée,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
1341120,330695,20180131000000,autoroute,,20,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
1341124,330696,20180131000000,voie,,Non-nommée,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
1341135,349416,20180430000000,rue,,Notre-Dame,Ouest,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
1341136,349417,20180430000000,rue,,Notre-Dame,Ouest,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
1350608,401237,20190314000000,rue,,Saint-Patrick,,5450,5450,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
1350650,481861,20200108000000,voie,,Non-nommée,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
1350651,481863,20200108000000,voie,,Non-nommée,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
1350653,330268,20180125000000,autoroute,,15,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
1350654,403539,20190320000000,autoroute,,15,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
1350659,330269,20180125000000,autoroute,,15,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
1350663,387581,20190111000000,voie,,Non-nommée,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
1350675,403544,20190320000000,voie,,Non-nommée,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
1350683,396159,20190220000000,avenue,,Atwater,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
1350689,396155,20190220000000,avenue,,Atwater,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
1360148,332511,20180206000000,rue,,De Courcelle,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
1360149,332512,20180206000000,rue,,De Courcelle,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
1360549,401263,20190314000000,rue,,Sainte-Marguerite,,520,520,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
1360636,387473,20190110000000,avenue,,Atwater,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
1360638,387472,20190110000000,avenue,,Atwater,,2,2,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
1361008,332423,20180201000000,rue,,Saint-Rémi,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
1361009,332422,20180201000000,rue,,Saint-Rémi,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
1361010,332420,20180201000000,rue,,Saint-Rémi,,780,780,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
1370003,401155,20190313000000,rue,,Ann,,0,0,75,75,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
1370004,401152,20190313000000,rue,,Ann,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
1370008,403508,20190320000000,rue,,D'Argenson,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
1370072,392977,20190130000000,voie,,Non-nommée,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
1370073,392968,20190130000000,autoroute,,10,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
1370074,392985,20190130000000,voie,,Non-nommée,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
1370075,392989,20190130000000,voie,,Non-nommée,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
1370091,349410,20180430000000,autoroute,,10,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
1370151,535375,20200615000000,rue,,Butler,,0,0,1025,1027,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
1370200,401142,20190313000000,rue,,Charlevoix,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
1370455,392938,20190130000000,rue,de la,Commune,Ouest,0,0,987,1001,Ville-Marie,Ville-Marie,Montréal,Montréal
1370519,321751,20171215000000,rue,,Duke,,0,0,25,77,Ville-Marie,Ville-Marie,Montréal,Montréal
1370616,401214,20190314000000,rue,d',Hibernia,,0,0,921,931,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
1370719,559769,20201028000000,rue,de la,Montagne,,248,250,161,245,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
1370773,394614,20190215000000,rue,,Notre-Dame,Ouest,890,940,889,891,Le Sud-Ouest,Ville-Marie,Montréal,Montréal
1370808,394565,20190215000000,rue,,Ottawa,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
1370818,607510,20220822000000,rue,,Ottawa,,1400,1606,1457,1485,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
1370838,595023,20220330000000,rue,,Peel,,530,650,501,501,Ville-Marie,Ville-Marie,Montréal,Montréal
1370944,473961,20191126000000,rue,,Ropery,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
1370973,401138,20190313000000,rue,des,Seigneurs,,22,50,45,45,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
1370977,416043,20190507000000,rue,du,Séminaire,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
1371017,431500,20190702000000,rue,,Saint-Antoine,Ouest,1162,1200,1157,1225,Ville-Marie,Ville-Marie,Montréal,Montréal
1371018,431501,20190702000000,rue,,Saint-Antoine,Ouest,1240,1288,1227,1277,Ville-Marie,Ville-Marie,Montréal,Montréal
1371057,394654,20190218000000,rue,,Saint-Jacques,,884,886,875,889,Ville-Marie,Ville-Marie,Montréal,Montréal
1371063,555656,20201005000000,rue,,Saint-Jacques,,0,0,0,0,Ville-Marie,Ville-Marie,Montréal,Montréal
1371101,394572,20190215000000,rue,,Saint-Maurice,,890,938,887,887,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
1371123,394568,20190215000000,rue,,Saint-Paul,Ouest,892,944,891,891,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
1371193,401158,20190313000000,rue,,Wellington,,928,940,969,969,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
1371212,401218,20190314000000,rue,,Wellington,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
1371250,607498,20220822000000,rue,,William,,0,0,1613,1619,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
1371295,431499,20190702000000,rue,,Torrance,,0,0,1175,1177,Ville-Marie,Ville-Marie,Montréal,Montréal
1371306,401222,20190314000000,rue,,Wellington,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
1371320,401135,20190313000000,voie,,Non-nommée,,0,0,0,0,Ville-Marie,Ville-Marie,Montréal,Montréal
