OBJECTID,MUNICIPALITE,DESIGNATION,CODE_LIEN,VOIE,NOM_VOIE,INTERSECTION,CLASSIFICATION,LONGUEUR,GEOM
7160,10043,Rue,,Gilles-Vigneault,Rue Gilles-Vigneault,Avenue Belzile / Rue Félix-Leclerc,Locale,385.338866926467,Ligne
7161,10043,Rue,,Saint-Arsène,Rue Saint-Arsène,Montée des Saules / Rue Bellevue,Locale,149.674679053784,Ligne
7162,10043,Rue,,Bellevue,Rue Bellevue,Rue Saint-Arsène / Rue des Épinettes,Locale,205.06734885763,Ligne
7163,10043,Boulevard,,Saint-Germain,Boulevard Saint-Germain,Montée des Saules / Rue des Pins,Nationale,164.117002369959,Ligne
7164,10043,Montée,des,Saules,Montée des Saules,Boulevard Saint-Germain / Rue Saint-Arsène,Collectrice municipale,134.130028251288,Ligne
7165,10043,Rue,,Arpin,Rue Arpin,Montée des Saules,Locale,85.2543239259172,Ligne
7166,10043,Montée,des,Saules,Montée des Saules,Boulevard Saint-Germain / Rue Arpin,Locale,91.109832213512,Ligne
7167,10043,Rue,des,Sorbiers,Rue des Sorbiers,Rue des Pommetiers,Locale,358.607025000836,Ligne
7168,10043,Rue,du,Coin-de-la-Plage,Rue du Coin-de-la-Plage,Rue du Coin-de-la-Plage,Locale,68.6436708954339,Ligne
7169,10043,Rue,du,Dauphiné,Rue du Dauphiné,Rue Beauregard / Rue de Champagne,Projetée,358.688653026516,Ligne
7170,10043,Rue,des,Passereaux,Rue des Passereaux,Rue des Bernaches / Rue des Roitelets,Locale,68.9987606824934,Ligne
7171,10043,Rue,de la,Normandie,Rue de la Normandie,Rue Saucier / Rue des Vosges,Locale,139.61345631439,Ligne
7172,10043,Rue,de la,Normandie,Rue de la Normandie,Avenue Sirois / Rue des Vosges,Locale,98.8181534980398,Ligne
7173,10043,Avenue,,Sirois,Avenue Sirois,Rue Beauregard / Rue de la Normandie,Locale,205.8760460261,Ligne
7174,10043,Rue,de la,Plage,Rue de la Plage,Rue du Coin-de-la-Plage / Rue du Rocher-Blanc,Locale,98.4766500088012,Ligne
7175,10043,Avenue,,Sirois,Avenue Sirois,Rue J.-Alfred-Mousseau / Rue de la Normandie,Locale,209.727882100755,Ligne
7176,10043,Rue,de,Provence,Rue de Provence,Rue Pierre-Laporte / Rue de l'Île-de-France,Locale,263.12333574498,Ligne
7177,10043,Rue,,Pierre-Laporte,Rue Pierre-Laporte,Rue Beauregard / Rue de Provence,Locale,168.06928543089,Ligne
7178,10043,Rue,des,Chardonnerets,Rue des Chardonnerets,Rue des Chardonnerets,Locale,145.666608600537,Ligne
7179,10043,Rue,,Tessier,Rue Tessier,Rue Labbé / Rue Parent Nord,Locale,328.960660852413,Ligne
7180,10043,Rue,,Morin,Rue Morin,Boulevard de la Rivière / Rue Tessier,Locale,152.684815058257,Ligne
7181,10043,Rue,des,Fleurs,Rue des Fleurs,Rue Louis-David / Rue de la Sapinière Nord,Locale,77.6078428069158,Ligne
7182,10043,Rue,,Guy,Rue Guy,Rue Gérard-Majella / Rue des Mélèzes,Locale,67.4702846557653,Ligne
7183,10043,Rue,des,Flandres,Rue des Flandres,Rue de la Gascogne,Locale,133.048114047701,Ligne
7184,10043,Rue,,Guy,Rue Guy,Rue Gérard-Majella / Rue Turcotte,Locale,74.790876224577,Ligne
7185,10043,Avenue,de la,Cathédrale,Avenue de la Cathédrale,17e Rue Est / 18e Rue Est,Collectrice municipale,71.6816712559773,Ligne
7186,10043,Rue,des,Fleurs,Rue des Fleurs,Rue des Braves / Rue des Fusiliers,Locale,134.908407866949,Ligne
7187,10043,Rue,,Monseigneur-Courchesne,Rue Monseigneur-Courchesne,Rue Monseigneur-Courchesne,Locale,268.953110196458,Ligne
7188,10043,Rue,,William-Price,Rue William-Price,Rue William-Price,Locale,74.1946512204849,Ligne
7189,10043,Rue,,William-Price,Rue William-Price,Rue Raymond / Rue Vanier,Locale,63.061664808921,Ligne
7190,10043,Rue,,Vanier,Rue Vanier,Rue Laval Sud / Rue William-Price,Locale,209.707539988469,Ligne
7191,10043,Boulevard,,Saint-Germain,Boulevard Saint-Germain,Rue Maurice Nord / Rue Turcotte,Nationale,97.1514567194554,Ligne
7192,10043,Rue,,La Salle,Rue La Salle,Rue Dollard Nord / Rue de Lausanne,Locale,40.0355052507146,Ligne
7193,10043,Rue,,Saint-Robert,Rue Saint-Robert,Avenue Rouleau / Rue Michaud,Locale,268.593154190767,Ligne
7194,10043,Avenue,,Rouleau,Avenue Rouleau,Rue Ouellet / Rue Saint-Laurent Ouest,Collectrice municipale,73.6831266571255,Ligne
7195,10043,Rue,,Hupé,Rue Hupé,10e Rue Est / 9e Rue Est,Locale,69.6236904441297,Ligne
7196,10043,Rue,,Boulay,Rue Boulay,Rue La Salle / Rue Wilson,Locale,176.551531889729,Ligne
7197,10043,Rue,,Montcalm,Rue Montcalm,Rue De Verchères / Rue Laval Nord,Locale,200.585705837679,Ligne
7198,10043,Rue,,De Verchères,Rue De Verchères,Rue Montcalm,Locale,20.7037427350709,Ligne
7199,10043,Boulevard,de la,Rivière,Boulevard de la Rivière,Rue Saint-Antoine / Rue Saint-Jean-Baptiste Ouest,Régionale,361.660536826712,Ligne
7200,10043,Rue,,Dubé,Rue Dubé,Avenue Rouleau / Rue Michaud,Locale,264.724872352195,Ligne
7201,10043,Rue,,Pascal-Parent,Rue Pascal-Parent,Avenue Belzile / Rue Félix-Leclerc,Locale,100.830684981996,Ligne
7202,10043,Rue,,Élisabeth-Turgeon,Rue Élisabeth-Turgeon,Rue Eulalie-Lévesque,Locale,425.302697174456,Ligne
7203,10043,Avenue,,Rouleau,Avenue Rouleau,Rue Saint-Jean-Baptiste Ouest / Rue de l'Évêché Ouest,Collectrice municipale,74.8692208018507,Ligne
7204,10043,Rue,,Hupé,Rue Hupé,3e Rue Est / 4e Rue Est,Locale,65.6259921124245,Ligne
7205,10043,Rue,,Tanguay,Rue Tanguay,Rue Drapeau / Rue Lavoie,Locale,199.087607753823,Ligne
7206,10043,,, ,Privé,Rue de l'Évêché Ouest,Privée,96.0616625375597,Ligne
7207,10043,Rue,,Léon-Dion,Rue Léon-Dion,Rue Pascal-Parent / Rue Pierre-Dansereau,Locale,75.0953498744763,Ligne
7208,10043,Rue,,Georges-Henri-Lévesque,Rue Georges-Henri-Lévesque,Rue Fernand-Dumont,Locale,387.216737845792,Ligne
7209,10043,Rue,,Saint-Édouard,Rue Saint-Édouard,Rue Saint-Germain Est / Rue Saint-Paul,Locale,60.4495341224397,Ligne
7210,10043,Rue,,Saint-Pierre,Rue Saint-Pierre,Rue Blais / Rue Langevin,Locale,47.5378547906823,Ligne
7211,10043,Rue,,Sandy-Burgess,Rue Sandy-Burgess,Rue Alcide-C.-Horth / Rue André-Lecomte / Rue Andrée-Gauthier,Locale,105.376274889038,Ligne
7212,10043,Rue,,Saint-Pierre,Rue Saint-Pierre,Rue Talbot / Rue Toussaint-Cartier,Locale,124.005238645927,Ligne
7213,10043,Rampe d'accès,, ,Autoroute Jean-Lesage (rampe d'accès),Autoroute Jean-Lesage / Avenue du Père-Nouvel,Autoroute,658.783136913801,Ligne
7214,10043,Rue,du,Sieur,Rue du Sieur,Avenue des Pluviers / Avenue du Comte,Locale,96.7979380414949,Ligne
7215,10043,Montée,,Industrielle-et-Commerciale,Montée Industrielle-et-Commerciale,Boulevard Jessop / Boulevard du Rivage / Rampe d'accès,Nationale,52.0738289984002,Ligne
7216,10043,Rue,,Julien-Réhel,Rue Julien-Réhel,Rue Saint-Germain Est / Rue des Gouverneurs,Locale,106.21246126437,Ligne
7217,10043,Rue,,Elzéar-Sasseville,Rue Elzéar-Sasseville,2e Rue Est / Rue Chapais,Locale,97.4531546642796,Ligne
7218,10043,Rue,,Saint-Pierre,Rue Saint-Pierre,Rue Fiset / Rue Hudon,Locale,75.1028412248831,Ligne
7219,10043,Rue,,Corneau,Rue Corneau,Rue Digé / Rue Lachance,Locale,75.5912034968166,Ligne
7220,10043,Rue,,Moreault,Rue Moreault,Rue D'Auteuil / Rue Desjardins,Collectrice municipale,80.804793194709,Ligne
7221,10043,Rue,,Desjardins,Rue Desjardins,Rue Moreault / Rue Saint-Pierre,Locale,235.855115894583,Ligne
7222,10043,Rue,des,Fabricants,Rue des Fabricants,Avenue du Havre / Projetée +,Locale,774.660753409789,Ligne
7223,10043,Avenue,du,Havre,Avenue du Havre,Projetée + / Rue des Fabricants,Locale,498.229499088102,Ligne
7224,10043,Avenue,,Goulet,Avenue Goulet,Rue Collin / Rue Saint-Germain,Locale,65.020106214155,Ligne
7225,10043,Rue,du,Chalutier,Rue du Chalutier,2e Avenue / 3e Avenue,Locale,334.997900466759,Ligne
7226,10043,Avenue,,3e Avenue,3e Avenue,Rue de la Frégate / Rue du Chalutier,Locale,74.5678744166486,Ligne
7227,10043,Avenue,,8e Avenue,8e Avenue,Rue du Commandant / Rue du Ressac,Locale,74.8947586618049,Ligne
7228,10043,Route,,Lemieux,Route Lemieux,Chemin Saint-Léon / Chemin de la Couronne / Chemin des Pointes,Locale,1195.60421852003,Ligne
7229,10043,Avenue,de,Saint-Valérien,Avenue de Saint-Valérien,Chemin des Chénard,Collectrice municipale,1445.13351401491,Ligne
7230,10043,Chemin,,Saint-Gérard,Chemin Saint-Gérard,Rue Brisson / Rue de la Postière,Locale,98.3742269093582,Ligne
7231,10043,Rang,,5e Rang,5e Rang,Chemin du Pont-Couvert,Locale,581.381603697602,Ligne
7232,10043,Route,des,Pionniers,Route des Pionniers,Chemin Saint-Joseph / Rue Fillion / Rue Morneau,Régionale,149.196438421594,Ligne
7233,10043,Rue,des,Glaces,Rue des Glaces,Rue de l'Avalanche / Rue du Mont-Blanc,Locale,717.862773853386,Ligne
7234,10043,Rue,de,Sainte-Cécile-du-Bic,Rue de Sainte-Cécile-du-Bic,Avenue de l'Église / Rue J.-Adélard-Parent,Collectrice municipale,69.1718048987142,Ligne
7235,10043,Rue,,J.-Adélard-Parent,Rue J.-Adélard-Parent,Rue de Sainte-Cécile-du-Bic / Rue du Mont-Saint-Louis,Locale,147.716487145499,Ligne
7236,10043,Avenue,du,Couvent,Avenue du Couvent,Rue de Sainte-Cécile-du-Bic / Rue du Mont-Saint-Louis,Locale,91.2936188122345,Ligne
7237,10043,Rue,de,Sainte-Cécile-du-Bic,Rue de Sainte-Cécile-du-Bic,Avenue du Couvent / Rue J.-Adélard-Parent,Collectrice municipale,112.249501201002,Ligne
7238,10043,Rue,de,Sainte-Cécile-du-Bic,Rue de Sainte-Cécile-du-Bic,Avenue Marco / Rue Louis-I.-Rioux,Collectrice municipale,174.487824813624,Ligne
7239,10043,Avenue,,Marco,Avenue Marco,Rue Aurèle-Gamache / Rue de Sainte-Cécile-du-Bic,Locale,72.9405539354816,Ligne
7240,10043,Autoroute,, ,Autoroute Jean-Lesage,Autoroute Jean-Lesage (rampe d'accès) / Chemin Beauséjour / Rue Tessier,Autoroute,2190.34987453164,Ligne
7241,10043,Rue,,D'Youville,Rue D'Youville,Rue Jeanne-Mance,Locale,284.167403805215,Ligne
7242,10043,Rue,,D'Youville,Rue D'Youville,Rue Jeanne-Mance / Rue des Cormiers / Rue des Sapins,Locale,89.5400480741309,Ligne
7243,10043,Montée,des,Saules,Montée des Saules,Rue des Cormiers / Rue des Sapins,Collectrice municipale,271.764036845218,Ligne
7244,10043,Rue,de la,Plage,Rue de la Plage,Rue de la Gare,Privée,340.809980129296,Ligne
7245,10043,Rue,de la,Gare,Rue de la Gare,Rue de la Plage / Rue des Peupliers,Locale,150.893206939089,Ligne
7246,10043,Rue,de l',Escalade,Rue de l'Escalade,Rue des Collines,Locale,535.80348098019,Ligne
7247,10043,Rue,des,Collines,Rue des Collines,Rue de l'Escalade,Locale,364.231376800796,Ligne
7248,10043,Autoroute,, ,Autoroute Jean-Lesage,Autoroute Jean-Lesage (rampe d'accès),Autoroute,440.658691926641,Ligne
7249,10043,Rue,de,Lausanne,Rue de Lausanne,Boulevard Saint-Germain / Rue Roy Sud,Collectrice de transit,246.295845223826,Ligne
7250,10043,Boulevard,,Saint-Germain,Boulevard Saint-Germain,Rue Dollard Nord / Rue Dollard Sud / Rue de Lausanne,Nationale,537.294506851278,Ligne
7251,10043,Rue,,Monseigneur-Guay,Rue Monseigneur-Guay,Avenue Rouleau / Rue Henri-Dunant,Locale,70.9927130115755,Ligne
7252,10043,Avenue,,Rouleau,Avenue Rouleau,Rue Monseigneur-Guay / Rue Raoul-Dionne,Collectrice municipale,145.408331636533,Ligne
7253,10043,Chemin,du,Panorama,Chemin du Panorama,Avenue de la Cathédrale / Chemin Arthur-Canuel / Rue des Collines,Locale,1299.7369589613,Ligne
7254,10043,Avenue,de la,Cathédrale,Avenue de la Cathédrale,Chemin Arthur-Canuel / Chemin des Prés Est / Chemin des Prés Ouest / Chemin du Panorama,Locale,2074.67812860494,Ligne
7255,10043,Rue,du,Poitou,Rue du Poitou,Rue du Poitou,Locale,91.4650748300302,Ligne
7256,10043,Rue,des,Écarts,Rue des Écarts,Rue des Rapides,Locale,319.609211543851,Ligne
7257,10043,Rue,des,Rapides,Rue des Rapides,Rue des Écarts / Rue du Portage,Locale,61.9243889255393,Ligne
7258,10043,Rue,,Joseph-Garon,Rue Joseph-Garon,Rue Michaud / Rue du Père-Leneuf,Locale,60.5710470423783,Ligne
7259,10043,Rue,,Boisbrillant,Rue Boisbrillant,Rue Boisbrillant,Locale,211.820642037646,Ligne
7260,10043,Rue,,Couillard,Rue Couillard,Rue Saint-Germain Est,Locale,46.4463873909482,Ligne
7261,10043,Rue,,Fournier,Rue Fournier,Avenue Léonidas Sud / Rue Jobin,Locale,196.979268360788,Ligne
7262,10043,Rue,,Richard,Rue Richard,Avenue Banville / Avenue Goulet,Locale,162.097609632252,Ligne
7263,10043,Avenue,,Lebrun,Avenue Lebrun,Projetée +,Locale,112.486289792868,Ligne
7264,10043,Rue,du,Commandant,Rue du Commandant,6e Avenue / 7e Avenue,Locale,85.7258000236802,Ligne
7265,10043,Rue,du,Commandant,Rue du Commandant,7e Avenue / 8e Avenue,Locale,74.4341341966171,Ligne
7266,10043,Autoroute,, ,Autoroute Jean-Lesage,Autoroute Jean-Lesage (rampe d'accès) / Rue de Lausanne,Autoroute,575.775809185088,Ligne
7267,10043,Rue,de,Lausanne,Rue de Lausanne,Rue de Lausanne,Locale,93.1857171303185,Ligne
7268,10043,Rue,,Saint-Germain,Rue Saint-Germain,2e Avenue / 3e Avenue,Collectrice municipale,336.360147209373,Ligne
7269,10043,Avenue,,3e Avenue,3e Avenue,Rue Saint-Germain / Rue du Chalutier,Locale,80.2269154855714,Ligne
7270,10043,Avenue,,10e Avenue,10e Avenue,Rue de la Bateliere / Rue des Mariniers,Locale,70.2737172112732,Ligne
7271,10043,Rue,du,Capitaine,Rue du Capitaine,8e Avenue / 9e Avenue,Locale,232.782638206088,Ligne
7272,10043,Rue,du,Fleuve,Rue du Fleuve,Rue J.-Alexandre-Chevron / Rue Jacques-Savard,Locale,162.094912320079,Ligne
7273,10043,Rue,,J.-Alexandre-Chevron,Rue J.-Alexandre-Chevron,Rue Jacques-Savard / Rue du Fleuve,Locale,102.277184915943,Ligne
7274,10043,Rue,des,Kalmias,Rue des Kalmias,Rue des Hydrangées / Rue des Vétérans / Rue Émilien-Amiot,Locale,185.229674922166,Ligne
7275,10043,Avenue,du,Manic,Avenue du Manic,Avenue de l'Abraham-Martin,Locale,231.246924011591,Ligne
7276,10043,Rue,des,Vétérans,Rue des Vétérans,Avenue Thomas-Dionne / Avenue du Bois-Joli,Locale,79.6026099776257,Ligne
7277,10043,Avenue,du,Bois-Joli,Avenue du Bois-Joli,Avenue de l'Abraham-Martin / Rue des Vétérans,Locale,79.4409609270306,Ligne
7278,10043,Boulevard,,Sainte-Anne,Boulevard Sainte-Anne,Avenue de la Jeunesse / Rue du Fleuve,Nationale,220.379760357709,Ligne
7279,10043,Rampe d'accès,, ,Autoroute Jean-Lesage (rampe d'accès),Autoroute Jean-Lesage / Rue de Lausanne,Autoroute,621.058153607958,Ligne
7280,10043,Rue,des,Vétérans,Rue des Vétérans,Avenue des Tournesols / Rue des Astilbes,Locale,75.5374022775014,Ligne
7281,10043,Avenue,des,Tournesols,Avenue des Tournesols,Rue des Jonquilles / Rue des Vétérans,Locale,89.2294827940855,Ligne
7282,10043,Rue,des,Astilbes,Rue des Astilbes,Rue des Fougères / Rue des Vétérans,Locale,77.8905701030619,Ligne
7283,10043,Avenue,du,Père-Nouvel,Avenue du Père-Nouvel,Rue des Vétérans / Rue du Réanne,Nationale,418.794970248658,Ligne
7284,10043,Avenue,du,Bois-Joli,Avenue du Bois-Joli,Rue des Vétérans / Rue du Jalobert,Locale,251.625839235652,Ligne
7285,10043,Rue,du,Jalobert,Rue du Jalobert,Avenue Thomas-Dionne / Avenue du Bois-Joli,Locale,80.6703932204595,Ligne
7286,10043,Rue,des,Hydrangées,Rue des Hydrangées,Rue des Kalmias,Locale,337.725229011021,Ligne
7287,10043,Avenue,,Sirois,Avenue Sirois,Rue Notre-Dame Ouest / Rue Saint-Jean-Baptiste Ouest,Collectrice municipale,77.9848292455013,Ligne
7288,10043,Rue,des,Braves,Rue des Braves,Rue de Cherbourg / Rue de Varennes-sur-mer,Locale,465.63814619153,Ligne
7289,10043,Rue,de,Varennes-sur-mer,Rue de Varennes-sur-mer,Privé / Rue des Braves,Locale,275.079234671395,Ligne
7290,10043,Rue,de,Lausanne,Rue de Lausanne,Rue D'Iberville / Rue Hébert,Locale,125.289574918524,Ligne
7291,10043,Rue,,D'Iberville,Rue D'Iberville,Rue de Lausanne,Locale,207.331283599388,Ligne
7292,10043,Route,du,Route-des-Raquetteurs,Route du Club-des-Raquetteurs,Chemin Saint-Joseph / Chemin du Lac-Chaud,Locale,527.633714590027,Ligne
7293,10043,Route,,Cassista,Route Cassista,Route 132 Ouest,Locale,747.660146839205,Ligne
7294,10043,Route,des,Pionniers,Route des Pionniers,Rue Sainte-Blandine / Rue des Semences,Régionale,973.468931697467,Ligne
7295,10043,Rang,,5e Rang,5e Rang,Chemin du Pont-Couvert / Route Majorique,Locale,2519.62260839043,Ligne
7296,10043,Route,des,Pionniers,Route des Pionniers,Rue Saint-Henri / Rue Sainte-Blandine,Régionale,78.2786279404892,Ligne
7297,10043,Rue,,Sainte-Blandine,Rue Sainte-Blandine,Route des Pionniers / Rue Saint-Alphonse,Locale,147.014873592821,Ligne
7298,10043,Rue,,Saint-Henri,Rue Saint-Henri,Route des Pionniers,Locale,61.6469290652016,Ligne
7299,10043,Rue,du,Bois-Brûlé,Rue du Bois-Brûlé,Rue du Givre / Rue du Verglas,Locale,68.079913110973,Ligne
7300,10043,Rue,des,Cristaux,Rue des Cristaux,Rue Alpine / Rue du Verglas,Locale,74.8422825850997,Ligne
7301,10043,Rue,du,Verglas,Rue du Verglas,Rue des Cristaux / Rue du Bois-Brûlé / Rue du Givre,Locale,102.023953520013,Ligne
7302,10043,Rue,du,Bois-Brûlé,Rue du Bois-Brûlé,Rue de l'Avalanche / Rue du Verglas,Locale,56.3559548570367,Ligne
7303,10043,Rue,du,Bois-Brûlé,Rue du Bois-Brûlé,Rue de l'Avalanche / Rue du Mont-Blanc,Locale,43.6476835899083,Ligne
7304,10043,Rue,du,Verglas,Rue du Verglas,Rue des Cristaux / Rue du Bois-Brûlé,Locale,239.653993381882,Ligne
7305,10043,Avenue,de,Saint-Valérien,Avenue de Saint-Valérien,Place de l'Église / Rue Saint-Elzéar,Collectrice municipale,35.4714850115151,Ligne
7306,10043,Rue,,Louis-Joseph-Plante,Rue Louis-Joseph-Plante,Avenue Voyer / Rue Paul-Brière,Locale,349.71904760667,Ligne
7307,10043,Rue,,Paul-Brière,Rue Paul-Brière,Rue Gérard-Roussel / Rue Louis-Joseph-Plante,Locale,124.419190696089,Ligne
7308,10043,Rue,,Marie-Laure-Beaupré,Rue Marie-Laure-Beaupré,Rue Alice-Rochefort / Rue Marie-Bellavance,Locale,192.380784626349,Ligne
7309,10043,Rue,de,Sainte-Cécile-du-Bic,Rue de Sainte-Cécile-du-Bic,Avenue du Couvent / Rue F.-X.-Lavoie,Collectrice municipale,92.4411114376838,Ligne
7310,10043,Rue,,F.-X.-Lavoie,Rue F.-X.-Lavoie,Rue de Sainte-Cécile-du-Bic,Locale,57.6347359940258,Ligne
7311,10043,Avenue,,Marco,Avenue Marco,Rue Aurèle-Gamache / Rue des Leclerc,Locale,141.599009365779,Ligne
7312,10043,Route,du,Bel-Air,Route du Bel-Air,Chemin Chassé / Chemin Siméon-Canuel,Collectrice de transit,1437.1468860454,Ligne
7313,10043,Chemin,des,Pointes,Chemin des Pointes,Chemin du Panorama / Rue Hubert-Gagnon / Rue Jalna,Locale,129.675094580609,Ligne
7314,10043,Chemin,du,Panorama,Chemin du Panorama,Chemin des Pointes / Rue Jalna / Rue de la Pinède,Locale,168.746824910551,Ligne
7315,10043,Autoroute,, ,Autoroute Jean-Lesage,Autoroute Jean-Lesage (rampe d'accès) / Avenue de la Cathédrale,Autoroute,3017.03262129618,Ligne
7316,10043,Rue,des,Braves,Rue des Braves,Rue de Cherbourg / Rue des Fleurs,Locale,188.225735022712,Ligne
7317,10043,Rue,,Georges-Sylvain,Rue Georges-Sylvain,Rue Ouellet / Rue Saint-Laurent Ouest,Locale,65.8066802756377,Ligne
7318,10043,Boulevard,,Saint-Germain,Boulevard Saint-Germain,Rue Henri-Jacob / Rue du Coteau,Nationale,78.2018550432138,Ligne
7319,10043,Montée,,Sainte-Odile,Montée Sainte-Odile,Autoroute Jean-Lesage (rampe d'accès) / Boulevard Arthur-Buies Ouest / Rue des Agarics / Rue des Passereaux,Régionale,274.898409069514,Ligne
7320,10043,Rue,des,Agarics,Rue des Agarics,Rue des Coprins / Rue des Corioles,Locale,434.065391001167,Ligne
7321,10043,Rue,des,Pruches,Rue des Pruches,Rue Ladrière / Rue Lauzier,Locale,83.77666812908,Ligne
7322,10043,Rue,des,Coprins,Rue des Coprins,Rue des Agarics / Rue des Morilles,Locale,117.806439440164,Ligne
7323,10043,Avenue,,Sirois,Avenue Sirois,Rue Beauregard / Rue de Champagne,Locale,180.034053721524,Ligne
7324,10043,Rue,des,Sarcelles,Rue des Sarcelles,Rue des Bernaches,Locale,156.043307416054,Ligne
7325,10043,Rue,,Thomas-Taschereau,Rue Thomas-Taschereau,Rue Alexandre-Chauveau / Rue Labbé,Locale,81.8378965766469,Ligne
7326,10043,Rue,des,Sarcelles,Rue des Sarcelles,Rue des Gélinottes,Locale,72.6454358104486,Ligne
7327,10043,Rue,,Saucier,Rue Saucier,Rue Monseigneur-Fortin / Rue de la Normandie,Locale,71.4594524921651,Ligne
7328,10043,Rue,des,Châtaigniers,Rue des Châtaigniers,Rue des Bouleaux / Rue des Sorbiers,Locale,414.370169210312,Ligne
7329,10043,Rue,,Rousseau,Rue Rousseau,Rue de l'Horizon / Rue des Pruches,Locale,115.550887217364,Ligne
7330,10043,Rue,,Pierre-Laporte,Rue Pierre-Laporte,Chemin du Sommet Ouest / Rue de la Picardie,Locale,81.1132292044276,Ligne
7331,10043,Rue,,Ladrière,Rue Ladrière,Rue Lauzier / Rue des Pruches,Locale,390.564487223397,Ligne
7332,10043,Rue,des,Hêtres,Rue des Hêtres,Rue Lauzier / Rue des Buissons,Locale,452.308808688362,Ligne
7333,10043,Rue,de l',Horizon,Rue de l'Horizon,Rue des Commandeurs / Rue du Versant,Locale,84.9332617017032,Ligne
7334,10043,Rue,des,Commandeurs,Rue des Commandeurs,Rue de l'Horizon / Rue des Génévriers,Locale,142.57860487926,Ligne
7335,10043,Rue,des,Pinsons,Rue des Pinsons,Rue des Fauvettes / Rue des Passereaux,Locale,89.1404451335083,Ligne
7336,10043,Rue,de,Lausanne,Rue de Lausanne,Autoroute Jean-Lesage (rampe d'accès) / Montée des Saules / Rue de la Carrière,Collectrice de transit,2099.04255125009,Ligne
7337,10043,Rue,de la,Normandie,Rue de la Normandie,Rue Monseigneur-Carbonneau / Rue d'Alsace,Locale,64.2191573762845,Ligne
7338,10043,Rue,d',Alsace,Rue d'Alsace,Rue de la Normandie,Locale,429.290932660471,Ligne
7339,10043,Rue,du,Portage,Rue du Portage,Rue des Rapides / Rue des Écarts,Locale,211.276607761579,Ligne
7340,10043,Rue,des,Geais,Rue des Geais,Rue des Martinets / Rue des Pinsons,Locale,197.042594685863,Ligne
7341,10043,Rue,des,Pinsons,Rue des Pinsons,Rue des Geais / Rue des Hirondelles,Locale,82.8541347543767,Ligne
7342,10043,Rue,des,Commandeurs,Rue des Commandeurs,Rue Villebon / Rue du Bosquet,Locale,121.829625158621,Ligne
