Nom Bibliothèque	Secteur	Titre	Nombre de prêt	Nombre de document	Lien au catalogue
Bibliothèque de Saint-Léonard	Adultes - DVD	Hommes en noir 3[enregistrement vidéo] =Men in black 3 = MIB 3 /réalisation, Barry Sonnenfeld ; scénario, Ethan Cohen.	6	2	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2362475
Bibliothèque de Saint-Léonard	Jeunes - DVD	Les Schtroumpfs.La Schtroumpfette[enregistrement vidéo].	6	3	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2404988
Bibliothèque de Saint-Léonard	Jeunes - BD	Garfield est un drôle de pistolet /Jim Davis ; [traduction, Anthéa Shackleton]	6	8	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2018435
Bibliothèque de Saint-Léonard	Adultes - DVD	La couleur des sentiments[enregistrement vidéo] =The help /scénario et réalisation, Tate Taylor.	6	3	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2274244
Bibliothèque Robert-Bourassa	Jeunes - Premières lectures	Dinomir le géant /[texte d'Ellen Blance et Ann Cook ; adaptation française de E. Plocki et d'Arlette Lenquette Anciaux ; illustrations de Quentin Blake et d'Irène Trivas].	11	30	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1490303
Bibliothèque Robert-Bourassa	Jeunes - Jeux	Poppa's Pizza pile-up [jeu] : Watch out that Poppa doesn't wobble, causing the pizza to topple!	8	1	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2407785
Bibliothèque Robert-Bourassa	Jeunes - DVD	Les aventures de Tintin[enregistrement vidéo] /réalisation, Stéphane Bernasconi.	7	5	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1393483
Bibliothèque Robert-Bourassa	Adultes - Cours de langue	L'Espagnol facile.	7	32	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1491264
Bibliothèque Robert-Bourassa	Jeunes - Jeux	King of Tokyo [jeu] 	5	1	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2353757
Bibliothèque Robert-Bourassa	Jeunes - Premières lectures	Les Calinours :la boîte à lecture : programme de lecture phonétique /[par Quinlan B. Lee ; traduit et adapté par Marie-Josée Levadoux ; d'après Francie Alexander et Wiley Blevins].	5	10	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2261019
Bibliothèque Robert-Bourassa	Jeunes - BD	Les p'tits diables.10,Comment dompter son frère!!! /scénario & dessin, Olivier Dutto.	5	2	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1923543
Bibliothèque Robert-Bourassa	Jeunes - BD	La maison brouillard /[illustrations de] Pierre Bailly ; [conception de] Céline Fraipont.	5	2	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1468478
Bibliothèque Robert-Bourassa	Adolescents - Nouveautés	Divergence /Veronica Roth ; traduit de l'anglais par Anne Delcourt.	5	3	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2365887
Bibliothèque Robert-Bourassa	Jeunes - BD	Cold case, affaires glacées /dessin, Midam ... [et al.] ; scénario, Midam et www.gameoverforever.com.	4	3	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2348013
Bibliothèque Robert-Bourassa	Jeunes - BD	La menace Schtroumpf /Peyo ; scénario de Luc Parthoens et Thierry Culliford ; dessin d'Alain Maury.	4	2	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1269156
Bibliothèque Robert-Bourassa	Adultes - DVD	Matchs mémorables dans l'histoire des Canadiens[enregistrement vidéo].	4	10	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1771041
Bibliothèque Robert-Bourassa	Adultes - Musique - Nouveautés	Serge Fiori[enregistrement sonore].	4	2	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2444457
Bibliothèque Robert-Bourassa	Adultes - Documentaires	Chagrin d'école /Daniel Pennac.	4	2	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1474447
Bibliothèque Robert-Bourassa	Jeunes - BD	Glik et Gluk. 1 /par Gaboury.	4	3	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1253882
Bibliothèque Robert-Bourassa	Jeunes - BD	La sirène gourmande /[illustrations de] Pierre Bailly ; [texte de] Céline Fraipont.	4	2	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1455352
Bibliothèque Robert-Bourassa	Jeunes - BD	La tribu des Bonapéti /[illustrations de] Pierre Bailly ; [conception de] Céline Fraipont.	4	2	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1832974
Bibliothèque Robert-Bourassa	Adolescents - BD	Les nombrils.4,Duel de belles /[illustrations de] Delaf ; [texte de] Dubuc.	4	4	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1837314
Bibliothèque Robert-Bourassa	Adultes - Romans	La fiancée américaine :roman /Éric Dupont.	4	5	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2352535
Bibliothèque Robert-Bourassa	Adultes - Nouveautés	Métis Beach :roman /Claudine Bourbonnais.	4	5	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2441886
Bibliothèque de Pierrefonds	Adultes - Tablettes numériques	Tablette iPad [Pierrefonds]	83	6	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2451390
Bibliothèque de Pierrefonds	Inconnu	PRETS ENTRE BIBLIOTHÈQUES PFDS et ROXBORO =INTERLIBRARY LOANS PFDS and ROXBORO	32	113	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1735047
Bibliothèque de Pierrefonds	Inconnu	Runaway :stories /Alice Munro.	24	12	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1372665
Bibliothèque de Pierrefonds	Inconnu	Anita, une fille numérotée :roman /Claude Jasmin	24	13	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2372412
Bibliothèque de Pierrefonds	Inconnu	C'est le coeur qui meurt en dernier :récit /Robert Lalonde.	24	16	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2419111
Bibliothèque de Pierrefonds	Adultes - Club de lecture	CLUB DE LECTURE BIBLIOTHÈQUE PIERREFONDS =BOOK CLUB PIERREFONDS LIBRARY	17	111	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1736606
Bibliothèque de Pierrefonds	Jeunes - BD	Les légendaires.15,Amour mortel /Patrick Sobral.	15	18	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2361786
Bibliothèque de Pierrefonds	Inconnu	L'inceste /Christine Angot.	14	12	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1248609
Bibliothèque de Pierrefonds	Jeunes - Romans	Yan contre Max Denferre /Sylvain Trudel ; illustrations de Suzane Langlois.	10	8	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1257425
Bibliothèque de Pierrefonds	Jeunes - Romans	Le grenier de Monsieur Basile /Sylvain Trudel ; illustrations de Suzanne Langlois.	9	7	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1217185
Bibliothèque de Pierrefonds	Jeunes - Romans	L'ange de Monsieur Chose /Sylvain Trudel ; illustrations de Suzane Langlois.	8	5	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1238750
Bibliothèque de Pierrefonds	Jeunes - Romans	Le roi qui venait du bout du monde /Sylvain Trudel ; illustrations de Suzane Langlois.	8	5	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1213324
Bibliothèque de Pierrefonds	Adultes - CD-ROM	Auto-réussite[ressource électronique] :le logiciel du Code de la route du Québec = Auto-réussite : High-way code of Québec /LogiRéussite.	8	22	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1434676
Bibliothèque de Pierrefonds	Jeunes - BD	Cold case, affaires glacées /dessin, Midam ... [et al.] ; scénario, Midam et www.gameoverforever.com.	8	6	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2348013
Bibliothèque de Pierrefonds	Jeunes - Romans	Diary of a wimpy kid.2,Rodrick rules /by Jeff Kinney.	8	8	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1578871
Bibliothèque de Pierrefonds	Jeunes - Club de lecture	CLUB DE LECTURE JEUNESSE BIBLIOTHÈQUE PIERREFONDS = BOOK CLUB CHILDREN PIERREFONDS LIBRARY	8	41	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1737606
Bibliothèque de Pierrefonds	Jeunes - BD	Les légendaires.16,L'éternité ne dure qu'un temps /Patrick Sobral.	8	9	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2425953
Bibliothèque de Pierrefonds	Jeunes - BD	Les légendaires.3,Frères ennemis /Patrick Sobral.	8	7	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1393586
Bibliothèque de Pierrefonds	Jeunes - Documentaires	Les pommes croquantes et juteuses /Martha E. H. Rustad ; illustrations d'Amanda Enright ; texte français d'Isabelle Montagnier.	7	4	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2411677
Bibliothèque de Pierrefonds	Jeunes - BD	Yes, I can! /dessin, Midam, Adam et Julien Mariolle ; scénario, Midam et Patelin.	7	6	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2426029
Bibliothèque de Roxboro	Adultes - Club de lecture	CLUB DE LECTURE BIBLIOTHÈQUE ROXBORO =BOOK CLUB ROXBORO LIBRARY	15	42	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1837155
Bibliothèque de Roxboro	Adultes - DVD - Coffret	Gilmore girls.the complete series[videorecording] /written and directed by Amy Sherman-Palladino ... [et al.]	6	9	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1837309
Bibliothèque de Roxboro	Jeunes - BD	Album Garfield.63 /[par Jim Davis ; traducteur, Jean-Robert Saucyer].	6	2	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2420917
Bibliothèque de Roxboro	Adultes - DVD	Le mariage de l'année[enregistrement vidéo] =My big fat Greek wedding /réalisation, Joel Zwick ; scénario, Nia Vardalos.	4	1	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1830640
Bibliothèque de Roxboro	Adultes - CD-ROM	Auto-réussite[ressource électronique] :le logiciel du Code de la route du Québec = Auto-réussite : High-way code of Québec /LogiRéussite.	3	13	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1434676
Bibliothèque de Roxboro	Adultes - DVD	La fête du Travail[enregistrement vidéo] =Labor Day /scénario et réalisation, Jason Reitman.	3	1	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2452201
Bibliothèque de Roxboro	Jeunes - Romans	J'aime lire [Roxboro]	3	9	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2152678
Bibliothèque de Roxboro	Jeunes - BD	Geronimo Stilton.11,Le mystère de la tour Eiffel /Geronimo Stilton ; [scénario de Leonardo Favia ; illustrations, Ennio Bufi ; traduction par Claude Dubois].	3	4	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2419148
Bibliothèque de Roxboro	Adolescents - Romans	Pretty little liars /Sara Shepard.	3	1	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1917777
Bibliothèque de Roxboro	Adultes - DVD - Coffret	Monk.Season one[enregistrement vidéo] =Monk.La première saison /créé par Andy Breckman.	3	1	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1441509
Bibliothèque de Roxboro	Jeunes - BD	Bomba fatale /dessin, Midam ... [et al.] ; scénario, Midam et Patelin.	3	2	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2359513
Bibliothèque de Roxboro	Adultes - DVD / Blu-Ray	La vie secrète de Walter Mitty[enregistrement vidéo] =The secret life of Walter Mitty /réalisation, Ben Stiller ; scénario, Steve Conrad.	3	1	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2457979
Bibliothèque de Roxboro	Adultes - DVD - Coffret	Six pieds sous terre[enregistrement vidéo] :l'intégrale de la série, 2001-2005 = [Six feet under : the complete series, 2001-2005 ] /created by Alan Ball.	3	6	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1514225
Bibliothèque de Roxboro	Adultes - DVD	Ripoux.3[enregistrement vidéo] /réalisation, Claude Zidi ; scénario, Claude Zidi, Simon Mickaël, Didier Kaminka.	3	1	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2460788
Bibliothèque de Roxboro	Adultes - Jeux vidéo sur console	Mortal kombat[electronic resource (PlayStation 3)] :komplete edition	3	1	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2291807
Bibliothèque de Roxboro	Jeunes - BD	Nelson.7,Tête à claques /Bertschy.	3	1	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1575885
Bibliothèque de Roxboro	Adultes - DVD - Coffret	Stargate SG-1.The complete series[videorecording] /directed by Mario Azzopardi ... [et al.]	3	12	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2077533
Bibliothèque de Roxboro	Jeunes - BD	Kid Paddle.13,Slime project /scénario et dessin, Midam.	3	2	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2359512
Bibliothèque de Roxboro	Adultes - DVD	La grande beauté[enregistrement vidéo] =The great beauty = [La grande bellezza] /réalisation, Paolo Sorrentino ; scénario, Paolo Sorrentino, Umberto Contarello.	3	1	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2449702
Bibliothèque de Roxboro	Jeunes - BD	Les légendaires.11,Versus inferno /Patrick Sobral.	3	3	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1907824
Bibliothèque de La Petite-Patrie	Jeunes - Romans enfants	Le vol d'Insecta /Emmanuel Aquin ; illustrations de Luc Chamberland.	10	1	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2070932
Bibliothèque de La Petite-Patrie	Jeunes - Romans enfants	Le laboratoire de Moisiux /Emmanuel Aquin ; illustrations de Luc Chamberland.	9	1	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1925263
Bibliothèque de La Petite-Patrie	Adultes - DVD	25 grands numéros Juste pour rire[enregistrement vidéo].	8	4	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1825694
Bibliothèque de La Petite-Patrie	Adultes - DVD	Sol[enregistrement vidéo] :4 spectacles.	7	6	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1395189
Bibliothèque de La Petite-Patrie	Jeunes - Romans enfants	La momie de Pygmalion /Emmanuel Aquin ; illustrations de Luc Chamberland.	7	1	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1935049
Bibliothèque de La Petite-Patrie	Adultes - DVD	Hunger games[enregistrement vidéo] :le film = The hunger games /réalisation, Gary Ross ; scénario, Gary Ross, Suzanne Collins, Billy Ray.	6	4	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2342067
Bibliothèque de La Petite-Patrie	Jeunes - Livres avec document audio	Histoires horrifiques[ensemble multi-supports] :contes /de Lorette Andersen ; illustrations d'Éloïse Brodeur.	6	3	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1406983
Bibliothèque de La Petite-Patrie	Adultes - Documentaires	Soins infirmiers, médecine et chirurgie /Brunner et Suddath ; [traduction, Marie-Hélène Courchesne ... et al.].	6	6	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1446222
Bibliothèque de La Petite-Patrie	Jeunes - Jeux	Fusée de l'espace [jeu] 	6	0	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2272405
Bibliothèque de La Petite-Patrie	Adultes - DVD - Nouveautés	Le corps[enregistrement vidéo] =[El cuerpo] = The body /réalisation, Oriol Paulo ; scénario, Oriol Paulo, Lara Sendim.	5	1	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2455087
Bibliothèque de La Petite-Patrie	Adultes - Documentaires	Le nouvel espagnol sans peine[ensemble multi-supports] /par Francisco Javier Antón Martínez ; illustrations de J.-L. Goussé.	5	5	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1310580
Bibliothèque de La Petite-Patrie	Adultes - Documentaires	Le chinois sans peine[ensemble multi-supports] /par Philippe Kantor ; illustrations de J.-L. Goussé.	5	10	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1220241
Bibliothèque de La Petite-Patrie	Adultes - Documentaires	Scott 2013 standard postage stamp catalogue /editor, James E. Kloetzel.	5	6	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2318833
Bibliothèque de La Petite-Patrie	Adultes - Documentaires	Perfectionnement anglais[ensemble multi-supports] :anglais et américain /par Anthony Bulger ; illustrations de J.-L. Goussé	5	5	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1335924
Bibliothèque de La Petite-Patrie	Jeunes - Romans enfants	Le repaire de Sliss /Emmanuel Aquin ; illustrations de Luc Chamberland.	5	1	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1913836
Bibliothèque de La Petite-Patrie	Jeunes - Romans enfants	Le donjon de Pestilä /Emmanuel Aquin ; illustrations de Luc Chamberland.	5	1	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1913838
Bibliothèque de La Petite-Patrie	Jeunes - Romans enfants	La caverne de Philippe /Emmanuel Aquin ; illustrations de Luc Chamberland.	5	1	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1834352
Bibliothèque de La Petite-Patrie	Adultes - DVD	Bird[enregistrement vidéo] /produced and directed by Clint Eastwood ; written by Joel Oliansky.	4	1	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1937417
Bibliothèque de La Petite-Patrie	Jeunes - BD	Les légendaires.6,Main du futur /Patrick Sobral.	4	3	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1429484
