ï»¿OBJECTID,NBRE_SORTIE,MODELE,PROP,ID_POT_INC,PRISE_SORZ,ANNEE_INSTALL,MUNICIPALITE 
20783,2 sorties,DAIGLE-D67M,VILLE,42P3054,2,1985,37067
21324,3 sorties,MCAVITY-BRIGADIERM67,VILLE,15P0046,2,2009,37067
21619,3 sorties,MCAVITY-M67B,VILLE,11P0970,2,2010,37067
17975,2 sorties,MCAVITY-M59M,VILLE,26P0338,2,1966,37067
18221,2 sorties,CONCORD-D67M,VILLE,12P0946,2,1950,37067
18470,2 sorties,LUDLOW,VILLE,43P4090,2,1970,37067
19057,3 sorties,DAIGLE-D67M,VILLE,23P2002,2,1976,37067
19303,2 sorties,CANRON-CT,VILLE,24P1330,2,1981,37067
20142,2 sorties,CANRON-CT,VILLE,61P0120,2,1980,37067
20385,2 sorties,CONCORD D67M PREMIER,VILLE,13P0570,2,1940,37067
21224,3 sorties,MCAVITY-BRIGADIERM67,VILLE,11P0808,2,2006,37067
21470,3 sorties,CONCORD D67M PREMIER,VILLE,54P2076,2,1994,37067
23634,3 sorties,MCAVITY-BRIGADIERM67B,VILLE,25P1192,1,2015,37067
17534,2 sorties,CANRON,VILLE,37P0298,2,1996,37067
18616,2 sorties,LUDLOW,VILLE,11P0770,2,1960,37067
19157,2 sorties,CANRON-CT,VILLE,24P1528,2,1971,37067
19698,2 sorties,CONCORD D67M PREMIER,VILLE,37P0254,2,1997,37067
17514,2 sorties,LUDLOW,VILLE,13P0234,2,1950,37067
18012,2 sorties,CANRON-CT,VILLE,43P1062,2,1980,37067
19933,3 sorties,MCAVITY-BRIGADIERM67,VILLE,37P0832,2,2004,37067
20431,2 sorties,CANRON-CT,VILLE,12P0120,2,1983,37067
17537,3 sorties,AUTRE,VILLE,26P0408,2,2007,37067
18035,2 sorties,MCAVITY-M67,VILLE,26P0128,2,1988,37067
18533,2 sorties,MCAVITY-M67,VILLE,24P1002,2,2000,37067
20242,2 sorties,LUDLOW,VILLE,12P0512,2,1960,37067
21238,3 sorties, ,VILLE,26P0388,2,2005,37067
52542,3 sorties,,VILLE,42P5393,1,2019,37067
18227,2 sorties,MCAVITY-M67,VILLE,54P2130,2,1964,37067
19223,2 sorties,LUDLOW,VILLE,12P0316,2,1960,37067
20219,2 sorties,LUDLOW,VILLE,12P0522,2,1960,37067
18204,2 sorties,DAIGLE-D67M,VILLE,13P0852,2,1920,37067
18745,2 sorties,CONCORD-D67M,VILLE,23P2152,2,2002,37067
19200,3 sorties,CONCORD D67M PREMIER,VILLE,37P0088,2,2000,37067
19741,2 sorties,CANRON-CT,VILLE,12P0032,2,1970,37067
20454,2 sorties,DAIGLE-D67M,VILLE,12P0854,2,1960,37067
21450,2 sorties,CONCORD D67M PREMIER,VILLE,11P0076,2,1999,37067
68148,,,VILLE,26P0579,1,2023,37067
19266,2 sorties,LUDLOW,VILLE,24P1564,2,1960,37067
19764,2 sorties,CONCORD-D67M,VILLE,11P0370,2,1960,37067
21430,2 sorties,CONCORD D67M PREMIER,VILLE,13P0922,2,1920,37067
21928,3 sorties,MCAVITY-BRIGADIERM67,VILLE,26P0374,2,1997,37067
17494,3 sorties,MCAVITY-M67B,VILLE,15P0018,2,2008,37067
21281,3 sorties,AUTRE,VILLE,54P7130,2,2003,37067
21779,3 sorties,MCAVITY-M67B,VILLE,54P0028,2,2010,37067
17471,3 sorties,MCAVITY-M67B,VILLE,11P0445,2,2006,37067
18553,2 sorties,CANRON-CT,VILLE,12P0592,2,1970,37067
18725,2 sorties,CANRON-CT,VILLE,23P2096,2,1976,37067
19392,3 sorties,MCAVITY-M67,VILLE,24P1092,2,2000,37067
20474,2 sorties,CONCORD D67M PREMIER,VILLE,12P0830,2,1950,37067
20717,2 sorties,LUDLOW,VILLE,42P4034,2,1970,37067
21971,3 sorties,MCAVITY-BRIGADIERM67B,VILLE,54P0047,1,2011,37067
18702,2 sorties,CONCORD-D67M,VILLE,11P0396,2,1994,37067
19243,3 sorties,MCAVITY-M67B,VILLE,23P2224,2,2002,37067
21407,2 sorties,DAIGLE-D67M,VILLE,11P0086,2,1994,37067
71351,3 sorties,,VILLE,11P1147,1,2024,37067
18682,2 sorties,CANRON-CT,VILLE,13P0322,2,1930,37067
19180,2 sorties,CANRON-CT,VILLE,24P1238,2,1975,37067
19678,2 sorties,CANRON-CT,VILLE,61P0268,2,1988,37067
20176,2 sorties,CANRON-C61A,VILLE,12P0174,2,1960,37067
19074,3 sorties,MCAVITY-M67B,VILLE,23P2378,2,2003,37067
20697,2 sorties,CANRON-CT,VILLE,26P0224,2,1995,37067
18055,2 sorties,CANRON-CT,VILLE,13P0442,2,1930,37067
20305,2 sorties,MCAVITY-M67,VILLE,54P6070,2,1994,37067
21301,3 sorties,MCAVITY-BRIGADIERM67,VILLE,11P0019,2,2008,37067
21387,2 sorties,CONCORD-D67M,VILLE,11P0472,2,1993,37067
37288,3 sorties,MUELLER,VILLE,42P5379,1,2016,37067
19286,2 sorties,CANRON-CT,VILLE,24P1480,2,1981,37067
19372,2 sorties,CANRON-CT,VILLE,12P0366,2,1984,37067
19913,2 sorties,DAIGLE-D67M,VILLE,37P0168,2,1975,37067
20909,2 sorties,CANRON-CT,VILLE,42P3162,2,1980,37067
20995,3 sorties,MCAVITY-BRIGADIERM67,VILLE,42P9109,2,2005,37067
21991,3 sorties,MCAVITY-BRIGADIERM67B,VILLE,43P5246,1,2012,37067
25237,3 sorties,CONCORD D67M PREMIER,VILLE,43P5263,1,2013,37067
18098,2 sorties,LUDLOW,VILLE,13P0162,2,1950,37067
18596,3 sorties,CONCORD D67M PREMIER,VILLE,11P0393,2,2005,37067
20262,2 sorties,LUDLOW,VILLE,12P0706,2,1960,37067
20760,2 sorties,CONCORD-D67M,VILLE,42P5188,2,1990,37067
22426,3 sorties,CONCORD D67M PREMIER,VILLE,11P1039,1,2010,37067
17557,3 sorties,MCAVITY-M67B,VILLE,37P0562,2,2007,37067
18639,2 sorties,MCAVITY-M67,VILLE,24P1254,2,1988,37067
19721,2 sorties,MCAVITY-M67,VILLE,61P0029,2,1990,37067
20803,2 sorties,CANRON,VILLE,42P5092,2,1970,37067
21885,3 sorties,CONCORD D67M PREMIER,VILLE,26P0442,1,2012,37067
17706,3 sorties,CONCORD D67M PREMIER,VILLE,11P0385,2,2005,37067
18788,2 sorties,CANRON-CT,VILLE,13P0308,2,1995,37067
19329,2 sorties,CONCORD D67M PREMIER,VILLE,26P0038,2,1960,37067
19870,2 sorties,CONCORD-D67M,VILLE,11P0474,2,1960,37067
20411,2 sorties,MCAVITY-M59M,VILLE,54P4026,2,1998,37067
20952,2 sorties,LUDLOW,VILLE,42P4078,2,1970,37067
21493,2 sorties,MCAVITY-M59M,VILLE,54P4076,2,1964,37067
34477,3 sorties,MCAVITY-BRIGADIERM67B,VILLE,26P0476,1,2014,37067
46920,3 sorties,MUELLER,VILLE,37P0661,1,2018,37067
18024,2 sorties,LUDLOW,VILLE,43P2024,2,1950,37067
18356,2 sorties,MCAVITY-M67,VILLE,61P0147,2,1990,37067
18688,3 sorties,CONCORD D67M PREMIER,VILLE,37P0075,2,2004,37067
19020,2 sorties,CANRON-CT,VILLE,11P0570,2,1970,37067
19352,2 sorties,CANRON,VILLE,12P0624,2,1950,37067
21273,3 sorties,CONCORD D67M PREMIER,VILLE,23P2528,2,1996,37067
21605,3 sorties,MCAVITY-BRIGADIERM67B,VILLE,11P0864,1,2016,37067
21937,3 sorties,CONCORD D67M PREMIER,VILLE,25P0172,2,2006,37067
60142,3 sorties,,VILLE,11P1114,1,2021,37067
70553,3 sorties,,VILLE,37P0693,1,2024,37067
17715,2 sorties,LUDLOW,VILLE,13P0642,2,1920,37067
18047,2 sorties,DAIGLE-D67M,VILLE,13P0262,2,1985,37067
18379,2 sorties,DAIGLE-D67M,VILLE,43P4148,2,1950,37067
18711,2 sorties,CANRON-CT,VILLE,24P1124,2,1985,37067
19043,2 sorties,CANADA IRON,VILLE,11P0744,2,1970,37067
19375,2 sorties,CANRON-CT,VILLE,12P0348,2,1982,37067
21582,3 sorties,MCAVITY-M67B,VILLE,25P0086,2,2000,37067
21914,3 sorties,CONCORD D67M PREMIER,VILLE,42P5348,1,2011,37067
44513,3 sorties,MUELLER,VILLE,11P1093,1,2017,37067
19707,2 sorties,CANRON-C61A,VILLE,12P0228,2,1970,37067
20039,2 sorties,LUDLOW,VILLE,11P0654,2,1970,37067
20371,2 sorties,DAIGLE-D67M,VILLE,12P0902,2,1950,37067
20586,3 sorties,MUELLER,VILLE,54P8008,2,2003,37067
20918,2 sorties,CANRON-CT,VILLE,42P3168,2,1980,37067
21250,2 sorties,CONCORD D67M PREMIER,VILLE,43P5058,2,1950,37067
18734,2 sorties,MCAVITY-M67,VILLE,25P0110,2,1996,37067
19066,2 sorties,CANRON-CT,VILLE,24P1484,2,1976,37067
19398,2 sorties,CONCORD D67M PREMIER,VILLE,24P1158,2,2001,37067
19567,3 sorties,MCAVITY-BRIGADIERM67,VILLE,25P0144,2,2000,37067
19730,2 sorties,MCAVITY-M67,VILLE,54P6038,2,1988,37067
19899,2 sorties,CONCORD-D67M,VILLE,37P0048,2,1990,37067
21058,2 sorties,CANADA IRON,VILLE,42P5060,2,1970,37067
21559,2 sorties,CANRON-CT,VILLE,24P1446,2,1984,37067
21891,3 sorties,MCAVITY-BRIGADIERM67B,VILLE,42P5346,1,2015,37067
20062,3 sorties,LUDLOW,VILLE,12P0726,2,1950,37067
20231,2 sorties,LUDLOW,VILLE,12P0508,2,1960,37067
20394,2 sorties,CONCORD-D67M,VILLE,11P0764,2,1990,37067
20563,3 sorties,MUELLER,VILLE,54P8070,2,2003,37067
20726,2 sorties,CANADA IRON,VILLE,42P4068,2,1970,37067
20895,2 sorties,CANRON-CT,VILLE,42P3184,2,1980,37067
18880,2 sorties,CONCORD-D67M,VILLE,11P0432,2,1988,37067
19212,2 sorties,CANRON-CT,VILLE,37P0504,2,1989,37067
19421,2 sorties,CONCORD-D67M,VILLE,11P0678,2,1994,37067
19544,2 sorties,CANRON-CT,VILLE,61P0075,2,1974,37067
19753,2 sorties,MCAVITY-M67,VILLE,54P2046,2,1987,37067
19876,2 sorties,LUDLOW,VILLE,12P0718,2,1950,37067
21081,3 sorties,CONCORD D67M PREMIER,VILLE,42P2114,2,2005,37067
21204, , ,VILLE,35P9118,2,2006,37067
21413,2 sorties,LUDLOW,VILLE,11P0240,2,1960,37067
21745,2 sorties,MCAVITY-M67B,VILLE,61P9160,2,2001,37067
30450,3 sorties,MCAVITY-BRIGADIERM67B,VILLE,11P1052,1,2014,37067
71357,3 sorties,,VILLE,11P1156,1,2023,37067
20085,3 sorties,MCAVITY-BRIGADIERM67,VILLE,37P0470,2,2004,37067
20208,2 sorties,CONCORD-D67M,VILLE,12P0008,2,1960,37067
20417,2 sorties,MCAVITY-M59M,VILLE,54P4060,2,1964,37067
20540,2 sorties,CANRON-CT,VILLE,11P0274,2,1970,37067
20749,2 sorties,DROLET-400,VILLE,42P5076,2,1990,37067
20872,2 sorties,CANRON,VILLE,42P3112,2,1975,37067
17523,3 sorties,SENTINEL,VILLE,43P5166,2,2005,37067
18187,2 sorties,CONCORD D67M PREMIER,VILLE,43P4122,2,1950,37067
18525,2 sorties,DAIGLE-D67M,VILLE,11P0090,2,1989,37067
19189,2 sorties,CANRON-CT,VILLE,24P1318,2,1977,37067
19853,2 sorties,CANRON-CT,VILLE,12P0112,2,1970,37067
20108,2 sorties,CANRON-CT,VILLE,61P0233,2,1974,37067
20517,2 sorties,CANRON-CT,VILLE,11P0210,2,1970,37067
20772,2 sorties,CANRON-CT,VILLE,26P0178,2,1990,37067
17500,3 sorties,MCAVITY-M67B,VILLE,25P1134,2,2008,37067
17838,2 sorties,CANRON-CT,VILLE,26P0174,2,1971,37067
18502,2 sorties,MCAVITY-M59M,VILLE,54P2038,2,1964,37067
19166,2 sorties,CANRON-CT,VILLE,24P1542,2,1971,37067
19830,2 sorties,CANRON-CT,VILLE,61P0188,2,1974,37067
20795,2 sorties,CANRON-CT,VILLE,42P3038,2,1985,37067
21459,2 sorties,MCAVITY-M59M,VILLE,54P2090,2,1991,37067
27656,3 sorties,MCAVITY-BRIGADIERM67B,VILLE,26P0470,1,2014,37067
17569,2 sorties,MCAVITY-BRIGADIERM67,VILLE,61P9000,2,1974,37067
17646,2 sorties,CONCORD D67M PREMIER,VILLE,13P0684,2,1920,37067
17815,2 sorties,LUDLOW,VILLE,43P2090,2,1950,37067
18233,2 sorties,CANRON-CT,VILLE,54P2102,2,1984,37067
18479,2 sorties,LUDLOW,VILLE,43P4184,2,1970,37067
18897,2 sorties,MCAVITY-M67,VILLE,24P1592,2,1971,37067
19561,3 sorties,MCAVITY-BRIGADIERM67,VILLE,25P0150,2,2000,37067
21064,2 sorties,LUDLOW,VILLE,42P5088,2,1970,37067
21728,3 sorties,CONCORD D67M PREMIER,VILLE,42P5330,2,2011,37067
34463,3 sorties,CONCORD D67M PREMIER,VILLE,12P1103,1,2013,37067
50942,3 sorties,,VILLE,11P1107,1,2019,37067
56939,3 sorties,,VILLE,11P1119,1,2021,37067
17546,3 sorties,MCAVITY-BRIGADIERM67,VILLE,37P0556,2,2007,37067
17669,3 sorties,MUELLER,VILLE,12P0958,1,2018,37067
17792,2 sorties,CONCORD-D67M,VILLE,13P0906,2,1980,37067
18210,2 sorties,LUDLOW,VILLE,12P0778,2,1950,37067
18333,2 sorties,SENTINEL,VILLE,61P0017,2,1995,37067
18874,2 sorties,LUDLOW,VILLE,13P0518,2,1920,37067
21751,3 sorties,MCAVITY-M67B,VILLE,37P0590,2,2011,37067
19358,2 sorties,CANRON-CT,VILLE,12P0144,2,1984,37067
19607,2 sorties,CANRON-CT,VILLE,37P0018,2,1977,37067
19690,2 sorties,CANRON-CT,VILLE,54P3030,2,1975,37067
19939,3 sorties,MCAVITY-BRIGADIERM67,VILLE,37P0451,2,2004,37067
20935,2 sorties,CANRON-CT,VILLE,42P4136,2,1950,37067
21018,2 sorties,LUDLOW,VILLE,42P1038,2,1970,37067
21267,3 sorties,MCAVITY-BRIGADIERM67,VILLE,43P5188,2,2007,37067
32093,,,VILLE,11P1057,2,,37067
35674,3 sorties,,VILLE,42P5371,1,2015,37067
49737,3 sorties,,VILLE,13P1183,1,2015,37067
18920,2 sorties,CONCORD D67M PREMIER,VILLE,11P0756,2,1996,37067
19252,3 sorties,MCAVITY-M67B,VILLE,25P0026,2,2003,37067
20045,2 sorties,CONCORD-D67M,VILLE,11P0476,2,1986,37067
20248,2 sorties,LUDLOW,VILLE,12P0494,2,1960,37067
20580,3 sorties,MUELLER,VILLE,54P8030,2,2003,37067
21373,3 sorties,CONCORD D67M PREMIER,VILLE,13P0860,2,1920,37067
47722,3 sorties,MUELLER,VILLE,26P0553,1,2018,37067
17984,2 sorties,DAIGLE-D67M,VILLE,43P4156,2,1950,37067
18316,2 sorties,MCAVITY-M67,VILLE,24P1462,2,1966,37067
19312,2 sorties,CONCORD D67M PREMIER,VILLE,11P0506,2,1996,37067
19644,2 sorties,CONCORD-D67M,VILLE,37P0328,2,1991,37067
20981,3 sorties,MCAVITY-BRIGADIERM67,VILLE,42P4170,2,2005,37067
21313,3 sorties,CONCORD D67M PREMIER,VILLE,11P0880,2,2009,37067
41293,3 sorties,MUELLER,VILLE,13P1174,1,2015,37067
65343,3 sorties,,VILLE,37P0689,1,2023,37067
19003,2 sorties,AUTRE,VILLE,24P1382,2,1966,37067
19999,3 sorties,MCAVITY-M67,VILLE,24P1286,2,1991,37067
20294,2 sorties,LUDLOW,VILLE,13P0798,2,1940,37067
20626,3 sorties,AUTRE,VILLE,54P9090,2,2003,37067
21622,3 sorties,MCAVITY-BRIGADIERM67,VILLE,11P0807,2,2005,37067
26036,3 sorties,CONCORD D67M PREMIER,VILLE,13P1081,1,2013,37067
18270,3 sorties,MCAVITY-BRIGADIERM67,VILLE,61P9048,2,2004,37067
18519,2 sorties,LUDLOW,VILLE,13P0916,2,1920,37067
18857,2 sorties,CANRON,VILLE,37P0062,2,1969,37067
19106,2 sorties,LUDLOW,VILLE,12P0306,2,1960,37067
20185,2 sorties,LUDLOW,VILLE,12P0424,2,1960,37067
20191,2 sorties,CANRON-CT,VILLE,12P0190,2,1970,37067
20434,2 sorties,CANRON-CT,VILLE,12P0018,2,1970,37067
20440,2 sorties,CANRON-CT,VILLE,12P0254,2,1970,37067
21519,3 sorties,CONCORD D67M PREMIER,VILLE,25P1154,2,2009,37067
42916,3 sorties,,VILLE,26P0530,1,2017,37067
17629,2 sorties,CONCORD-D67M,VILLE,43P1096,2,1950,37067
18170,2 sorties,DAIGLE-D67M,VILLE,43P5004,2,1950,37067
18957,2 sorties,MCAVITY-M67,VILLE,23P2148,2,1996,37067
19498,2 sorties,CONCORD-D67M,VILLE,13P0126,2,1984,37067
19504,2 sorties,CONCORD-D67M,VILLE,13P0062,2,1970,37067
19793,2 sorties,CONCORD D67M PREMIER,VILLE,11P0460,2,1991,37067
20832,2 sorties,DAIGLE-D67M,VILLE,42P3022,2,1990,37067
21121,3 sorties,CONCORD D67M PREMIER,VILLE,42P2268,2,2004,37067
21127,2 sorties,DAIGLE-D67M,VILLE,42P2034,2,1970,37067
21668,3 sorties,CONCORD D67M PREMIER,VILLE,42P5310,2,2010,37067
17483,3 sorties,MCAVITY-BRIGADIERM67,VILLE,15P0032,2,2008,37067
17732,3 sorties,MCAVITY-M67,VILLE,26P0328,2,2000,37067
17978,2 sorties,CANADA IRON,VILLE,43P4138,2,1950,37067
18565,2 sorties,LUDLOW,VILLE,12P0282,2,1960,37067
18811,2 sorties,CANRON-CT,VILLE,12P0590,2,1970,37067
19060,2 sorties,MCAVITY-M67,VILLE,23P2014,2,1989,37067
19893,2 sorties,CANRON-CT,VILLE,61P0105,2,1974,37067
20732,2 sorties,LUDLOW,VILLE,42P4040,2,1970,37067
21814,3 sorties,MCAVITY-M67B,VILLE,43P5240,2,2012,37067
17583,3 sorties,MCAVITY-M67,VILLE,61P0157,2,1991,37067
17878,2 sorties,CANRON-CT,VILLE,43P3028,2,1980,37067
18124,3 sorties,AUTRE,VILLE,43P3120,2,1970,37067
18665,3 sorties,MUELLER,VILLE,12P0940,1,2017,37067
19206,3 sorties,MCAVITY-BRIGADIERM67,VILLE,37P0098,2,2003,37067
19747,2 sorties,CANRON-CT,VILLE,12P0034,2,1970,37067
20878,2 sorties,CANRON-CT,VILLE,42P3132,2,1980,37067
21960,3 sorties,MCAVITY-BRIGADIERM67B,VILLE,54P0042,1,2012,37067
17609,3 sorties,MUELLER,VILLE,43P1142,1,2021,37067
18107,3 sorties,MCAVITY-M67,VILLE,26P0316,2,1996,37067
18273,2 sorties,MCAVITY-M67,VILLE,61P0254,2,1990,37067
18605,2 sorties,LUDLOW,VILLE,12P0928,2,1950,37067
18771,2 sorties,CANRON-CT,VILLE,23P2350,2,1976,37067
19103,2 sorties,MCAVITY-M59M,VILLE,23P2200,2,1993,37067
19269,2 sorties,CANRON-CT,VILLE,24P1604,2,1971,37067
21190,3 sorties,CONCORD D67M PREMIER,VILLE,13P0826,2,1920,37067
21688,3 sorties,CONCORD D67M PREMIER,VILLE,11P0942,2,2008,37067
36083,,,VILLE,11P1048,2,,37067
17752,2 sorties,CONCORD D67M PREMIER,VILLE,13P0220,2,1984,37067
18250,2 sorties,LUDLOW,VILLE,12P0794,2,1950,37067
18748,2 sorties,MCAVITY-M67,VILLE,23P2214,2,1990,37067
25246,3 sorties,CONCORD D67M PREMIER,VILLE,43P5272,1,2013,37067
17231,2 sorties,MCAVITY-M67,VILLE,26P0078,2,,37067
17895,2 sorties,SENTINEL,VILLE,13P0026,2,1970,37067
18485,3 sorties,CONCORD D67M PREMIER,VILLE,43P4202,2,2005,37067
19816,3 sorties,CONCORD D67M PREMIER,VILLE,13P0862,2,1920,37067
20145,2 sorties,CANRON-CT,VILLE,61P0176,2,1980,37067
20477,2 sorties,LUDLOW,VILLE,12P0636,2,1950,37067
20812,2 sorties,CONCORD-D67M,VILLE,12P0900,2,1950,37067
21141,2 sorties,DAIGLE-D67M,VILLE,42P2051,2,1995,37067
21476,2 sorties,CANRON-CT,VILLE,61P0081,2,1974,37067
21808,3 sorties,CONCORD D67M PREMIER,VILLE,25P1174,2,2011,37067
18130,2 sorties,CANRON,VILLE,43P3138,2,1970,37067
18462,2 sorties,CONCORD D67M PREMIER,VILLE,43P5084,2,1950,37067
19126,3 sorties,MCAVITY-BRIGADIERM67,VILLE,23P2456,2,1996,37067
20122,2 sorties,CANRON-CT,VILLE,61P0238,2,1974,37067
20835,2 sorties,DAIGLE-D67M,VILLE,42P3012,2,1990,37067
21167,2 sorties,CONCORD D67M PREMIER,VILLE,42P1000,2,2001,37067
21831,3 sorties,CONCORD D67M PREMIER,VILLE,24P1620,2,2009,37067
32073,3 sorties,MCAVITY-BRIGADIERM67B,VILLE,26P0484,1,2014,37067
67742,3 sorties,,VILLE,23P2556,1,2023,37067
17772,2 sorties,CONCORD-D67M,VILLE,43P2174,2,1950,37067
17938,2 sorties,CANRON-CT,VILLE,43P3034,2,1980,37067
18436,2 sorties,CANRON-CT,VILLE,43P4058,2,1980,37067
19438,3 sorties,MCAVITY-M67B,VILLE,25P0038,2,2005,37067
19936,3 sorties,MCAVITY-BRIGADIERM67,VILLE,37P0455,2,2004,37067
20102,2 sorties,CANRON-CT,VILLE,61P0229,2,1974,37067
47327,3 sorties,,VILLE,26P0536,1,2018,37067
49740,3 sorties,MUELLER,VILLE,11P1101,1,2021,37067
20600,3 sorties,MUELLER,VILLE,54P7082,2,2003,37067
21353,3 sorties,CONCORD D67M PREMIER,VILLE,42P5246,2,2007,37067
21851,2 sorties,CANRON,VILLE,37P0026,2,1969,37067
22017,3 sorties,MCAVITY-BRIGADIERM67B,VILLE,43P5252,1,2010,37067
24436,3 sorties,CONCORD D67M PREMIER,VILLE,37P0628,1,2013,37067
47321,3 sorties,,VILLE,26P0545,1,2017,37067
18797,2 sorties,CONCORD D67M PREMIER,VILLE,11P0050,2,2001,37067
19289,2 sorties,MCAVITY-M67,VILLE,24P1442,2,1966,37067
19295,2 sorties,MCAVITY-M67,VILLE,24P1412,2,1966,37067
19338,2 sorties,AUTRE,VILLE,12P0134,2,1960,37067
19461,3 sorties,CONCORD D67M PREMIER,VILLE,23P2228,2,1990,37067
19836,2 sorties,MCAVITY-M67,VILLE,61P0139,2,1989,37067
19959,2 sorties,CANRON-CT,VILLE,61P0022,2,1974,37067
20002,2 sorties,MCAVITY-M67,VILLE,24P1360,2,1989,37067
20500,2 sorties,LUDLOW,VILLE,11P0140,2,1970,37067
21502,3 sorties,CONCORD D67M PREMIER,VILLE,12P1070,2,2010,37067
22000,3 sorties,MCAVITY-BRIGADIERM67B,VILLE,26P0457,1,2012,37067
18064,2 sorties,LUDLOW,VILLE,43P5126,2,1950,37067
18728,2 sorties,CANRON-CT,VILLE,23P2124,2,1966,37067
19146,2 sorties,MCAVITY-M67,VILLE,24P1540,2,1966,37067
19810,3 sorties,CONCORD-D67M,VILLE,37P0230,1,2013,37067
19979,2 sorties,CANRON-CT,VILLE,61P0259,2,1990,37067
20643,3 sorties,MUELLER,VILLE,54P7090,2,2003,37067
21310,3 sorties,MCAVITY-BRIGADIERM67,VILLE,11P0874,2,2009,37067
21974,3 sorties,MCAVITY-BRIGADIERM67,VILLE,23P2520,2,2002,37067
34466,3 sorties,MUELLER,VILLE,26P0505,1,2015,37067
37291,3 sorties,MUELLER,VILLE,26P0516,1,2015,37067
67344,3 sorties,MUELLER,VILLE,11P1152,1,2023,37067
17964,2 sorties,AUTRE,VILLE,13P0142,2,1960,37067
18087,3 sorties,LUDLOW,VILLE,13P0094,2,1950,37067
18505,2 sorties,MCAVITY-M67,VILLE,54P2042,2,1980,37067
18628,2 sorties,MCAVITY-M67,VILLE,24P1482,2,1986,37067
19169,2 sorties,CANRON-CT,VILLE,24P1110,2,1976,37067
20128,2 sorties,CANRON-CT,VILLE,61P0181,2,1974,37067
20792,2 sorties,DAIGLE-D67M,VILLE,42P3068,2,1990,37067
21210,2 sorties,CANRON-CT,VILLE,24P1210,2,1984,37067
21333,3 sorties,MCAVITY-BRIGADIERM67,VILLE,42P5216,2,2007,37067
21874,3 sorties,MCAVITY-M67B,VILLE,54P0030,1,2010,37067
35276,3 sorties,MUELLER,VILLE,11P1064,1,2016,37067
19026,2 sorties,CANRON-CT,VILLE,11P0598,2,1983,37067
19275,2 sorties,CANRON-CT,VILLE,24P1510,2,1985,37067
20022,2 sorties,MCAVITY-M67,VILLE,54P2010,2,1990,37067
20271,3 sorties,AUTRE,VILLE,54P7120,2,2003,37067
20520,2 sorties,CANRON-CT,VILLE,11P0160,2,1990,37067
21433,2 sorties,CANRON,VILLE,13P0772,2,1920,37067
17211,2 sorties,CONCORD-D67M,VILLE,13P0058,2,1996,37067
17709,3 sorties,CONCORD D67M PREMIER,VILLE,11P0389,2,2005,37067
18207,2 sorties,LUDLOW,VILLE,12P0758,2,1970,37067
18256,2 sorties,LUDLOW,VILLE,43P2050,2,1960,37067
19418,2 sorties,CONCORD-D67M,VILLE,11P0684,2,1992,37067
19879,2 sorties,LUDLOW,VILLE,12P0690,2,1960,37067
19916,2 sorties,CONCORD-D67M,VILLE,37P0174,2,1989,37067
20414,2 sorties,MCAVITY-M59M,VILLE,54P4020,2,1964,37067
21041,3 sorties,MUELLER,VILLE,42P5096,1,2023,37067
21539,2 sorties,CONCORD D67M PREMIER,VILLE,37P0116,2,2005,37067
28037,3 sorties,MCAVITY-BRIGADIERM67B,VILLE,42P5357,1,2011,37067
17566,2 sorties,CANRON-CT,VILLE,61P0160,2,1974,37067
18399,2 sorties,CONCORD D67M PREMIER,VILLE,43P3054,2,1970,37067
18648,2 sorties,CANRON-CT,VILLE,24P1178,2,1984,37067
18977,2 sorties,MCAVITY-M67,VILLE,24P1086,2,1996,37067
20059,2 sorties,CONCORD D67M PREMIER,VILLE,12P0824,2,1950,37067
20649,2 sorties,LUDLOW,VILLE,12P0322,2,1960,37067
20898,2 sorties,CANRON-CT,VILLE,42P3198,2,1980,37067
21645,3 sorties,CONCORD D67M PREMIER,VILLE,54P2074,2,2005,37067
21894,3 sorties,MCAVITY-M67B,VILLE,43P5243,2,2011,37067
21980,3 sorties,MCAVITY-BRIGADIERM67B,VILLE,37P0623,1,2012,37067
50945,3 sorties,,VILLE,11P1111,1,2019,37067
17958,2 sorties,LUDLOW,VILLE,13P0102,2,1970,37067
18044,2 sorties,LUDLOW,VILLE,13P0252,2,1940,37067
18585,2 sorties,CONCORD D67M PREMIER,VILLE,37P0061,2,2004,37067
19040,2 sorties,CANRON-CT,VILLE,11P0606,2,1991,37067
19581,2 sorties,CANRON-CT,VILLE,61P0062,2,1974,37067
19667,2 sorties,CONCORD D67M PREMIER,VILLE,54P4078,2,1964,37067
21290,3 sorties,MCAVITY-BRIGADIERM67,VILLE,13P0986,2,2009,37067
68947,3 sorties,,VILLE,13P1208,1,2023,37067
18193,3 sorties,CONCORD D67M PREMIER,VILLE,37P0284,2,1998,37067
18442,2 sorties,CANRON-CT,VILLE,43P4040,2,1980,37067
18691,3 sorties,CONCORD D67M PREMIER,VILLE,37P0081,2,2004,37067
18940,3 sorties,MCAVITY-M67,VILLE,23P2158,2,1971,37067
20357,2 sorties,CONCORD D67M PREMIER,VILLE,13P0348,2,1940,37067
20606,3 sorties,AUTRE,VILLE,54P7066,2,2003,37067
20855,2 sorties,DAIGLE-D67M,VILLE,42P3080,2,2000,37067
21104,2 sorties,CONCORD D67M PREMIER,VILLE,12P0914,2,1950,37067
18293,2 sorties,MCAVITY-M67,VILLE,24P1104,2,1990,37067
18791,2 sorties,CANRON-CT,VILLE,13P0288,2,1920,37067
