ï»¿TYPE_VOIE,TYPE_EQUIPEMENT,REVETEMENT_VOIE,ROUTE_VERTE_NO,ROUTE_CMM,VELO_EXPRESS,CIRCUIT_AGROTOURISTIQUE,TOUR_ILE,WKT 
12103,Piste cyclable,PavÃ©,,,,,,"LINESTRING  ( 286926.20914343 5045656.73576470, 286925.64864343 5045658.35426470, 286925.02304343 5045660.01446470, 286924.01664343 5045661.95676470, 286922.89794343 5045663.72706470, 286883.52784343 5045708.97086470, 286858.22634343 5045737.15306470, 286843.94884343 5045752.62656470, 286818.65314343 5045777.92016470, 286813.39814343 5045782.71216470, 286806.00614343 5045788.52066470, 286800.66014343 5045791.83846470, 286791.45274343 5045797.23606470, 286780.49894343 5045803.26856470, 286772.40264343 5045807.23726470, 286762.40134343 5045811.99976470, 286756.36884343 5045814.85736470, 286745.73264343 5045820.57236470, 286738.27134343 5045824.69976470, 286730.01634343 5045829.14486470, 286718.90384343 5045836.44736470, 286707.95004343 5045844.70236470, 286701.12374343 5045850.25856470, 286694.84884343 5045856.82656470, 286684.61374343 5045867.72116470, 286680.47574343 5045872.71126470)"
12103,Bande cyclable,PavÃ©,,,,,,"LINESTRING  ( 287298.69754343 5047164.55716470, 287294.05384343 5047171.56816470, 287289.14504343 5047178.39626470, 287277.75894343 5047193.24836470, 287265.75584343 5047207.60636470, 287235.22284343 5047243.43106470, 287203.94904343 5047280.36696470, 287175.26814343 5047313.86326470, 287166.39214343 5047323.84886470, 287157.15444343 5047333.50076470, 287147.56744343 5047342.80586470, 287137.64434343 5047351.75166470, 287125.32054343 5047361.54316470, 287112.52144343 5047370.70466470, 287099.27924343 5047379.21316470, 287085.62714343 5047387.04716470, 287055.46454343 5047402.60466470, 287046.51064343 5047407.45146470, 287037.90264343 5047412.88906470, 287029.67944343 5047418.89266470, 287021.87824343 5047425.43526470, 287014.53424343 5047432.48736470, 287007.68074343 5047440.01686470, 286982.99254343 5047471.64206470, 286978.25894343 5047477.27026470, 286957.40974343 5047501.66486470, 286951.49384343 5047508.95496470)"
12103,Bande cyclable,PavÃ©,,,,,,"LINESTRING  ( 287285.31504343 5047147.98296470, 287285.51934343 5047147.63486470, 287286.35124343 5047145.69876470, 287286.84974343 5047143.65126470, 287287.00104343 5047141.54946470, 287286.94804343 5047134.82906470, 287286.86524343 5047132.24186470, 287287.19184343 5047129.67406470)"
12103,Bande cyclable,PavÃ©,,,,,,"LINESTRING  ( 289068.86254343 5047295.06806470, 289015.06294343 5047362.69436470, 288982.94244343 5047403.22866470, 288929.07314343 5047470.96216470, 288894.88894343 5047513.82466470, 288867.16054343 5047548.64396470, 288835.51634343 5047588.33156470, 288800.37964343 5047632.56996470, 288773.76244343 5047666.75416470, 288764.23744343 5047677.60216470, 288760.84444343 5047681.96756470, 288757.88344343 5047686.63686470, 288755.38144343 5047691.56736470, 288752.95044343 5047699.38466470, 288750.90904343 5047707.31256470, 288749.26204343 5047715.33176470, 288747.82034343 5047723.58866470)"
12105,Piste polyvalente cyclable - piÃ©tonniÃ¨re,PavÃ©,,,,Les Chemins de la Nature,,"LINESTRING  ( 294758.24474343 5060939.18066470, 294756.97174343 5060945.67346470, 294756.72414343 5060948.56896470, 294756.32794343 5060951.48276470, 294755.75734343 5060953.72266470, 294755.16234343 5060955.72976470, 294752.05314343 5060964.83516470, 294728.71804343 5061024.50156470, 294661.56544343 5061196.34606470, 294657.33204343 5061206.00346470, 294655.74454343 5061208.64926470, 294653.89254343 5061210.63356470, 294650.05604343 5061212.22106470)"
12103,Bande cyclable,PavÃ©,1,,,Les Chemins de la Nature,Oui,"LINESTRING  ( 275663.61834343 5046566.58416470, 275665.13644343 5046566.36006470, 275667.22544343 5046566.17886470, 275682.31684343 5046564.74066470, 275683.96914343 5046564.68856470, 275685.20314343 5046564.91406470, 275685.86644343 5046565.09646470)"
12103,Piste cyclable,PavÃ©,,,,,,"LINESTRING  ( 286943.60924343 5045635.18596470, 286930.09244343 5045650.94746470, 286927.83924343 5045654.08926470, 286926.20914343 5045656.73576470)"
12103,Piste cyclable,PavÃ©,,,,,,"LINESTRING  ( 287004.15044343 5045612.69406470, 287004.13844343 5045612.79906470, 287003.34534343 5045616.76456470, 287002.84464343 5045617.80136470, 287002.19844343 5045618.30606470, 287001.50644343 5045618.50406470, 287000.48724343 5045618.51406470, 286994.64884343 5045617.22656470, 286984.37704343 5045615.93276470, 286982.01974343 5045615.76976470, 286979.95434343 5045615.83486470, 286977.23854343 5045616.13056470, 286974.34574343 5045616.82506470, 286972.51614343 5045617.27586470, 286970.23564343 5045618.04596470, 286967.81574343 5045618.90856470, 286965.35804343 5045620.07746470, 286962.69814343 5045621.60366470, 286955.75924343 5045625.78566470, 286951.31424343 5045628.80196470)"
12103,Piste cyclable,PavÃ©,1,,,Les Chemins de la Nature,Oui,"LINESTRING  ( 282866.42964343 5053699.05056470, 282844.54544343 5053694.69656470)"
12103,Piste cyclable,PavÃ©,,,VÃ©lo-Express Saint-Martin,,,"LINESTRING  ( 276963.74204343 5044497.63536470, 276966.74854343 5044499.46836470, 276969.69024343 5044501.93456470, 276971.97064343 5044504.38766470, 276974.31944343 5044507.39796470, 276977.34844343 5044511.64786470)"
12103,Piste cyclable,PavÃ©,,,,,,"LINESTRING  ( 287070.20114343 5046731.95566470, 287094.38544343 5046746.34326470)"
12103,ChaussÃ©e dÃ©signÃ©e,PavÃ©,1,,,Les Chemins de la Nature,Oui,"LINESTRING  ( 282866.42964343 5053699.05056470, 282877.01324343 5053702.10786470)"
12103,Piste cyclable,PavÃ©,,,,,,"LINESTRING  ( 286393.46564343 5046240.14946470, 286395.08034343 5046241.18286470, 286396.95814343 5046241.73696470, 286399.48574343 5046242.17756470, 286402.32794343 5046242.81706470, 286405.05444343 5046243.80066470, 286407.30174343 5046244.94876470, 286409.22024343 5046246.15666470, 286411.92024343 5046248.28826470, 286432.67694343 5046264.27946470, 286473.79324343 5046295.23576470, 286493.95464343 5046309.36456470, 286496.86964343 5046311.80736470, 286498.24084343 5046313.33326470, 286502.52714343 5046319.20706470, 286505.76894343 5046323.41596470, 286506.57324343 5046324.35416470, 286507.64564343 5046325.22546470, 286510.57884343 5046327.24736470, 286523.86534343 5046335.81536470, 286526.34524343 5046337.69196470, 286529.03764343 5046339.63836470, 286558.56604343 5046363.18096470, 286571.42474343 5046373.81716470, 286577.88664343 5046379.31376470, 286581.84104343 5046382.79906470, 286585.99654343 5046386.35126470, 286589.20484343 5046388.89846470, 286614.76354343 5046408.42466470, 286639.74964343 5046427.50386470, 286724.13264343 5046490.84146470, 286767.43014343 5046522.27566470, 286772.72494343 5046525.96196470, 286778.42194343 5046529.71536470, 286783.64214343 5046533.21036470, 286797.45674343 5046541.77956470, 286801.34414343 5046544.39356470, 286804.67794343 5046546.60606470, 286847.56904343 5046578.73036470, 286848.99804343 5046579.78216470, 286850.87474343 5046580.92146470, 286852.53974343 5046581.78786470, 286854.76214343 5046582.93226470, 286863.14014343 5046586.21636470, 286865.08384343 5046587.08766470, 286867.09454343 5046588.09306470, 286869.36734343 5046589.56666470, 286873.72994343 5046592.58366470, 286875.74064343 5046594.39336470, 286877.72004343 5046596.22886470, 286879.89614343 5046598.01256470, 286881.83974343 5046599.68816470, 286906.16944343 5046618.25376470, 286920.00864343 5046629.41296470, 286980.49884343 5046671.67176470, 287012.24264343 5046692.11946470, 287045.73884343 5046713.39196470, 287054.22514343 5046718.72256470, 287056.09314343 5046720.10866470, 287057.74684343 5046721.49776470, 287059.86344343 5046723.41596470, 287061.84784343 5046725.46646470, 287063.30304343 5046727.18626470, 287064.75824343 5046728.64146470, 287066.02134343 5046729.64746470, 287070.20114343 5046731.95566470)"
12103,ChaussÃ©e dÃ©signÃ©e,PavÃ©,1,,,Les Chemins de la Nature,,"LINESTRING  ( 276496.01414343 5045965.12796470, 276495.00874343 5045965.63076470, 276493.65934343 5045966.74196470, 276491.75434343 5045968.80576470, 276489.88444343 5045971.19216470, 276481.36184343 5045982.53036470, 276468.11394343 5046000.51836470, 276436.34574343 5046042.98486470, 276410.58624343 5046077.58856470, 276391.80384343 5046103.00406470, 276368.61684343 5046134.91686470, 276348.97304343 5046161.60686470, 276329.94824343 5046187.50456470, 276308.43324343 5046216.76166470, 276291.99654343 5046239.17486470, 276276.97894343 5046259.94356470, 276254.32354343 5046290.66016470, 276228.86374343 5046326.16956470, 276225.34924343 5046331.01186470, 276224.52044343 5046332.24456470, 276223.80364343 5046333.16196470, 276222.86934343 5046334.18406470)"
12103,Bande cyclable,PavÃ©,,,,,,"LINESTRING  ( 284759.90604343 5053641.12086470, 284776.95214343 5053556.62926470, 284781.55584343 5053534.56306470, 284784.41344343 5053519.00546470, 284788.77104343 5053498.48366470, 284790.62304343 5053491.20776470, 284792.21054343 5053486.57746470, 284793.62094343 5053482.65166470, 284795.84334343 5053477.73046470, 284798.85964343 5053472.17426470, 284802.39704343 5053466.46906470, 284805.57204343 5053461.97116470, 284809.14394343 5053457.60556470, 284812.05434343 5053454.69516470, 284815.49394343 5053451.38776470, 284818.80124343 5053448.47736470, 284823.16694343 5053445.03776470, 284827.13564343 5053442.39196470, 284831.40354343 5053439.78906470, 284836.00724343 5053437.09036470, 284841.42314343 5053434.58676470, 284848.30234343 5053431.80856470, 284854.91694343 5053429.69186470, 284861.92844343 5053428.36906470, 284869.18604343 5053427.40656470, 284876.96484343 5053427.08906470, 284883.94984343 5053427.40656470, 284892.20494343 5053428.35906470, 284897.12604343 5053429.15286470, 284907.28614343 5053431.21656470, 284913.66124343 5053432.55866470)"
12103,Piste cyclable,PavÃ©,1,,,,,"LINESTRING  ( 289257.95204343 5045748.26636470, 289258.00694343 5045742.26566470, 289257.52604343 5045739.27096470, 289256.50194343 5045736.45626470, 289253.53294343 5045731.61836470, 289246.59214343 5045722.06576470, 289240.74774343 5045714.07486470, 289237.70244343 5045709.07676470, 289235.27494343 5045704.96406470, 289233.19524343 5045700.92176470, 289231.64884343 5045696.92656470, 289230.77554343 5045693.18896470, 289230.25364343 5045689.86016470, 289229.84884343 5045686.02656470, 289229.53534343 5045681.36786470, 289229.75154343 5045677.48126470, 289230.08724343 5045674.75776470, 289230.59224343 5045671.89286470, 289231.51684343 5045669.29116470, 289232.58814343 5045666.50186470, 289234.22424343 5045663.24736470, 289236.02194343 5045659.89246470)"
12103,Bande cyclable,PavÃ©,,,,,,"LINESTRING  ( 287725.82074343 5047342.55626470, 287718.78914343 5047352.88126470)"
12103,Bande cyclable,PavÃ©,,,,,,"LINESTRING  ( 284228.98194343 5048337.01216470, 284233.70654343 5048339.59036470, 284237.62244343 5048342.02446470, 284309.28994343 5048381.31846470, 284330.65504343 5048391.10806470, 284398.52084343 5048421.13836470, 284474.25794343 5048455.07126470, 284487.28684343 5048461.22596470, 284500.05534343 5048467.90416470, 284512.54234343 5048475.09496470, 284524.72734343 5048482.78646470, 284536.34874343 5048491.65756470, 284547.56814343 5048501.03206470, 284558.36364343 5048510.89166470, 284568.71434343 5048521.21726470, 284576.31724343 5048529.13326470, 284583.51604343 5048537.41846470, 284590.29304343 5048546.05206470, 284596.63124343 5048555.01276470, 284602.51494343 5048564.27826470, 284609.06344343 5048574.53086470, 284626.65824343 5048604.29656470, 284644.64994343 5048634.98826470, 284647.82494343 5048640.67686470, 284655.23334343 5048655.29506470, 284661.18644343 5048667.00296470, 284671.17154343 5048686.36796470, 284672.62424343 5048688.94626470, 284674.01874343 5048691.01396470, 284675.67244343 5048693.39516470, 284676.03794343 5048693.91386470)"
12103,Bande cyclable,PavÃ©,,,,,,"LINESTRING  ( 283838.98494343 5048040.11616470, 283845.61494343 5048045.95516470, 283885.09084343 5048080.72146470, 283889.05964343 5048084.84896470, 283917.37004343 5048115.43486470, 283937.47844343 5048136.60156470, 283951.44844343 5048150.46576470, 283956.52854343 5048154.85786470, 283977.37774343 5048174.27836470, 284012.67324343 5048206.34586470, 284020.71654343 5048213.59546470, 284028.98784343 5048220.71296470, 284037.59734343 5048227.41756470, 284046.52424343 5048233.69306470, 284055.74744343 5048239.52466470, 284081.35914343 5048255.45266470, 284111.04544343 5048273.70896470, 284130.99514343 5048284.98026470, 284162.21604343 5048302.86606470, 284174.70434343 5048309.42776470, 284208.04194343 5048325.62026470, 284211.58734343 5048327.52526470, 284214.60364343 5048329.16576470, 284215.82974343 5048329.83486470)"
12103,Bande cyclable,PavÃ©,,,,,,"LINESTRING  ( 284676.03794343 5048693.91386470, 284683.31904343 5048705.69646470)"
12103,Bande cyclable,PavÃ©,,,,,,"LINESTRING  ( 284224.07334343 5048348.18756470, 284210.19364343 5048340.95766470)"
12103,Bande cyclable,PavÃ©,,,,,,"LINESTRING  ( 284667.17544343 5048714.27876470, 284660.35894343 5048701.61336470)"
12103,Bande cyclable,PavÃ©,,,,,,"LINESTRING  ( 283829.39024343 5048054.24326470, 283827.19964343 5048052.51166470, 283824.50084343 5048050.60196470, 283814.49954343 5048043.51586470, 283811.19224343 5048041.06846470, 283808.43774343 5048038.92826470)"
12103,Bande cyclable,PavÃ©,,,,,,"LINESTRING  ( 284215.82974343 5048329.83486470, 284228.98194343 5048337.01216470)"
12103,Bande cyclable,PavÃ©,,,,,,"LINESTRING  ( 284210.19364343 5048340.95766470, 284197.51144343 5048334.35156470, 284169.51854343 5048319.74656470, 284134.06424343 5048300.27316470, 284115.12294343 5048289.74576470, 284096.33464343 5048278.94766470, 284077.12584343 5048267.20016470, 284047.22784343 5048248.36176470, 284041.19534343 5048244.55176470, 284032.66424343 5048238.78566470, 284024.45424343 5048232.57086470, 284016.58904343 5048225.92506470, 283979.49434343 5048192.37586470, 283934.03884343 5048150.94206470, 283927.84764343 5048145.49156470, 283921.60344343 5048139.51196470, 283909.48544343 5048126.54736470, 283907.58044343 5048124.58946470, 283902.87094343 5048120.03866470, 283885.93754343 5048104.16356470, 283849.68954343 5048072.09606470, 283833.44404343 5048057.80846470, 283829.39024343 5048054.24326470)"
12103,Piste cyclable,PavÃ©,,,,,,"LINESTRING  ( 278471.48534343 5047117.39636470, 278522.48144343 5047104.81266470, 278527.20324343 5047104.07826470, 278532.02994343 5047103.34376470, 278538.32554343 5047102.60926470, 278542.41764343 5047102.39946470, 278546.30004343 5047102.60926470, 278551.02174343 5047102.92406470, 278554.90404343 5047103.34376470, 278560.88484343 5047104.39296470, 278565.92144343 5047105.44226470, 278571.58744343 5047107.01616470, 278578.40774343 5047109.42946470, 278591.62854343 5047115.51536470, 278593.42974343 5047116.27696470, 278595.01724343 5047116.51516470, 278596.92214343 5047116.27696470, 278598.90654343 5047115.48316470)"
12103,Bande cyclable,PavÃ©,,,,,,"LINESTRING  ( 284982.34854343 5049046.65106470, 284963.47514343 5049029.64516470, 284953.79144343 5049020.80806470, 284940.61514343 5049010.64806470, 284932.88924343 5049003.92756470, 284926.80384343 5048998.68886470, 284910.77004343 5048985.03626470, 284904.20654343 5048979.01056470, 284897.80544343 5048972.81256470, 284864.04454343 5048939.73956470, 284847.11114343 5048923.28246470, 284832.55754343 5048909.61006470, 284818.21864343 5048895.71276470, 284791.07234343 5048870.31276470, 284775.27034343 5048855.42816470, 284759.69264343 5048840.30896470, 284747.30004343 5048827.91996470, 284735.42254343 5048815.03646470, 284724.07974343 5048801.67966470, 284715.40174343 5048790.58386470, 284707.17754343 5048779.14766470, 284699.42044343 5048767.38966470, 284689.63714343 5048750.88496470, 284680.05294343 5048734.26376470, 284672.09424343 5048720.45246470, 284671.48574343 5048719.49466470, 284670.77134343 5048718.65326470, 284669.02504343 5048716.95996470, 284668.28424343 5048716.11326470, 284667.67574343 5048715.20836470, 284667.17544343 5048714.27876470)"
12103,Piste cyclable,PavÃ©,1,,,,,"LINESTRING  ( 284786.90824343 5053170.08146470, 284793.86724343 5053174.57456470, 284798.62764343 5053177.72686470, 284802.47504343 5053179.89336470, 284806.81654343 5053182.03456470, 284809.13274343 5053182.93756470, 284821.49404343 5053187.35746470, 284833.77124343 5053192.01376470, 284837.78754343 5053193.46446470, 284840.16404343 5053194.39786470, 284842.16924343 5053195.37686470, 284846.40594343 5053197.81646470)"
12103,Bande cyclable,PavÃ©,,,,,,"LINESTRING  ( 284660.35894343 5048701.61336470, 284659.47364343 5048699.96836470, 284658.78564343 5048698.16916470, 284658.28294343 5048696.21656470, 284657.59504343 5048691.40116470, 284656.85634343 5048688.26756470, 284655.84884343 5048685.20986470, 284645.15964343 5048657.37566470, 284644.41874343 5048655.52356470, 284639.58094343 5048645.50706470, 284634.47044343 5048635.62686470, 284624.25754343 5048616.25936470, 284612.35124343 5048594.51056470, 284597.48164343 5048570.16356470, 284589.90414343 5048558.45166470, 284581.67564343 5048547.18776470, 284572.82234343 5048536.40786470, 284562.59714343 5048525.60446470, 284551.97354343 5048515.19266470, 284540.96654343 5048505.18706470, 284533.80674343 5048499.04046470, 284526.35454343 5048493.25186470, 284518.62784343 5048487.83516470, 284510.64514343 5048482.80326470, 284499.62474343 5048476.39796470, 284488.37484343 5048470.40496470, 284476.91074343 5048464.83266470, 284419.99874343 5048439.09396470, 284415.65954343 5048437.03016470, 284358.45654343 5048411.52436470, 284321.94394343 5048395.33176470, 284288.55344343 5048380.25056470, 284264.29034343 5048368.69446470, 284240.34634343 5048356.49086470, 284224.07334343 5048348.18756470)"
