MODE_GEST,NO_ID_MGE,NM_ID_MGE,DT_CRE,STATUT,DTMAJ_STA,NO_GES_MGE 
06,1433,ENTREMONT 'D' (PROJET),2019-07-16,A,,050
06,1434,MONTALEMBERT 'A' (PROJET),2019-07-16,A,,050
06,1435,MONTALEMBERT 'B' (PROJET),2019-07-16,A,,050
06,1436,MONTALEMBERT 'C' (PROJET),2019-07-16,A,,050
06,1437,LAC-SYLVIO (PROJET),2019-07-16,A,,050
06,1438,LAC-BUNNY 'A' (PROJET),2019-07-16,A,,050
06,1439,LAC-BUNNY 'B' (PROJET),2019-07-16,A,,050
06,1440,RIVIÈRE-MANOUANE 'C' (PROJET),2019-07-16,A,,050
06,1441,CONAN (PROJET),2019-07-16,A,,050
06,1442,LAVOIE 'A' (PROJET),2019-07-16,A,,050
06,1443,LAVOIE 'B' (PROJET),2019-07-16,A,,050
06,1444,RIVIÈRE-PIKAUBA (PROJET),2019-07-16,A,,050
06,1445,LAC-MALTAIS (PROJET),2019-07-16,A,,050
06,1446,RIVIÈRE-MONTMORENCY (PROJET),2019-07-16,A,,050
06,1404,RIVIÈRE-MISTASSINI-SUD (PROJET),2019-07-24,A,,050
06,1405,RIVIÈRE-MISTASSINI-SUD 'A' (PROJET),2019-07-24,A,,050
06,1406,RIVIÈRE-MISTASSINI-SUD 'B' (PROJET),2019-07-24,A,,050
06,1407,RIVIÈRE-MISTASSINI-SUD 'C' (PROJET),2019-07-24,A,,050
06,1408,RIVIÈRE-MISTASSINI-SUD 'D' (PROJET),2019-07-24,A,,050
06,1409,RIVIÈRE-MISTASSINI-SUD 'E' (PROJET),2019-07-24,A,,050
06,1410,RIVIÈRE-MISTASSINI-SUD 'F' (PROJET),2019-07-24,A,,050
06,1411,RIVIÈRE-MISTASSINI-SUD 'G' (PROJET),2019-07-24,A,,050
06,1412,RIVIÈRE-MISTASSINI-SUD 'H' (PROJET),2019-07-24,A,,050
06,1413,PROULX (PROJET),2019-07-24,A,,050
06,1416,MANIC-TROIS 'Q' (PROJET),2019-07-24,A,,050
06,1417,MCKENZIE 'B' (PROJET),2019-07-24,A,,050
06,1418,LAC-BIGNELL (PROJET),2019-07-24,A,,050
06,1428,LAC-OYÉ (PROJET),2019-07-24,A,,050
65,135-5,TEST DE PROVENANCES ARBORETUM DE DABLON,2019-11-08,A,,050
65,135-6,ARBORETUM DE DABLON,2019-11-08,A,,050
65,135-7,ARBORETUM DE DABLON,2019-11-08,A,,050
65,135-8,TEST DE PROVENANCES ARBORETUM DE DABLON,2019-11-08,A,,050
65,135-9,TEST DE DESCENDANCES ARBORETUM DE DABLON,2019-11-08,A,,050
65,135-10,TEST DE PROVENANCES ARBORETUM DE DABLON,2019-11-08,A,,050
65,135-11,TEST DE PROVENANCES ARBORETUM DE DABLON,2019-11-08,A,,050
65,135-12,ARBORETUM DE DABLON,2019-11-08,A,,050
65,135-13,TEST DE PROVENANCES ARBORETUM DE DABLON,2019-11-08,A,,050
65,135-14,TEST DE PROVENANCES ARBORETUM DE DABLON,2019-11-08,A,,050
65,135-15,TEST DE PROVENANCES ARBORETUM DE DABLON,2019-11-08,A,,050
65,135-16,TEST DE PROVENANCES ARBORETUM DE DABLON,2019-11-08,A,,050
65,135-17,TEST DE PROVENANCES ARBORETUM DE DABLON,2019-11-08,A,,050
65,135-18,TEST DE PROVENANCES ARBORETUM DE DABLON,2019-11-08,A,,050
65,135-19,TEST DE DESCENDANCES ARBORETUM DE DABLON,2019-11-08,A,,050
65,135-20,ARBORETUM DE DABLON,2019-11-08,A,,050
65,135-21,TEST DE PROVENANCES ARBORETUM DE DABLON,2019-11-08,A,,050
65,135-22,ARBORETUM DE DABLON,2019-11-08,A,,050
65,371-18,VERGER À GRAINES CHILTON,2019-11-18,A,,050
06,1229,LAGRANGE 'E',2014-04-17,A,,050
06,1230,CHERBOURG 'A',2014-04-17,A,,050
06,1231,LAC-MOREAU,2014-04-17,A,,050
06,1232,TROYES,2014-04-17,A,,050
06,1233,DESAULNIERS 'D',2014-04-17,A,,050
06,1234,ANGO 'A',2014-04-17,A,,050
06,1235,ANGO 'B',2014-04-17,A,,050
06,1236,DESAULNIERS 'C',2014-04-17,A,,050
06,1237,DESAULNIERS 'E',2014-04-17,A,,050
06,1238,ARCHAMBAULT  ,2014-04-17,A,,050
06,1239,CUOQ,2014-04-17,A,,050
06,1240,LAGRANGE 'F',2014-04-17,A,,050
06,1241,ARCHAMBAULT  'A',2014-04-17,A,,050
06,1242,LAFONTAINE 'B',2014-04-17,A,,050
06,1243,LAFONTAINE 'C',2014-04-17,A,,050
06,1244,BRASSIER,2014-04-17,A,,050
06,1245,LAC-CACTERET 'A',2014-04-17,A,,050
06,1246,LAC-VALIER,2014-04-17,A,,050
06,1247,LAC-BIENCOURT,2014-04-17,A,,050
06,1248,ASSELIN 'M',2014-04-17,A,,050
06,1249,ANGO 'C',2014-04-17,A,,050
06,1250,ROUX,2014-04-17,A,,050
06,1251,BERTHELET,2014-04-17,A,,050
06,1252,RÉSERVOIR-MANIC-TROIS,2014-04-17,A,,050
06,1253,LAC-PIRAUBE,2014-04-17,A,,050
06,1254,LANGELIER,2014-04-17,A,,050
06,1255,LAC-CHINIC,2014-04-17,A,,050
06,1256,RÉSERVOIR-OUTARDES-QUATRE 'B',2014-04-17,A,,050
06,1258,LAC-ÉGAGROPIL,2014-04-17,A,,050
06,1259,RÉSERVOIR-OUTARDES-QUATRE,2014-04-17,A,,050
06,1260,LAC-RENARD,2014-04-17,A,,050
06,1261,RÉSERVOIR-OUTARDES-QUATRE 'A',2014-04-17,A,,050
06,1262,LAC-DE-LA-BLACHE,2014-04-17,A,,050
06,1263,LAC-DE-LA-BLACHE 'A',2014-04-17,A,,050
06,1264,LAC-DE-LA-BLACHE 'B',2014-04-17,A,,050
06,1304,ASSELIN 'L',2014-04-17,A,,050
06,1305,DEVILLE 'A',2014-04-17,A,,050
06,1307,PELLEGRIN ,2014-04-17,A,,050
06,1308,PELLEGRIN 'A',2014-04-17,A,,050
06,1309,GRAND-PABOS,2014-04-17,A,,050
06,1310,GRAND-PABOS 'A',2014-04-17,A,,050
06,1311,AUCLAIR,2014-04-17,A,,050
06,1313,ROUILLARD 'B',2014-04-17,A,,050
06,1314,ROUILLARD 'C',2014-04-17,A,,050
06,1315,ROUILLARD 'D',2014-04-17,A,,050
06,1316,CHAPLEAU  ,2014-04-17,A,,050
06,1317,CHAPLEAU 'A',2014-04-17,A,,050
06,1324,LAC-LA-CHESNAYE,2014-04-17,A,,050
06,1325,MORENCY 'D',2014-04-17,A,,050
06,1326,BOURDON,2014-04-17,A,,050
06,1327,FRANQUELIN,2014-04-17,A,,050
06,1328,FRANQUELIN 'A',2014-04-17,A,,050
06,1329,LAC-PIRAUBE 'A',2014-04-17,A,,050
06,1330,LAC-PIRAUBE 'B',2014-04-17,A,,050
06,1332,CUOQ 'A',2014-04-17,A,,050
66,1269,GODEFROY,2014-04-17,A,,050
13,1006,LA PREMIÈRE NATION MALÉCITE DE VIGER,2013-09-09,A,2017-08-07,050
13,1024,LE CONSEIL DES ATIKAMEKW DE WEMOTACI,2013-09-09,A,2017-02-21,050
13,1025,LE CONSEIL DES ATIKAMEKW D'OPITCIWAN,2013-09-09,A,2018-05-24,050
13,1026,LE CONSEIL DES ATIKAMEKW DE MANAWAN,2013-09-09,A,2018-05-24,050
13,1031,MUNICIPALITÉ DE CAYAMANT,2013-09-09,A,2017-02-21,050
13,1033,MUNICIPALITÉS D'ANGLIERS ET DE RÉMIGNY,2013-09-09,A,2016-07-20,050
13,1034,MUNICIPALITÉ DE BÉARN,2013-09-09,A,2016-07-20,050
13,1035,MUNICIPALITÉ DE FUGÈREVILLE,2013-09-09,A,2016-07-20,050
13,1036,MUNICIPALITÉ DE LAVERLOCHÈRE,2013-09-09,A,2016-07-20,050
13,1037,MUNICIPALITÉ DE LATULIPE-ET-GABOURY,2013-09-09,A,2018-08-14,050
13,1038,MUNICIPALITÉ DE SAINT-ÉDOUARD-DE-FABRE,2013-09-09,A,2016-07-20,050
13,1039,MUNICIPALITÉ DE MOFFET,2013-09-09,A,2016-07-20,050
13,1040,MUNICIPALITÉ DE SAINT-EUGÈNE-DE-GUIGUES,2013-09-09,A,2016-07-20,050
13,1041,MUNICIPALITÉ DE GUÉRIN,2013-09-09,A,2016-07-20,050
13,1042,VILLE DE ROUYN-NORANDA,2013-09-09,A,2016-07-20,050
13,1043,MUNICIPALITÉS DE LA MRC DE LA VALLÉE-DE-L'OR,2013-09-09,A,2016-07-20,050
13,1044,MUNICIPALITÉ DE CLERVAL ET 3 AUTRES (DUALCO),2013-09-09,A,2016-07-20,050
13,1045,MUNICIPALITÉ DE TASCHEREAU,2013-09-09,A,2016-07-20,050
13,1046,MUNICIPALITÉ DE RAPIDE-DANSEUR,2013-09-09,A,2016-07-20,050
13,1048,MUNICIPALITÉ DE ROQUEMAURE,2013-09-09,A,2016-07-20,050
13,1049,MRC D'ABITIBI-OUEST,2013-09-09,A,2016-07-20,050
13,1050,MUNICIPALITÉ DE SAINT-LAMBERT,2013-09-09,A,2016-07-20,050
13,1051,MUNICIPALITÉ DE MACAMIC,2013-09-09,A,2018-05-07,050
13,1052,MUNICIPALITÉ DE POULARIES,2013-09-09,A,2016-07-20,050
13,1053,GOUVERNEMENT RÉGIONAL D'EEYOU ISTCHEE BAIE-JAMES,2013-09-09,A,2016-07-20,050
13,1054,MUNICIPALITÉ DE VAL-SAINT-GILLES,2013-09-09,A,2016-07-20,050
13,1055,MUNICIPALITÉ DE CLERMONT,2013-09-09,A,2018-05-07,050
13,1056,MRC D'ABITIBI,2013-09-09,A,2016-07-20,050
13,1057,MUNICIPALITÉ DE BERRY,2013-09-09,A,2016-07-20,050
13,1058,MUNICIPALITÉ DE SAINT-DOMINIQUE-DU-ROSAIRE,2013-09-09,A,2016-07-20,050
13,1059,"MUN. DE CHAMPNEUF, ROCHEBEAUCOURT ET LAMONRANDIÈRE",2013-09-09,A,2016-07-20,050
13,1060,MUN. DE SAINT-MATHIEU-D'HARRICANA,2013-09-09,A,2016-07-20,050
13,1062,GESTION FORESTIÈRE SOLIFOR ANTICOSTI S.E.C.,2013-09-09,A,2016-07-20,050
13,1064,MRC DE BONAVENTURE,2013-09-09,A,2016-07-20,050
13,1065,MRC D'AVIGNON,2013-09-09,A,2016-07-20,050
13,1066,LISTUGUJ MI'GMAQ GOVERNMENT,2013-09-09,A,2016-07-20,050
13,1067,ENTREPRISES AGRICOLES ET FORESTIÈRES DE PERCÉ INC.,2013-09-09,A,2016-07-20,050
13,1068,MRC DE LA HAUTE-GASPÉSIE,2013-09-09,A,2016-07-20,050
13,1069,LA NATION MICMAC DE GESPEG,2013-09-09,A,2016-07-20,050
15,825,Forêt ancienne du Lac-Després,2014-01-24,A,2023-08-28,050
15,1370,Forêt ancienne du Lac-Hastel,2014-01-24,A,2023-08-28,050
15,1371,Forêt ancienne du Lac-des-Faucons,2014-01-24,A,2023-08-28,050
15,1378,Forêt ancienne de la Rivière-Bostonnais,2014-01-24,A,2023-08-28,050
15,1429,Forêt rare des Lacs-Kanistukamat,2014-01-24,A,2023-08-28,050
15,1523,Forêt rare de la Rivière-Pikauba,2014-01-24,A,2023-08-28,050
15,1527,Forêt rare du Lac-Boulé,2014-01-24,A,2023-08-28,050
15,1531,Forêt ancienne du Lac-Ancelin,2014-01-24,A,2023-08-28,050
15,1533,Forêt ancienne de l' Île-Poirier,2014-01-24,A,2023-08-28,050
15,1535,Forêt ancienne du Lac-à-Jos,2014-01-24,A,2023-08-28,050
15,1536,Forêt ancienne du Lac-Téton,2014-01-24,A,2023-08-28,050
66,1312,MADAWASKA 'K',2014-04-17,A,,050
64,003-1,VERGER À GRAINES AUCLAIR (PÉP. NORMANDIN),2019-11-29,A,,051
07,017,MONTMORENCY SECTEUR B,2014-09-22,A,,056
59,R171,,2014-10-09,A,,050
59,R176,,2014-10-09,A,,050
59,R192,,2014-10-09,A,,050
59,R194,,2014-10-09,A,,050
59,R195,,2014-10-09,A,,050
59,R197,,2014-10-09,A,,050
59,R199,,2014-10-09,A,,050
59,R218,,2014-10-09,A,,050
59,R291,,2014-10-09,A,,050
59,R315,,2014-10-09,A,,050
59,R320,,2014-10-09,A,,050
59,R361,,2014-10-09,A,,050
59,R506,,2014-10-09,A,,050
59,R510,,2014-10-09,A,,050
59,R513,,2014-10-09,A,,050
59,R514,,2014-10-09,A,,050
59,R521,,2014-10-09,A,,050
59,R536,,2014-10-09,A,,050
59,R537,,2014-10-09,A,,050
59,R709,,2014-10-09,A,,050
59,R714,,2014-10-09,A,,050
59,R724,,2014-10-09,A,,050
59,R726,,2014-10-09,A,,050
59,R744,,2014-10-09,A,,050
59,R749,,2014-10-09,A,,050
59,R751,,2014-10-09,A,,050
59,R758,,2014-10-09,A,,050
59,R759,,2014-10-09,A,,050
59,R900,,2014-10-09,A,,050
59,R901,,2014-10-09,A,,050
59,R903,,2014-10-09,A,,050
59,R908,,2014-10-09,A,,050
59,R912,,2014-10-09,A,,050
59,R913,,2014-10-09,A,,050
59,R944,,2014-10-09,A,,050
59,R965,,2014-10-09,A,,050
59,R982,,2014-10-09,A,,050
59,R988,,2014-10-09,A,,050
59,R995,,2014-10-09,A,,050
59,R314,,2014-10-15,A,,050
59,R745,,2014-10-15,A,,050
59,R902,,2014-10-15,A,,050
81,1010,MRC LA MATAPÉDIA,2015-03-02,A,2017-02-21,300
81,1015,MRC LE FJORD DU SAGUENAY,2015-03-02,A,2017-02-21,300
81,1016,MRC LAC-ST-JEAN-EST,2015-03-02,A,2017-02-21,300
81,1017,MRC MARIA-CHAPDELEINE,2015-03-02,A,2017-02-21,300
81,1018,MRC DOMAINE-DU-ROY,2015-03-02,A,2017-02-21,300
81,1061,MRC MANICOUAGAN,2015-03-02,A,2017-02-21,300
81,1063,MRC HAUTE-CÔTE-NORD,2015-03-02,A,2017-02-21,300
55,002002,,2015-03-31,A,,050
55,003001,,2015-03-31,A,,050
55,003002,,2015-03-31,A,,050
55,004001,,2015-03-31,A,,050
55,004002,,2015-03-31,A,,050
55,005001,,2015-03-31,A,,050
55,005002,,2015-03-31,A,,050
55,005003,,2015-03-31,A,,050
55,006001,,2015-03-31,A,,050
55,006002,,2015-03-31,A,,050
55,006003,,2015-03-31,A,,050
55,006004,,2015-03-31,A,,050
55,006005,,2015-03-31,A,,050
55,006006,,2015-03-31,A,,050
55,006007,,2015-03-31,A,,050
55,007001,,2015-03-31,A,,050
55,007002,,2015-03-31,A,,050
55,007003,,2015-03-31,A,,050
55,007004,,2015-03-31,A,,050
55,007005,,2015-03-31,A,,050
55,007006,,2015-03-31,A,,050
55,008001,,2015-03-31,A,,050
55,008002,,2015-03-31,A,,050
55,009001,,2015-03-31,A,,050
55,010001,,2015-03-31,A,,050
55,011001,,2015-03-31,A,,050
55,012001,,2015-03-31,A,,050
55,013001,,2015-03-31,A,,050
55,013002,,2015-03-31,A,,050
55,013003,,2015-03-31,A,,050
55,014001,,2015-03-31,A,,050
55,014002,,2015-03-31,A,,050
55,062001,,2015-03-31,A,,050
55,062002,,2015-03-31,A,,050
55,002001,,2015-03-31,A,,050
55,079001,,2015-03-31,A,,050
55,079002,,2015-03-31,A,,050
55,079003,,2015-03-31,A,,050
64,003-2,VERGER À GRAINES BOULIANNE (PÉP. NORMANDIN),2019-11-29,A,,051
64,003-3,VERGER À GRAINES BOULIANNE (PÉP. NORMANDIN),2019-11-29,A,,051
64,003-4,VERGER À GRAINES BOULIANNE (PÉP. NORMANDIN),2019-11-29,A,,051
64,003-5,VERGER À GRAINES BOULIANNE (PÉP. NORMANDIN),2019-11-29,A,,051
64,003-6,VERGER À GRAINES BOULIANNE (PÉP. NORMANDIN),2019-11-29,A,,051
64,003-7,VERGER À GRAINES BOULIANNE (PÉP. NORMANDIN),2019-11-29,A,,051
64,003-8,VERGER À GRAINES BOULIANNE (PÉP. NORMANDIN),2019-11-29,A,,051
64,003-9,VERGER À GRAINES BOULIANNE (PÉP. NORMANDIN),2019-11-29,A,,051
55,079004,,2015-03-31,A,,050
55,079005,,2015-03-31,A,,050
55,079006,,2015-03-31,A,,050
55,085001,,2015-03-31,A,,050
55,085002,,2015-03-31,A,,050
55,085003,,2015-03-31,A,,050
55,085004,,2015-03-31,A,,050
55,085005,,2015-03-31,A,,050
55,085006,,2015-03-31,A,,050
55,085007,,2015-03-31,A,,050
55,085008,,2015-03-31,A,,050
55,085009,,2015-03-31,A,,050
55,086001,,2015-03-31,A,,050
55,086002,,2015-03-31,A,,050
55,086003,,2015-03-31,A,,050
55,086004,,2015-03-31,A,,050
55,086005,,2015-03-31,A,,050
55,086006,,2015-03-31,A,,050
55,086007,,2015-03-31,A,,050
55,086008,,2015-03-31,A,,050
55,086009,,2015-03-31,A,,050
55,086010,,2015-03-31,A,,050
55,086011,,2015-03-31,A,,050
55,086012,,2015-03-31,A,,050
55,086013,,2015-03-31,A,,050
55,086015,,2015-03-31,A,,050
55,087001,,2015-03-31,A,,050
55,087002,,2015-03-31,A,,050
55,087003,,2015-03-31,A,,050
55,087004,,2015-03-31,A,,050
55,087005,,2015-03-31,A,,050
55,087006,,2015-03-31,A,,050
55,087007,,2015-03-31,A,,050
55,087008,,2015-03-31,A,,050
55,087009,,2015-03-31,A,,050
55,087010,,2015-03-31,A,,050
55,087011,,2015-03-31,A,,050
55,087012,,2015-03-31,A,,050
55,087013,,2015-03-31,A,,050
55,087014,,2015-03-31,A,,050
55,087015,,2015-03-31,A,,050
55,087016,,2015-03-31,A,,050
55,087017,,2015-03-31,A,,050
55,087018,,2015-03-31,A,,050
55,087019,,2015-03-31,A,,050
55,087020,,2015-03-31,A,,050
55,088001,,2015-03-31,A,,050
55,088002,,2015-03-31,A,,050
55,088003,,2015-03-31,A,,050
55,088004,,2015-03-31,A,,050
55,088005,,2015-03-31,A,,050
55,088006,,2015-03-31,A,,050
55,088007,,2015-03-31,A,,050
55,088008,,2015-03-31,A,,050
55,088009,,2015-03-31,A,,050
55,088010,,2015-03-31,A,,050
55,088011,,2015-03-31,A,,050
55,088012,,2015-03-31,A,,050
55,088013,,2015-03-31,A,,050
55,088014,,2015-03-31,A,,050
55,088015,,2015-03-31,A,,050
55,088016,,2015-03-31,A,,050
55,088017,,2015-03-31,A,,050
55,088018,,2015-03-31,A,,050
55,088019,,2015-03-31,A,,050
55,088020,,2015-03-31,A,,050
55,088021,,2015-03-31,A,,050
55,088022,,2015-03-31,A,,050
55,088024,,2015-03-31,A,,050
55,089001,,2015-03-31,A,,050
55,089002,,2015-03-31,A,,050
55,089003,,2015-03-31,A,,050
55,089004,,2015-03-31,A,,050
55,089005,,2015-03-31,A,,050
55,089006,,2015-03-31,A,,050
55,089007,,2015-03-31,A,,050
55,093001,,2015-03-31,A,,050
55,093002,,2015-03-31,A,,050
55,093003,,2015-03-31,A,,050
55,093004,,2015-03-31,A,,050
55,095001,,2015-03-31,A,,050
55,095002,,2015-03-31,A,,050
55,941001,,2015-03-31,A,,050
55,941002,,2015-03-31,A,,050
55,941003,,2015-03-31,A,,050
55,941004,,2015-03-31,A,,050
55,941005,,2015-03-31,A,,050
55,941006,,2015-03-31,A,,050
55,941007,,2015-03-31,A,,050
55,941008,,2015-03-31,A,,050
55,941009,,2015-03-31,A,,050
55,991001,,2015-03-31,A,,050
55,991002,,2015-03-31,A,,050
58,942,BOUTHILLER,2015-03-31,A,,050
66,942,BOUTHILLER,2015-03-31,A,,050
64,003-10,VERGER À GRAINES BOULIANNE (PÉP. NORMANDIN),2019-11-29,A,,051
64,003-11,VERGER À GRAINES BOULIANNE (PÉP. NORMANDIN),2019-11-29,A,,051
64,003-12,VERGER À GRAINES BOULIANNE (PÉP. NORMANDIN),2019-11-29,A,,051
64,003-13,VERGER À GRAINES BOULIANNE (PÉP. NORMANDIN),2019-11-29,A,,051
64,003-14,VERGER À GRAINES BOULIANNE (PÉP. NORMANDIN),2019-11-29,A,,051
64,003-15,VERGER À GRAINES BOULIANNE (PÉP. NORMANDIN),2019-11-29,A,,051
64,003-16,VERGER À GRAINES BOULIANNE (PÉP. NORMANDIN),2019-11-29,A,,051
64,003-17,VERGER À GRAINES BOULIANNE (PÉP. NORMANDIN),2019-11-29,A,,051
64,003-18,VERGER À GRAINES BOULIANNE (PÉP. NORMANDIN),2019-11-29,A,,051
64,003-19,VERGER À GRAINES BOULIANNE (PÉP. NORMANDIN),2019-11-29,A,,051
64,003-20,VERGER À GRAINES BOULIANNE (PÉP. NORMANDIN),2019-11-29,A,,051
64,003-21,VERGER À GRAINES BOULIANNE (PÉP. NORMANDIN),2019-11-29,A,,051
64,003-22,VERGER À GRAINES BOULIANNE (PÉP. NORMANDIN),2019-11-29,A,,051
64,003-23,VERGER À GRAINES BOULIANNE (PÉP. NORMANDIN),2019-11-29,A,,051
64,003-25,VERGER À GRAINES ENCHANTÉE (PÉP. NORMANDIN),2019-11-29,A,,051
64,003-24,VERGER À GRAINES BOULIANNE (PÉP. NORMANDIN),2019-11-29,A,,051
64,003-26,VERGER À GRAINES ENCHANTÉE (PÉP. NORMANDIN),2019-11-29,A,,051
64,003-27,VERGER À GRAINES ENCHANTÉE (PÉP. NORMANDIN),2019-11-29,A,,051
64,003-28,VERGER À GRAINES ENCHANTÉE (PÉP. NORMANDIN),2019-11-29,A,,051
64,003-29,VERGER À GRAINES ENCHANTÉE (PÉP. NORMANDIN),2019-11-29,A,,051
64,003-30,VERGER À GRAINES ENCHANTÉE (PÉP. NORMANDIN),2019-11-29,A,,051
64,003-31,VERGER À GRAINES ENCHANTÉE (PÉP. NORMANDIN),2019-11-29,A,,051
64,003-32,VERGER À GRAINES ENCHANTÉE (PÉP. NORMANDIN),2019-11-29,A,,051
64,003-33,VERGER À GRAINES ENCHANTÉE (PÉP. NORMANDIN),2019-11-29,A,,051
64,003-34,VERGER À GRAINES ENCHANTÉE (PÉP. NORMANDIN),2019-11-29,A,,051
64,003-35,VERGER À GRAINES ENCHANTÉE (PÉP. NORMANDIN),2019-11-29,A,,051
64,003-36,VERGER À GRAINES ENCHANTÉE (PÉP. NORMANDIN),2019-11-29,A,,051
64,003-37,VERGER À GRAINES ENCHANTÉE (PÉP. NORMANDIN),2019-11-29,A,,051
64,003-38,VERGER À GRAINES ENCHANTÉE (PÉP. NORMANDIN),2019-11-29,A,,051
64,003-39,VERGER À GRAINES ENCHANTÉE (PÉP. NORMANDIN),2019-11-29,A,,051
64,003-40,VERGER À GRAINES ENCHANTÉE (PÉP. NORMANDIN),2019-11-29,A,,051
64,003-41,VERGER À GRAINES ENCHANTÉE (PÉP. NORMANDIN),2019-11-29,A,,051
64,003-42,VERGER À GRAINES ENCHANTÉE (PÉP. NORMANDIN),2019-11-29,A,,051
64,003-43,VERGER À GRAINES ENCHANTÉE (PÉP. NORMANDIN),2019-11-29,A,,051
64,003-44,VERGER À GRAINES ENCHANTÉE (PÉP. NORMANDIN),2019-11-29,A,,051
64,003-45,VERGER À GRAINES ENCHANTÉE (PÉP. NORMANDIN),2019-11-29,A,,051
64,003-46,VERGER À GRAINES ENCHANTÉE (PÉP. NORMANDIN),2019-11-29,A,,051
13,000,DROIT NON EN VIGUEUR,2013-08-21,A,2015-05-19,050
66,1306,RÉSERVOIR-CANIASPISCAU,2014-04-17,A,,050
66,1270,RIVIÈRE-ROMAINE,2014-04-17,A,,050
66,1173,RIVIÈRE-LEMARE ,2014-04-17,A,,050
66,1171,NORMANVILLE,2014-04-17,A,,050
12,000,DROIT NON EN VIGUEUR,2014-09-04,A,2015-05-19,050
58,1150,QUEYLUS,2014-12-02,A,,050
06,1334,BATISCAN  O ,2014-11-06,A,,050
06,1335,MASSON D,2014-11-06,A,,050
06,1336,MASSON E,2014-11-06,A,,050
06,1337,MASSON F,2014-11-06,A,,050
06,1338,MASSON G,2014-11-06,A,,050
80,1007,MRC TÉMISCOUATA,2015-03-02,A,,300
80,1008,MRC RIVIÈRE-DU-LOUP,2015-03-02,A,2017-02-21,300
80,1009,MRC LES BASQUES,2015-03-02,A,2017-02-21,300
80,1010,MRC LA MATAPÉDIA,2015-03-02,A,2017-02-21,300
80,1011,MRC LA MATANIE,2015-03-02,A,2017-02-21,300
80,1012,MRC LA MITIS,2015-03-02,A,2017-02-21,300
80,1013,MRC RIMOUSKI-NEIGETTE,2015-03-02,A,2017-02-21,300
80,1015,MRC LE FJORD DU SAGUENAY,2015-03-02,A,2017-02-21,300
80,1028,MRC PONTIAC,2015-03-02,A,2017-02-21,300
80,1070,MRC DES LAURENTIDES,2015-03-02,A,2017-02-21,300
80,1071,MRC LES PAYS-D'EN-HAUT,2015-03-02,A,2017-02-21,300
80,1072,MRC MATAWINIE,2015-03-02,A,2017-02-21,300
80,1073,MRC ANTOINE-LABELLE,2015-03-02,A,2017-02-21,300
80,1016,MRC LAC-ST-JEAN-EST,2015-03-02,A,2017-02-21,300
49,R002,,2016-01-08,A,,050
49,R086,,2016-01-08,A,,050
49,R901,,2016-01-08,A,,050
49,R021,,2016-01-08,A,,050
49,022001,,2016-01-08,A,,050
49,R040,,2016-01-08,A,,050
49,R049_1,,2016-01-08,A,,050
49,R049_2,,2016-01-08,A,,050
02,005,PROJET AIRE PROTÉGÉE,2016-08-25,A,2018-10-25,050
59,R500,,2016-03-31,A,,050
59,R504,,2016-03-31,A,,050
59,R720,,2016-03-31,A,,050
59,R730,,2016-03-31,A,,050
59,R915,,2016-03-31,A,,050
59,R994,,2016-03-31,A,,050
59,R999,,2016-03-31,A,,050
59,R771,,2016-03-31,A,,050
49,R014,,2016-04-12,A,,050
49,R012,,2016-04-12,A,,050
80,000,DROIT CGT NON EN VIGUEUR,2016-07-20,A,,300
81,000,DROIT CGT NON EN VIGUEUR,2016-07-20,A,,300
53,7016,VALLÉE-DE-LA-HAUTE-ROUGE,2016-09-08,A,,053
53,4834,RIVIÈRE ASHUAPMUSHUAN,2016-09-08,A,,053
53,5159,HAUTE HARRICANA,2016-09-08,A,,053
53,4835,RIVIÈRE MOISIE,2016-09-08,A,,053
53,6713,LAC AU FOIN,2016-09-08,A,,053
53,4833,RIVIÈRE HARRICANA-NORD,2016-09-08,A,,053
53,6955,RIVIÈRE-DUMOINE,2016-09-08,A,,053
53,4436,HABITAT FLORISTIQUE MARÉCAGE-DE-LA-GRANDE-ÎLE,2016-09-08,A,,053
53,6746,HABITAT FLORISTIQUE ÉRABLIÈRE-DE-LA-BAIE-DURAND,2016-09-08,A,,053
53,4426,HABITAT FLORISTIQUE ÎLE-BRISSEAU,2016-09-08,A,,053
53,7900,HABITAT FLORISTIQUE TOURBIÈRE-L'ANSE-À-LA-CABANE,2016-09-08,A,,053
53,6730,HABITAT FLORISTIQUE TOURBIÈRE-DU-LAC-MAUCÔQUE,2016-09-08,A,,053
53,6740,HABITAT FLORISTIQUE BARACHOIS-DE-FATIMA,2016-09-08,A,,053
53,6728,HABITAT FLORISTIQUE TOURBIÈRE-DE-MONT-ALBERT,2016-09-08,A,,053
53,6733,HABITAT FLORISTIQUE TOURBIÈRE-DE-LAC-CASAULT,2016-09-08,A,,053
53,6742,HABITAT FLORISTIQUE DUNE-DU-NORD,2016-09-08,A,,053
53,6731,HABITAT FLORISTIQUE MARCHES-NATURELLES,2016-09-08,A,,053
53,6738,HABITAT FLORISTIQUE BASSINS-AUX-HUÎTRES,2016-09-08,A,,053
53,3350,HABITAT FLORISTIQUE MONT-MATAWEES,2016-09-08,A,2021-04-16,053
53,4456,HABITAT FLORISTIQUE BOISÉ-DE-MARLY,2016-09-08,A,,053
53,6724,HABITAT FLORISTIQUE SILLONS,2016-09-08,A,,053
53,6745,HABITAT FLORISTIQUE BAIE-DU-HAVRE-AUX-BASQUES,2016-09-08,A,,053
