ID_TRC,Rue,De,A,Longueur,Arrondissement,DateReleve,Indice PCI,Etat PCI,Indice IRI,Etat IRI
1611222,Langelier  boulevard,Villeneuve  rue,Léger  boulevard,92,Montréal-Nord,2018-07-30,77,Bon,4.65,Moyen
4003513,Langelier  boulevard,Léger  boulevard,Léger  boulevard,12,Montréal-Nord,2018-07-30,81,Bon,6.28,Mauvais
1611215,Langelier  boulevard,Léger  boulevard,Allard  avenue,186,Montréal-Nord,2018-07-30,95,Excellent,3.53,Moyen
1611211,Langelier  boulevard,Allard  avenue,Gouin Est  boulevard,117,Montréal-Nord,2018-07-30,88,Excellent,5.68,Mauvais
1610306,L'Archevêque  avenue,Forest  rue,d'Amiens  rue,235,Montréal-Nord,2018-08-01,58,Moyen,4.73,Moyen
1610601,L'Archevêque  avenue,Léger  boulevard,Gouin Est  boulevard,268,Montréal-Nord,2018-08-02,78,Bon,3.05,Bon
1610273,Lausanne  avenue,Industriel  boulevard,de Mont-Joli  rue,336,Montréal-Nord,2018-08-01,85,Excellent,2.73,Bon
4009161,Léger  boulevard,Albert-Hudon  boulevard,Non-nommée  voie,27,Montréal-Nord,2018-07-11,23,Très mauvais,4.11,Moyen
4009159,Léger  boulevard,Albert-Hudon  boulevard,Non-nommée  voie,27,Montréal-Nord,2018-07-11,72,Moyen,1.98,Bon
4010826,Léger  boulevard,Non-nommée  voie,Albert-Hudon  boulevard,91,Montréal-Nord,2018-07-11,76,Moyen,1.58,Bon
4010825,Léger  boulevard,Allard  avenue,Non-nommée  voie,53,Montréal-Nord,2018-07-11,92,Excellent,2.03,Bon
4010824,Léger  boulevard,Non-nommée  voie,Albert-Hudon  boulevard,91,Montréal-Nord,2018-07-11,50,Mauvais,2.27,Bon
4010823,Léger  boulevard,Allard  avenue,Non-nommée  voie,53,Montréal-Nord,2018-07-11,62,Moyen,2.72,Moyen
1610582,Léger  boulevard,Perras  rue,Sainte-Gertrude  boulevard,37,Montréal-Nord,2018-07-11,46,Mauvais,3.92,Moyen
1610584,Léger  boulevard,Hénault  avenue,Perras  rue,58,Montréal-Nord,2018-07-11,75,Moyen,2.66,Moyen
4009507,Léger  boulevard,Pigeon  avenue,Hénault  avenue,72,Montréal-Nord,2018-07-11,65,Moyen,3.53,Moyen
4009506,Léger  boulevard,Pigeon  avenue,Pigeon  avenue,28,Montréal-Nord,2018-07-11,75,Moyen,2.16,Bon
1610596,Léger  boulevard,L'Archevêque  avenue,Pigeon  avenue,64,Montréal-Nord,2018-07-11,70,Moyen,3.18,Moyen
1610599,Léger  boulevard,L'Archevêque  avenue,L'Archevêque  avenue,19,Montréal-Nord,2018-07-11,76,Moyen,2.65,Moyen
1610604,Léger  boulevard,Bellevois  avenue,L'Archevêque  avenue,80,Montréal-Nord,2018-07-11,55,Mauvais,2.88,Moyen
4009228,Léger  boulevard,Léger  boulevard,Bellevois  avenue,43,Montréal-Nord,2018-07-11,66,Moyen,2.25,Bon
1610632,Léger  boulevard,Henri-Bourassa Est  boulevard,Léger  boulevard,283,Montréal-Nord,2018-07-11,35,Très mauvais,3.72,Moyen
1610511,Léger  boulevard,Henri-Bourassa Est  boulevard,Balzac  avenue,107,Montréal-Nord,2018-07-11,44,Mauvais,5.8,Mauvais
1610512,Léger  boulevard,Balzac  avenue,Drapeau  avenue,105,Montréal-Nord,2018-07-11,87,Bon,2.59,Moyen
1610633,Léger  boulevard,Drapeau  avenue,Éthier  avenue,85,Montréal-Nord,2018-07-11,64,Moyen,2.02,Bon
1610574,Léger  boulevard,Sainte-Gertrude  boulevard,Lamoureux  avenue,92,Montréal-Nord,2018-07-11,32,Très mauvais,4.8,Mauvais
1610573,Léger  boulevard,Sainte-Gertrude  boulevard,Lamoureux  avenue,91,Montréal-Nord,2018-07-11,20,Très mauvais,7.04,Très mauvais
1610583,Léger  boulevard,Hénault  avenue,Sainte-Gertrude  boulevard,94,Montréal-Nord,2018-07-11,30,Très mauvais,3.64,Moyen
1610589,Léger  boulevard,Pigeon  avenue,Hénault  avenue,74,Montréal-Nord,2018-07-11,34,Très mauvais,4.14,Moyen
4009504,Léger  boulevard,Pigeon  avenue,Pigeon  avenue,27,Montréal-Nord,2018-07-11,40,Très mauvais,3.02,Moyen
1610605,Léger  boulevard,Bellevois  avenue,L'Archevêque  avenue,77,Montréal-Nord,2018-07-11,57,Mauvais,2.65,Moyen
1610600,Léger  boulevard,L'Archevêque  avenue,L'Archevêque  avenue,18,Montréal-Nord,2018-07-11,36,Très mauvais,5.6,Mauvais
4009503,Léger  boulevard,L'Archevêque  avenue,Pigeon  avenue,66,Montréal-Nord,2018-07-11,50,Mauvais,2.38,Bon
4009160,Léger  boulevard,Non-nommée  voie,Non-nommée  voie,134,Montréal-Nord,2018-07-11,58,Mauvais,2.22,Bon
4001839,Léger  boulevard,Non-nommée  voie,Non-nommée  voie,69,Montréal-Nord,2018-07-11,57,Mauvais,2.96,Moyen
1611236,Léger  boulevard,Non-nommée  voie,Perras  boulevard,24,Montréal-Nord,2018-07-11,48,Mauvais,10.79,Très mauvais
1611237,Léger  boulevard,Non-nommée  voie,Perras  boulevard,23,Montréal-Nord,2018-07-11,77,Moyen,2.3,Bon
4009158,Léger  boulevard,Non-nommée  voie,Non-nommée  voie,134,Montréal-Nord,2018-07-11,67,Moyen,1.98,Bon
4001838,Léger  boulevard,Non-nommée  voie,Non-nommée  voie,68,Montréal-Nord,2018-07-11,65,Moyen,2.44,Bon
4000852,Léger  boulevard,Chartrand  avenue,Non-nommée  voie,163,Montréal-Nord,2018-07-11,43,Mauvais,2.92,Moyen
4000855,Léger  boulevard,Chartrand  avenue,Non-nommée  voie,164,Montréal-Nord,2018-07-30,23,Très mauvais,4.81,Mauvais
4000854,Léger  boulevard,Non-nommée  voie,Langelier  boulevard,88,Montréal-Nord,2018-07-11,28,Très mauvais,7.18,Très mauvais
4003515,Léger  boulevard,Langelier  boulevard,Langelier  boulevard,12,Montréal-Nord,2018-07-11,37,Très mauvais,8.15,Très mauvais
4000853,Léger  boulevard,Non-nommée  voie,Langelier  boulevard,89,Montréal-Nord,2018-07-11,45,Mauvais,4.75,Mauvais
1611217,Léger  boulevard,Langelier  boulevard,Allard  avenue,73,Montréal-Nord,2018-07-11,67,Moyen,3.13,Moyen
4003514,Léger  boulevard,Langelier  boulevard,Langelier  boulevard,12,Montréal-Nord,2018-07-11,59,Mauvais,5.75,Mauvais
4003501,Léger  boulevard,Sainte-Colette  boulevard,Sainte-Colette  boulevard,10,Montréal-Nord,2018-07-11,91,Excellent,2.85,Moyen
1610847,Léger  boulevard,de Séville  rue,Sainte-Colette  boulevard,100,Montréal-Nord,2018-07-11,89,Bon,1.91,Bon
1610849,Léger  boulevard,Salk  avenue,de Séville  rue,75,Montréal-Nord,2018-07-11,93,Excellent,2.69,Moyen
1610854,Léger  boulevard,Edger  avenue,Salk  avenue,83,Montréal-Nord,2018-07-11,90,Bon,2.98,Moyen
1610858,Léger  boulevard,Alfred  avenue,Edger  avenue,77,Montréal-Nord,2018-07-11,44,Mauvais,4.24,Moyen
1610857,Léger  boulevard,Alfred  avenue,Edger  avenue,78,Montréal-Nord,2018-07-11,37,Très mauvais,6.32,Très mauvais
1610853,Léger  boulevard,Edger  avenue,Salk  avenue,82,Montréal-Nord,2018-07-11,93,Excellent,2.13,Bon
1610846,Léger  boulevard,Salk  avenue,Sainte-Colette  boulevard,183,Montréal-Nord,2018-07-11,90,Bon,2.28,Bon
4003502,Léger  boulevard,Sainte-Colette  boulevard,Sainte-Colette  boulevard,10,Montréal-Nord,2018-07-11,100,Excellent,1.64,Bon
1610745,Léger  boulevard,Sainte-Colette  boulevard,Lanthier  avenue,211,Montréal-Nord,2018-07-11,97,Excellent,1.45,Excellent
1611138,Léger  boulevard,Lanthier  avenue,Lacordaire  boulevard,271,Montréal-Nord,2018-07-11,84,Bon,1.56,Bon
4000927,Léger  boulevard,Léger  boulevard,Lacordaire  boulevard,45,Montréal-Nord,2018-07-11,95,Excellent,2.43,Bon
1610613,Léger  boulevard,Éthier  avenue,Bellevois  avenue,84,Montréal-Nord,2018-07-11,70,Moyen,1.95,Bon
4000928,Léger  boulevard,Proulx  avenue,Léger  boulevard,49,Montréal-Nord,2018-07-11,94,Excellent,2.12,Bon
4000856,Léger  boulevard,Langelier  boulevard,Allard  avenue,74,Montréal-Nord,2018-07-30,57,Mauvais,3.32,Moyen
1614525,Léger  boulevard,Rolland  boulevard,Chartrand  avenue,156,Montréal-Nord,2018-07-11,40,Très mauvais,4.29,Moyen
1611143,Léger  boulevard,Non-nommée  voie,Désy  avenue,148,Montréal-Nord,2018-07-11,13,Très mauvais,7.28,Très mauvais
1611140,Léger  boulevard,Désy  avenue,Fortin  avenue,117,Montréal-Nord,2018-07-11,14,Très mauvais,7.49,Très mauvais
1611180,Léger  boulevard,Fortin  avenue,Rolland  boulevard,298,Montréal-Nord,2018-07-11,41,Mauvais,3.22,Moyen
1611179,Léger  boulevard,Fortin  avenue,Rolland  boulevard,299,Montréal-Nord,2018-07-11,24,Très mauvais,8.81,Très mauvais
1611144,Léger  boulevard,Non-nommée  voie,Hector-Lamarre  avenue,93,Montréal-Nord,2018-07-11,14,Très mauvais,3.16,Moyen
1611105,Léger  boulevard,Désy  avenue,Fortin  avenue,120,Montréal-Nord,2018-07-11,13,Très mauvais,6.74,Très mauvais
1611142,Léger  boulevard,Hector-Lamarre  avenue,Désy  avenue,58,Montréal-Nord,2018-07-11,5,Très mauvais,4.89,Mauvais
1611108,Léger  boulevard,Rolland  boulevard,Chartrand  avenue,157,Montréal-Nord,2018-07-30,52,Mauvais,5.77,Mauvais
1610969,Léger  boulevard,Lacordaire  boulevard,Non-nommée  voie,96,Montréal-Nord,2018-07-11,36,Très mauvais,3.63,Moyen
1610968,Léger  boulevard,Lacordaire  boulevard,Non-nommée  voie,102,Montréal-Nord,2018-07-11,42,Mauvais,5.02,Mauvais
1610861,Léger  boulevard,Brunet  avenue,Alfred  avenue,88,Montréal-Nord,2018-07-11,24,Très mauvais,5.69,Mauvais
1610860,Léger  boulevard,Brunet  avenue,Alfred  avenue,88,Montréal-Nord,2018-07-11,13,Très mauvais,5.91,Mauvais
1610744,Léger  boulevard,Sainte-Colette  boulevard,Lanthier  avenue,204,Montréal-Nord,2018-07-11,68,Moyen,2.77,Moyen
1610742,Léger  boulevard,Lanthier  avenue,Proulx  avenue,176,Montréal-Nord,2018-07-11,79,Moyen,2.15,Bon
1610636,Léger  boulevard,Lamoureux  avenue,Desaulniers  avenue,97,Montréal-Nord,2018-07-11,12,Très mauvais,7.92,Très mauvais
1610564,Léger  boulevard,Desaulniers  avenue,Brunet  avenue,105,Montréal-Nord,2018-07-11,23,Très mauvais,6.95,Très mauvais
1610570,Léger  boulevard,Lamoureux  avenue,Desaulniers  avenue,98,Montréal-Nord,2018-07-11,19,Très mauvais,5.79,Mauvais
1610565,Léger  boulevard,Desaulniers  avenue,Brunet  avenue,104,Montréal-Nord,2018-07-11,16,Très mauvais,4.44,Moyen
1610545,Léger  boulevard,Henri-Bourassa Est  boulevard,Henri-Bourassa Est  boulevard,91,Montréal-Nord,2018-07-11,47,Mauvais,3.69,Moyen
1610399,Majeau  rue,Pie-IX  boulevard,Hébert  avenue,123,Montréal-Nord,2018-08-02,47,Moyen,4.93,Moyen
1610472,Majeau  rue,Garon  avenue,Pelletier  avenue,95,Montréal-Nord,2018-08-02,100,Excellent,4.12,Moyen
1610471,Majeau  rue,de l'Hôtel-de-Ville  avenue,Garon  avenue,57,Montréal-Nord,2018-08-02,100,Excellent,5.21,Moyen
1610470,Majeau  rue,Hébert  avenue,de l'Hôtel-de-Ville  avenue,59,Montréal-Nord,2018-08-02,64,Bon,4.26,Moyen
1611326,Marie-Victorin  rue,Langelier  boulevard,Allard  avenue,75,Montréal-Nord,2018-08-06,97,Excellent,2.46,Excellent
1611327,Marie-Victorin  rue,Allard  avenue,Albert-Hudon  boulevard,150,Montréal-Nord,2018-08-06,100,Excellent,3.79,Bon
4009350,Marie-Victorin  rue,Albert-Hudon  boulevard,Marie-Victorin  rue,190,Montréal-Nord,2018-08-06,86,Excellent,2.66,Bon
1611504,Massé  avenue,Industriel  boulevard,de Charleroi  rue,191,Montréal-Nord,2018-07-30,98,Excellent,2.94,Bon
4003570,Maurice-Duplessis  boulevard,Langelier  boulevard,Langelier  boulevard,12,Montréal-Nord,2018-07-30,100,Excellent,7.49,Très mauvais
4009170,Maurice-Duplessis  boulevard,Langelier  boulevard,Non-nommée  voie,124,Montréal-Nord,2018-07-11,95,Excellent,2.57,Moyen
4009172,Maurice-Duplessis  boulevard,Langelier  boulevard,Non-nommée  voie,123,Montréal-Nord,2018-07-11,87,Bon,2.62,Moyen
4003571,Maurice-Duplessis  boulevard,Langelier  boulevard,Langelier  boulevard,12,Montréal-Nord,2018-07-11,100,Excellent,7.35,Très mauvais
1611298,Maurice-Duplessis  boulevard,Maurice-Duplessis  boulevard,Langelier  boulevard,44,Montréal-Nord,2018-07-11,60,Mauvais,7.45,Très mauvais
4009175,Maurice-Duplessis  boulevard,Monty  avenue,Maurice-Duplessis  boulevard,65,Montréal-Nord,2018-07-11,88,Bon,3.67,Moyen
4009173,Maurice-Duplessis  boulevard,Non-nommée  voie,Albert-Hudon  boulevard,99,Montréal-Nord,2018-07-11,73,Moyen,3.69,Moyen
1611310,Maurice-Duplessis  boulevard,Albert-Hudon  boulevard,Non-nommée  voie,147,Montréal-Nord,2018-07-11,85,Bon,2.05,Bon
1611308,Maurice-Duplessis  boulevard,Non-nommée  voie,Non-nommée  voie,35,Montréal-Nord,2018-07-11,65,Moyen,2.46,Bon
1611306,Maurice-Duplessis  boulevard,Non-nommée  voie,Non-nommée  voie,27,Montréal-Nord,2018-07-11,56,Mauvais,2.41,Bon
1611304,Maurice-Duplessis  boulevard,Non-nommée  voie,Maurice-Duplessis  boulevard,37,Montréal-Nord,2018-07-11,63,Moyen,2.32,Bon
1611303,Maurice-Duplessis  boulevard,Non-nommée  voie,Maurice-Duplessis  boulevard,37,Montréal-Nord,2018-07-11,68,Moyen,4.11,Moyen
1611307,Maurice-Duplessis  boulevard,Non-nommée  voie,Non-nommée  voie,27,Montréal-Nord,2018-07-11,69,Moyen,1.64,Bon
4009171,Maurice-Duplessis  boulevard,Non-nommée  voie,Albert-Hudon  boulevard,99,Montréal-Nord,2018-07-11,91,Excellent,2.08,Bon
1611311,Maurice-Duplessis  boulevard,Albert-Hudon  boulevard,Non-nommée  voie,147,Montréal-Nord,2018-07-11,86,Bon,1.82,Bon
1611309,Maurice-Duplessis  boulevard,Non-nommée  voie,Non-nommée  voie,36,Montréal-Nord,2018-07-11,75,Moyen,1.73,Bon
1610988,Maurice-Duplessis  boulevard,Lacordaire  boulevard,Désy  avenue,212,Montréal-Nord,2018-07-11,13,Très mauvais,7.06,Très mauvais
4003464,Maurice-Duplessis  boulevard,Lacordaire  boulevard,Lacordaire  boulevard,13,Montréal-Nord,2018-07-14,100,Excellent,3.76,Moyen
1611299,Maurice-Duplessis  boulevard,Maurice-Duplessis  boulevard,Langelier  boulevard,45,Montréal-Nord,2018-07-11,75,Moyen,4.34,Moyen
1611002,Maurice-Duplessis  boulevard,Jubinville  avenue,Lapierre  avenue,76,Montréal-Nord,2018-07-30,18,Très mauvais,10.1,Très mauvais
1611003,Maurice-Duplessis  boulevard,Lapierre  avenue,Matte  avenue,74,Montréal-Nord,2018-07-11,21,Très mauvais,5.38,Mauvais
1611005,Maurice-Duplessis  boulevard,Matte  avenue,Monty  avenue,63,Montréal-Nord,2018-07-11,42,Mauvais,4.78,Mauvais
1611004,Maurice-Duplessis  boulevard,Matte  avenue,Matte  avenue,12,Montréal-Nord,2018-07-11,65,Moyen,7.62,Très mauvais
1611001,Maurice-Duplessis  boulevard,Rolland  boulevard,Jubinville  avenue,69,Montréal-Nord,2018-07-30,40,Très mauvais,8.09,Très mauvais
1610998,Maurice-Duplessis  boulevard,Hurteau  avenue,Rolland  boulevard,64,Montréal-Nord,2018-07-11,71,Moyen,4.06,Moyen
1610996,Maurice-Duplessis  boulevard,P.-M.-Favier  avenue,Hurteau  avenue,117,Montréal-Nord,2018-07-11,69,Moyen,3.43,Moyen
1610994,Maurice-Duplessis  boulevard,Ovide-Clermont  avenue,P.-M.-Favier  avenue,67,Montréal-Nord,2018-07-11,45,Mauvais,4.32,Moyen
1610990,Maurice-Duplessis  boulevard,Désy  avenue,Laurier  avenue,71,Montréal-Nord,2018-07-11,41,Mauvais,3.95,Moyen
1610992,Maurice-Duplessis  boulevard,Laurier  avenue,Ovide-Clermont  avenue,68,Montréal-Nord,2018-07-11,54,Mauvais,3.66,Moyen
1611494,Moisan  avenue,Industriel  boulevard,Industriel  boulevard,382,Montréal-Nord,2018-08-01,71,Bon,3.96,Bon
1610037,Monselet  rue,des Récollets  avenue,Gariépy  avenue,77,Montréal-Nord,2018-08-01,92,Excellent,1.98,Excellent
1610015,Monselet  rue,Gariépy  avenue,Pie-IX  boulevard,119,Montréal-Nord,2018-08-01,75,Bon,2.33,Excellent
1610064,Monselet  rue,Saint-Michel  boulevard,Audoin  avenue,93,Montréal-Nord,2018-08-01,97,Excellent,3.19,Bon
1610056,Monselet  rue,de Belleville  avenue,du Parc-Georges  avenue,69,Montréal-Nord,2018-08-01,96,Excellent,2.34,Excellent
1610054,Monselet  rue,du Parc-Georges  avenue,de Cobourg  avenue,62,Montréal-Nord,2018-08-01,99,Excellent,2.9,Bon
1610261,Monselet  rue,de Cobourg  avenue,des Laurentides  avenue,72,Montréal-Nord,2018-08-01,100,Excellent,2.51,Bon
1610063,Monselet  rue,Audoin  avenue,Audoin  avenue,45,Montréal-Nord,2018-08-01,94,Excellent,3.64,Bon
1610062,Monselet  rue,Audoin  avenue,Leblanc  avenue,85,Montréal-Nord,2018-08-01,99,Excellent,2.91,Bon
1610058,Monselet  rue,Lausanne  avenue,de Belleville  avenue,65,Montréal-Nord,2018-08-01,96,Excellent,3.72,Bon
1610060,Monselet  rue,Leblanc  avenue,Lausanne  avenue,80,Montréal-Nord,2018-08-01,99,Excellent,3,Bon
1610051,Monselet  rue,des Laurentides  avenue,Saint-Vital  boulevard,71,Montréal-Nord,2018-08-01,93,Excellent,3.26,Bon
1610049,Monselet  rue,Saint-Vital  boulevard,de Bruxelles  avenue,71,Montréal-Nord,2018-08-01,92,Excellent,3.08,Bon
1610047,Monselet  rue,de Bruxelles  avenue,de Rome  avenue,65,Montréal-Nord,2018-08-01,100,Excellent,1.55,Excellent
1610045,Monselet  rue,de Rome  avenue,Plaza  avenue,67,Montréal-Nord,2018-08-01,100,Excellent,2.07,Excellent
1610043,Monselet  rue,Plaza  avenue,de Paris  avenue,68,Montréal-Nord,2018-08-01,95,Excellent,2.95,Bon
1610039,Monselet  rue,de London  avenue,des Récollets  avenue,73,Montréal-Nord,2018-08-01,88,Excellent,2.13,Excellent
1610041,Monselet  rue,de Paris  avenue,de London  avenue,65,Montréal-Nord,2018-08-01,95,Excellent,2.41,Excellent
1611130,Napoléon-Bédard  rue,Lacordaire  boulevard,Aimé-Léonard  avenue,69,Montréal-Nord,2018-07-14,28,Mauvais,6.14,Mauvais
4009226,Non-nommée  voie,Pie-IX  boulevard,Non-nommée  voie,15,Montréal-Nord,2018-07-15,84,Excellent,2.65,Bon
4005317,Pascal-Gagnon  place,Pascal-Gagnon  place,Pascal-Gagnon  place,29,Montréal-Nord,2018-07-30,100,Excellent,3.97,Bon
4005318,Pascal-Gagnon  place,Pascal-Gagnon  place,Pascal-Gagnon  place,156,Montréal-Nord,2018-07-30,99,Excellent,4.67,Moyen
1611383,Pascal-Gagnon  place,Pascal-Gagnon  place,Pascal-Gagnon  rue,127,Montréal-Nord,2018-07-30,100,Excellent,3.24,Bon
4001321,Pascal-Gagnon  rue,Pascal-Gagnon  place,Pascal-Gagnon  rue,184,Montréal-Nord,2018-07-30,79,Bon,2.67,Bon
1612899,Pascal-Gagnon  rue,Pascal-Gagnon  rue,Pascal-Gagnon  place,30,Montréal-Nord,2018-07-30,87,Excellent,4.67,Moyen
1610422,Pelletier  avenue,Industriel  boulevard,Majeau  rue,90,Montréal-Nord,2018-08-01,46,Moyen,6.54,Mauvais
1610460,Pelletier  avenue,Majeau  rue,Forest  rue,251,Montréal-Nord,2018-08-01,37,Mauvais,5.9,Moyen
1625061,Pie-IX  boulevard,Pie-IX  boulevard,Industriel  boulevard,119,Montréal-Nord,2018-07-14,34,Très mauvais,8.63,Très mauvais
1610414,Pie-IX  boulevard,Industriel  boulevard,Larin  rue,180,Montréal-Nord,2018-07-14,7,Très mauvais,9.1,Très mauvais
1610402,Pie-IX  boulevard,Larin  rue,Majeau  rue,59,Montréal-Nord,2018-07-14,5,Très mauvais,7.88,Très mauvais
1610398,Pie-IX  boulevard,Majeau  rue,Fleury Est  rue,106,Montréal-Nord,2018-07-14,9,Très mauvais,6.72,Très mauvais
1610395,Pie-IX  boulevard,Fleury Est  rue,Denommée  rue,79,Montréal-Nord,2018-07-14,9,Très mauvais,5.96,Mauvais
1610392,Pie-IX  boulevard,Denommée  rue,Forest  rue,65,Montréal-Nord,2018-07-14,22,Très mauvais,6.54,Très mauvais
1610388,Pie-IX  boulevard,Forest  rue,Émery  rue,60,Montréal-Nord,2018-07-14,12,Très mauvais,5.57,Mauvais
1610385,Pie-IX  boulevard,Émery  rue,Prieur Est  rue,62,Montréal-Nord,2018-07-14,10,Très mauvais,7.46,Très mauvais
1610382,Pie-IX  boulevard,Prieur Est  rue,Simon  rue,60,Montréal-Nord,2018-07-14,5,Très mauvais,8.57,Très mauvais
1610338,Pie-IX  boulevard,Simon  rue,d'Amiens  rue,64,Montréal-Nord,2018-07-14,5,Très mauvais,6.26,Très mauvais
1610336,Pie-IX  boulevard,d'Amiens  rue,du Progrès  rue,63,Montréal-Nord,2018-07-14,18,Très mauvais,9.83,Très mauvais
1610375,Pie-IX  boulevard,du Progrès  rue,Monselet  rue,79,Montréal-Nord,2018-07-14,8,Très mauvais,8.09,Très mauvais
1610364,Pie-IX  boulevard,Monselet  rue,de Castille  rue,109,Montréal-Nord,2018-07-14,7,Très mauvais,8.34,Très mauvais
1610360,Pie-IX  boulevard,de Castille  rue,Martial  rue,159,Montréal-Nord,2018-07-14,11,Très mauvais,5.74,Mauvais
1610357,Pie-IX  boulevard,Martial  rue,de Charleroi  rue,88,Montréal-Nord,2018-07-14,28,Très mauvais,4.89,Mauvais
1610500,Pie-IX  boulevard,de Charleroi  rue,Arthur-Champoux  rue,128,Montréal-Nord,2018-07-14,50,Mauvais,5.21,Mauvais
1610214,Pie-IX  boulevard,Arthur-Champoux  rue,Pie-IX  boulevard,120,Montréal-Nord,2018-07-14,77,Moyen,3.93,Moyen
1625060,Pie-IX  boulevard,Pie-IX  boulevard,Industriel  boulevard,24,Montréal-Nord,2018-07-15,68,Moyen,3.7,Moyen
1610408,Pie-IX  boulevard,Industriel  boulevard,Larin  rue,175,Montréal-Nord,2018-08-01,10,Très mauvais,4.7,Mauvais
1610401,Pie-IX  boulevard,Larin  rue,Majeau  rue,59,Montréal-Nord,2018-07-30,19,Très mauvais,8.8,Très mauvais
1610397,Pie-IX  boulevard,Majeau  rue,Larivée  rue,68,Montréal-Nord,2018-07-30,8,Très mauvais,5.15,Mauvais
4000860,Pie-IX  boulevard,Larivée  rue,Fleury Est  rue,38,Montréal-Nord,2018-07-30,22,Très mauvais,6.28,Très mauvais
4000861,Pie-IX  boulevard,Fleury Est  rue,Denommée  rue,82,Montréal-Nord,2018-08-01,6,Très mauvais,6.45,Très mauvais
1610391,Pie-IX  boulevard,Denommée  rue,Forest  rue,61,Montréal-Nord,2018-07-15,15,Très mauvais,7.01,Très mauvais
1610387,Pie-IX  boulevard,Forest  rue,Prieur Est  rue,122,Montréal-Nord,2018-07-15,9,Très mauvais,6.32,Très mauvais
1610381,Pie-IX  boulevard,Prieur Est  rue,Simon  rue,60,Montréal-Nord,2018-07-15,5,Très mauvais,4.48,Moyen
1610337,Pie-IX  boulevard,Simon  rue,d'Amiens  rue,64,Montréal-Nord,2018-07-15,11,Très mauvais,9.36,Très mauvais
1610335,Pie-IX  boulevard,d'Amiens  rue,du Progrès  rue,63,Montréal-Nord,2018-07-15,14,Très mauvais,5.44,Mauvais
1610373,Pie-IX  boulevard,du Progrès  rue,Monselet  rue,78,Montréal-Nord,2018-07-15,14,Très mauvais,4.51,Mauvais
1610363,Pie-IX  boulevard,Monselet  rue,de Castille  rue,109,Montréal-Nord,2018-07-15,14,Très mauvais,5.39,Mauvais
1610359,Pie-IX  boulevard,de Castille  rue,Martial  rue,158,Montréal-Nord,2018-07-15,12,Très mauvais,7.01,Très mauvais
1610356,Pie-IX  boulevard,Martial  rue,de Charleroi  rue,88,Montréal-Nord,2018-07-15,23,Très mauvais,12.84,Très mauvais
1610499,Pie-IX  boulevard,de Charleroi  rue,Pie-IX  boulevard,247,Montréal-Nord,2018-08-02,51,Mauvais,3.96,Moyen
1610439,Pigeon  avenue,Industriel  boulevard,Forest  rue,110,Montréal-Nord,2018-08-06,93,Excellent,5.89,Moyen
1610304,Pigeon  avenue,Forest  rue,d'Amiens  rue,235,Montréal-Nord,2018-08-02,68,Bon,4.83,Moyen
1610282,Plaza  avenue,Industriel  boulevard,Sabrevois  rue,248,Montréal-Nord,2018-08-02,57,Moyen,3.96,Bon
1609986,Prieur Est  rue,Prieur Est  rue,Oscar  avenue,46,Montréal-Nord,2018-07-11,43,Moyen,8.3,Très mauvais
