NO_ID_PRO,TITRE_PRODUCTION,REALISATEUR,ANNEE_PROD,PERIODE_DE,PERIODE_AU,NB_JOURTOURNAGEMONTREAL,NB_JOURTOURNAGEVIEUXMONTREAL,NO_TYPEPRODUCTION,NO_PROVENANCE,NOM_TYPEPRODUCTION,NOM_PROVENANCE 
26985,Melanie Lyne - Campagne Photo Automne 2023,Chris Nicholls,2023,2023-08-10,2023-08-11,2,0,18,6,Photographie,Canadienne
26986,CIRA - J'ai choisi.ca,Charlie Marois,2023,2023-08-15,2023-08-16,1,0,28,6,Publicité web,Canadienne
26987,Place à la diversité corporelle - Édition mouvement,Karah Stanworth Belleville,2023,2023-08-14,2023-08-14,1,0,18,6,Photographie,Canadienne
26988,Lire pour vivre,Michel Pelletier,2023,2023-08-24,2023-10-27,6,0,22,6,Documentaire,Canadienne
26989,Tanguay,Nicolas Monette,2023,2023-08-16,2023-08-17,1,0,15,6,Message publicitaire,Canadienne
26990,Championnat mondial de patinage de vitesse,Renaldo DiCesare,2023,2023-10-19,2023-10-29,8,0,14,6,Télévision générale,Canadienne
26991,RÉVOLUTION V,Maxime Bissonnette-Théôret,2023,2023-05-08,2023-11-05,27,0,14,6,Télévision générale,Canadienne
26992,Savoir média promotion,Bertrand Exertier,2023,2023-08-15,2023-08-15,1,0,22,6,Documentaire,Canadienne
26993,Divers,,2023,2023-08-09,2023-12-31,0,0,15,6,Message publicitaire,Canadienne
26994,Unicorn,Wally Pfister,2023,2023-08-15,2023-08-17,3,0,15,6,Message publicitaire,Canadienne
26995,LE BONHEUR III,Stephan Beaudoin,2023,2023-08-28,2023-09-29,25,0,14,6,Télévision générale,Canadienne
26996,Elle Babara's four seasons,Elle Barbara,2023,2023-08-17,2023-08-18,2,0,17,6,Vidéo,Canadienne
26997,Reitmans Campagne Q4,,2023,2023-08-15,2023-08-17,3,0,18,6,Photographie,Canadienne
26998,Reitmans Campagne Q3,,2023,2023-05-31,2023-05-31,1,0,18,6,Photographie,Canadienne
26999,CDIC,Zoé Pelchat,2023,2023-08-15,2023-08-15,1,0,15,6,Message publicitaire,Canadienne
27000,KEBEC VI,Stéphane Thibeault,2023,2023-08-23,2023-12-31,18,0,14,6,Télévision générale,Canadienne
27001,À LA RECHERCHE DE MA FAMILLE,Patricia Beaulieu,2023,2023-08-28,2023-12-31,20,0,14,6,Télévision générale,Canadienne
27002,MEQ,TBD,2023,2023-08-22,2023-08-22,1,0,15,6,Message publicitaire,Canadienne
27003,Chanceko,Aimé Irabahaye,2023,2023-08-18,2023-08-20,3,0,15,6,Message publicitaire,Canadienne
27004,Métro go,Ged,2023,2023-08-25,2023-08-27,1,0,15,6,Message publicitaire,Canadienne
27005,Belle et Bum 21,Daniel Laurin,2023,2023-08-29,2024-03-19,24,0,14,6,Télévision générale,Canadienne
27006,Tourisme Montréal,Georges-Édouard Duquette,2023,2023-08-28,2023-09-04,4,0,15,6,Message publicitaire,Canadienne
27007,Pepito vs les messies sauvages,François Leduc,2023,2023-08-25,2023-12-31,2,0,11,6,Long métrage,Canadienne
27008,JC Perreault,Yan Giroux,2023,2023-08-24,2023-08-24,1,0,15,6,Message publicitaire,Canadienne
27009,DIVERS PROJETS,DIVERS,2023,2023-08-21,2023-12-31,0,0,15,6,Message publicitaire,Canadienne
27010,Promouvoir Mise O Jeu,Martin Parizeau,2023,2023-08-30,2023-09-01,2,0,15,6,Message publicitaire,Canadienne
27011,The Christmas Mural,Tara Johns,2023,2023-08-28,2023-09-19,9,0,12,6,Téléfilm,Canadienne
27012,Budget Participatif Ville de Montréal,Félix Renaud,2023,2023-08-31,2023-09-01,1,0,18,6,Photographie,Canadienne
27013,Vie de vet saison 2,,2023,2023-08-30,2023-08-30,1,0,15,6,Message publicitaire,Canadienne
27014,Black Mountain Transit,Andy The-Anh,2023,2023-09-19,2023-09-20,2,0,18,6,Photographie,Canadienne
27015,AITQ2308,Sebaztian,2023,2023-08-28,2023-08-29,1,0,15,6,Message publicitaire,Canadienne
27016,Bracelets Rouges S3,Louis Choquette,2023,2023-08-30,2023-12-16,2,0,13,6,Série télévisée,Canadienne
27017,Plan B S2 (version EN),Jean-Francois Asselin,2023,2023-09-05,2024-02-07,54,0,13,6,Série télévisée,Canadienne
27018,Projet innoncence,Alexis Durant Brault,2023,2023-08-28,2023-11-06,49,0,14,6,Télévision générale,Canadienne
27019,HC Qc Pointe,Mathieu Grimard,2023,2023-08-27,2023-08-30,3,0,15,6,Message publicitaire,Canadienne
27020,Mlle Bottine,Yan Lanouette-Turgeon,2023,2023-09-18,2023-11-09,15,0,11,6,Long métrage,Canadienne
27021,IN MÉMORIAM,Marie-laude Blouin / Félix Tétreault,2023,2023-09-05,2023-12-15,2,0,13,6,Série télévisée,Canadienne
27022,Le Chef et la Douanière,Manon Briand,2023,2023-09-14,2023-10-28,10,0,11,6,Long métrage,Canadienne
27023,Le Catalogue Noovo Moi,Daniel Voyer,2023,2023-09-12,2023-09-15,3,,27,6,Série web,Canadienne
27024,La Médiatrice,Isabelle Garneau,2023,2023-09-11,2023-10-08,2,0,27,6,Série web,Canadienne
27025,Y'a pas d'âge pour la retraite,Gwenael Lewis,2023,2023-09-01,2023-09-01,0,1,22,6,Documentaire,Canadienne
27026,Les temps fou,Jean-Francois Blais,2023,2023-09-24,2023-11-30,0,6,14,6,Télévision générale,Canadienne
27027,"Plamondon, des mots qui résonnent",Cristian Lalumière,2023,2023-09-17,2023-09-20,2,0,14,6,Télévision générale,Canadienne
27028,Fédération des CEGEP,Olivier Staub,2023,2023-09-09,2023-09-09,1,0,15,6,Message publicitaire,Canadienne
27029,Orchestre Métropolitain - Portraits musiciens,Carmen Elias,2023,2023-09-05,2023-09-08,4,0,18,6,Photographie,Canadienne
27030,Presidents Cup 2024,Andrew Burnett,2023,2023-09-14,2023-09-15,2,0,15,6,Message publicitaire,Canadienne
27031,Les Jaguars,Simon Sachel et Jean-Marie Benoit,2023,2023-08-25,2023-11-30,8,0,22,6,Documentaire,Canadienne
27032,No Boundaries,Henri & Sebastian,2023,2023-09-11,2023-09-14,2,0,15,6,Message publicitaire,Canadienne
27033,Ouvert a tous (Titre de travail),Bachir Bensaddek,2023,2023-07-25,2023-10-20,3,0,22,6,Documentaire,Canadienne
27035,Vidéo clip Pince a New York,Raed Hammoud,2023,2023-09-09,2023-09-09,0,0,20,6,Multimédia,Canadienne
27036,A bras le corps-Going on strike (titre de travail),Chélanie Beaudin-Qintin,2023,2023-09-16,2023-09-17,2,0,16,6,Court métrage,Canadienne
27037,Corridors,Maximilien Rolland,2023,2023-09-25,2023-09-28,12,0,22,6,Documentaire,Canadienne
27038,EXIL,Dan et «pag,2023,2023-09-12,2023-09-12,1,0,27,6,Série web,Canadienne
27039,A propos d'Antoine 2,Claude Desrosiers,2023,2023-09-11,2023-10-23,1,0,13,6,Série télévisée,Canadienne
27040,Temporaire,Ginger Le Pêcheur,2023,2023-09-15,2023-09-17,2,0,16,6,Court métrage,Canadienne
27041,Obrando (vidéoclip),Thomas Soto,2023,2023-09-21,2023-09-21,0,1,15,6,Message publicitaire,Canadienne
27042,Make it Real - Lifestyle,Olivier Samson Arcand,2023,2023-09-12,2023-09-15,4,0,18,6,Photographie,Canadienne
27043,DIVERS (FILMS ÉTUDIANTS),DIVERS ÉTUDIANTS,2023,2023-09-15,2023-12-31,0,0,19,6,Film étudiant,Canadienne
27044,Séance Photo - Vêtements d'Hiver,Édith Monahan,2023,2023-09-15,2023-09-15,1,0,18,6,Photographie,Canadienne
27046,KIPRUN,Jaycee,2023,2023-09-26,2023-09-27,1,0,15,6,Message publicitaire,Canadienne
27047,CHUM,Alex Miglierina,2023,2023-09-27,2023-09-27,1,0,15,6,Message publicitaire,Canadienne
27048,La bucket list de Woody,Marie Carpentier,2023,2023-05-20,2023-11-20,14,0,22,6,Documentaire,Canadienne
27049,Campagne Hyba Q1,TBC,2023,2023-10-12,2023-10-12,1,0,18,6,Photographie,Canadienne
27050,Vidéotron technologie facilitatrice,Jérémie Saindon,2023,2023-09-20,2023-09-23,3,,15,6,Message publicitaire,Canadienne
27052,Sous le Spot,Raphael Malo,2023,2023-09-23,2023-09-24,2,0,14,6,Télévision générale,Canadienne
27053,Les mêmes yeux que toi,Derek Branscombe,2023,2023-09-25,2023-09-27,3,0,16,6,Court métrage,Canadienne
27054,Don't You,Rudy Barichello,2023,2023-09-28,2023-10-02,5,0,16,6,Court métrage,Canadienne
27055,Videotron,Francois Jaros,2023,2023-09-27,2023-09-29,2,0,15,6,Message publicitaire,Canadienne
27057,Metro,TBC,2023,2023-09-25,2023-09-29,4,0,15,6,Message publicitaire,Canadienne
27058,J'adore le jus,Alec Pronovost,2023,2023-09-25,2023-10-15,10,0,27,6,Série web,Canadienne
27059,1994-95,Ricardo Trogi,2023,2023-10-10,2023-10-31,15,0,11,6,Long métrage,Canadienne
27060,Qu'est-ce qui se passe quand?,Vanessa Cournoyer,2023,2023-10-06,2024-01-19,20,0,22,6,Documentaire,Canadienne
27062,Doute Raisonnable 3,Félix Renaud,2023,2023-10-04,2023-10-04,1,0,18,6,Photographie,Canadienne
27063,CNESST,Ivan Grbovic,2023,2023-09-30,2023-09-30,1,0,15,6,Message publicitaire,Canadienne
27064,GO RECYCLE,Nicolas Fransolet,2023,2023-10-03,2023-10-04,1,0,15,6,Message publicitaire,Canadienne
27065,3137F-Bachelor,Ken Fuchs,2023,2023-10-13,2023-10-17,4,0,14,7,Télévision générale,Etrangère
27066,Sunny's Quest 3,Cindy Charles,2023,2023-10-13,2023-12-31,34,0,14,6,Télévision générale,Canadienne
27067,VESTIAIRE,Louis Choquette,2023,2023-11-20,2023-12-31,16,0,14,6,Télévision générale,Canadienne
27068,La dernière communion,Eli Jean Tahchi,2023,2023-10-02,2023-10-25,5,0,27,6,Série web,Canadienne
27069,Patsy Gallant,Maxime Rivest,2023,2023-10-19,2023-10-27,3,0,22,6,Documentaire,Canadienne
27070,SPORTCOM,Alejandra Carranza,2023,2023-08-29,2023-10-30,1,0,15,6,Message publicitaire,Canadienne
27072,Splendeur et influence,"Isabelle Garnea, Jean-Francois Chagnon",2023,2023-10-23,2023-12-13,0,0,14,6,Télévision générale,Canadienne
27073,Martin Matte en direct,Maxime Théorêt-Bissonette,2023,2023-09-28,2023-12-17,20,0,14,6,Télévision générale,Canadienne
27074,Paradise,Jérémy Comte,2023,2023-10-11,2023-10-26,2,0,11,8,Long métrage,Coproduction
27075,Agence de mobilité durable,Pierre Manning,2023,2023-10-04,2023-10-05,1,0,18,6,Photographie,Canadienne
27076,Cheers,,2023,2023-10-20,2023-10-21,1,0,19,6,Film étudiant,Canadienne
27077,Tourisme Montréal,Maxyme G.,2023,2023-10-12,2023-10-12,1,0,15,6,Message publicitaire,Canadienne
27078,Société Royale du Canada,Sandrick Mathurin,2023,2023-10-11,2023-10-11,1,0,19,6,Film étudiant,Canadienne
27079,Yesway,Divers,2023,2023-10-11,2023-10-12,2,0,25,6,Photographie étrangère,Canadienne
27080,Belle-mère,Hervé Baillargeon,2023,2023-10-16,2023-11-10,13,0,27,6,Série web,Canadienne
27081,No Other Day,Chris Di Staulo,2023,2023-10-12,2023-10-15,4,0,16,6,Court métrage,Canadienne
27083,Masterchef Québec,Guillaume St-Amand,2023,2023-10-23,2024-01-17,28,28,14,6,Télévision générale,Canadienne
27084,La Cage,Franck Gastambide,2023,2023-10-09,2023-10-16,2,0,14,8,Télévision générale,Coproduction
27085,Loto-Québec Célébration,Mathieu Ratthé,2023,2020-10-13,2023-10-13,1,0,15,6,Message publicitaire,Canadienne
27086,Prudential,TBC,2023,2023-10-14,2023-10-15,2,0,15,6,Message publicitaire,Canadienne
27087,Discrètes,,2023,2023-10-17,2023-11-18,17,0,27,6,Série web,Canadienne
27088,L'infini,Derek Branscombe,2023,2023-10-30,2023-10-30,1,0,15,6,Message publicitaire,Canadienne
27089,Vous n'êtes pas seuls,Philippe Lupien & Marie-Hélène Viens,2023,2023-10-26,2023-12-04,1,0,11,6,Long métrage,Canadienne
27090,Yogurt Commercial,Grayson Whitehurst,2023,2023-10-26,2023-11-02,1,0,15,6,Message publicitaire,Canadienne
27091,Petro-Canada Paris Olympics,Mashie Alam,2023,2023-11-01,2023-11-01,0,0,15,6,Message publicitaire,Canadienne
27092,Nissan,Salomon Ligthelm,2023,2023-10-31,2023-11-02,4,0,15,6,Message publicitaire,Canadienne
27093,Orchestre Métropolotain,Martin Girard,2023,2023-10-25,2023-10-25,1,0,18,6,Photographie,Canadienne
27094,DIVERS PUBLICITÉ (Sud-Ouest Productions inc),DIVERS,2023,2023-10-20,2023-12-31,0,0,15,6,Message publicitaire,Canadienne
27095,CAMDEN SCFP HQ,Lysandre Leduc-Boudreau,2023,2023-10-25,2023-10-26,1,0,15,6,Message publicitaire,Canadienne
27096,Titunlola Kuti Wish you were still here,Titunlola Kuti,2023,2023-11-11,2023-11-11,1,0,19,6,Film étudiant,Canadienne
27097,Newlook,JF Chagnon,2023,2023-10-30,2023-11-02,1,0,15,6,Message publicitaire,Canadienne
27098,La soirée Mammouth 7,Jean-François Fontaine,2023,2023-11-04,2023-11-23,1,0,14,6,Télévision générale,Canadienne
27099,ADISQ,Luc Sirois,2023,2023-10-30,2023-11-02,4,0,14,6,Télévision générale,Canadienne
27100,EEQ,À VENIR,2023,2023-10-24,2023-10-25,1,0,15,6,Message publicitaire,Canadienne
27101,LES BOYS - 25e anniversaire,Sylvie Gagné,2023,2023-10-20,2023-10-24,3,0,14,6,Télévision générale,Canadienne
27102,BELLEFLEUR saison 1,Jeanne Leblanc,2023,2023-10-31,2023-12-17,8,0,13,6,Série télévisée,Canadienne
27103,Captation Télé-Québec 4,Jean-Philippe Pariseau,2023,2023-10-30,2023-11-06,2,0,14,6,Télévision générale,Canadienne
27104,Hôtel Beyrouth,Ania Jamila et Josiane Blanc,2023,2023-10-23,2023-12-02,26,0,13,6,Série télévisée,Canadienne
27105,Le lait Noel,Jean Francois Asselin,2023,2023-10-27,2023-11-18,4,0,15,6,Message publicitaire,Canadienne
27106,NEAR OR FAR,Vanessa Magic,2023,2023-10-23,2023-11-15,13,0,13,6,Série télévisée,Canadienne
27107,CADILLAC LDT,Jeffrey Carlson,2023,2023-10-31,2023-11-02,3,0,15,6,Message publicitaire,Canadienne
27108,Cage Culture,Étudiant,2023,2023-11-05,2023-11-05,1,0,19,6,Film étudiant,Canadienne
27109,ON GUARD,Étudiant,2023,2023-11-04,2023-11-04,1,0,19,6,Film étudiant,Canadienne
27110,DIVERS PUBLICITÉ,DIVERS,2023,2023-11-04,2023-12-31,0,0,15,6,Message publicitaire,Canadienne
27111,SI FRAGILE,Patrice Laliberté,2023,2023-11-04,2023-11-04,1,0,15,6,Message publicitaire,Canadienne
27112,RBC-Canadiens de Montréal,Raphael Ouelett,2023,2023-11-06,2023-11-07,1,0,15,6,Message publicitaire,Canadienne
27113,LA BATAILLE DE SAINT-LÉONARD,Félix Rose,2023,2023-11-01,2023-12-31,17,0,22,6,Documentaire,Canadienne
27114,iÖGO,Charles Burroughs,2023,2023-11-01,2023-11-01,1,0,15,6,Message publicitaire,Canadienne
27115,Série Trading,Alexandre Lacasse,2023,2023-11-06,2023-11-07,3,0,27,6,Série web,Canadienne
27116,Kaïros,Jennifer Alleyn,2023,2023-11-11,2024-01-12,26,0,11,6,Long métrage,Canadienne
27120,DIVERS PUBLICITÉ,DIVERS,2023,2023-11-01,2023-12-31,0,0,15,6,Message publicitaire,Canadienne
27121,Heinz Tattoo,Zacharie Turgeon,2023,2023-11-06,2023-11-07,1,0,15,1,Message publicitaire,À déterminer
27122,Tanguay,Nicolas Monet,2023,2023-11-19,2023-11-20,1,0,15,6,Message publicitaire,Canadienne
27123,SAAQ Part 2,JF Chagnon,2023,2023-11-13,2023-11-15,2,0,15,6,Message publicitaire,Canadienne
27124,BMO,Benjamin Lussier,2023,2023-11-14,2023-11-17,1,0,15,6,Message publicitaire,Canadienne
27125,DIVERS ARDENE,Melissa Zappitelli,2023,2023-11-14,2023-11-16,3,0,18,6,Photographie,Canadienne
27127,KIA_Auto Teaser EV9,Mathieu Élie,2023,2023-11-14,2023-11-14,1,0,15,1,Message publicitaire,À déterminer
27128,Aliments du Québec,Zoé Pelchat,2023,2023-11-15,2023-11-16,2,0,15,6,Message publicitaire,Canadienne
27129,SportCheck,Mathieu Grimard,2023,2023-12-09,2023-12-09,1,0,15,6,Message publicitaire,Canadienne
27130,Bye Bye 2023,Simon Olivier Fecteau,2023,2023-11-13,2023-12-14,14,0,14,6,Télévision générale,Canadienne
27131,DIVERS PUBLICITÉ,DIVERS,2023,2023-11-17,2023-12-31,0,0,15,6,Message publicitaire,Canadienne
27132,SST-HQ,Pierre-Luc Boucher,2023,2023-12-05,2023-12-06,2,0,15,1,Message publicitaire,À déterminer
27133,Audible - ByeBye 2023,,2023,2023-11-22,2023-11-22,1,0,15,6,Message publicitaire,Canadienne
27134,Invisibles,Junna Chiff,2023,2023-11-24,2023-12-10,9,0,11,6,Long métrage,Canadienne
27135,Promutuel,David BELISLE,2023,2023-12-05,2023-12-06,1,0,15,6,Message publicitaire,Canadienne
27136,L'enfant du fleuve,Geneviève Joly,2023,2023-01-19,2023-01-19,0,0,19,6,Film étudiant,Canadienne
27137,Sur le terrain 2,Brad Gros-Louis,2023,2023-11-05,2023-12-31,1,0,22,1,Documentaire,À déterminer
27138,Gouvernement du Canada,Mélanie Charbonneau,2023,2023-12-03,2023-12-04,2,0,15,6,Message publicitaire,Canadienne
27139,Couche-tard 2023,William Fradette,2023,2023-12-08,2023-12-09,1,0,15,6,Message publicitaire,Canadienne
27140,Chevrolet Trax,Darcy Hennessey,2023,2023-12-16,2023-12-19,3,0,15,6,Message publicitaire,Canadienne
27141,Pennington's_ Q1 2024,Jimmy Francoeur & Garrett Naccarato,2023,2023-12-06,2023-12-06,1,0,15,6,Message publicitaire,Canadienne
27142,GHOSTS S3,,2023,2023-12-11,2024-03-01,50,0,13,7,Série télévisée,Etrangère
27148,Divers,Divers,2023,2023-12-01,2023-12-31,0,0,15,6,Message publicitaire,Canadienne
27149,Expedia,Brian McGinn,2023,2023-12-10,2023-12-11,1,0,15,6,Message publicitaire,Canadienne
27150,Divers,Divers,2023,2023-12-04,2023-12-31,0,0,15,6,Message publicitaire,Canadienne
27151,Madegood,Maude Chauvin,2023,2023-12-05,2023-12-07,0,0,15,1,Message publicitaire,À déterminer
27152,5e rang saison 6,Christian Laurence,2023,2023-12-21,2023-12-22,2,0,13,6,Série télévisée,Canadienne
27153,Desjardins,TBC,2023,2023-12-11,2023-12-11,4,0,15,6,Message publicitaire,Canadienne
27154,Oikos,Didier Charrette,2023,2023-12-20,2023-12-20,1,0,15,6,Message publicitaire,Canadienne
27155,La Terre Appelle Mathilde,Anthony Coveney,2023,2023-12-05,2023-12-17,6,0,15,6,Message publicitaire,Canadienne
27158,Vidéotron Olymel,Dominique Laurence,2023,2023-12-15,2023-12-15,1,0,15,6,Message publicitaire,Canadienne
27159,UKG 164,TUCKER BLISS,2023,2023-12-15,2023-12-18,2,0,15,6,Message publicitaire,Canadienne
27160,Chevrolet Photos,JEFF CARLSON,2023,2023-12-13,2023-12-14,2,0,15,1,Message publicitaire,À déterminer
27161,J+A_Qolab_Freedom_Dec23,"Alex Blouin, Jodi Heartz",2023,2023-12-18,2023-12-19,2,,20,6,Multimédia,Canadienne
27172,Les Temps fou,Jean-Francois Blais,2024,2024-01-01,2024-01-17,6,6,14,6,Télévision générale,Canadienne
27173,Belle et Bum 21,,2024,2024-01-01,2024-02-27,0,0,14,6,Télévision générale,Canadienne
27174,Cerebrum 3,Guy Édoin,2024,2024-01-15,2024-04-10,50,0,13,6,Série télévisée,Canadienne
27175,Plan B saison 2,Jean-Francois Asselin,2024,2023-09-05,2024-02-07,0,0,13,6,Série télévisée,Canadienne
27176,Passe-Partout 7,Martin Talbot,2024,2024-01-15,2024-06-19,56,0,14,6,Télévision générale,Canadienne
27180,L'envers de la médaille,Jean-Francois Poisson,2024,2023-09-20,2024-03-15,15,0,22,6,Documentaire,Canadienne
27181,Divers publicité,Divers,2024,2024-01-18,2024-01-18,0,0,15,6,Message publicitaire,Canadienne
27182,RSEQ,Charles Sama,2024,2024-01-18,2024-01-18,1,0,15,6,Message publicitaire,Canadienne
27183,Vil et misérable,Jean-François Leblanc,2024,2024-01-29,2024-02-01,3,0,11,6,Long métrage,Canadienne
27185,SILK,Mélanie Charbonneau,2024,2024-01-12,2024-01-12,1,0,15,6,Message publicitaire,Canadienne
27186,Turbo Tax (photo shoot),a venir,2024,2024-01-11,2024-01-12,2,0,15,6,Message publicitaire,Canadienne
27187,MSSS-Santé Mentale,Maxime Giroux,2024,2024-01-25,2024-01-26,1,0,15,6,Message publicitaire,Canadienne
27188,BLACKBIRD,John Daley & Jonathan Goldstein,2024,2024-03-04,2024-05-09,48,0,11,7,Long métrage,Etrangère
27190,GHOSTS S3,Divers,2024,2023-12-11,2024-03-01,50,0,13,7,Série télévisée,Etrangère
27191,2 femmes en or,Chloé Robichaud,2024,2024-01-28,2024-04-12,29,0,11,6,Long métrage,Canadienne
27192,Premier Trio 2,Charles Grenier,2024,2024-01-01,2024-02-11,45,0,14,6,Télévision générale,Canadienne
27193,TANGUAY,Olivier Staub,2024,2024-02-04,2024-02-05,5,0,15,6,Message publicitaire,Canadienne
27194,A&W,Didier Charrette,2024,2024-02-05,2024-02-06,1,0,15,6,Message publicitaire,Canadienne
27195,INTACT,Sébastien Gagné,2024,2024-02-06,2024-02-07,2,0,15,6,Message publicitaire,Canadienne
27197,"Chez nous, icitte",Alexandre Lefebvre,2024,2024-02-15,2024-02-20,5,0,16,6,Court métrage,Canadienne
27200,Victory Boulevard,Jonathan Entwistle,2024,2024-04-01,2024-06-05,48,0,11,7,Long métrage,Etrangère
27201,Villeneuve,Daniel Roby,2024,2024-02-12,2024-03-15,0,0,11,6,Long métrage,Canadienne
27203,Marwa,Mostafa Alimoradi,2024,2024-02-02,2024-02-04,0,0,19,6,Film étudiant,Canadienne
27204,ORAISON,Laetitia Demessence,2024,2024-03-18,2024-04-27,22,0,11,6,Long métrage,Canadienne
27205,C'est Juste de la TV S17,Stéphane Roceleau,2024,2023-09-15,2024-03-22,22,0,14,6,Télévision générale,Canadienne
27209,Tourisme Montréal Hiver,Maxime G.Delisle,2024,2024-02-07,2024-02-07,2,0,15,6,Message publicitaire,Canadienne
27210,ID,À venir,2024,2024-02-08,2024-02-08,2,0,15,6,Message publicitaire,Canadienne
27214,Make it Real Lifestyle F24,Olivier Samson Arcand,2024,2024-02-13,2024-02-16,4,0,18,6,Photographie,Canadienne
27215,Pas perdus,Guillaume Lonergan,2024,2024-02-16,2024-05-15,5,0,22,6,Documentaire,Canadienne
27216,A première vue,,2024,2024-02-10,2024-02-12,2,0,19,6,Film étudiant,Canadienne
27217,Cartier X Multi-Prêt,Bruno Florin,2024,2024-02-20,2024-02-21,2,0,15,6,Message publicitaire,Canadienne
27218,Tourisme Montréal,GED,2024,2024-03-26,2024-03-02,3,1,15,6,Message publicitaire,Canadienne
27220,Killer Lookalike,Caroline Labreche,2024,2024-02-19,2024-03-08,14,0,12,6,Téléfilm,Canadienne
27221,Jazz infernal,Will Niava,2024,2024-03-13,2024-03-17,5,0,16,6,Court métrage,Canadienne
27222,La collecte,Daniel Grou (Podz),2024,2024-03-11,2024-06-10,35,0,13,6,Série télévisée,Canadienne
27223,Groupe Maurice,David Findlay,2024,2024-02-12,2024-02-12,2,0,15,6,Message publicitaire,Canadienne
27224,Divers publicité,Divers,2024,2024-02-15,2024-02-15,0,0,15,6,Message publicitaire,Canadienne
