Date,CorridorKM1,CorridorKM1_Pietons_IN_-_dir_Ouest_-_Amherst,CorridorKM1_Pietons_OUT_-_dir_Est_-_Morin-Heights,CorridorKM1_Velos_IN_-_dir_Ouest_-_Amherst,CorridorKM1_Velos_OUT_-_dir_Est_-_Morin-Heights,MontLaurierKM199,MontLaurierKM199_Pietons_direction_SUD_vers_St-Jerome,MontLaurierKM199_Pietons_direction_NORD_vers_gare_Mont-Laurier,MontLaurierKM199_Velos_direction_SUD_vers_St-Jerome,MontLaurierKM199_Velos_direction_NORD_vers_gare_Mont-Laurier,Mirabel,BoisesMirabel_Verskm0,BoisesMirabel_Sud,BoisesMirabel_IN,BoisesMirabel_OUT,GareNominingue,GareNominingue_Pietons_direction_SUD,GareNominingue_Pietons_direction_NORD,GareNominingue_Velos_direction_SUD,GareNominingue_Velos_direction_NORD,Gare_de_Tremblant,Gare_de_Tremblant_A_IN,Gare_de_Tremblant_A_OUT,Gare_de_Tremblant_B_IN,Gare_de_Tremblant_B_OUT,Prevost,IN,OUT,MT_ROLLAND_NORD,MT_ROLLAND_NORD_A_IN,MT_ROLLAND_NORD_A_OUT,MT_ROLLAND_NORD_B_IN,MT_ROLLAND_NORD_B_OUT,Mont_Rolland_(5238A),5238A_Sens_IN,5238A_Sens_OUT,Blainville_(7282A),7282A_Sens_IN,7282A_Sens_OUT,Prevost_suite,Prevost_suite_Cyclists,Prevost_suite_Cars,Compteur_lac_Mercier_Tremblant,Compteur_lac_Mercier_Tremblant_IN,Compteur_lac_Mercier_Tremblant_OUT 
2015-01-05,33,17,15,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,5,5,0,0,0,112,45,61,22,16,6,0,0,,,,,,,,,,,,
2015-01-06,31,9,20,1,1,3,2,1,0,0,0,0,0,0,0,25,11,14,0,0,20,20,0,0,0,90,43,40,43,31,12,0,0,,,,,,,,,,,,
2015-01-07,65,29,34,1,1,6,1,5,0,0,0,0,0,0,0,46,26,20,0,0,0,0,0,0,0,90,39,47,2,0,2,0,0,,,,,,,,,,,,
2015-01-08,21,11,10,0,0,5,2,3,0,0,1,1,0,0,0,14,10,4,0,0,0,0,0,0,0,96,45,47,2,1,1,0,0,,,,,,,,,,,,
2015-01-09,123,56,60,2,5,35,17,18,0,0,0,0,0,0,0,61,28,33,0,0,18,18,0,0,0,159,77,74,7,7,0,0,0,,,,,,,,,,,,
2015-01-10,386,186,194,3,3,63,22,40,0,1,0,0,0,0,0,58,19,39,0,0,68,65,0,3,0,338,187,142,9,7,0,2,0,,,,,,,,,,,,
2015-01-11,328,145,183,0,0,34,23,10,1,0,0,0,0,0,0,45,14,31,0,0,50,50,0,0,0,350,170,174,12,12,0,0,0,,,,,,,,,,,,
2015-01-12,81,37,44,0,0,16,2,14,0,0,0,0,0,0,0,34,14,20,0,0,25,25,0,0,0,229,105,119,0,0,0,0,0,,,,,,,,,,,,
2015-01-13,44,20,22,1,1,7,3,4,0,0,0,0,0,0,0,20,8,12,0,0,10,10,0,0,0,332,158,172,0,0,0,0,0,,,,,,,,,,,,
2015-01-14,38,12,22,3,1,15,7,7,0,1,1,1,0,0,0,41,29,12,0,0,24,23,0,1,0,103,58,45,0,0,0,0,0,,,,,,,,,,,,
2015-01-15,55,27,28,0,0,30,18,12,0,0,2,2,0,0,0,61,33,28,0,0,29,29,0,0,0,72,37,34,0,0,0,0,0,,,,,,,,,,,,
2015-01-16,94,43,43,4,4,64,22,42,0,0,0,0,0,0,0,40,15,25,0,0,23,23,0,0,0,233,130,100,3,0,0,2,1,,,,,,,,,,,,
2015-01-17,184,90,93,1,0,83,38,44,1,0,2,1,1,0,0,84,36,46,0,2,57,55,0,2,0,290,136,148,0,0,0,0,0,,,,,,,,,,,,
2015-01-18,279,137,141,0,1,90,49,41,0,0,0,0,0,0,0,85,35,50,0,0,61,59,0,2,0,371,181,176,6,0,0,4,2,,,,,,,,,,,,
2015-01-19,78,36,42,0,0,16,8,8,0,0,9,4,5,0,0,31,11,20,0,0,16,16,0,0,0,227,114,110,93,36,57,0,0,,,,,,,,,,,,
2015-01-20,62,30,27,3,2,27,16,11,0,0,0,0,0,0,0,24,12,12,0,0,40,40,0,0,0,183,98,77,35,21,13,0,1,,,,,,,,,,,,
2015-01-21,76,28,48,0,0,41,18,23,0,0,0,0,0,0,0,86,38,48,0,0,82,65,17,0,0,145,73,68,77,32,44,1,0,,,,,,,,,,,,
2015-01-22,65,31,34,0,0,32,18,14,0,0,0,0,0,0,0,52,25,27,0,0,35,29,6,0,0,142,72,65,106,56,49,0,1,,,,,,,,,,,,
2015-01-23,117,56,58,1,2,69,31,38,0,0,0,0,0,0,0,67,30,37,0,0,49,23,24,1,1,319,160,142,161,79,82,0,0,,,,,,,,,,,,
2015-01-24,414,191,221,1,1,203,100,103,0,0,0,0,0,0,0,211,88,121,0,2,101,52,49,0,0,286,137,142,471,219,251,1,0,,,,,,,,,,,,
2015-01-25,219,113,106,0,0,100,76,24,0,0,0,0,0,0,0,96,68,28,0,0,51,22,23,3,3,67,21,39,80,52,27,0,1,,,,,,,,,,,,
2015-01-26,50,23,26,0,1,42,9,33,0,0,0,0,0,0,0,44,12,32,0,0,30,15,15,0,0,74,38,32,10,4,6,0,0,,,,,,,,,,,,
2015-01-27,54,23,29,1,1,47,27,20,0,0,0,0,0,0,0,68,35,33,0,0,23,11,12,0,0,82,47,35,1,0,1,0,0,,,,,,,,,,,,
2015-01-28,123,49,73,1,0,56,37,18,0,1,2,1,1,0,0,64,46,18,0,0,57,28,29,0,0,79,35,39,78,38,40,0,0,,,,,,,,,,,,
2015-01-29,64,27,37,0,0,51,17,34,0,0,1,0,1,0,0,46,22,24,0,0,33,15,16,1,1,22,8,13,11,8,3,0,0,,,,,,,,,,,,
2015-01-30,59,28,31,0,0,23,10,13,0,0,0,0,0,0,0,49,27,22,0,0,26,20,5,0,1,164,79,57,3,2,0,1,0,,,,,,,,,,,,
2015-01-31,185,89,95,1,0,99,54,45,0,0,1,1,0,0,0,145,79,66,0,0,55,26,26,2,1,419,184,199,2,2,0,0,0,,,,,,,,,,,,
2015-02-01,215,101,114,0,0,88,51,37,0,0,0,0,0,0,0,87,45,42,0,0,59,27,24,3,5,472,192,234,0,0,0,0,0,,,,,,,,,,,,
2015-02-02,22,10,12,0,0,59,22,37,0,0,0,0,0,0,0,75,29,46,0,0,14,6,6,1,1,192,78,100,0,0,0,0,0,,,,,,,,,,,,
2015-02-03,67,29,35,1,2,46,19,27,0,0,0,0,0,0,0,51,31,20,0,0,20,11,9,0,0,135,75,54,3,0,0,3,0,,,,,,,,,,,,
2015-02-04,88,45,43,0,0,63,30,33,0,0,0,0,0,0,0,51,31,20,0,0,32,23,9,0,0,143,75,60,0,0,0,0,0,,,,,,,,,,,,
2015-02-05,57,26,28,2,1,55,30,25,0,0,0,0,0,0,0,75,40,35,0,0,12,6,6,0,0,114,46,59,3,0,0,2,1,,,,,,,,,,,,
2015-02-06,73,36,36,0,1,101,48,53,0,0,0,0,0,0,0,88,48,39,1,0,33,17,16,0,0,141,71,63,0,0,0,0,0,,,,,,,,,,,,
2015-02-07,250,129,119,2,0,209,97,112,0,0,0,0,0,0,0,225,101,124,0,0,65,35,26,2,2,238,111,120,0,0,0,0,0,,,,,,,,,,,,
2015-02-08,138,67,71,0,0,114,72,41,1,0,0,0,0,0,0,144,94,50,0,0,43,36,5,2,0,487,235,236,0,0,0,0,0,,,,,,,,,,,,
2015-02-09,19,8,10,0,1,54,34,20,0,0,0,0,0,0,0,81,42,39,0,0,40,34,6,0,0,166,75,85,3,0,0,2,1,,,,,,,,,,,,
2015-02-10,77,37,38,1,1,60,24,36,0,0,2,2,0,0,0,107,59,48,0,0,61,30,31,0,0,126,63,57,17,15,1,1,0,,,,,,,,,,,,
2015-02-11,39,18,21,0,0,68,40,28,0,0,0,0,0,0,0,57,29,28,0,0,34,17,17,0,0,165,85,78,2,0,0,2,0,,,,,,,,,,,,
2015-02-12,64,34,26,1,3,60,37,23,0,0,0,0,0,0,0,78,52,26,0,0,34,25,9,0,0,137,74,61,0,0,0,0,0,,,,,,,,,,,,
2015-02-13,29,14,15,0,0,44,20,24,0,0,0,0,0,0,0,66,34,32,0,0,17,8,8,0,1,236,117,119,0,0,0,0,0,,,,,,,,,,,,
2015-02-14,210,92,118,0,0,111,42,69,0,0,0,0,0,0,0,195,93,102,0,0,77,33,42,1,1,523,253,253,0,0,0,0,0,,,,,,,,,,,,
2015-02-15,135,68,67,0,0,105,66,39,0,0,0,0,0,0,0,123,93,30,0,0,50,25,21,1,3,543,241,279,3,0,0,2,1,,,,,,,,,,,,
2015-02-16,33,12,21,0,0,27,14,13,0,0,0,0,0,0,0,38,20,18,0,0,27,12,15,0,0,120,55,61,0,0,0,0,0,,,,,,,,,,,,
2015-02-17,76,34,40,0,2,39,19,20,0,0,0,0,0,0,0,49,15,33,1,0,70,32,37,1,0,178,96,79,0,0,0,0,0,,,,,,,,,,,,
2015-02-18,97,46,51,0,0,46,18,28,0,0,0,0,0,0,0,87,44,43,0,0,40,21,16,1,2,186,101,83,3,0,0,2,1,,,,,,,,,,,,
2015-02-19,66,35,31,0,0,78,33,45,0,0,0,0,0,0,0,73,35,38,0,0,45,25,20,0,0,166,70,93,0,0,0,0,0,,,,,,,,,,,,
2015-02-20,49,24,24,1,0,63,39,24,0,0,0,0,0,0,0,83,42,41,0,0,32,32,0,0,0,102,52,46,3,0,0,2,1,,,,,,,,,,,,
2015-02-21,202,95,107,0,0,96,51,45,0,0,0,0,0,0,0,210,95,115,0,0,77,75,0,2,0,261,124,120,1,0,0,1,0,,,,,,,,,,,,
2015-02-22,580,102,470,2,6,54,31,23,0,0,0,0,0,0,0,129,84,45,0,0,102,58,44,0,0,352,162,175,4,0,0,3,1,,,,,,,,,,,,
2015-02-23,38,12,23,3,0,38,23,15,0,0,0,0,0,0,0,74,45,29,0,0,21,20,1,0,0,81,27,52,5,1,0,2,2,,,,,,,,,,,,
2015-02-24,61,21,40,0,0,44,26,18,0,0,0,0,0,0,0,53,37,16,0,0,22,12,10,0,0,98,51,43,2,0,0,2,0,,,,,,,,,,,,
2015-02-25,61,33,26,1,1,50,27,23,0,0,0,0,0,0,0,63,27,36,0,0,47,23,21,0,3,201,97,99,1,0,0,1,0,,,,,,,,,,,,
2015-02-26,31,16,15,0,0,51,29,22,0,0,0,0,0,0,0,59,29,30,0,0,39,18,17,2,2,106,56,49,0,0,0,0,0,,,,,,,,,,,,
2015-02-27,77,36,39,1,1,99,42,57,0,0,0,0,0,0,0,117,43,74,0,0,55,24,27,2,2,165,86,74,4,0,0,2,2,,,,,,,,,,,,
2015-02-28,315,148,167,0,0,154,60,94,0,0,1,0,1,0,0,251,86,165,0,0,131,69,58,1,3,251,137,99,10,5,2,2,1,,,,,,,,,,,,
2015-03-01,293,140,153,0,0,124,88,36,0,0,0,0,0,0,0,183,115,68,0,0,86,44,40,0,2,348,135,163,7,5,2,0,0,,,,,,,,,,,,
2015-03-02,81,37,43,0,1,34,20,14,0,0,0,0,0,0,0,56,27,29,0,0,89,48,38,0,3,112,40,57,2,0,1,1,0,,,,,,,,,,,,
2015-03-03,130,64,66,0,0,38,16,21,1,0,12,7,5,0,0,76,36,40,0,0,105,53,52,0,0,184,97,83,12,10,2,0,0,,,,,,,,,,,,
2015-03-04,150,72,75,0,3,61,41,20,0,0,0,0,0,0,0,83,51,32,0,0,72,35,32,3,2,133,62,65,1,0,0,1,0,,,,,,,,,,,,
2015-03-05,106,57,48,1,0,111,35,76,0,0,1,0,1,0,0,157,68,89,0,0,55,25,27,1,2,315,152,145,8,4,4,0,0,,,,,,,,,,,,
2015-03-06,101,48,53,0,0,104,51,53,0,0,2,2,0,0,0,83,37,46,0,0,70,31,27,3,9,232,114,106,4,2,2,0,0,,,,,,,,,,,,
2015-03-07,228,106,121,1,0,162,62,100,0,0,0,0,0,0,0,277,110,167,0,0,113,54,54,3,2,407,186,211,1,0,0,1,0,,,,,,,,,,,,
2015-03-08,201,104,94,1,2,108,69,39,0,0,0,0,0,0,0,154,118,36,0,0,69,32,32,3,2,501,248,245,0,0,0,0,0,,,,,,,,,,,,
2015-03-09,74,32,38,3,1,31,17,14,0,0,0,0,0,0,0,61,34,26,1,0,42,25,17,0,0,371,213,157,10,6,4,0,0,,,,,,,,,,,,
2015-03-10,30,16,14,0,0,36,21,15,0,0,0,0,0,0,0,50,21,29,0,0,49,26,23,0,0,312,155,157,7,7,0,0,0,,,,,,,,,,,,
2015-03-11,23,11,12,0,0,12,11,1,0,0,1,0,1,0,0,67,49,18,0,0,62,28,31,1,2,234,111,121,2,2,0,0,0,,,,,,,,,,,,
2015-03-12,38,21,17,0,0,12,7,5,0,0,3,2,1,0,0,64,28,36,0,0,41,20,21,0,0,156,78,78,11,6,3,1,1,,,,,,,,,,,,
2015-03-13,41,21,20,0,0,47,28,19,0,0,1,1,0,0,0,64,32,32,0,0,38,17,18,1,2,162,86,76,1,1,0,0,0,,,,,,,,,,,,
2015-03-14,231,122,109,0,0,96,41,55,0,0,0,0,0,0,0,162,75,85,0,2,45,21,22,2,0,303,149,152,1,1,0,0,0,,,,,,,,,,,,
2015-03-15,241,113,126,1,1,62,32,30,0,0,0,0,0,0,0,66,41,25,0,0,66,32,34,0,0,290,124,148,4,4,0,0,0,,,,,,,,,,,,
2015-03-16,36,17,19,0,0,11,6,5,0,0,0,0,0,0,0,29,16,13,0,0,69,34,33,1,1,150,78,72,1,1,0,0,0,,,,,,,,,,,,
2015-03-17,35,14,20,1,0,17,9,8,0,0,0,0,0,0,0,40,21,19,0,0,22,12,6,3,1,111,53,57,6,0,6,0,0,,,,,,,,,,,,
2015-03-18,61,26,34,1,0,26,14,12,0,0,37,25,12,0,0,22,8,14,0,0,29,13,14,1,1,164,82,80,7,7,0,0,0,,,,,,,,,,,,
2015-03-19,54,27,26,1,0,26,16,10,0,0,4,4,0,0,0,44,26,18,0,0,47,24,23,0,0,207,101,103,120,66,53,1,0,,,,,,,,,,,,
2015-03-20,55,24,30,0,1,31,14,17,0,0,22,12,10,0,0,58,41,17,0,0,29,15,14,0,0,241,128,113,149,81,68,0,0,,,,,,,,,,,,
2015-03-21,160,84,75,0,1,76,35,40,0,1,1,1,0,0,0,114,61,53,0,0,66,36,29,0,1,260,132,126,28,13,14,0,1,,,,,,,,,,,,
2015-03-22,148,81,63,0,4,59,29,30,0,0,30,24,6,0,0,60,33,27,0,0,42,21,15,3,3,385,188,195,63,38,22,2,1,,,,,,,,,,,,
2015-03-23,52,22,30,0,0,18,11,7,0,0,6,4,2,0,0,43,21,22,0,0,22,11,11,0,0,128,65,63,39,21,18,0,0,,,,,,,,,,,,
2015-03-24,79,41,38,0,0,41,23,18,0,0,6,3,3,0,0,80,57,23,0,0,59,29,30,0,0,204,108,96,54,29,25,0,0,,,,,,,,,,,,
2015-03-25,65,36,27,0,2,18,8,10,0,0,1,0,1,0,0,36,17,19,0,0,50,25,24,0,1,268,130,136,69,37,31,1,0,,,,,,,,,,,,
2015-03-26,9,4,5,0,0,10,7,3,0,0,0,0,0,0,0,13,6,7,0,0,26,13,13,0,0,52,26,25,7,5,2,0,0,,,,,,,,,,,,
2015-03-27,36,20,15,0,1,17,7,10,0,0,0,0,0,0,0,14,6,8,0,0,35,19,16,0,0,143,68,69,26,13,13,0,0,,,,,,,,,,,,
2015-03-28,163,89,74,0,0,62,31,31,0,0,3,1,2,0,0,71,31,40,0,0,65,35,29,0,1,477,240,229,180,93,83,3,1,,,,,,,,,,,,
2015-03-29,167,80,87,0,0,34,15,19,0,0,14,8,6,0,0,53,30,23,0,0,31,14,17,0,0,570,281,282,188,95,93,0,0,,,,,,,,,,,,
2015-03-30,8,4,4,0,0,6,2,4,0,0,0,0,0,0,0,16,6,10,0,0,7,4,3,0,0,68,34,32,9,7,2,0,0,,,,,,,,,,,,
2015-03-31,81,41,34,2,4,11,5,6,0,0,10,5,5,0,0,13,5,8,0,0,24,13,11,0,0,268,132,124,54,23,28,0,3,,,,,,,,,,,,
2015-04-01,30,14,15,0,1,2,2,0,0,0,0,0,0,0,0,6,2,4,0,0,27,16,11,0,0,166,81,84,49,29,20,0,0,,,,,,,,,,,,
2015-04-02,21,13,8,0,0,7,2,5,0,0,2,1,1,0,0,14,5,9,0,0,22,11,11,0,0,97,47,41,12,9,3,0,0,,,,,,,,,,,,
2015-04-03,58,31,27,0,0,14,8,6,0,0,1,0,1,0,0,13,7,6,0,0,18,8,10,0,0,130,76,54,54,35,19,0,0,,,,,,,,,,,,
2015-04-04,113,54,54,2,3,6,3,3,0,0,21,19,2,0,0,21,10,11,0,0,27,17,8,2,0,295,146,148,10,5,4,1,0,,,,,,,,,,,,
2015-04-05,195,101,91,1,2,0,0,0,0,0,80,70,10,0,0,37,10,27,0,0,36,16,20,0,0,287,125,144,20,14,6,0,0,,,,,,,,,,,,
2015-04-06,51,26,25,0,0,8,6,2,0,0,1,1,0,0,0,14,11,3,0,0,21,12,9,0,0,165,78,86,10,7,3,0,0,,,,,,,,,,,,
2015-04-07,17,8,8,0,1,11,6,5,0,0,15,10,5,0,0,23,14,9,0,0,20,9,11,0,0,98,50,48,21,15,6,0,0,,,,,,,,,,,,
2015-04-08,22,9,11,2,0,8,4,4,0,0,39,20,19,0,0,60,25,35,0,0,14,6,8,0,0,166,79,84,6,5,1,0,0,,,,,,,,,,,,
2015-04-09,8,4,4,0,0,10,4,6,0,0,0,0,0,0,0,26,9,13,3,1,12,6,6,0,0,169,84,83,7,4,3,0,0,,,,,,,,,,,,
2015-04-10,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,5,2,3,0,0,3,2,1,0,0,244,128,115,0,0,0,0,0,,,,,,,,,,,,
2015-04-11,15,8,7,0,0,29,14,12,1,2,32,23,6,3,0,13,11,2,0,0,31,18,13,0,0,278,145,131,26,14,11,1,0,,,,,,,,,,,,
2015-04-12,34,18,16,0,0,89,38,37,8,6,78,20,15,27,16,6,2,4,0,0,28,12,15,0,1,403,199,202,32,22,10,0,0,,,,,,,,,,,,
2015-04-13,10,6,4,0,0,41,16,10,6,9,117,20,14,47,36,32,28,4,0,0,18,6,9,2,1,161,76,77,12,10,2,0,0,,,,,,,,,,,,
2015-04-14,10,5,5,0,0,27,8,11,4,4,156,26,17,65,48,9,2,7,0,0,30,14,11,3,2,70,38,28,25,10,12,2,1,,,,,,,,,,,,
2015-04-15,18,8,10,0,0,49,25,19,2,3,313,66,36,114,97,12,6,6,0,0,42,18,13,7,4,151,79,69,24,12,10,1,1,,,,,,,,,,,,
2015-04-16,8,4,4,0,0,51,21,20,5,5,376,23,28,178,147,29,12,11,3,3,64,21,24,6,13,132,56,56,43,18,20,3,2,,,,,,,,,,,,
2015-04-17,8,5,3,0,0,82,35,33,10,4,406,33,29,209,135,27,9,11,3,4,88,19,23,27,19,120,56,58,39,22,11,2,4,,,,,,,,,,,,
2015-04-18,46,24,22,0,0,13,4,6,1,2,220,34,9,113,64,24,9,7,4,4,72,25,29,9,9,149,67,72,13,8,2,3,0,,,,,,,,,,,,
2015-04-19,44,26,18,0,0,130,37,48,31,14,1417,81,71,709,556,62,17,16,14,15,304,71,76,77,80,681,290,268,113,43,28,24,18,,,,,,,,,,,,
2015-04-20,4,3,1,0,0,5,2,2,1,0,20,0,0,14,6,12,1,3,3,5,19,8,8,1,2,160,142,16,0,0,0,0,0,,,,,,,,,,,,
2015-04-21,17,9,8,0,0,44,18,20,2,4,33,0,0,19,14,8,4,4,0,0,40,17,16,3,4,31989,31907,76,6,0,1,4,1,,,,,,,,,,,,
2015-04-22,4,2,2,0,0,11,4,4,1,2,35,0,0,20,15,8,2,5,0,1,58,23,15,7,13,39500,38772,721,8,1,1,4,2,,,,,,,,,,,,
2015-04-23,12,7,5,0,0,18,8,7,2,1,47,0,0,28,19,2,1,1,0,0,29,13,10,3,3,97136,84794,12328,8,2,0,5,1,,,,,,,,,,,,
2015-04-24,9,4,5,0,0,7,3,4,0,0,93,8,3,62,20,114,54,54,3,3,39,16,17,3,3,82481,75809,6658,15,5,7,2,1,,,,,,,,,,,,
2015-04-25,131,55,55,9,12,73,32,23,11,7,497,32,15,313,137,45,8,10,14,13,226,28,41,77,80,50312,44628,5570,123,40,19,33,31,,,,,,,,,,,,
2015-04-26,100,49,47,1,3,50,18,14,11,7,898,45,25,586,242,31,9,14,4,4,251,82,88,41,40,1137,549,588,172,31,30,68,43,,,,,,,,,,,,
2015-04-27,41,19,15,3,4,70,20,17,17,16,182,12,4,114,52,35,5,9,10,11,102,31,24,24,23,89,46,43,70,21,25,12,12,,,,,,,,,,,,
2015-04-28,63,27,28,4,4,146,44,55,32,15,1112,64,51,613,384,63,13,19,13,18,272,31,36,105,100,0,0,0,159,39,24,52,44,,,,,,,,,,,,
2015-04-29,77,27,32,10,8,147,49,52,34,12,1105,68,47,609,381,36,3,7,16,10,12213,11259,821,59,74,0,0,0,110,8,4,53,45,,,,,,,,,,,,
2015-04-30,57,27,23,3,4,126,39,40,27,20,779,87,43,382,267,29,8,6,8,7,14438,13602,666,87,83,0,0,0,147,13,7,65,62,,,,,,,,,,,,
2015-05-01,81,37,32,6,6,97,33,36,20,8,868,43,22,516,287,41,10,8,12,11,42540,42249,133,83,75,0,0,0,127,9,7,59,52,,,,,,,,,,,,
2015-05-02,226,81,79,33,33,300,91,100,77,32,2457,129,124,1159,1045,93,20,17,24,32,60869,56917,3308,289,355,0,0,0,526,10,3,263,250,,,,,,,,,,,,
2015-05-03,310,114,124,44,28,321,73,103,107,38,2638,164,104,1482,888,154,21,22,53,58,34279,27899,5885,236,259,0,0,0,548,10,1,270,267,,,,,,,,,,,,
2015-05-04,91,35,35,12,9,48,12,21,14,1,910,52,23,525,310,31,6,7,11,7,271,150,95,12,14,0,0,0,165,9,2,80,74,,,,,,,,,,,,
2015-05-05,112,46,47,11,8,190,60,68,47,15,1271,96,101,556,518,45,11,12,12,10,285,76,176,17,16,0,0,0,236,5,4,115,112,,,,,,,,,,,,
2015-05-06,118,48,45,12,13,172,55,60,43,14,1206,98,73,548,487,40,9,10,9,12,15390,13656,1572,82,80,0,0,0,261,8,0,131,122,,,,,,,,,,,,
2015-05-07,100,37,35,14,14,197,51,38,55,53,1418,96,83,744,495,32,7,2,12,11,34,2,3,4,25,0,0,0,342,9,4,169,160,,,,,,,,,,,,
2015-05-08,136,50,45,20,21,138,34,13,50,41,1383,71,34,757,521,75,20,15,25,15,182,34,59,45,44,0,0,0,432,1,3,217,211,,,,,,,,,,,,
2015-05-09,192,67,63,32,30,56,18,20,6,12,1062,36,21,681,324,73,19,20,10,24,54,27,27,0,0,0,0,0,319,1,0,163,155,,,,,,,,,,,,
2015-05-10,163,52,62,29,20,35,16,12,1,6,879,9,4,460,406,32,7,7,10,8,879,565,268,22,24,0,0,0,279,1,0,143,135,,,,,,,,,,,,
2015-05-11,14,7,7,0,0,14,3,3,4,4,44,0,0,25,19,5,1,2,1,1,3,1,1,0,1,0,0,0,21,0,0,12,9,,,,,,,,,,,,
2015-05-12,53,23,25,3,2,64,16,9,19,20,92,0,0,50,42,29,10,6,4,9,0,0,0,0,0,0,0,0,164,2,2,84,76,,,,,,,,,,,,
2015-05-13,81,35,35,8,3,157,69,71,14,3,1034,90,80,446,418,76,23,16,17,20,0,0,0,0,0,21,16,5,158,2,1,83,72,,,,,,,,,,,,
2015-05-14,140,52,53,21,14,168,49,44,36,39,1256,78,69,572,537,34,9,2,12,11,0,0,0,0,0,36,7,29,293,3,0,149,141,,,,,,,,,,,,
2015-05-15,111,36,52,15,8,115,25,16,32,42,991,58,32,543,358,94,17,22,23,32,0,0,0,0,0,6,3,3,365,2,0,185,178,,,,,,,,,,,,
2015-05-16,201,71,68,33,29,129,37,56,25,11,531,13,4,312,202,122,15,18,43,46,25,16,8,0,1,28,23,5,234,2,0,120,112,,,,,,,,,,,,
2015-05-17,560,170,179,119,92,401,98,78,122,103,2974,145,63,1770,996,337,48,43,129,117,0,0,0,0,0,1762,1291,471,1512,1,2,758,751,,,,,,,,,,,,
2015-05-18,424,133,137,91,63,252,62,61,74,55,2437,64,19,1475,879,182,27,29,78,48,0,0,0,0,0,6825,4839,1986,945,4,0,472,469,,,,,,,,,,,,
2015-05-19,91,42,44,3,2,137,54,27,23,33,382,2,1,194,185,54,17,12,14,11,0,0,0,0,0,7155,4620,2535,154,6,2,78,68,,,,,,,,,,,,
2015-05-20,77,37,38,0,2,89,39,32,11,7,489,18,11,272,188,50,17,12,9,12,6,0,1,2,3,1794,1134,660,183,37,28,64,54,,,,,,,,,,,,
2015-05-21,79,27,31,13,8,100,35,31,14,20,797,23,5,439,330,68,7,10,23,28,45,17,7,10,11,34,3,31,2693,1549,981,90,73,,,,,,,,,,,,
2015-05-22,64,25,31,3,5,33,13,15,4,1,401,14,12,219,156,6,1,2,1,2,0,0,0,0,0,14,5,9,2781,1841,856,47,37,,,,,,,,,,,,
2015-05-23,254,67,92,55,40,129,38,56,28,7,767,39,25,414,289,113,27,24,26,36,0,0,0,0,0,884,583,301,54870,32603,21843,212,212,,,,,,,,,,,,
2015-05-24,363,132,120,58,53,365,79,60,120,106,2000,90,23,1237,650,156,19,14,64,59,0,0,0,0,0,1048,551,497,36307,25123,10310,464,410,,,,,,,,,,,,
2015-05-25,66,32,31,2,1,32,13,13,2,4,175,0,0,90,85,12,3,4,2,3,0,0,0,0,0,1823,562,1261,39,1,0,23,15,,,,,,,,,,,,
2015-05-26,115,36,55,14,10,271,91,34,76,70,1105,2,1,559,543,102,44,25,18,15,133,133,0,0,0,394,269,125,432,80,41,160,151,,,,,,,,,,,,
2015-05-27,121,57,60,3,1,101,45,29,8,19,732,7,0,376,349,128,9,10,96,13,255,0,0,0,255,729,343,258,2510,1835,505,91,79,,,,,,,,,,,,
2015-05-28,83,37,33,7,6,79,32,20,8,19,378,8,0,207,163,29,4,5,9,11,0,0,0,0,0,0,0,0,1725,1174,399,79,73,,,,,,,,,,,,
2015-05-29,150,45,56,30,19,211,75,33,46,57,1861,51,0,1131,679,86,12,17,29,28,0,0,0,0,0,0,0,0,1093,334,142,318,299,,,,,,,,,,,,
2015-05-30,84,17,42,16,9,70,25,12,16,17,2822,2112,109,319,282,83,16,9,45,13,80839,11577,9372,26873,33017,0,0,0,613,302,116,100,95,,,,,,,,,,,,
2015-05-31,216,57,98,29,32,153,50,35,30,38,851,32,0,521,298,87,13,18,29,27,45309,11262,8449,15360,10238,0,0,0,408,1,0,208,199,,,,,,,,,,,,
2015-06-01,105,29,55,13,8,188,63,43,32,50,354,11,0,203,140,91,18,13,37,23,1309,1267,31,11,0,0,0,0,159,1,1,79,78,,,,,,,,,,,,
2015-06-02,208,53,102,30,23,163,67,54,17,25,141,0,0,75,66,27,7,8,6,6,42300,318,8198,26619,7165,0,0,0,50,0,0,30,20,,,,,,,,,,,,
2015-06-03,92,37,37,12,6,259,80,48,62,69,1557,132,0,1120,305,70,14,12,26,18,0,0,0,0,0,0,0,0,360,4,6,179,171,,,,,,,,,,,,
2015-06-04,137,48,46,24,19,525,151,90,143,141,1684,132,0,1275,277,91,18,10,31,32,0,0,0,0,0,0,0,0,4448,1999,1992,225,232,,,,,,,,,,,,
2015-06-05,52,19,28,3,2,49,17,12,11,9,268,4,0,141,123,55,7,7,23,18,0,0,0,0,0,0,0,0,79,1,1,40,37,,,,,,,,,,,,
2015-06-06,333,83,127,70,53,321,121,42,98,60,2434,268,0,2127,39,331,20,23,203,85,0,0,0,0,0,0,0,0,920,3,4,453,460,,,,,,,,,,,,
2015-06-07,377,108,132,84,53,239,49,35,74,81,2419,149,0,1893,377,144,16,12,60,56,0,0,0,0,0,0,0,0,912,5,3,457,447,,,,,,,,,,,,
