ï»¿NOCIVIQUE,MUNICIPALITE,ORIENTATION,NOM_VOIE,LIEN_VOIE,TYPE_VOIE,ADRESSE,XNAD83MTM6,YNAD83MTM6,GEOM,ID
1027,10043,,NV-Le Sable,du,Rue,"1027, rue du NV-Le Sable",234051.6498999996,5375171.4758,Point,245
1028,10043,,Saint-Germain, ,Boulevard,"1028, boulevard Saint-Germain",222850.65440000035,5365314.282199999,Point,246
1028,10043,,Plage,de la,Rue,"1028, rue de la Plage",222808.19749999978,5365480.157,Point,247
1028,10043,,Parc,du,Rue,"1028, rue du Parc",233753.5334999999,5375305.482100001,Point,248
1028,10043,,Phare,du,Rue,"1028, rue du Phare",233256.31180000026,5375887.367799999,Point,249
1029,10043,,Sainte-Anne, ,Boulevard,"1029, boulevard Sainte-Anne",233858.55879999977,5375296.5934999995,Point,250
1029,10043,,Parc,du,Rue,"1029, rue du Parc",233762.5789999999,5375304.3686,Point,251
103,10043,Est,2e Rue, ,,"103, 2e Rue Est",229881.68890000042,5368202.239399999,Point,252
103,10043,Ouest,3e Rang, ,Rang,"103, 3e Rang Ouest",233691.0789999999,5353710.709799999,Point,253
103,10043,,Val-Neigette,de,Chemin,"103, chemin de Val-Neigette",232622.48429999966,5359261.360400001,Point,254
103,10043,Est,PrÃ©s,des,Chemin,"103, chemin des PrÃ©s Est",232801.18840000033,5365274.7434,Point,255
103,10043,Ouest,Grand-MacpÃ¨s,du,Chemin,"103, chemin du Grand-MacpÃ¨s Ouest",234509.34109999985,5356623.0745,Point,256
103,10043,,Lac-Linda,du,Chemin,"103, chemin du Lac-Linda",229316.33139999956,5358638.488600001,Point,257
103,10043,,Adolphe-Tremblay, ,Rue,"103, rue Adolphe-Tremblay",230088.55879999977,5366759.7075,Point,258
103,10043,,AurÃ¨le-Gamache, ,Rue,"103, rue AurÃ¨le-Gamache",215808.03149999958,5360085.648700001,Point,259
103,10043,,ClÃ©mence-DesRochers, ,Rue,"103, rue ClÃ©mence-DesRochers",230744.24799999967,5367420.0909,Point,260
103,10043,,Desjardins, ,Rue,"103, rue Desjardins",229861.4439000003,5369864.7502999995,Point,261
103,10043,,Isidore-Soucy, ,Rue,"103, rue Isidore-Soucy",230989.3326000003,5367526.123500001,Point,262
103,10043,,Lazare-Marceau, ,Rue,"103, rue Lazare-Marceau",215016.80177500006,5359076.658,Point,263
103,10043,Ouest,Saint-Germain, ,Rue,"103, rue Saint-Germain Ouest",228418.10879999958,5368380.0385,Point,264
103,10043,Est,Saint-Jean-Baptiste, ,Rue,"103, rue Saint-Jean-Baptiste Est",229396.3914999999,5368537.6646,Point,265
103,10043,Ouest,Saint-Jean-Baptiste, ,Rue,"103, rue Saint-Jean-Baptiste Ouest",228831.06219999958,5367962.896199999,Point,266
103,10043,,Saint-Louis, ,Rue,"103, rue Saint-Louis",228484.28610000014,5368376.2673,Point,267
103,10043,,Sainte-ThÃ©rÃ¨se, ,Rue,"103, rue Sainte-ThÃ©rÃ¨se",228490.14460000023,5368309.75,Point,268
103,10043,,Sainte-CÃ©cile-du-Bic,de,Rue,"103, rue de Sainte-CÃ©cile-du-Bic",215649.46520000044,5360105.4046,Point,269
103,10043,Ouest,ÃvÃªchÃ©,de l',Rue,"103, rue de l'ÃvÃªchÃ© Ouest",228778.80680000037,5368018.510399999,Point,270
103,10043,,Picardie,de la,Rue,"103, rue de la Picardie",230427.44730000012,5366440.405200001,Point,271
103,10043,,PinÃ¨de,de la,Rue,"103, rue de la PinÃ¨de",229275.71160000004,5361509.6504,Point,272
103,10043,,Touraine,de la,Rue,"103, rue de la Touraine",230201.68989999965,5366663.129899999,Point,273
103,10043,,SÃ©jour,du,Rue,"103, rue du SÃ©jour",224073.14010000043,5366581.986500001,Point,274
1030,10043,,Saint-Germain, ,Boulevard,"1030, boulevard Saint-Germain",222837.09350000042,5365304.5282000005,Point,275
1030,10043,,Jalobert,du,Rue,"1030, rue du Jalobert",234234.57409999985,5375024.2314,Point,276
1031,10043,,Sainte-Anne, ,Boulevard,"1031, boulevard Sainte-Anne",233858.92169999983,5375298.959100001,Point,277
1031,10043,,Sainte-Odile, ,Chemin,"1031, chemin Sainte-Odile",231647.24289999995,5362709.2951,Point,278
1031,10043,,Jalobert,du,Rue,"1031, rue du Jalobert",234247.7873999998,5375020.0055,Point,279
1032,10043,,Saint-Germain, ,Boulevard,"1032, boulevard Saint-Germain",222826.29169999994,5365297.400900001,Point,280
1032,10043,,Pionniers,des,Route,"1032, route des Pionniers",235667.3300999999,5356562.3708,Point,281
1033,10043,,Sainte-Odile, ,Chemin,"1033, chemin Sainte-Odile",231676.0641999999,5362678.934599999,Point,282
1033-A,10043,,Sainte-Anne, ,Boulevard,"1033-A, boulevard Sainte-Anne",233860.4994000001,5375309.242799999,Point,283
1033-B,10043,,Sainte-Anne, ,Boulevard,"1033-B, boulevard Sainte-Anne",233861.1303000003,5375313.3555,Point,284
1034,10043,,Saint-Germain, ,Boulevard,"1034, boulevard Saint-Germain",222845.54229999986,5365311.517200001,Point,285
1034,10043,,Parc,du,Rue,"1034, rue du Parc",233750.85709999967,5375328.150800001,Point,286
1034,10043,,Phare,du,Rue,"1034, rue du Phare",233270.65749999974,5375893.082,Point,287
1035,10043,,Saint-Germain, ,Boulevard,"1035, boulevard Saint-Germain",222851.8150000004,5365294.4004,Point,288
1035,10043,,Sainte-Anne, ,Boulevard,"1035, boulevard Sainte-Anne",233863.8872999996,5375329.9649,Point,289
1035,10043,,Parc,du,Rue,"1035, rue du Parc",233758.4157999996,5375332.5502,Point,290
1035-A,10043,,Saint-Germain, ,Boulevard,"1035-A, boulevard Saint-Germain",222868.63609999977,5365306.294,Point,291
1036,10043,,Sainte-Odile, ,Chemin,"1036, chemin Sainte-Odile",231712.4297000002,5362681.866800001,Point,292
1037,10043,,Sainte-Anne, ,Boulevard,"1037, boulevard Sainte-Anne",233863.12729999982,5375325.2048,Point,293
1037,10043,,Sainte-Odile, ,Chemin,"1037, chemin Sainte-Odile",231699.49039999954,5362657.7947,Point,294
1037,10043,,Bel-Air,du,Route,"1037, route du Bel-Air",225492.42860000022,5362715.3967,Point,295
1038,10043,,Saint-Germain, ,Boulevard,"1038, boulevard Saint-Germain",222793.13850000035,5365275.695499999,Point,296
1038,10043,,Plage,de la,Rue,"1038, rue de la Plage",222757.98510000017,5365451.053200001,Point,297
1038,10043,,Parc,du,Rue,"1038, rue du Parc",233746.74839999992,5375361.371099999,Point,298
1039,10043,,Saint-Germain, ,Boulevard,"1039, boulevard Saint-Germain",222811.22819999978,5365262.8718,Point,299
104,10043,Ouest,3e Rang, ,Rang,"104, 3e Rang Ouest",233711.41650000028,5353738.242799999,Point,300
104,10043,,Vieux Chemin, ,Chemin,"104, Vieux Chemin",210248.68699999992,5356334.6052,Point,301
104,10043,,Rouleau, ,Avenue,"104, avenue Rouleau",228328.1793999998,5368211.715399999,Point,302
104,10043,,Joseph-Bernier, ,Chemin,"104, chemin Joseph-Bernier",218874.11959999986,5362728.812999999,Point,303
104,10043,Est,PrÃ©s,des,Chemin,"104, chemin des PrÃ©s Est",232797.65620000008,5365287.2794,Point,304
104,10043,,Rang-Double,du,Chemin,"104, chemin du Rang-Double",240173.5418999996,5359164.8007,Point,305
104,10043,,Pionniers,des,Route,"104, route des Pionniers",232297.46810000017,5362093.1011,Point,306
104,10043,,AurÃ¨le-Gamache, ,Rue,"104, rue AurÃ¨le-Gamache",215836.6458999999,5360108.931,Point,307
104,10043,,ClÃ©mence-DesRochers, ,Rue,"104, rue ClÃ©mence-DesRochers",230735.8541000001,5367429.3003,Point,308
104,10043,,Elmire-Roy, ,Rue,"104, rue Elmire-Roy",229929.2712000003,5368159.9461,Point,309
104,10043,,Fernand-Seguin, ,Rue,"104, rue Fernand-Seguin",230684.67420000024,5368004.403100001,Point,310
104,10043,Est,Notre-Dame, ,Rue,"104, rue Notre-Dame Est",229445.08640000038,5368500.5372,Point,311
104,10043,,Robert-Joncas, ,Rue,"104, rue Robert-Joncas",229787.78859999962,5366944.7095,Point,312
104,10043,Est,Saint-Germain, ,Rue,"104, rue Saint-Germain Est",229045.92789999954,5368740.017000001,Point,313
104,10043,Ouest,Saint-Germain, ,Rue,"104, rue Saint-Germain Ouest",228421.0678000003,5368395.5955,Point,314
104,10043,,Saint-Pierre, ,Rue,"104, rue Saint-Pierre",229200.91650000028,5368715.531199999,Point,315
104,10043,,Sainte-Marie, ,Rue,"104, rue Sainte-Marie",228550.88549999986,5368232.7279,Point,316
104,10043,,Sainte-ThÃ©rÃ¨se, ,Rue,"104, rue Sainte-ThÃ©rÃ¨se",228494.93719999958,5368321.8718,Point,317
104,10043,,Sainte-CÃ©cile-du-Bic,de,Rue,"104, rue de Sainte-CÃ©cile-du-Bic",215658.6743999999,5360115.3893,Point,318
104,10043,,Charente,de la,Rue,"104, rue de la Charente",230239.2796,5366609.7596,Point,319
104,10043,,Touraine,de la,Rue,"104, rue de la Touraine",230189.74949999992,5366667.9373,Point,320
104,10043,,Poitou,du,Rue,"104, rue du Poitou",230290.61029999983,5366513.954700001,Point,321
104-A,10043,Est,Saint-Germain, ,Rue,"104-A, rue Saint-Germain Est",229047.5471999999,5368740.924900001,Point,322
1041,10043,,Bel-Air,du,Route,"1041, route du Bel-Air",225487.56599999964,5362678.613600001,Point,323
1041,10043,,Parc,du,Rue,"1041, rue du Parc",233753.46420000028,5375376.5616999995,Point,324
1042,10043,,Pionniers,des,Route,"1042, route des Pionniers",235699.7478,5356534.489,Point,325
1042,10043,,Bel-Air,du,Route,"1042, route du Bel-Air",225468.40380000044,5362695.8444,Point,326
1042,10043,,Plage,de la,Rue,"1042, rue de la Plage",222716.34030000027,5365426.601299999,Point,327
1043,10043,,Saint-Germain, ,Boulevard,"1043, boulevard Saint-Germain",222789.31259999983,5365245.296700001,Point,328
1043,10043,,Bel-Air,du,Route,"1043, route du Bel-Air",225482.22190000024,5362644.857100001,Point,329
1043,10043,,Parc,du,Rue,"1043, rue du Parc",233753.93620000035,5375370.9564,Point,330
1046,10043,,Sainte-Anne, ,Boulevard,"1046, boulevard Sainte-Anne",233855.7725999998,5375383.083799999,Point,331
1046,10043,,Plage,de la,Rue,"1046, rue de la Plage",222693.6956000002,5365412.950200001,Point,332
1046,10043,,Parc,du,Rue,"1046, rue du Parc",233743.9422000004,5375385.724199999,Point,333
1046,10043,,Phare,du,Rue,"1046, rue du Phare",233344.8367999997,5375879.644400001,Point,334
1048,10043,,Sainte-Anne, ,Boulevard,"1048, boulevard Sainte-Anne",233857.1200000001,5375389.5068,Point,335
1048,10043,,Plage,de la,Rue,"1048, rue de la Plage",222671.85390000045,5365399.5359000005,Point,336
1048,10043,,Parc,du,Rue,"1048, rue du Parc",233741.7734000003,5375411.9144,Point,337
1048,10043,,Phare,du,Rue,"1048, rue du Phare",233338.98290000018,5375885.1417,Point,338
1049,10043,,Sainte-Anne, ,Boulevard,"1049, boulevard Sainte-Anne",233887.73500000034,5375461.4563,Point,339
1049,10043,,Parc,du,Rue,"1049, rue du Parc",233748.7083999999,5375413.3421,Point,340
105,10043,,Rouleau, ,Avenue,"105, avenue Rouleau",228332.87210000027,5368192.4614,Point,341
105,10043,,Sainte-Anne, ,Boulevard,"105, boulevard Sainte-Anne",231525.66970000044,5372656.275900001,Point,342
105,10043,,Pointes,des,Chemin,"105, chemin des Pointes",228689.81520000007,5361828.3343,Point,343
105,10043,,Lac-Linda,du,Chemin,"105, chemin du Lac-Linda",229289.8350999998,5358619.976199999,Point,344
105,10043,,Industrielle-et-Commerciale, ,MontÃ©e,"105, montÃ©e Industrielle-et-Commerciale",230195.04480000027,5370194.721000001,Point,345
105,10043,,Pionniers,des,Route,"105, route des Pionniers",232330.36170000024,5362093.886600001,Point,346
105,10043,,ClÃ©mence-DesRochers, ,Rue,"105, rue ClÃ©mence-DesRochers",230752.9587000003,5367430.253799999,Point,347
105,10043,,Isidore-Soucy, ,Rue,"105, rue Isidore-Soucy",231011.6629999997,5367523.386299999,Point,348
105,10043,,Lavoie, ,Rue,"105, rue Lavoie",228224.07019999996,5368073.7995,Point,349
105,10043,Est,Notre-Dame, ,Rue,"105, rue Notre-Dame Est",229449.5343000004,5368491.7587,Point,350
105,10043,Est,Saint-Germain, ,Rue,"105, rue Saint-Germain Est",229155.60869999975,5368796.3473000005,Point,351
105,10043,Ouest,Saint-Germain, ,Rue,"105, rue Saint-Germain Ouest",228365.9042999996,5368349.252900001,Point,352
105,10043,Est,Saint-Jean-Baptiste, ,Rue,"105, rue Saint-Jean-Baptiste Est",229399.50800000038,5368540.8309,Point,353
105,10043,Ouest,Saint-Jean-Baptiste, ,Rue,"105, rue Saint-Jean-Baptiste Ouest",228846.70110000018,5367978.138599999,Point,354
105,10043,,Saint-Pierre, ,Rue,"105, rue Saint-Pierre",229225.14919999987,5368717.163699999,Point,355
105,10043,,Sainte-ThÃ©rÃ¨se, ,Rue,"105, rue Sainte-ThÃ©rÃ¨se",228491.95359999966,5368311.166200001,Point,356
105,10043,,Sainte-CÃ©cile-du-Bic,de,Rue,"105, rue de Sainte-CÃ©cile-du-Bic",215625.40830000024,5360098.4066,Point,357
105,10043,,Charente,de la,Rue,"105, rue de la Charente",230247.64639999997,5366599.8912,Point,358
105,10043,,Normandie,de la,Rue,"105, rue de la Normandie",230145.89099999983,5366705.570699999,Point,359
105,10043,,Nomades,des,Rue,"105, rue des Nomades",232606.1769000003,5361973.177200001,Point,360
105,10043,,Poitou,du,Rue,"105, rue du Poitou",230294.8432,5366501.085100001,Point,361
1050,10043,,PÃ¨re-Nouvel,du,Avenue,"1050, avenue du PÃ¨re-Nouvel",235161.70469999965,5373461.352299999,Point,362
1051,10043,,Saint-Germain, ,Boulevard,"1051, boulevard Saint-Germain",222761.44189999998,5365223.2917,Point,363
1051,10043,,Sainte-Anne, ,Boulevard,"1051, boulevard Sainte-Anne",233893.0105999997,5375490.4429,Point,364
1051,10043,,Lausanne,de,Chemin,"1051, chemin de Lausanne",224735.2823999999,5363464.126,Point,365
1052,10043,,Sainte-Anne, ,Boulevard,"1052, boulevard Sainte-Anne",233868.70110000018,5375453.8716,Point,366
1052,10043,,Racine, ,Rue,"1052, rue Racine",233951.43030000012,5375405.414100001,Point,367
1052,10043,,Plage,de la,Rue,"1052, rue de la Plage",222659.05840000045,5365391.8707,Point,368
1053,10043,,Sainte-Anne, ,Boulevard,"1053, boulevard Sainte-Anne",233904.58609999996,5375555.3002,Point,369
1053,10043,,Racine, ,Rue,"1053, rue Racine",233965.61450000014,5375402.0624,Point,370
1053,10043,,Parc,du,Rue,"1053, rue du Parc",233747.8191999998,5375436.099099999,Point,371
1053,10043,,Phare,du,Rue,"1053, rue du Phare",233362.8705000002,5375865.058,Point,372
1054,10043,,Bel-Air,du,Route,"1054, route du Bel-Air",225457.00349999964,5362590.129899999,Point,373
1054,10043,,Racine, ,Rue,"1054, rue Racine",233962.21939999983,5375416.782299999,Point,374
1054,10043,,Plage,de la,Rue,"1054, rue de la Plage",222635.01099999994,5365377.3036,Point,375
1054,10043,,Phare,du,Rue,"1054, rue du Phare",233377.38719999976,5375867.946,Point,376
1055,10043,,Couronne,de la,Chemin,"1055, chemin de la Couronne",229198.54729999974,5356966.1601,Point,377
1055,10043,,Bel-Air,du,Route,"1055, route du Bel-Air",225470.20110000018,5362566.4761,Point,378
1055,10043,,Racine, ,Rue,"1055, rue Racine",233979.65809999965,5375416.6502,Point,379
1055,10043,,Parc,du,Rue,"1055, rue du Parc",233746.15660000034,5375471.970000001,Point,380
1056,10043,,Saint-Germain, ,Boulevard,"1056, boulevard Saint-Germain",222736.99839999992,5365230.450999999,Point,381
1056,10043,,Sainte-Anne, ,Boulevard,"1056, boulevard Sainte-Anne",233883.07359999977,5375528.695699999,Point,382
1056,10043,,Racine, ,Rue,"1056, rue Racine",233975.39549999963,5375430.732899999,Point,383
1056,10043,,Parc,du,Rue,"1056, rue du Parc",233740.35230000038,5375436.097100001,Point,384
1057,10043,,Parc,du,Rue,"1057, rue du Parc",233746.15539999958,5375461.0473,Point,385
1057,10043,,Phare,du,Rue,"1057, rue du Phare",233379.24110000022,5375857.7239,Point,386
1058,10043,,Phare,du,Rue,"1058, rue du Phare",233404.46129999962,5375857.6625,Point,387
1059,10043,,Parc,du,Rue,"1059, rue du Parc",233746.50850000046,5375469.237299999,Point,388
106,10043,,Rouleau, ,Avenue,"106, avenue Rouleau",228341.6458999999,5368199.6226,Point,389
106,10043,,Joseph-Bernier, ,Chemin,"106, chemin Joseph-Bernier",218917.6518000001,5362759.081700001,Point,390
106,10043,,Pointes,des,Chemin,"106, chemin des Pointes",228754.1986999996,5361787.1493,Point,391
106,10043,,Rang-Double,du,Chemin,"106, chemin du Rang-Double",240175.09920000006,5359156.8303,Point,392
106,10043,,Industrielle-et-Commerciale, ,MontÃ©e,"106, montÃ©e Industrielle-et-Commerciale",230215.62229999993,5370180.4202,Point,393
106,10043,,Adolphe-Tremblay, ,Rue,"106, rue Adolphe-Tremblay",230072.2106999997,5366758.427100001,Point,394
106,10043,,AurÃ¨le-Gamache, ,Rue,"106, rue AurÃ¨le-Gamache",215853.12650000025,5360131.3191,Point,395
106,10043,,ClÃ©mence-DesRochers, ,Rue,"106, rue ClÃ©mence-DesRochers",230744.44120000023,5367451.9043000005,Point,396
106,10043,,Fernand-Seguin, ,Rue,"106, rue Fernand-Seguin",230676.04989999998,5367996.8358,Point,397
106,10043,,Lazare-Marceau, ,Rue,"106, rue Lazare-Marceau",214997.92899999954,5359080.1229,Point,398
106,10043,,Robert-Joncas, ,Rue,"106, rue Robert-Joncas",229783.95739999972,5366948.6434,Point,399
106,10043,Est,Saint-Germain, ,Rue,"106, rue Saint-Germain Est",229054.84200000018,5368745.0153,Point,400
106,10043,Ouest,Saint-Germain, ,Rue,"106, rue Saint-Germain Ouest",228416.62170000002,5368393.1116,Point,401
106,10043,,Sainte-Marie, ,Rue,"106, rue Sainte-Marie",228546.68709999975,5368228.837400001,Point,402
106,10043,,Sainte-ThÃ©rÃ¨se, ,Rue,"106, rue Sainte-ThÃ©rÃ¨se",228478.0416000001,5368308.7753,Point,403
106,10043,,Normandie,de la,Rue,"106, rue de la Normandie",230130.82930000033,5366714.5407,Point,404
106,10043,,SÃ©jour,du,Rue,"106, rue du SÃ©jour",224090.22530000005,5366579.049900001,Point,405
106-B,10043,Est,Saint-Germain, ,Rue,"106-B, rue Saint-Germain Est",229052.40479999967,5368743.648800001,Point,406
106-C,10043,Est,Saint-Germain, ,Rue,"106-C, rue Saint-Germain Est",229059.14690000005,5368747.429199999,Point,407
1060,10043,,Plage,de la,Rue,"1060, rue de la Plage",222601.2890999997,5365357.1238,Point,408
1060,10043,,Parc,du,Rue,"1060, rue du Parc",233739.72020000033,5375459.7151999995,Point,409
1060,10043,,Phare,du,Rue,"1060, rue du Phare",233438.33380000014,5375847.3652,Point,410
1063,10043,,Phare,du,Rue,"1063, rue du Phare",233413.05429999996,5375846.238399999,Point,411
1064,10043,,Plage,de la,Rue,"1064, rue de la Plage",222586.9946999997,5365348.9586,Point,412
1064,10043,,Parc,du,Rue,"1064, rue du Parc",233740.1964999996,5375487.179,Point,413
1065,10043,,Parc,du,Rue,"1065, rue du Parc",233747.20540000033,5375492.171700001,Point,414
1065,10043,,Phare,du,Rue,"1065, rue du Phare",233462.99110000022,5375832.0600000005,Point,415
1066,10043,,Pionniers,des,Route,"1066, route des Pionniers",235804.48539999966,5356437.2127,Point,416
1066,10043,,Plage,de la,Rue,"1066, rue de la Plage",222557.09350000042,5365330.4923,Point,417
1067,10043,,Pionniers,des,Route,"1067, route des Pionniers",235846.0242999997,5356428.421499999,Point,418
1067,10043,,Parc,du,Rue,"1067, rue du Parc",233748.40450000018,5375516.390900001,Point,419
1068,10043,,Pionniers,des,Route,"1068, route des Pionniers",235837.26910000015,5356408.900900001,Point,420
1068,10043,,Plage,de la,Rue,"1068, rue de la Plage",222540.6303000003,5365320.479,Point,421
1068,10043,,Parc,du,Rue,"1068, rue du Parc",233740.56740000006,5375529.934900001,Point,422
107,10043,Ouest,Arthur-Buies, ,Boulevard,"107, boulevard Arthur-Buies Ouest",229739.78509999998,5367013.418299999,Point,423
107,10043,,ChevauchÃ©e,de la,Chemin,"107, chemin de la ChevauchÃ©e",231628.7374999998,5361912.7502999995,Point,424
107,10043,,Pointes,des,Chemin,"107, chemin des Pointes",228742.5521999998,5361778.4586,Point,425
107,10043,Ouest,Sommet,du,Chemin,"107, chemin du Sommet Ouest",230521.61070000008,5366477.6226,Point,426
107,10043,,AurÃ¨le-Gamache, ,Rue,"107, rue AurÃ¨le-Gamache",215832.4718000004,5360122.9835,Point,427
107,10043,,D'Auteuil, ,Rue,"107, rue D'Auteuil",229836.59669999965,5369778.076300001,Point,428
107,10043,,Desjardins, ,Rue,"107, rue Desjardins",229876.40060000028,5369850.0721,Point,429
107,10043,,Frontenac, ,Rue,"107, rue Frontenac",232261.03500000015,5361953.8409,Point,430
107,10043,,Isidore-Soucy, ,Rue,"107, rue Isidore-Soucy",231031.15000000037,5367520.9991999995,Point,431
107,10043,,Lavoie, ,Rue,"107, rue Lavoie",228220.73099999968,5368076.9690000005,Point,432
107,10043,Ouest,Saint-Germain, ,Rue,"107, rue Saint-Germain Ouest",228365.9042999996,5368349.252900001,Point,433
107,10043,Ouest,Saint-Jean-Baptiste, ,Rue,"107, rue Saint-Jean-Baptiste Ouest",228831.06219999958,5367962.896199999,Point,434
107,10043,,Picardie,de la,Rue,"107, rue de la Picardie",230427.73532500025,5366425.619725,Point,435
107,10043,,Touraine,de la,Rue,"107, rue de la Touraine",230191.11849999987,5366648.2052,Point,436
