no_civiq,Rue,Rue_De,Rue_A,Nom_parc,Sigle,Nom_arrond,Invent,Coord_X,Coord_Y,Injections,Longitude,Latitude 
9561,"De Teck, rue","De Contrecoeur, rue","Hector, avenue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,302940.191,5052418.5,2017,-73.52384504,45.61166557
9575,"De Teck, rue","De Contrecoeur, rue","Hector, avenue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,302944.222,5052433.5,2017,-73.52379342,45.61180056
0,"De Teck, rue","Des Ormeaux, rue","Mousseau, rue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,302609.969,5051582.5,2017,-73.52807514,45.60414206
8418,"De Teck, rue","Saint-Donat, rue","Mercier, avenue",,FRPEMS,Mercier-Hochelaga-Maisonneuve,R,302467.969,5051200.5,2017,-73.52989369,45.60070426
8422,"De Teck, rue","Saint-Donat, rue","Mercier, avenue",,FRPEMS,Mercier-Hochelaga-Maisonneuve,R,302471.8416,5051209.0622,2017,-73.52984409,45.60078132
8470,"De Teck, rue","Mercier, avenue","Lebrun, avenue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,302494.844,5051266,2017,-73.5295495,45.60129374
8480,"De Teck, rue","Mercier, avenue","Lebrun, avenue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,302497.781,5051272.5,2017,-73.52951188,45.60135223
8530,"De Teck, rue","Mercier, avenue","Lebrun, avenue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,302511.688,5051305.5,2017,-73.52933376,45.60164922
8590,"De Teck, rue","Lebrun, avenue","Baldwin, rue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,302547.719,5051392,2017,-73.52887228,45.60242769
8690,"De Teck, rue","Pierre-Tétreault, rue","Des Ormeaux, rue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,302601.563,5051519.5,2017,-73.52818262,45.60357514
8700,"De Teck, rue","Pierre-Tétreault, rue","Des Ormeaux, rue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,302606,5051530.5,2017,-73.52812579,45.60367414
9552,"De Teck, rue","De Contrecoeur, rue","Hector, avenue",,FRPEMS,Mercier-Hochelaga-Maisonneuve,R,302953.754,5052404.5,2017,-73.5236711,45.61153963
9580,"De Teck, rue","De Contrecoeur, rue","Hector, avenue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,302961.531,5052430,2017,-73.52357148,45.61176911
9594,"De Teck, rue","De Contrecoeur, rue","Hector, avenue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,302969.597,5052451.5,2017,-73.52346815,45.61196259
0,"De Teck, rue","Lebrun, avenue","Baldwin, rue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,302524.438,5051336.5,2017,-73.52917046,45.60192821
0,"De Teck, rue","Lebrun, avenue","Baldwin, rue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,302528.719,5051345.5,2017,-73.52911563,45.60200921
0,"De Teck, rue","Aubry, rue","Duchesneau, rue",,FRPESU,Mercier-Hochelaga-Maisonneuve,R,302882.688,5052203,2017,-73.52458146,45.60972629
0,"De Teck, rue","Aubry, rue","Duchesneau, rue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,302887.281,5052213.5,2017,-73.52452261,45.60982078
0,"De Teck, rue","Aubry, rue","Duchesneau, rue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,302890.656,5052223.5,2017,-73.52447938,45.60991078
5754,"Toulouse, rue de","Monsabré, rue","Lacordaire, rue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,302042.745,5047802,2017,-73.53532534,45.57012199
1451,"Ville-Marie, rue de","Sainte-Catherine Est, rue","Adam, rue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,302447.2372,5046496.3535,2017,-73.53013679,45.55837483
1463,"Ville-Marie, rue de","Sainte-Catherine Est, rue","Adam, rue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,302435.335,5046500.5,2017,-73.53028927,45.5584121
1483,"Ville-Marie, rue de","Sainte-Catherine Est, rue","Adam, rue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,302410.491,5046513.5,2017,-73.53060756,45.558529
1483,"Ville-Marie, rue de","Sainte-Catherine Est, rue","Adam, rue",,FRPEPA,Mercier-Hochelaga-Maisonneuve,R,302422.586,5046506.5,2017,-73.5304526,45.55846605
1675,"Ville-Marie, rue de","Adam, rue","La Fontaine, rue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,302284.636,5046572,2017,-73.53221996,45.55905496
0,"Des Groseilliers, rue","Radisson, rue","Davis, rue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,301593.509,5049963.027,2017,-73.54109503,45.58956565
3045,"Des Ormeaux, rue","Marseille, rue de","De Teck, rue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,302709.281,5051526.5,2017,-73.52680177,45.60363846
3179,"Des Ormeaux, rue","De Teck, rue","Sherbrooke Est, rue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,302545.094,5051594.5,2017,-73.52890687,45.60424983
3575,"Des Ormeaux, rue","Sherbrooke Est, rue","De Forbin-Janson, rue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,302407.905,5051653,2017,-73.53066585,45.60477577
4053,"Des Ormeaux, rue","Sherbrooke Est, rue","De Forbin-Janson, rue",,FRAM,Mercier-Hochelaga-Maisonneuve,R,302374.968,5051666.5,2017,-73.53108816,45.60489714
4277,"Des Ormeaux, rue","Sherbrooke Est, rue","De Forbin-Janson, rue",,FRPEPA,Mercier-Hochelaga-Maisonneuve,R,302361.967,5051672,2017,-73.53125486,45.60494658
4481,"Des Ormeaux, rue","Sherbrooke Est, rue","De Forbin-Janson, rue",,FRPEPA,Mercier-Hochelaga-Maisonneuve,R,302347.936,5051678,2017,-73.53143476,45.60500052
4575,"Des Ormeaux, rue","Sherbrooke Est, rue","De Forbin-Janson, rue",,FRPEPA,Mercier-Hochelaga-Maisonneuve,R,302340.967,5051681,2017,-73.53152412,45.60502749
0,"Des Ormeaux, rue","Sherbrooke Est, rue","De Forbin-Janson, rue",,FRPEPA,Mercier-Hochelaga-Maisonneuve,R,302424.186,5051646,2017,-73.5304571,45.60471284
3052,"Des Ormeaux, rue","Marseille, rue de","De Teck, rue",,FRPEPA,Mercier-Hochelaga-Maisonneuve,R,302699.094,5051515.5,2017,-73.52693232,45.60353945
3232,"Des Ormeaux, rue","De Teck, rue","Sherbrooke Est, rue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,302506.125,5051596,2017,-73.52940644,45.6042632
3570,"Des Ormeaux, rue","Sherbrooke Est, rue","De Forbin-Janson, rue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,302407.03,5051637.5,2017,-73.53067699,45.6046363
4160,"Des Ormeaux, rue","Sherbrooke Est, rue","De Forbin-Janson, rue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,302363.873,5051655.5,2017,-73.53123034,45.60479812
4400,"Des Ormeaux, rue","Sherbrooke Est, rue","De Forbin-Janson, rue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,302350.124,5051661,2017,-73.53140663,45.60484756
4600,"Des Ormeaux, rue","Sherbrooke Est, rue","De Forbin-Janson, rue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,302314.5,5051676,2017,-73.53186339,45.60498241
4600,"Des Ormeaux, rue","Sherbrooke Est, rue","De Forbin-Janson, rue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,302300.248,5051682,2017,-73.53204613,45.60503634
4600,"Des Ormeaux, rue","Sherbrooke Est, rue","De Forbin-Janson, rue",,FRPEPA,Mercier-Hochelaga-Maisonneuve,R,302324.592,5051672,2017,-73.53173399,45.60494645
4964,"Des Ormeaux, rue","De Forbin-Janson, rue","De Grosbois, rue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,302197.469,5051724,2017,-73.53336395,45.60541389
4964,"Des Ormeaux, rue","De Forbin-Janson, rue","De Grosbois, rue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,302185.125,5051729.5,2017,-73.53352223,45.60546334
4990,"Des Ormeaux, rue","De Forbin-Janson, rue","De Grosbois, rue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,302152.344,5051743.5,2017,-73.53394255,45.60558919
4990,"Des Ormeaux, rue","De Forbin-Janson, rue","De Grosbois, rue",,FRAM,Mercier-Hochelaga-Maisonneuve,R,302139.999,5051748.5,2017,-73.53410084,45.60563413
0,"Des Ormeaux, rue","De Teck, rue","Sherbrooke Est, rue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,302592.25,5051560.5,2017,-73.52830219,45.60394404
0,"Des Ormeaux, rue","De Teck, rue","Sherbrooke Est, rue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,302585,5051563,2017,-73.52839515,45.60396652
325,"Desmarteau, rue","Bellerive, rue","Notre-Dame Est, rue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,303937.688,5051465.5,2017,-73.51105422,45.60309218
347,"Desmarteau, rue","Bellerive, rue","Notre-Dame Est, rue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,303900.5,5051482,2017,-73.51153097,45.6032406
353,"Desmarteau, rue","Bellerive, rue","Notre-Dame Est, rue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,303888.688,5051486.5,2017,-73.5116824,45.60328108
365,"Desmarteau, rue","Bellerive, rue","Notre-Dame Est, rue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,303878.125,5051490.5,2017,-73.51181782,45.60331706
365,"Desmarteau, rue","Bellerive, rue","Notre-Dame Est, rue",,FRPEMS,Mercier-Hochelaga-Maisonneuve,R,303870.563,5051494.5,2017,-73.51191477,45.60335304
381,"Desmarteau, rue","Bellerive, rue","Notre-Dame Est, rue",,FRPEMS,Mercier-Hochelaga-Maisonneuve,R,303863.281,5051497.5,2017,-73.51200812,45.60338003
391,"Desmarteau, rue","Bellerive, rue","Notre-Dame Est, rue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,303851.781,5051502,2017,-73.51215556,45.6034205
401,"Desmarteau, rue","Bellerive, rue","Notre-Dame Est, rue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,303841.844,5051506.5,2017,-73.51228295,45.60346098
2145,"Desmarteau, rue","Notre-Dame Est, rue","Dubuisson, avenue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,303750.094,5051545,2017,-73.51345921,45.60380728
2285,"Desmarteau, rue","Souligny, avenue","Hochelaga, rue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,303499.938,5051649.5,2017,-73.51666635,45.60474718
2299,"Desmarteau, rue","Souligny, avenue","Hochelaga, rue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,303489.063,5051654.5,2017,-73.51680578,45.60479215
2303,"Desmarteau, rue","Souligny, avenue","Hochelaga, rue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,303480.438,5051658,2017,-73.51691636,45.60482363
2309,"Desmarteau, rue","Souligny, avenue","Hochelaga, rue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,303470.906,5051662,2017,-73.51703856,45.6048596
2315,"Desmarteau, rue","Souligny, avenue","Hochelaga, rue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,303456.625,5051668,2017,-73.51722166,45.60491357
2545,"Desmarteau, rue","Hochelaga, rue","Pierre-De Coubertin, avenue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,303349.531,5051713,2017,-73.5185947,45.60531827
2567,"Desmarteau, rue","Hochelaga, rue","Pierre-De Coubertin, avenue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,303307.688,5051730.5,2017,-73.51913118,45.60547565
2585,"Desmarteau, rue","Hochelaga, rue","Pierre-De Coubertin, avenue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,303286.25,5051740,2017,-73.51940604,45.60556109
2585,"Desmarteau, rue","Hochelaga, rue","Pierre-De Coubertin, avenue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,303270.531,5051746,2017,-73.51960757,45.60561505
2735,"Desmarteau, rue","Pierre-De Coubertin, avenue","Sainte-Claire, rue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,303193.906,5051778,2017,-73.52059,45.60590282
2801,"Desmarteau, rue","Pierre-De Coubertin, avenue","Sainte-Claire, rue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,303143.469,5051799.5,2017,-73.52123667,45.60609616
5325,"Desmarteau, rue","Tiffin, rue","Rousseau, rue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,302086.906,5052178.5,2017,-73.53478387,45.60950318
5335,"Desmarteau, rue","Tiffin, rue","Rousseau, rue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,302079.219,5052180.5,2017,-73.53488244,45.60952115
5365,"Desmarteau, rue","Tiffin, rue","Rousseau, rue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,302056.156,5052189,2017,-73.53517817,45.60959754
5395,"Desmarteau, rue","Tiffin, rue","Rousseau, rue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,302040.094,5052194.5,2017,-73.53538413,45.60964697
5435,"Desmarteau, rue","Tiffin, rue","Rousseau, rue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,302021.063,5052201.5,2017,-73.53562816,45.60970988
5475,"Desmarteau, rue","Tiffin, rue","Rousseau, rue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,302005.875,5052208.5,2017,-73.53582292,45.60977281
5495,"Desmarteau, rue","Tiffin, rue","Rousseau, rue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,301992.469,5052213,2017,-73.53599482,45.60981325
5515,"Desmarteau, rue","Tiffin, rue","Rousseau, rue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,301976.281,5052218.5,2017,-73.5362024,45.60986267
5595,"Desmarteau, rue","Tiffin, rue","Rousseau, rue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,301941.688,5052232,2017,-73.53664599,45.60998401
5605,"Desmarteau, rue","Tiffin, rue","Rousseau, rue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,301928.406,5052237,2017,-73.5368163,45.61002894
5635,"Desmarteau, rue","Tiffin, rue","Rousseau, rue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,301884.438,5052253,2017,-73.53738011,45.61017273
5635,"Desmarteau, rue","Tiffin, rue","Rousseau, rue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,301903.906,5052246.5,2017,-73.53713047,45.61011433
5635,"Desmarteau, rue","Tiffin, rue","Rousseau, rue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,301895.156,5052249,2017,-73.53724267,45.61013678
6121,"Desmarteau, rue","Anjou, rue d'","Robitaille, rue",,FRAM,Mercier-Hochelaga-Maisonneuve,R,301663.438,5052329,2017,-73.54021401,45.61085564
6141,"Desmarteau, rue","Anjou, rue d'","Robitaille, rue",,FRAM,Mercier-Hochelaga-Maisonneuve,R,301647.938,5052333.5,2017,-73.54041277,45.61089606
6161,"Desmarteau, rue","Anjou, rue d'","Robitaille, rue",,FRAM,Mercier-Hochelaga-Maisonneuve,R,301632.156,5052339.5,2017,-73.54061515,45.61094998
6209,"Desmarteau, rue","Anjou, rue d'","Robitaille, rue",,FRAM,Mercier-Hochelaga-Maisonneuve,R,301589.156,5052354.5,2017,-73.54116655,45.61108475
6219,"Desmarteau, rue","Anjou, rue d'","Robitaille, rue",,FRAM,Mercier-Hochelaga-Maisonneuve,R,301566.188,5052361,2017,-73.54146107,45.61114314
6233,"Desmarteau, rue","Anjou, rue d'","Robitaille, rue",,FRAM,Mercier-Hochelaga-Maisonneuve,R,301548.6745,5052367.8435,2017,-73.54168566,45.61120463
6239,"Desmarteau, rue","Anjou, rue d'","Robitaille, rue",,FRPEPA,Mercier-Hochelaga-Maisonneuve,R,301512.625,5052378,2017,-73.54214792,45.61129586
6239,"Desmarteau, rue","Anjou, rue d'","Robitaille, rue",,FRAM,Mercier-Hochelaga-Maisonneuve,R,301523.813,5052375,2017,-73.54200446,45.61126891
0,"Desmarteau, rue","Bellerive, rue","Notre-Dame Est, rue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,303957.25,5051457.5,2017,-73.51080343,45.60302022
0,"Desmarteau, rue","Souligny, avenue","Hochelaga, rue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,303536,5051634.5,2017,-73.51620401,45.60461227
0,"Desmarteau, rue","Souligny, avenue","Hochelaga, rue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,303527.125,5051638.5,2017,-73.51631779,45.60464825
0,"Desmarteau, rue","Souligny, avenue","Hochelaga, rue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,303518.25,5051642.5,2017,-73.51643158,45.60468423
0,"Desmarteau, rue","Tiffin, rue","Rousseau, rue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,302105.063,5052175.5,2017,-73.53455107,45.60947626
0,"Desmarteau, rue","Robitaille, rue",Limite,,FRAM,Mercier-Hochelaga-Maisonneuve,R,301454.063,5052398.5,2017,-73.5428989,45.61148004
350,"Desmarteau, rue","Bellerive, rue","Notre-Dame Est, rue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,303872.281,5051478,2017,-73.51189271,45.60320457
2752,"Desmarteau, rue","Pierre-De Coubertin, avenue","Sainte-Claire, rue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,303175.594,5051769,2017,-73.52082473,45.60582179
5322,"Desmarteau, rue","Tiffin, rue","Rousseau, rue",,FRAM,Mercier-Hochelaga-Maisonneuve,R,302083.531,5052160,2017,-73.53482704,45.6093367
5340,"Desmarteau, rue","Tiffin, rue","Rousseau, rue",,FRAM,Mercier-Hochelaga-Maisonneuve,R,302066.156,5052166,2017,-73.53504983,45.60939062
5370,"Desmarteau, rue","Tiffin, rue","Rousseau, rue",,FRAM,Mercier-Hochelaga-Maisonneuve,R,302049.469,5052172.5,2017,-73.53526381,45.60944905
5430,"Desmarteau, rue","Tiffin, rue","Rousseau, rue",,FRAM,Mercier-Hochelaga-Maisonneuve,R,302016.813,5052184.5,2017,-73.53568255,45.60955689
5460,"Desmarteau, rue","Tiffin, rue","Rousseau, rue",,FRAM,Mercier-Hochelaga-Maisonneuve,R,301999.938,5052190.5,2017,-73.53589894,45.60961082
5560,"Desmarteau, rue","Tiffin, rue","Rousseau, rue",,FRAM,Mercier-Hochelaga-Maisonneuve,R,301951.3676,5052207.5011,2017,-73.53652175,45.6097636
5590,"Desmarteau, rue","Tiffin, rue","Rousseau, rue",,FRAM,Mercier-Hochelaga-Maisonneuve,R,301934.875,5052215,2017,-73.53673324,45.60983101
5650,"Desmarteau, rue","Tiffin, rue","Rousseau, rue",,FRAM,Mercier-Hochelaga-Maisonneuve,R,301873.9685,5052237.3558,2017,-73.53751424,45.61003192
5650,"Desmarteau, rue","Tiffin, rue","Rousseau, rue",,FRAM,Mercier-Hochelaga-Maisonneuve,R,301907.625,5052225.5,2017,-73.53708267,45.60992538
5650,"Desmarteau, rue","Tiffin, rue","Rousseau, rue",,FRAM,Mercier-Hochelaga-Maisonneuve,R,301892.344,5052232,2017,-73.53727862,45.6099838
318,"Desmarteau, rue","Bellerive, rue","Notre-Dame Est, rue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,303906.875,5051463.5,2017,-73.51144922,45.60307414
1825,"Dézéry, rue","La Fontaine, rue","Ontario Est, rue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,301215.992,5044527,2017,-73.54589352,45.54064864
2125,"Dézéry, rue","Ontario, ruelle","Rouen, rue de",,FRPESU,Mercier-Hochelaga-Maisonneuve,R,300962.182,5044635.5,2017,-73.54914442,45.54162361
2135,"Dézéry, rue","Ontario, ruelle","Rouen, rue de",,FRPESU,Mercier-Hochelaga-Maisonneuve,R,300952.274,5044639.5,2017,-73.54927133,45.54165955
2149,"Dézéry, rue","Ontario, ruelle","Rouen, rue de",,FRPE,Mercier-Hochelaga-Maisonneuve,R,300941.181,5044644.5,2017,-73.54941342,45.54170448
2155,"Dézéry, rue","Ontario, ruelle","Rouen, rue de",,FRPE,Mercier-Hochelaga-Maisonneuve,R,300929.807,5044649.5,2017,-73.54955911,45.54174941
2169,"Dézéry, rue","Ontario, ruelle","Rouen, rue de",,FRPE,Mercier-Hochelaga-Maisonneuve,R,300920.899,5044653,2017,-73.5496732,45.54178086
2177,"Dézéry, rue","Ontario, ruelle","Rouen, rue de",,FRPE,Mercier-Hochelaga-Maisonneuve,R,300912.807,5044656.5,2017,-73.54977685,45.5418123
2193,"Dézéry, rue","Ontario, ruelle","Rouen, rue de",,FRPE,Mercier-Hochelaga-Maisonneuve,R,300895.12,5044663.5,2017,-73.5500034,45.54187519
2201,"Dézéry, rue","Ontario, ruelle","Rouen, rue de",,FRPEMS,Mercier-Hochelaga-Maisonneuve,R,300887.557,5044667,2017,-73.55010027,45.54190665
2209,"Dézéry, rue","Ontario, ruelle","Rouen, rue de",,FRPE,Mercier-Hochelaga-Maisonneuve,R,300876.962,5044671.5,2017,-73.55023598,45.54194708
2269,"Dézéry, rue","Rouen, rue de","Hochelaga, rue",,FRAM,Mercier-Hochelaga-Maisonneuve,R,300782.898,5044714,2017,-73.55144085,45.54232897
2285,"Dézéry, rue","Rouen, rue de","Hochelaga, rue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,300772.18,5044719,2017,-73.55157814,45.5423739
2295,"Dézéry, rue","Rouen, rue de","Hochelaga, rue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,300761.336,5044723.5,2017,-73.55171704,45.54241433
2317,"Dézéry, rue","Rouen, rue de","Hochelaga, rue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,300750.461,5044728,2017,-73.55185634,45.54245476
2321,"Dézéry, rue","Rouen, rue de","Hochelaga, rue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,300740.523,5044732,2017,-73.55198363,45.5424907
2325,"Dézéry, rue","Rouen, rue de","Hochelaga, rue",,FRPEMS,Mercier-Hochelaga-Maisonneuve,R,300735.586,5044734,2017,-73.55204687,45.54250867
2401,"Dézéry, rue","Rouen, rue de","Hochelaga, rue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,300666.3925,5044763.56,2017,-73.55293318,45.54277425
1606,"Dézéry, rue","Adam, rue","La Fontaine, rue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,301392.068,5044437.5,2017,-73.54363823,45.53984417
1618,"Dézéry, rue","Adam, rue","La Fontaine, rue",,FRPEPA,Mercier-Hochelaga-Maisonneuve,R,301365.599,5044448.5,2017,-73.54397724,45.53994302
1618,"Dézéry, rue","Adam, rue","La Fontaine, rue",,FRPESU,Mercier-Hochelaga-Maisonneuve,R,301372.8155,5044443.2448,2017,-73.54388479,45.53989577
1628,"Dézéry, rue","Adam, rue","La Fontaine, rue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,301353.036,5044454.5,2017,-73.54413815,45.53999695
1650,"Dézéry, rue","Adam, rue","La Fontaine, rue",,FRPEPA,Mercier-Hochelaga-Maisonneuve,R,301322.631,5044467.5,2017,-73.54452757,45.54011378
1650,"Dézéry, rue","Adam, rue","La Fontaine, rue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,301330.818,5044464,2017,-73.54442271,45.54008233
1678,"Dézéry, rue","Adam, rue","La Fontaine, rue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,301307.7454,5044474.4821,2017,-73.54471823,45.54017653
1696,"Dézéry, rue","Adam, rue","La Fontaine, rue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,301288.849,5044481.5,2017,-73.54496025,45.54023959
1696,"Dézéry, rue","Adam, rue","La Fontaine, rue",,FRPE,Mercier-Hochelaga-Maisonneuve,R,301270.193,5044491.5,2017,-73.54519921,45.54032948
2016,"Dézéry, rue","Ontario, ruelle","Rouen, rue de",,FRPEMS,Mercier-Hochelaga-Maisonneuve,R,301059.431,5044580,2017,-73.5478987,45.54112473
2048,"Dézéry, rue","Ontario, ruelle","Rouen, rue de",,FRPE,Mercier-Hochelaga-Maisonneuve,R,301031.714,5044591.5,2017,-73.54825371,45.54122806
2060,"Dézéry, rue","Ontario, ruelle","Rouen, rue de",,FRPE,Mercier-Hochelaga-Maisonneuve,R,301022.057,5044596,2017,-73.5483774,45.5412685
2068,"Dézéry, rue","Ontario, ruelle","Rouen, rue de",,FRPEMS,Mercier-Hochelaga-Maisonneuve,R,301011.087,5044600.5,2017,-73.54851791,45.54130894
2082,"Dézéry, rue","Ontario, ruelle","Rouen, rue de",,FRPE,Mercier-Hochelaga-Maisonneuve,R,301000.431,5044605,2017,-73.5486544,45.54134937
2090,"Dézéry, rue","Ontario, ruelle","Rouen, rue de",,FRPESU,Mercier-Hochelaga-Maisonneuve,R,300993.743,5044608,2017,-73.54874006,45.54137633
2098,"Dézéry, rue","Ontario, ruelle","Rouen, rue de",,FRPE,Mercier-Hochelaga-Maisonneuve,R,300986.399,5044611,2017,-73.54883413,45.54140329
2106,"Dézéry, rue","Ontario, ruelle","Rouen, rue de",,FRPEPA,Mercier-Hochelaga-Maisonneuve,R,300974.212,5044616,2017,-73.54899022,45.54144821
2120,"Dézéry, rue","Ontario, ruelle","Rouen, rue de",,FRPE,Mercier-Hochelaga-Maisonneuve,R,300962.338,5044621,2017,-73.54914231,45.54149314
