an_profil,an_donnee,cod_geo_n,nom_mun,designation,population,classe_population,cod_mrc,nom_mrc,cod_ra,nom_ra,cod_cm,nom_cm,RFU3000,RFU3001,POSTE_3171,RF35010601,POSTE_3163,POSTE_9615,RF01010601,RF31010601,RF01010103,POSTE_9600,RF01010104,POSTE_224b,POSTE_5428,RF31010402,RF01010201,POSTE_9641,RF01010525,RF31010501,POSTE_3181,RF35021001,POSTE_1443,POSTE_1508,POSTE_8978,POSTE_8958,POSTE_8938,RF05021002,RF06010101,POSTE_3047,RF12010101,POSTE_6805,PRN0300,POSTE_6827,POSTE_6833,PRN0200,PRN0100,POSTE_6825,PRC0300,PRC0301,PRC3100,PRC3102,PRC3101,PRC3103,PRC4300,PRC4302,PRC4301,PRC3200,PRC3202,PRC3201,PRC3203,PRC4400,PRC4402,PRC4401,PRC2700,PRC3500,PRC3600,PRC2800,PRC2900,PRC3700,PRC2500,PRC2100,PRC3800,PRC0100,PRC0102,PRC0101,PRC3000,PRC3002,PRC3001,PRC3003,PRC4500,PRC4502,PRC4501,PRC0200,PRC3900,PRC4000,PRC4001,PRC4200,PRC4202,PRC4201,IND0201,IND0401 
2018,2017,87080,La Reine,M,347,1 @ 1 999,AR870,Abitibi-Ouest,08,Abitibi-Témiscamingue,,,16006785.900000,,857221.000000,,189595.000000,,807033.000000,,116592.000000,,73003.000000,,41516.000000,,860.000000,,289053.000000,,774735.000000,,23654.000000,,,,,8173.000000,1519610.000000,,254130.000000,,,,,,,,0.045800,,1686.000000,,,,4007.000000,,,524.000000,,,,1036.000000,,,0.234900,0.144500,0.090500,0.001100,0.358200,0.405800,0.314900,0.615200,0.046600,0.001500,,,54.000000,,,,129.000000,,,0.012100,,1.134100,,746.000000,,,106.000000,292.000000
2018,2017,87085,Dupuy,M,977,1 @ 1 999,AR870,Abitibi-Ouest,08,Abitibi-Témiscamingue,,,47966743.200000,,1694638.000000,,732849.000000,,1672196.000000,,496009.000000,,236840.000000,,23464.000000,,7921.000000,,557768.000000,,1651005.000000,,847632.000000,,,,,316646.000000,5970401.000000,1473127.000000,94855.000000,,,,,,,,0.033900,,2205.000000,,,,3759.000000,,,1171.000000,,,,1692.000000,,,0.438300,0.296600,0.141600,0.004700,0.333600,0.223500,0.056700,0.525400,0.009900,0.017700,,,1149.000000,,,,1958.000000,,,0.195800,0.246700,1.517300,,1576.000000,,,141.000000,216.000000
2018,2017,87090,La Sarre,V,7461,2 000 @ 9 999,AR870,Abitibi-Ouest,08,Abitibi-Témiscamingue,,,574276306.800000,,13585664.000000,,8696934.000000,,13461883.000000,,6720046.000000,,1976888.000000,,104444.000000,,618542.000000,,1658787.000000,,14091960.000000,,9233503.000000,,,,,1036544.000000,41435678.000000,9364448.000000,2401418.000000,,,,,,,,0.024400,,3928.000000,,,,3460.000000,,,2536.000000,,,,2151.000000,,,0.646000,0.499200,0.146900,0.045900,0.123200,0.184800,0.178400,0.448000,0.011000,0.016100,,,2593.000000,,,,2284.000000,,,0.080900,0.226000,1.504900,,1711.000000,,,145.000000,176.000000
2018,2017,87095,Chazel,M,299,1 @ 1 999,AR870,Abitibi-Ouest,08,Abitibi-Témiscamingue,,,15202412.000000,,649952.000000,,178248.000000,,610996.000000,,122043.000000,,56205.000000,,,,5667.000000,,145450.000000,,684441.000000,,109435.000000,,,,,8137.000000,2241013.000000,83665.000000,445116.000000,,,,,,,,0.045000,,2360.000000,,,,4387.000000,,,696.000000,,,,1143.000000,,,0.291700,0.199700,0.092000,0.009300,0.238100,0.460900,0.728500,0.608700,0.059600,0.007200,,,377.000000,,,,702.000000,,,0.013100,0.037300,1.167000,,989.000000,,,109.000000,287.000000
2018,2017,87100,Authier-Nord,M,280,1 @ 1 999,AR870,Abitibi-Ouest,08,Abitibi-Témiscamingue,,,13451280.200000,,461153.000000,,124396.000000,,460807.000000,,74565.000000,,49831.000000,,,,24886.000000,,241215.000000,,477747.000000,,191578.000000,,,,,37691.000000,2597803.000000,170455.000000,437608.000000,,,,,,,,0.035500,,1479.000000,,,,2669.000000,,,413.000000,,,,695.000000,,,0.270000,0.161800,0.108100,0.054000,0.523500,0.152600,0.949700,0.676500,0.011300,0.014200,,,593.000000,,,,1070.000000,,,0.087500,0.065600,0.915300,,606.000000,,,85.000000,226.000000
2018,2017,87105,Val-Saint-Gilles,M,174,1 @ 1 999,AR870,Abitibi-Ouest,08,Abitibi-Témiscamingue,,,7473213.000000,,1155492.000000,,108221.000000,,865384.000000,,72288.000000,,35933.000000,,,,9563.000000,,192182.000000,,790712.000000,,104351.000000,,,,,19190.000000,1743737.000000,81582.000000,365933.000000,,,,,,,,0.105800,,5453.000000,,,,9194.000000,,,887.000000,,,,1258.000000,,,0.125100,0.083500,0.041500,0.011100,0.222100,0.641800,0.422900,0.676000,0.178200,0.014000,,,720.000000,,,,1213.000000,,,0.025800,0.046800,1.418300,,1234.000000,,,132.000000,674.000000
2018,2017,87110,Clermont,CT,510,1 @ 1 999,AR870,Abitibi-Ouest,08,Abitibi-Témiscamingue,,,35265655.250000,,698448.000000,,192176.000000,,679134.000000,,139352.000000,,52824.000000,,,,10700.000000,,189516.000000,,736491.000000,,54695.000000,,,,,425.000000,2212734.000000,,834117.000000,,,,,,,,0.020900,,1964.000000,,,,3108.000000,,,584.000000,,,,811.000000,,,0.283000,0.205200,0.077800,0.015800,0.279100,0.422200,1.228200,0.687900,0.056100,0.001600,,,146.000000,,,,231.000000,,,0.000600,,0.549800,,801.000000,,,51.000000,133.000000
2018,2017,87115,Normétal,M,810,1 @ 1 999,AR870,Abitibi-Ouest,08,Abitibi-Témiscamingue,,,19916378.500000,,1287323.000000,,422970.000000,,1212311.000000,,279513.000000,,143457.000000,,82598.000000,,38453.000000,,579018.000000,,1058263.000000,,163033.000000,,,,,74479.000000,3594818.000000,327000.000000,683269.000000,,,,,,,,0.049000,,1790.000000,,,,2222.000000,,,912.000000,,,,963.000000,,,0.348900,0.230600,0.118300,0.031700,0.477600,0.141800,0.563600,0.586300,0.017000,0.008200,,,299.000000,,,,371.000000,,,0.088100,0.091000,2.201800,,951.000000,,,205.000000,312.000000
2018,2017,87120,Saint-Lambert,P,213,1 @ 1 999,AR870,Abitibi-Ouest,08,Abitibi-Témiscamingue,,,6875050.000000,,600986.000000,,136076.000000,,425950.000000,,53077.000000,,82999.000000,,,,8558.000000,,200350.000000,,415371.000000,,364280.000000,,,,,86743.000000,4031728.000000,1045480.000000,417717.000000,,,,,,,,0.060400,,2415.000000,,,,4238.000000,,,895.000000,,,,1389.000000,,,0.319500,0.124600,0.194900,0.020100,0.470400,0.190100,0.980700,0.787500,0.033400,0.053000,,,2118.000000,,,,3717.000000,,,0.234100,0.259300,1.941000,,1319.000000,,,181.000000,385.000000
2018,2017,88005,Champneuf,M,130,1 @ 1 999,AR880,Abitibi,08,Abitibi-Témiscamingue,,,3865075.000000,,320607.000000,,97512.000000,,280905.000000,,83267.000000,,14245.000000,,,,20002.000000,,139788.000000,,319591.000000,,0.000000,,,,,9472.000000,806717.000000,21437.000000,143079.000000,,,,,,,,0.082700,,2145.000000,,,,5073.000000,,,728.000000,,,,1548.000000,,,0.347100,0.296400,0.050700,0.071200,0.497600,0.084000,0.509400,0.445400,0.029200,0.000000,,,0.000000,,,,0.000000,,,0.036200,0.026600,2.396500,,1318.000000,,,223.000000,527.000000
2018,2017,88010,Rochebaucourt,M,159,1 @ 1 999,AR880,Abitibi,08,Abitibi-Témiscamingue,,,5769233.600000,,412378.000000,,90246.000000,,335579.000000,,68454.000000,,21792.000000,,,,15166.000000,,198273.000000,,445534.000000,,,,,,,310.000000,717689.000000,,155703.000000,,,,,,,,0.077200,,2636.000000,,,,5063.000000,,,606.000000,,,,1026.000000,,,0.268900,0.204000,0.064900,0.045200,0.590800,0.095000,0.464000,0.434800,0.065700,,,,,,,,,,,0.000800,,1.536000,,722.000000,,,143.000000,492.000000
2018,2017,88015,La Morandière,M,232,1 @ 1 999,AR880,Abitibi,08,Abitibi-Témiscamingue,,,11594509.150000,,698207.000000,,119908.000000,,640053.000000,,86785.000000,,33123.000000,,4270.000000,,26356.000000,,421948.000000,,767198.000000,,,,,,,6231.000000,898567.000000,,82238.000000,,,,,,,,0.065800,,2125.000000,,,,5914.000000,,,377.000000,,,,930.000000,,,0.187300,0.135600,0.051800,0.041200,0.659200,0.112200,0.128500,0.438500,0.053100,,,,,,,,,,,0.009300,,1.068500,,644.000000,,,100.000000,419.000000
2018,2017,88022,Barraute,M,1957,1 @ 1 999,AR880,Abitibi,08,Abitibi-Témiscamingue,,,133724745.000000,,4059597.000000,,1755804.000000,,2621617.000000,,1347260.000000,,408544.000000,,45420.000000,,95579.000000,,435314.000000,,3114448.000000,,2648289.000000,,,,,514973.000000,14956521.000000,2031355.000000,-54983.000000,,,,,,,,0.023000,,1950.000000,,,,2619.000000,,,1209.000000,,,,1498.000000,,,0.669700,0.513900,0.155800,0.036500,0.166000,0.127800,-0.021000,0.541000,0.118700,0.019800,,,1683.000000,,,,2260.000000,,,0.186400,0.135800,1.326400,,1372.000000,,,124.000000,146.000000
2018,2017,88030,La Corne,M,733,1 @ 1 999,AR880,Abitibi,08,Abitibi-Témiscamingue,,,84192330.000000,,2435654.000000,,978172.000000,,1994159.000000,,817574.000000,,160598.000000,,6614.000000,,20575.000000,,805752.000000,,1413001.000000,,114312.000000,,,,,80476.000000,4238645.000000,155000.000000,1419063.000000,,,,,,,,0.016700,,1878.000000,,,,2912.000000,,,1443.000000,,,,2025.000000,,,0.490500,0.410000,0.080500,0.010300,0.404100,0.095100,0.711600,0.520800,0.125600,0.001400,,,153.000000,,,,237.000000,,,0.064100,0.036600,0.932400,,1216.000000,,,87.000000,106.000000
2018,2017,88035,Landrienne,CT,971,1 @ 1 999,AR880,Abitibi,08,Abitibi-Témiscamingue,,,67079057.800000,,1844278.000000,,1170247.000000,,1602728.000000,,1098786.000000,,71461.000000,,67089.000000,,29975.000000,,268321.000000,,1649282.000000,,3120830.000000,,,,,703568.000000,15174431.000000,5499000.000000,385171.000000,,,,,,,,0.023600,,2480.000000,,,,3310.000000,,,2093.000000,,,,2448.000000,,,0.730200,0.685600,0.044600,0.018700,0.167400,0.083700,0.240300,0.716300,0.038900,0.046500,,,4892.000000,,,,6529.000000,,,0.402900,0.362400,1.577600,,2097.000000,,,147.000000,150.000000
2018,2017,88040,Saint-Marc-de-Figuery,P,861,1 @ 1 999,AR880,Abitibi,08,Abitibi-Témiscamingue,,,79139547.000000,,1800522.000000,,888982.000000,,1086785.000000,,778246.000000,,110736.000000,,1947.000000,,3812.000000,,111881.000000,,1210396.000000,,1452088.000000,,,,,139011.000000,7591834.000000,1232700.000000,146620.000000,,,,,,,,0.015300,,2045.000000,,,,2955.000000,,,1551.000000,,,,2174.000000,,,0.818000,0.716100,0.101900,0.003500,0.102900,0.075600,0.134900,0.659600,0.122100,0.018300,,,2457.000000,,,,3550.000000,,,0.141700,0.162400,1.074500,,2028.000000,,,100.000000,97.000000
2018,2017,88045,La Motte,M,459,1 @ 1 999,AR880,Abitibi,08,Abitibi-Témiscamingue,,,39842793.100000,,973366.000000,,377428.000000,,737717.000000,,276365.000000,,101063.000000,,2295.000000,,8495.000000,,265607.000000,,793969.000000,,59700.000000,,,,,17792.000000,1385435.000000,59700.000000,26223.000000,,,,,,,,0.019900,,1837.000000,,,,2858.000000,,,944.000000,,,,1363.000000,,,0.511600,0.374600,0.137000,0.011500,0.360000,0.116800,0.035500,0.476100,0.110500,0.001500,,,139.000000,,,,216.000000,,,0.027500,0.043100,0.901600,,1248.000000,,,84.000000,127.000000
2018,2017,88050,Saint-Mathieu-d'Harricana,M,722,1 @ 1 999,AR880,Abitibi,08,Abitibi-Témiscamingue,,,86003266.200000,,1379050.000000,,814225.000000,,1327917.000000,,697716.000000,,116509.000000,,,,7464.000000,,152721.000000,,1325928.000000,,143834.000000,,,,,,3130182.000000,,171438.000000,,,,,,,,0.015400,,2690.000000,,,,3693.000000,,,1725.000000,,,,2268.000000,,,0.613200,0.525400,0.087700,0.005600,0.115000,0.266200,0.129100,0.636900,0.019900,0.001700,,,292.000000,,,,401.000000,,,,,0.750200,,1559.000000,,,70.000000,98.000000
2018,2017,88055,Amos,V,12818,10 000 @ 24 999,AR880,Abitibi,08,Abitibi-Témiscamingue,,,1124652210.500000,,41499211.000000,,18682584.000000,,37436194.000000,,14797267.000000,,3858044.000000,,1227938.000000,,3192673.000000,,1144587.000000,,37649056.000000,,32174391.000000,,,,,5253451.000000,121135155.000000,35444690.000000,1838190.000000,9103000.000000,,8355356.000000,53750.000000,53750.000000,,901676.000000,0.032400,,6542.000000,,,,5415.000000,,,3714.000000,,,,2778.000000,,,0.498300,0.395300,0.103100,0.085300,0.030600,0.385800,0.049100,0.490100,0.073800,0.028600,,,5779.000000,,,,4784.000000,,,0.147900,0.292600,1.483300,,1979.000000,,,136.000000,216.000000
2018,2017,88060,Saint-Félix-de-Dalquier,M,915,1 @ 1 999,AR880,Abitibi,08,Abitibi-Témiscamingue,,,67651369.800000,,1614992.000000,,948454.000000,,1295409.000000,,699850.000000,,248604.000000,,142603.000000,,9338.000000,,121478.000000,,1591359.000000,,1999740.000000,,,,,214780.000000,5544663.000000,1704154.000000,-86364.000000,,,,,,,,0.021400,,2460.000000,,,,3308.000000,,,1700.000000,,,,2165.000000,,,0.732200,0.540300,0.191900,0.007200,0.093800,0.166900,-0.066700,0.535800,0.185900,0.029600,,,3395.000000,,,,4566.000000,,,0.172600,0.307400,1.349500,,2069.000000,,,126.000000,136.000000
2018,2017,88065,Saint-Dominique-du-Rosaire,M,454,1 @ 1 999,AR880,Abitibi,08,Abitibi-Témiscamingue,,,29328401.700000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,
2018,2017,88070,Berry,M,592,1 @ 1 999,AR880,Abitibi,08,Abitibi-Témiscamingue,,,35336589.300000,,2041217.000000,,434755.000000,,1827819.000000,,362542.000000,,72213.000000,,,,36656.000000,,361430.000000,,1806427.000000,,64819.000000,,,,,23515.000000,4589637.000000,64819.000000,528456.000000,,,,,,,,0.051100,,3339.000000,,,,5425.000000,,,887.000000,,,,1306.000000,,,0.237900,0.198300,0.039500,0.020100,0.197700,0.544400,0.289100,0.417400,0.079600,0.001800,,,120.000000,,,,195.000000,,,0.014100,0.014100,1.212600,,1197.000000,,,113.000000,325.000000
2018,2017,88075,Trécesson,CT,1165,1 @ 1 999,AR880,Abitibi,08,Abitibi-Témiscamingue,,,107658659.100000,,2084462.000000,,1127331.000000,,1470337.000000,,953260.000000,,174071.000000,,27577.000000,,38103.000000,,193328.000000,,1419382.000000,,225700.000000,,,,,85612.000000,3661447.000000,258700.000000,295938.000000,,,,,,,,0.012900,,1622.000000,,,,2259.000000,,,1404.000000,,,,1830.000000,,,0.766700,0.648300,0.118400,0.025900,0.131500,0.075900,0.201300,0.481500,0.118200,0.002100,,,263.000000,,,,366.000000,,,0.068300,0.070700,1.030800,,1804.000000,,,96.000000,82.000000
2018,2017,88080,Launay,CT,227,1 @ 1 999,AR880,Abitibi,08,Abitibi-Témiscamingue,,,13262516.900000,,552627.000000,,199308.000000,,486384.000000,,165779.000000,,33529.000000,,,,22495.000000,,116620.000000,,607344.000000,,106899.000000,,,,,25210.000000,1423960.000000,128165.000000,11407.000000,,,,,,,,0.045800,,2499.000000,,,,4859.000000,,,940.000000,,,,1594.000000,,,0.409800,0.340800,0.068900,0.046200,0.239800,0.304200,0.023500,0.441900,0.024200,0.008100,,,440.000000,,,,855.000000,,,0.049400,0.090000,1.434400,,1379.000000,,,134.000000,292.000000
2018,2017,88085,Sainte-Gertrude-Manneville,M,801,1 @ 1 999,AR880,Abitibi,08,Abitibi-Témiscamingue,,,50106667.500000,,934291.000000,,440778.000000,,807906.000000,,367502.000000,,73276.000000,,,,20825.000000,,282148.000000,,982524.000000,,206753.000000,,,,,42751.000000,2478074.000000,206753.000000,69906.000000,,,,,,,,0.019600,,1816.000000,,,,2831.000000,,,880.000000,,,,1270.000000,,,0.545600,0.454900,0.090700,0.025800,0.349200,0.079400,0.086500,0.568500,0.046200,0.004100,,,382.000000,,,,596.000000,,,0.051500,0.083400,0.871200,,1240.000000,,,81.000000,125.000000
2018,2017,88090,Preissac,M,822,1 @ 1 999,AR880,Abitibi,08,Abitibi-Témiscamingue,,,144394785.300000,,2280623.000000,,1870031.000000,,2240373.000000,,1860181.000000,,9850.000000,,5424.000000,,25886.000000,,108257.000000,,2257586.000000,,750400.000000,,,,,1819.000000,5627690.000000,750400.000000,453749.000000,,,,,,,,0.015600,,2189.000000,,,,3986.000000,,,2024.000000,,,,3310.000000,,,0.834700,0.830300,0.004400,0.011600,0.048300,0.105400,0.202500,0.492700,0.083100,0.005200,,,729.000000,,,,1328.000000,,,0.001000,0.133300,0.781300,,1358.000000,,,73.000000,99.000000
2018,2017,89008,Val-d'Or,V,32897,25 000 @ 99 999,AR890,La Vallée-de-l'Or,08,Abitibi-Témiscamingue,,,3194229097.500000,,54870996.000000,,41648311.000000,,54135156.000000,,29136105.000000,,12512206.000000,,,,1888873.000000,,3353353.000000,,52588872.000000,,68559950.000000,,,,,12754664.000000,176927487.000000,57009473.000000,988071.000000,,,,,,,,0.016500,,3375.000000,,,,2973.000000,,,3043.000000,,,,2354.000000,,,0.769300,0.538200,0.231100,0.034900,0.061900,0.133800,0.018300,0.544000,0.046200,0.021500,,,4400.000000,,,,3876.000000,,,0.228100,0.322200,1.179100,,1857.000000,,,111.000000,101.000000
2018,2017,89010,Rivière-Héva,M,1600,1 @ 1 999,AR890,La Vallée-de-l'Or,08,Abitibi-Témiscamingue,,,133938163.500000,,1939189.000000,,1453062.000000,,1841485.000000,,822916.000000,,630146.000000,,25790.000000,,16280.000000,,173855.000000,,1994746.000000,,1975781.000000,,,,,324548.000000,7269743.000000,2333700.000000,434548.000000,,,,,,,,0.014700,,1492.000000,,,,2524.000000,,,1267.000000,,,,1863.000000,,,0.789100,0.446900,0.342200,0.008800,0.094400,0.107700,0.236000,0.627300,0.023900,0.014800,,,1497.000000,,,,2533.000000,,,0.174200,0.321000,1.066600,,1767.000000,,,99.000000,94.000000
2018,2017,89015,Malartic,V,3275,2 000 @ 9 999,AR890,La Vallée-de-l'Or,08,Abitibi-Témiscamingue,,,308808575.000000,,9265904.000000,,7066461.000000,,9265904.000000,,5347185.000000,,1719276.000000,,62850.000000,,697954.000000,,132341.000000,,9853135.000000,,27261795.000000,,,,,3075751.000000,62937165.000000,19533192.000000,975023.000000,,,,,,,,0.031700,,6353.000000,,,,5332.000000,,,5933.000000,,,,3849.000000,,,0.762600,0.577100,0.185500,0.075300,0.014300,0.147800,0.105200,0.629100,0.093600,0.088300,,,17691.000000,,,,14848.000000,,,0.307500,0.310400,1.640400,,1685.000000,,,158.000000,228.000000
2018,2017,89040,Senneterre,V,2885,2 000 @ 9 999,AR890,La Vallée-de-l'Or,08,Abitibi-Témiscamingue,,,187742189.250000,,7156983.000000,,4123204.000000,,7131799.000000,,2431833.000000,,1691371.000000,,403135.000000,,630884.000000,,1335480.000000,,7541242.000000,,8419456.000000,,,,,1018908.000000,29072230.000000,7705536.000000,1558485.000000,,,,,,,,0.038000,,1798.000000,,,,2999.000000,,,1177.000000,,,,1732.000000,,,0.578100,0.341000,0.237200,0.088500,0.187300,0.146100,0.218500,0.464700,0.012200,0.044800,,,2121.000000,,,,3538.000000,,,0.159700,0.265000,2.150100,,1269.000000,,,208.000000,273.000000
2018,2017,89045,Senneterre,P,1188,1 @ 1 999,AR890,La Vallée-de-l'Or,08,Abitibi-Témiscamingue,,,83255512.000000,,1457595.000000,,906415.000000,,1457595.000000,,715707.000000,,190708.000000,,,,33477.000000,,425105.000000,,1334571.000000,,514656.000000,,,,,35976.000000,1612317.000000,69800.000000,554029.000000,,,,,,,,0.016000,,1112.000000,,,,1828.000000,,,838.000000,,,,1242.000000,,,0.621900,0.491000,0.130800,0.023000,0.291600,0.063500,0.380100,0.646500,0.020600,0.006200,,,429.000000,,,,705.000000,,,0.027300,0.043300,1.073300,,1191.000000,,,100.000000,102.000000
2018,2017,89050,Belcourt,M,233,1 @ 1 999,AR890,La Vallée-de-l'Or,08,Abitibi-Témiscamingue,,,8864250.000000,,412578.000000,,126613.000000,,383885.000000,,90611.000000,,36002.000000,,,,36680.000000,,202529.000000,,400147.000000,,87343.000000,,,,,735.000000,833303.000000,,118851.000000,,,,,,,,0.045100,,1198.000000,,,,3009.000000,,,416.000000,,,,952.000000,,,0.329800,0.236000,0.093800,0.095500,0.527600,0.047100,0.309600,0.545000,0.038100,0.009900,,,262.000000,,,,657.000000,,,0.002000,,1.401600,,753.000000,,,131.000000,287.000000
2018,2017,90012,La Tuque,V,10814,10 000 @ 24 999,AR901,Hors MRC - La Tuque,04,Mauricie,,,985216350.000000,,31158300.000000,,18981809.000000,18915501.000000,30373397.000000,,14013207.000000,14013207.000000,4968602.000000,4902294.000000,41150.000000,,1577867.000000,1334204.000000,6167647.000000,,33049949.000000,,,43056759.000000,43339223.000000,3032450.000000,40306773.000000,5742342.000000,98506161.000000,48862596.000000,1062107.000000,,,,,,,,0.033100,,2805.000000,,,,2745.000000,,,1790.000000,,,,1599.000000,,,0.624900,0.461400,0.163600,0.051900,0.203100,0.120000,0.035000,0.458400,0.029800,0.043700,,,3705.000000,,,,3626.000000,,,0.178200,0.496000,1.755200,1.755200,1177.000000,0.000000,1177.000000,161.000000,221.000000
2018,2017,90017,La Bostonnais,M,544,1 @ 1 999,AR901,Hors MRC - La Tuque,04,Mauricie,,,45430902.000000,,823574.000000,,617665.000000,,823574.000000,,562334.000000,,55331.000000,,,,22143.000000,,149567.000000,,909623.000000,,236176.000000,,,,,24373.000000,1922103.000000,108274.000000,131345.000000,,,,,,,,0.020000,,1467.000000,,,,2082.000000,,,1036.000000,,,,1413.000000,,,0.750000,0.682800,0.067200,0.026900,0.181600,0.041500,0.159500,0.660000,0.039200,0.005200,,,381.000000,,,,540.000000,,,0.028400,0.056300,1.185900,1.185900,1015.000000,0.000000,1015.000000,110.000000,127.000000
2018,2017,90027,Lac-Édouard,M,175,1 @ 1 999,AR901,Hors MRC - La Tuque,04,Mauricie,,,54925101.000000,,785689.000000,,605816.000000,,725538.000000,,495209.000000,,110607.000000,,1800.000000,,41755.000000,,30389.000000,,776041.000000,,200362.000000,,,,,30868.000000,1848059.000000,45800.000000,40220.000000,,,,,,,,0.014100,,932.000000,,,,1208.000000,,,764.000000,,,,945.000000,,,0.835000,0.682500,0.152400,0.057600,0.041900,0.065600,0.055400,0.579200,0.028400,0.003600,,,241.000000,,,,313.000000,,,0.042800,0.024800,1.040700,1.040700,943.000000,0.000000,943.000000,97.000000,90.000000
2018,2017,91005,Lac-Bouchette,M,1166,1 @ 1 999,AR910,Le Domaine-du-Roy,02,Saguenay--Lac-Saint-Jean,,,111768670.000000,,2617928.000000,,1523760.000000,,2259843.000000,,1065518.000000,,458242.000000,,40974.000000,,14591.000000,,395399.000000,,2265683.000000,,2034932.000000,,,,,81839.000000,11043068.000000,1118348.000000,881639.000000,,,,,,1132826.000000,,0.019900,,1178.000000,,,,1643.000000,,,841.000000,,,,1125.000000,,,0.674300,0.471500,0.202800,0.006500,0.175000,0.144300,0.390100,0.548600,0.038800,0.018200,,,1078.000000,,,,1503.000000,,,0.043300,0.101300,1.267800,,850.000000,,,118.000000,127.000000
2018,2017,91010,Saint-André-du-Lac-Saint-Jean,VL,491,1 @ 1 999,AR910,Le Domaine-du-Roy,02,Saguenay--Lac-Saint-Jean,,,36353250.000000,,865351.000000,,581438.000000,,845351.000000,,465281.000000,,116157.000000,,,,41019.000000,,160365.000000,,879004.000000,,704708.000000,,,,,26556.000000,3972744.000000,197003.000000,925212.000000,,,,,,,,0.024200,,1700.000000,,,,2696.000000,,,1240.000000,,,,1784.000000,,,0.687800,0.550400,0.137400,0.048500,0.189700,0.074000,1.094500,0.645800,0.008300,0.019400,,,1363.000000,,,,2162.000000,,,0.033500,0.049600,1.563800,,1167.000000,,,146.000000,154.000000
2018,2017,91015,Saint-François-de-Sales,M,636,1 @ 1 999,AR910,Le Domaine-du-Roy,02,Saguenay--Lac-Saint-Jean,,,42096585.000000,,1766649.000000,,815044.000000,,1404024.000000,,568153.000000,,246891.000000,,,,43179.000000,,353231.000000,,1444521.000000,,1160098.000000,,,,,209593.000000,7434427.000000,871576.000000,496138.000000,,,,,,,,0.034300,,2084.000000,,,,2794.000000,,,1262.000000,,,,1576.000000,,,0.580500,0.404700,0.175800,0.030800,0.251600,0.137200,0.353400,0.566300,0.043400,0.027600,,,1674.000000,,,,2244.000000,,,0.152900,0.117200,1.916800,,1228.000000,,,179.000000,218.000000
2018,2017,91020,Chambord,M,1762,1 @ 1 999,AR910,Le Domaine-du-Roy,02,Saguenay--Lac-Saint-Jean,,,210696630.000000,,4006367.000000,,3160682.000000,,3616573.000000,,2631987.000000,,528695.000000,,34788.000000,,37110.000000,,31485.000000,,3832852.000000,,11379783.000000,,,,,756915.000000,17104959.000000,7857677.000000,625902.000000,,,,,,,,0.018000,,2288.000000,,,,2772.000000,,,2022.000000,,,,2307.000000,,,0.873900,0.727800,0.146200,0.010300,0.008700,0.107100,0.173100,0.542000,0.058100,0.054000,,,6855.000000,,,,8306.000000,,,0.198800,0.459400,1.323000,,1749.000000,,,123.000000,115.000000
2018,2017,91025,Roberval,V,10045,10 000 @ 24 999,AR910,Le Domaine-du-Roy,02,Saguenay--Lac-Saint-Jean,,,876200370.000000,,24111595.000000,,12135978.000000,,17784333.000000,,9200388.000000,,2935590.000000,,486052.000000,,3891187.000000,,467543.000000,,18929764.000000,,22365952.000000,,,,,2034890.000000,98532937.000000,18071279.000000,5115946.000000,,,,,,,,0.021000,,4088.000000,,,,3357.000000,,,2818.000000,,,,2209.000000,,,0.682400,0.517300,0.165100,0.218800,0.026300,0.072500,0.287700,0.568300,0.079300,0.025500,,,4957.000000,,,,4071.000000,,,0.119700,0.183400,1.411400,,1603.000000,,,130.000000,140.000000
2018,2017,91030,Sainte-Hedwidge,M,867,1 @ 1 999,AR910,Le Domaine-du-Roy,02,Saguenay--Lac-Saint-Jean,,,59156962.500000,,1499718.000000,,785616.000000,,1149095.000000,,571618.000000,,213998.000000,,11659.000000,,126241.000000,,193190.000000,,1272570.000000,,988989.000000,,,,,44677.000000,3588963.000000,166385.000000,455305.000000,,,,,,,,0.021300,,1470.000000,,,,1801.000000,,,955.000000,,,,1122.000000,,,0.683700,0.497500,0.186200,0.109900,0.168100,0.038300,0.396200,0.381300,0.047500,0.016700,,,1153.000000,,,,1413.000000,,,0.044100,0.046400,1.267800,,1070.000000,,,118.000000,136.000000
2018,2017,91035,Saint-Prime,M,2815,2 000 @ 9 999,AR910,Le Domaine-du-Roy,02,Saguenay--Lac-Saint-Jean,,,211176975.700000,,5016305.000000,,3786263.000000,,4986029.000000,,2832791.000000,,953472.000000,,128376.000000,,61323.000000,,525487.000000,,5109706.000000,,10065337.000000,,,,,1082652.000000,22255291.000000,8274062.000000,449812.000000,,,,,,,,0.023600,,2908.000000,,,,3481.000000,,,2378.000000,,,,2646.000000,,,0.759400,0.568100,0.191200,0.012300,0.105400,0.122900,0.090200,0.560000,0.035300,0.047700,,,5876.000000,,,,7034.000000,,,0.226400,0.371800,1.625600,,2066.000000,,,157.000000,170.000000
