cod_geo_n,an_profil,an_donnee,RFU3000,RFU3001,POSTE_3171,RF35010601,POSTE_3163,POSTE_9615,RF01010601,RF31010601,RF01010103,POSTE_9600,RF01010104,POSTE_224b,POSTE_5428,RF31010402,RF01010201,POSTE_9641,RF01010525,RF31010501,POSTE_3181,RF35021001,POSTE_1443,POSTE_1508,POSTE_8978,POSTE_8958,POSTE_8938,RF05021002,RF06010101,POSTE_3047,RF12010101,POSTE_6805,PRN0300,POSTE_6827,POSTE_6833,PRN0200,PRN0100,POSTE_6825,PRC0300,PRC0301,PRC3100,PRC3102,PRC3101,PRC3103,PRC3200,PRC3202,PRC3201,PRC3203,PRC2700,PRC3500,PRC3600,PRC2800,PRC2900,PRC3700,PRC2500,PRC2100,PRC3800,PRC0100,PRC0102,PRC0101,PRC3000,PRC3002,PRC3001,PRC3003,PRC0200,PRC3900,nom_mun,classe_population,designation,cod_mrc,nom_mrc,cod_ra,nom_ra,population 
76030,2016,2015,268111700,0,2979193,0,2198708,0,2735853,0,1907349,0,291359,0,6380,0,0,0,184607,0,2786309,0,691550,0,0,0,0,74194,5859345,402027,524825,0,0,0,0,0,0,0,0.0104,0,1321,0,0,0,1107,0,0,0,0.8037,0.6972,0.1065,0,0.0675,0.1289,0.1918,0.6127,0.0452,0.0026,0,0,329,0,0,0,0.0294,0.0686,Mille-Isles,1 @ 1 999,M,AR760,Argenteuil,15,Laurentides,1701
76035,2016,2015,257020600,0,2096389,0,1751782,0,2060218,0,1503769,0,248013,0,8030,0,6424,0,89261,0,1792994,0,491785,0,0,0,0,194439,6196151,258425,699873,0,0,0,0,0,0,0,0.0069,0,686,0,0,0,697,0,0,0,0.8503,0.7299,0.1204,0.0031,0.0433,0.1033,0.3397,0.6089,0.0549,0.0019,0,0,189,0,0,0,0.116,0.0417,Wentworth,1 @ 1 999,CT,AR760,Argenteuil,15,Laurentides,525
76043,2016,2015,733000749.7,0,11722239,0,8663897,0,12098064,0,6912753,0,1751144,0,96357,0,44270,0,493274,0,11440202,0,14774382,0,0,0,0,7435807,44966093,17608963,1207115,0,0,0,0,0,0,0,0.0155,0,1634,0,0,0,1406,0,0,0,0.7161,0.5714,0.1447,0.0037,0.0408,0.2394,0.0998,0.6132,0.0291,0.0202,0,0,2129,0,0,0,0.451,0.3916,Brownsburg-Chatham,2 000 @ 9 999,V,AR760,Argenteuil,15,Laurentides,7226
76052,2016,2015,387973309.89,0,5582607,0,4070495,0,5393153,0,3656151,0,414344,0,12742,0,69268,0,753525,0,5090014,0,2755377,0,0,0,0,445882,15778420,3084392,2087731,0,0,0,0,0,0,0,0.0131,0,1223,0,0,0,1010,0,0,0,0.7548,0.6779,0.0768,0.0128,0.1397,0.0927,0.3871,0.6911,0.0883,0.0071,0,0,664,0,0,0,0.0918,0.1955,Grenville-sur-la-Rouge,2 000 @ 9 999,M,AR760,Argenteuil,15,Laurentides,2749
76055,2016,2015,130151126.4,0,3414710,0,1816060,0,2359995,0,1380297,0,435763,0,10577,0,62039,0,167723,0,2594063,0,2018078,0,0,0,0,284707,12227575,1746737,793859,0,0,0,0,0,0,0,0.0198,0,3128,0,0,0,2308,0,0,0,0.7695,0.5849,0.1846,0.0263,0.0711,0.1331,0.3364,0.6316,0.1213,0.0155,0,0,2443,0,0,0,0.1239,0.1429,Grenville,1 @ 1 999,VL,AR760,Argenteuil,15,Laurentides,1674
76065,2016,2015,289687997.2,0,4190138,0,2253789,0,2678987,0,1955731,0,298058,0,3616,0,30859,0,280938,0,2357659,0,1323853,0,0,0,0,62512,8651508,2533409,701019,0,0,0,0,0,0,0,0.0081,0,800,0,0,0,783,0,0,0,0.8413,0.73,0.1113,0.0115,0.1049,0.0423,0.2617,0.7678,0.3135,0.0046,0,0,450,0,0,0,0.0287,0.2928,Harrington,1 @ 1 999,CT,AR760,Argenteuil,15,Laurentides,850
77011,2016,2015,291639915,0,3678681,0,3287337,0,3651906,0,2751461,0,535876,0,20139,0,0,0,60461,0,3545649,0,7123980,0,0,0,0,716638,10202528,6308968,486896,0,0,0,0,0,0,0,0.0121,0,3590,0,0,0,3649,0,0,0,0.9002,0.7534,0.1467,0,0.0166,0.0833,0.1333,0.7399,0.0122,0.0244,0,0,7255,0,0,0,0.2064,0.6184,Esterel,1 @ 1 999,V,AR770,Les Pays-d'en-Haut,15,Laurentides,204
77012,2016,2015,557120147.9,0,7865712,0,5809567,5792367,7570427,0,4603444,4603444,1206123,1188923,85799,0,21405,21405,270557,0,8251536,0,0,5591107,6475259,2573201,3902058,2044815,24902244,7878040,772438,0,0,0,0,0,0,0,0.0136,0,1704,0,0,0,1350,0,0,0,0.7674,0.6081,0.1593,0.0028,0.0357,0.194,0.102,0.5236,0.0208,0.01,0,0,1260,0,0,0,0.2462,0.3164,Sainte-Marguerite-du-Lac-Masson,2 000 @ 9 999,V,AR770,Les Pays-d'en-Haut,15,Laurentides,2845
77022,2016,2015,1851680030.8,0,26384749,0,21906011,0,26214319,0,17804911,0,3968670,0,820951,0,349741,0,824417,0,26935627,0,38654109,0,0,0,0,1029641,71912556,37605000,1937321,0,0,0,0,0,0,0,0.0141,0,2556,0,0,0,2194,0,0,0,0.8306,0.6792,0.1514,0.0133,0.0314,0.1246,0.0739,0.5128,0.0391,0.0209,0,0,3783,0,0,0,0.0467,0.5229,Sainte-Adele,10 000 @ 24 999,V,AR770,Les Pays-d'en-Haut,15,Laurentides,12627
77030,2016,2015,656477086.34,0,7181578,0,5748656,0,7105485,0,4299198,0,1449458,0,22940,0,46976,0,193416,0,6212004,0,3145960,0,0,0,0,795875,26635433,4497695,1612670,0,0,0,0,0,0,0,0.0094,0,2175,0,0,0,2070,0,0,0,0.809,0.6051,0.204,0.0066,0.0272,0.1571,0.227,0.6749,0.0552,0.0048,0,0,1105,0,0,0,0.1338,0.1689,Piedmont,2 000 @ 9 999,M,AR770,Les Pays-d'en-Haut,15,Laurentides,2978
77035,2016,2015,772795080,0,6595626,0,4776933,0,5198920,0,3675804,0,633495,0,14407,0,0,0,178371,0,5105479,0,1913824,0,0,0,0,252053,15699947,2799557,1127839,0,0,0,0,0,0,0,0.0066,0,1524,0,0,0,1451,0,0,0,0.8289,0.707,0.1219,0,0.0343,0.1368,0.2169,0.7817,0.1382,0.0025,0,0,573,0,0,0,0.0521,0.1783,Sainte-Anne-des-Lacs,2 000 @ 9 999,P,AR770,Les Pays-d'en-Haut,15,Laurentides,3599
77043,2016,2015,2251441132.3,0,22006309,0,17213804,0,21303678,0,14046912,0,3166892,0,714917,0,37772,0,611056,0,20987746,0,17554967,0,0,0,0,2060671,65389524,18652791,1869043,0,0,0,0,0,0,0,0.009,0,2346,0,0,0,2012,0,0,0,0.808,0.6594,0.1487,0.0018,0.0287,0.1615,0.0877,0.6583,0.0557,0.0078,0,0,2031,0,0,0,0.1087,0.2853,Saint-Sauveur,10 000 @ 24 999,V,AR770,Les Pays-d'en-Haut,15,Laurentides,10208
77050,2016,2015,856803630.65,0,9229272,0,7204095,0,8743595,0,6230144,0,973951,0,315966,0,42300,0,245563,0,8221078,0,9576409,0,0,0,0,995335,31144705,8483031,731419,0,0,0,0,0,0,0,0.0092,0,1783,0,0,0,1651,0,0,0,0.8239,0.7125,0.1114,0.0048,0.0281,0.1431,0.0837,0.7542,0.0687,0.0112,0,0,2160,0,0,0,0.1303,0.2724,Morin-Heights,2 000 @ 9 999,M,AR770,Les Pays-d'en-Haut,15,Laurentides,4074
77055,2016,2015,87945795,0,1231769,0,928854,0,1080281,0,804284,0,124570,0,101,0,83,0,32029,0,1019062,0,12791,0,0,0,0,345,1916871,0,193239,0,0,0,0,0,0,0,0.0116,0,1693,0,0,0,1574,0,0,0,0.8598,0.7445,0.1153,0.0001,0.0296,0.1104,0.1789,0.6347,0.1443,0.0001,0,0,21,0,0,0,0.0004,0,Lac-des-Seize-Iles,1 @ 1 999,M,AR770,Les Pays-d'en-Haut,15,Laurentides,205
77060,2016,2015,490430400,0,5215103,0,4199818,0,4634172,0,3205195,0,696509,0,68910,0,73167,0,268965,0,4934298,0,2031239,0,0,0,0,193238,11607420,1309993,-42896,0,0,0,0,0,0,0,0.0099,0,962,0,0,0,888,0,0,0,0.8419,0.6916,0.1503,0.0158,0.058,0.0842,-0.0093,0.697,0.123,0.0041,0,0,402,0,0,0,0.043,0.1129,Wentworth-Nord,1 @ 1 999,M,AR770,Les Pays-d'en-Haut,15,Laurentides,1473
77065,2016,2015,980414068.92,0,11868346,0,9781929,0,11725270,0,6944651,0,2837278,0,0,0,36612,0,594288,0,11594590,0,10542182,0,0,0,0,1330733,24159249,10342449,125263,0,0,0,0,0,0,0,0.0118,0,1292,0,0,0,1244,0,0,0,0.8343,0.5923,0.242,0.0031,0.0507,0.1119,0.0107,0.3437,0.0219,0.0108,0,0,1175,0,0,0,0.1185,0.4281,Saint-Adolphe-d'Howard,2 000 @ 9 999,M,AR770,Les Pays-d'en-Haut,15,Laurentides,3663
78005,2016,2015,438545662.3,0,6465150,0,5198998,0,6317310,0,4163622,0,1035376,0,29919,0,21610,0,603496,0,5748873,0,12402615,0,0,0,0,1681335,26344411,15135866,258693,0,0,0,0,0,0,0,0.013,0,1870,0,0,0,1738,0,0,0,0.823,0.6591,0.1639,0.0034,0.0955,0.0781,0.0409,0.7026,0.0174,0.0283,0,0,4054,0,0,0,0.2792,0.5745,Val-Morin,2 000 @ 9 999,M,AR780,Les Laurentides,15,Laurentides,2773
78010,2016,2015,627819753.1,0,9040843,0,6843508,0,8644856,0,5398870,0,1444638,0,73673,0,45524,0,419675,0,8096439,0,13839364,0,0,0,0,1119669,31293382,11829678,2007579,0,0,0,0,0,0,0,0.0128,0,1883,0,0,0,1640,0,0,0,0.7916,0.6245,0.1671,0.0053,0.0485,0.1546,0.2322,0.6039,0.1038,0.022,0,0,3248,0,0,0,0.1419,0.378,Val-David,2 000 @ 9 999,VL,AR780,Les Laurentides,15,Laurentides,4639
78015,2016,2015,230520386,0,2236271,0,1772818,0,2131027,0,1660596,0,112222,0,8988,0,29124,0,61979,0,2025641,0,646592,0,0,0,0,139206,5083701,595580,301016,0,0,0,0,0,0,0,0.0087,0,1430,0,0,0,1302,0,0,0,0.8319,0.7792,0.0527,0.0137,0.0291,0.1253,0.1413,0.6989,0.086,0.0028,0,0,459,0,0,0,0.0735,0.1172,Lantier,1 @ 1 999,M,AR780,Les Laurentides,15,Laurentides,838
78020,2016,2015,194399597.3,0,2941312,0,2059264,0,2658426,0,1782183,0,277081,0,3938,0,40122,0,275092,0,2801253,0,2593502,0,0,0,0,347399,8218344,2687257,-271467,0,0,0,0,0,0,0,0.0144,0,1085,0,0,0,856,0,0,0,0.7746,0.6704,0.1042,0.0151,0.1035,0.1068,-0.1021,0.6041,0.0578,0.0133,0,0,1006,0,0,0,0.1286,0.327,Sainte-Lucie-des-Laurentides,1 @ 1 999,M,AR780,Les Laurentides,15,Laurentides,1276
78032,2016,2015,1603594250.2,0,31533332,26681293,19818526,16603932,27990065,23142026,15396814,12236769,4421712,4367163,60646,0,1089769,826087,1864662,1688267,25772623,21374258.596,0,27865438,31644488,3779050,27865438,4425555,102515769,37670063,4954403,0,0,0,0,0,0,0,0.0133,0.0156,2232,388,2620,0,1908,317,2225,0,0.7081,0.5501,0.158,0.0389,0.0666,0.1864,0.177,0.6193,0.0788,0.0174,0,0.0194,2910,338,3248,0,0.1756,0.3675,Sainte-Agathe-des-Monts,10 000 @ 24 999,V,AR780,Les Laurentides,15,Laurentides,10582
78042,2016,2015,267007728,0,1611651,0,1174186,0,1369333,0,1105400,0,68786,0,3390,0,0,0,47938,0,1283272,0,1357735,0,0,0,0,99976,3471131,767011,138017,0,0,0,0,0,0,0,0.0048,0.0071,1600,774,2374,0,1490,582,2072,0,0.8575,0.8073,0.0502,0,0.035,0.1075,0.1008,0.7672,0.1059,0.0051,0,0.0071,1697,674,2371,0,0.0795,0.221,Ivry-sur-le-Lac,1 @ 1 999,M,AR780,Les Laurentides,15,Laurentides,444
78047,2016,2015,615294579,0,10631946,0,5413787,0,6736720,0,4080733,0,1333054,0,94982,0,42250,0,329046,0,6703923,0,7319010,0,0,0,0,1265885,22295150,7342213,994147,0,0,0,0,0,0,0,0.0107,0,1724,0,0,0,1452,0,0,0,0.8036,0.6057,0.1979,0.0063,0.0488,0.1413,0.1476,0.6932,0.1696,0.0119,0,0,1909,0,0,0,0.1876,0.3293,Saint-Faustin--Lac-Carre,2 000 @ 9 999,M,AR780,Les Laurentides,15,Laurentides,3583
78050,2016,2015,84866644,0,571280,0,461769,0,554697,0,461509,0,260,0,0,0,2836,0,10732,0,453860,0,3805,0,0,0,0,326,892102,0,289488,0,0,0,0,0,0,0,0.0053,0,1137,0,0,0,1297,0,0,0,0.8325,0.832,0.0005,0.0051,0.0193,0.1431,0.5219,0.781,0.3255,0,0,0,10,0,0,0,0.0008,0,Barkmere,1 @ 1 999,V,AR780,Les Laurentides,15,Laurentides,53
78055,2016,2015,129079600,0,1266109,0,747032,0,1069606,0,614403,0,132629,0,78125,0,23213,0,129039,0,1018942,0,226456,0,0,0,0,81295,3541214,435600,323540,0,0,0,0,0,0,0,0.0073,0,759,0,0,0,638,0,0,0,0.6984,0.5744,0.124,0.0217,0.1206,0.1592,0.3025,0.7326,0.0688,0.0018,0,0,183,0,0,0,0.0909,0.123,Montcalm,1 @ 1 999,M,AR780,Les Laurentides,15,Laurentides,663
78060,2016,2015,95654493.855,0,1171663,0,903890,0,1150815,0,800731,0,103159,0,48790,0,14537,0,96335,0,1086943,0,330199,0,0,0,0,49418,2171813,276107,217824,0,0,0,0,0,0,0,0.0109,0,1583,0,0,0,1453,0,0,0,0.7854,0.6958,0.0896,0.0126,0.0837,0.1182,0.1893,0.6466,0.0294,0.0035,0,0,503,0,0,0,0.0497,0.1271,Arundel,1 @ 1 999,CT,AR780,Les Laurentides,15,Laurentides,563
78065,2016,2015,108996344.18,0,1593361,0,945836,0,1402727,0,641545,0,304291,0,52143,0,52782,0,256559,0,1354006,0,1081065,0,0,0,0,163809,6337737,865100,614252,0,0,0,0,0,0,0,0.0119,0,1826,0,0,0,1379,0,0,0,0.6743,0.4574,0.2169,0.0376,0.1829,0.1052,0.4379,0.5846,0.0698,0.0099,0,0,1516,0,0,0,0.1434,0.1365,Huberdeau,1 @ 1 999,M,AR780,Les Laurentides,15,Laurentides,893
78070,2016,2015,338788222.08,0,3261249,0,2491714,0,3221666,0,1676481,0,815233,0,121885,0,61234,0,331945,0,3293703,0,1998417,0,0,0,0,313198,5716405,1883720,260139,0,0,0,0,0,0,0,0.0094,0,1118,0,0,0,947,0,0,0,0.7734,0.5204,0.253,0.019,0.103,0.1045,0.0807,0.6011,0.0088,0.0059,0,0,705,0,0,0,0.1056,0.3295,Amherst,1 @ 1 999,CT,AR780,Les Laurentides,15,Laurentides,1492
78075,2016,2015,106964500,0,1520158,0,1156675,0,1465252,0,792254,0,364421,0,9018,0,1587,0,87111,0,1556379,0,1076495,0,0,0,0,145643,5943520,1073302,218010,0,0,0,0,0,0,0,0.0145,0,1981,0,0,0,1557,0,0,0,0.7894,0.5407,0.2487,0.0011,0.0595,0.1501,0.1488,0.5585,0.0196,0.0101,0,0,1378,0,0,0,0.1059,0.1806,Brebeuf,1 @ 1 999,P,AR780,Les Laurentides,15,Laurentides,1053
78095,2016,2015,525491935,0,5545535,0,4057263,0,5244654,0,3529383,0,527880,0,4027,0,119654,0,197238,0,5029809,0,2690504,0,0,0,0,419431,12063290,2996356,1234249,0,0,0,0,0,0,0,0.0096,0,1251,0,0,0,1049,0,0,0,0.7736,0.6729,0.1007,0.0228,0.0376,0.166,0.2353,0.6286,0.0491,0.0051,0,0,670,0,0,0,0.0884,0.2484,Lac-Superieur,1 @ 1 999,M,AR780,Les Laurentides,15,Laurentides,1912
78100,2016,2015,210393248,0,3210295,0,2049591,0,2543372,0,1942642,0,106949,0,10389,0,43209,0,236691,0,2307164,0,1252074,0,0,0,0,358206,7278418,1321908,89386,0,0,0,0,0,0,0,0.0109,0,1041,0,0,0,956,0,0,0,0.8059,0.7638,0.0421,0.017,0.0931,0.0841,0.0351,0.7201,0.1179,0.006,0,0,567,0,0,0,0.1526,0.1816,Val-des-Lacs,1 @ 1 999,M,AR780,Les Laurentides,15,Laurentides,717
78102,2016,2015,3638089093.6,0,43696365,25421377,32211960,15532529,38674260,20424263,29347848,13015009,2864112,2517520,104260,932,296523,152042,852618,563950,40215217,20303581.914,0,25116711,37080013,11963302,25116711,3275348,169577235,40776649,14616588,0,0,0,0,0,0,0,0.0056,0.0108,1663,1552,3215,0,1304,1340,2644,0,0.8329,0.7588,0.0741,0.0077,0.022,0.1374,0.3779,0.6874,0.0777,0.0069,0,0.01,2058,937,2995,0,0.0929,0.2405,Mont-Tremblant,2 000 @ 9 999,V,AR780,Les Laurentides,15,Laurentides,9620
78115,2016,2015,295585600,0,4006153,0,2803880,0,3570853,0,2227570,0,576310,0,5201,0,48309,0,393598,0,3448651,0,3399427,0,0,0,0,543199,11824282,3435630,734245,0,0,0,0,0,0,0,0.0116,0,1616,0,0,0,1420,0,0,0,0.7852,0.6238,0.1614,0.0135,0.1102,0.091,0.2056,0.7711,0.0988,0.0115,0,0,1595,0,0,0,0.1576,0.2906,La Conception,1 @ 1 999,M,AR780,Les Laurentides,15,Laurentides,1301
78120,2016,2015,398882993.9,0,5568977,0,4217233,0,5364947,0,3345637,0,871596,0,40747,0,126605,0,242849,0,5422123,0,4171088,0,0,0,0,565598,18111100,5215438,1294211,0,0,0,0,0,0,0,0.0135,0,1806,0,0,0,1564,0,0,0,0.7861,0.6236,0.1625,0.0236,0.0453,0.1451,0.2412,0.5536,0.0353,0.0105,0,0,1400,0,0,0,0.115,0.288,Labelle,2 000 @ 9 999,M,AR780,Les Laurentides,15,Laurentides,2521
78127,2016,2015,165501900,0,430953,0,264412,0,430953,0,264412,0,0,0,4036,0,610,0,3533,0,428536,0,4894,0,0,0,0,47,1483995,0,171738,0,0,0,0,0,0,0,0.0026,0.0078,1310,2660,3970,0,864,2372,3236,0,0.6136,0.6136,0,0.0014,0.0082,0.3768,0.3985,0.9212,0.0714,0,0,0.0031,15,1607,1622,0,0.0001,0,Lac-Tremblant-Nord,1 @ 1 999,M,AR780,Les Laurentides,15,Laurentides,51
78130,2016,2015,378138495.6,0,4586430,0,3369693,0,4380421,0,2555968,0,813725,0,36848,0,89820,0,483678,0,4460626,0,1590997,0,0,0,0,325500,7443154,1786870,630820,0,0,0,0,0,0,0,0.0117,0,1597,0,0,0,1302,0,0,0,0.7693,0.5835,0.1858,0.0205,0.1104,0.0998,0.144,0.5037,0.1027,0.0042,0,0,574,0,0,0,0.0785,0.2401,La Minerve,1 @ 1 999,M,AR780,Les Laurentides,15,Laurentides,1144
79005,2016,2015,366266007.6,0,4113966,0,2769168,0,4013570,0,2239349,0,529819,0,12801,0,196560,0,328160,0,3797028,0,2524289,0,0,0,0,360321,10404236,2042196,1759623,0,0,0,0,0,0,0,0.0103,0,1264,0,0,0,984,0,0,0,0.69,0.5579,0.132,0.049,0.0818,0.1793,0.4384,0.6722,0.0807,0.0069,0,0,843,0,0,0,0.0988,0.1963,Notre-Dame-du-Laus,1 @ 1 999,M,AR790,Antoine-Labelle,15,Laurentides,1595
79010,2016,2015,160868570.8,0,2692359,0,1324445,0,2249966,0,1047683,0,276762,0,2084,0,96429,0,576166,0,1989023,0,1731953,0,0,0,0,376917,6948480,2992352,802929,0,0,0,0,0,0,0,0.0124,0,1476,0,0,0,1022,0,0,0,0.5887,0.4656,0.123,0.0429,0.2561,0.1124,0.3569,0.7515,0.0423,0.0108,0,0,1287,0,0,0,0.1882,0.4306,Notre-Dame-de-Pontmain,1 @ 1 999,M,AR790,Antoine-Labelle,15,Laurentides,726
79015,2016,2015,109119200,0,1371902,0,952241,0,1297120,0,776809,0,175432,0,6011,0,24515,0,157169,0,1328398,0,348526,0,0,0,0,73607,2671171,251351,661142,0,0,0,0,0,0,0,0.0121,0,1713,0,0,0,1308,0,0,0,0.7341,0.5989,0.1352,0.0189,0.1212,0.1258,0.5097,0.5483,0.039,0.0032,0,0,451,0,0,0,0.0596,0.0941,Lac-du-Cerf,1 @ 1 999,M,AR790,Antoine-Labelle,15,Laurentides,416
79022,2016,2015,91554516,0,1674504,0,837163,0,1334767,0,703737,0,133426,0,23573,0,47565,0,328205,0,1421977,0,733469,0,0,0,0,124221,4065242,491363,383375,0,0,0,0,0,0,0,0.0153,0,1587,0,0,0,1006,0,0,0,0.6272,0.5272,0.1,0.0356,0.2459,0.0913,0.2872,0.6248,0.0956,0.008,0,0,833,0,0,0,0.0992,0.1209,Saint-Aime-du-Lac-des-Iles,1 @ 1 999,M,AR790,Antoine-Labelle,15,Laurentides,802
79025,2016,2015,96262731,0,1666784,0,935939,0,1587344,0,725789,0,210150,0,71192,0,101478,0,296066,0,1647370,0,963332,0,0,0,0,180484,5244787,795211,201701,0,0,0,0,0,0,0,0.0164,0,2005,0,0,0,1263,0,0,0,0.5896,0.4572,0.1324,0.0639,0.1865,0.1599,0.1271,0.6432,0.0992,0.01,0,0,1226,0,0,0,0.124,0.1516,Kiamika,1 @ 1 999,M,AR790,Antoine-Labelle,15,Laurentides,778
79030,2016,2015,445466953.4,0,5024001,0,3972531,0,4948901,0,2827288,0,1145243,0,150,0,81147,0,522923,0,5218991,0,3521125,0,0,0,0,392934,8983678,4935376,230350,0,0,0,0,0,0,0,0.0117,0,1312,0,0,0,1071,0,0,0,0.8027,0.5713,0.2314,0.0164,0.1057,0.0752,0.0465,0.508,0.0513,0.0079,0,0,885,0,0,0,0.0803,0.5494,Nominingue,2 000 @ 9 999,M,AR790,Antoine-Labelle,15,Laurentides,2025
79037,2016,2015,575157769.08,0,10679818,0,6356999,6356999,10370202,0,4768973,4768973,1588026,1588026,347949,0,863101,863101,631416,0,10295886,0,0,8335250,8511610,634703,7876907,1169996,26691026,9552887,1333428,0,0,0,0,0,0,0,0.0155,0,2135,0,0,0,1613,0,0,0,0.613,0.4599,0.1531,0.0832,0.0609,0.2429,0.1286,0.5472,0.0272,0.0145,0,0,1991,0,0,0,0.121,0.3579,Riviere-Rouge,2 000 @ 9 999,V,AR790,Antoine-Labelle,15,Laurentides,4537
79047,2016,2015,219115900,0,2883362,0,1624264,0,2609362,0,1439613,0,184651,0,0,0,442539,0,261579,0,2558881,0,809804,0,0,0,0,61392,6871209,305892,737402,0,0,0,0,0,0,0,0.0117,0,1773,0,0,0,1203,0,0,0,0.6225,0.5517,0.0708,0.1696,0.1002,0.1077,0.2826,0.6281,0.0903,0.0037,0,0,561,0,0,0,0.0271,0.0445,La Macaza,1 @ 1 999,M,AR790,Antoine-Labelle,15,Laurentides,1036
79050,2016,2015,114840880.6,0,1988550,0,1413190,0,1935789,0,1026256,0,386934,0,0,0,137772,0,296783,0,1968161,0,694725,0,0,0,0,168495,6795805,684330,557329,0,0,0,0,0,0,0,0.0171,0,1346,0,0,0,1030,0,0,0,0.73,0.5301,0.1999,0.0712,0.1533,0.0455,0.2879,0.5954,0.0173,0.006,0,0,475,0,0,0,0.0949,0.1007,L'Ascension,1 @ 1 999,M,AR790,Antoine-Labelle,15,Laurentides,829
79060,2016,2015,81635700,0,910911,0,684598,0,895911,0,598108,0,86490,0,2112,0,35270,0,122616,0,951976,0,414080,0,0,0,0,22824,1701162,128759,157436,0,0,0,0,0,0,0,0.0116,0,1003,0,0,0,746,0,0,0,0.7641,0.6676,0.0965,0.0394,0.1369,0.0596,0.1757,0.63,0.0913,0.0051,0,0,437,0,0,0,0.0255,0.0757,Lac-Saguay,1 @ 1 999,VL,AR790,Antoine-Labelle,15,Laurentides,438
79065,2016,2015,144732454.2,0,2962576,0,1333294,0,1994740,0,1154899,0,178395,0,15433,0,93953,0,336885,0,2102962,0,856761,0,0,0,0,59051,6238851,1428581,716776,0,0,0,0,0,0,0,0.0144,0,1667,0,0,0,1119,0,0,0,0.6684,0.579,0.0894,0.0471,0.1689,0.1156,0.3593,0.6433,0.1784,0.0059,0,0,684,0,0,0,0.0315,0.229,Chute-Saint-Philippe,1 @ 1 999,M,AR790,Antoine-Labelle,15,Laurentides,913
79078,2016,2015,239830458.77,0,3977585,0,2775246,0,3752916,0,2000133,0,775113,0,252525,0,47897,0,470228,0,4007806,0,3374986,0,0,0,0,570450,18480995,4812898,1087792,0,0,0,0,0,0,0,0.0157,0,1613,0,0,0,1263,0,0,0,0.7395,0.533,0.2065,0.0128,0.1253,0.1225,0.2899,0.6569,0.0303,0.0141,0,0,1450,0,0,0,0.1636,0.2604,Lac-des-Ecorces,2 000 @ 9 999,M,AR790,Antoine-Labelle,15,Laurentides,2736
79088,2016,2015,1253764121,0,27490106,0,16919037,16856410,23792064,0,12416705,13305052,3613985,3551358,557417,0,1827108,1827108,1359799,0,25512499,0,0,24340828,24499569,2332574,22166995,3696828,117002682,41108122,2411048,0,0,0,0,0,0,0,0.0198,0,3442,0,0,0,2423,0,0,0,0.6738,0.5219,0.1519,0.0768,0.0572,0.1923,0.1013,0.608,0.0583,0.0194,0,0,3370,0,0,0,0.1575,0.3513,Mont-Laurier,10 000 @ 24 999,V,AR790,Antoine-Labelle,15,Laurentides,13919
79097,2016,2015,251420505.63,0,5759135,0,3206790,0,5605173,0,2501662,0,705128,0,131220,0,333877,0,1073726,0,5690281,0,3874478,0,0,0,0,409604,19149629,4823867,1379060,0,0,0,0,0,0,0,0.0221,0,2617,0,0,0,1567,0,0,0,0.5721,0.4463,0.1258,0.0596,0.1916,0.1768,0.246,0.5426,0.0357,0.0154,0,0,1824,0,0,0,0.083,0.2519,Ferme-Neuve,2 000 @ 9 999,M,AR790,Antoine-Labelle,15,Laurentides,2790
79105,2016,2015,76911601,0,1146131,0,808808,0,1131835,0,661523,0,147285,0,3276,0,54450,0,186607,0,1080845,0,495701,0,0,0,0,48839,3793417,362247,807965,0,0,0,0,0,0,0,0.014,0,1229,0,0,0,950,0,0,0,0.7146,0.5845,0.1301,0.0481,0.1649,0.0724,0.7139,0.6362,0.0259,0.0064,0,0,565,0,0,0,0.0526,0.0955,Lac-Saint-Paul,1 @ 1 999,M,AR790,Antoine-Labelle,15,Laurentides,490
79110,2016,2015,57471749.2,0,1455951,0,635710,0,856282,0,487934,0,147776,0,2064,0,36446,0,113618,0,849877,0,598202,0,0,0,0,30057,3198679,300580,366332,0,0,0,0,0,0,0,0.0148,0,1361,0,0,0,1051,0,0,0,0.7424,0.5698,0.1726,0.0426,0.1327,0.0823,0.4278,0.6264,0.259,0.0104,0,0,960,0,0,0,0.0388,0.094,Mont-Saint-Michel,1 @ 1 999,M,AR790,Antoine-Labelle,15,Laurentides,591
79115,2016,2015,74072426.52,0,1352795,0,802434,0,1338237,0,630336,0,172098,0,1683,0,111148,0,316326,0,1466636,0,1088770,0,0,0,0,168675,6264133,943905,424524,0,0,0,0,0,0,0,0.0198,0,1748,0,0,0,1001,0,0,0,0.5996,0.471,0.1286,0.0831,0.2364,0.0809,0.3172,0.6546,0.0308,0.0147,0,0,1299,0,0,0,0.1295,0.1507,Sainte-Anne-du-Lac,1 @ 1 999,M,AR790,Antoine-Labelle,15,Laurentides,588
80005,2016,2015,46250300,0,757676,0,542560,0,757676,0,371224,0,171336,0,93630,0,0,0,83702,0,996951,0,1527246,0,0,0,0,298839,8411988,2366153,240353,0,0,0,0,0,0,0,0.0195,0,2435,0,0,0,1520,0,0,0,0.7161,0.49,0.2261,0,0.1105,0.1734,0.3172,0.7542,0,0.033,0,0,4117,0,0,0,0.3567,0.2813,Fassett,1 @ 1 999,M,AR800,Papineau,07,Outaouais,462
