CATEG,WKT
Terrain structurant à construire,"POLYGON  (( 293824.77000000 5055852.13500000, 293790.48000000 5055896.40000000, 293754.12000000 5055943.33500000, 293728.11000000 5055939.42000000, 293703.54000000 5055935.73000000, 293709.93000000 5055891.70500000, 293710.86000000 5055884.43000000, 293717.04000000 5055836.05500000, 293762.25000000 5055842.80500000, 293824.77000000 5055852.13500000))"
Terrain structurant à construire,"POLYGON  (( 297862.23000000 5057859.57000000, 297875.43000000 5057874.27000000, 297895.50000000 5057896.72500000, 297870.72000000 5057928.28500000, 297851.67000000 5057952.55500000, 297785.76000000 5057878.75500000, 297810.42000000 5057847.66000000, 297809.76000000 5057847.03000000, 297828.36000000 5057823.55500000, 297850.62000000 5057846.61000000, 297862.23000000 5057859.57000000))"
Terrain structurant à construire,"POLYGON  (( 284952.08890000 5046423.94650000, 284935.95000000 5046411.87000000, 284928.81320000 5046407.03660000, 284985.69000000 5046335.44500000, 284994.90000000 5046323.50500000, 285000.03000000 5046316.84500000, 285004.08000000 5046311.56500000, 285013.29000000 5046299.64000000, 285017.49000000 5046294.21000000, 285039.66790000 5046310.36340000, 285050.25000000 5046322.62000000, 285040.92000000 5046334.68000000, 285031.62000000 5046346.75500000, 285022.32000000 5046358.83000000, 285013.02000000 5046370.89000000, 285003.72000000 5046382.96500000, 285000.03000000 5046387.73500000, 284994.39000000 5046395.02500000, 284994.51000000 5046395.11500000, 284992.89000000 5046397.17000000, 285015.00000000 5046413.86500000, 285024.30000000 5046402.30000000, 285025.86000000 5046400.12500000, 285047.31000000 5046416.71500000, 285037.98000000 5046428.76000000, 285028.62000000 5046440.80500000, 285019.29000000 5046452.85000000, 285013.92000000 5046459.78000000, 285007.56000000 5046467.97000000, 285000.03000000 5046477.69000000, 284997.84000000 5046480.51000000, 284998.29000000 5046479.85000000, 284998.71000000 5046478.89000000, 284999.01000000 5046477.85500000, 284999.10000000 5046476.79000000, 284999.01000000 5046475.74000000, 284998.71000000 5046474.70500000, 284998.29000000 5046473.74500000, 284997.66000000 5046472.87500000, 284996.91000000 5046472.12500000, 284996.70000000 5046471.96000000, 284958.21000000 5046441.96000000, 284913.24000000 5046500.02500000, 284900.25000000 5046516.79500000, 284895.09000000 5046532.11000000, 284878.41000000 5046553.89000000, 284866.26000000 5046544.51500000, 284883.03000000 5046522.79500000, 284887.71000000 5046516.73500000, 284883.09000000 5046513.18000000, 284887.77000000 5046507.13500000, 284904.54000000 5046485.43000000, 284921.34000000 5046463.72500000, 284930.64000000 5046451.68000000, 284945.70000000 5046432.24000000, 284952.08890000 5046423.94650000))"
Terrain structurant à construire,"POLYGON  (( 284712.57000000 5056677.72000000, 284733.72000000 5056682.08500000, 284739.21290000 5056682.79800000, 284773.62770000 5056688.02340000, 284757.33000000 5056764.72000000, 284754.27000000 5056779.64500000, 284753.34000000 5056784.11500000, 284751.21000000 5056794.57000000, 284750.28000000 5056799.05500000, 284748.15000000 5056809.51000000, 284747.54740000 5056812.36850000, 284744.96970000 5056824.91120000, 284742.02200000 5056839.25610000, 284738.81500000 5056854.15560000, 284737.51160000 5056860.21080000, 284717.70790000 5056820.35360000, 284709.15000000 5056801.47000000, 284698.23000000 5056773.19500000, 284697.84190000 5056768.35730000, 284697.11160000 5056758.99640000, 284696.61000000 5056752.22500000, 284696.61000000 5056752.19500000, 284691.21000000 5056751.10000000, 284694.76340000 5056732.94620000, 284697.82340000 5056718.02120000, 284700.45000000 5056706.34000000, 284703.51000000 5056691.41500000, 284706.60000000 5056676.49000000, 284712.57000000 5056677.72000000))"
Terrain structurant à construire,"POLYGON  (( 288717.19850000 5048638.35020000, 288703.71800000 5048655.29720000, 288588.77510000 5048799.79720000, 288582.01310000 5048808.29810000, 288580.59910000 5048810.07560000, 288580.18400000 5048809.49380000, 288463.74000000 5048657.37000000, 288463.68000000 5048657.31000000, 288470.37000000 5048649.75000000, 288475.77000000 5048643.00000000, 288585.63000000 5048500.02000000, 288596.25000000 5048486.22000000, 288595.95000000 5048486.67000000, 288595.53000000 5048487.64500000, 288595.23000000 5048488.66500000, 288595.14000000 5048489.71500000, 288595.23000000 5048490.78000000, 288595.53000000 5048491.81500000, 288595.95000000 5048492.77500000, 288596.58000000 5048493.64500000, 288597.33000000 5048494.39500000, 288597.54000000 5048494.56000000, 288604.62000000 5048500.02000000, 288640.35000000 5048527.47000000, 288644.91000000 5048531.11500000, 288653.07000000 5048538.42000000, 288660.66000000 5048546.31000000, 288667.68000000 5048554.74000000, 288674.07000000 5048563.65000000, 288679.11000000 5048571.87000000, 288717.19850000 5048638.35020000))"
Terrain structurant à construire,"POLYGON  (( 283955.66770000 5052993.11230000, 283959.10000000 5052997.40000000, 283966.56030000 5053015.13770000, 283962.42000000 5053036.08000000, 283952.70000000 5053085.01000000, 283948.05000000 5053108.48500000, 283940.40000000 5053146.97500000, 283900.50000000 5053124.20500000, 283832.79000000 5053086.48000000, 283765.89000000 5053049.20500000, 283722.00000000 5053024.56000000, 283659.51000000 5052989.49000000, 283626.99000000 5052970.50000000, 283601.58000000 5052955.66500000, 283581.60000000 5052943.99500000, 283564.59000000 5052934.30500000, 283530.21000000 5052913.90500000, 283518.60000000 5052907.09500000, 283432.89180000 5052858.24360000, 283483.11000000 5052533.50500000, 283483.11000000 5052533.49000000, 283483.14000000 5052533.50500000, 283500.03000000 5052543.81000000, 283526.16000000 5052559.75500000, 283549.11000000 5052573.90000000, 283551.45000000 5052575.34000000, 283547.94000000 5052587.55000000, 283618.68000000 5052634.48500000, 283656.36040000 5052659.50480000, 283652.82000000 5052679.74000000, 283640.76000000 5052743.05500000, 283637.76000000 5052758.80500000, 283631.97000000 5052789.24000000, 283759.74000000 5052812.07000000, 283754.37000000 5052842.41500000, 283754.31000000 5052842.40000000, 283750.11000000 5052866.40000000, 283741.95000000 5052912.22500000, 283760.82000000 5052916.09500000, 283776.30000000 5052919.27500000, 283792.98000000 5052922.69500000, 283857.06000000 5052935.89500000, 283859.49000000 5052936.40500000, 283859.52000000 5052936.37500000, 283951.72170000 5052955.24370000, 283948.86820000 5052956.10480000, 283929.95500000 5052960.99070000, 283955.66770000 5052993.11230000))"
Terrain structurant à construire,"POLYGON  (( 286522.83270000 5050772.06530000, 286525.05480000 5050764.52280000, 286551.68290000 5050769.18840000, 286559.39030000 5050770.53880000, 286559.61940000 5050773.84530000, 286560.60180000 5050790.57490000, 286561.49520000 5050805.78720000, 286562.42720000 5050821.65830000, 286561.16120000 5050836.56320000, 286559.87200000 5050851.74100000, 286558.58270000 5050866.91920000, 286558.59000000 5050866.91500000, 286563.27000000 5050889.56500000, 286573.92000000 5050912.89000000, 286584.96000000 5050931.37000000, 286590.97600000 5050937.63530000, 286590.97210000 5050937.63680000, 286564.73960000 5050956.22040000, 286553.08880000 5050939.79260000, 286547.19200000 5050929.23060000, 286541.91390000 5050918.34630000, 286537.20040000 5050907.00030000, 286533.15840000 5050895.39800000, 286529.80180000 5050883.57930000, 286528.64900000 5050878.77650000, 286527.75820000 5050874.68160000, 286525.14240000 5050862.03990000, 286521.39570000 5050843.93300000, 286521.19960000 5050842.95630000, 286519.65840000 5050833.97720000, 286518.62780000 5050824.92530000, 286518.07610000 5050814.70530000, 286518.17190000 5050804.47080000, 286518.81790000 5050795.19490000, 286519.99570000 5050785.97150000, 286521.25240000 5050778.98540000, 286522.83270000 5050772.06530000))"
Terrain structurant à construire,"POLYGON  (( 286551.99000000 5053808.80500000, 286560.36000000 5053815.12000000, 286562.22000000 5053816.51500000, 286568.64000000 5053821.34500000, 286572.33000000 5053824.12000000, 286576.92000000 5053827.57000000, 286582.47000000 5053831.74000000, 286585.20000000 5053833.81000000, 286592.58000000 5053839.36000000, 286593.48000000 5053840.03500000, 286601.76000000 5053846.27500000, 286602.75000000 5053847.02500000, 286610.04000000 5053852.50000000, 286612.80000000 5053854.58500000, 286618.32000000 5053858.72500000, 286622.88000000 5053862.16000000, 286626.60000000 5053864.96500000, 286633.05000000 5053869.82500000, 286634.88000000 5053871.19000000, 286643.10000000 5053877.38500000, 286643.16000000 5053877.41500000, 286651.44000000 5053883.65500000, 286653.30000000 5053885.05000000, 286659.72000000 5053889.88000000, 286663.41000000 5053892.67000000, 286668.00000000 5053896.12000000, 286673.52000000 5053900.27500000, 286676.28000000 5053902.36000000, 286683.63000000 5053907.89500000, 286684.56000000 5053908.58500000, 286664.82000000 5053934.77500000, 286648.86000000 5053945.71000000, 286627.11000000 5053975.12500000, 286626.42000000 5053974.60000000, 286624.89000000 5053973.49000000, 286616.37000000 5053967.19000000, 286616.28000000 5053967.11500000, 286613.64000000 5053965.15000000, 286605.93000000 5053959.46500000, 286605.66000000 5053959.25500000, 286602.36000000 5053956.82500000, 286595.58000000 5053951.81500000, 286594.92000000 5053951.33500000, 286591.08000000 5053948.48500000, 286585.47000000 5053944.34500000, 286584.21000000 5053943.41500000, 286579.80000000 5053940.16000000, 286575.36000000 5053936.87500000, 286573.47000000 5053935.48000000, 286567.53000000 5053931.10000000, 286565.25000000 5053929.40500000, 286562.73000000 5053927.54500000, 286556.28000000 5053922.76000000, 286555.08000000 5053921.89000000, 286552.02000000 5053919.62500000, 286544.01000000 5053913.70000000, 286498.05890000 5053879.74180000, 286520.14850000 5053850.59060000, 286531.26260000 5053836.06610000, 286551.99000000 5053808.80500000))"
Terrain structurant à construire,"POLYGON  (( 295346.59630000 5060995.74580000, 295346.58000000 5060996.14500000, 295346.55000000 5060997.25500000, 295345.65000000 5061018.46500000, 295344.90030000 5061038.45100000, 295341.90450000 5061038.30960000, 295336.35000000 5061135.27000000, 295334.70000000 5061170.77500000, 295325.73000000 5061170.73000000, 295284.87000000 5061171.75000000, 295255.71000000 5061172.47000000, 295246.83000000 5061172.69500000, 295234.65000000 5061173.01000000, 295235.28000000 5061210.79500000, 295218.87000000 5061211.87500000, 295189.83000000 5061213.79500000, 295163.28000000 5061215.53500000, 295122.78000000 5061215.34000000, 295122.57000000 5061231.84000000, 295083.69000000 5061228.61500000, 295078.47000000 5061223.48500000, 295074.12000000 5061219.34500000, 295069.86000000 5061215.14500000, 295065.66000000 5061210.85500000, 295061.52000000 5061206.50500000, 295057.47000000 5061202.06500000, 295053.51000000 5061197.56500000, 295049.61000000 5061193.00500000, 295045.80000000 5061188.37000000, 295042.08000000 5061183.67500000, 295041.00000000 5061182.26500000, 295025.46000000 5061160.41000000, 295024.08000000 5061124.60500000, 295024.44000000 5061084.93000000, 295029.15000000 5061084.00000000, 295054.02000000 5061079.05000000, 295081.19530000 5061073.66140000, 295082.07000000 5061036.55500000, 295082.22000000 5061030.04500000, 295097.88000000 5061023.26500000, 295113.18000000 5061016.63500000, 295128.30000000 5061010.08000000, 295151.55000000 5061000.01500000, 295152.99000000 5060999.40000000, 295165.59000000 5060993.94000000, 295178.16000000 5060988.49500000, 295184.94000000 5060985.55500000, 295203.45000000 5060986.42500000, 295218.81000000 5060984.17500000, 295249.26000000 5060985.34500000, 295249.02000000 5060991.03000000, 295279.47000000 5060992.35000000, 295290.81060000 5060992.88870000, 295290.94970000 5060993.19590000, 295346.59630000 5060995.74580000))"
Terrain structurant à construire,"POLYGON  (( 285540.69000000 5055564.93000000, 285536.94000000 5055582.82500000, 285532.53000000 5055603.70500000, 285530.67000000 5055612.64500000, 285528.78000000 5055621.58500000, 285524.37000000 5055642.46500000, 285526.59000000 5055661.62000000, 285522.18000000 5055682.50000000, 285520.29000000 5055691.44000000, 285502.41000000 5055687.67500000, 285500.01000000 5055687.18000000, 285484.53000000 5055683.91000000, 285466.62000000 5055680.14500000, 285448.74000000 5055676.38000000, 285430.83000000 5055672.63000000, 285425.09900000 5055671.41370000, 285435.03000000 5055623.67000000, 285441.36000000 5055593.85000000, 285447.63000000 5055564.03000000, 285451.44000000 5055546.13500000, 285454.56000000 5055531.67500000, 285457.89000000 5055516.40500000, 285457.92000000 5055516.37500000, 285464.31000000 5055486.60000000, 285464.31000000 5055486.57000000, 285467.63540000 5055468.58150000, 285481.27070000 5055409.16170000, 285486.18000000 5055410.19000000, 285500.01000000 5055413.11500000, 285503.94000000 5055413.92500000, 285521.85000000 5055417.70500000, 285539.73000000 5055421.45500000, 285557.64000000 5055425.22000000, 285575.52000000 5055428.98500000, 285597.30000000 5055433.57500000, 285598.32000000 5055433.78500000, 285599.37000000 5055434.01000000, 285599.73000000 5055434.08500000, 285600.21000000 5055434.23500000, 285601.17000000 5055434.68500000, 285602.04000000 5055435.30000000, 285602.79000000 5055436.05000000, 285603.42000000 5055436.92000000, 285603.84000000 5055437.88000000, 285604.11000000 5055438.91500000, 285604.23000000 5055439.96500000, 285604.11000000 5055441.03000000, 285604.08000000 5055441.22500000, 285604.02000000 5055441.61500000, 285600.96000000 5055456.15000000, 285597.18000000 5055474.03000000, 285584.64000000 5055533.68500000, 285581.70000000 5055547.63500000, 285580.86000000 5055551.58000000, 285577.74000000 5055566.49000000, 285577.68000000 5055566.71500000, 285577.50000000 5055567.31500000, 285577.05000000 5055568.29000000, 285576.45000000 5055569.16000000, 285575.70000000 5055569.91000000, 285574.83000000 5055570.51000000, 285573.87000000 5055570.96000000, 285572.82000000 5055571.23000000, 285571.77000000 5055571.33500000, 285570.72000000 5055571.23000000, 285570.51000000 5055571.20000000, 285569.40000000 5055570.96000000, 285568.29000000 5055570.73500000, 285540.69000000 5055564.93000000))"
Terrain structurant à construire,"POLYGON  (( 282940.17860000 5048745.77170000, 282940.24750000 5048750.75690000, 282934.30010000 5048778.89910000, 282938.20160000 5048792.20040000, 282940.79980000 5048798.70100000, 282942.37520000 5048804.11160000, 282932.25450000 5048810.74220000, 282924.02270000 5048811.52230000, 282922.90920000 5048819.75310000, 282924.24540000 5048831.66420000, 282925.46620000 5048832.10430000, 282931.14100000 5048827.54380000, 282939.15010000 5048825.87370000, 282947.01900000 5048820.07310000, 282947.20050000 5048820.70320000, 282950.10390000 5048835.10460000, 282952.60310000 5048850.19600000, 282951.90200000 5048860.99710000, 282950.50810000 5048868.51780000, 282946.38390000 5048871.62810000, 282946.55710000 5048874.04830000, 282946.33440000 5048878.94880000, 282952.33920000 5048883.61920000, 282953.45270000 5048884.28930000, 282953.47740000 5048884.30930000, 282954.50020000 5048889.49980000, 282957.99750000 5048897.40060000, 282961.70100000 5048903.50120000, 282966.70780000 5048906.77150000, 282968.58010000 5048912.10200000, 282973.47960000 5048912.33200000, 282978.15640000 5048910.55180000, 282980.59790000 5048908.54170000, 282983.36110000 5048905.19130000, 282989.00300000 5048901.00090000, 282993.34980000 5048898.31070000, 282996.05530000 5048898.31070000, 283000.62480000 5048898.31070000, 283021.76530000 5048902.76110000, 283030.00540000 5048905.87140000, 283036.90090000 5048910.10180000, 283045.13280000 5048910.77190000, 283045.83390000 5048910.77190000, 283050.60140000 5048914.70220000, 283056.69690000 5048914.30220000, 283062.89960000 5048911.40190000, 283063.69150000 5048908.86170000, 283068.75600000 5048907.27150000, 283076.19590000 5048909.10170000, 283076.27020000 5048909.15170000, 283076.96300000 5048921.23290000, 283080.29540000 5048928.13350000, 283079.07460000 5048933.24400000, 283065.05250000 5048939.14460000, 283052.20160000 5048940.75480000, 283049.19920000 5048952.55590000, 283051.08810000 5048965.78720000, 283062.99860000 5048971.46770000, 283077.07030000 5048974.07800000, 283087.30640000 5048974.96810000, 283092.09040000 5048973.41790000, 283092.65130000 5048968.96750000, 283090.75420000 5048960.72670000, 283090.86970000 5048951.27580000, 283094.76290000 5048942.14490000, 283100.32230000 5048940.81480000, 283107.22610000 5048943.26500000, 283115.45790000 5048948.60550000, 283120.15950000 5048950.76570000, 283120.00280000 5048954.89610000, 283131.50090000 5048968.39740000, 283160.46900000 5048961.15670000, 283161.35160000 5048961.22670000, 283164.56840000 5048961.22670000, 283157.22740000 5049000.02050000, 283148.10480000 5049048.20510000, 283016.84930000 5049127.35280000, 283011.73530000 5049123.11240000, 283011.62810000 5049123.03240000, 283008.13910000 5049120.14210000, 283004.61700000 5049117.28180000, 283001.07850000 5049114.45150000, 283000.02270000 5049113.62150000, 282999.41230000 5049113.13140000, 282997.61420000 5049111.73130000, 282996.76460000 5049111.06120000, 282996.40170000 5049110.78120000, 282995.19740000 5049109.85110000, 282992.67350000 5049107.92090000, 282988.98650000 5049105.14060000, 282985.28300000 5049102.39040000, 282981.54650000 5049099.67010000, 282977.79350000 5049096.98980000, 282974.01580000 5049094.33960000, 282970.21330000 5049091.71930000, 282966.38610000 5049089.12910000, 282962.54240000 5049086.57880000, 282960.24110000 5049085.07870000, 282971.45880000 5049027.05310000, 282902.34610000 5049013.86180000, 282904.88660000 5049000.02050000, 282930.11000000 5048862.29720000, 282910.33050000 5048858.64680000, 282820.38260000 5048842.10520000, 282851.77620000 5048671.18930000, 282940.17860000 5048745.77170000))"
