CATEG,INCLUSIO,WKT 
Terrain structurant à transformer,Non,"POLYGON  (( 283408.12539999 5046938.48750000, 283414.25479999 5046932.54640000, 283424.46179999 5046923.49200000, 283427.29389999 5046921.15990000, 283430.15899999 5046918.86840000, 283433.05639999 5046916.61800000, 283435.98559999 5046914.40910000, 283438.94599999 5046912.24210000, 283441.93689999 5046910.11760000, 283444.95779999 5046908.03590000, 283448.00809999 5046905.99740000, 283451.08709999 5046904.00260000, 283454.19429999 5046902.05190000, 283457.32889999 5046900.14570000, 283460.49029999 5046898.28430000, 283463.67799999 5046896.46820000, 283466.89119999 5046894.69770000, 283470.12929999 5046892.97310000, 283473.39169999 5046891.29490000, 283488.05259999 5046883.98740000, 283511.72599999 5046872.17650000, 283568.43059999 5046843.88610000, 283648.95849999 5046798.74110000, 283667.90559999 5046783.95320000, 283680.71759999 5046772.76660000, 283699.95849999 5046753.84740000, 283723.34659999 5046726.51570000, 283846.73849999 5046821.83920000, 283806.17519999 5046874.75470000, 283805.46389999 5046874.24040000, 283780.64999999 5046906.73500000, 283768.42819999 5046922.67530000, 283743.36889999 5046954.95340000, 283673.25209999 5046908.65410000, 283633.57889999 5046882.40510000, 283618.38379999 5046902.82550000, 283609.16579999 5046915.17920000, 283528.67059999 5047021.77370000, 283408.12539999 5046938.48750000))"
Terrain structurant à transformer,Non,"POLYGON  (( 288148.87619999 5050097.22150000, 288131.84569999 5050118.49750000, 288127.89129999 5050115.28390000, 288143.86289999 5050094.82600000, 288148.87619999 5050097.22150000))"
Terrain structurant à transformer,Non,"POLYGON  (( 284627.52389999 5050367.93720000, 284571.41109999 5050435.73240000, 284564.99759999 5050430.32050000, 284563.14809999 5050428.75980000, 284555.93339999 5050422.67190000, 284543.49879999 5050412.17920000, 284500.02319999 5050375.49310000, 284494.37979999 5050370.73110000, 284500.02319999 5050363.63780000, 284543.33439999 5050309.19970000, 284544.30109999 5050308.16150000, 284545.41679999 5050307.28540000, 284546.65459999 5050306.59240000, 284547.98469999 5050306.09940000, 284549.37509999 5050305.81810000, 284550.79229999 5050305.75530000, 284550.93919999 5050305.76280000, 284551.19249999 5050305.77750000, 284552.59329999 5050305.99630000, 284553.94339999 5050306.42910000, 284555.21039999 5050307.06540000, 284556.36369999 5050307.89010000, 284627.52389999 5050367.93720000))"
Terrain structurant à transformer,Non,"POLYGON  (( 289989.87689999 5047695.98850000, 289854.27159999 5047870.71290000, 289823.06469999 5047845.10330000, 289839.83399999 5047823.28520000, 289897.50179999 5047748.25510000, 289946.58169999 5047684.39840000, 289957.26819999 5047670.49480000, 289976.29499999 5047685.38210000, 289989.87689999 5047695.98850000))"
Terrain structurant à transformer,Non,"POLYGON  (( 281680.07109999 5048803.50630000, 281656.06829999 5048803.40410000, 281645.27959999 5048803.35820000, 281628.37859999 5048803.28630000, 281627.22589999 5048801.16830000, 281626.42159999 5048798.89500000, 281625.98599999 5048796.52320000, 281625.92999999 5048794.11250000, 281626.25489999 5048791.72310000, 281630.09029999 5048774.10410000, 281647.95979999 5048777.99420000, 281661.75949999 5048775.76280000, 281678.39879999 5048773.07220000, 281680.07109999 5048803.50630000))"
Terrain structurant à transformer,Non,"POLYGON  (( 291410.83239999 5052396.50900000, 291410.25469999 5052397.24320000, 291381.32129999 5052374.32770000, 291359.43439999 5052356.99310000, 291321.46959999 5052326.92480000, 291328.69799999 5052317.32510000, 291341.25159999 5052300.65320000, 291346.04529999 5052294.28680000, 291394.02779999 5052230.56300000, 291495.57459999 5052286.96390000, 291477.18039999 5052311.26790000, 291458.78339999 5052335.57040000, 291452.31459999 5052343.79100000, 291441.92559999 5052356.99430000, 291431.58169999 5052370.13970000, 291421.19249999 5052383.34280000, 291410.83239999 5052396.50900000))"
Terrain structurant à transformer,Non,"POLYGON  (( 284386.25079999 5044118.91550000, 284392.86279999 5044120.83250000, 284399.42299999 5044122.73450000, 284408.31189999 5044125.31170000, 284411.57079999 5044126.25650000, 284423.71849999 5044129.77850000, 284435.86619999 5044133.30050000, 284436.91269999 5044133.60390000, 284448.01399999 5044136.82250000, 284454.85959999 5044138.80720000, 284460.16169999 5044140.34450000, 284472.42259999 5044143.89930000, 284484.45729999 5044147.38840000, 284489.98549999 5044148.99120000, 284496.34149999 5044150.83400000, 284500.02319999 5044151.90140000, 284507.54859999 5044154.08330000, 284508.22579999 5044154.27960000, 284520.11009999 5044157.72520000, 284525.11159999 5044159.17530000, 284531.99439999 5044161.17090000, 284539.74749999 5044163.41880000, 284543.87869999 5044164.61640000, 284554.38329999 5044167.66200000, 284555.76309999 5044168.06210000, 284567.64719999 5044171.50760000, 284569.01909999 5044171.90540000, 284579.47889999 5044174.93800000, 284583.65489999 5044176.14880000, 284591.62659999 5044178.46000000, 284598.29069999 5044180.39210000, 284603.77429999 5044181.98200000, 284612.92659999 5044184.63550000, 284615.92209999 5044185.50400000, 284627.56239999 5044188.87880000, 284628.06989999 5044189.02590000, 284641.55159999 5044192.93490000, 284642.19819999 5044193.12220000, 284657.10019999 5044197.44270000, 284656.06319999 5044198.75580000, 284647.98679999 5044226.69100000, 284632.87819999 5044222.32290000, 284619.55669999 5044218.47140000, 284607.40629999 5044214.95860000, 284595.25589999 5044211.44570000, 284583.10529999 5044207.93280000, 284570.95509999 5044204.42000000, 284559.12099999 5044200.99860000, 284547.23409999 5044197.56190000, 284535.34719999 5044194.12520000, 284523.46029999 5044190.68850000, 284511.57339999 5044187.25180000, 284500.02319999 5044183.91250000, 284499.68669999 5044183.81520000, 284487.79969999 5044180.37850000, 284475.91279999 5044176.94180000, 284463.76259999 5044173.42900000, 284451.61209999 5044169.91610000, 284439.46159999 5044166.40320000, 284427.31139999 5044162.89040000, 284415.16099999 5044159.37750000, 284403.01069999 5044155.86470000, 284390.86009999 5044152.35180000, 284377.74039999 5044148.55870000, 284386.25079999 5044118.91550000))"
Terrain structurant à transformer,Non,"POLYGON  (( 289483.17409999 5048929.60900000, 289484.65539999 5048929.65360000, 289490.80629999 5048934.83260000, 289492.35519999 5048936.11210000, 289514.40819999 5048954.10910000, 289519.40029999 5048955.49120000, 289541.87329999 5048971.22260000, 289550.53909999 5048977.94640000, 289532.07299999 5049000.98390000, 289490.25399999 5049052.74990000, 289482.58449999 5049051.62210000, 289471.75709999 5049050.04310000, 289463.63739999 5049048.35750000, 289452.65739999 5049047.79320000, 289441.66349999 5049047.68010000, 289430.67409999 5049048.01840000, 289419.70799999 5049048.80760000, 289396.74929999 5049030.40430000, 289384.85009999 5049020.86600000, 289415.02169999 5048980.25460000, 289427.10729999 5048989.54190000, 289431.57489999 5048983.52840000, 289434.31219999 5048984.40180000, 289479.43149999 5048929.63760000, 289479.52779999 5048929.63240000, 289483.17409999 5048929.60900000))"
Terrain structurant à transformer,Non,"POLYGON  (( 291516.12539999 5049994.35780000, 291519.10389999 5049998.91380000, 291519.82919999 5050000.02320000, 291529.43669999 5050014.71870000, 291539.77009999 5050030.52470000, 291539.90719999 5050030.33770000, 291557.65759999 5050006.12560000, 291574.83999999 5050032.91490000, 291575.41469999 5050033.99220000, 291575.80999999 5050035.14750000, 291576.01569999 5050036.35110000, 291576.02649999 5050037.57210000, 291575.84219999 5050038.77920000, 291575.46739999 5050039.94130000, 291574.91169999 5050041.02860000, 291574.18959999 5050042.01320000, 291571.09569999 5050045.79620000, 291560.00949999 5050060.14770000, 291544.02389999 5050080.84140000, 291523.50199999 5050090.32100000, 291512.52389999 5050066.55520000, 291505.16009999 5050050.61380000, 291500.02309999 5050039.49310000, 291488.99109999 5050015.61060000, 291506.51379999 5050007.75660000, 291516.12539999 5049994.35780000))"
Terrain structurant à transformer,Non,"POLYGON  (( 284605.61039999 5044239.86410000, 284714.99719999 5044271.47410000, 284763.26359999 5044285.47680000, 284807.44099999 5044298.29310000, 284798.27439999 5044330.64540000, 284769.74229999 5044322.35050000, 284753.99809999 5044317.77340000, 284752.74529999 5044317.40910000, 284735.73529999 5044312.46390000, 284699.72329999 5044301.99440000, 284693.94289999 5044300.35510000, 284596.30319999 5044272.07120000, 284563.43139999 5044262.57200000, 284562.99059999 5044255.58100000, 284570.48369999 5044229.66390000, 284605.61039999 5044239.86410000))"
Terrain structurant à transformer,Non,"POLYGON  (( 286445.96469999 5044468.33710000, 286439.74989999 5044478.83400000, 286425.10129999 5044500.02320000, 286419.11709999 5044508.67930000, 286418.61519999 5044509.28600000, 286418.01669999 5044509.79770000, 286417.33919999 5044510.19900000, 286416.60289999 5044510.47820000, 286415.82969999 5044510.62680000, 286415.04239999 5044510.64060000, 286414.26439999 5044510.51910000, 286413.51879999 5044510.26600000, 286412.82769999 5044509.88860000, 286412.75699999 5044509.84010000, 286398.55669999 5044500.02320000, 286391.72339999 5044495.29920000, 286408.05009999 5044471.75820000, 286421.94779999 5044451.71940000, 286445.96469999 5044468.33710000))"
Terrain structurant à transformer,Non,"POLYGON  (( 287408.79149999 5047721.28200000, 287339.79019999 5047806.59900000, 287308.97239999 5047782.45390000, 287294.55199999 5047771.15430000, 287264.56219999 5047747.65510000, 287284.68759999 5047722.77090000, 287333.56169999 5047662.34020000, 287363.55479999 5047685.83560000, 287408.79149999 5047721.28200000))"
Terrain structurant à transformer,Non,"POLYGON  (( 284804.90049999 5050517.59150000, 284790.89739999 5050534.18160000, 284745.88189999 5050587.51320000, 284718.87609999 5050564.71850000, 284642.22899999 5050500.02320000, 284637.98839999 5050496.44380000, 284643.41739999 5050487.55880000, 284649.37579999 5050479.01990000, 284655.84169999 5050470.85840000, 284688.92439999 5050431.66400000, 284689.86749999 5050430.70020000, 284690.94219999 5050429.88560000, 284692.12499999 5050429.23800000, 284693.39029999 5050428.77150000, 284694.71039999 5050428.49630000, 284695.59889999 5050428.42380000, 284695.66669999 5050428.42220000, 284695.74999999 5050428.42020000, 284695.80969999 5050428.42020000, 284695.85609999 5050428.42060000, 284695.89639999 5050428.42090000, 284695.98339999 5050428.42160000, 284696.19529999 5050428.42410000, 284696.28369999 5050428.42630000, 284696.36499999 5050428.42860000, 284696.39379999 5050428.42990000, 284697.85529999 5050428.62640000, 284699.26619999 5050429.05540000, 284700.58979999 5050429.70560000, 284701.79149999 5050430.56030000, 284784.08669999 5050500.02320000, 284795.27199999 5050509.46440000, 284804.90049999 5050517.59150000))"
Terrain structurant à transformer,Non,"POLYGON  (( 281386.44589999 5042684.11300000, 281388.45799999 5042681.50800000, 281404.52319999 5042692.77070000, 281425.22749999 5042707.31110000, 281446.01359999 5042721.90890000, 281466.63609999 5042736.39170000, 281487.34049999 5042750.93190000, 281500.02319999 5042759.83870000, 281508.04489999 5042765.47220000, 281525.49899999 5042777.85580000, 281525.69209999 5042777.99360000, 281525.79659999 5042778.06900000, 281526.54229999 5042778.77590000, 281527.15899999 5042779.59780000, 281527.62919999 5042780.51150000, 281527.93949999 5042781.49100000, 281528.08129999 5042782.50880000, 281528.05049999 5042783.53580000, 281527.84789999 5042784.54320000, 281527.47939999 5042785.50240000, 281526.95529999 5042786.38620000, 281510.77129999 5042808.72620000, 281500.02319999 5042801.17790000, 281499.35449999 5042800.70830000, 281492.49499999 5042795.89100000, 281488.60209999 5042793.15720000, 281485.63559999 5042791.07390000, 281485.81089999 5042790.82420000, 281476.79139999 5042784.48980000, 281468.07739999 5042778.37020000, 281467.77179999 5042778.15560000, 281459.54059999 5042772.37490000, 281451.30919999 5042766.59410000, 281447.37289999 5042763.82980000, 281443.07789999 5042760.81340000, 281434.84669999 5042755.03270000, 281426.75039999 5042749.34700000, 281426.61519999 5042749.25200000, 281418.38389999 5042743.47130000, 281410.15259999 5042737.69060000, 281405.96419999 5042734.74910000, 281401.92129999 5042731.90980000, 281393.68989999 5042726.12920000, 281385.45859999 5042720.34840000, 281385.25989999 5042720.20880000, 281377.22729999 5042714.56760000, 281368.99589999 5042708.78690000, 281364.30529999 5042704.78890000, 281364.30019999 5042704.78340000, 281386.44589999 5042684.11300000))"
Terrain structurant à transformer,Non,"POLYGON  (( 282663.02039999 5043831.53310000, 282627.62689999 5043911.86530000, 282622.85619999 5043909.80840000, 282609.88429999 5043904.34540000, 282600.61349999 5043900.44480000, 282591.34379999 5043896.54060000, 282582.07469999 5043892.63600000, 282572.80219999 5043888.73470000, 282563.52979999 5043884.83300000, 282552.83809999 5043880.33230000, 282542.14679999 5043875.83210000, 282531.45579999 5043871.33110000, 282521.65829999 5043867.25310000, 282520.90129999 5043866.93800000, 282510.06279999 5043862.35540000, 282500.02319999 5043858.10830000, 282499.37829999 5043857.83550000, 282488.69989999 5043853.31600000, 282478.01339999 5043848.81250000, 282467.32329999 5043844.30870000, 282456.63329999 5043839.80500000, 282445.94319999 5043835.30140000, 282435.56719999 5043831.05260000, 282487.80739999 5043756.15330000, 282500.02319999 5043761.37430000, 282581.98349999 5043796.40310000, 282663.02039999 5043831.53310000))"
Terrain structurant à transformer,Non,"POLYGON  (( 287508.25019999 5050665.22210000, 287510.51009999 5050662.27370000, 287516.69039999 5050654.20950000, 287518.11159999 5050652.35500000, 287525.71299999 5050642.43630000, 287539.01619999 5050625.07770000, 287552.20729999 5050607.86530000, 287560.96489999 5050614.72870000, 287588.44529999 5050580.93820000, 287594.41189999 5050585.19470000, 287618.10869999 5050603.80140000, 287591.87269999 5050638.95090000, 287557.50989999 5050684.98840000, 287549.30639999 5050695.97900000, 287548.65179999 5050696.85600000, 287508.25019999 5050665.22210000))"
Terrain structurant à transformer,Non,"POLYGON  (( 290200.70309999 5048133.88160000, 290190.15929999 5048147.49150000, 290160.60939999 5048124.81680000, 290148.28689999 5048115.34050000, 290132.57259999 5048103.27460000, 290140.05099999 5048093.62140000, 290155.75459999 5048105.70120000, 290168.07609999 5048115.17870000, 290171.25879999 5048111.07060000, 290200.70309999 5048133.88160000))"
Terrain structurant à transformer,Non,"POLYGON  (( 286518.32019999 5047427.26420000, 286483.74039999 5047469.69990000, 286471.31989999 5047484.78790000, 286442.27939999 5047516.85230000, 286426.93989999 5047532.10720000, 286395.90789999 5047560.04320000, 286374.84379999 5047579.25810000, 286354.67569999 5047599.41140000, 286335.44539999 5047620.46140000, 286280.61359999 5047577.20630000, 286355.13799999 5047481.80640000, 286286.09089999 5047426.16400000, 286339.16369999 5047360.21880000, 286339.27559999 5047360.16670000, 286350.11729999 5047355.17550000, 286360.61399999 5047349.49450000, 286370.72189999 5047343.14750000, 286380.39869999 5047336.16090000, 286389.60419999 5047328.56390000, 286389.69229999 5047328.48680000, 286390.76149999 5047327.74250000, 286391.94189999 5047327.19110000, 286393.19889999 5047326.84880000, 286394.49579999 5047326.72560000, 286394.61709999 5047326.72520000, 286395.88449999 5047326.83980000, 286397.11519999 5047327.16370000, 286398.27479999 5047327.68780000, 286399.33109999 5047328.39750000, 286500.02319999 5047405.40830000, 286516.15909999 5047417.74930000, 286517.13559999 5047418.64030000, 286517.94349999 5047419.68660000, 286518.55849999 5047420.85670000, 286518.96189999 5047422.11560000, 286519.14179999 5047423.42520000, 286519.09269999 5047424.74620000, 286518.81609999 5047426.03880000, 286518.32019999 5047427.26420000))"
