ï»¿ID,INTERDICTIONSTATIONNERHIVER,NOMGENERIQUE,TYPESEGMENTRUE,TYPECAMIONNAGE,VITESSE,STATUTSEGMENT,MISEAJOUR,AUTOBUS 
58391,Non,Rue de la Seigneurie,Locale,Route interdite,40,Ouvert,2019-08-28,Oui
58392,Non,Rue de la Seigneurie,Locale,Route interdite,30,Ouvert,2019-08-28,Oui
58393,Non,MontÃ©e des Arsenaux,Locale,Route de transit,50,Ouvert,2019-08-28,Non
58394,Non,MontÃ©e des Arsenaux,Locale,Route de transit,50,Ouvert,2019-08-28,Non
58395,Non,MontÃ©e des Arsenaux,Locale,Route de transit,50,Ouvert,2019-08-28,Non
58396,Non,MontÃ©e des Arsenaux,Locale,Route de transit,50,Ouvert,2019-08-28,Non
58397,Non,MontÃ©e des Arsenaux,Locale,Route de transit,50,Ouvert,2019-08-28,Non
58398,Non,MontÃ©e des Arsenaux,Locale,Route de transit,50,Ouvert,2019-08-28,Non
58399,Non,MontÃ©e des Arsenaux,Locale,Route de transit,50,Ouvert,2019-08-28,Non
58400,Non,Rue des Artisans,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58401,Non,Rue des Artisans,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58403,Non,Rue des Artisans,Locale,Route interdite,30,Ouvert,2019-08-28,Non
58404,Non,Rue des Artisans,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58405,Non,Rue des Artisans,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58406,Non,Rue Diane,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58407,Non,Rue Fagnant,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58408,Non,Rue Fortier,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58409,Non,Rue Fortier,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58410,Non,Rue Frigon,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58411,Non,Rue Frigon,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58412,Non,Rue Frigon,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58413,Non,Rue Frigon,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58414,Non,Rue Frigon,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58415,Non,Rue Gabana,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58416,Non,Rue Gabana,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58417,Non,Rue Harvey,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58418,Non,Rue Harvey,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58419,Non,Rue Henri,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58420,Non,Rue Hervieux,Locale,Route interdite,40,Ouvert,2019-08-28,Oui
58421,Non,Rue Hervieux,Locale,Route interdite,30,Ouvert,2019-08-28,Oui
58422,Non,Rue Hervieux,Locale,Route interdite,40,Ouvert,2019-08-28,Oui
58423,Non,Rue Hervieux,Locale,Route interdite,40,Ouvert,2019-08-28,Oui
58424,Non,Rue Hervieux,Locale,Route interdite,40,Ouvert,2019-08-28,Oui
58425,Non,Rue Hervieux,Locale,Route interdite,40,Ouvert,2019-08-28,Oui
58426,Non,Rue Hervieux,Locale,Route interdite,40,Ouvert,2019-08-28,Oui
58427,Oui,Rue Horace,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58428,Non,Rue Huguette,Locale,Route interdite,30,Ouvert,2019-08-28,Non
58429,Non,Rue Huguette,Locale,Route interdite,30,Ouvert,2019-08-28,Non
58430,Non,Rue Jean-Guy,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58431,Non,Rue Jean-Marc,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58432,Non,Rue Jean-Marc,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58433,Non,Rue Jean-Marc,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58435,Non,Rue Jeanne-Mance,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58436,Non,Rue Jeanne-Mance,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58437,Non,Rue Jeanne-Mance,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58438,Non,Rue Jeanne-Mance,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58439,Non,Rue Jeannotte,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58440,Non,Rue Jeannotte,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58442,Oui,Chemin de la Presqu'Ã®le,ArtÃ¨re,Route interdite,60,Ouvert,2023-05-23,Oui
58443,Oui,Chemin de la Presqu'Ã®le,ArtÃ¨re,Route interdite,60,Ouvert,2023-05-23,Oui
58444,Oui,Chemin de la Presqu'Ã®le,ArtÃ¨re,Route interdite,60,Ouvert,2023-05-23,Oui
58446,Oui,Chemin de la Presqu'Ã®le,ArtÃ¨re,Route interdite,60,Ouvert,2023-05-23,Oui
58447,Oui,Chemin de la Presqu'Ã®le,ArtÃ¨re,Route interdite,60,Ouvert,2023-05-23,Oui
58448,Oui,Chemin de la Presqu'Ã®le,ArtÃ¨re,Route interdite,60,Ouvert,2023-05-23,Oui
58449,Oui,Chemin de la Presqu'Ã®le,ArtÃ¨re,Route interdite,60,Ouvert,2023-05-23,Oui
58450,Non,Rue Lachapelle,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58451,Non,Rue Lachapelle,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58452,Non,Rue Lachapelle,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58453,Non,Boulevard Lacombe,Collectrice,Route interdite,50,Ouvert,2019-08-28,Oui
58454,Non,Boulevard Lacombe,Collectrice,Route interdite,50,Ouvert,2019-08-28,Oui
58456,Non,Boulevard Lacombe,Collectrice,Route de transit,50,Ouvert,2019-08-28,Oui
58457,Non,Boulevard Lacombe,Collectrice,Route de transit,50,Ouvert,2019-08-28,Oui
58458,Non,Boulevard Lacombe,Collectrice,Route interdite,50,Ouvert,2019-08-28,Oui
58459,Non,Boulevard Lacombe,Collectrice,Route interdite,50,Ouvert,2019-08-28,Oui
58460,Non,Boulevard Lacombe,Collectrice,Route de transit,50,Ouvert,2019-08-28,Oui
58461,Non,Boulevard Lacombe,Collectrice,Route interdite,50,Ouvert,2019-08-28,Oui
58462,Non,Boulevard Lacombe,Collectrice,Route de transit,50,Ouvert,2019-08-28,Oui
58463,Non,Boulevard Lacombe,Collectrice,Route de transit,50,Ouvert,2019-08-28,Oui
58464,Non,Boulevard Lacombe,Collectrice,Route interdite,50,Ouvert,2019-08-28,Oui
58465,Non,Boulevard Lacombe,Collectrice,Route interdite,50,Ouvert,2019-08-28,Oui
58466,Non,Boulevard Lacombe,Collectrice,Route interdite,50,Ouvert,2019-08-28,Oui
58467,Non,Boulevard Lacombe,Collectrice,Route interdite,70,Ouvert,2019-08-28,Oui
58468,Non,Boulevard Lacombe,Collectrice,Route interdite,50,Ouvert,2019-08-28,Oui
58469,Non,Boulevard Lacombe,Collectrice,Route interdite,50,Ouvert,2019-08-28,Oui
58470,Non,Boulevard Lacombe,Collectrice,Route interdite,50,Ouvert,2019-08-28,Oui
58471,Non,Boulevard Lacombe,Collectrice,Route interdite,50,Ouvert,2019-08-28,Oui
58472,Non,Boulevard Lacombe,Collectrice,Route interdite,50,Ouvert,2019-08-28,Oui
58473,Non,Boulevard Lacombe,Collectrice,Route interdite,50,Ouvert,2019-08-28,Oui
58474,Non,Boulevard Lacombe,Collectrice,Route interdite,50,Ouvert,2019-08-28,Oui
58475,Non,Boulevard Lacombe,Collectrice,Route interdite,50,Ouvert,2019-08-28,Oui
58476,Non,Boulevard Lacombe,Collectrice,Route interdite,50,Ouvert,2019-08-28,Oui
58477,Non,Boulevard Lacombe,Collectrice,Route de transit,50,Ouvert,2019-08-28,Oui
58478,Non,Boulevard Lacombe,Collectrice,Route de transit,50,Ouvert,2019-08-28,Oui
58479,Non,Boulevard Lacombe,Collectrice,Route interdite,50,Ouvert,2019-08-28,Oui
58480,Non,Boulevard Lacombe,Collectrice,Route interdite,50,Ouvert,2019-08-28,Oui
58481,Non,Boulevard Lacombe,Collectrice,Route interdite,50,Ouvert,2019-08-28,Oui
58482,Non,Boulevard Lacombe,Collectrice,Route interdite,50,Ouvert,2019-08-28,Oui
58483,Non,Boulevard Lacombe,Collectrice,Route interdite,50,Ouvert,2019-08-28,Oui
58484,Non,Boulevard Lacombe,Collectrice,Route interdite,50,Ouvert,2019-08-28,Oui
58485,Non,Boulevard Lacombe,Collectrice,Route interdite,50,Ouvert,2019-08-28,Oui
58486,Non,Boulevard Lacombe,Collectrice,Route de transit,50,Ouvert,2019-08-28,Oui
58487,Non,Boulevard Lacombe,Collectrice,Route de transit,50,Ouvert,2019-08-28,Oui
58488,Non,Boulevard Lacombe,Collectrice,Route interdite,50,Ouvert,2019-08-28,Oui
58489,Non,Boulevard Lacombe,Collectrice,Route interdite,50,Ouvert,2019-08-28,Oui
58490,Non,Boulevard Lacombe,Collectrice,Route interdite,50,Ouvert,2019-08-28,Oui
58491,Non,Boulevard Lacombe,Collectrice,Route de transit,50,Ouvert,2019-08-28,Oui
58492,Non,Boulevard Lacombe,Collectrice,Route interdite,50,Ouvert,2019-08-28,Oui
58493,Non,Boulevard Lacombe,Collectrice,Route interdite,50,Ouvert,2019-08-28,Oui
58494,Non,Boulevard Lacombe,Collectrice,Route interdite,50,Ouvert,2019-08-28,Oui
58495,Non,Boulevard Lacombe,Collectrice,Route interdite,50,Ouvert,2019-08-28,Oui
58497,Non,Boulevard Lacombe,Collectrice,Route interdite,50,Ouvert,2019-08-28,Oui
58499,Non,Boulevard Lacombe,Collectrice,Route interdite,50,Ouvert,2019-08-28,Oui
58500,Non,Boulevard Lacombe,Collectrice,Route de transit,50,Ouvert,2019-08-28,Oui
58501,Non,Boulevard Lacombe,Collectrice,Route interdite,50,Ouvert,2019-08-28,Oui
58502,Non,Boulevard Lacombe,Collectrice,Route interdite,50,Ouvert,2019-08-28,Oui
58503,Non,Boulevard Lacombe,Collectrice,Route interdite,50,Ouvert,2019-08-28,Oui
58504,Non,Boulevard Lacombe,Collectrice,Route de transit,50,Ouvert,2019-08-28,Oui
58505,Non,Boulevard Lacombe,Collectrice,Route interdite,50,Ouvert,2019-08-28,Oui
58506,Non,Boulevard Lacombe,Collectrice,Route interdite,50,Ouvert,2019-08-28,Oui
58507,Non,Boulevard Lacombe,Collectrice,Route de transit,30.5,Ouvert,2019-08-28,Oui
58508,Non,Boulevard Lacombe,Collectrice,Route interdite,50,Ouvert,2019-08-28,Oui
58509,Non,Boulevard Lacombe,Collectrice,Route de transit,50,Ouvert,2019-08-28,Oui
58510,Oui,Rue Lafleur,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58511,Non,Rue Latendresse,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58512,Non,Rue Latendresse,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58513,Oui,Rue du Livreur,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58515,Non,Rue Lefebvre,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58516,Non,Rue Lefebvre,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58517,Non,Rue Lefebvre,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58518,Non,Rue Lefebvre,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58519,Non,Rue Lefebvre,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58520,Non,Rue Lefebvre,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58521,Non,Rue Lefebvre,Locale,Route interdite,50,Ouvert,2019-08-28,Non
58522,Non,Rue Lefebvre,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58523,Non,Rue Lefebvre,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58524,Non,Rue LÃ©veillÃ©,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58525,Non,Rue LÃ©veillÃ©,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58526,Non,Rue LÃ©veillÃ©,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58527,Non,Rue LÃ©veillÃ©,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58528,Non,Rue LÃ©veillÃ©,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58529,Non,Rue LongprÃ©,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58530,Non,Rue LongprÃ©,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58531,Non,Rue LongprÃ©,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58532,Non,Rue LongprÃ©,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58533,Non,Place ÃlÃ©onore-PauzÃ©,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58534,Non,Rue Louise,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58535,Non,Rue Louise,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58536,Non,Rue Madeleine,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58537,Non,Rue de l'Armistice,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58538,Non,Rue Marie-Anne,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58539,Non,Rue Marie-Anne,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58540,Non,Rue Marie-Anne,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58541,Non,Rue Monique,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58543,Non,Rue Nicole,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58545,Non,Rue Nicole,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58546,Non,Rue Nicole,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58547,Oui,Rue du Village,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58548,Oui,Rue du Village,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58549,Oui,Rue du Village,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58550,Oui,Rue du Village,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58551,Oui,Rue du Village,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58552,Oui,Rue du Village,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58553,Oui,Rue du Village,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58554,Oui,Rue du Village,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58555,Oui,Rue du Village,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58556,Oui,Rue du Village,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58557,Oui,Rue du Village,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58558,Oui,Rue du Village,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58559,Non,Place Odilon,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58560,Non,Rue Paul-Ãmile,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58561,Non,Place MÃ©dard-Brousseau,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58563,Non,Rue Ricard,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58564,Non,Rue Ricard,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58565,Non,Rue Ricard,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58566,Non,Rue Ricard,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58567,Non,Rue Roger,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58568,Non,Rue Saint-Joseph,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58569,Non,Rue Saint-Joseph,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58570,Non,Rue Saint-Michel,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58571,Non,Rue Saint-Michel,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58572,Oui,Rue Saint-Paul,ArtÃ¨re,Route de transit,50,Ouvert,2019-08-28,Oui
58573,Oui,Rue Saint-Paul,ArtÃ¨re,Route de transit,50,Ouvert,2019-08-28,Oui
58574,Oui,Rue Saint-Paul,ArtÃ¨re,Route de transit,50,Ouvert,2019-08-28,Oui
58575,Oui,Rue Saint-Paul,ArtÃ¨re,Route de transit,50,Ouvert,2019-08-28,Oui
58576,Oui,Rue Saint-Paul,ArtÃ¨re,Route de transit,50,Ouvert,2019-08-28,Oui
58577,Oui,Rue Saint-Paul,ArtÃ¨re,Route de transit,50,Ouvert,2019-08-28,Oui
58578,Oui,Rue Saint-Paul,ArtÃ¨re,Route de transit,50,Ouvert,2019-08-28,Oui
58579,Oui,Rue Saint-Paul,ArtÃ¨re,Route de transit,50,Ouvert,2019-08-28,Oui
58580,Oui,Rue Saint-Paul,ArtÃ¨re,Route de transit,50,Ouvert,2019-08-28,Oui
58581,Oui,Rue Saint-Paul,ArtÃ¨re,Route de transit,50,Ouvert,2019-08-28,Oui
58582,Oui,Rue Saint-Paul,ArtÃ¨re,Route de transit,50,Ouvert,2019-08-28,Oui
58583,Oui,Rue Saint-Paul,ArtÃ¨re,Route de transit,50,Ouvert,2019-08-28,Oui
58584,Oui,Rue Saint-Paul,ArtÃ¨re,Route de transit,50,Ouvert,2019-08-28,Oui
58585,Oui,Rue Saint-Paul,ArtÃ¨re,Route de transit,50,Ouvert,2019-08-28,Oui
58586,Oui,Rue Saint-Paul,ArtÃ¨re,Route de transit,50,Ouvert,2019-08-28,Oui
58587,Oui,Rue Saint-Paul,ArtÃ¨re,Route de transit,50,Ouvert,2019-08-28,Oui
58588,Oui,Rue Saint-Paul,ArtÃ¨re,Route de transit,50,Ouvert,2019-08-28,Oui
58589,Oui,Rue Saint-Paul,ArtÃ¨re,Route de transit,50,Ouvert,2019-08-28,Oui
58590,Oui,Rue Saint-Paul,ArtÃ¨re,Route de transit,50,Ouvert,2019-08-28,Oui
58591,Oui,Rue Saint-Paul,ArtÃ¨re,Route de transit,50,Ouvert,2019-08-28,Oui
58592,Oui,Rue Saint-Paul,ArtÃ¨re,Route de transit,50,Ouvert,2019-08-28,Oui
58593,Oui,Rue Saint-Paul,ArtÃ¨re,Route de transit,50,Ouvert,2019-08-28,Oui
58594,Oui,Rue Saint-Paul,ArtÃ¨re,Route de transit,50,Ouvert,2019-08-28,Oui
58595,Oui,Rue Saint-Paul,ArtÃ¨re,Route de transit,50,Ouvert,2019-08-28,Oui
58596,Oui,Rue Saint-Paul,ArtÃ¨re,Route de transit,50,Ouvert,2019-08-28,Oui
58597,Oui,Rue Saint-Paul,ArtÃ¨re,Route de transit,50,Ouvert,2019-08-28,Oui
58598,Oui,Rue Saint-Paul,ArtÃ¨re,Route de transit,50,Ouvert,2019-08-28,Oui
58599,Oui,Rue Saint-Paul,ArtÃ¨re,Route interdite,50,Ouvert,2019-08-28,Non
58600,Oui,Rue Saint-Paul,ArtÃ¨re,Route interdite,50,Ouvert,2019-08-28,Non
58601,Oui,Rue Saint-Paul,ArtÃ¨re,Route de transit,50,Ouvert,2019-08-28,Oui
58602,Oui,Rue Saint-Paul,ArtÃ¨re,Route de transit,50,Ouvert,2019-08-28,Oui
58603,Oui,Rue Saint-Paul,ArtÃ¨re,Route de transit,50,Ouvert,2019-08-28,Oui
58605,Oui,Rue Saint-Paul,Locale,Route interdite,30,Ouvert,2019-08-28,Non
58606,Oui,Rue Saint-Paul,ArtÃ¨re,Route de transit,70,Ouvert,2019-08-28,Non
58607,Oui,Rue Saint-Paul,ArtÃ¨re,Route interdite,50,Ouvert,2019-08-28,Non
58608,Oui,Rue Saint-Paul,ArtÃ¨re,Route interdite,50,Ouvert,2019-08-28,Non
58609,Oui,Rue Saint-Paul,ArtÃ¨re,Route interdite,50,Ouvert,2019-08-28,Non
58610,Oui,Rue Saint-Paul,ArtÃ¨re,Route de transit,50,Ouvert,2019-08-28,Oui
58611,Oui,Rue Saint-Paul,Locale,Route interdite,30,Ouvert,2019-08-28,Non
58612,Oui,Rue Saint-Paul,ArtÃ¨re,Route de transit,50,Ouvert,2019-08-28,Oui
58613,Oui,Rue Saint-Paul,ArtÃ¨re,Route de transit,50,Ouvert,2019-08-28,Oui
58614,Oui,Rue Saint-Paul,ArtÃ¨re,Route de transit,50,Ouvert,2019-08-28,Oui
58615,Oui,Rue Saint-Paul,ArtÃ¨re,Route de transit,50,Ouvert,2019-08-28,Oui
58616,Oui,Rue Saint-Paul,ArtÃ¨re,Route interdite,50,Ouvert,2019-08-28,Non
58617,Oui,Rue Saint-Paul,ArtÃ¨re,Route interdite,50,Ouvert,2019-08-28,Non
58618,Oui,Rue Saint-Paul,ArtÃ¨re,Route interdite,50,Ouvert,2019-08-28,Non
58619,Oui,Rue Saint-Paul,ArtÃ¨re,Route interdite,50,Ouvert,2019-08-28,Non
58620,Oui,Rue Saint-Paul,ArtÃ¨re,Route de transit,50,Ouvert,2019-08-28,Oui
58621,Oui,Rue Saint-Paul,ArtÃ¨re,Route interdite,50,Ouvert,2019-08-28,Non
58622,Oui,Rue Saint-Paul,ArtÃ¨re,Route de transit,50,Ouvert,2019-08-28,Oui
58623,Oui,Rue Saint-Paul,ArtÃ¨re,Route de transit,50,Ouvert,2019-08-28,Oui
58624,Oui,Rue Saint-Paul,ArtÃ¨re,Route de transit,50,Ouvert,2019-08-28,Oui
58625,Oui,Rue Saint-Paul,ArtÃ¨re,Route de transit,50,Ouvert,2019-08-28,Oui
58626,Oui,Rue Saint-Paul,ArtÃ¨re,Route interdite,50,Ouvert,2019-08-28,Non
58627,Oui,Rue Saint-Paul,ArtÃ¨re,Route de transit,50,Ouvert,2019-08-28,Oui
58628,Oui,Rue Saint-Paul,ArtÃ¨re,Route de transit,50,Ouvert,2019-08-28,Oui
58629,Oui,Rue Saint-Paul,ArtÃ¨re,Route de transit,50,Ouvert,2019-08-28,Oui
58630,Oui,Rue Saint-Paul,ArtÃ¨re,Route de transit,50,Ouvert,2019-08-28,Oui
58631,Oui,Rue Saint-Paul,ArtÃ¨re,Route de transit,50,Ouvert,2019-08-28,Oui
58632,Oui,Rue Saint-Paul,ArtÃ¨re,Route interdite,50,Ouvert,2019-08-28,Non
58633,Oui,Rue Saint-Paul,ArtÃ¨re,Route de transit,50,Ouvert,2019-08-28,Oui
58634,Oui,Rue Saint-Paul,ArtÃ¨re,Route de transit,50,Ouvert,2019-08-28,Oui
58635,Oui,Rue Saint-Paul,ArtÃ¨re,Route de transit,50,Ouvert,2019-08-28,Oui
58636,Oui,Rue Saint-Paul,ArtÃ¨re,Route de transit,50,Ouvert,2019-08-28,Oui
58637,Oui,Rue Saint-Paul,ArtÃ¨re,Route de transit,50,Ouvert,2019-08-28,Oui
58638,Oui,Rue Saint-Paul,ArtÃ¨re,Route de transit,50,Ouvert,2019-08-28,Oui
58639,Oui,Rue Saint-Paul,ArtÃ¨re,Route de transit,50,Ouvert,2019-08-28,Oui
58640,Oui,Rue Saint-Paul,ArtÃ¨re,Route de transit,50,Ouvert,2019-08-28,Oui
58641,Oui,Rue Saint-Paul,ArtÃ¨re,Route de transit,50,Ouvert,2019-08-28,Oui
58642,Oui,Rue Saint-Paul,ArtÃ¨re,Route de transit,50,Ouvert,2019-08-28,Oui
58643,Oui,Rue Saint-Paul,ArtÃ¨re,Route de transit,50,Ouvert,2019-08-28,Oui
58644,Oui,Rue Saint-Paul,ArtÃ¨re,Route de transit,50,Ouvert,2019-08-28,Oui
58645,Oui,Rue Saint-Paul,ArtÃ¨re,Route de transit,50,Ouvert,2019-08-28,Oui
58646,Oui,Rue Saint-Paul,ArtÃ¨re,Route de transit,50,Ouvert,2019-08-28,Oui
58647,Oui,Rue Saint-Paul,ArtÃ¨re,Route de transit,50,Ouvert,2019-08-28,Oui
58648,Oui,Rue Saint-Paul,ArtÃ¨re,Route de transit,50,Ouvert,2019-08-28,Oui
58649,Oui,Rue Saint-Paul,ArtÃ¨re,Route de transit,50,Ouvert,2019-08-28,Oui
58650,Oui,Rue Saint-Paul,ArtÃ¨re,Route de transit,50,Ouvert,2019-08-28,Oui
58651,Oui,Rue Saint-Paul,ArtÃ¨re,Route de transit,50,Ouvert,2019-08-28,Oui
58652,Oui,Rue Saint-Paul,ArtÃ¨re,Route interdite,50,Ouvert,2019-08-28,Non
58653,Oui,Rue Saint-Paul,ArtÃ¨re,Route interdite,50,Ouvert,2019-08-28,Non
58654,Oui,Rue Saint-Paul,ArtÃ¨re,Route interdite,50,Ouvert,2019-08-28,Non
58655,Oui,Rue Saint-Paul,ArtÃ¨re,Route interdite,50,Ouvert,2019-08-28,Non
58656,Oui,Rue Saint-Paul,ArtÃ¨re,Route de transit,50,Ouvert,2019-08-28,Oui
58657,Oui,Rue Saint-Paul,ArtÃ¨re,Route interdite,50,Ouvert,2019-08-28,Non
58658,Oui,Rue Saint-Paul,ArtÃ¨re,Route interdite,50,Ouvert,2019-08-28,Non
58659,Non,Rue Stanley,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58660,Non,Rue Stanley,Locale,Route interdite,30,Ouvert,2019-08-28,Non
58661,Non,Rue Stanley,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58662,Non,Rue Stanley,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58663,Non,Rue Sainte-Jeanne-d'Arc,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58664,Non,Rue Sainte-Jeanne-d'Arc,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58665,Non,Rue Sainte-Jeanne-d'Arc,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58666,Non,Rue Sainte-Jeanne-d'Arc,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58667,Non,Rue Sainte-Jeanne-d'Arc,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58668,Non,Rue Sainte-Jeanne-d'Arc,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58669,Non,Rue Sainte-Jeanne-d'Arc,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58670,Non,Rue VillandrÃ©,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58671,Non,Rue VillandrÃ©,Locale,Route interdite,40,Ouvert,2019-08-28,Oui
58672,Non,Rue VillandrÃ©,Locale,Route interdite,40,Ouvert,2019-08-28,Oui
58673,Non,Rue VillandrÃ©,Locale,Route interdite,40,Ouvert,2019-08-28,Oui
58674,Non,Rue De GrandprÃ©,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58675,Non,Rue Garnaud,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58676,Non,Rue Sylvie,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58677,Non,Rue Lise,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58678,Non,Rue Lise,Locale,Route interdite,40,Ouvert,2019-08-28,Non
