OBJECTID,MUNICIPALITE,USAGE,ADRESSE,DATE_CREATION,HAUTEUR,ALTITUDE_TOIT,TYPE,SUPERFICIE,GEOM,Suivit_JP
238648,10043,Résidentielle,"111, Prés Est (Chemin des)",20061010,-666,-666,2,10.28590065,Polygone,
238649,10043,Résidentielle,"298, Saules (Montée des)",20061010,5.29832287,114.33495331,2,35.5972,Polygone,
238650,10043,Résidentielle,"1035, Saint-Germain (Boulevard le)",20061010,2.80134783,42.04050446,2,29.3576,Polygone,
238651,10043,Résidentielle,"96, Prés Est (Chemin des)",20160501,-666,-666,2,63.02568766,Polygone,
238652,10043,Commerciale,"1038, Saint-Germain (Boulevard le)",20061010,3.95691785,37.77413559,2,22.4656,Polygone,
238653,10043,Résidentielle,"111, Prés Est (Chemin des)",20160501,-666,-666,2,62.1067685,Polygone,
238654,10043,Production et extraction de richesses naturelles,"0, Panorama (Chemin du)",20061010,133.83769226,133.83769226,2,172.8829874,Polygone,
238655,10043,Résidentielle,"1032, Saint-Germain (Boulevard le)",20061010,4.08428043,34.91994476,2,52.07375,Polygone,
238656,10043,Résidentielle,"104, Prés Est (Chemin des)",20061010,-666,-666,2,71.89038688,Polygone,
238657,10043,Résidentielle,"828, Cathédrale (Avenue de la)",20061010,-666,-666,2,62.38892744,Polygone,
238658,10043,Résidentielle,"824, Cathédrale (Avenue de la)",20061010,-666,-666,2,68.51068714,Polygone,
238659,10043,Résidentielle,"828, Cathédrale (Avenue de la)",20160501,-666,-666,2,20.88093093,Polygone,
238660,10043,Résidentielle,"112, Prés Est (Chemin des)",20061010,-666,-666,2,44.93255465,Polygone,
238661,10043,Résidentielle,"828, Cathédrale (Avenue de la)",20160501,-666,-666,2,8.9252,Polygone,
238662,10043,Résidentielle,"151, Prés Est (Chemin des)",20061010,-666,-666,2,11.7804,Polygone,
238663,10043,Résidentielle,"139, Prés Est (Chemin des)",20061010,-666,-666,2,63.59079572,Polygone,
238664,10043,Résidentielle,"1030, Saint-Germain (Boulevard le)",20061010,4.21796648,28.16227341,2,15.0284,Polygone,
238665,10043,Résidentielle,"1028, Saint-Germain (Boulevard le)",20061010,3.82179783,27.41245651,2,11.046,Polygone,
238666,10043,Résidentielle,"169, Prés Est (Chemin des)",20160501,-666,-666,2,190.31205625,Polygone,
238667,10043,Résidentielle,"154, Prés Est (Chemin des)",20061010,-666,-666,2,63.7674,Polygone,
238668,10043,Résidentielle,"343, Prés Est (Chemin des)",20061010,-666,-666,2,11.58,Polygone,
238669,10043,Résidentielle,"309, Panorama (Chemin du)",20061010,160.04008484,160.04008484,2,24.679,Polygone,
238670,10043,Résidentielle,"627, Tessier (Rue)",20160501,2.99265449,18.83200073,2,57.00066,Polygone,
238671,10043,Résidentielle,"1038, Plage (Rue de la)",20061010,2.47661194,8.99206066,2,7.6408,Polygone,
238672,10043,Résidentielle,"949, Saint-Germain (Boulevard le)",20061010,4.27270777,49.06868362,2,96.2568,Polygone,
238673,10043,Résidentielle,"975, Saint-Germain (Boulevard le)",20061010,3.4180653,36.22507095,2,66.429,Polygone,
238674,10043,Résidentielle,"249, Saules (Montée des)",20061010,3.58007695,72.38172913,2,49.1608,Polygone,
238675,10043,Résidentielle,"181, Prés E (Chemin des)",20061010,-666,-666,2,68.6042,Polygone,
238676,10043,Résidentielle,"243, Saules (Montée des)",20160501,0.29895696,67.53263855,2,55.25910272,Polygone,
238677,10043,Résidentielle,"205, Prés Est (Chemin des)",20061010,-666,-666,2,137.803,Polygone,
238678,10043,Résidentielle,"315, Panorama (Chemin du)",20061010,155.49543762,155.49543762,2,36.856,Polygone,
238679,10043,Résidentielle,"780, Cathédrale (Avenue de la)",20160501,-666,-666,2,76.005217605,Polygone,
238680,10043,Résidentielle,"327, Panorama (Chemin du)",20061010,140.69078064,140.69078064,2,15.0508,Polygone,
238681,10043,Résidentielle,"976, Saint-Germain (Boulevard le)",20061010,2.21612972,26.55325699,2,17.4971,Polygone,
238682,10043,Résidentielle,"319, Panorama (Chemin du)",20061010,142.1157074,142.1157074,2,10.67104749,Polygone,
238683,10043,Résidentielle,"315, Panorama (Chemin du)",20061010,141.57983398,141.57983398,2,79.872,Polygone,
238684,10043,Résidentielle,"197, Sapins (Rue des)",20061010,2.80673861,58.20455551,2,17.7796,Polygone,
238685,10043,Résidentielle,"937, Saint-Germain (Boulevard le)",20061010,2.2835555,34.32279968,2,19.3508,Polygone,
238686,10043,Résidentielle,"220, Cyprès (Rue des)",20160501,2.19544086,65.73323822,2,10.66924591,Polygone,
238687,10043,Résidentielle,"193, Sapins (Rue des)",20160501,2.02535359,56.28081512,2,13.6252,Polygone,
238688,10043,Résidentielle,"226, Saules (Montée des)",20061010,2.77511505,66.57886505,2,16.1975,Polygone,
238689,10043,Résidentielle,"579, Thomas-Taschereau (Rue)",20061010,3.42788947,34.51300812,2,88.2888,Polygone,
238690,10043,Résidentielle,"187, Sapins (Rue des)",20160501,1.74193453,54.6937294,2,12.0474,Polygone,
238691,10043,Résidentielle,"324, Panorama (Chemin du)",20061010,133.459198,133.459198,2,70.17169659,Polygone,
238692,10043,Résidentielle,"220, Saules (Montée des)",20061010,2.53452436,66.47901154,2,19.850446,Polygone,
238693,10043,Résidentielle,"579, Thomas-Taschereau (Rue)",20061010,3.04576306,33.37544632,2,26.9204,Polygone,
238694,10043,Résidentielle,"232, Épinettes (Rue des)",20160501,1.80861127,65.60492706,2,4.74459666,Polygone,
238695,10043,Résidentielle,"221, Épinettes (Rue des)",20061010,2.409654,66.43561554,2,12.9243,Polygone,
238696,10043,, ,20061010,4.2198778,56.18328094,2,10.2474,Polygone,
238697,10043,Résidentielle,"320, Panorama (Chemin du)",20061010,133.51652527,133.51652527,2,14.3834,Polygone,
238698,10043,Résidentielle,"226, Bellevue (Rue)",20160501,3.07413076,66.90329742,2,23.08,Polygone,
238699,10043,Résidentielle,"239 - 241, Prés Est (Chemin des)",20061010,-666,-666,2,171.98297,Polygone,
238700,10043,Résidentielle,"877, Sapins (Rue des)",20160501,1.93597609,54.63518906,2,5.310779405,Polygone,
238701,10043,Résidentielle,"209, Saules (Montée des)",20160501,1.90593917,63.32470322,2,24.846638875,Polygone,
238702,10043,, ,20061010,-666,-666,2,384.0796,Polygone,
238703,10043,Résidentielle,"299, Panorama (Chemin du)",20061010,141.49765015,141.49765015,2,26.325754605,Polygone,
238704,10043,Résidentielle,"215, Épinettes (Rue des)",20160501,1.69647815,63.56865692,2,11.18882242,Polygone,
238705,10043,Résidentielle,"877, D'Youville (Rue)",20061010,4.83503078,53.63264084,2,12.3821,Polygone,
238706,10043,Résidentielle,"299, Panorama (Chemin du)",20061010,136.29788208,136.29788208,2,40.55124507,Polygone,
238707,10043,Résidentielle,"179, Pins (Rue des)",20061010,2.98585914,52.16900635,2,12.6354,Polygone,
238708,10043,Résidentielle,"312, Panorama (Chemin du)",20061010,132.91621399,132.91621399,2,9.123,Polygone,
238709,10043,"Transports, communications et services publics","743, Cathédrale (Avenue de la)",20061010,-666,-666,2,2.38456875,Polygone,
238710,10043,Résidentielle,"577, Thomas-Taschereau (Rue)",20061010,3.56554517,32.67757416,2,14.9162,Polygone,
238711,10043,Résidentielle,"289, Panorama (Chemin du)",20061010,138.20773315,138.20773315,2,73.22306718,Polygone,
238712,10043,Résidentielle,"575, Thomas-Taschereau (Rue)",20061010,3.23860038,32.77577209,2,53.6412,Polygone,
238713,10043,Résidentielle,"302, Panorama (Chemin du)",20061010,2.49699581,130.41966248,2,7.0722,Polygone,
238714,10043,"Transports, communications et services publics","750 - 752, Cathédrale (Avenue de la)",20061010,-666,-666,2,46.205718,Polygone,
238715,10043,Résidentielle,"588, Thomas-Taschereau (Rue)",20061010,2.91940478,30.63516235,2,15.8007,Polygone,
238716,10043,Résidentielle,"898, Frênes (Rue des)",20061010,2.35563761,34.32098007,2,19.2298,Polygone,
238717,10043,Résidentielle,"574, Thomas-Taschereau (Rue)",20160501,1.88927377,29.57469749,2,13.0644,Polygone,
238718,10043,Résidentielle,"859, Sapins (Rue des)",20061010,2.9072668,54.45168304,2,11.2672,Polygone,
238719,10043,"Transports, communications et services publics","750 - 752, Cathédrale (Avenue de la)",20061010,-666,-666,2,60.5198168,Polygone,
238720,10043,"Transports, communications et services publics","750 - 752, Cathédrale (Avenue de la)",20061010,-666,-666,2,9.82220148,Polygone,
238721,10043,Résidentielle,"893, Saint-Germain (Boulevard le)",20160501,1.99838737,33.30025101,2,10.254520865,Polygone,
238722,10043,Résidentielle,"571, Thomas-Taschereau (Rue)",20160501,1.82503727,30.02733612,2,19.3254,Polygone,
238723,10043,Résidentielle,"216, Bellevue (Rue)",20061010,3.88779144,64.22225952,2,13.82982196,Polygone,
238724,10043,Résidentielle,"597, Thomas-Taschereau (Rue)",20160501,0.50397799,28.89624214,2,15.0681696,Polygone,
238725,10043,Résidentielle,"736, Cathédrale (Avenue de la)",20061010,-666,-666,2,54.6882,Polygone,
238726,10043,Résidentielle,"448, Père-Joseph-Jean (Rue du)",20061010,2.87676676,68.7666626,2,17.9206,Polygone,
238727,10043,Résidentielle,"732, Cathédrale (Avenue de la)",20061010,-666,-666,2,27.99039181,Polygone,
238728,10043,Résidentielle,"599, Thomas-Taschereau (Rue)",20061010,2.48533277,30.9773674,2,17.2549,Polygone,
238729,10043,Résidentielle,"506, Père-Joseph-Jean (Rue du)",20061010,3.1367013,71.32099152,2,32.6412,Polygone,
238730,10043,Résidentielle,"508, Père-Joseph-Jean (Rue du)",20061010,2.47451804,70.5946579,2,18.6178,Polygone,
238731,10043,Résidentielle,"223, Bouleaux (Rue des)",20160501,2.31908562,63.35573196,2,14.97262878,Polygone,
238732,10043,Résidentielle,"325, Gagné Sud (Rue)",20061010,2.29518182,29.86170959,2,16.6005,Polygone,
238733,10043,Résidentielle,"481, Monseigneur-Desbiens (Rue)",20061010,2.85391741,68.11914063,2,15.0638,Polygone,
238734,10043,Résidentielle,"603, Thomas-Taschereau (Rue)",20061010,2.69733471,30.60809517,2,19.2159,Polygone,
238735,10043,Résidentielle,"415, Curé-Destroismaisons (Rue du)",20061010,2.82147438,65.80514526,2,17.03391821,Polygone,
238736,10043,Résidentielle,"557, Thomas-Taschereau (Rue)",20061010,1.74263126,29.35685349,2,15.697,Polygone,
238737,10043,Résidentielle,"226, Bouleaux (Rue des)",20160501,1.89981532,62.77944946,2,10.36056918,Polygone,
238738,10043,Résidentielle,"569, Tessier (Rue)",20160501,7.38852741,30.56693077,2,2.05588504,Polygone,
238739,10043,Résidentielle,"417, Curé-Destroismaisons (Rue du)",20061010,2.88093441,66.02813721,2,32.3374,Polygone,
238740,10043,Résidentielle,"517, Père-Joseph-Jean (Rue du)",20061010,2.48061312,67.53871918,2,16.2636,Polygone,
238741,10043,,"0, Lausanne (Rue de)",20160501,1.24232527,84.21437073,2,12.7796,Polygone,
238742,10043,Résidentielle,"429, Père-Joseph-Jean (Rue du)",20061010,2.73129578,65.90434265,2,37.615881575,Polygone,
238743,10043,Résidentielle,"461, Sarcelles (Rue des)",20061010,2.90882083,67.07395172,2,18.378,Polygone,
238744,10043,Résidentielle,"140, Pins (Rue des)",20160501,1.468601,27.30423737,2,7.77412816,Polygone,
238745,10043,Résidentielle,"200, Sorbiers (Rue des)",20160501,7.78263393,61.56502914,2,8.5576,Polygone,
238746,10043,Résidentielle,"424, Curé-Destroismaisons (Rue du)",20061010,3.13162932,66.32968903,2,31.8428,Polygone,
238747,10043,Résidentielle,"422, Curé-Destroismaisons (Rue du)",20061010,3.46810017,66.61446381,2,18.9256,Polygone,
238748,10043,Résidentielle,"523, Père-Joseph-Jean (Rue du)",20160501,1.82861646,65.03993225,2,10.54318496,Polygone,
238749,10043,Résidentielle,"554, Thomas-Taschereau (Rue)",20160501,1.52421666,27.7651844,2,14.623057495,Polygone,
238750,10043,Résidentielle,"547, Thomas-Taschereau (Rue)",20061010,1.98320767,29.16371155,2,11.1194,Polygone,
238751,10043,Résidentielle,"221, Châtaigniers (Rue des)",20160501,1.79697617,61.28129196,2,8.073803,Polygone,
238752,10043,Résidentielle,"865, Arpin (Rue)",20061010,2.78424916,27.36302757,2,66.2243,Polygone,
238753,10043,Résidentielle,"325, Saint-Urbain (Rue)",20160501,1.85578638,28.38202095,2,7.728,Polygone,
238754,10043,Résidentielle,"516, Père-Joseph-Jean (Rue du)",20061010,2.93586814,66.38976288,2,23.358,Polygone,
238755,10043,Résidentielle,"437, Sarcelles (Rue des)",20061010,1.80842625,63.23720932,2,9.8906,Polygone,
238756,10043,Résidentielle,"529, Père-Joseph-Jean (Rue du)",20160501,2.35114372,64.39742279,2,15.12323228,Polygone,
238757,10043,Résidentielle,"527, Père-Joseph-Jean (Rue du)",20061010,3.16871754,65.61540985,2,11.2536,Polygone,
238758,10043,Résidentielle,"784, Pruches (Rue des)",20061010,4.1414543,64.41162872,2,14.1472,Polygone,
238759,10043,Résidentielle,"381, Normandie (Rue de la)",20061010,2.87802958,65.73292541,2,35.576,Polygone,
238760,10043,Services,"299, Vosges (Rue des)",20160501,1.7940662,77.18476868,2,9.265349065,Polygone,
238761,10043,Résidentielle,"192, Sorbiers (Rue des)",20160501,2.5065759,50.7426033,2,14.921894775,Polygone,
238762,10043,Résidentielle,"460, Sarcelles (Rue des)",20061010,2.12321562,64.4992981,2,13.5288,Polygone,
238763,10043,Résidentielle,"871, Arpin (Rue)",20160501,1.87215896,23.64368439,2,13.6903644,Polygone,
238764,10043,Résidentielle,"446, Sarcelles (Rue des)",20160501,2.49437443,64.63526916,2,13.73065804,Polygone,
238765,10043,Résidentielle,"303, Gagné Nord (Rue)",20061010,2.55640117,24.11533165,2,9.0828,Polygone,
238766,10043,Résidentielle,"423, Mésanges (Rue des)",20061010,2.369015,64.24753571,2,8.8296,Polygone,
238767,10043,Résidentielle,"520, Père-Joseph-Jean (Rue du)",20160501,1.05389101,63.67645645,2,9.741,Polygone,
238768,10043,Résidentielle,"545, Thomas-Taschereau (Rue)",20160501,1.77890459,28.81541061,2,11.87294962,Polygone,
238769,10043,Résidentielle,"229, Hêtres (Rue des)",20061010,3.10751369,62.81356812,2,15.2072,Polygone,
238770,10043,Résidentielle,"531, Père-Joseph-Jean (Rue du)",20061010,2.45312693,64.17990112,2,11.2642,Polygone,
238771,10043,Résidentielle,"387, Normandie (Rue de la)",20061010,2.18937568,64.02153015,2,22.4056,Polygone,
238772,10043,Résidentielle,"212, Bouleaux (Rue des)",20061010,3.08551055,61.16358566,2,13.7235,Polygone,
238773,10043,Résidentielle,"461, Abbé-Gaudin (Rue de l')",20160501,2.77852749,64.06803131,2,16.441580275,Polygone,
238774,10043,Résidentielle,"191, Pommetiers (Rue des)",20061010,2.91724326,50.16292953,2,15.5349,Polygone,
238775,10043,Résidentielle,"780, Pruches (Rue des)",20160501,2.55964892,62.49766922,2,13.011024855,Polygone,
238776,10043,Résidentielle,"305, Vosges (Rue des)",20160501,2.06152683,71.6335144,2,7.77657959,Polygone,
238777,10043,Résidentielle,"464, Sarcelles (Rue des)",20061010,2.43981153,64.20157623,2,10.653,Polygone,
238778,10043,Résidentielle,"421, Mésanges (Rue des)",20160501,1.61085571,62.97085571,2,13.3304742,Polygone,
238779,10043,Résidentielle,"188, Sorbiers (Rue des)",20160501,1.3523436,47.8123436,2,15.881312025,Polygone,
238780,10043,Résidentielle,"473, Sarcelles (Rue des)",20061010,3.14554863,63.96012878,2,15.1024,Polygone,
238781,10043,Résidentielle,"293, Vosges (Rue des)",20160501,0.88896963,76.60005188,2,8.527411655,Polygone,
238782,10043,Résidentielle,"526, Père-Joseph-Jean (Rue du)",20061010,2.69180155,64.56013489,2,13.2044,Polygone,
238783,10043,Résidentielle,"209, Châtaigniers (Rue des)",20061010,3.15761933,59.82357788,2,15.1615,Polygone,
238784,10043,Résidentielle,"393, Normandie (Rue de la)",20160501,1.95916742,62.99152374,2,13.220772,Polygone,
238785,10043,Résidentielle,"309, Vosges (Rue des)",20160501,2.28185034,71.32785034,2,14.73856546,Polygone,
238786,10043,Résidentielle,"506, Chanoine-Page (Rue du)",20160501,1.81174293,65.53194427,2,21.33112664,Polygone,
238787,10043,Résidentielle,"468, Sarcelles (Rue des)",20061010,2.35307208,63.09107208,2,10.402,Polygone,
238788,10043,Résidentielle,"438, Sarcelles (Rue des)",20061010,2.13499669,62.96666336,2,10.2584,Polygone,
238789,10043,Résidentielle,"326, Saint-Urbain (Rue)",20061010,2.83122041,28.9016552,2,22.3752,Polygone,
238790,10043,Services,"461, Monseigneur-Desbiens (Rue)",20061010,2.37748614,62.78413773,2,15.2312,Polygone,
238791,10043,Résidentielle,"761, Pruches (Rue des)",20160501,1.85276415,60.77455902,2,7.77761411,Polygone,
238792,10043,Résidentielle,"395, Normandie (Rue de la)",20061010,1.92922079,62.70625305,2,12.5672,Polygone,
238793,10043,Résidentielle,"320, Saint-Urbain (Rue)",20061010,2.28708954,28.47869873,2,10.52885,Polygone,
238794,10043,Résidentielle,"457, Passereaux (Rue des)",20160501,3.83151293,64.22593689,2,14.25757771,Polygone,
238795,10043,Résidentielle,"541, Thomas-Taschereau (Rue)",20061010,1.11886635,28.29017639,2,8.9458,Polygone,
238796,10043,Résidentielle,"878, Arpin (Rue)",20061010,2.50343784,18.87015915,2,9.6434,Polygone,
238797,10043,Résidentielle,"458, Abbé-Gaudin (Rue de l')",20061010,2.62748525,63.57291794,2,11.4972,Polygone,
238798,10043,Résidentielle,"475, Sarcelles (Rue des)",20061010,3.11507154,63.46567154,2,18.0696,Polygone,
238799,10043,Résidentielle,"399, Normandie (Rue de la)",20160501,1.9835752,62.43090439,2,40.893927205,Polygone,
238800,10043,Résidentielle,"385, Monseigneur-Saintonge (Rue)",20160501,2.07475492,64.48884583,2,10.392413725,Polygone,
238801,10043,Résidentielle,"530, Père-Joseph-Jean (Rue du)",20160501,2.5396517,63.8437767,2,12.51805521,Polygone,
238802,10043,Résidentielle,"424, Mésanges (Rue des)",20061010,2.61795401,63.40460205,2,12.1922,Polygone,
238803,10043,Résidentielle,"539, Thomas-Taschereau (Rue)",20061010,2.30106306,29.9382267,2,22.0972,Polygone,
238804,10043,Résidentielle,"203, Châtaigniers (Rue des)",20061010,2.5402076,55.68793488,2,11.6444,Polygone,
238805,10043,Résidentielle,"462, Monseigneur-Desbiens (Rue)",20160501,2.98262243,63.45474243,2,19.60059136,Polygone,
238806,10043,Résidentielle,"482, Sarcelles (Rue des)",20061010,2.54951879,62.97718048,2,16.8648,Polygone,
238807,10043,Résidentielle,"455, Monseigneur-Desbiens (Rue)",20061010,2.15470787,62.30958939,2,12.9672,Polygone,
238808,10043,Résidentielle,"423, Sarcelles (Rue des)",20061010,3.02483554,63.41180801,2,15.6002,Polygone,
238809,10043,Résidentielle,"434, Sarcelles (Rue des)",20061010,2.5242303,63.25049973,2,13.2604,Polygone,
238810,10043,Résidentielle,"542, Thomas-Taschereau (Rue)",20061010,3.93313529,29.86554909,2,93.41825,Polygone,
238811,10043,Résidentielle,"299, Normandie (Rue de la)",20160501,1.10310492,69.91845703,2,6.828,Polygone,
238812,10043,Résidentielle,"401, Normandie (Rue de la)",20061010,2.68104003,62.83462143,2,16.0676,Polygone,
238813,10043,, ,20061010,2.22804381,28.00799751,2,13.73255,Polygone,
