ï»¿id,municipalite,numero,proprio,longitude,latitude,geom
37178,94068,J-K-52975,Public,-71.2416861155245,48.4238114926111,POINT (-71.2416861155245 48.4238114926111)
37179,94068,B-BA-31700,Public,-70.9052890764299,48.35310700510247,POINT (-70.9052890764299 48.35310700510247)
37180,94068,J-JE-52707,Public,-71.25757997297664,48.39767320542369,POINT (-71.25757997297664 48.39767320542369)
37181,94068,C-PN-50855,Public,-71.04773092960606,48.44756907785184,POINT (-71.04773092960606 48.44756907785184)
37182,94068,L-58855,Public,-71.1245821712695,48.32070143836561,POINT (-71.1245821712695 48.32070143836561)
37183,94068,J-K-59341,Public,-71.22854980863231,48.4285396872808,POINT (-71.22854980863231 48.4285396872808)
37184,94068,B-BA-59675,Public,-71.01056518074355,48.34282270027168,POINT (-71.01056518074355 48.34282270027168)
37185,94068,C-PE-46932,Public,-71.04497453617314,48.41417897329174,POINT (-71.04497453617314 48.41417897329174)
37186,94068,C-PE-50333,Public,-71.07522608972602,48.38166261647552,POINT (-71.07522608972602 48.38166261647552)
37187,94068,C-PN-48372,Public,-71.09379124762911,48.44470543913718,POINT (-71.09379124762911 48.44470543913718)
37188,94068,J-JO-52630,Public,-71.26111609694787,48.41097286812798,POINT (-71.26111609694787 48.41097286812798)
37189,94068,C-PE-58228,Public,-71.13248549331757,48.39730941220136,POINT (-71.13248549331757 48.39730941220136)
37190,94068,J-JO-52411,Public,-71.27496697772838,48.421886643556014,POINT (-71.27496697772838 48.421886643556014)
37191,94068,C-PE-51057,Public,-71.01347881194086,48.39466767757185,POINT (-71.01347881194086 48.39466767757185)
37192,94068,J-JE-52866,Public,-71.24807352560444,48.40983576944146,POINT (-71.24807352560444 48.40983576944146)
37193,94068,J-JE-52389,Public,-71.2805921129187,48.36340437682463,POINT (-71.2805921129187 48.36340437682463)
37194,94068,C-GS-51062,Public,-71.07309351042385,48.42162870041134,POINT (-71.07309351042385 48.42162870041134)
37195,94068,C-PN-48387,Public,-71.08986820799447,48.4510527811778,POINT (-71.08986820799447 48.4510527811778)
37196,94068,B-BA-31337,Public,-70.90080741045081,48.34102240330605,POINT (-70.90080741045081 48.34102240330605)
37197,94068,J-JO-57450,Public,-71.27657162440345,48.4068096371457,POINT (-71.27657162440345 48.4068096371457)
37198,94068,B-GB-31029,Public,-70.85709999953978,48.31580225629044,POINT (-70.85709999953978 48.31580225629044)
37199,94068,J-PB-53900,Public,-71.13405060707991,48.433442063855814,POINT (-71.13405060707991 48.433442063855814)
37200,94068,C-PE-46949,Public,-71.04307875503432,48.42240834082909,POINT (-71.04307875503432 48.42240834082909)
37201,94068,J-PH-53272,Public,-71.21883298695262,48.424939830800646,POINT (-71.21883298695262 48.424939830800646)
37202,94068,J-K-53024,Public,-71.23908769083188,48.4241435383968,POINT (-71.23908769083188 48.4241435383968)
37203,94068,C-PE-58096,Public,-71.10055475655264,48.39562668404357,POINT (-71.10055475655264 48.39562668404357)
37204,94068,J-JO-52353,Public,-71.33667422944612,48.41931393758195,POINT (-71.33667422944612 48.41931393758195)
37205,94068,J-JO-57763,Public,-71.33857284815217,48.45912371741501,POINT (-71.33857284815217 48.45912371741501)
37206,94068,C-GS-50558,Public,-71.02812815928993,48.430887191247805,POINT (-71.02812815928993 48.430887191247805)
37207,94068,B-PA-31152,Public,-70.8689704867736,48.3136691840854,POINT (-70.8689704867736 48.3136691840854)
37208,94068,J-PH-28448,Public,-71.2163162822612,48.416157862827944,POINT (-71.2163162822612 48.416157862827944)
37209,94068,J-JO-52464,Public,-71.26994524869819,48.421473717300046,POINT (-71.26994524869819 48.421473717300046)
37210,94068,C-PE-46648,Public,-71.07004247019255,48.41574386894147,POINT (-71.07004247019255 48.41574386894147)
37211,94068,C-PE-47006,Public,-71.02480108500781,48.4233880419521,POINT (-71.02480108500781 48.4233880419521)
37212,94068,C-GN-48639,Public,-71.04154013298594,48.44520151972144,POINT (-71.04154013298594 48.44520151972144)
37213,94068,C-PE-50771,Public,-71.0564536748587,48.408490978982165,POINT (-71.0564536748587 48.408490978982165)
37214,94068,C-PN-58073,Public,-71.11099699172199,48.45929340786644,POINT (-71.11099699172199 48.45929340786644)
37215,94068,C-PN-48363,Public,-71.09544270751323,48.44404035520673,POINT (-71.09544270751323 48.44404035520673)
37216,94068,J-JE-52818,Public,-71.2503619536067,48.397677155744525,POINT (-71.2503619536067 48.397677155744525)
37217,94068,S-SN-39489,Public,-71.25699508676223,48.4980589758271,POINT (-71.25699508676223 48.4980589758271)
37218,94068,C-GN-45536,Public,-71.05304847674913,48.43943569904856,POINT (-71.05304847674913 48.43943569904856)
37219,94068,C-GS-45595,Public,-71.02744126981675,48.43042266116193,POINT (-71.02744126981675 48.43042266116193)
37220,94068,C-GS-45406,Public,-71.06974663224068,48.426641417451066,POINT (-71.06974663224068 48.426641417451066)
37221,94068,C-GS-45637,Public,-71.01691519465423,48.427592392107535,POINT (-71.01691519465423 48.427592392107535)
37222,94068,B-BA-31956,Public,-70.95314843517885,48.32769580916339,POINT (-70.95314843517885 48.32769580916339)
37223,94068,J-PH-57047,Public,-71.20610160613647,48.4173475773571,POINT (-71.20610160613647 48.4173475773571)
37224,94068,J-JO-52680,Public,-71.25881393759106,48.41829788933682,POINT (-71.25881393759106 48.41829788933682)
37225,94068,J-JE-52859,Public,-71.24834974369867,48.408856962155774,POINT (-71.24834974369867 48.408856962155774)
37226,94068,J-PH-53783,Public,-71.16179747520938,48.40035546697665,POINT (-71.16179747520938 48.40035546697665)
37227,94068,C-PE-46477,Public,-71.08970687325393,48.40015726962963,POINT (-71.08970687325393 48.40015726962963)
37228,94068,C-PN-50456,Public,-71.04925282174719,48.449153732622314,POINT (-71.04925282174719 48.449153732622314)
37229,94068,C-PN-50015,Public,-71.05095006736624,48.45764028697087,POINT (-71.05095006736624 48.45764028697087)
37230,94068,C-PE-46818,Public,-71.0532185800016,48.400815174700526,POINT (-71.0532185800016 48.400815174700526)
37231,94068,C-PE-46963,Public,-71.03837379572839,48.41728145691738,POINT (-71.03837379572839 48.41728145691738)
37232,94068,J-PH-61910,Public,-71.1837927651501,48.41706157958906,POINT (-71.1837927651501 48.41706157958906)
37233,94068,C-GN-51030,Public,-71.04445805524739,48.43922933217524,POINT (-71.04445805524739 48.43922933217524)
37234,94068,C-PN-48392,Public,-71.08917431634599,48.44817381076592,POINT (-71.08917431634599 48.44817381076592)
37235,94068,J-JO-52697,Public,-71.25835057955999,48.42733200502062,POINT (-71.25835057955999 48.42733200502062)
37236,94068,J-JO-52429,Public,-71.27217171557182,48.40732807060385,POINT (-71.27217171557182 48.40732807060385)
37237,94068,J-JO-52462,Public,-71.27012521207435,48.42037228649472,POINT (-71.27012521207435 48.42037228649472)
37238,94068,C-PO-58046,Public,-71.11921722855878,48.41198949947092,POINT (-71.11921722855878 48.41198949947092)
37239,94068,J-K-52996,Public,-71.24050575035471,48.42680507223843,POINT (-71.24050575035471 48.42680507223843)
37240,94068,LK-35787,Public,-71.40920150730923,48.333316020436165,POINT (-71.40920150730923 48.333316020436165)
37241,94068,C-PE-46496,Public,-71.08742392555446,48.41463564050086,POINT (-71.08742392555446 48.41463564050086)
37242,94068,C-GS-58196,Public,-71.00678665139095,48.44190168446888,POINT (-71.00678665139095 48.44190168446888)
37243,94068,PRS-SN-61964,PrivÃ©,-71.26737649951357,48.510121690359576,POINT (-71.26737649951357 48.510121690359576)
37244,94068,J-JE-53048,Public,-71.23761321235592,48.41194033778422,POINT (-71.23761321235592 48.41194033778422)
37245,94068,B-BA-31959,Public,-70.95301273159158,48.32941419835965,POINT (-70.95301273159158 48.32941419835965)
37246,94068,C-PN-48544,Public,-71.05931320918566,48.44860162306214,POINT (-71.05931320918566 48.44860162306214)
37247,94068,J-JO-52634,Public,-71.26116268582777,48.42898117809224,POINT (-71.26116268582777 48.42898117809224)
37248,94068,J-JE-53215,Public,-71.22733209532414,48.40843483758786,POINT (-71.22733209532414 48.40843483758786)
37249,94068,C-PE-50770,Public,-71.06334861915249,48.41470206662671,POINT (-71.06334861915249 48.41470206662671)
37250,94068,C-PO-49305,Public,-71.10456678917154,48.421737460888714,POINT (-71.10456678917154 48.421737460888714)
37251,94068,C-PE-46791,Public,-71.05549769480199,48.395344889525646,POINT (-71.05549769480199 48.395344889525646)
37252,94068,C-PE-61846,Public,-71.06182639767886,48.395360298771216,POINT (-71.06182639767886 48.395360298771216)
37253,94068,J-JO-52553,Public,-71.264999356355,48.426847202970286,POINT (-71.264999356355 48.426847202970286)
37254,94068,C-PN-48353,Public,-71.10077599119528,48.44830270028003,POINT (-71.10077599119528 48.44830270028003)
37255,94068,C-PE-46774,Public,-71.0570578118457,48.41550616802448,POINT (-71.0570578118457 48.41550616802448)
37256,94068,B-PA-44501,Public,-70.8655087563845,48.314826973863205,POINT (-70.8655087563845 48.314826973863205)
37257,94068,C-PN-51219,Public,-71.11580125768587,48.457860447300625,POINT (-71.11580125768587 48.457860447300625)
37258,94068,C-PE-46579,Public,-71.07570164139312,48.40235076128003,POINT (-71.07570164139312 48.40235076128003)
37259,94068,PRC-PE-46825,PrivÃ©,-71.05312251415415,48.42061712742751,POINT (-71.05312251415415 48.42061712742751)
37260,94068,C-PE-46880,Public,-71.0487868529215,48.395849274765716,POINT (-71.0487868529215 48.395849274765716)
37261,94068,C-PO-49386,Public,-71.08226436414158,48.42619651834722,POINT (-71.08226436414158 48.42619651834722)
37262,94068,C-GN-51025,Public,-71.06257539662268,48.44200223182625,POINT (-71.06257539662268 48.44200223182625)
37263,94068,J-JE-52783,Public,-71.25282767676113,48.41186958877599,POINT (-71.25282767676113 48.41186958877599)
37264,94068,J-JE-52946,Public,-71.24281843187345,48.399749025135435,POINT (-71.24281843187345 48.399749025135435)
37265,94068,S-SS-59322,Public,-71.29427442159601,48.52154175109032,POINT (-71.29427442159601 48.52154175109032)
37266,94068,J-JE-52710,Public,-71.25769839637587,48.40887519483389,POINT (-71.25769839637587 48.40887519483389)
37267,94068,C-PE-46526,Public,-71.08249173970054,48.39565209536502,POINT (-71.08249173970054 48.39565209536502)
37268,94068,C-PE-46941,Public,-71.04343890100883,48.41234698654179,POINT (-71.04343890100883 48.41234698654179)
37269,94068,C-PE-46482,Public,-71.0886475430838,48.398458347148726,POINT (-71.0886475430838 48.398458347148726)
37270,94068,C-PN-48333,Public,-71.10730938343279,48.45411440266066,POINT (-71.10730938343279 48.45411440266066)
37271,94068,C-GN-48610,Public,-71.04676513900505,48.44044155661314,POINT (-71.04676513900505 48.44044155661314)
37272,94068,J-PH-57978,Public,-71.15572203521103,48.39879553858895,POINT (-71.15572203521103 48.39879553858895)
37273,94068,C-PE-60963,Public,-71.0569750743917,48.400755859464326,POINT (-71.0569750743917 48.400755859464326)
37274,94068,S-SN-39532,Public,-71.28217255189112,48.51388565169253,POINT (-71.28217255189112 48.51388565169253)
37275,94068,PRC-PE-5167,PrivÃ©,-71.11020131298208,48.387777649007745,POINT (-71.11020131298208 48.387777649007745)
37276,94068,C-PE-49744,Public,-71.02103273698052,48.409959321210586,POINT (-71.02103273698052 48.409959321210586)
37277,94068,C-GS-51007,Public,-71.04656349152708,48.429645394785666,POINT (-71.04656349152708 48.429645394785666)
37278,94068,L-36395,Public,-71.1271720290228,48.32055585260633,POINT (-71.1271720290228 48.32055585260633)
37279,94068,J-JO-52384,Public,-71.28368044566484,48.420132902900995,POINT (-71.28368044566484 48.420132902900995)
37280,94068,J-JE-52552,Public,-71.26458291953266,48.396205205948036,POINT (-71.26458291953266 48.396205205948036)
37281,94068,C-PN-48419,Public,-71.08290923655353,48.44164020927193,POINT (-71.08290923655353 48.44164020927193)
37282,94068,C-PN-51022,Public,-71.08472821085526,48.44786371525263,POINT (-71.08472821085526 48.44786371525263)
37283,94068,B-PA-30556,Public,-70.87857671281319,48.32666128870606,POINT (-70.87857671281319 48.32666128870606)
37284,94068,B-BA-31537,Public,-70.89267961819183,48.33607019976832,POINT (-70.89267961819183 48.33607019976832)
37285,94068,J-PB-53899,Public,-71.1342707128464,48.43449061546958,POINT (-71.1342707128464 48.43449061546958)
37286,94068,J-JO-52670,Public,-71.25974178233858,48.429732025989644,POINT (-71.25974178233858 48.429732025989644)
37287,94068,B-PA-58141,Public,-70.90154093210272,48.318605731370646,POINT (-70.90154093210272 48.318605731370646)
37288,94068,C-PE-58160,Public,-71.04159981833646,48.41145572930284,POINT (-71.04159981833646 48.41145572930284)
37289,94068,C-PN-48334,Public,-71.10577923901663,48.45525119323003,POINT (-71.10577923901663 48.45525119323003)
37290,94068,B-GB-31581,Public,-70.81837799168426,48.33257283505557,POINT (-70.81837799168426 48.33257283505557)
37291,94068,C-PE-46555,Public,-71.07860972357288,48.403757211268456,POINT (-71.07860972357288 48.403757211268456)
37292,94068,J-K-60831,Public,-71.23845502942704,48.4233234883528,POINT (-71.23845502942704 48.4233234883528)
37293,94068,J-JO-59414,Public,-71.34406638357142,48.456310202264355,POINT (-71.34406638357142 48.456310202264355)
37294,94068,C-PE-62030,Public,-71.11727927730742,48.38632523473815,POINT (-71.11727927730742 48.38632523473815)
37295,94068,B-PA-30610,Public,-70.88952452116482,48.32889266148804,POINT (-70.88952452116482 48.32889266148804)
37296,94068,B-GB-31115,Public,-70.84791456952921,48.31815742729928,POINT (-70.84791456952921 48.31815742729928)
37297,94068,J-JO-52471,Public,-71.26906928379088,48.406641565948746,POINT (-71.26906928379088 48.406641565948746)
37298,94068,C-GN-48622,Public,-71.04496378476452,48.44062548115372,POINT (-71.04496378476452 48.44062548115372)
37299,94068,C-PO-49370,Public,-71.08813027990078,48.425051446446304,POINT (-71.08813027990078 48.425051446446304)
37300,94068,J-JE-53134,Public,-71.23327895390837,48.420313859845315,POINT (-71.23327895390837 48.420313859845315)
37301,94068,J-JO-52454,Public,-71.27021593055115,48.40610028510651,POINT (-71.27021593055115 48.40610028510651)
37302,94068,B-PA-30634,Public,-70.89590828428393,48.31848243240792,POINT (-70.89590828428393 48.31848243240792)
37303,94068,C-PN-48576,Public,-71.05116424172259,48.46067467423667,POINT (-71.05116424172259 48.46067467423667)
37304,94068,C-PE-46456,Public,-71.09236271368462,48.40543204656424,POINT (-71.09236271368462 48.40543204656424)
37305,94068,J-JO-52609,Public,-71.26204563897254,48.41695496444096,POINT (-71.26204563897254 48.41695496444096)
37306,94068,PRC-PE-50601,PrivÃ©,-71.04765871303493,48.42356033437886,POINT (-71.04765871303493 48.42356033437886)
37307,94068,C-PO-51678,Public,-71.11656341551276,48.413141748717166,POINT (-71.11656341551276 48.413141748717166)
37308,94068,B-PA-30397,Public,-70.89766383245599,48.319430910666455,POINT (-70.89766383245599 48.319430910666455)
37309,94068,C-PE-46851,Public,-71.05027723647505,48.39934978177384,POINT (-71.05027723647505 48.39934978177384)
37310,94068,C-PE-46481,Public,-71.08834674020389,48.40106812101947,POINT (-71.08834674020389 48.40106812101947)
37311,94068,C-PE-46902,Public,-71.0475492108852,48.41266027429812,POINT (-71.0475492108852 48.41266027429812)
37312,94068,C-GN-45491,Public,-71.05825138167118,48.43964441692379,POINT (-71.05825138167118 48.43964441692379)
37313,94068,C-PE-46936,Public,-71.0444891081134,48.42098514094434,POINT (-71.0444891081134 48.42098514094434)
37314,94068,B-BA-31272,Public,-70.88688042324246,48.33854017081461,POINT (-70.88688042324246 48.33854017081461)
37315,94068,J-PH-53572,Public,-71.18227736720483,48.41818186222143,POINT (-71.18227736720483 48.41818186222143)
37316,94068,B-BA-44735,Public,-70.91433178143176,48.32543628606759,POINT (-70.91433178143176 48.32543628606759)
37317,94068,J-JE-52827,Public,-71.24995443753699,48.413127355913794,POINT (-71.24995443753699 48.413127355913794)
37318,94068,B-BA-31739,Public,-70.95252213725166,48.376497738858205,POINT (-70.95252213725166 48.376497738858205)
37319,94068,C-PE-46884,Public,-71.04839406813704,48.41302050325904,POINT (-71.04839406813704 48.41302050325904)
37320,94068,C-PE-46930,Public,-71.04527397608264,48.41971778493738,POINT (-71.04527397608264 48.41971778493738)
37321,94068,J-JO-57578,Public,-71.30455778883615,48.43972389902785,POINT (-71.30455778883615 48.43972389902785)
37322,94068,C-PE-62072,Public,-71.08960645875425,48.37503134082618,POINT (-71.08960645875425 48.37503134082618)
37323,94068,J-PH-53278,Public,-71.21726632429113,48.42541351263045,POINT (-71.21726632429113 48.42541351263045)
37324,94068,J-K-57383,Public,-71.22969185950704,48.43464506202884,POINT (-71.22969185950704 48.43464506202884)
