PrjName,RecordNo,JOUR,PERIO,QC,QB,Q13,Q1AM1,Q1AM1O,Q1AM2,Q1AM2O,Q1AM3,Q1AM3O,Q1AM4,Q1AM4O,Q1AM5,Q1AM5O,Q1B,Q1BO,Q1C,Q2AA,Q2AB,Q2AC,Q2AD,Q2AE,Q2BA,Q2BB,Q2BC,Q2BD,Q2BE,Q3,Q4M1,Q4M1O,Q4M2,Q4M2O,Q4M3,Q4M3O,Q4M4,Q4M4O,Q4M5,Q4M5O,Q5,Q6,Q7,Q8,Q9A,Q9B,Q9C,Q9D,Q9E,Q9F,Q9G,Q9H,Q10,Q11,Q12,Q14,Q14O,Q15,Q16,Q16B,Q16BO,Q16C,Q16CO,Q17,LANG;,,,,, 
12000_112B,17517,1,1,999999,14,3,25,faire en sorte que votre adresse soit ajoutée au registre, , , , , , , , , , ,1,2,2,2,2,2, , , , , ,2, , , , , , , , , , ,1,2, ,1,1,1,1,1,1,1,1,1,2,1,1,4, ,2,4,1, ,1, ,2,FR;,,,,,
"""12000_112B",17530,1,1,H2S2L7,13,4,4, ,22,Bancs,4,Installation rack à vélo, , , , ,25,racks à vélo,8,2,2,2,2,2, , , , , ,1,7, ,10, , , , , , , ,1,2, ,1,4,2,2,2,2,4,2,2,4,4,10,3, ,1,4,1, ,1,"""""français", Anglais," espagnol""""",1,"FR"";",,,
12000_112B,17558,4,1,H2V1N9,9,4,24,issues with the neighbour, , , , , , , , , , ,4,2,2,2,2,2, , , , , ,1,3,sent her from one place to another, , , , , , , , ,2,2, ,4,9,9,9,9,3,3,3,3,4,4,9,2, ,1,3,1, ,2, ,2,EN;,,,,,
12000_112B,17630,4,1,H1G6K5,8,4,12, , , , , , , , , , , ,3,2,2,2,2,2, , , , , ,1,11,temps d'attente,3, ,1, , , , , ,1,2, ,4,2,3,3,2,1,3,3,2,4,3,9,5, ,2,2,5, ,1, ,2,FR;,,,,,
12000_112B,17659,3,1,H3M2P6,1,4,4, , , , , , , , , , , ,1,2,2,1,1,2, , ,1,1, ,2, , , , , , , , , , ,1,2, ,1,1,1,1,1,1,1,1,1,1,1,1,2, ,1,4,1, ,1, ,2,FR;,,,,,
"""12000_112B",17709,4,1,H1H2E3,8,4,14,"""""j' ai coupé des arbres"," je appelé   la Ville  au 311 pour qu'ils viennent ramasser les arbres""""", , , , , , , , , , ,5,2,2,2,2,2, , , , , ,2, , , , , , , , , , ,1,2, ,1,1,1,1,1,1,1,1,1,1,1,1,4, ,1,4,2, ,2, ,2,"FR"";",,,,
12000_112B,17731,3,1,H8N1J1,5,5,1, , , , , , , , , , , ,3,2,2,2,2,2, , , , , ,2, , , , , , , , , , ,1,2, ,2,1,2,1,1,1,2,1,1,1,1,10,2, ,2,2,1, ,1, ,2,FR;,,,,,
12000_112B,17757,1,1,H2J1Y3,11,5,4, , , , , , , , , , , ,3,2,2,2,2,2, , , , , ,1,10, ,7, , , , , , , ,1,2, ,5,4,1,4,9,2,3,2,1,4,4,7,4, ,1,4,8,Travailleur autonome,1, ,1,FR;,,,,,
12000_112B,17783,3,1,999999,5,3,7, , , , , , , , , , , ,3,2,2,2,2,2, , , , , ,2, , , , , , , , , , ,1,2, ,1,2,2,2,2,1,2,1,2,2,2,8,4, ,2,1,6, ,2, ,1,EN;,,,,,
12000_112B,17786,1,1,H4N4K7,14,6,14,branches d'arbres tombées dans la rue,1, , , , , , , ,14,la branche d'arbre tombé,2,2,2,2,2,2, , , , , ,2, , , , , , , , , , ,1,2, ,1,1,2,2,1,1,2,2,1,2,1,2,1, ,2,2,3, ,1, ,1,FR;,,,,,
12000_112B,17908,2,1,H1M3Y1,2,3,1, , , , , , , , , , , ,1,2,2,2,2,2, , , , , ,2, , , , , , , , , , ,9,2, ,1,1,1,2,1,1,1,2,1,2,1,1,4, ,1,4,1, ,1, ,2,FR;,,,,,
12000_112B,17921,2,1,H4G2Z2,17,5,1, , , , , , , , , , , ,12,1,2,2,2,2,1, , , , ,1,3, ,6, ,10,they didn't do what they said, , , , ,2,2, ,3,3,4,4,4,3,4,4,4,4,4,10,4, ,2,4,3, ,2, ,1,EN;,,,,,
12000_112B,17969,3,1,H8R2G8,5,6,14,tree,17,lamp., , , , , , ,17,lamp,2,1,2,2,2,2,1, , , , ,2, , , , , , , , , , ,1,1,2,4,2,3,2,1,3,3,2,3,3,4,8,1, ,1,3,3, ,99,polish,2,EN;,,,,,
"""12000_112B",18015,3,1,H1M2H4,7,5,3, , , , , , , , , , , ,2,2,2,2,1,2, , , ,8, ,1,15,"""""Pour les activités d'été dans les parcs et pour toute la Ville: on était habitués à revevoir un bulletin qui était distribué dans les bibliothèques. Cette année", on nous a dit de consulter sur l'internet," mais l'information sur le site était in""""", , , , , , , , ,1,2, ,4,4,9,4,4,2,4,4,4,4,4,10,4, ,1,3,1, ,3, ,2,"FR"";",,,
12000_112B,18157,1,1,H2R1X7,19,2,97,Rack à vélo endommagé, , , , , , , , , , ,2,2,1,2,1,1, ,1, ,1,1,1,9, , , , , , , , , ,1,2, ,3,3,2,2,2,2,4,3,2,3,3,7,1, ,2,4,1, ,1, ,1,FR;,,,,,
12000_112B,18219,3,1,H1J1V5,2,2,7, ,1, , , , , , , ,1, ,1,2,2,2,2,2, , , , , ,2, , , , , , , , , , ,1,2, ,1,1,1,1,1,1,1,1,1,2,1,1,3, ,1,3,1, ,1, ,2,FR;,,,,,
"""12000_112B",18274,1,1,H1P2W8,15,4,12, ,12,"""""Bruit des salles de fêtes", pas de problème pour la musique, mais ils jettent les bouteilles dans le container au fur et à mesure de la soirée. Très bruyant et dérangeant pour les voisins, à toutes les 2 minutes.On se plaint," mais ça ne change rien""""", , , , , , ,12, ,3,2,2,2,2,2, , , , , ,2, , , , , , , , , , ,1,2, ,4,2,1,4,9,1,2,2,1,4,4,2,5,Grand-mère avec petit-fils,2,4,1, ,1, ,2,"FR"";",
12000_112B,18277,2,1,H2K0A6,18,5,1, , , , , , , , , , , ,1,2,2,2,2,2, , , , , ,2, , , , , , , , , , ,1,2, ,1,1,1,1,1,1,1,1,1,2,1,4,1, ,1,4,3, ,1, ,1,FR;,,,,,
12000_112B,18298,2,1,H1T3R3,19,3,1, , , , , , , , , , , ,1,2,2,1,1,2, , ,1,5, ,1,15,pas de réponse au leurs problemes, , , , , , , , ,1,2, ,4,2,2,3,3,3,2,2,4,4,4,7,2, ,2,4,1, ,1, ,1,FR;,,,,,
12000_112B,18323,3,1,H1L1N6,7,5,14,Arbre et un poto de la plomberie., , , , , , , , , , ,3,2,2,2,2,2, , , , , ,2, , , , , , , , , , ,2,2, ,4,3,4,1,1,1,2,4,2,3,3,6,4, ,1,2,8,Travailleur autonome.,1, ,2,FR;,,,,,
12000_112B,18324,2,1,999999,12,4,1, ,14,argyle du frêne, , , , , , ,14,argyle du frêne,2,2,2,2,2,2, , , , , ,2, , , , , , , , , , ,9,2, ,2,3,3,2,3,3,3,3,2,3,3,7,9, ,9,9,99, ,7, ,2,FR;,,,,,
12000_112B,18342,2,1,H1E6P9,12,5,18,Épidémie de bibittes et  de champignons sur le plancher., , , , , , , , , , ,1,1,1,2,2,2,1,2, , , ,1,10, , , , , , , , , ,2,2, ,2,4,1,2,2,1,9,3,2,9,1,98,4, ,2,3,3,handicapé retraité,1, ,2,FR;,,,,,
12000_112B,18475,3,1,H9E1E4,6,2,17,obtenir une poubelle, , , , , , , , , , ,1,2,2,2,2,2, , , , , ,2, , , , , , , , , , ,9,2, ,1,2,1,2,2,2,2,9,2,2,2,8,1, ,1,3,1, ,2, ,2,FR;,,,,,
12000_112B,18506,4,1,H2V1Y6,9,3,1, , , , , , , , , , , ,2,2,2,2,2,2, , , , , ,2, , , , , , , , , , ,9,2, ,1,1,2,1,1,2,1,2,2,2,1,1,2, ,1,3,5, ,2, ,2,EN;,,,,,
12000_112B,18507,1,1,H2S2Y1,13,2,10,C'etait pour les taxes municipals., , , , , , , , , , ,1,2,2,2,2,2, , , , , ,2, , , , , , , , , , ,1,2, ,1,1,1,1,1,1,1,1,1,2,1,1,5, ,1,4,1, ,1, ,2,FR;,,,,,
12000_112B,18645,2,1,H1A5P5,12,5,1, , , , , , , , , , , ,2,2,2,2,2,2, , , , , ,2, , , , , , , , , , ,1,2, ,1,2,1,1,1,1,2,1,1,2,2,5,2, ,1,4,1, ,1, ,1,FR;,,,,,
12000_112B,18652,1,1,H4M2J3,14,3,23,permis de construction, , , , , , , , , , ,1,1,1,1,2,2,4,10,3, , ,1,4, ,20,Les gens ne sont pas pressés de faire leur travail  ( supposé de prendre 3 jours pour  avoir un permis. Et cela a pris  3 ou 4 semaines à cause des vacances d'un employé et qu'il n'avait pas transféré le dossier à quelqu'un d'autre. Monsieur a dû, , , , , , ,1,1,2,1,3,2,3,2,2,3,3,1,3,3,8,2, ,1,4,1, ,1, ,1,FR;,,,,,
12000_112B,18653,3,1,H8R2Y3,5,4,21,Pitbull,1,Fences, , , , , , ,21,Fences for neighbour's pitbull,1,2,2,2,2,2, , , , , ,2, , , , , , , , , , ,1,2, ,2,2,2,2,2,1,2,2,2,9,1,8,2,Parents and grown up daughter,1,4,1, ,2, ,2,EN;,,,,,
12000_112B,18675,4,1,H8Z1H8,10,2,4, ,11, , , , , , , ,11, ,1,1,2,2,1,2,1, , ,1, ,2, , , , , , , , , , ,1,1,4,1,2,1,2,1,1,2,2,2,2,2,5,1, ,1,2,1, ,1, ,1,FR;,,,,,
12000_112B,18697,2,1,H2L2V8,18,4,1, , , , , , , , , , , ,2,2,1,2,1,2, ,2, ,2, ,2, , , , , , , , , , ,1,2, ,1,2,2,2,2,2,2,2,1,2,2,4,1, ,2,3,1, ,1, ,2,FR;,,,,,
12000_112B,18727,2,1,H3H1Z9,18,3,25,nouveau reglement concernent les animaux domestique,97,les feux de signalisations,6,les passages pietons, , , , ,11,le nouveau reglement concernant les animaux,2,2,2,1,1,2, , ,1,1, ,1,16,les bureaux etaient fermes,7, , , , , , , ,2,2, ,5,4,4,4,4,4,4,3,2,4,4,10,1, ,2,4,1, ,1, ,2,FR;,,,,,
12000_112B,18734,3,1,H1W1X3,7,4,1, , , , , , , , , , , ,2,2,2,2,2,2, , , , , ,2, , , , , , , , , , ,9,2, ,1,2,2,2,2,1,2,2,2,2,1,8,4, ,2,2,1, ,1, ,2,FR;,,,,,
12000_112B,18826,2,1,999999,19,2,13,vignette de stationnement, , , , , , , , , , ,2,1,2,2,2,2,1, , , , ,2, , , , , , , , , , ,1,2, ,1,2,1,1,1,2,2,1,1,2,1,8,4, ,2,3,1, ,99,cambodgien,1,FR;,,,,,
12000_112B,18835,1,1,H4R2B1,14,4,15,Janitor smoke in the balcony and leave garbage everywhere. Let the sprinkler open during the night..., , , , , , , , , , ,8,2,2,2,2,2, , , , , ,2, , , , , , , , , , ,2,2, ,5,3,3,2,2,1,2,3,1,2,2,5,4, ,2,4,1, ,2, ,1,EN;,,,,,
12000_112B,18962,2,1,H2R2T2,19,6,14,un arbre qui coulait devant chez nous, , , , , , , , , , ,1,2,2,2,2,2, , , , , ,2, , , , , , , , , , ,1,2, ,4,4,1,9,9,1,3,2,1,4,4,7,1, ,1,4,3, ,1, ,2,FR;,,,,,
12000_112B,18971,2,1,H1A3J6,12,3,1, , , , , , , , , , , ,1,2,2,2,1,2, , , ,1, ,2, , , , , , , , , , ,2,9, ,1,1,1,1,9,1,1,1,1,2,1,1,2, ,2,4,1, ,1, ,1,FR;,,,,,
12000_112B,18985,3,1,H8N1P7,5,5,1,complaint about garbage, , , , , , , , , , ,2,2,2,1,1,2, , ,2,5, ,2, , , , , , , , , , ,1,2, ,2,3,9,4,2,2,2,2,1,3,4,9,4, ,2,3,1, ,2, ,1,EN;,,,,,
12000_112B,19009,3,1,H1K3T1,2,3,1, , , , , , , , , , , ,1,2,2,2,2,2, , , , , ,1,11,petit delai, , , , , , , , ,1,2, ,1,2,2,2,1,1,2,1,2,1,1,2,2, ,1,4,6,recherche demploi,1, ,2,FR;,,,,,
12000_112B,19063,3,1,H8T1S2,4,2,97,ammende, , , , , , , , , , ,1,2,1,2,2,2, ,1, , , ,2, , , , , , , , , , ,1,2, ,1,3,9,9,1,1,1,1,3,2,1,8,4, ,2,4,6, ,1, ,1,FR;,,,,,
12000_112B,19095,2,1,H3E2B4,17,6,25,recharge des voitures electriques, , , , , , , , , , ,1,2,1,2,2,2, ,2, , , ,1,3, ,11,temps d attente très long, , , , , , ,9,2, ,3,3,2,2,2,1,3,3,2,4,4,8,1, ,1,4,1, ,1, ,1,FR;,,,,,
12000_112B,19173,3,1,H9C2S6,6,4,14,Branche des arbres, , , , , , , , , , ,2,1,2,2,2,2,4, , , , ,2, , , , , , , , , , ,1,2, ,1,3,2,2,1,2,2,1,1,2,1,9,2, ,1,3,1, ,8, ,2,FR;,,,,,
12000_112B,19207,2,1,H2E2X2,19,3,20,Plantation d'un arbre, , , , , , , , , , ,5,2,2,2,2,2, , , , , ,1,10, , , , , , , , , ,1,2, ,4,3,2,3,3,3,3,3,2,3,4,10,2, ,1,3,1, ,1, ,2,FR;,,,,,
12000_112B,19208,2,1,H2L2G3,18,3,10, , , , , , , , , , , ,1,2,2,2,2,2, , , , , ,2, , , , , , , , , , ,9,2, ,1,1,1,1,1,1,1,1,1,2,1,1,4, ,1,4,1, ,1, ,1,FR;,,,,,
12000_112B,19294,3,1,H1N2H3,7,5,22,pour securiser plaques de metal laissées dans    le bd de l'assomption par des entrpreneure d'un immeuble eb construction, , , , , , , , , , ,1,2,2,2,2,2, , , , , ,2, , , , , , , , , , ,1,2, ,1,1,1,1,1,1,1,1,1,2,1,1,4, ,2,2,5,assisté   sociale pour cause de maladie,1, ,2,FR;,,,,,
12000_112B,19340,2,1,999999,18,5,1, , , , , , , , , , , ,2,2,2,2,2,2, , , , , ,2, , , , , , , , , , ,1,2, ,4,9,1,2,1,1,3,2,1,2,4,1,3, ,2,2,2, ,1, ,2,FR;,,,,,
"""12000_112B",19383,3,1,H2M2N7,1,6,14,"""""Trimming trees (too low)"," kids start climbing.""""",17,Street lights, , , , , , ,14,The tree,1,2,2,2,2,2, , , , , ,2, , , , , , , , , , ,9,2, ,5,2,2,2,1,1,2,2,2,3,2,4,1, ,1,2,3, ,2, ,2,"EN"";",,,,
12000_112B,19419,3,1,H1V3C9,7,3,11, , , , , , , , , , , ,1,2,2,2,2,2, , , , , ,1,10, , , , , , , , , ,1,2, ,4,9,3,1,4,1,4,2,2,4,4,10,1, ,1,4,2, ,1, ,2,FR;,,,,,
12000_112B,19464,3,1,H1N2P8,7,6,14,Les arbres, , , , , , , , , , ,2,2,2,2,2,2, , , , , ,2, , , , , , , , , , ,1,2, ,1,2,1,1,9,2,2,2,1,2,2,8,4,Veuve,1,3,3, ,1, ,2,FR;,,,,,
12000_112B,19556,1,1,H4K1Z4,14,3,7, ,14,les abres, , , , , , ,7, ,1,2,2,2,2,2, , , , , ,2, , , , , , , , , , ,1,2, ,1,1,9,1,1,1,1,1,1,2,1,1,2, ,1,4,1, ,1, ,2,FR;,,,,,
12000_112B,19575,1,1,H4E3Y4,16,3,1, , , , , , , , , , , ,1,2,2,2,2,2, , , , , ,2, , , , , , , , , , ,9,2, ,1,1,1,1,2,1,2,2,2,1,1,1,4, ,2,2,1, ,1, ,1,FR;,,,,,
"""12000_112B",19601,3,1,H3S2L4,3,5,18,"""""une forêt abandonnée près de chez moi"," occasionne beaucoupde problèmes insectes etc""""",4,les automobiles roulent trop vite dans certaines rues et le panneau de limite de vitesse est caché par les arbres, , , , , , ,6,la haute  vitesse des automobiles,1,2,2,2,2,2, , , , , ,2, , , , , , , , , , ,1,2, ,4,4,2,1,1,1,4,4,1,2,4,5,2, ,2,4,3, ,1,"""""français", anglais," arabe""""",1,"FR"";",,
12000_112B,19614,2,1,H3G1V5,18,2,25,Renseignements pour des permis de construction, , , , , , , , , , ,8,2,2,1,1,2, , ,60,20, ,1,10, ,7,Pas capable de suivre les dossiers.,6, , , , , ,1,1,3,3,4,3,4,3,2,4,3,3,4,4,10,2, ,1,4,1, ,1, ,1,FR;,,,,,
12000_112B,19615,3,1,H1M1H6,7,6,7, ,1, , , , , , , ,1, ,1,2,2,2,2,2, , , , , ,2, , , , , , , , , , ,1,2, ,1,2,1,1,1,1,1,1,2,2,1,98,1, ,1,3,3, ,1, ,2,FR;,,,,,
12000_112B,19616,1,1,H3J2Y1,16,3,1, , , , , , , , , , , ,1,2,2,2,2,2, , , , , ,2, , , , , , , , , , ,1,2, ,2,3,2,9,1,2,1,1,3,1,2,5,2, ,1,4,1, ,2, ,1,FR;,,,,,
12000_112B,19644,3,1,H8N1E6,5,5,21,souris et rats,7, , , , , , , ,18,Les souris  et les rats (gros) . La ville dit que cela ne vient pas d'eux. Elle et ses voisins disent qu'ils viennent d'un bris d'aqueduc. La ville a dit d'appeler un exterminateur pour cela et à leurs frais.,3,2,2,2,1,2, , , ,3, ,2, , , , , , , , , , ,1,2, ,3,2,2,3,3,2,3,2,4,3,3,99,1, ,1,1,99, ,2, ,2,EN;,,,,,
12000_112B,19665,1,1,H1R3G7,15,6,4, , , , , , , , , , , ,2,2,2,2,2,2, , , , , ,2, , , , , , , , , , ,1,2, ,1,2,1,2,2,1,2,2,1,2,2,2,1, ,2,2,3, ,1, ,1,FR;,,,,,
12000_112B,19715,3,1,H4B2Z6,3,2,4, , , , , , , , , , , ,6,2,2,2,2,2, , , , , ,2, , , , , , , , , , ,1,2, ,4,4,2,3,2,2,4,9,2,4,4,8,1, ,2,4,1, ,99,persan,1,FR;,,,,,
12000_112B,19717,2,1,H1Z2S9,19,3,1, ,24,Neighbourgh properties, , , , , , ,24,Neigbourgh properties,4,2,2,2,2,2, , , , , ,2, , , , , , , , , , ,1,2, ,4,4,2,4,4,1,4,1,4,4,4,10,9, ,1,3,1, ,2, ,2,EN;,,,,,
12000_112B,19757,4,1,H2V3S3,9,2,27,graffitis, , , , , , , , , , ,1,2,2,2,2,2, , , , , ,2, , , , , , , , , , ,9,2, ,1,1,1,1,1,1,1,2,1,1,1,1,2, ,1,4,1, ,1, ,1,FR;,,,,,
12000_112B,19776,2,1,H1A2V6,12,4,6,Les problèmatiques dans un parc en face de chez moi., , , , , , , , , , ,3,2,2,1,1,2, , ,2,10, ,1,1,L'organigrame, , , , , , , , ,9,2, ,5,2,2,2,2,2,3,2,2,2,2,8,2, ,1,4,1, ,1, ,2,FR;,,,,,
12000_112B,19809,4,1,H8Z1C6,10,5,21,rats, , , , , , , , , , ,5,1,2,2,2,2,3, , , , ,2, , , , , , , , , , ,1,2, ,4,3,2,2,2,1,4,2,2,3,4,10,2, ,1,4,1, ,2, ,2,EN;,,,,,
12000_112B,19827,3,1,H9C3B2,6,3,25,Loi feu extérieur dans le jardin.,7, , , , , , , ,25,Loi feu extérieur dans le jardin.,2,2,1,2,1,2, ,2, ,1, ,1,10, , , , , , , , , ,9,2, ,4,4,2,3,3,2,2,4,2,3,3,7,1, ,1,4,1, ,2, ,1,FR;,,,,,
12000_112B,19836,3,1,H8S1S3,4,4,97,project developpement, , , , , , , , , , ,2,2,2,1,2,2, , ,2, , ,2, , , , , , , , , , ,1,1,3,5,2,2,2,1,1,9,1,1,2,2,5,1, ,1,4,1, ,1, ,1,FR;,,,,,
12000_112B,19837,3,1,H1J1W6,2,1,1, , , , , , , , , , , ,1,2,2,2,2,2, , , , , ,2, , , , , , , , , , ,1,2, ,1,2,1,1,1,1,1,1,1,2,2,5,2,Avec parents,2,2,1, ,1, ,1,FR;,,,,,
12000_112B,19872,3,1,H8P2E7,5,2,1, , , , , , , , , , , ,2,2,2,2,2,2, , , , , ,2, , , , , , , , , , ,1,2, ,1,1,1,2,1,2,1,1,1,2,2,2,2, ,1,3,1, ,1, ,1,FR;,,,,,
12000_112B,19873,3,1,H1L4C6,7,6,4,le ballet dans les rues navait pas passé, , , , , , , , , , ,3,2,2,2,2,2, , , , , ,2, , , , , , , , , , ,1,2, ,1,2,2,2,2,1,1,2,1,2,1,7,1, ,1,2,3, ,1, ,1,FR;,,,,,
12000_112B,19909,2,1,H1A4Z9,12,5,1, ,14,Ramassage de branche, , , , , , ,14,Ramassage de branche,1,2,2,2,2,2, , , , , ,2, , , , , , , , , , ,9,2, ,1,1,1,1,1,1,1,1,1,2,1,1,2, ,1,3,3, ,1, ,1,FR;,,,,,
12000_112B,19946,2,1,H2L3P6,18,3,4,Les travaux dans la rue,1, , , , , , , ,22,Les travaux dans la rue,1,2,2,2,2,2, , , , , ,2, , , , , , , , , , ,1,2, ,2,1,9,2,2,1,1,2,2,2,2,5,2, ,1,4,1, ,1, ,2,FR;,,,,,
12000_112B,19979,3,1,H8S3R9,4,3,4,Obstacles dans la rue., , , , , , , , , , ,3,2,2,2,2,2, , , , , ,1,4,sa raccroché, , , , , , , , ,2,2, ,4,9,9,9,9,9,9,9,9,4,4,8,2, ,1,4,1, ,1, ,1,FR;,,,,,
12000_112B,20000,2,1,H4H2B4,17,4,14,elagage d'un arbre, , , , , , , , , , ,10,2,2,2,2,2, , , , , ,2, , , , , , , , , , ,1,2, ,1,4,4,4,3,1,4,4,2,3,2,1,1, ,2,2,6, ,2, ,1,FR;,,,,,
12000_112B,20053,1,1,H2R2L2,19,5,16,mobiliser des stationnements pour un déménagement...., , , , , , , , , , ,3,2,2,2,2,2, , , , , ,1,3, ,1, ,6,j' ai eu une réponse absurde,10, , , ,2,1,2,4,9,4,4,4,4,4,4,4,4,4,10,2, ,2,4,1, ,1, ,1,FR;,,,,,
12000_112B,20108,1,1,H2W2B4,11,6,27,Plainte pour propreté de la ruelle,1, , , , , , , ,1, ,6,2,2,2,2,2, , , , , ,2, , , , , , , , , , ,1,2, ,1,2,2,2,2,2,2,2,1,2,2,8,1, ,1,3,3, ,1, ,2,FR;,,,,,
12000_112B,20209,3,1,999999,1,3,14,Un arbre qui couvre trop de place sur ma terase. Elle touch aussi le batiment et la goutiere., , , , , , , , , , ,2,2,2,2,2,2, , , , , ,2, , , , , , , , , , ,9,2, ,4,2,2,2,2,1,3,2,2,3,3,98,4, ,1,3,1, ,1, ,2,FR;,,,,,
12000_112B,20237,1,1,H7A4C6,15,5,14,C'était pour un arbre malade qui devait être coupé et ramasser des branches...., , , , , , , , , , ,1,2,2,2,2,2, , , , , ,1,11,attente longue au téléphone, , , , , , , , ,1,2, ,2,2,2,2,2,2,2,2,2,2,2,4,1, ,1,4,1, ,1, ,1,FR;,,,,,
"""12000_112B",20241,3,1,999999,3,3,7,"""""c'etait le drain qui etait bouché ","donc il ya eu des infiltration""""", , , , , , , , , , ,99,2,9,2,2,2, , , , , ,9, , , , , , , , , , ,1,2, ,4,2,2,3,4,2,2,3,2,3,4,9,2, ,1,3,1, ,1, ,1,"FR"";",,,,
12000_112B,20434,3,1,H8P2K3,5,4,16,permission de stationner, , , , , , , , , , ,5,1,2,2,2,2,2, , , , ,2, , , , , , , , , , ,1,1,4,4,4,4,4,2,3,3,3,3,3,4,9,4, ,1,3,1, ,1, ,1,FR;,,,,,
12000_112B,20482,4,1,H2V2Z8,9,2,10, , , , , , , , , , , ,2,2,1,2,2,2, ,1, , , ,2, , , , , , , , , , ,9,2, ,1,1,1,1,1,1,1,1,1,1,1,8,4, ,1,4,1, ,2, ,2,EN;,,,,,
12000_112B,20549,3,1,H8R2I4,5,1,21,pitbull ban, , , , , , , , , , ,5,1,2,2,2,2,1, , , , ,1,15,coast but no answer, , , , , , , , ,2,1,4,4,2,9,2,3,2,9,3,2,3,3,10,3, ,2,2,5, ,2, ,2,EN;,,,,,
12000_112B,20754,3,1,H9K1N3,10,3,25,si le service est ouvert ou non, , , , , , , , , , ,1,2,2,2,2,2, , , , , ,2, , , , , , , , , , ,9,2, ,3,2,9,9,9,9,9,9,9,2,2,6,3, ,2,2,2, ,1, ,2,FR;,,,,,
12000_112B,20976,4,1,H8Y2A3,10,4,21,Problème de chien dans le voisinage., , , , , , , , , , ,1,1,2,2,2,2,3, , , , ,2, , , , , , , , , , ,2,2, ,4,2,3,9,4,3,3,3,1,4,4,7,2, ,2,2,1, ,9, ,1,FR;,,,,,
"""12000_112B",21069,3,1,H9C2P1,6,5,17,lampadaire défectueux, , , , , , , , , , ,2,2,2,2,1,2, , , ,2, ,1,3,"""""ça pris plusieurs communicatuion avant de parler avec quelqi""""""""un""""", , , , , , , , ,1,2, ,3,4,3,3,4,1,4,2,2,3,4,9,1, ,1,4,1, ,1, ,1,"FR"";",,,,,
12000_112B,21077,3,1,H1E6W5,12,3,7, ,97,outdoor works, , , , , , ,22,Outdoor works incompleted,3,2,2,2,2,2, , , , , ,2, , , , , , , , , , ,2,2, ,1,4,2,2,3,3,2,2,2,3,3,4,2, ,1,2,1, ,99,German,1,EN;,,,,,
12000_112B,21205,1,1,H1E5T6,12,3,4, , , , , , , , , , , ,2,2,2,2,2,2, , , , , ,2, , , , , , , , , , ,1,2, ,1,2,2,2,2,2,2,2,2,2,1,5,1, ,1,3,1, ,2, ,1,EN;,,,,,
12000_112B,21223,3,1,H8N2B9,5,6,1, , , , , , , , , , , ,1,2,2,2,2,2, , , , , ,2, , , , , , , , , , ,9,2, ,4,9,4,3,9,3,3,3,2,3,4,99,4, ,1,3,3, ,1, ,2,FR;,,,,,
"""12000_112B",21244,2,1,H3C1C4,18,5,26,"""""Le caca de chien", très souvent, sur mon parking. Finalement, j'ai appelé la ville, mais j'ai pas reçu de service," alors j'ai mis une clôture.""""", , , , , , , , , , ,2,2,1,2,2,2, ,2, , , ,2, , , , , , , , , , ,1,2, ,3,2,2,2,2,1,2,2,1,2,2,8,1, ,1,2,3, ,1, ,1,"FR"";"
12000_112B,21407,1,1,H4N2K3,14,6,27,une plainte, , , , , , , , , , ,1,2,2,2,2,2, , , , , ,2, , , , , , , , , , ,1,2, ,3,3,2,2,2,2,2,2,2,2,4,9,4, ,1,3,3, ,1, ,2,FR;,,,,,
12000_112B,21478,3,2,H9E1H3,6,5,1, , , , , , , , , , , ,2,2,2,2,2,2, , , , , ,2, , , , , , , , , , ,1,2, ,1,1,1,1,1,1,1,1,1,1,1,2,2, ,1,3,2, ,1, ,2,FR;,,,,,
12000_112B,21483,2,1,H3E1X9,17,3,14,ÉMONDAGE D'ARBRES, , , , , , , , , , ,4,1,2,2,2,2,1, , , , ,2, , , , , , , , , , ,9,2, ,1,3,1,2,1,1,3,9,2,2,2,7,2, ,1,4,1, ,1, ,2,FR;,,,,,
12000_112B,21510,1,1,H4L4N2,14,5,14,les arbres.... un arbre malade..., , , , , , , , , , ,99,2,2,2,2,2, , , , , ,2, , , , , , , , , , ,1,2, ,1,2,9,2,1,2,2,1,2,1,2,1,1, ,1,2,2, ,9, ,2,FR;,,,,,
12000_112B,21545,3,1,H9C1Y5,6,6,7, , , , , , , , , , , ,1,1,2,2,2,2,1, , , , ,2, , , , , , , , , , ,1,2, ,1,1,1,1,1,1,1,1,1,1,1,2,1, ,1,4,3, ,1, ,1,FR;,,,,,
12000_112B,21656,3,1,H9C2C3,6,5,14,branches, , , , , , , , , , ,5,1,2,2,2,2,1, , , , ,1,5, , , , , , , , , ,2,2, ,1,2,9,4,1,1,1,1,4,2,4,10,5, ,1,4,3, ,1, ,2,FR;,,,,,
12000_112B,21664,3,1,H8P1L2,5,4,21,Chat perdu,1, , , , , , , ,1, ,2,2,2,2,2,2, , , , , ,2, , , , , , , , , , ,1,2, ,1,1,1,1,1,1,1,1,1,2,1,1,4, ,2,4,1, ,7, ,2,FR;,,,,,
