id,permit_permit_id,contractnumber,boroughid,permitcategory,currentstatus,duration_start_date,duration_end_date,reason_category,occupancy_name,submittercategory,organizationname,duration_days_mon_active,duration_days_mon_all_day_round,duration_days_tue_active,duration_days_tue_all_day_round,duration_days_wed_active,duration_days_wed_all_day_round,duration_days_thu_active,duration_days_thu_all_day_round,duration_days_fri_active,duration_days_fri_all_day_round,duration_days_sat_active,duration_days_sat_all_day_round,duration_days_sun_active,duration_days_sun_all_day_round,duration_days_sat_start_time,duration_days_sat_end_time,duration_days_mon_start_time,duration_days_mon_end_time,duration_days_tue_start_time,duration_days_tue_end_time,duration_days_wed_start_time,duration_days_wed_end_time,duration_days_thu_start_time,duration_days_thu_end_time,duration_days_fri_start_time,duration_days_fri_end_time,duration_days_sun_start_time,duration_days_sun_end_time,load_date,longitude,latitude
"66b37143fa2a1a0019a76607","OCC-2408NJ05675882",,"Villeray-Saint-Michel-Parc-Extension","Travaux","Permis émis","2024-08-06T20:00:00Z","2024-08-15T19:59:59Z","Construction/rénovation sans excavation","Boyer entre Everett et Villeray","Entreprise","Maçonnerie SDP inc.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-08-08T00:01:15Z",-73.61857536537438,45.54427580831377
"66b36b085ee3e60019b5dcb6","OCC-2408JK05738375","202302","Montréal-Nord","Travaux","Permis émis","2024-08-08T20:00:00Z","2024-09-06T19:59:59Z","Construction/rénovation avec excavation","Sainte-Gertrude entre Léger et Gouin","Entrepreneur sous contrat avec la Ville de Montréal","Bruneau Electrique Inc","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-08-08T00:01:15Z",-73.63830490284676,45.6081994217488
"66b38088fa2a1a0019a7699d","OCC-2408QF05883987",,"Rosemont-La Petite-Patrie","Travaux","Permis émis","2024-08-11T20:00:00Z","2024-08-16T19:59:59Z","Autre","Henri-Julien entre Bélanger et Mozart","Entreprise","Bisson Expert Inc.","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","16:00","07:00","16:00","07:00","16:00","07:00","16:00","07:00","16:00",,,"2024-08-08T00:01:15Z",-73.61266562096074,45.53587006989461
"66b37c8bfa2a1a0019a768c7","OCC-2408UP05821446","11","Rivière-des-Prairies-Pointe-aux-Trembles","Travaux","Permis émis","2024-08-11T20:00:00Z","2024-08-12T19:59:59Z","Autre","Notre-Dame entre Saint-Cyr et 1re","Entrepreneur sous contrat avec la Ville de Montréal","Signalisation Kalitec inc","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","15:00","07:00","15:00","07:00","15:00","07:00","15:00","07:00","15:00",,,"2024-08-08T00:01:15Z",-73.49362794739406,45.63342531993364
"66b37fb45ee3e60019b5e157","OCC-2408QC05722140","445510","Ville-Marie","Travaux","Permis émis","2024-08-11T20:00:00Z","2024-08-16T19:59:59Z","Trottoirs - Construction","Frontenac entre Ontario et Sherbrooke","Entrepreneur sous contrat avec la Ville de Montréal","Eurovia Québec Construction","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","19:00","07:00","19:00","07:00","19:00","07:00","19:00","07:00","19:00",,,"2024-08-08T00:01:15Z",-73.55586437037452,45.534422289139584
"66b38002fa2a1a0019a76978","OCC-2408VN05710853",,"Ahuntsic-Cartierville","Travaux","Permis émis","2024-08-04T20:00:00Z","2024-08-14T19:59:59Z","AS-2 Réseau aérosouterrain existant","Henri-Bourassa entre Clark et Saint-Urbain","RTU (Réseau technique urbain) ou son sous-traitant
","Bell Canada","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00",,,"2024-08-08T00:01:15Z",-73.67177308635675,45.54897408332148
"66b371e1fa2a1a0019a76620","OCC-2408JZ05737124",,"Ville-Marie","Travaux","Permis émis","2024-08-11T20:00:00Z","2024-08-12T19:59:59Z","Forage/excavation exploratoire","Saint-Laurent entre Le Royer et Notre-Dame","Entreprise","Sidcan Inc.","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","16:00","07:00","16:00","07:00","16:00","07:00","16:00","07:00","16:00",,,"2024-08-08T00:01:15Z",-73.55525023942815,45.50610917887148
"66b36fc05ee3e60019b5ddbb","OCC-2408SD05684971","2314","Pierrefonds-Roxboro","Travaux","Permis émis","2024-08-11T20:00:00Z","2024-08-16T19:59:59Z","Construction/rénovation avec excavation","Lalande entre Deslauriers et Dollard","Entrepreneur sous contrat avec la Ville de Montréal","Eurovia Québec Grands Projets","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","16:00","07:00","16:00","07:00","16:00","07:00","16:00","07:00","16:00",,,"2024-08-08T00:01:15Z",-73.79678116394774,45.509215168855874
"66b372c45ee3e60019b5de35","OCC-2408IS05666280",,"Rosemont-La Petite-Patrie","Travaux","Permis émis","2024-06-20T20:00:00Z","2024-08-23T19:59:59Z","Construction/rénovation sans excavation","Marquette entre Carrières et De Fleurimont","Entreprise","Construction J.G Lessard & Fils Inc.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-08-08T00:01:15Z",-73.58878434572645,45.53893485139392
"66b3834efa2a1a0019a76a71","OCC-2408IB05899685","1653046","Mercier-Hochelaga-Maisonneuve","Travaux","Permis émis","2024-08-07T20:00:00Z","2024-08-30T19:59:59Z","Trottoirs - Construction","De Contrecoeur entre Myra-Cree et Rousseau","Entrepreneur sous contrat avec la Ville de Montréal","Construction Larotek inc","t","t","t","t","t","t","t","t","t","t","f","f","f","f",,,,,,,,,,,,,,,"2024-08-08T00:01:15Z",-73.53518057731023,45.61354033990935
"66b3857cfa2a1a0019a76b2b","OCC-2408PB05903846","1653046","Mercier-Hochelaga-Maisonneuve","Travaux","Permis émis","2024-08-07T20:00:00Z","2024-08-30T19:59:59Z","Trottoirs - Construction","De Contrecoeur entre Jean-Pierre-Ronfard et Anne-Courtemanche","Entrepreneur sous contrat avec la Ville de Montréal","Construction Larotek inc","t","t","t","t","t","t","t","t","t","t","f","f","f","f",,,,,,,,,,,,,,,"2024-08-08T00:01:15Z",-73.53622841129209,45.61378403033861
"66b3808ffa2a1a0019a769a5","OCC-2408DQ05711215",,"Ahuntsic-Cartierville","Travaux","Permis émis","2024-08-04T20:00:00Z","2024-08-14T19:59:59Z","AS-2 Réseau aérosouterrain existant","Henri-Bourassa entre Saint-Laurent et Grande Allée","RTU (Réseau technique urbain) ou son sous-traitant
","Bell Canada","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00",,,"2024-08-08T00:01:15Z",-73.6707968879886,45.55048213862571
"66b38670fa2a1a0019a76bd0","OCC-2408YH05905545","1653046","Mercier-Hochelaga-Maisonneuve","Travaux","Permis émis","2024-08-07T20:00:00Z","2024-08-30T19:59:59Z","Trottoirs - Construction","De Contrecoeur entre Rousseau et Anne-Courtemanche","Entrepreneur sous contrat avec la Ville de Montréal","Construction Larotek inc","t","t","t","t","t","t","t","t","t","t","f","f","f","f",,,,,,,,,,,,,,,"2024-08-08T00:01:15Z",-73.53710391761975,45.613949768812326
"66b38da55ee3e60019b5e5f1","OCC-2408HE05771464",,"Le Plateau-Mont-Royal","Travaux","Permis émis","2024-08-12T20:00:00Z","2024-08-27T19:59:59Z","Autre","Ruelle","Entreprise","Bisson Expert Inc.","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","16:00","07:00","16:00","07:00","16:00","07:00","16:00","07:00","16:00",,,"2024-08-08T00:01:15Z",-73.57894518927287,45.53155652755716
"66b38a18fa2a1a0019a76d5b","OCC-2408YF05765802",,"Le Plateau-Mont-Royal","Travaux","Permis émis","2024-08-12T20:00:00Z","2024-08-27T19:59:59Z","Autre","Mentana entre Mont-Royal et De Bienville","Entreprise","Bisson Expert Inc.","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","16:00","07:00","16:00","07:00","16:00","07:00","16:00","07:00","16:00",,,"2024-08-08T00:01:15Z",-73.58172908209127,45.5277759837387
"66b38be75ee3e60019b5e58d","OCC-2408AV05735945",,"Ahuntsic-Cartierville","Travaux","Permis émis","2024-08-11T20:00:00Z","2024-08-16T19:59:59Z","Construction/rénovation sans excavation","Yvette-Brillon entre Elzéar-Soucy et Yvette-Brillon","Entreprise","les Constructions Reliance Du Canada Ltée","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00",,,"2024-08-08T00:01:15Z",-73.66489018733708,45.5330685805062
"66b38c6dfa2a1a0019a76e04","OCC-2408GK05728198","445510","Ville-Marie","Travaux","Permis émis","2024-08-11T20:00:00Z","2024-08-14T19:59:59Z","Trottoirs - Construction","Frontenac entre Ontario et Sherbrooke","Entrepreneur sous contrat avec la Ville de Montréal","Eurovia Québec Construction","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","19:00","07:00","19:00","07:00","19:00","07:00","19:00","07:00","19:00",,,"2024-08-08T00:01:15Z",-73.55593414211387,45.53434380290183
"66b388a65ee3e60019b5e485","OCC-2408QS05840722","425","Le Sud-Ouest","Travaux","Permis émis","2024-08-12T20:00:00Z","2024-08-15T19:59:59Z","Autre","Irwin entre Allard et Joseph-Saint-Cyr","Entrepreneur sous contrat avec la Ville de Montréal","Les Pavages Céka","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","19:00","07:00","19:00","07:00","19:00","07:00","19:00","07:00","19:00",,,"2024-08-08T00:01:15Z",-73.60472479809889,45.44852049746883
"66b38c015ee3e60019b5e598","OCC-2408PT05794999",,"Le Plateau-Mont-Royal","Travaux","Permis émis","2024-08-12T20:00:00Z","2024-08-27T19:59:59Z","Autre","Garnier entre Généreux et La Mennais","Entreprise","Bisson Expert Inc.","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","16:00","07:00","16:00","07:00","16:00","07:00","16:00","07:00","16:00",,,"2024-08-08T00:01:15Z",-73.57869161642401,45.531830023457935
"6675c7f61aba520012d1111f","OCC-2406QC21213322","509201","Le Plateau-Mont-Royal","Travaux","Permis émis","2024-07-01T20:00:00Z","2024-12-06T18:59:59Z","Égouts et aqueducs - Excavation","Papineau entre Sherbrooke et Rachel","Entrepreneur sous contrat avec la Ville de Montréal","COJALAC INC.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-08-10T00:02:06Z",-73.56669819901401,45.53030009950314
"66b284042682350019e48ad3","OCC-2408XK06719485","167931","Saint-Léonard","Travaux","Permis émis","2024-08-12T20:00:00Z","2024-08-23T19:59:59Z","Construction/rénovation avec excavation","Albanel entre Louvois et Belherbe","Entrepreneur sous contrat avec la Ville de Montréal","Eurovia Québec Grands Projets","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-08-10T00:02:06Z",-73.59431622458487,45.594741674103965
"669fc4611f07c70019904884","OCC-2408JR06616486",,"Le Sud-Ouest","Travaux","Permis émis","2024-08-11T20:00:00Z","2024-08-26T19:59:59Z","S-2 Infrastructure souterraine mineure ou équipement hors-sol - Réseaux électriques, télécommunications ou câbles des distributions ","Square-Sir-George-Étienne-Cartier entre Sainte-Émilie et Notre-Dame","CSEM (Commission des services électriques de Montréal) ou son sous-traitant
","G-TEK INC.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-08-10T00:02:06Z",-73.58534346326974,45.473268013312605
"667c794eddffaf0019c08428","OCC-2408AM07510916","011","Ahuntsic-Cartierville","Travaux","Permis émis","2024-08-11T20:00:00Z","2024-08-15T19:59:59Z","Égouts et aqueducs - Excavation","Dudemaine entre Marie-Anne-Lavallée et Acadie","Entrepreneur sous contrat avec la Ville de Montréal","Lanco aménagement","t","t","t","t","t","t","t","t","t","t","f","f","f","f",,,,,,,,,,,,,,,"2024-08-10T00:02:06Z",-73.68836733077136,45.53831404722619
"669575f61d773e001956a9ab","OCC-2408XG06730709",,"Ahuntsic-Cartierville","Travaux","Permis émis","2024-08-11T20:00:00Z","2024-08-30T19:59:59Z","Construction/rénovation avec excavation","Ruelle","Entreprise","3 axes Construction","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-08-10T00:02:06Z",-73.6698361936544,45.55057969231634
"6696d84d790c40001959e24e","OCC-2408CB07385156",,"Saint-Léonard","Travaux","Permis émis","2024-08-12T20:00:00Z","2024-09-12T19:59:59Z","Autre","Lacordaire entre Lacordaire et Lacordaire","Organisation publique ou son sous-traitant","Hydro Québec","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-08-10T00:02:06Z",-73.61380398024676,45.60094689725906
"669e97df5066370019078e2e","OCC-2408MR06646248","510006","Le Sud-Ouest","Travaux","Permis émis","2024-08-12T20:00:00Z","2024-08-14T19:59:59Z","Égouts et aqueducs - Réhabilitation","Holy Cross entre Eadie et Briand","Entrepreneur sous contrat avec la Ville de Montréal","Insituform Technologies Limited","t","t","t","t","t","t","t","t","t","t","f","f","f","f",,,,,,,,,,,,,,,"2024-08-10T00:02:06Z",-73.59309416747531,45.45654781366514
"66a7a43059fbeb0019c0252f","OCC-2408AB06618217","510006","Le Sud-Ouest","Travaux","Permis émis","2024-08-12T20:00:00Z","2024-08-16T19:59:59Z","Égouts et aqueducs - Inspection et nettoyage","Saint-Philippe entre Tourville et Notre-Dame","Entrepreneur sous contrat avec la Ville de Montréal","Insituform Technologies Limited","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","19:00","07:00","19:00","07:00","19:00","07:00","19:00","07:00","19:00",,,"2024-08-10T00:02:06Z",-73.5855206989245,45.47575483275808
"66a90f4aac6b110019ffe2df","OCC-2408YD07414747",,"Le Sud-Ouest","Travaux","Permis émis","2024-08-11T20:00:00Z","2024-08-16T19:59:59Z","S-2 Infrastructure souterraine mineure ou équipement hors-sol - Réseaux électriques, télécommunications ou câbles des distributions ","Notre-Dame entre Eleanor et Montagne","RTU (Réseau technique urbain) ou son sous-traitant
","Telecon","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"08:00","17:00","08:00","17:00","08:00","17:00","08:00","17:00","08:00","17:00",,,"2024-08-10T00:02:06Z",-73.56426749886873,45.49345502655696
"66ad165b6b48e200121aebac","OCC-2408EG06706486",,"Mercier-Hochelaga-Maisonneuve","Travaux","Permis émis","2024-08-12T20:00:00Z","2024-08-14T19:59:59Z","Réseaux routier - Réfection et travaux corrélatifs","Louis-Hippolyte-La Fontaine entre Louis-Hippolyte-La Fontaine et 25","Organisation publique ou son sous-traitant","Renouveau Lafontaine","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"22:00","05:00","22:00","05:00","22:00","05:00","22:00","05:00","22:00","05:00",,,"2024-08-10T00:02:06Z",-73.50533120136957,45.58491114207207
"66ad0b2fd8460f0012b8bac6","OCC-2408UM04850147","1826674","Pierrefonds-Roxboro","Travaux","Permis émis","2024-08-04T20:00:00Z","2024-08-30T19:59:59Z","Construction/rénovation sans excavation","2e entre 2e et 3e","Entrepreneur sous contrat avec la Ville de Montréal","Uniroc Construction Inc.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-08-10T00:02:06Z",-73.81233697010211,45.51390342752551
"66ad0bd66b48e200121aea85","OCC-2408AM04851232","1826674","Pierrefonds-Roxboro","Travaux","Permis émis","2024-08-04T20:00:00Z","2024-08-30T19:59:59Z","Construction/rénovation sans excavation","2e entre 2e et 3e","Entrepreneur sous contrat avec la Ville de Montréal","Uniroc Construction Inc.","f","f","f","f","f","f","f","f","f","f","t","t","t","t",,,,,,,,,,,,,,,"2024-08-10T00:02:06Z",-73.80934370818989,45.51203752292284
"66ad0cda6b48e200121aeaa0","OCC-2408TF04852617","1826674","Pierrefonds-Roxboro","Travaux","Permis émis","2024-08-04T20:00:00Z","2024-08-30T19:59:59Z","Construction/rénovation sans excavation","3e entre 3e et 4e","Entrepreneur sous contrat avec la Ville de Montréal","Uniroc Construction Inc.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-08-10T00:02:06Z",-73.81105378123368,45.51204043248777
"66ad6f3e6b48e200121af676","OCC-2408CS04853649","1826674","Pierrefonds-Roxboro","Travaux","Permis émis","2024-08-04T20:00:00Z","2024-08-30T19:59:59Z","Construction/rénovation sans excavation","3e entre 3e et 4e","Entrepreneur sous contrat avec la Ville de Montréal","Uniroc Construction Inc.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-08-10T00:02:06Z",-73.81299680081261,45.513236106353865
"66ad17356b48e200121aec3a","OCC-2408HI07443479","509802","Côte-des-Neiges-Notre-Dame-de-Grâce","Travaux","Permis émis","2024-08-11T20:00:00Z","2024-08-18T19:59:59Z","Autre","Van Horne entre Linton et Decelles","Entrepreneur sous contrat avec la Ville de Montréal","Demix construction","t","f","t","f","t","f","t","f","t","f","t","f","t","f","09:00","21:00","07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00","09:00","21:00","2024-08-10T00:02:06Z",-73.62780060923909,45.50598464218347
"66ad0a5cd8460f0012b8ba9b","OCC-2408WH04848901","1826674","Pierrefonds-Roxboro","Travaux","Permis émis","2024-08-04T20:00:00Z","2024-08-30T19:59:59Z","Construction/rénovation sans excavation","3e entre 2e et 1re","Entrepreneur sous contrat avec la Ville de Montréal","Uniroc Construction Inc.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-08-10T00:02:06Z",-73.81322290457196,45.51487392449444
"66ad20acd8460f0012b8bf20","OCC-2408OD07416039",,"Le Sud-Ouest","Travaux","Permis émis","2024-08-11T20:00:00Z","2024-08-16T19:59:59Z","Réseaux routier - Réfection et travaux corrélatifs","Shannon entre Wellington et Ottawa","RTU (Réseau technique urbain) ou son sous-traitant
","La Cie de Pavage Broadway Ltée","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"09:00","16:00","09:00","16:00","09:00","16:00","09:00","16:00","09:00","16:00",,,"2024-08-10T00:02:06Z",-73.55726041453781,45.49405514047495
"66ad705ad8460f0012b8c549","OCC-2408TD04854618","1826674","Pierrefonds-Roxboro","Travaux","Permis émis","2024-08-04T20:00:00Z","2024-08-30T19:59:59Z","Construction/rénovation sans excavation","3e entre 3e et 4e","Entrepreneur sous contrat avec la Ville de Montréal","Uniroc Construction Inc.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-08-10T00:02:06Z",-73.81446303787318,45.51415235711919
"66b237fc54dc2a0019af8dc1","OCC-2408SX07482998",,"Outremont","Travaux","Permis émis","2024-08-11T20:00:00Z","2024-08-16T19:59:59Z","S-2 Infrastructure souterraine mineure ou équipement hors-sol - Réseaux électriques, télécommunications ou câbles des distributions ","Querbes entre Saint-Viateur et Bernard","RTU (Réseau technique urbain) ou son sous-traitant
","Telecon","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00",,,"2024-08-10T00:02:06Z",-73.60730673510237,45.52166483358116
"66ad7123d8460f0012b8c555","OCC-2408YK04855590","1826674","Pierrefonds-Roxboro","Travaux","Permis émis","2024-08-04T20:00:00Z","2024-08-30T19:59:59Z","Construction/rénovation sans excavation","4e entre Gouin et 4e","Entrepreneur sous contrat avec la Ville de Montréal","Uniroc Construction Inc.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-08-10T00:02:06Z",-73.81467033997416,45.513225053827824
"66b0dd472682350019e4583c","OCC-2408QB06526830",,"Mercier-Hochelaga-Maisonneuve","Travaux","Permis émis","2024-08-11T20:00:00Z","2024-09-27T19:59:59Z","Construction/rénovation sans excavation","Granby entre Hochelaga et Granby","Organisation publique ou son sous-traitant","GÉRER SON QUARTIER","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-08-10T00:02:06Z",-73.53298541046684,45.57892909559815
"66b204ab2682350019e46e6b","OCC-2408DJ06610169",,"Le Sud-Ouest","Travaux","Permis émis","2024-08-11T20:00:00Z","2024-08-16T19:59:59Z","AS-2 Réseau aérosouterrain existant","Springland entre Hadley et Briand","RTU (Réseau technique urbain) ou son sous-traitant
","Laurin Laurin (Bell, VL, EC, HQ)","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00",,,"2024-08-10T00:02:06Z",-73.59309706574629,45.45433405367448
"66b230ff54dc2a0019af8b94","OCC-2408BD07601952","50901","Ville-Marie","Travaux","Permis émis","2024-08-10T20:00:00Z","2024-09-28T19:59:59Z","Construction/rénovation avec excavation","René-Lévesque entre Hôtel-de-Ville et Saint-Denis","Entrepreneur sous contrat avec la Ville de Montréal","Roxboro Excavation Inc.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-08-10T00:02:06Z",-73.55897036760274,45.51154214738123
