id_request,streetid,streetimpactwidth,streetimpacttype,nbfreeparkingplace,sidewalk_blockedtype,backsidewalk_blockedtype,bikepath_blockedtype,name,shortname,fromname,fromshortname,toname,toshortname,length,isarterial,stmimpact_blockedtype,otherproviderimpact_blockedtype,reservedlane_blockedtype
"66a8e282ac6b110019ffdcab","avenue Seymour ","0-3 mètres","Voie de stationnement obstruée",4,"Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable","avenue Seymour ","Seymour","boulevard René-Lévesque Ouest ","René-Lévesque","rue Tupper ","Tupper",175.54,"f","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"668fd0164fe36c001df03719","rue Ethel ","3-6 mètres","Voie de stationnement et voie de circulation obstruées",4,"Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable","rue Ethel ","Ethel","rue Hickson ","Hickson","rue de l'Église ","Église",236.25,"f","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"66a80409ac6b110019ffd99e","avenue Pierre-Dupuy ","3-6 mètres","Rue barrée",0,"Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable","avenue Pierre-Dupuy ","Pierre-Dupuy","avenue Pierre-Dupuy ","Pierre-Dupuy","avenue Pierre-Dupuy ","Pierre-Dupuy",296.79,"t","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"66a80409ac6b110019ffd99e","autoroute 10 ","0-3 mètres","Aucun impact / non applicable",0,"Obstrué (un passage piéton de 1,5 m est conservé)","Aucun impact / non applicable","Aucun impact / non applicable","autoroute 10 ","10","autoroute 10 ","10","boulevard Robert-Bourassa ","Robert-Bourassa",1352.4,"f","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"66a798f2ac6b110019ffc8b3","rue de la Sucrerie ","0-3 mètres","Voie de stationnement obstruée",0,"Obstrué (un passage piéton de 1,5 m est conservé)","Aucun impact / non applicable","Aucun impact / non applicable","rue de la Sucrerie ","Sucrerie","rue Wellington ","Wellington","rue Mullins ","Mullins",98.48,"t","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"66a7b3b0ac6b110019ffcd71","rue Willibrord ","0-3 mètres","Voie de stationnement obstruée",2,"Obstrué (un passage piéton de 1,5 m est conservé)","Obstrué","Aucun impact / non applicable","rue Willibrord ","Willibrord","rue de Verdun ","Verdun","rue Bannantyne ","Bannantyne",338.64,"f","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"66a7b6efac6b110019ffce5a","rue Charlevoix ","0-3 mètres","Voie de stationnement obstruée",0,"Obstrué (un passage piéton de 1,5 m est conservé)","Aucun impact / non applicable","Aucun impact / non applicable","rue Charlevoix ","Charlevoix","rue Notre-Dame Ouest ","Notre-Dame","rue Workman ","Workman",73.76,"f","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"66a7b6efac6b110019ffce5a","rue Notre-Dame Ouest ","0-3 mètres","Voie de stationnement obstruée",0,"Obstrué (un passage piéton de 1,5 m est conservé)","Aucun impact / non applicable","Aucun impact / non applicable","rue Notre-Dame Ouest ","Notre-Dame","rue Vinet ","Vinet","rue Charlevoix ","Charlevoix",128.65,"t","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"66967bfd1d773e001956cc51","avenue Bonavista ","0-3 mètres","Voie de stationnement obstruée",0,"Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable","avenue Bonavista ","Bonavista","chemin de la Côte-Saint-Luc ","Côte-Saint-Luc","chemin Bonavista ","Bonavista",72.03,"f","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"66a7f37c9d16ba0019a3c203","rue des Bassins ","9-12 mètres","Rue barrée",15,"Barré","Aucun impact / non applicable","Aucun impact / non applicable","rue des Bassins ","Bassins","rue du Square-Gallery ","Square-Gallery","rue du Séminaire ","Séminaire",199.45,"t","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"66a7aacbac6b110019ffcc30","boulevard Marcel-Laurin ","9-12 mètres","Voie de circulation obstruée",0,"Barré","Aucun impact / non applicable","Obstruée","boulevard Marcel-Laurin ","Marcel-Laurin","boulevard Marcel-Laurin ","Marcel-Laurin","boulevard Marcel-Laurin ","Marcel-Laurin",276.82,"t","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"667d79505892c40019c3f731","avenue de la Gare-de-Triage ","0-3 mètres","Voie de circulation obstruée",0,"Obstrué (un passage piéton de 1,5 m est conservé)","Obstrué","Aucun impact / non applicable","avenue de la Gare-de-Triage ","Gare-de-Triage","avenue Atlantic ","Atlantic","avenue de la Gare-de-Triage ","Gare-de-Triage",174.87,"t","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"66a946c59d16ba0019a3d6ae","chemin de la Côte-de-Liesse ","3-6 mètres","Voie de circulation obstruée",0,"Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable","chemin de la Côte-de-Liesse ","Côte-de-Liesse","chemin de la Côte-de-Liesse ","Côte-de-Liesse","chemin de la Côte-de-Liesse ","Côte-de-Liesse",273.85,"t","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"66a946c59d16ba0019a3d6ae","rue Stinson ","0-3 mètres","Voie de stationnement obstruée",0,"Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable","rue Stinson ","Stinson","chemin de la Côte-de-Liesse ","Côte-de-Liesse","chemin de la Côte-de-Liesse ","Côte-de-Liesse",51.27,"t","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"66aa6935bec01800190d7b38","rue des Bassins ","0-3 mètres","Voie de stationnement obstruée",5,"Obstrué (un passage piéton de 1,5 m est conservé)","Obstrué","Aucun impact / non applicable","rue des Bassins ","Bassins","rue du Square-Gallery ","Square-Gallery","rue Basin ","Basin",115.51,"t","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"66aa7023bec01800190d7c05","rue Alma ","0-3 mètres","Voie de stationnement obstruée",1,"Barré","Aucun impact / non applicable","Aucun impact / non applicable","rue Alma ","Alma","rue Saint-Zotique Est ","Saint-Zotique","rue Dante ","Dante",182.25,"f","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"66aa323c0cbe480019860264","3e avenue  ","9-12 mètres","Rue barrée",10,"Obstrué (un passage piéton de 1,5 m est conservé)","Obstrué","Barrée","3e avenue  ","3e","rue Wellington ","Wellington","rue Bannantyne ","Bannantyne",677.02,"f","Déplacer","Aucun impact / non applicable","Aucun impact / non applicable"
"66aa323c0cbe480019860264","rue de Verdun ","9-12 mètres","Rue barrée",20,"Obstrué (un passage piéton de 1,5 m est conservé)","Barré","Barrée","rue de Verdun ","Verdun","2e avenue  ","2e","4e avenue  ","4e",129.81,"t","Déplacer","Aucun impact / non applicable","Aucun impact / non applicable"
"66aa348ebec01800190d737b","5e avenue  Nord ","0-3 mètres","Voie de stationnement obstruée",0,"Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable","5e avenue  Nord ","5e","5e avenue  Nord ","5e","5e avenue  Nord ","5e",416.62,"f","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"6696670a1d773e001956c699","rue Saint-Jacques ","0-3 mètres","Voie de circulation obstruée",0,"Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable","rue Saint-Jacques ","Saint-Jacques","avenue Harvard ","Harvard","avenue de Melrose ","Melrose",184.57,"t","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"66966a0b1d773e001956c72a","rue Saint-Jacques ","0-3 mètres","Voie de stationnement et voie de circulation obstruées",0,"Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable","rue Saint-Jacques ","Saint-Jacques","avenue Old Orchard ","Old Orchard","avenue Harvard ","Harvard",252.39,"t","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"66966ebd790c40001959c8e0","rue Saint-Jacques ","0-3 mètres","Voie de circulation obstruée",0,"Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable","rue Saint-Jacques ","Saint-Jacques","rue Addington ","Addington","avenue Old Orchard ","Old Orchard",171.95,"t","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"66a00d2039ccdb00195759f9","boulevard Crémazie Est ","3-6 mètres","Rue barrée",0,"Barré","Aucun impact / non applicable","Aucun impact / non applicable","boulevard Crémazie Est ","Crémazie","boulevard Saint-Laurent ","Saint-Laurent","boulevard Saint-Laurent ","Saint-Laurent",101.17,"t","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"66a00d2039ccdb00195759f9","autoroute 40 ","0-3 mètres","Voie de circulation obstruée",0,"Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable","autoroute 40 ","40","autoroute 40 ","40","autoroute 40 ","40",1110.42,"f","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"66aa42b0bec01800190d75a6","rue Arcand ","0-3 mètres","Voie de stationnement obstruée",0,"Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable","rue Arcand ","Arcand","rue Robert-Jurie ","Robert-Jurie","rue Sherbrooke Est ","Sherbrooke",88.01,"f","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"66a3ca067b029b0019e2cc99","avenue Macdonald ","0-3 mètres","Voie de stationnement obstruée",0,"Barré","Obstrué","Aucun impact / non applicable","avenue Macdonald ","Macdonald","avenue Isabella ","Isabella","avenue Macdonald ","Macdonald",338.87,"f","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"66aa4f4b0cbe48001986063d","boulevard Industriel ","9-12 mètres","Rue barrée",0,"Obstrué (un passage piéton de 1,5 m est conservé)","Obstrué","Aucun impact / non applicable","boulevard Industriel ","Industriel","avenue de London ","London","boulevard Pie-IX ","Pie-IX",284.62,"t","Déplacer","Aucun impact / non applicable","Aucun impact / non applicable"
"66aa51b50cbe4800198606f8","boulevard Industriel ","6-9 mètres","Rue barrée",0,"Barré","Obstrué","Aucun impact / non applicable","boulevard Industriel ","Industriel","avenue de Rome ","Rome","avenue des Récollets ","Récollets",296.59,"t","Déplacer","Aucun impact / non applicable","Aucun impact / non applicable"
"66aa52d00cbe480019860734","boulevard Industriel ","6-9 mètres","Rue barrée",0,"Barré","Barré","Aucun impact / non applicable","boulevard Industriel ","Industriel","boulevard Saint-Vital ","Saint-Vital","avenue Plaza ","Plaza",183.37,"t","Déplacer","Aucun impact / non applicable","Aucun impact / non applicable"
"66965115790c40001959c392","rue De Sorel ","0-3 mètres","Voie de stationnement et voie de circulation obstruées",0,"Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable","rue De Sorel ","De Sorel","avenue Mountain Sights ","Mountain Sights","boulevard Décarie ","Décarie",277.61,"t","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"66aa53b4bec01800190d7862","boulevard Industriel ","9-12 mètres","Rue barrée",0,"Barré","Barré","Aucun impact / non applicable","boulevard Industriel ","Industriel","avenue de Belleville ","Belleville","avenue de Bruxelles ","Bruxelles",362.01,"t","Déplacer","Aucun impact / non applicable","Aucun impact / non applicable"
"66aa55480cbe480019860788","boulevard Industriel ","9-12 mètres","Rue barrée",0,"Barré","Barré","Aucun impact / non applicable","boulevard Industriel ","Industriel","avenue de Belleville ","Belleville","avenue des Laurentides ","Laurentides",209.89,"t","Déplacer","Aucun impact / non applicable","Aucun impact / non applicable"
"66aa5637bec01800190d78c9","boulevard Industriel ","9-12 mètres","Rue barrée",0,"Barré","Barré","Aucun impact / non applicable","boulevard Industriel ","Industriel","boulevard Saint-Michel ","Saint-Michel","avenue du Parc-Georges ","Parc-Georges",148.8,"t","Déplacer","Aucun impact / non applicable","Aucun impact / non applicable"
"66ab94fa0cbe480019861a87","boulevard Marcel-Laurin ","9-12 mètres","Rue barrée",0,"Aucun impact / non applicable","Aucun impact / non applicable","Obstruée","boulevard Marcel-Laurin ","Marcel-Laurin","boulevard Marcel-Laurin ","Marcel-Laurin","boulevard Marcel-Laurin ","Marcel-Laurin",276.82,"t","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"668d8b3d92e4be00197724e1","avenue Émile-Journault ","0-3 mètres","Voie de stationnement obstruée",0,"Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable","avenue Émile-Journault ","Émile-Journault","rue Marcel-Cadieux ","Marcel-Cadieux","avenue Christophe-Colomb ","Christophe-Colomb",488.45,"t","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"66aa7b570cbe480019860d46","avenue Christophe-Colomb ","9-12 mètres","Rue barrée",0,"Aucun impact / non applicable","Aucun impact / non applicable","Barrée","avenue Christophe-Colomb ","Christophe-Colomb","rue Bélanger ","Bélanger","rue Jean-Talon Est ","Jean-Talon",327.76,"t","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"66aba35b69266a00196160a0","rue Cartier ","9-12 mètres","Rue barrée",40,"Obstrué (un passage piéton de 1,5 m est conservé)","Obstrué","Barrée","rue Cartier ","Cartier","rue Sherbrooke Est ","Sherbrooke","rue Rachel Est ","Rachel",484.4,"f","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"66abbec869266a001961652f","rue Chapman ","3-6 mètres","Voie de stationnement et voie de circulation obstruées",0,"Obstrué (un passage piéton de 1,5 m est conservé)","Aucun impact / non applicable","Aucun impact / non applicable","rue Chapman ","Chapman","31e avenue  ","31e","33e avenue  ","33e",141.7,"f","Déplacer","Aucun impact / non applicable","Aucun impact / non applicable"
"66abbec869266a001961652f","33e avenue  ","3-6 mètres","Voie de stationnement et voie de circulation obstruées",0,"Obstrué (un passage piéton de 1,5 m est conservé)","Aucun impact / non applicable","Aucun impact / non applicable","33e avenue  ","33e","rue Chapman ","Chapman","rue Bélanger ","Bélanger",252.82,"f","Déplacer","Aucun impact / non applicable","Aucun impact / non applicable"
"66abe8b969266a0019616954","2e avenue  ","6-9 mètres","Rue barrée",0,"Barré","Barré","Barrée","2e avenue  ","2e","rue de Verdun ","Verdun","rue Bannantyne ","Bannantyne",338.64,"f","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"66abe8b969266a0019616954","rue de Verdun ","3-6 mètres","Voie de stationnement et voie de circulation obstruées",0,"Barré","Barré","Barrée","rue de Verdun ","Verdun","1re avenue  ","1re","2e avenue  ","2e",64.28,"t","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"66abe98e69266a001961695f","rue du Séminaire ","0-3 mètres","Aucun impact / non applicable",4,"Obstrué (un passage piéton de 1,5 m est conservé)","Obstrué","Aucun impact / non applicable","rue du Séminaire ","Séminaire","rue Olier ","Olier","rue Basin ","Basin",53.84,"t","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
