ï»¿OBJECTID,MUNICIPALITE,NORTE,CLSFNCTION,CARACTRTE,ODONYME,ANCIEN_ODONYME,DIRECTION,INTVIRGA,INTVIRDR,VITESSE,LONGUEUR,CAMIONNAGE,GESTIONNAIRE,SHAPE.STLength() 
1952,86042,,Collectrice municipale,<Null>,Rue du Terminus Ouest,Rue du Terminus Ouest,0,0,0,40,91.58239543,Ville_interdite,Ville,91.5823954289251
1953,86042,,Acces ressources,,Route 12,Route 12,0,0,0,30,112.09847009,,Prive,112.110897349435
1954,86042,,Locale municipale,<Null>,Avenue Duret,Avenue Duret ,0,0,0,40,87.90267301,Ville_interdite,Ville,87.9026730065133
1955,86042,,Locale municipale,,Avenue Laval,Avenue Laval ,0,0,0,40,23.05556236,Ville_interdite,Ville,23.0555623641368
1956,86042,,Collectrice municipale,<Null>,MontÃ©e du Sourire,MontÃ©e du Sourire ,0,0,0,50,127.96356959,Ville_interdite,Ville,127.9635695892
1957,86042,,Locale municipale,<Null>,Chemin TrÃ©moy,Chemin TrÃ©moy ,0,0,0,40,100.81756091,Ville_interdite,Ville,100.812233025668
1958,86042,,Locale municipale,<Null>,Avenue Gatineau,Avenue Gatineau ,0,0,0,40,188.01577441,Ville_interdite,Ville,188.002259797646
1959,86042,101,Nationale,<Null>,Boulevard Rideau,Boulevard Rideau ,0,0,0,90,552.39278864,MTQ_transit,Transports_Qc,552.39231805035
1960,86042,,Locale municipale,<Null>,Chemin de la Croix,Rue de la Croix ,0,0,0,20,122.21091086,Ville_interdite,Ville,122.206323320316
1961,86042,,Locale municipale,<Null>,Avenue Barrette,Avenue Dubois ,0,0,0,40,69.16384345,Ville_interdite,Ville,69.1638434528475
1962,86042,,Locale municipale,<Null>,Avenue Dufault,Avenue Dufault ,0,0,0,40,80.80051076,Ville_interdite,Ville,80.8005107603906
1963,86042,,Collectrice municipale,<Null>,Rue Marie-Victorin,Rue Marie-Victorin ,0,0,0,50,70.6569414,Ville_interdite,Ville,70.6569413960865
1964,86042,,Locale municipale,<Null>,Avenue MatapÃ©dia,Avenue MatapÃ©dia ,0,0,0,40,186.75841355,Ville_interdite,Ville,186.758413549966
1965,86042,117,Nationale,Bretelle,Route Osisko,,1,1,0,40,428.67325515,MTQ_transit,Transports_Qc,428.673255153339
1966,86042,,Locale municipale,<Null>,Rue du Prospecteur,Rue du Prospecteur ,0,0,0,20,162.38252898,Ville_interdite,Ville,162.368263043645
1967,86042,,Locale municipale,<Null>,Chemin de l'Or,Chemin de l'Or ,0,0,0,50,1018.71818329,Ville_interdite,Ville,1018.63359647512
1968,86042,,Locale municipale,<Null>,Avenue Frontenac,Avenue Frontenac ,0,0,0,40,255.6480875,Ville_interdite,Ville,255.648087498616
1969,86042,,Collectrice (MTQ),<Null>,Route des Pionniers,Route des Pionniers ,0,0,0,80,664.58576661,MTQ_restreinte,Transports_Qc,664.581044922777
1970,86042,,Locale municipale,<Null>,17e Rue,17e Rue ,0,0,0,40,87.31386189,Ville_interdite,Ville,87.3138618933443
1971,86042,,Locale municipale,<Null>,Rue Notre-Dame,Rue Notre-Dame ,0,0,0,40,94.68823446,Ville_interdite,Ville,94.6882344615739
1972,86042,,Locale municipale,<Null>,Chemin JoannÃ¨s-Vaudray,Chemin JoannÃ¨s-Vaudray ,0,0,0,70,1455.64391101,Ville_interdite,Ville,1455.60836882895
1973,86042,,Non MTQ,<Null>,Chemin Lamarche,Chemin Lamarche ,0,0,0,70,738.92926952,,Prive,738.92853271873
1974,86042,,Locale municipale,<Null>,16e Rue,16e Rue ,0,0,0,40,96.54543569,Ville_interdite,Ville,96.5454356941332
1975,86042,,Collectrice municipale,<Null>,Rang Lavigne,Chemin Lavigne Ouest,0,0,0,70,1677.00494503,Ville_interdite,Ville,1676.95989164247
1976,86042,,Non MTQ,<Null>,Chemin du Lac-Basserode,Chemin du Lac-Basserode ,0,0,0,70,1223.13319654,,Prive,1223.06549895846
1977,86042,,Locale municipale,<Null>,Avenue Alex-Leclerc,Avenue Alex-Leclerc ,0,0,0,40,95.6039166,Ville_interdite,Ville,95.6039166041329
1978,86042,,Locale municipale,<Null>,Rue Gendron,Rue Gendron ,0,0,0,40,117.77474054,Ville_interdite,Ville,117.771647015445
1979,86042,,Artere municipale,<Null>,Avenue LariviÃ¨re,Avenue LariviÃ¨re ,0,0,0,50,81.06240656,Ville_interdite,Ville,81.0624065551967
1980,86042,,Non MTQ,<Null>,Chemin des Ãperviers,Chemin du Lac-Bellot ,0,0,0,30,126.19565119,,Prive,126.185628101903
1981,86042,,Locale municipale,<Null>,14e Rue,14e Rue ,0,0,0,40,175.66443419,Ville_interdite,Ville,175.664434193635
1982,86042,,Collectrice municipale,<Null>,Rue Monseigneur-Latulipe Ouest,Rue Monseigneur-Latulipe Ouest,1,0,0,40,192.45549769,Ville_interdite,Ville,192.445550404845
1983,86042,,Artere municipale,<Null>,Rue Gamble Ouest,Rue Gamble Ouest,1,0,0,50,67.30749738,Ville_interdite,Ville,67.3025070330501
1984,86042,,Locale municipale,<Null>,Rue Leduc,Rue Leduc ,0,0,0,40,184.56226953,Ville_interdite,Ville,184.556905799904
1985,86042,,Locale municipale,<Null>,Avenue Chartier,Avenue Chartier ,0,0,0,40,265.71529045,Ville_interdite,Ville,265.710709265434
1986,86042,,Locale municipale,<Null>,Place du Cinquantenaire,Place du Cinquantenaire ,0,0,0,40,59.08126569,Ville_interdite,Ville,59.0782465217502
1987,86042,391,Artere municipale,<Null>,Boulevard TÃ©miscamingue,Boulevard TÃ©miscamingue ,0,0,0,50,503.58774957,Ville_permise,Ville,503.583770940353
1988,86042,,Locale municipale,<Null>,Rang Avoine,Chemin Avoine ,0,0,0,50,202.64217904,Ville_interdite,Ville,202.641300164562
1989,86042,,Locale municipale,,Avenue Davy,,0,0,0,40,103.02671335,Ville_permise,Ville,103.026713349597
1990,86042,,Collectrice municipale,<Null>,Rang du Village,Chemin du Village ,0,0,0,40,2435.33986024,Ville_interdite,Ville,2435.29581161564
1991,86042,,Collectrice municipale,<Null>,Boulevard de l'UniversitÃ©,Boulevard de l'UniversitÃ© ,0,0,0,50,345.04489422,Ville_interdite,Ville,345.044894218934
1992,86042,,Locale municipale,<Null>,8e Rue,8e Rue ,0,0,0,40,206.38772735,Ville_interdite,Ville,206.387727354729
1993,86042,,Non MTQ,<Null>,Chemin du Lac-FrÃ©chette,Chemin du Lac-FrÃ©chette ,0,0,0,40,93.66596814,,Prive,93.6616074556826
1994,86042,,Locale municipale,<Null>,Avenue Gagnon,Avenue Gagnon ,0,0,0,40,113.21599829,Ville_interdite,Ville,113.213544804275
1995,86042,,Locale municipale,<Null>,Rue Lafortune,Avenue Joachim-Pilon ,0,0,0,30,137.40993441,Ville_interdite,Ville,137.387933098727
1996,86042,,Collectrice municipale,<Null>,Rang des CyprÃ¨s,Rang des CyprÃ¨s ,0,0,0,40,99.10895101,Ville_interdite,Ville,99.1085279550825
1997,86042,,Locale municipale,<Null>,Rue Cardinal-BÃ©gin Ouest,Rue Cardinal-BÃ©gin Ouest,0,0,0,40,186.57140491,Ville_interdite,Ville,186.571404911512
1998,86042,,Locale municipale,<Null>,Rue Lauzon,Rue Lauzon ,0,0,0,40,74.05174505,Ville_interdite,Ville,74.0517450461285
1999,86042,,Locale municipale,<Null>,Rang de la Marina,Rangs 9 et 10 Est,0,0,0,70,96.68804018,Ville_interdite,Ville,96.6878585728839
2000,86042,,Locale municipale,<Null>,Chemin de la Baie-Ã -l'Orignal,Rue Chez Maurice ,0,0,0,50,150.37168086,Ville_interdite,Ville,150.370220319593
2001,86042,,Non MTQ,<Null>,Chemin Ferron,Rue Bernier ,0,0,0,30,63.33233714,,Prive,63.3299949609312
2002,86042,,Locale municipale,<Null>,Avenue Gagnon,Avenue Gagnon ,0,0,0,40,114.02855383,Ville_interdite,Ville,114.017100308168
2003,86042,,Artere municipale,<Null>,Avenue QuÃ©bec,Avenue QuÃ©bec ,0,0,0,50,188.28829026,Ville_permise,Ville,188.286595510051
2004,86042,,Collectrice municipale,<Null>,Rue de Cadillac,Rue Principale ,0,0,0,30,38.16269523,Ville_permise,Ville,38.1620540485384
2005,86042,,Locale municipale,<Null>,Avenue des Tourterelles,Ave des CÃ¨dres - Rue des Pins - Ave des Trembles,0,0,0,40,309.35643676,Ville_interdite,Ville,309.356436761886
2006,86042,,Locale municipale,<Null>,Chemin JoannÃ¨s-Vaudray,Chemin JoannÃ¨s-Vaudray ,0,0,0,70,106.430798,Ville_interdite,Ville,106.425686393553
2007,86042,,Locale municipale,Bretelle,Avenue Davy,,2,0,0,40,81.26025492,MTQ_transit,Transports_Qc,81.2504479039154
2008,86042,,Locale municipale,<Null>,17e Rue,17e Rue ,0,0,0,40,47.18086724,Ville_interdite,Ville,47.1808672429832
2009,86042,,Locale municipale,<Null>,Avenue Wolfe,Avenue Wolfe ,0,0,0,40,85.4208334,Ville_interdite,Ville,85.4208334029234
2010,86042,,Locale municipale,<Null>,Rue Monseigneur-RhÃ©aume Est,Rue Monseigneur-RhÃ©aume Est,1,0,0,40,113.86577992,Ville_interdite,Ville,113.865779916667
2011,86042,,Collectrice municipale,<Null>,Boulevard Industriel,Boulevard Industriel ,0,0,0,50,306.86528229,Ville_permise,Ville,306.865282291803
2012,86042,,Non MTQ,<Null>,Chemin Loranger,Chemin Loranger ,0,0,0,30,1549.87790419,,Prive,1549.85137530557
2013,86042,101,Nationale,,Rue Saguenay,Rue Saguenay ,1,1,0,40,197.70280283,MTQ_transit,Transports_Qc,197.702802826275
2014,86042,,Locale municipale,<Null>,Rue Gendron,Rue Gendron ,0,0,0,40,172.69624517,Ville_interdite,Ville,172.685841043086
2015,86042,,Locale municipale,<Null>,Rang de Saint-Roch,Rangs 1 et 2 Ouest,0,0,0,70,1434.23826449,Ville_interdite,Ville,1434.23826448692
2016,86042,,Locale municipale,,Avenue Bonapace,,0,0,0,40,132.4243666,Ville_permise,Ville,132.4243666006
2017,86042,,Locale municipale,<Null>,Chemin Powell,Chemin Powell ,0,0,0,40,1891.06150435,Ville_interdite,Ville,1891.01307936149
2018,86042,391,Collectrice (MTQ),<Null>,Boulevard TÃ©miscamingue,Boulevard TÃ©miscamingue ,0,0,0,90,1226.43648104,MTQ_interdite,Transports_Qc,1226.4202261762
2019,86042,,Collectrice municipale,<Null>,Avenue Murdoch,Avenue Murdoch ,0,0,0,40,101.00674455,Ville_interdite,Ville,101.006744545699
2020,86042,,Locale municipale,<Null>,5e Rue,5e Rue ,0,0,0,40,207.08106887,Ville_interdite,Ville,207.081068872193
2021,86042,,Locale municipale,<Null>,Avenue Gauthier,Avenue Gauthier ,0,0,0,40,14.56250364,Ville_interdite,Ville,14.5625036446347
2022,86042,,Locale municipale,<Null>,Rue Trempe,Rue Trempe ,0,0,0,40,107.48300503,Ville_interdite,Ville,107.483005033124
2023,86042,,Locale municipale,<Null>,Chemin de la Baie-de-l'Ãle,Rue de la Baie-de-l'Ãle,0,0,0,30,425.60629838,Ville_interdite,Ville,425.60629838354
2024,86042,,Collectrice municipale,<Null>,Rang des Ponts,Rang des Ponts ,0,0,0,70,4571.49405656,Ville_interdite,Ville,4571.49425591823
2025,86042,,Locale municipale,,Avenue de Capella,,0,0,0,40,85.55967983,Ville_interdite,Ville,85.5596798271326
2026,86042,,Locale municipale,<Null>,Rue D'Alembert,Chemin des Bouleaux ,0,0,0,40,309.87040139,Ville_interdite,Ville,309.868796300256
2027,86042,,Locale municipale,<Null>,Avenue Saint-Maurice,Avenue St-Maurice ,0,0,0,40,87.85075587,Ville_interdite,Ville,87.8507558738114
2028,86042,,Collectrice municipale,<Null>,Rue Reilly,Rue Reilly ,0,0,0,50,174.5147659,Ville_interdite,Ville,174.506113184299
2029,86042,,Artere municipale,<Null>,Rue Perreault Est,Rue Perreault Est,0,0,0,50,178.44245251,Ville_interdite,Ville,178.442452508729
2030,86042,,Locale municipale,<Null>,Chemin JoannÃ¨s-Vaudray,Chemin JoannÃ¨s-Vaudray ,0,0,0,70,345.2363862,Ville_interdite,Ville,345.236386199296
2031,86042,,Non MTQ,<Null>,Chemin Morganston,Chemin du Lac-Labyrinthe ,0,0,0,70,291.74359101,,Prive,291.742281281419
2032,86042,,Locale municipale,<Null>,Rue Pilon,Rue Pilon ,0,0,0,40,101.51512191,Ville_interdite,Ville,101.512280393903
2033,86042,,Locale municipale,,Avenue de l'Hydro,Avenue de l'Hydro ,0,0,0,40,61.91741352,Ville_interdite,Ville,61.9151983000279
2034,86042,,Nationale,Carrefour giratoire,Boulevard Rideau,Boulevard Rideau,1,0,0,25,2.11246563,MTQ_transit,Transports_Qc,2.11246562853746
2035,86042,,Locale municipale,<Null>,Avenue Sainte-Bernadette,Avenue Ste-Bernadette ,0,0,0,40,203.71938635,Ville_interdite,Ville,203.719386352036
2036,86042,,Locale municipale,<Null>,Chemin Joli-B,Chemin Joli-B ,0,0,0,70,1570.67976863,Ville_interdite,Ville,1570.63917423373
2037,86042,,Locale municipale,<Null>,Rang Lacerte,Rang 5 ,0,0,0,70,45.33160886,Ville_interdite,Ville,45.3316088601541
2038,86042,,Locale municipale,<Null>,Avenue du Portage,Avenue du Portage ,0,0,0,40,81.6557153,Ville_interdite,Ville,81.6557153008288
2039,86042,,Non MTQ,<Null>,Chemin DesfossÃ©s,Chemin DesfossÃ©s ,0,0,0,30,561.23716493,,Prive,561.182532572339
2040,86042,,Locale municipale,<Null>,Rang Proulx,Rangs 5 et 6 ,0,0,0,50,183.93160109,Ville_interdite,Ville,183.921727037335
2041,86042,,Locale municipale,<Null>,Avenue des Bouleaux,Avenue des Bouleaux ,0,0,0,40,133.07229979,Ville_interdite,Ville,133.071670323666
2042,86042,,Locale municipale,<Null>,Rue Pinder Ouest,Rue Pinder Ouest,1,0,0,40,191.31317377,Ville_interdite,Ville,191.307719779941
2043,86042,,Artere municipale,<Null>,Avenue LariviÃ¨re,Avenue LariviÃ¨re ,0,0,0,50,408.73566762,Ville_permise,Ville,408.732404859799
2044,86042,,Locale municipale,<Null>,Avenue FrÃ©dÃ©ric-HÃ©bert,Avenue FrÃ©dÃ©ric-HÃ©bert ,0,0,0,40,102.04736748,Ville_interdite,Ville,102.043945570125
2045,86042,,Locale municipale,<Null>,Chemin de la Colombienne,Chemin du Lac-Preissac ,0,0,0,70,4624.9085674,,Prive,4624.7847275746
2046,86042,,Locale municipale,<Null>,Rue Tardif Est,Rue Tardif Est,0,0,0,40,229.50553487,Ville_interdite,Ville,229.505534872131
2047,86042,,Collectrice municipale,<Null>,Rue de Cadillac,Rue Principale ,0,0,0,40,96.42587146,Ville_permise,Ville,96.4258714608562
2048,86042,,Locale municipale,<Null>,Chemin Chaumont,Chemin du Lac-BarriÃ¨re ,0,0,0,50,198.30843851,Ville_interdite,Ville,198.282419127499
2049,86042,101,Nationale,<Null>,Rue Saguenay,Boulevard D'Alembert ,0,0,0,50,86.39682645,MTQ_transit,Transports_Qc,86.3968264535799
2050,86042,,Locale municipale,<Null>,Avenue Richelieu,Avenue Richelieu ,0,0,0,40,90.06660837,Ville_interdite,Ville,90.0606165217097
2051,86042,,Collectrice municipale,<Null>,Rang AbijÃ©vis,Route Migneault ,0,0,0,70,2139.92326445,Ville_interdite,Ville,2139.90238176267
2052,86042,,Locale municipale,<Null>,Chemin de la Baie-Verte,Rue de la Baie-Verte ,0,0,0,70,89.54188934,Ville_interdite,Ville,89.5383078007439
2053,86042,,Collectrice (MTQ),<Null>,Route d'Aiguebelle,Rang Hudon ,0,0,0,70,4777.03252343,MTQ_interdite,Transports_Qc,4777.04532557533
2054,86042,,Collectrice municipale,<Null>,Chemin du Docteur-Lemay,Chemin Dr Lemay ,0,0,0,50,95.03046775,Ville_interdite,Ville,95.0289887138397
2055,86042,,Non MTQ,<Null>,Rue Lefebvre,Rue Lefebvre ,0,0,0,50,424.44713408,,Prive,424.43010113897
2056,86042,,Collectrice municipale,<Null>,Rang Sawyer,Rangs 1 et 2 Ouest,0,0,0,70,546.75119018,Ville_interdite,Ville,546.751190176212
2057,86042,,Locale municipale,<Null>,Rang Francoeur,Rangs 3 et 4 Est,0,0,0,50,2544.99868375,Ville_interdite,Ville,2544.95057502186
2058,86042,,Collectrice municipale,<Null>,Route des Pionniers,Route des Pionniers ,0,0,0,70,2963.65172138,Ville_permise,Ville,2963.65160434007
2059,86042,,Locale municipale,<Null>,Place Coutu,Place Coutu ,0,0,0,40,340.43934466,Ville_interdite,Ville,340.433618590943
2060,86042,,Collectrice municipale,<Null>,Chemin Saint-Luc,Chemin St-Luc ,0,0,0,50,172.55968211,Ville_interdite,Ville,172.559360317224
2061,86042,,Locale municipale,<Null>,5e Rue,5e Rue ,0,0,0,30,70.81001581,Ville_interdite,Ville,70.8100158116774
2062,86042,,Locale municipale,<Null>,Rue Pinder Ouest,Rue Pinder Ouest,2,0,0,40,191.63924184,Ville_interdite,Ville,191.627154684596
2063,86042,,Non MTQ,<Null>,Rue Guy,Rue Guy ,0,0,0,50,252.40205065,,Prive,252.400868504031
2064,86042,,Collectrice (MTQ),<Null>,Rang du Parc,Chemin du Parc ,0,0,0,80,4860.89435165,MTQ_interdite,Transports_Qc,4860.89304611218
2065,86042,,Locale municipale,<Null>,Rue de Lorimier,Rue de Lorimier ,0,0,0,40,82.65194331,Ville_interdite,Ville,82.6519433122416
2066,86042,,Locale municipale,<Null>,Avenue Giroux,Avenue Giroux ,0,0,0,40,68.73914557,Ville_interdite,Ville,68.727606660685
2067,86042,,Collectrice municipale,<Null>,Avenue Dallaire,Avenue Dallaire ,0,0,0,50,203.02457149,Ville_interdite,Ville,203.024571494511
2068,86042,,Collectrice municipale,<Null>,9e Rue,9e Rue ,0,0,0,50,39.03811547,Ville_interdite,Ville,39.0381154674505
2069,86042,,Locale municipale,<Null>,Rang HÃ©roux,Rangs 3 et 4 Ouest,0,0,0,70,1375.29979443,Ville_interdite,Ville,1375.28710680772
2070,86042,,Collectrice (MTQ),<Null>,Route d'Aiguebelle,Rang des Pionniers ,0,0,0,80,5042.46602572,MTQ_restreinte,Transports_Qc,5042.45043817838
2071,86042,,Artere municipale,<Null>,Boulevard Rideau,Boulevard Rideau ,2,0,0,50,57.01255705,Ville_permise,Ville,57.0081348722289
2072,86042,,Artere municipale,<Null>,Avenue LariviÃ¨re,Avenue LariviÃ¨re ,0,0,0,50,30.24362891,Ville_interdite,Ville,30.2436289071885
2073,86042,,Locale municipale,<Null>,10e Rue,10e Rue ,0,0,0,40,67.89302005,Ville_interdite,Ville,67.8930200478669
2074,86042,,Locale municipale,<Null>,Avenue Gauthier,Avenue Gauthier ,0,0,0,40,96.73053664,Ville_interdite,Ville,96.7273665100513
2075,86042,,Collectrice municipale,<Null>,Rue des Coteaux,Chemin des Coteaux ,0,0,0,70,1472.87014064,Ville_interdite,Ville,1472.85666667343
2076,86042,101,Nationale,<Null>,Boulevard Rideau,Route 101 ,0,0,0,90,1891.34937165,MTQ_transit,Transports_Qc,1891.34148624977
2077,86042,,Locale municipale,<Null>,Rue des Grands-Espaces,Rue des Grands-Espaces ,0,0,0,30,322.34917024,Ville_interdite,Ville,322.342016282985
2078,86042,,Locale municipale,<Null>,Chemin de la Baie-Verte,Rue de la Source ,0,0,0,50,1125.0231592,Ville_interdite,Ville,1124.98316647601
2079,86042,,Locale municipale,<Null>,Chemin Groleau,Rue Gouin ,0,0,0,30,336.34094018,Ville_interdite,Ville,336.314104728719
2080,86042,,Collectrice municipale,<Null>,Route des Pionniers,Route des Pionniers ,0,0,0,70,355.37212896,Ville_permise,Ville,355.372076716925
2081,86042,,Non MTQ,<Null>,Chemin LÃ©vesque,Chemin des Trembles ,0,0,0,25,97.10008464,,Prive,97.0977793259266
2082,86042,,Locale municipale,<Null>,Rang de Clay Hill,Route Dallaire ,0,0,0,70,705.88109818,Ville_interdite,Ville,705.867754183131
2083,86042,,Collectrice municipale,<Null>,MontÃ©e du Sourire,MontÃ©e du Sourire ,0,0,0,50,127.78055039,Ville_interdite,Ville,127.772335901289
2084,86042,,Locale municipale,<Null>,Avenue Saint-Maurice,Avenue St-Maurice ,0,0,0,40,142.19733209,Ville_interdite,Ville,142.193333564686
2085,86042,,Collectrice municipale,<Null>,Rang du Parc,Chemin du Parc ,0,0,0,40,719.71652385,Ville_interdite,Ville,719.716291633444
2086,86042,,Non MTQ,<Null>,Chemin Duquette,Chemin Duquette ,0,0,0,30,273.81762275,,Prive,273.788051335285
2087,86042,,Locale municipale,<Null>,7e Rue,7e Rue ,0,0,0,40,207.32510394,Ville_interdite,Ville,207.325103939537
2088,86042,,Non MTQ,,Chemin Duprat,Chemin Duprat ,0,0,0,30,1809.29675383,,Prive,1809.03174874877
2089,86042,,Collectrice municipale,<Null>,15e Rue,15e Rue ,0,0,0,50,174.18221663,Ville_interdite,Ville,174.182216634937
2090,86042,,Locale municipale,<Null>,Rang Bisson,Chemin Bisson ,0,0,0,70,2303.40743616,Ville_interdite,Ville,2303.34965206519
2091,86042,,Locale municipale,<Null>,Chemin de la Baie-Ã -l'Orignal,Rue Chez Maurice ,0,0,0,50,20.39619814,Ville_interdite,Ville,20.3961981437718
2092,86042,,Collectrice municipale,<Null>,Rang Valmont,Rang Valmont ,0,0,0,70,76.97627966,Ville_interdite,Ville,76.9583718281888
2093,86042,,Locale municipale,<Null>,Rang Ducharme,Chemin Ducharme ,0,0,0,70,2254.53473249,Ville_interdite,Ville,2254.47732164273
2094,86042,391,Collectrice (MTQ),<Null>,Boulevard TÃ©miscamingue,Boulevard TÃ©miscamingue ,0,0,0,90,594.77708636,MTQ_interdite,Transports_Qc,594.773408063889
2095,86042,,Locale municipale,<Null>,Rue du Rivage,Rue de la RiviÃ¨re ,0,0,0,40,115.65706727,Ville_interdite,Ville,115.657067265602
2096,86042,,Collectrice (MTQ),<Null>,Route des Pionniers,Route des Pionniers ,0,0,0,80,1087.41748164,MTQ_restreinte,Transports_Qc,1087.38554863733
2097,86042,,Non MTQ,<Null>,Chemin Vautrin,Chemin de la Baie ,0,0,0,20,813.99527004,,Prive,813.928811669147
2098,86042,,Locale municipale,<Null>,Rang des Quinze,Rang des Quinze ,0,0,0,70,475.33626817,Ville_interdite,Ville,475.33626816715
2099,86042,,Locale municipale,<Null>,Rue du Rivage,Rue de la RiviÃ¨re ,0,0,0,40,365.80227451,Ville_interdite,Ville,365.77978998253
2100,86042,,Locale municipale,<Null>,Avenue Angers,Avenue Angers ,0,0,0,40,37.10790034,Ville_interdite,Ville,37.1058539926967
2101,86042,,Locale municipale,<Null>,Rue Charbonneau,Rue Charbonneau ,0,0,0,40,22.13841186,Ville_interdite,Ville,22.138411863772
2102,86042,,Artere municipale,<Null>,Boulevard Rideau,Boulevard Rideau ,2,0,0,50,215.65746884,Ville_permise,Ville,215.648770322214
2103,86042,,Locale municipale,<Null>,Rue Duvernay,Rue Duvernay ,0,0,0,40,63.91731832,Ville_interdite,Ville,63.9149745130154
2104,86042,,Locale municipale,<Null>,Avenue Victor,Avenue du Ruisseau ,0,0,0,40,91.02755483,Ville_interdite,Ville,91.0275548319816
2105,86042,,Locale municipale,<Null>,Chemin England,Chemin England ,0,0,0,40,749.21286433,Ville_interdite,Ville,749.169617587142
2106,86042,,Locale municipale,<Null>,Rue Pinder Est,Rue Pinder Est,0,0,0,40,80.65500517,Ville_interdite,Ville,80.6550051695492
2107,86042,,Nationale,Bretelle,Boulevard Rideau,Boulevard Rideau,2,1,0,50,203.75729873,MTQ_transit,Transports_Qc,203.757298733526
