"ProblÃ¨me","Date rÃ©alisÃ©e","secteur","District","CoordonnÃ©e x","CoordonnÃ©e y","Emplacement pour tri" 
"EGPUISARD","2018-02-03","04","18","276474,59999999998","5046387,0999999996","FA;4e;Avenue;865"
"EGPUISARD","2018-02-03","04","17","277233,70000000001","5043063,4000000004","DO;IslemÃ¨re;Rue;1312"
"EGPUISARD","2018-02-03","04","18","276299,09999999998","5046549,4000000004","FA;4e;Avenue;968"
"EGPUISARD","2018-01-31","05","20","283413","5049627","RO;Harfang;Rue;2451"
"EGPUISARD","2018-01-29","01","03","291457,90000000002","5050642,2000000002","DU;De CalliÃ¨res;Rue;1225"
"EGPUISARD","2018-01-29","02","05","288865,59999999998","5046467,9000000004","LR;LargentiÃ¨re;Rue;595"
"EGPUISARD","2018-01-29","02","07","287595,59999999998","5049184,7000000002","CH;Tripoli;Rue;2102"
"EGPUISARD","2018-01-29","02","11","288132,90000000002","5044860,2999999998","LR;Clermont;Boulevard;9"
"EGPUISARD","2018-02-02","03","13","286008,59999999998","5043929,4000000004","CH;82e;Avenue;221"
"EGPUISARD","2018-02-28","04","17","275355","5044604","LO;11e;Avenue;4130"
"EGPUISARD","2018-06-06","02","04","290073,70000000001","5047709,2000000002","PV;Saint-Hubert;Rue;417"
"EGPUISARD","2018-02-28","04","16","281357,29999999999","5043600","DO;Maisonneuve;Rue;211"
"EGPUISARD","2018-02-02","03","13","285012,20000000001","5043321,2000000002","CH;LÃ©vesque Ouest;Boulevard;4467"
"EGPUISARD","2018-01-29","04","17","276766,20000000001","5043059,7000000002","DO;Val-Brillant;Rue;1439"
"EGPUISARD","2018-01-29","03","15","283452,5","5046592,0999999996","CH;Courchesne;Rue;4013"
"EGPUISARD","2018-02-02","03","07","284086,7059","5046552,0942000002","CH;Beauregard;Rue;2006"
"EGPUISARD","2018-01-31","05","21","281808,40000000002","5051576,2000000002","RO;Grenier;Rue;192"
"EGENTRÃESERVICE","2018-07-23","06","09","286930,29999999999","5053179,2999999998","VI;Grasset;Place;136"
"EGPUISARD","2018-04-30","03","14","283290,70000000001","5043798,7000000002","CH;Charlevoix;Avenue;5065"
"EGPUISARD","2018-04-18","03","15","281959,87079999998","5046050,5774999997","CH;De Celles;Rue;4900"
"EGPUISARD","2018-01-31","06","10","285622,74660000001","5054917,1354","AU;Palardy;Rue;900"
"EGPUISARD","2018-02-02","03","14","283499,09999999998","5043541,0999999996","CH;Campbell;Rue;5032"
"EGPUISARD","2018-05-24","04","17","279366,29999999999","5042969,7999999998","DO;NoÃ«l;Rue;972"
"EGPUISARD","2018-02-04","05","20","283409,31829999998","5049740,9216999998","RO;Caille;Rue;2552"
"EGENTRÃESERVICE","2018-02-28","01","02","293344,90000000002","5052572,4000000004","VP;Saint-Jacques;Rue;5192"
"EGENTRÃESERVICE","2018-05-24","01","03","290977,70000000001","5049449,5999999996","DU;Leblanc;Boulevard;1105"
"EGAUTRES","2018-02-01","04","16","281183,9276","5044760,4336999999","DO;Champagne;MontÃ©e;1099"
"EGPUISARD","2018-02-04","02","","288174","5049553","CH;Richard;Rue"
"EGENTRÃESERVICE","2018-09-18","03","13","286172,90000000002","5043712,5","CH;1re;Rue;3870"
"EGPUISARD","2018-02-06","05","19","279876,40000000002","5048058,7999999998","FA;Dagenais Ouest;Boulevard;3760"
"EGENTRÃESERVICE","2018-02-04","02","11","287659,20000000001","5047269,4000000004","LR;Lulli;Rue;310"
"EGPUISARD","2018-04-04","03","","284528,09999999998","5043191","CH;100e;Avenue"
"EGREGARD","2018-02-05","04","17","279546,09999999998","5042486,9000000004","DO;Pesant;Rue;867"
"EGREGARD","2018-02-05","04","","0","0","LO;16e;Rue"
"EGENTRÃESERVICE","2018-10-04","05","19","281979,79999999999","5048930,7000000002","FA;GisÃ¨le;Rue;3083"
"EGREGARD","2018-05-15","04","","0","0","FA;1re;Avenue"
"EGPUISARD","2018-02-05","02","06","288629,40000000002","5047204,5","LR;Chamonix;Rue;537"
"EGREGARD","2018-03-05","01","02","293593","5052522,0999999996","VP;Saint-Philippe;Rue;460"
"EGPUISARD","2018-02-06","05","20","284095","5050521","RO;Orioles;Rue;2188"
"EGENTRÃESERVICE","2018-02-06","01","01","299451,70000000001","5058794,0999999996","FR;LÃ©vesque Est;Boulevard;8755"
"EGPUISARD","2018-02-06","05","20","284095","5050521","RO;Orioles;Rue;2188"
"EGREGARD","2018-02-06","04","18","279305","5047348,9000000004","FA;Dagenais Ouest;Boulevard;3940"
"EGPUISARD","2018-02-06","02","07","286672,40000000002","5048558,5","CH;Nelson;Rue;1485"
"EGREGARD","2018-02-07","03","13","284454,29999999999","5042485,2000000002","CH;Du Tremblay;Rue;4945"
"EGREGARD","2018-02-07","01","02","291961,59999999998","5052987,9000000004","VP;Laplace;Avenue;1360"
"EGCONDUITEMAITR","2018-02-07","06","09","285617,20000000001","5052466,5999999996","AU;Rio;Rue;2328"
"EGREGARD","2018-02-07","06","","285308,40000000002","5055354","AU;Prince-Rupert;Rue"
"EGREGARD","2018-02-07","02","05","288730,29999999999","5046528,5999999996","LR;AmpÃ¨re;Avenue;440"
"EGCONDUITEMAITR","2018-02-07","06","10","285547,79999999999","5053895,7000000002","AU;Paname;Rue;5350"
"EGREGARD","2018-02-07","06","","0","0","AU;Terrasses;Avenue"
"EGPUISARD","2018-02-07","02","07","286487,70000000001","5049161,4000000004","CH;Cunard;Rue;1489"
"EGENTRÃESERVICE","2018-02-08","05","19","281039,20000000001","5049457,2999999998","FA;Charlotte;Rue;3330"
"EGPUISARD","2018-02-07","03","12","285383,61829999997","5045906,1467000004","CH;Chomedey;Boulevard;1550"
"EGCONDUITEMAITR","2018-02-07","02","11","287958,59999999998","5045856","LR;Montmorency;Place;49"
"EGREGARD","2018-02-07","04","17","275585,59999999998","5045500,5","LO;26e;Rue;3015"
"EGREGARD","2018-02-07","02","05","288923,5","5045978,4000000004","LR;LÃ©o-Lacombe;Avenue;585"
"EGREGARD","2018-03-13","03","15","284076,40000000002","5046194,0999999996","CH;CurÃ©-Labelle;Boulevard;2030"
"EGCONDUITEMAITR","2018-02-07","06","10","284910,70000000001","5055652","AU;Laurentides;Boulevard;6705"
"EGREGARD","2018-02-07","06","10","285158,09999999998","5055969,7000000002","AU;Prince-Rupert;Rue;6450"
"EGCONDUITEMAITR","2018-02-07","02","06","290520,20000000001","5049612,9000000004","DU;Calais;Rue;1330"
"EGREGARD","2018-02-09","02","","289786,66019999998","5050403","DU;Saint-Martin Est;Boulevard"
"EGPUISARD","2018-02-08","04","","279539","5042464","DO;Pesant;Rue"
"EGPUISARD","2018-11-16","04","17","279546,09999999998","5042486,9000000004","DO;Pesant;Rue;867"
"EGREGARD","2018-02-08","03","","284763,29999999999","5044077","CH;Harvard;Avenue"
"EGENTRÃESERVICE","2018-02-08","06","10","284898,5","5056085,2000000002","AU;Laurentides;Boulevard;7002"
"EGCONDUITEMAITR","2018-02-08","05","20","280473","5048477,5","FA;Dagenais Ouest;Boulevard;3540"
"EGPUISARD","2018-02-08","03","12","285473,09999999998","5045312,5999999996","CH;Pie-X;Boulevard;1160"
"EGREGARD","2018-02-08","03","13","285922,90000000002","5044298,9000000004","CH;80e;Avenue;565"
"EGCONDUITEMAITR","2018-02-08","04","","0","0","LO;26e;Rue"
"EGPUISARD","2018-02-08","03","12","285383,61829999997","5045906,1467000004","CH;Chomedey;Boulevard;1550"
"EGCONDUITEMAITR","2018-02-08","02","04","290664,5","5048274,5","PV;Bretagne;Chemin;320"
"EGPUISARD","2018-03-20","04","","278989,79999999999","5047760","FA;Odile;Rue"
"EGCONDUITEMAITR","2018-02-27","04","18","275984,09499999997","5046193,9758000001","LO;49e;Avenue;1955"
"EGCONDUITEMAITR","2018-02-09","06","10","285382,5","5056303,2000000002","AU;Renoir;Rue;6800"
"EGENTRÃESERVICE","2018-03-06","02","07","287669,29999999999","5049777,5","CH;ValliÃ¨res;Rue;2295"
"EGFOSSÃ","2018-02-09","04","16","280197","5045116","DO;Champagne;MontÃ©e;1305"
"EGENTRÃESERVICE","2018-02-28","01","04","291344,5","5049494,4000000004","DU;CurÃ©-Cloutier;Avenue;800"
"EGREGARD","2018-02-13","04","","0","0","FA;1re;Avenue"
"EGCONDUITEMAITR","2018-02-13","04","17","276957","5044681,4017000003","LO;47e;Avenue;8451"
"EGPUISARD","2018-02-12","06","08","287607","5050887","VI;BÃ©dard;Rue;1701"
"EGPUISARD","2018-02-12","05","21","281913,5","5052545,7000000002","RO;ThÃ©rÃ¨se-Casgrain;Rue;10"
"EGENTRÃESERVICE","2018-05-17","01","01","298644,59999999998","5057961,2999999998","FR;Armand;Rue;270"
"EGENTRÃESERVICE","2018-05-15","03","14","284229,40000000002","5043528,2000000002","CH;101e;Avenue;585"
"EGPUISARD","2018-02-14","02","04","290829,09999999998","5048535,7000000002","PV;Notre-Dame-de-Fatima;Rue;362"
"EGPUISARD","2018-02-21","04","17","276720,90000000002","5045473,9000000004","LO;55e;Avenue;6430"
"EGPUISARD","2018-02-19","04","16","280798,40000000002","5042816,5","DO;Maisonneuve;Rue;487"
"EGPUISARD","2018-02-23","04","18","276600,70000000001","5046014,4000000004","FA;3e;Avenue;690"
"EGPUISARD","2018-02-15","05","19","280819,20000000001","5048846,2000000002","FA;Fridolin;Rue;550"
"EGPUISARD","2018-02-21","04","18","276506,70000000001","5045799,0999999996","LO;55e;Avenue;5720"
"EGPUISARD","2018-02-16","02","04","290786,70000000001","5047980,4000000004","PV;Meunier Est;Rue;209"
"EGPUISARD","2018-02-15","06","08","288879,29999999999","5052220,7999999998","VI;Daniel-Arnoldi;Rue;510"
"EGPUISARD","2018-02-16","05","","279556,59999999998","5048891","FA;Sainte-Rose;Boulevard"
"EGENTRÃESERVICE","2018-03-19","01","03","291346,90000000002","5050076,5999999996","DU;Champlain;Rue;1045"
"EGPUISARD","2018-02-16","02","04","290849","5047718,7000000002","PV;Tourangeau Est;Rue;177"
"EGENTRÃESERVICE","2018-02-15","02","11","287617","5045645,2999999998","LR;Clermont;Place;221"
"EGCONDUITEMAITR","2018-02-28","04","17","276946","5044698,0999999996","LO;47e;Avenue;8421"
"EGENTRÃESERVICE","2018-03-06","02","04","290598,40000000002","5047166,5","PV;Lahaie;Rue;60"
"EGPUISARD","2018-02-16","05","21","283198,20000000001","5053128,0999999996","RO;Damien-Cyr;Rue;580"
"EGPUISARD","2018-04-24","05","20","282770,5","5050596,9000000004","RO;Perruches;Avenue;6575"
"EGENTRÃESERVICE","2018-02-20","02","07","286818,90000000002","5047815,4000000004","CH;Tessier;Boulevard;1860"
"EGPUISARD","2018-02-19","04","18","279133,5","5047963,9000000004","FA;Odile;Rue;855"
"EGPUISARD","2018-02-16","06","09","285393,59999999998","5052842,9000000004","AU;Nivelles;Rue;1072"
"EGPUISARD","2018-02-21","05","19","280368,20000000001","5050660,7999999998","FA;Vauquelin;Rue;1332"
"EGENTRÃESERVICE","2018-02-16","01","03","291361,20000000001","5050427,4000000004","DU;David;Rue;1120"
"EGPUISARD","2018-02-19","05","21","281198,20000000001","5051595,4000000004","RO;DÃ©sormeaux;Rue;97"
"EGPUISARD","2018-02-19","04","16","279423,79999999999","5043659","DO;Saint-Martin Ouest;Boulevard;7758"
"EGAUTRES","2018-02-16","02","11","288613,59999999998","5045808,5999999996","LR;Cartier Ouest;Boulevard;330"
"EGPUISARD","2018-06-05","03","15","282009,21669999999","5045914,6875","CH;Buteau;Rue;2482"
"EGPUISARD","2018-02-16","01","03","290373,42879999999","5053498,0637999997","DU;Gouverneurs;Avenue;3256"
"EGCONDUITEMAITR","2018-02-20","02","11","287658,09999999998","5045558,0999999996","LR;Clermont;Boulevard;183"
"EGENTRÃESERVICE","2018-03-23","04","","0","0","CH;Industriel;Boulevard;2550"
"EGPUISARD","2018-02-19","05","21","281410,84169999999","5050691,4938000003","RO;Marc-AurÃ¨le-Fortin;Avenue;803"
"EGPUISARD","2018-03-01","03","15","282301,40000000002","5046473","CH;Fabre;Rue;2600"
"EGPUISARD","2018-02-19","04","16","281556,5","5043334,2999999998","DO;Sylvie;Rue;290"
"EGPUISARD","2018-02-23","04","","0","0","LO;7e;Avenue"
"EGPUISARD","2018-02-21","05","20","280624,79999999999","5048487,5","FA;HÃ©loÃ¯se;Croissant;3518"
"EGPUISARD","2018-02-16","02","07","287655,29999999999","5049808,7999999998","CH;Villars;Rue;324"
"EGPUISARD","2018-02-16","06","09","286819,79999999999","5052570,9000000004","VI;Gentilly;Rue;74"
"EGENTRÃESERVICE","2018-02-16","01","","291258","5049478","DU;Batiscan;Rue"
"EGPUISARD","2018-02-20","03","15","282988,40000000002","5046362","CH;Letendre;Rue;2423"
"EGENTRÃESERVICE","2018-02-16","01","01","297650,29999999999","5057599,7000000002","DU;LÃ©vesque Est;Boulevard;7798"
"EGPUISARD","2018-03-01","03","15","283033,79999999999","5046350,0999999996","CH;Letendre;Rue;2411"
"EGPUISARD","2018-02-19","05","21","282544,20000000001","5052392,2999999998","RO;Je-Me-Souviens;Boulevard;216"
"EGENTRÃESERVICE","2018-02-16","01","01","297593,90000000002","5057488,2999999998","DU;Roger;Rue;170"
"EGENTRÃESERVICE","2018-02-16","01","03","291778","5050684,2000000002","DU;VendÃ´me;Croissant;1130"
"EGENTRÃESERVICE","2018-02-16","01","01","298603,40000000002","5059253,2000000002","FR;Moulin;MontÃ©e;1010"
"EGPUISARD","2018-02-19","05","20","283331,70000000001","5050705,7999999998","RO;Pluvier;Rue;2514"
"EGENTRÃESERVICE","2018-02-16","01","01","298188,40000000002","5059412,7000000002","FR;MÃ©lisande;Rue;2055"
"EGPUISARD","2018-02-23","04","17","277033","5044751","LO;51e;Avenue;8300"
"EGENTRÃESERVICE","2018-02-16","01","03","290953","5050747,7000000002","DU;Pic;Rue;2850"
"EGREGARD","2018-02-20","03","15","284076,40000000002","5046194,0999999996","CH;CurÃ©-Labelle;Boulevard;2030"
"EGENTRÃESERVICE","2018-02-16","01","01","295103,7353","5060993,2906999998","FR;Cadieux;Rue;6705"
"EGPUISARD","2018-02-20","04","17","276674,09999999998","5045312,9000000004","LO;Massillon;Rue;7123"
"EGENTRÃESERVICE","2018-02-19","01","03","291308,09999999998","5050762,4000000004","DU;De CalliÃ¨res;Rue;1280"
"EGPUISARD","2018-02-21","05","21","281905,90000000002","5051913,2999999998","RO;Clarence-Gagnon;Rue;140"
"EGPUISARD","2018-02-16","02","06","289865,5","5048549,2999999998","PV;Alexandre;Rue;564"
"EGPUISARD","2018-02-16","06","09","285806,79999999999","5052878,7000000002","AU;MÃ©rida;Rue;975"
"EGPUISARD","2018-02-16","06","08","286511,40000000002","5052056,5999999996","VI;Laurentides;Boulevard;2100"
"EGENTRÃESERVICE","2018-02-16","01","03","291004","5054044,7000000002","DU;Pie-IX;Boulevard;3405"
"EGREGARD","2018-02-16","05","20","281180,70000000001","5048635,2000000002","FA;FÃ©lix;Rue;510"
"EGPUISARD","2018-02-20","05","20","281030,5","5047906,5999999996","FA;Hamel;Rue;452"
"EGPUISARD","2018-02-27","04","","281060,40000000002","5043781","DO;Pierre;Rue"
"EGENTRÃESERVICE","2018-02-16","01","01","298741,29999999999","5059206,5999999996","FR;De LÃ©ry;Rue;8570"
"EGENTRÃESERVICE","2018-02-16","01","01","298741,29999999999","5059206,5999999996","FR;De LÃ©ry;Rue;8570"
"EGPUISARD","2018-02-23","04","18","278223,43420000002","5047221,8942","FA;RaphaÃ«l;Rue;4289"
"EGENTRÃESERVICE","2018-02-19","01","01","298886,20000000001","5059253,4000000004","FR;Pierre-Boucher;Rue;8605"
"EGREGARD","2018-02-16","06","10","284952,09999999998","5056296,5999999996","AU;Bellehumeur;Rue;7240"
"EGPUISARD","2018-02-23","04","18","278224,5","5048295,7000000002","FA;42e;Avenue;1158"
"EGREGARD","2018-02-17","06","","286718,79999999999","5051888","VI;Laurentides;Boulevard"
"EGENTRÃESERVICE","2018-02-23","02","11","288845","5045867,5999999996","LR;Pacifique;Avenue;60"
"EGPUISARD","2018-02-23","04","18","277880,70000000001","5047225,7999999998","FA;Faribault;Rue;4268"
"EGPUISARD","2018-02-23","04","17","275338","5045750,2999999998","LO;29e;Avenue;1890"
"EGPUISARD","2018-02-20","02","11","288864,40000000002","5045497,4000000004","LR;Legrand;Avenue;9"
"EGPUISARD","2018-02-23","04","18","276245,40000000002","5046485,7000000002","FA;3e;Avenue;938"
"EGENTRÃESERVICE","2018-02-19","01","01","297987,70000000001","5059402,2000000002","FR;MÃ©lisande;Rue;2204"
"EGPUISARD","2018-02-23","04","18","277233","5047159,2999999998","FA;22e;Avenue;1011"
"EGPUISARD","2018-02-19","05","20","281030,5","5047906,5999999996","FA;Hamel;Rue;452"
"EGPUISARD","2018-02-23","04","17","275503","5044167","LO;7e;Avenue;7531"
"EGPUISARD","2018-02-23","04","17","275503","5044167","LO;7e;Avenue;7531"
"EGENTRÃESERVICE","2018-10-18","03","13","284436,5","5042680,2000000002","CH;Saint-Judes;Rue;146"
"EGPUISARD","2018-02-19","05","20","281311,70000000001","5048652,5","FA;Fabien;Rue;3260"
"EGPUISARD","2018-02-23","04","18","275984,09499999997","5046193,9758000001","LO;49e;Avenue;1955"
"EGAUTRES","2018-02-23","04","17","276821,5","5045492,9000000004","LO;57e;Avenue;6525"
"EGPUISARD","2018-02-23","04","18","278244,59999999998","5048331,7000000002","FA;42e;Avenue;1163"
"EGPUISARD","2018-02-19","05","20","283303,90000000002","5049593,2000000002","RO;Engoulevent;Rue;2545"
"EGENTRÃESERVICE","2018-02-28","03","15","282576","5043976,7000000002","CH;Casavant;Rue;1047"
"EGPUISARD","2018-04-03","03","12","286390,90000000002","5045048,7999999998","CH;Notre-Dame;Boulevard;3236"
"EGENTRÃESERVICE","2018-03-19","02","06","290101","5049834,2000000002","DU;De La Salle;Croissant;1590"
"EGPUISARD","2018-02-19","05","21","281875,20000000001","5051820,2999999998","RO;Clarence-Gagnon;Rue;165"
"EGENTRÃESERVICE","2018-04-30","01","02","297250,29999999999","5057652,4000000004","DU;CÃ¨dres;Rue;235"
"EGPUISARD","2018-02-20","06","10","285231,59999999998","5055419,5999999996","AU;Parini;Rue;6216"
"EGENTRÃESERVICE","2018-02-22","02","11","288128,82630000002","5044881,2068999996","LR;Clermont;Boulevard;21"
"EGCONDUITEMAITR","2018-02-19","04","17","276957","5044681,4017000003","LO;47e;Avenue;8451"
"EGPUISARD","2018-02-20","02","04","290739,09999999998","5046966,7999999998","PV;LÃ©vesque Est;Boulevard;57"
"EGPUISARD","2018-02-20","05","21","283537","5053590","RO;Antoine-Vermet;Rue;521"
"EGPUISARD","2018-03-01","03","14","284460,21879999997","5044612,2719000001","CH;Fraser;Terrasse;1382"
"EGPUISARD","2018-02-23","04","","0","0","LO;7e;Avenue"
"EGPUISARD","2018-02-23","04","18","278287,40000000002","5048056,7999999998","FA;40e;Avenue;1079"
"EGPUISARD","2018-02-20","06","","0","0","AU;Simoneau;Rue"
"EGPUISARD","2018-02-21","02","07","288077,70000000001","5048952,5","CH;Victoire;Rue;1830"
"EGPUISARD","2018-04-03","05","20","283331,70000000001","5050705,7999999998","RO;Pluvier;Rue;2514"
"EGPUISARD","2018-02-20","05","21","282675,09999999998","5053104,2000000002","RO;Viau;Terrasse;155"
"EGENTRÃESERVICE","2018-04-03","03","12","287084,09999999998","5045302,4000000004","LR;58e;Avenue;182"
"EGPUISARD","2018-02-21","04","17","279619,29999999999","5042248,5","DO;Dufour;Rue;766"
"EGPUISARD","2018-02-20","01","03","291361,20000000001","5050427,4000000004","DU;David;Rue;1120"
"EGPUISARD","2018-02-23","04","18","277289,20000000001","5047215,0999999996","FA;Frenette;Rue;4152"
"EGPUISARD","2018-03-01","03","14","284212,5","5044412,4000000004","CH;Beverley;Rue;1418"
"EGPUISARD","2018-02-21","02","04","291087,70000000001","5047698,5","PV;Boischatel;Rue;217"
"EGPUISARD","2018-03-02","05","21","282744,90000000002","5053733,7000000002","RO;Sainte-Marguerite;Rue;17"
"EGPUISARD","2018-02-21","02","04","290182,90000000002","5047671,4000000004","PV;Saint-AndrÃ©;Rue;381"
"EGPUISARD","2018-02-21","04","17","276668,70000000001","5045274,2999999998","LO;Massillon;Rue;7120"
"EGPUISARD","2018-02-20","04","17","276690,05829999998","5045311","LO;Massillon;Rue;7129"
"EGPUISARD","2018-04-25","03","14","283608,70000000001","5043506,2000000002","CH;ChÃ¢telaine;Avenue;728"
"EGPUISARD","2018-02-20","04","16","280986,1532","5042023,3925000001","DO;Janson;Rue;609"
